sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
12, 869350, 180117, 192470, 186119, 173662, 68491, 68491, 4280891806
10, 869810, 164109, 212688, 205929, 158254, 64415, 64415, 1575436567
1, 869117, 211214, 165905, 160031, 204815, 63576, 63576, 376211758
8, 869660, 165225, 211896, 205167, 159414, 63979, 63979, 786369613
11, 871076, 201769, 175428, 169273, 195222, 64692, 64692, 2941115081
13, 868741, 155517, 215136, 208577, 149417, 70047, 70047, 3650782376
2, 867274, 217804, 154529, 148887, 211116, 67469, 67469, 953679370
7, 871397, 188939, 181621, 175521, 182494, 71411, 71411, 778645182
4, 866209, 211722, 162798, 156848, 204511, 65165, 65165, 1646378200
9, 869122, 200730, 172892, 166674, 194222, 67302, 67302, 3821196014
5, 873156, 222140, 152576, 146799, 215733, 67954, 67954, 2968280270
3, 873245, 232821, 146387, 140818, 226303, 63458, 63458, 3890238327
0, 868609, 199603, 170688, 164674, 193140, 70252, 70252, 2053375157
15, 869672, 220519, 152760, 146587, 213914, 67946, 67946, 4067870537
14, 871774, 163446, 207052, 200505, 157473, 71649, 71649, 800482060
6, 871741, 200460, 174748, 168677, 194436, 66710, 66710, 1833137897
17, 870384, 169157, 201871, 195173, 162971, 70606, 70606, 2642148098
20, 867330, 150543, 226128, 219267, 144028, 63682, 63682, 1363144046
22, 871137, 163666, 210968, 204520, 157477, 67253, 67253, 3204219145
18, 871826, 193189, 185004, 179045, 186910, 63839, 63839, 340845808
16, 870217, 179668, 188273, 181758, 173716, 73401, 73401, 3445766331
21, 870692, 174524, 197201, 190707, 168424, 69918, 69918, 403852992
23, 871371, 201673, 172116, 165902, 195566, 68057, 68057, 3964706544
19, 871043, 174185, 193908, 187919, 167655, 73688, 73688, 2757699031
30, 865657, 197759, 168899, 162670, 190935, 72697, 72697, 3998377484
24, 866408, 184127, 190211, 183871, 177545, 65327, 65327, 3327738706
26, 872046, 174962, 201420, 195545, 168627, 65746, 65746, 2847871060
27, 869053, 168161, 206459, 199925, 161952, 66278, 66278, 1931341476
31, 871494, 190010, 182238, 176080, 184062, 69552, 69552, 2597063268
25, 868869, 184680, 184421, 177624, 178826, 71659, 71659, 3589677413
29, 871870, 183929, 192874, 187041, 177824, 65101, 65101, 1019604136
28, 872126, 161331, 212090, 205862, 155459, 68692, 68692, 2039915140
33, 865470, 187224, 187717, 180733, 180846, 64475, 64475, 856248114
32, 866836, 191480, 181973, 175343, 184764, 66638, 66638, 3775607696
34, 865029, 191244, 178713, 172273, 184779, 69010, 69010, 4138973031
36, 867271, 203407, 171485, 165310, 197089, 64990, 64990, 2679862848
35, 868032, 181480, 189863, 183473, 175198, 69009, 69009, 2545042928
38, 869126, 173026, 204338, 197576, 166826, 63680, 63680, 1426980274
37, 864706, 210661, 163752, 157534, 203909, 64425, 64425, 10462270
39, 868086, 165876, 209075, 201922, 159995, 65609, 65609, 200172485
41, 866350, 187092, 191018, 184512, 180592, 61568, 61568, 612055591
43, 866596, 186413, 187243, 180848, 179930, 66081, 66081, 2876343795
42, 866390, 228498, 147150, 140954, 221796, 63996, 63996, 671236926
40, 866183, 196082, 168329, 162097, 189593, 75041, 75041, 1027496747
46, 867568, 160463, 215144, 208266, 154859, 64418, 64418, 2831651696
45, 867618, 206484, 171140, 165101, 200083, 62405, 62405, 2220406555
44, 870724, 177515, 199254, 192930, 171051, 64987, 64987, 3912907504
47, 867903, 203530, 170833, 164807, 196743, 65995, 65995, 510586812
49, 868936, 212456, 163190, 156935, 205857, 65249, 65249, 1450172231
48, 868264, 210796, 162827, 157212, 203869, 66780, 66780, 3986901958
50, 868514, 185546, 186856, 180495, 179187, 68215, 68215, 1572168809
52, 870157, 172680, 199956, 193432, 166883, 68603, 68603, 2476677141
53, 869908, 167975, 207010, 200641, 162024, 66129, 66129, 4193572870
54, 871255, 167352, 208841, 202400, 161488, 65587, 65587, 770007355
55, 867885, 206305, 166590, 160712, 199540, 67369, 67369, 1031143603
51, 867486, 169541, 203470, 197204, 163711, 66780, 66780, 1234446446
56, 869140, 178069, 195420, 189200, 171613, 67419, 67419, 1484394410
59, 871845, 190769, 184793, 178467, 184630, 66593, 66593, 1723645892
