sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
10, 2265678, 1905, 1119202, 1118180, 1123, 12634, 12634, 1872580250
1, 2264972, 5528, 1113646, 1112593, 4741, 14232, 14232, 2207066620
9, 2267819, 38620, 1077856, 1076722, 37799, 18411, 18411, 1345286247
5, 2265352, 86274, 1032375, 1031355, 85480, 14934, 14934, 179398253
6, 2262947, 36790, 1078712, 1077672, 35963, 16905, 16905, 4086159895
3, 2264635, 1119268, 2183, 1388, 1118172, 11812, 11812, 1134672646
7, 2264869, 1118740, 2060, 1302, 1117677, 12545, 12545, 1567291406
4, 2264052, 1115502, 3372, 2543, 1114367, 14134, 14134, 3416739179
2, 2266717, 2684, 1118947, 1117990, 1880, 12608, 12608, 2434855422
11, 2265847, 500657, 598474, 597605, 499745, 34683, 34683, 2709050461
0, 2263761, 2734, 1099620, 1098739, 1950, 30359, 30359, 117043423
8, 2265102, 1117743, 2021, 1228, 1116836, 13637, 13637, 4170286186
12, 2265611, 1929, 1119565, 1118562, 1125, 12215, 12215, 1125871680
13, 2264101, 122356, 981318, 980280, 121469, 29339, 29339, 3027564333
14, 2264282, 2474, 1090350, 1089397, 1631, 40215, 40215, 4213334520
15, 2262854, 4345, 1114836, 1113787, 3586, 13150, 13150, 3773730239
21, 2266005, 3320, 1117873, 1116599, 2579, 12817, 12817, 26255221
16, 2263668, 400749, 705420, 704358, 399749, 26696, 26696, 2665214599
18, 2266182, 1983, 1119544, 1118484, 1233, 12469, 12469, 3388138501
19, 2265761, 222671, 894020, 892946, 221864, 17130, 17130, 2422754693
20, 2266206, 2603, 1118668, 1117746, 1811, 12689, 12689, 977439486
25, 2264738, 2537, 1116721, 1115757, 1739, 13992, 13992, 421400186
23, 2264823, 2389, 1117575, 1116655, 1556, 13324, 13324, 1492231736
24, 2266804, 1120574, 1842, 1022, 1119476, 11945, 11945, 1419948691
26, 2264020, 1915, 1117539, 1116374, 1128, 13532, 13532, 3423325685
22, 2264149, 168672, 941745, 940939, 167819, 22487, 22487, 2497186457
17, 2263487, 1116835, 3241, 2446, 1116027, 12469, 12469, 4216913394
33, 2263391, 2305, 1117364, 1115967, 1489, 13133, 13133, 2362062565
28, 2265994, 1118278, 2101, 1306, 1117363, 13473, 13473, 3601360066
34, 2265562, 1943, 1118632, 1117560, 1163, 13132, 13132, 1841786394
29, 2264891, 399841, 703467, 702576, 399025, 29991, 29991, 435153693
31, 2265871, 2361, 1119286, 1118149, 1599, 12238, 12238, 2797395129
27, 2265331, 279581, 781716, 780854, 278768, 72206, 72206, 3847915568
30, 2262672, 1117003, 2627, 1805, 1116219, 12509, 12509, 3299877288
32, 2261724, 120273, 992908, 992035, 119460, 18524, 18524, 58398055
37, 2263619, 2168, 1117910, 1116987, 1388, 12583, 12583, 1716248200
38, 2261847, 1113989, 3297, 2473, 1112938, 14575, 14575, 1089029843
36, 2265335, 2166, 1119120, 1118246, 1385, 12209, 12209, 3782364083
40, 2264298, 1116417, 2396, 1602, 1115359, 14262, 14262, 233420304
39, 2264864, 1118037, 2411, 1591, 1117069, 12878, 12878, 2267357420
45, 2265567, 2892, 1118808, 1117611, 2100, 12078, 12078, 4275587667
35, 2263995, 1117189, 2452, 1657, 1116339, 13179, 13179, 3571457628
44, 2263469, 2932, 1115678, 1114540, 2069, 14125, 14125, 307711146
42, 2266181, 3018, 1118259, 1117365, 2217, 12661, 12661, 2274083514
46, 2264534, 1119083, 2126, 1275, 1118068, 11991, 11991, 2036471103
48, 2265957, 46301, 1069393, 1068261, 45494, 18254, 18254, 2014771899
