sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
6, 2417052, 31125, 1117544, 1112987, 27906, 63745, 63745, 883443661
13, 2416943, 36045, 1108962, 1104987, 33019, 66965, 66965, 2151625528
10, 2415710, 25090, 1124850, 1121014, 21914, 61421, 61421, 783602980
0, 2422375, 37286, 1111655, 1108214, 34190, 65515, 65515, 243465504
8, 2417190, 24016, 1124491, 1121120, 20893, 63335, 63335, 212388550
9, 2415546, 37952, 1107649, 1103984, 34797, 65582, 65582, 1156866516
5, 2414053, 25539, 1120990, 1117228, 22416, 63940, 63940, 561156949
4, 2414850, 41932, 1103445, 1099465, 38650, 65679, 65679, 3182292603
14, 2419626, 1112757, 32834, 29665, 1109050, 67660, 67660, 772449970
15, 2416503, 1101388, 43764, 40328, 1097919, 66552, 66552, 953138896
3, 2416694, 1100212, 43448, 40215, 1096841, 67989, 67989, 3256400527
12, 2420005, 1122773, 28785, 25796, 1119061, 61795, 61795, 3297273246
1, 2414827, 1094147, 48006, 44750, 1090616, 68654, 68654, 1203523809
2, 2420054, 40612, 1108393, 1104893, 37478, 64339, 64339, 3814600569
7, 2413571, 62865, 1072776, 1069443, 59539, 74474, 74474, 3293675914
16, 2417771, 37403, 1107694, 1103346, 34244, 67542, 67542, 4169658436
11, 2422952, 1087597, 60808, 57412, 1084415, 66360, 66360, 357105891
17, 2418236, 29449, 1117524, 1113617, 26086, 65780, 65780, 3005687169
26, 2419167, 44207, 1104092, 1099434, 41072, 65181, 65181, 3606370841
19, 2416924, 33893, 1112582, 1109062, 30769, 65309, 65309, 3255477413
18, 2416172, 59258, 1083675, 1080512, 56035, 68346, 68346, 1045272988
23, 2420812, 37923, 1109275, 1105880, 34766, 66484, 66484, 2437580224
25, 2414193, 40329, 1106075, 1102189, 37168, 64216, 64216, 3312998162
21, 2417562, 1120955, 26444, 23275, 1117274, 64807, 64807, 2722710572
24, 2419508, 1114526, 31579, 28460, 1111073, 66935, 66935, 1468751684
28, 2407608, 1117968, 26005, 22769, 1113238, 63814, 63814, 1196699359
31, 2421731, 48481, 1098940, 1095137, 45359, 66907, 66907, 973772612
20, 2415448, 1102723, 40939, 37591, 1099485, 67355, 67355, 1362284316
22, 2422364, 43433, 1104185, 1100758, 40398, 66795, 66795, 1877818793
27, 2411116, 1102097, 38477, 35204, 1098682, 68328, 68328, 3191689723
33, 2418120, 24814, 1124064, 1120515, 21803, 63462, 63462, 2939480104
29, 2415205, 1110243, 32134, 28933, 1106877, 68509, 68509, 1444721091
30, 2418856, 1115771, 32365, 29215, 1111831, 64837, 64837, 2308585797
34, 2415761, 33563, 1105680, 1102161, 30329, 72014, 72014, 2489127619
36, 2414999, 1119129, 27939, 24824, 1114705, 64201, 64201, 4229176226
37, 2415268, 1116104, 31529, 28334, 1111917, 63692, 63692, 1340289838
32, 2417480, 1096466, 46948, 43583, 1092801, 68841, 68841, 1027703711
35, 2420835, 1110106, 39645, 36521, 1105619, 64472, 64472, 2564181648
44, 2416913, 28838, 1119906, 1115384, 25655, 63565, 63565, 3572169906
43, 2419356, 38341, 1109410, 1105831, 35054, 65360, 65360, 727162830
41, 2408581, 37100, 1100848, 1097096, 33791, 69873, 69873, 1360812007
38, 2417854, 1095572, 47230, 43936, 1092050, 69533, 69533, 576185450
40, 2418630, 1113014, 31620, 28500, 1109664, 67916, 67916, 3153639041
47, 2419191, 27940, 1121752, 1117912, 24729, 63429, 63429, 2914087893
39, 2414577, 1118101, 27821, 24697, 1114836, 64561, 64561, 187511030
42, 2417111, 33848, 1105447, 1102050, 30616, 72575, 72575, 3874701121
46, 2415272, 1094784, 48603, 45341, 1090952, 67796, 67796, 3476115953
51, 2414156, 1110331, 31887, 28522, 1106476, 68470, 68470, 565246065
45, 2412279, 1052572, 83034, 79694, 1048707, 74136, 74136, 1523860238
53, 2418531, 37538, 1109257, 1105557, 34303, 65938, 65938, 2582844156
50, 2423156, 41863, 1107381, 1103956, 38538, 65709, 65709, 2786295845
48, 2416315, 1086380, 54527, 51248, 1083084, 70538, 70538, 439260376
57, 2416132, 23367, 1124948, 1119377, 20306, 64067, 64067, 168897613
55, 2418465, 1121149, 27472, 24289, 1115779, 64888, 64888, 1209877080
54, 2419890, 26660, 1120426, 1116086, 23630, 66544, 66544, 1733028665
61, 2419187, 27400, 1119045, 1114927, 24241, 66787, 66787, 3097425866
56, 2414063, 1113339, 31916, 28682, 1108904, 65611, 65611, 1092050085
49, 2421099, 1122642, 28428, 25316, 1119263, 62725, 62725, 1236242163
52, 2415473, 1116085, 29925, 26812, 1112461, 65095, 65095, 62394748
58, 2423833, 1128130, 24017, 20995, 1124241, 63225, 63225, 1889022396
59, 2415741, 1109472, 37086, 33850, 1106155, 64589, 64589, 366039638
60, 2420431, 1111850, 39011, 35779, 1107777, 63007, 63007, 1774852269
69, 2418704, 26798, 1123830, 1119091, 23767, 62609, 62609, 4102454761
68, 2415321, 1112306, 34601, 31487, 1108139, 64394, 64394, 662465920
66, 2412242, 1104931, 38114, 34773, 1100408, 67008, 67008, 1144758347
62, 2414602, 1122302, 22759, 19662, 1118261, 65809, 65809, 837458908
73, 2419311, 38917, 1109271, 1104681, 35722, 65360, 65360, 2464414935
71, 2419601, 25485, 1121154, 1117762, 22334, 66433, 66433, 615442326
74, 2412142, 49539, 1085515, 1080628, 46174, 75143, 75143, 4251747448
63, 2421271, 33330, 1115962, 1112897, 29968, 64557, 64557, 1810994709
64, 2416712, 1092772, 49487, 46120, 1089429, 69452, 69452, 1223601753
65, 2413535, 25233, 1120395, 1117104, 22001, 64401, 64401, 653764895
70, 2419017, 1105443, 40345, 37041, 1101978, 67105, 67105, 3299851959
75, 2413044, 27324, 1118051, 1113639, 24238, 64896, 64896, 1373896407
77, 2418097, 27358, 1120255, 1116113, 24087, 65142, 65142, 1833964475
72, 2417700, 1100038, 43073, 39849, 1096392, 69174, 69174, 3864551414
67, 2407801, 888852, 240375, 236797, 885107, 78335, 78335, 2508534373
79, 2413134, 47806, 1090305, 1086191, 44404, 72214, 72214, 298510252
85, 2418893, 26327, 1123235, 1117962, 23159, 64105, 64105, 574478137
84, 2419549, 31280, 1117244, 1113228, 28053, 64872, 64872, 2689360836
78, 2416728, 70700, 1072149, 1068593, 67422, 68932, 68932, 4126564853
81, 2412300, 37874, 1102561, 1099033, 34564, 69134, 69134, 274406392
76, 2420330, 1093061, 49729, 46646, 1089594, 70650, 70650, 2505796079
80, 2413047, 1088184, 50097, 46906, 1083952, 71954, 71954, 1793165209
83, 2418521, 36238, 1110495, 1106783, 33013, 65996, 65996, 2573712576
82, 2416663, 1121581, 27339, 24262, 1117239, 63121, 63121, 872685580
90, 2416776, 32170, 1115247, 1110324, 29161, 64937, 64937, 348647298
91, 2423693, 26020, 1126857, 1122763, 23025, 62514, 62514, 2901572752
86, 2421030, 1116328, 31699, 28549, 1112518, 65968, 65968, 2894340381
87, 2414501, 35804, 1107140, 1103761, 32532, 67632, 67632, 1468809872
89, 2413299, 1102351, 41375, 38000, 1098979, 66297, 66297, 4215527808
95, 2419502, 44408, 1099960, 1095973, 41137, 69012, 69012, 244326057
88, 2419060, 1052417, 88459, 85275, 1048133, 72388, 72388, 530977234
98, 2419869, 33696, 1114949, 1111182, 30566, 64738, 64738, 1483486956
94, 2425387, 1122094, 30221, 27197, 1117777, 64049, 64049, 37408182
93, 2423056, 1126015, 26015, 23074, 1122752, 62600, 62600, 3301461392
101, 2420404, 36416, 1112863, 1109079, 33154, 64446, 64446, 4180117900
100, 2415194, 34038, 1107622, 1103196, 30832, 69753, 69753, 2067810331
97, 2414355, 1106381, 30533, 27440, 1102621, 73690, 73690, 1177408610
92, 2420806, 1100462, 45208, 42026, 1096806, 68152, 68152, 3914843452
103, 2420916, 30036, 1118473, 1115074, 26973, 65180, 65180, 799667781
102, 2419755, 1108264, 41595, 38298, 1103952, 63823, 63823, 3803557892
104, 2418548, 56566, 1086451, 1082357, 53354, 69910, 69910, 2203089217
99, 2414780, 1084801, 56278, 53038, 1080735, 69964, 69964, 4231747814
96, 2420276, 27859, 28875, 25731, 24729, 1156541, 1156541, 769904670
107, 2412607, 45012, 1096848, 1093153, 41816, 67889, 67889, 4093986364
112, 2425088, 22538, 1132020, 1127217, 19601, 61856, 61856, 2432924668
108, 2417269, 42634, 1100279, 1096365, 39323, 69334, 69334, 2828607384
106, 2415193, 1114977, 27956, 24744, 1111496, 68010, 68010, 394838331
110, 2414617, 38771, 1104716, 1100792, 35682, 67328, 67328, 2644474565
114, 2415987, 51058, 1090987, 1086872, 47896, 69587, 69587, 4205754666
118, 2414393, 22687, 1123178, 1118907, 19665, 64978, 64978, 3106490570
119, 2423908, 25215, 1127434, 1122971, 22144, 63072, 63072, 729181153
115, 2413890, 1113836, 30188, 26871, 1110405, 66295, 66295, 189687337
109, 2415207, 1083507, 59030, 55883, 1079303, 68742, 68742, 3024193315
113, 2416584, 1110419, 35445, 32270, 1106978, 65736, 65736, 1856425823
117, 2422365, 31821, 1117748, 1113916, 28776, 65052, 65052, 3669444513
116, 2408840, 1067680, 70794, 67609, 1064171, 69293, 69293, 2840910646
105, 2416197, 500490, 621125, 617577, 497141, 89932, 89932, 3970233873
111, 2415331, 996010, 139048, 135567, 992528, 76089, 76089, 2463021299
123, 2420099, 29462, 1121038, 1116825, 26292, 63241, 63241, 3578788831
121, 2417901, 28916, 1118547, 1115122, 25734, 64791, 64791, 1990621157
125, 2416380, 35041, 1112214, 1108250, 31911, 64482, 64482, 3154264955
127, 2412221, 1112547, 31913, 28573, 1107798, 65695, 65695, 4045633197
120, 2417430, 1113823, 31568, 28363, 1110538, 66569, 66569, 337576781
122, 2421011, 1087764, 60346, 57120, 1084147, 65817, 65817, 2661155242
131, 2421184, 29050, 1120246, 1115811, 25893, 65092, 65092, 2486688175
128, 2411894, 1107139, 37202, 33869, 1103594, 65045, 65045, 4200208034
124, 2413440, 1107235, 35211, 31901, 1103747, 67673, 67673, 1526369282
126, 2416134, 1041600, 91843, 88533, 1037314, 78422, 78422, 3904118044
129, 2420244, 1116219, 33347, 29963, 1112055, 64330, 64330, 2519183862
130, 2417712, 1105945, 39698, 36241, 1102128, 66850, 66850, 3034017966
132, 2417067, 25663, 1123682, 1120097, 22495, 62565, 62565, 1390718726
133, 2414046, 1112736, 33938, 30598, 1108022, 64376, 64376, 639576284
139, 2414516, 27490, 1120719, 1115968, 24293, 63023, 63023, 4191652787
134, 2417302, 35885, 1108325, 1104458, 32614, 68010, 68010, 1445813035
141, 2417632, 29303, 1119839, 1115184, 26134, 63586, 63586, 2149967484
136, 2416321, 1112664, 34284, 31070, 1109135, 64584, 64584, 2251798360
137, 2416061, 1086452, 57162, 53927, 1082256, 68132, 68132, 180839852
135, 2420776, 1119381, 29582, 26411, 1116258, 64572, 64572, 3312402030
140, 2419060, 1114466, 31348, 28093, 1109823, 67665, 67665, 532971936
138, 2422630, 1114657, 35611, 32332, 1110542, 64744, 64744, 1473653692
144, 2412297, 1084672, 54921, 51516, 1079788, 70700, 70700, 424585519
145, 2415935, 32246, 1112996, 1109560, 28961, 66086, 66086, 487841428
146, 2416506, 42075, 1102079, 1098560, 38810, 67491, 67491, 944750677
151, 2416655, 1117711, 30029, 26878, 1113885, 64076, 64076, 1157857593
143, 2421932, 1085750, 55669, 52524, 1082203, 72893, 72893, 501702028
149, 2416600, 32070, 1114491, 1111113, 28850, 65038, 65038, 2186438359
147, 2415092, 50168, 1093296, 1089812, 46936, 67440, 67440, 3663899381
150, 2421068, 1121594, 28022, 24834, 1117010, 64804, 64804, 4227242834
142, 2418822, 1083929, 59049, 55814, 1080596, 69717, 69717, 3441317402
157, 2416800, 38852, 1103644, 1099999, 35487, 69409, 69409, 1699666200
155, 2416912, 1104447, 42038, 38834, 1100533, 65530, 65530, 3983231761
152, 2417117, 33605, 1112774, 1109010, 30260, 65734, 65734, 1556168958
154, 2418930, 1095025, 49079, 45720, 1091358, 68874, 68874, 2902758024
148, 2420953, 1103926, 42395, 39365, 1100601, 67333, 67333, 371340306
156, 2416492, 34953, 1109069, 1105429, 31739, 67651, 67651, 574894913
160, 2423018, 29298, 1124160, 1120987, 26245, 61164, 61164, 143087024
153, 2415433, 1105232, 39396, 36270, 1101097, 66719, 66719, 3837945400
163, 2422027, 32961, 1119544, 1115319, 29801, 62201, 62201, 4109208116
158, 2415225, 102908, 1037203, 1033387, 99465, 71131, 71131, 3348832366
159, 2419434, 29573, 1119451, 1115848, 26362, 64100, 64100, 1042800607
161, 2411036, 31324, 1108415, 1104275, 28064, 69479, 69479, 3006493890
165, 2422315, 27444, 1126536, 1123275, 24456, 60302, 60302, 193767785
162, 2412655, 38587, 1103561, 1099764, 35361, 67691, 67691, 2723959191
167, 2418065, 44984, 1097927, 1094280, 41700, 69587, 69587, 142553552
166, 2414036, 37903, 1105318, 1101290, 34745, 67390, 67390, 3556391910
164, 2416430, 1108715, 37523, 34350, 1104560, 65641, 65641, 3529484138
172, 2423841, 32977, 1116420, 1112189, 29915, 66170, 66170, 3153918145
168, 2422707, 28122, 1123933, 1119952, 25022, 62839, 62839, 3995605506
169, 2413632, 1062455, 76289, 72971, 1058217, 71850, 71850, 3601715767
171, 2418007, 24461, 1123582, 1120275, 21383, 64153, 64153, 3749836610
175, 2414953, 31590, 1115551, 1111397, 28581, 63917, 63917, 255045222
174, 2420861, 27676, 1124193, 1120714, 24616, 61831, 61831, 1415932
173, 2417002, 1113456, 35790, 32638, 1109294, 62912, 62912, 1533015113
170, 2413882, 96914, 1037787, 1034404, 93371, 75703, 75703, 539418369
176, 2419861, 1101797, 41369, 38119, 1097462, 70557, 70557, 878549896
178, 2417243, 30055, 1112682, 1109087, 26737, 69341, 69341, 1903430522
179, 2412334, 1114459, 29109, 26059, 1110399, 66154, 66154, 3043079978
180, 2420430, 1104002, 41537, 38252, 1100179, 68230, 68230, 3179668697
177, 2416511, 1115211, 32060, 28740, 1111694, 64403, 64403, 3822159966
183, 2419581, 45697, 1101792, 1098449, 42363, 65640, 65640, 2240022161
181, 2421844, 1091144, 56775, 53639, 1087178, 66554, 66554, 2107209835
188, 2414183, 27543, 1113915, 1109972, 24447, 69153, 69153, 3213357523
186, 2417537, 39935, 1104650, 1100660, 36562, 67865, 67865, 1991820262
184, 2416034, 80479, 1059979, 1056148, 77374, 71027, 71027, 2692501096
191, 2418718, 29685, 1119976, 1115918, 26625, 63257, 63257, 1124665897
182, 2411730, 1063686, 76864, 73662, 1059088, 69215, 69215, 3981542722
185, 2416504, 1104823, 37180, 33928, 1101463, 69555, 69555, 4103865778
187, 2421283, 1117398, 33641, 30507, 1114105, 62816, 62816, 533787729
189, 2414015, 1109101, 33044, 29789, 1105525, 68278, 68278, 1050670749
196, 2417314, 1113182, 33132, 30096, 1108994, 65955, 65955, 4259013055
192, 2419827, 83661, 1057568, 1054393, 80335, 71935, 71935, 32031689
197, 2415615, 1114128, 31834, 28603, 1110472, 65289, 65289, 362699029
194, 2415244, 1106738, 38885, 35680, 1103165, 65388, 65388, 274985950
190, 2419093, 50234, 1067529, 1064238, 47108, 94992, 94992, 441694780
199, 2416165, 1127469, 23194, 20099, 1122827, 61288, 61288, 2944997247
198, 2416370, 33448, 1110271, 1106610, 30181, 67930, 67930, 2744831055
195, 2419536, 67939, 1071621, 1067715, 64767, 73747, 73747, 3464460523
201, 2420355, 1121996, 27414, 24193, 1118466, 64143, 64143, 2899315924
200, 2414698, 1126921, 23170, 20277, 1122102, 61114, 61114, 1478050116
193, 2416411, 1114513, 30633, 27537, 1111164, 66282, 66282, 2363501989
203, 2421554, 25904, 1122286, 1119070, 22740, 65777, 65777, 535930025
205, 2419893, 1110611, 37104, 33914, 1106678, 65793, 65793, 2345714739
204, 2415197, 45301, 1098083, 1094329, 42056, 67714, 67714, 27981734
202, 2413105, 144446, 984867, 981141, 141057, 80797, 80797, 3034570691
207, 2413816, 1111303, 33935, 30638, 1107114, 65413, 65413, 1844851795
209, 2422023, 55483, 1090153, 1086875, 52094, 68709, 68709, 4161270439
208, 2420972, 53889, 1092342, 1088840, 50595, 67653, 67653, 877127419
212, 2413383, 1118504, 29443, 26345, 1113713, 62689, 62689, 2718372880
214, 2412982, 1098714, 42159, 38702, 1093703, 69852, 69852, 1288096483
210, 2423137, 34555, 1114148, 1110668, 31486, 66140, 66140, 2227257697
215, 2416926, 28680, 1117731, 1114046, 25429, 65520, 65520, 596402339
211, 2414187, 58445, 1082513, 1078870, 55085, 69637, 69637, 1939480198
206, 2418736, 1084890, 59977, 56892, 1081677, 67650, 67650, 3701089544
213, 2413457, 30406, 1115231, 1111639, 27081, 64550, 64550, 347508713
216, 2413807, 34103, 1109266, 1105576, 30774, 67044, 67044, 3638332953
221, 2418758, 28555, 1120594, 1116686, 25435, 63744, 63744, 2576295076
217, 2418694, 1120142, 27022, 23895, 1116883, 65376, 65376, 3567045296
226, 2422576, 29297, 1122921, 1118482, 26150, 62863, 62863, 2089777300
227, 2412782, 25851, 1120118, 1115170, 22799, 64422, 64422, 257458469
219, 2418594, 1121005, 27803, 24638, 1117510, 63819, 63819, 3074121062
218, 2421540, 26996, 1123004, 1119729, 23927, 63942, 63942, 966441881
220, 2414452, 1100756, 42755, 39429, 1096654, 67429, 67429, 478867817
223, 2414231, 21510, 1123890, 1120515, 18404, 64956, 64956, 201236972
232, 2414598, 29454, 1119162, 1114395, 26369, 62609, 62609, 2891770159
231, 2416572, 33525, 1112694, 1109505, 30188, 65330, 65330, 2823732785
225, 2415553, 67574, 1070261, 1065544, 64208, 73983, 73983, 1951748083
224, 2413406, 1111327, 32610, 29347, 1106832, 66645, 66645, 1787050645
229, 2416643, 30060, 1116662, 1112502, 26873, 65273, 65273, 1096284253
228, 2414371, 1116584, 28536, 25305, 1112692, 65627, 65627, 475532288
233, 2415734, 32799, 1113309, 1109068, 29466, 65546, 65546, 1178952382
