sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
4, 3220798, 661826, 766617, 761047, 656604, 187352, 187352, 1163079704
0, 3213908, 761414, 668361, 663285, 755588, 182630, 182630, 577051619
8, 3217638, 756808, 679206, 673712, 751394, 178259, 178259, 1835438751
5, 3216591, 757056, 639172, 634182, 751261, 217460, 217460, 3817976428
13, 3218412, 715027, 713822, 708233, 709574, 185878, 185878, 4090581523
9, 3218143, 718749, 701403, 696069, 713348, 194287, 194287, 3453288353
11, 3217110, 773103, 636132, 630953, 767206, 204858, 204858, 1371712032
1, 3218317, 754192, 649039, 643900, 748524, 211331, 211331, 1967860160
3, 3214833, 730869, 690119, 684896, 725095, 191927, 191927, 4002583275
6, 3216353, 791178, 634574, 629106, 785339, 188078, 188078, 3839968040
10, 3217409, 808212, 616254, 611237, 802226, 189740, 189740, 4105436195
7, 3217920, 745999, 676165, 670749, 740655, 192176, 192176, 1562712976
12, 3212778, 708092, 705959, 700055, 702520, 198076, 198076, 2773847009
2, 3215685, 733950, 699831, 694362, 728300, 179621, 179621, 3312303669
14, 3216615, 738473, 670308, 665070, 732930, 204917, 204917, 866931059
23, 3217768, 681699, 745991, 740540, 676680, 186429, 186429, 2469346957
17, 3218245, 702541, 719709, 714374, 697211, 192205, 192205, 2852071299
16, 3220809, 611825, 834826, 829442, 606956, 168880, 168880, 806985329
18, 3216759, 676684, 736459, 730947, 671521, 200574, 200574, 4093868824
19, 3217123, 739192, 664703, 659492, 733594, 210071, 210071, 661495067
15, 3220915, 706850, 714832, 709513, 701314, 194203, 194203, 3557548215
21, 3216181, 806946, 618329, 613155, 801373, 188189, 188189, 1104757753
24, 3215851, 668604, 749728, 744209, 663458, 194926, 194926, 3071450832
20, 3218181, 766496, 653429, 648339, 761069, 194424, 194424, 2530022240
22, 3217712, 720940, 698862, 693584, 715530, 194398, 194398, 1519799738
26, 3219208, 704291, 688373, 683283, 698847, 222207, 222207, 2945893291
27, 3220486, 660599, 771375, 765714, 655510, 183644, 183644, 3160989111
25, 3219781, 832566, 603148, 598391, 826886, 179395, 179395, 707654442
31, 3211896, 702267, 714980, 709564, 696549, 194268, 194268, 232498891
29, 3219419, 681340, 736496, 731010, 675811, 197381, 197381, 4155859252
34, 3215059, 689920, 744926, 739217, 684616, 178190, 178190, 1479882775
28, 3217934, 754489, 659819, 654707, 749129, 199895, 199895, 3115221372
32, 3219181, 754263, 644991, 639870, 748829, 215614, 215614, 1312263586
30, 3218109, 699032, 721048, 715893, 693628, 194254, 194254, 180539210
33, 3214208, 724876, 712697, 707293, 719206, 175068, 175068, 1816618048
35, 3215450, 698106, 695123, 689889, 692646, 219843, 219843, 4120093374
38, 3216099, 732464, 652141, 646974, 727004, 228758, 228758, 2492605131
36, 3219077, 700385, 736307, 731166, 694947, 178136, 178136, 2523751040
37, 3223260, 705275, 721672, 716311, 699998, 190002, 190002, 307163646
39, 3218994, 679258, 752493, 747526, 673991, 182863, 182863, 948089693
40, 3215328, 782362, 648419, 643188, 776749, 182305, 182305, 2175087710
41, 3219549, 682090, 735316, 729682, 677031, 197715, 197715, 1928057803
42, 3219065, 611695, 802015, 796477, 606518, 201180, 201180, 3420644163
43, 3217897, 712949, 720548, 715049, 707873, 180739, 180739, 659236591
48, 3223457, 642073, 791043, 785647, 636760, 183967, 183967, 3039742501
45, 3212865, 675425, 753924, 748326, 670158, 182516, 182516, 3506030923
44, 3218816, 715200, 716474, 711236, 709800, 183053, 183053, 853622376
46, 3215815, 721127, 686571, 681261, 715510, 205673, 205673, 838745544
47, 3218810, 714853, 708939, 703748, 708888, 191191, 191191, 2181567214
49, 3217712, 728427, 716315, 710537, 723101, 169666, 169666, 496832116
50, 3213148, 734749, 670032, 664785, 728736, 207423, 207423, 3215936108
51, 3213942, 754660, 671099, 665763, 749068, 186676, 186676, 3158088864
52, 3218880, 732689, 695161, 689706, 727322, 187001, 187001, 2190778824
54, 3216000, 695481, 747728, 742059, 690078, 170327, 170327, 482986900
53, 3216188, 715422, 703690, 698378, 709992, 194353, 194353, 1530093045
55, 3215216, 717088, 692419, 687033, 711798, 203439, 203439, 4183751855
56, 3220312, 670666, 752442, 746862, 665414, 192464, 192464, 1807932662
59, 3217576, 685098, 720726, 715230, 679906, 208308, 208308, 3139351363
62, 3215978, 674786, 746123, 740526, 669355, 192594, 192594, 2618804294
58, 3222505, 750925, 685060, 679835, 745315, 180685, 180685, 1880797885
61, 3216160, 690590, 742120, 736757, 685289, 180702, 180702, 960826426
60, 3218363, 673239, 744843, 739696, 668261, 196162, 196162, 2109974183
63, 3213953, 742417, 680843, 675437, 737004, 189126, 189126, 3538657118
57, 3221931, 692771, 707478, 702233, 687493, 215978, 215978, 713049897
64, 3217871, 744687, 672381, 667051, 739324, 197214, 197214, 3248683613
65, 3219661, 766351, 651368, 646147, 760591, 197602, 197602, 1996628187
66, 3219452, 785354, 640022, 634844, 779738, 189747, 189747, 3807527969
68, 3216178, 852756, 593029, 587956, 847133, 167652, 167652, 3805050113
67, 3220202, 721418, 712138, 706718, 715786, 182071, 182071, 2819546657
69, 3218987, 734350, 690390, 685143, 729042, 190031, 190031, 4248789855
