sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
11, 2121668, 426136, 497524, 484345, 413993, 149835, 149835, 1201076790
5, 2122843, 475856, 438616, 426377, 462760, 159617, 159617, 3850483014
0, 2115629, 439737, 486411, 473850, 427533, 144049, 144049, 950144423
4, 2118468, 410361, 510815, 498441, 398461, 150195, 150195, 2421378824
10, 2120126, 535425, 384590, 373299, 521896, 152458, 152458, 1785394998
8, 2116977, 454233, 467236, 454884, 442074, 149275, 149275, 3650891275
12, 2121408, 485107, 443110, 431244, 472539, 144704, 144704, 1089817087
15, 2123802, 483203, 437961, 426021, 470625, 152996, 152996, 2357431697
7, 2125932, 452614, 472790, 460042, 440566, 149960, 149960, 4018253755
1, 2116096, 413686, 509411, 496594, 401103, 147651, 147651, 254692684
3, 2124618, 457094, 466084, 453614, 444734, 151546, 151546, 298949237
13, 2121837, 467105, 460877, 448444, 454907, 145252, 145252, 2507232616
2, 2113358, 484934, 436696, 424413, 471513, 147901, 147901, 3524544020
6, 2124387, 434430, 491363, 479307, 422375, 148456, 148456, 2425920099
9, 2124322, 507939, 409989, 398304, 494798, 156646, 156646, 3468312573
14, 2125051, 480168, 448706, 436840, 467221, 146058, 146058, 2776824957
16, 2121919, 477976, 441218, 428522, 465453, 154375, 154375, 4033014038
21, 2122670, 469258, 449995, 436637, 456836, 154972, 154972, 3264587869
18, 2120547, 498668, 417754, 405877, 485994, 156127, 156127, 1195003898
24, 2118678, 365332, 562810, 549133, 353653, 143875, 143875, 1897565362
17, 2121031, 458745, 453667, 441134, 446035, 160725, 160725, 3515727097
20, 2123487, 450728, 469114, 455997, 438380, 154634, 154634, 1892498374
19, 2120295, 487030, 441605, 429382, 474290, 143994, 143994, 1320969533
27, 2120455, 434411, 485913, 473017, 422036, 152539, 152539, 1343026077
22, 2123401, 467212, 463860, 451829, 454478, 143011, 143011, 3914003016
26, 2119356, 399768, 526826, 514466, 387222, 145537, 145537, 1963638974
31, 2117751, 512184, 408248, 396336, 499047, 150968, 150968, 49366953
28, 2124654, 455131, 464538, 452156, 442921, 154954, 154954, 991808576
30, 2121770, 386385, 532265, 519334, 374450, 154668, 154668, 3275511956
23, 2120654, 481816, 429255, 417079, 469340, 161582, 161582, 1431762671
25, 2120055, 403383, 506981, 493878, 391025, 162394, 162394, 646584322
29, 2125479, 508992, 414545, 402488, 496254, 151600, 151600, 4144517448
33, 2124237, 433272, 499827, 487307, 420751, 141540, 141540, 1265200652
37, 2127017, 462376, 458657, 446402, 449652, 154965, 154965, 1457509009
32, 2120979, 406958, 516615, 504109, 394939, 149179, 149179, 400771130
39, 2119716, 419054, 500397, 487920, 406647, 152849, 152849, 1148566029
36, 2120604, 444041, 485084, 472442, 432171, 143433, 143433, 647612943
34, 2118517, 446808, 453205, 440322, 434572, 171805, 171805, 4010562037
35, 2116666, 372858, 536667, 523402, 360839, 161450, 161450, 4104655636
43, 2125810, 446924, 478859, 466291, 434992, 149372, 149372, 2402999671
44, 2122867, 515002, 409178, 396945, 502208, 149767, 149767, 2662191803
41, 2116284, 507278, 418056, 405411, 494267, 145636, 145636, 3749751090
38, 2131277, 445915, 474440, 462241, 434317, 157182, 157182, 1355740298
42, 2123137, 439550, 481365, 468869, 426857, 153248, 153248, 995173657
47, 2125166, 418165, 500676, 488375, 406078, 155936, 155936, 3907178808
40, 2120742, 460176, 447267, 434734, 448109, 165228, 165228, 3995191329
46, 2122388, 436577, 478295, 465782, 424382, 158676, 158676, 1177633977
45, 2120820, 443043, 478661, 465706, 430772, 151319, 151319, 2840106176
48, 2120680, 426696, 496668, 483578, 415072, 149333, 149333, 2506273808
50, 2125034, 485175, 442779, 430769, 473103, 146604, 146604, 3356509136
51, 2121141, 455240, 468452, 455999, 442532, 149459, 149459, 2192954936
49, 2121526, 416545, 506315, 493533, 404213, 150460, 150460, 2606359436
57, 2123872, 390873, 527497, 514022, 379566, 155957, 155957, 931410315
52, 2122201, 458777, 475895, 463436, 446247, 138923, 138923, 1917799105
54, 2124749, 505275, 417456, 405136, 492350, 152266, 152266, 2161659084
53, 2120514, 497823, 427477, 415124, 485698, 147196, 147196, 2803182459
56, 2120179, 426277, 492677, 481018, 414289, 152959, 152959, 1906204570
58, 2126714, 420727, 501803, 489173, 409145, 152933, 152933, 4134212712
61, 2120350, 444340, 478906, 465968, 432010, 149563, 149563, 857511405
60, 2116244, 493538, 429638, 417685, 480405, 147489, 147489, 1342485351
55, 2126376, 454273, 469586, 456797, 442040, 151840, 151840, 2960963639
62, 2121101, 475741, 449545, 437313, 463454, 147524, 147524, 246783421
63, 2126431, 496979, 429334, 417586, 484388, 149072, 149072, 3957832718
59, 2120744, 509105, 414460, 402385, 495960, 149417, 149417, 1699267178
64, 2116516, 474091, 436634, 424262, 461613, 159958, 159958, 446639243
66, 2116823, 401566, 514262, 500677, 389544, 155387, 155387, 1076276432
67, 2119573, 517928, 403154, 391538, 504643, 151155, 151155, 1596081918
68, 2122074, 466314, 450628, 437757, 454385, 156495, 156495, 3297106908
65, 2123286, 405708, 525834, 512762, 393982, 142500, 142500, 3556739974
71, 2116795, 475200, 447782, 435358, 461743, 148356, 148356, 1368744790
75, 2124486, 429309, 497801, 484876, 417548, 147476, 147476, 426955563
70, 2121204, 462040, 450520, 438052, 449708, 160442, 160442, 89122264
72, 2120727, 461777, 447672, 435735, 449263, 163140, 163140, 3455463437
73, 2126593, 424153, 507924, 494773, 412645, 143549, 143549, 1794457249
76, 2117096, 458166, 440530, 428279, 445475, 172323, 172323, 2094274856
77, 2123762, 449028, 470234, 457951, 437089, 154730, 154730, 3606851870
78, 2122880, 445064, 480399, 467217, 432366, 148917, 148917, 880178046
74, 2121216, 399147, 512454, 498959, 387950, 161353, 161353, 4170054029
69, 2119910, 498183, 411033, 398855, 485615, 163112, 163112, 727339667
79, 2121681, 560229, 364518, 353092, 546820, 148511, 148511, 2214079205
80, 2121811, 450070, 476319, 463735, 437537, 147075, 147075, 703575002
82, 2121110, 445373, 480038, 466665, 433530, 147752, 147752, 1689106966
85, 2121101, 431647, 491805, 478961, 418958, 149865, 149865, 1186466653
81, 2121419, 376834, 512445, 499585, 364999, 183778, 183778, 1543570199
87, 2117387, 433013, 487500, 474913, 421043, 150459, 150459, 3737628885
