sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
51, 2551643, 513307, 509258, 481394, 485784, 280950, 280950
52, 2548991, 509463, 510231, 482499, 481072, 282863, 282863
53, 2553484, 508739, 508254, 480848, 481231, 287206, 287206
54, 2548681, 512067, 505250, 477704, 484328, 284666, 284666
55, 2548179, 516650, 506313, 478585, 488437, 279097, 279097
56, 2549738, 499313, 517700, 489718, 472117, 285445, 285445
57, 2546121, 511407, 506711, 478880, 483369, 282877, 282877
58, 2549107, 504673, 514752, 486384, 477062, 283118, 283118
59, 2545597, 513970, 504157, 476577, 485927, 282483, 282483
60, 2548891, 514612, 508500, 480809, 486336, 279317, 279317
61, 2546291, 509270, 507022, 479450, 481253, 284648, 284648
62, 2548361, 520383, 496473, 468752, 492073, 285340, 285340
63, 2552149, 509614, 508710, 481061, 481814, 285475, 285475
64, 2550518, 509235, 513105, 485055, 481847, 280638, 280638
65, 2550306, 516681, 509243, 481371, 488867, 277072, 277072
66, 2545949, 522332, 499978, 472337, 494066, 278618, 278618
67, 2544341, 511707, 513411, 485255, 483636, 275166, 275166
68, 2549129, 520749, 499479, 472233, 492296, 282186, 282186
69, 2547700, 505911, 521514, 492987, 478050, 274619, 274619
70, 2548540, 518554, 507353, 479888, 490111, 276317, 276317
71, 2545898, 498808, 513940, 485873, 471073, 288102, 288102
72, 2550027, 498079, 517885, 489823, 470840, 286700, 286700
73, 2544882, 507484, 511242, 482960, 479708, 281744, 281744
74, 2547520, 514823, 505135, 477449, 486669, 281722, 281722
75, 2550577, 511282, 510003, 481998, 483494, 281900, 281900
76, 2542973, 492677, 519061, 490746, 465163, 287663, 287663
77, 2547584, 500677, 515198, 487616, 473305, 285394, 285394
78, 2545746, 518232, 498297, 470557, 489670, 284495, 284495
79, 2549960, 508027, 510961, 483178, 480176, 283809, 283809
80, 2546050, 507630, 511101, 483094, 479847, 282189, 282189
81, 2549881, 520876, 494010, 466333, 492388, 288137, 288137
82, 2549881, 513250, 511649, 483407, 485001, 278287, 278287
83, 2545167, 514635, 504937, 477521, 486676, 280699, 280699
84, 2547149, 503795, 517502, 489362, 476002, 280244, 280244
85, 2545346, 516786, 500170, 473079, 488567, 283372, 283372
86, 2550999, 509801, 513276, 485722, 482054, 280073, 280073
87, 2545347, 507185, 508435, 480723, 479404, 284800, 284800
88, 2549235, 514119, 506599, 478981, 486192, 281672, 281672
89, 2547678, 493211, 528024, 499765, 465984, 280347, 280347
90, 2548641, 509461, 517907, 489737, 481530, 275003, 275003
91, 2543818, 504848, 511823, 483825, 477052, 283135, 283135
92, 2550150, 523680, 492814, 465375, 495425, 286428, 286428
93, 2545789, 520953, 499194, 471820, 492646, 280588, 280588
94, 2543406, 515113, 500111, 472461, 487165, 284278, 284278
95, 2546755, 514808, 503913, 475981, 487063, 282495, 282495
96, 2545465, 518223, 501193, 473775, 490066, 281104, 281104
97, 2549414, 512267, 511157, 483327, 484369, 279147, 279147
98, 2550541, 501413, 518987, 491058, 474013, 282535, 282535
99, 2548934, 512063, 512078, 484213, 483840, 278370, 278370
100, 2549336, 509902, 507380, 479942, 482528, 284792, 284792
101, 2552860, 515881, 509200, 481298, 487897, 279292, 279292
102, 2546377, 507760, 514136, 485781, 480160, 279270, 279270
103, 2551093, 518290, 503258, 475721, 490120, 281852, 281852
104, 2546925, 502551, 517013, 488985, 474750, 281813, 281813
105, 2548270, 518898, 506117, 478532, 490693, 277015, 277015
106, 2550036, 514333, 500228, 472751, 486482, 288121, 288121
107, 2551756, 513433, 508656, 481219, 486030, 281209, 281209
108, 2549001, 514301, 502262, 474962, 486556, 285460, 285460
109, 2551872, 504639, 522457, 494682, 476648, 276723, 276723
110, 2552217, 499809, 516849, 488985, 472552, 287011, 287011
111, 2547927, 499766, 516133, 488025, 472291, 285856, 285856
112, 2552793, 510418, 518697, 490885, 482509, 275142, 275142
113, 2547721, 504234, 509567, 481438, 476276, 288103, 288103
114, 2547566, 505561, 517166, 489102, 477587, 279075, 279075
115, 2554541, 515498, 508261, 480558, 487908, 281158, 281158
116, 2548459, 508660, 509667, 481812, 481106, 283607, 283607
117, 2551870, 512735, 506559, 478894, 484868, 284407, 284407
118, 2546562, 498223, 515589, 487589, 470823, 287169, 287169
119, 2547214, 518828, 499172, 471637, 490953, 283312, 283312
120, 2541109, 501900, 511316, 482927, 474202, 285382, 285382
121, 2549910, 513147, 512572, 484928, 485287, 276988, 276988
122, 2548028, 507196, 514341, 486086, 479171, 280617, 280617
123, 2552240, 505743, 521381, 493281, 478229, 276803, 276803
124, 2551272, 516882, 503940, 476190, 488882, 282689, 282689
125, 2541465, 506144, 501209, 473596, 477828, 291344, 291344
126, 2543174, 511404, 507164, 479181, 482989, 281218, 281218
127, 2551282, 515113, 511225, 483396, 487252, 277148, 277148
128, 2544271, 504752, 520050, 491483, 476492, 275747, 275747
129, 2556744, 523916, 500941, 473229, 496238, 281210, 281210
130, 2547648, 511545, 508751, 480736, 483280, 281668, 281668
131, 2548719, 503583, 513297, 485493, 475572, 285387, 285387
132, 2548560, 513296, 501669, 474260, 485295, 287020, 287020
133, 2548496, 500266, 517821, 489950, 472909, 283775, 283775
134, 2548505, 517818, 508259, 480206, 489676, 276273, 276273
135, 2553933, 520669, 500817, 473565, 492748, 283067, 283067
136, 2546986, 518579, 496861, 469514, 490122, 285955, 285955
137, 2547404, 504740, 516023, 487731, 477274, 280818, 280818
138, 2551050, 517324, 509113, 481476, 489425, 276856, 276856
139, 2547056, 514940, 507585, 479639, 486994, 278949, 278949
140, 2550044, 511307, 513550, 485460, 483299, 278214, 278214
141, 2550401, 518908, 494805, 467365, 491035, 289144, 289144
142, 2550742, 505835, 515871, 487958, 478290, 281394, 281394
143, 2552192, 520889, 504289, 476739, 492801, 278737, 278737
144, 2550833, 506149, 517328, 489304, 478450, 279801, 279801
145, 2548558, 514026, 512176, 484562, 485934, 275930, 275930
146, 2548968, 499944, 518495, 490475, 472336, 283859, 283859
147, 2545587, 505168, 508334, 480257, 477520, 287154, 287154
148, 2546737, 498351, 519212, 491107, 470379, 283844, 283844
149, 2550334, 510632, 509640, 481863, 482719, 282740, 282740
150, 2552495, 508285, 511995, 484303, 480508, 283702, 283702
151, 2547973, 505124, 515852, 487808, 477509, 280840, 280840
152, 2553597, 526716, 500283, 472937, 498511, 277575, 277575
153, 2547116, 521447, 501416, 473816, 493281, 278578, 278578
154, 2550848, 503082, 517577, 489204, 475643, 282671, 282671
155, 2545071, 522651, 498563, 470994, 494331, 279266, 279266
156, 2551939, 519493, 497494, 470140, 491668, 286572, 286572
157, 2546794, 507996, 510946, 483310, 480086, 282228, 282228
158, 2543682, 512356, 508379, 479963, 484278, 279353, 279353
159, 2550064, 510561, 514992, 487338, 482543, 277315, 277315
160, 2548365, 510666, 506948, 479065, 482730, 284478, 284478
161, 2544816, 509628, 517296, 489195, 481701, 273498, 273498
162, 2551782, 513964, 516181, 488035, 486068, 273767, 273767
163, 2546308, 514569, 502582, 474845, 486716, 283798, 283798
164, 2550279, 503001, 516234, 488059, 475597, 283694, 283694
165, 2546742, 497674, 522183, 493844, 470299, 281371, 281371
166, 2549429, 508589, 505662, 478053, 480543, 288291, 288291
167, 2550785, 503458, 522396, 494358, 476051, 277261, 277261
168, 2547109, 506398, 518463, 490231, 478661, 276678, 276678
169, 2544550, 504597, 511809, 483921, 476595, 283814, 283814
170, 2546466, 522342, 501149, 473570, 493847, 277779, 277779
171, 2547716, 503263, 514804, 486892, 475799, 283479, 283479
172, 2543937, 505025, 510329, 482139, 477278, 284583, 284583
173, 2549478, 498071, 526103, 497567, 470611, 278563, 278563
174, 2547870, 514258, 512035, 484044, 486067, 275733, 275733
175, 2552694, 506384, 517805, 489662, 479001, 279921, 279921
176, 2553417, 507010, 513407, 485546, 479768, 283843, 283843
177, 2546579, 505535, 512426, 483999, 478427, 283096, 283096
178, 2552617, 517144, 510732, 483104, 489505, 276066, 276066
179, 2547075, 501801, 514161, 486470, 474107, 285268, 285268
180, 2546618, 490715, 520363, 492347, 463647, 289773, 289773
181, 2552612, 506688, 512982, 485072, 478854, 284508, 284508
182, 2547854, 509339, 521194, 493453, 481388, 271240, 271240
183, 2547212, 517302, 499044, 471510, 489508, 284924, 284924
184, 2544259, 520864, 498521, 470526, 492378, 280985, 280985
185, 2548687, 523417, 501262, 473901, 495415, 277346, 277346
186, 2553786, 513692, 508265, 481035, 485668, 282563, 282563
187, 2549221, 514665, 508954, 481292, 486766, 278772, 278772
188, 2548659, 507973, 511434, 483221, 479801, 283115, 283115
189, 2548767, 518727, 500139, 472659, 490606, 283318, 283318
190, 2546732, 516630, 507715, 479890, 488911, 276793, 276793
191, 2547246, 503037, 514333, 486236, 475098, 284271, 284271
192, 2547376, 509579, 519546, 491306, 481695, 272625, 272625
193, 2547589, 517255, 501013, 472997, 489478, 283423, 283423
194, 2546053, 518891, 498575, 470880, 490645, 283531, 283531
195, 2545114, 503430, 512963, 484519, 475800, 284201, 284201
196, 2546336, 514862, 511387, 483091, 486770, 275113, 275113
197, 2550049, 518804, 504486, 476898, 491013, 279424, 279424
198, 2543652, 519683, 497760, 470141, 491838, 282115, 282115
199, 2547126, 499021, 517400, 489451, 471348, 284953, 284953
200, 2557286, 518161, 503684, 476475, 490498, 284234, 284234
201, 2550676, 522395, 505571, 478144, 494474, 275046, 275046
202, 2544235, 511524, 505690, 478263, 483662, 282548, 282548
203, 2548612, 508765, 500661, 473270, 480856, 292530, 292530
204, 2544648, 500394, 511189, 482985, 472460, 288810, 288810
205, 2550362, 508598, 507476, 479823, 481177, 286644, 286644
206, 2552360, 500222, 521940, 494136, 473038, 281512, 281512
207, 2549864, 507226, 513243, 485032, 479357, 282503, 282503
208, 2549036, 510868, 508218, 480430, 482772, 283374, 283374
209, 2548514, 518032, 506696, 478832, 490034, 277460, 277460
210, 2546167, 503834, 515708, 487178, 476155, 281646, 281646
211, 2543505, 507902, 509168, 480987, 479774, 282837, 282837
212, 2546374, 518656, 495971, 468405, 490488, 286427, 286427
213, 2553387, 507694, 510305, 482734, 480350, 286152, 286152
214, 2555213, 493701, 528810, 500909, 466121, 282836, 282836
215, 2546302, 513767, 511497, 483186, 485676, 276088, 276088
216, 2545842, 511025, 511173, 482906, 483252, 278743, 278743
217, 2545661, 506738, 514542, 486780, 479045, 279278, 279278
218, 2546313, 518550, 507580, 479838, 490451, 274947, 274947
219, 2543701, 505719, 520865, 492455, 477860, 273401, 273401
220, 2550575, 500183, 520634, 492921, 472723, 282057, 282057
221, 2549041, 512379, 509809, 481599, 484584, 280335, 280335
222, 2553325, 523827, 504424, 476927, 495291, 276428, 276428
223, 2547280, 508179, 516079, 487965, 480527, 277265, 277265
224, 2546398, 507481, 514471, 486205, 479711, 279265, 279265
225, 2551344, 513231, 501964, 474429, 485704, 288008, 288008
226, 2547765, 506379, 517280, 489334, 478694, 278039, 278039
227, 2547155, 516487, 506435, 478696, 488527, 278505, 278505
228, 2548715, 514368, 513673, 485487, 486155, 274516, 274516
229, 2551450, 519499, 503623, 475995, 491709, 280312, 280312
230, 2549947, 509447, 514255, 486369, 481252, 279312, 279312
231, 2546003, 513280, 502761, 475399, 485065, 284749, 284749
232, 2547611, 513326, 507437, 479620, 485456, 280886, 280886
233, 2553621, 503127, 513017, 485569, 475218, 288345, 288345
234, 2554538, 511397, 506497, 478984, 483788, 286936, 286936
235, 2545456, 502602, 516116, 487497, 474533, 282354, 282354
236, 2547433, 506058, 515440, 487441, 478518, 279988, 279988
237, 2547714, 511889, 504475, 476947, 484111, 285146, 285146
238, 2543742, 515772, 509777, 482229, 487954, 274005, 274005
239, 2547917, 519160, 496984, 469448, 491169, 285578, 285578
240, 2549854, 499093, 519926, 491787, 471832, 283608, 283608
241, 2548211, 500409, 522559, 494366, 473041, 278918, 278918
242, 2548581, 502751, 519294, 491125, 475173, 280119, 280119
243, 2547800, 508389, 506861, 479573, 480421, 286278, 286278
244, 2550103, 513442, 502904, 475190, 485299, 286634, 286634
245, 2547643, 512855, 508757, 480735, 485168, 280064, 280064
246, 2549688, 502542, 519313, 491081, 475090, 280831, 280831
247, 2547527, 517641, 501873, 474622, 489465, 281963, 281963
248, 2552962, 521782, 494908, 467371, 493683, 287609, 287609
249, 2543495, 517053, 499646, 471822, 488446, 283264, 283264
250, 2549780, 518333, 494846, 467474, 490225, 289451, 289451
251, 2546294, 521645, 499629, 471704, 493252, 280032, 280032
252, 2546459, 517765, 503364, 475700, 489468, 280081, 280081
253, 2548129, 512162, 506561, 478715, 483985, 283353, 283353
254, 2552083, 514290, 511938, 484177, 486776, 277451, 277451
255, 2553448, 513202, 507397, 479697, 485552, 283800, 283800
256, 2550871, 515041, 511385, 483415, 487100, 276965, 276965
257, 2547673, 523003, 504651, 476876, 494959, 274092, 274092
258, 2546929, 507405, 501860, 473936, 479504, 292112, 292112
259, 2548312, 495977, 520660, 492666, 468439, 285285, 285285
260, 2552485, 502630, 516664, 488748, 475189, 284627, 284627
261, 2545484, 517478, 499678, 472084, 489386, 283429, 283429
262, 2547583, 519052, 506072, 478600, 491213, 276323, 276323
263, 2546523, 510020, 500134, 472642, 482447, 290640, 290640
264, 2547252, 502573, 522045, 493978, 474964, 276846, 276846
265, 2546035, 500773, 512270, 484236, 473154, 287801, 287801
266, 2543876, 519308, 501725, 473958, 490991, 278947, 278947
267, 2551183, 505634, 512762, 484966, 478013, 284904, 284904
268, 2545032, 500733, 518162, 490229, 473380, 281264, 281264
269, 2552704, 522984, 498876, 471686, 495148, 282005, 282005
270, 2548831, 509129, 512240, 483891, 481385, 281093, 281093
271, 2544973, 517668, 495847, 468533, 489599, 286663, 286663
272, 2547011, 503043, 519800, 492041, 475003, 278562, 278562
273, 2545339, 502041, 516768, 488621, 474697, 281606, 281606
274, 2544747, 503572, 511283, 483102, 475618, 285586, 285586
275, 2547276, 508442, 504135, 476271, 480450, 288989, 288989
276, 2547268, 508755, 512636, 484710, 480873, 280147, 280147
277, 2546290, 509470, 512708, 484889, 481679, 278772, 278772
278, 2549493, 520470, 506373, 478739, 491665, 276123, 276123
279, 2550892, 504242, 517570, 489599, 476583, 281449, 281449
280, 2550394, 510737, 504145, 476553, 482609, 288175, 288175
281, 2548598, 513059, 514109, 486420, 484788, 275111, 275111
282, 2549100, 500588, 520650, 492790, 473644, 280714, 280714
283, 2548383, 507196, 515607, 487489, 479765, 279163, 279163
284, 2550809, 502066, 511856, 484302, 474657, 288964, 288964
285, 2546130, 496300, 522525, 493835, 468982, 282244, 282244
286, 2545970, 516642, 503744, 476167, 488569, 280424, 280424
287, 2553542, 495526, 529095, 501138, 468359, 279712, 279712
288, 2545953, 504172, 515657, 487629, 476511, 280992, 280992
289, 2545433, 503807, 513823, 485968, 475869, 282983, 282983
290, 2547831, 507808, 514231, 486238, 479802, 279876, 279876
291, 2551822, 506200, 509612, 481774, 478728, 287754, 287754
292, 2547915, 501363, 521156, 492911, 473801, 279342, 279342
293, 2552649, 518587, 500575, 473151, 490870, 284733, 284733
294, 2545801, 515442, 507201, 479583, 487201, 278187, 278187
295, 2549140, 499574, 519686, 491639, 472019, 283111, 283111
296, 2542553, 502922, 516019, 487664, 475356, 280296, 280296
297, 2548128, 500479, 522776, 494187, 472810, 278938, 278938
298, 2548737, 499013, 517124, 489049, 471577, 285987, 285987
299, 2551093, 504265, 518951, 490757, 476266, 280427, 280427
300, 2548596, 506486, 507369, 479728, 478559, 288227, 288227
301, 2545343, 506598, 513631, 485414, 478210, 280745, 280745
302, 2547496, 514099, 507202, 479578, 486387, 280115, 280115
303, 2546791, 514936, 510365, 482402, 487190, 275949, 275949
304, 2547514, 496660, 514089, 486245, 468792, 290864, 290864
305, 2545506, 508992, 511499, 483382, 481175, 280229, 280229
306, 2550232, 502301, 522317, 494643, 474297, 278337, 278337
307, 2549342, 509766, 519117, 490844, 481845, 273885, 273885
308, 2547714, 506955, 513961, 486076, 479172, 280775, 280775
309, 2557493, 504502, 519411, 491299, 477285, 282498, 282498
310, 2550806, 510722, 509297, 481494, 482855, 283219, 283219
311, 2553136, 500306, 525901, 498042, 473261, 277813, 277813
312, 2549867, 516991, 509863, 481671, 489204, 276069, 276069
313, 2542038, 525031, 492664, 464899, 496198, 281623, 281623
314, 2552514, 511027, 508853, 481194, 483098, 284171, 284171
315, 2547225, 511581, 502543, 475194, 483371, 287268, 287268
316, 2546427, 506240, 510577, 482733, 478779, 284049, 284049
317, 2550908, 507488, 515933, 487933, 479642, 279956, 279956
318, 2545720, 508937, 512455, 484407, 481001, 279460, 279460
319, 2550684, 509341, 513825, 485908, 481362, 280124, 280124
320, 2543838, 503856, 515434, 487481, 475839, 280614, 280614
321, 2548023, 507823, 511179, 483165, 479916, 282970, 282970
322, 2547627, 505022, 510871, 482975, 477841, 285459, 285459
323, 2549478, 506650, 511835, 484309, 479220, 283732, 283732
324, 2545090, 506108, 511533, 483984, 478773, 282346, 282346
325, 2551319, 502335, 515401, 487144, 474761, 285839, 285839
326, 2552478, 515958, 509355, 481939, 488118, 278554, 278554
327, 2546202, 507438, 516642, 488411, 479197, 277257, 277257
328, 2547043, 507805, 508262, 480442, 479740, 285397, 285397
329, 2550917, 512721, 511106, 483567, 484861, 279331, 279331
330, 2549790, 511505, 512141, 484756, 483748, 278820, 278820
331, 2550542, 512801, 509066, 481184, 485277, 281107, 281107
332, 2547073, 504709, 515018, 486985, 476695, 281833, 281833
333, 2548985, 518887, 500155, 472679, 490660, 283302, 283302
334, 2547646, 514730, 506360, 478358, 486522, 280838, 280838
335, 2546973, 514307, 508487, 480710, 485991, 278739, 278739
336, 2547809, 516121, 504264, 476689, 487995, 281370, 281370
337, 2548582, 514767, 501128, 473290, 486273, 286562, 286562
338, 2546403, 505173, 508822, 480662, 477436, 287155, 287155
339, 2558395, 520008, 506240, 479015, 492224, 280454, 280454
340, 2551795, 508744, 510732, 483118, 481019, 284091, 284091
341, 2547019, 513570, 504356, 476984, 485665, 283222, 283222
342, 2545214, 505091, 512203, 484101, 477495, 283162, 283162
343, 2546412, 517171, 504263, 476732, 489200, 279523, 279523
344, 2549975, 514985, 504360, 476314, 486920, 283698, 283698
345, 2548292, 521057, 505307, 477590, 493514, 275412, 275412
346, 2551900, 518691, 502000, 474322, 490645, 283121, 283121
347, 2549178, 507282, 519381, 491649, 479824, 275521, 275521
348, 2556857, 508714, 513287, 485961, 481317, 283789, 283789
349, 2548739, 510789, 509266, 481124, 482910, 282325, 282325
350, 2550920, 518943, 501637, 473950, 490756, 282817, 282817
351, 2548535, 498430, 526100, 497984, 470325, 277848, 277848
352, 2551653, 512058, 509124, 481175, 484416, 282440, 282440
353, 2547305, 517694, 501163, 473664, 489102, 282841, 282841
354, 2552125, 506941, 518954, 491091, 479673, 277733, 277733
355, 2547772, 496728, 522696, 494348, 469310, 282345, 282345
356, 2547628, 517721, 498787, 470927, 489649, 285272, 285272
357, 2547967, 515482, 497946, 470496, 487289, 288377, 288377
358, 2551336, 507040, 513106, 485096, 479464, 283315, 283315
359, 2547841, 511374, 510959, 482771, 483853, 279442, 279442
360, 2547275, 513089, 508009, 480193, 484922, 280531, 280531
361, 2546159, 511963, 513065, 485013, 483486, 276316, 276316
362, 2543551, 512228, 504947, 476971, 484171, 282617, 282617
363, 2548707, 504474, 518845, 490745, 477283, 278680, 278680
364, 2548807, 499515, 524765, 496337, 472170, 278010, 278010
365, 2547981, 505979, 510161, 482098, 478165, 285789, 285789
366, 2548731, 507108, 510091, 482181, 478919, 285216, 285216
367, 2549074, 496726, 517236, 489419, 469379, 288157, 288157
368, 2550709, 502001, 518937, 490908, 474575, 282144, 282144
369, 2545786, 512263, 504303, 476616, 484240, 284182, 284182
370, 2547048, 513082, 506298, 478561, 484927, 282090, 282090
371, 2548348, 499886, 520744, 492583, 471797, 281669, 281669
372, 2547223, 519900, 500755, 473418, 492098, 280526, 280526
373, 2552048, 521854, 503932, 476313, 493721, 278114, 278114
374, 2547874, 518770, 502199, 474308, 490465, 281066, 281066
375, 2548724, 506876, 514048, 486025, 479113, 281331, 281331
376, 2548312, 522949, 499895, 472076, 494810, 279291, 279291
377, 2552805, 506287, 517487, 489666, 478421, 280472, 280472
378, 2542847, 510240, 510271, 482249, 482287, 278900, 278900
379, 2539348, 498501, 508179, 480118, 470670, 290940, 290940
380, 2547770, 504892, 512723, 484362, 477293, 284250, 284250
381, 2547439, 500356, 513749, 485659, 472335, 287670, 287670
382, 2543918, 508408, 508808, 481104, 480336, 282631, 282631
383, 2546640, 506386, 507711, 479858, 478447, 287119, 287119
384, 2548227, 522561, 504303, 476649, 494330, 275192, 275192
385, 2550617, 506898, 509942, 482087, 478892, 286399, 286399
386, 2547235, 510615, 509817, 482327, 482520, 280978, 280978
387, 2549616, 516710, 510418, 482594, 488684, 275605, 275605
388, 2548091, 511800, 509551, 481632, 483976, 280566, 280566
389, 2545381, 525592, 500004, 472343, 496950, 275246, 275246
390, 2548862, 525247, 495870, 468454, 496415, 281438, 281438
391, 2545959, 510113, 505593, 477493, 482210, 285275, 285275
392, 2547319, 498962, 514463, 485973, 471205, 288358, 288358
393, 2548106, 516191, 511719, 483884, 488538, 273887, 273887
394, 2549955, 516319, 500827, 473600, 488489, 285360, 285360
395, 2546401, 506808, 518075, 489864, 478850, 276402, 276402
396, 2547688, 511119, 502701, 474875, 483585, 287704, 287704
397, 2548176, 510969, 513310, 485304, 483555, 277519, 277519
398, 2549330, 503342, 509887, 482384, 475693, 289012, 289012
399, 2549620, 517913, 505375, 477919, 489833, 279290, 279290
400, 2544483, 506359, 513238, 485280, 478234, 280686, 280686
401, 2547604, 505349, 510242, 482428, 477869, 285858, 285858
402, 2553263, 505953, 512936, 485295, 478243, 285418, 285418
403, 2547070, 512456, 508154, 480264, 484706, 280745, 280745
404, 2549079, 509861, 517893, 489378, 482699, 274624, 274624
405, 2548900, 494870, 531210, 502659, 467429, 276366, 276366
406, 2546033, 502355, 520475, 491995, 474378, 278415, 278415
407, 2548145, 511710, 509872, 481912, 483649, 280501, 280501
408, 2544337, 512571, 506319, 478590, 484661, 281098, 281098
409, 2550272, 514206, 510289, 482602, 486231, 278472, 278472
410, 2549943, 524204, 494963, 467674, 496342, 283380, 283380
411, 2543579, 501633, 514464, 486803, 473349, 283665, 283665
412, 2550317, 516725, 509749, 481971, 488734, 276569, 276569
413, 2546781, 508510, 507691, 479701, 480543, 285168, 285168
414, 2547685, 516293, 506631, 478775, 488620, 278683, 278683
415, 2546698, 516322, 504432, 476608, 488094, 280621, 280621
416, 2547352, 508757, 508271, 480678, 480852, 284397, 284397
417, 2548725, 516032, 511318, 483229, 487548, 275299, 275299
418, 2555632, 501944, 520488, 492560, 474786, 282927, 282927
419, 2549822, 517256, 508001, 479955, 489140, 277735, 277735
420, 2553988, 502114, 521746, 493646, 474624, 280929, 280929
421, 2547315, 504975, 508798, 480920, 476884, 287869, 287869
422, 2548310, 501066, 519059, 490922, 473627, 281818, 281818
423, 2546472, 505989, 509406, 481576, 477941, 285780, 285780
424, 2548752, 518010, 503838, 476214, 489532, 280579, 280579
425, 2554812, 507825, 519112, 491746, 480269, 277930, 277930
426, 2547353, 510133, 512375, 484710, 482359, 278888, 278888
427, 2546037, 513969, 508226, 480670, 486084, 278544, 278544
428, 2550572, 511701, 508711, 480573, 484023, 282782, 282782
429, 2549861, 517028, 506271, 478282, 488872, 279704, 279704
430, 2547201, 509105, 508444, 480530, 481244, 283939, 283939
431, 2543077, 508652, 509654, 481570, 480555, 281323, 281323
432, 2545159, 508679, 507658, 479585, 480523, 284357, 284357
433, 2545882, 504970, 505030, 477369, 476893, 290810, 290810
434, 2546312, 526434, 501156, 473494, 498248, 273490, 273490
435, 2550709, 514776, 508225, 480242, 486814, 280326, 280326
436, 2547502, 515368, 507762, 479955, 487121, 278648, 278648
437, 2549868, 511808, 512633, 484898, 484267, 278131, 278131
438, 2549622, 509483, 519099, 490801, 481467, 274386, 274386
439, 2551556, 516768, 504203, 476969, 488794, 282411, 282411
440, 2549286, 498636, 518453, 490582, 471239, 285188, 285188
441, 2553491, 529375, 498199, 470930, 500533, 277227, 277227
442, 2543343, 506851, 510153, 482192, 478403, 282872, 282872
443, 2547132, 516104, 505423, 477646, 487903, 280028, 280028
444, 2548272, 514166, 508619, 480871, 486514, 279051, 279051
445, 2548383, 507059, 515640, 487704, 479408, 279286, 279286
446, 2552872, 516580, 497893, 470668, 488951, 289390, 289390
