sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
325, 6055480, 1019, 3008921, 3007837, 683, 18510, 18510, 71,6016751,3305656269
322, 6050484, 978, 3005987, 3005488, 661, 18685, 18685, 86,6011469,279799191
321, 6059200, 3011269, 884, 613, 3009976, 18229, 18229, 6021242,55,3402465870
306, 6052788, 3007166, 870, 559, 3006793, 18700, 18700, 6013959,29,492920777
327, 6053390, 3008054, 758, 466, 3007398, 18357, 18357, 6015446,22,1546759158
323, 6052992, 3007889, 887, 585, 3006917, 18357, 18357, 6014806,82,4167954818
326, 6051471, 889, 3007861, 3005754, 563, 18202, 18202, 25,6013615,4225707101
331, 6052129, 919, 3007298, 3006238, 602, 18536, 18536, 41,6013536,4079900061
332, 6050038, 3006187, 971, 645, 3005137, 18549, 18549, 6011324,41,616777420
337, 6048838, 1050, 3005200, 3004506, 726, 18678, 18678, 75,6009706,4278558117
330, 6054096, 3008191, 909, 576, 3007558, 18431, 18431, 6015749,26,643589947
334, 6051341, 949, 3006556, 3006112, 622, 18551, 18551, 39,6012662,3139753748
328, 6054185, 1039, 3007990, 3007181, 707, 18634, 18634, 51,6015167,3746450531
335, 6051754, 3006982, 910, 602, 3005878, 18691, 18691, 6012857,41,2077074060
339, 6057786, 854, 3010477, 3009804, 555, 18048, 18048, 27,6020281,1760808166
341, 6051030, 886, 3006677, 3005476, 589, 18701, 18701, 50,6012150,366665208
340, 6058016, 847, 3010339, 3009741, 557, 18266, 18266, 49,6020075,477272017
338, 6048936, 3005271, 934, 612, 3004439, 18840, 18840, 6009710,42,76009664
333, 6048626, 3005857, 931, 632, 3004254, 18476, 18476, 6010104,69,3070773415
329, 6056287, 3009454, 910, 606, 3008401, 18458, 18458, 6017855,31,3834157486
342, 6057122, 3009297, 894, 569, 3008792, 18785, 18785, 6018089,51,2591351746
348, 6053587, 3008144, 950, 675, 3007042, 18388, 18388, 6015183,121,6584690
336, 6057757, 3010710, 816, 522, 3009841, 17934, 17934, 6020548,55,3352579836
345, 6057715, 3009568, 891, 574, 3009030, 18826, 18826, 6018598,40,2783545095
347, 6051277, 955, 3006295, 3005951, 646, 18715, 18715, 40,6012237,2346135354
352, 6045953, 1043, 3004169, 3002965, 702, 18537, 18537, 48,6007131,1708628207
343, 6046230, 3004017, 920, 599, 3003484, 18605, 18605, 6007498,71,2369249994
349, 6048080, 947, 3004878, 3004452, 633, 18585, 18585, 57,6009324,2049728208
351, 6063363, 886, 3013328, 3012618, 585, 17973, 17973, 29,6025946,2156071494
350, 6043178, 898, 3003953, 3000891, 560, 18438, 18438, 33,6004840,2057394885
355, 6056427, 3009598, 903, 591, 3008487, 18424, 18424, 6018085,52,523899877
344, 6058085, 3010064, 988, 646, 3009177, 18605, 18605, 6019236,44,852870860
353, 6059587, 3011376, 992, 664, 3010253, 18151, 18151, 6021626,68,3506161835
356, 6056783, 3009769, 872, 552, 3008608, 18491, 18491, 6018377,19,3340331206
361, 6051398, 895, 3007172, 3005847, 582, 18451, 18451, 65,6013013,189354532
346, 6060554, 3012420, 969, 647, 3011356, 17581, 17581, 6023770,81,404993344
360, 6052803, 986, 3007616, 3006570, 643, 18494, 18494, 31,6014183,1437948788
357, 6051156, 3006910, 878, 565, 3005859, 18472, 18472, 6012766,36,3405291832
354, 6053092, 3007332, 939, 636, 3006999, 18593, 18593, 6014328,66,2824263341
359, 6061383, 3012186, 1136, 799, 3010734, 18264, 18264, 6022920,60,2549483940
363, 6053073, 3008538, 914, 614, 3006515, 18246, 18246, 6015053,51,2445680968
362, 6053238, 3008363, 868, 574, 3007357, 18038, 18038, 6015720,25,1121505215
358, 6056891, 3009728, 963, 626, 3008792, 18391, 18391, 6018520,27,2176269803
366, 6050704, 903, 3006988, 3005518, 593, 18351, 18351, 77,6012506,3395819285
364, 6059374, 1001, 3010691, 3010226, 662, 18397, 18397, 55,6020914,754757346
368, 6047433, 942, 3005828, 3003573, 634, 18228, 18228, 66,6009398,1321344281
370, 6055647, 955, 3009316, 3008047, 635, 18347, 18347, 49,6017357,79876948
367, 6049995, 970, 3006275, 3005506, 644, 18300, 18300, 34,6011781,2346325245
374, 6060623, 868, 3011900, 3010648, 567, 18320, 18320, 23,6022539,427484079
372, 6044992, 873, 3003086, 3002493, 562, 18989, 18989, 46,6005568,2646493082
365, 6046135, 1021, 3004280, 3003062, 674, 18549, 18549, 47,6007342,3859276945
375, 6050639, 3006982, 878, 564, 3005515, 18350, 18350, 6012497,27,650821204
377, 6054744, 810, 3009303, 3007778, 521, 18166, 18166, 35,6017075,3015227706
382, 6052835, 957, 3007968, 3006071, 659, 18590, 18590, 183,6014039,2039949735
373, 6048488, 958, 3005411, 3004768, 611, 18370, 18370, 25,6010179,2277472435
371, 6046026, 957, 3003941, 3002596, 618, 18957, 18957, 27,6006537,3669335003
380, 6053027, 3008842, 874, 567, 3006914, 17915, 17915, 6015756,52,3330012864
369, 6046510, 3004786, 847, 547, 3003312, 18509, 18509, 6008098,31,322351782
384, 6047453, 1017, 3005169, 3003261, 670, 18668, 18668, 37,6008427,2755407538
381, 6045910, 1038, 3003321, 3002961, 706, 18942, 18942, 63,6006279,1403766010
390, 6056631, 852, 3009748, 3008225, 560, 18623, 18623, 30,6017973,2799187020
391, 6054413, 764, 3009129, 3007693, 489, 18169, 18169, 45,6016814,811036011
389, 6053593, 3008004, 1083, 733, 3006897, 18438, 18438, 6014901,60,622587597
378, 6055513, 3009333, 986, 666, 3007808, 18360, 18360, 6017141,92,3127426626
387, 6058443, 3010698, 900, 587, 3009522, 18368, 18368, 6020220,21,215142264
386, 6053701, 3007691, 1029, 684, 3006927, 18685, 18685, 6014615,76,722145555
379, 6053920, 3007609, 892, 589, 3007258, 18786, 18786, 6014867,49,993034632
383, 6049565, 865, 3006232, 3004579, 539, 18675, 18675, 32,6010806,3494629353
393, 6048761, 1029, 3005493, 3004740, 691, 18404, 18404, 61,6010230,2317143852
395, 6058963, 940, 3010974, 3009657, 606, 18393, 18393, 39,6020631,2677115607
376, 6056196, 3009000, 878, 583, 3008435, 18650, 18650, 6017432,39,1610774647
394, 6058269, 3010295, 888, 598, 3009536, 18476, 18476, 6019831,35,2436479221
388, 6049425, 900, 3005718, 3004991, 594, 18611, 18611, 53,6010709,2003787423
397, 6053890, 3008538, 914, 599, 3007679, 18080, 18080, 6016217,49,2239906187
385, 6051569, 981, 3006809, 3006236, 647, 18448, 18448, 29,6013036,2916245126
392, 6048371, 3006025, 981, 651, 3003004, 18855, 18855, 6009029,62,544450411
401, 6052915, 921, 3007685, 3006940, 599, 18385, 18385, 39,6014625,2067078053
404, 6059305, 3011305, 918, 605, 3010169, 18154, 18154, 6021474,42,1233944488
403, 6050423, 875, 3006017, 3005389, 558, 18792, 18792, 47,6011403,2619317340
400, 6054373, 969, 3007844, 3007378, 634, 18774, 18774, 35,6015219,171271900
407, 6049091, 1039, 3005534, 3005018, 688, 18406, 18406, 38,6010552,3881109269
398, 6059616, 965, 3010853, 3009740, 658, 18700, 18700, 58,6020593,2689245088
408, 6051275, 905, 3006766, 3005828, 586, 18595, 18595, 39,6012591,313392385
406, 6056891, 3009400, 871, 562, 3008570, 18744, 18744, 6017963,37,2028797414
396, 6058980, 890, 3010661, 3009848, 581, 18500, 18500, 61,6020506,1111661852
402, 6046340, 3003503, 933, 623, 3003009, 19136, 19136, 6006512,41,3483928787
405, 6050676, 3006257, 895, 582, 3005694, 18624, 18624, 6011951,30,3063831458
411, 6053903, 866, 3008157, 3006851, 563, 18733, 18733, 23,6015008,3371725185
399, 6057389, 3009997, 878, 573, 3008845, 18548, 18548, 6018842,31,2771737512
412, 6049787, 916, 3006593, 3005461, 621, 18098, 18098, 76,6012054,1488457597
417, 6053560, 932, 3008655, 3006842, 629, 18251, 18251, 45,6015494,2971598566
419, 6051484, 938, 3007381, 3005873, 632, 18330, 18330, 80,6013245,611289662
413, 6049694, 3006334, 945, 632, 3004401, 18691, 18691, 6010732,69,2875815838
416, 6055388, 799, 3008884, 3008521, 504, 18340, 18340, 43,6017405,2157021874
409, 6057440, 874, 3009878, 3008986, 566, 18568, 18568, 39,6018861,436919503
420, 6052518, 1047, 3007693, 3006324, 700, 18377, 18377, 52,6014011,4172839972
414, 6056664, 3009114, 1009, 676, 3008417, 18724, 18724, 6017531,178,212540181
423, 6051971, 882, 3007917, 3005919, 571, 18341, 18341, 35,6013836,821097805
415, 6049147, 3005432, 932, 605, 3004682, 18748, 18748, 6010114,65,3707572694
410, 6048459, 919, 3005309, 3004523, 588, 18560, 18560, 34,6009832,3828344471
418, 6052446, 3007907, 947, 619, 3006849, 18062, 18062, 6014756,51,2334468688
429, 6057270, 898, 3010751, 3008949, 596, 18038, 18038, 57,6019700,573826825
425, 6050246, 900, 3006513, 3005659, 582, 18296, 18296, 33,6012172,1138807012
421, 6053357, 3008213, 909, 617, 3007184, 18217, 18217, 6015394,62,3605043687
433, 6050516, 1075, 3006371, 3004855, 737, 18739, 18739, 77,6011226,2312168721
435, 6055069, 936, 3009074, 3008018, 629, 18206, 18206, 59,6017080,2973371594
432, 6055119, 935, 3008570, 3008098, 610, 18453, 18453, 66,6016665,3283542843
437, 6055222, 930, 3009089, 3008141, 614, 18224, 18224, 35,6017230,1286512801
426, 6057189, 829, 3010487, 3009154, 527, 18096, 18096, 51,6019641,3825441254
434, 6051840, 1008, 3007140, 3006245, 653, 18397, 18397, 48,6013385,3236551662
422, 6056701, 954, 3009240, 3008874, 651, 18491, 18491, 67,6018114,1447968049
428, 6052161, 3006982, 876, 561, 3006576, 18583, 18583, 6013555,42,835009952
439, 6049341, 887, 3005832, 3004939, 589, 18547, 18547, 31,6010771,2013767382
424, 6048058, 995, 3004393, 3003935, 673, 19031, 19031, 131,6008328,3878004598
438, 6050428, 861, 3006571, 3005807, 553, 18318, 18318, 33,6012378,571815038
427, 6059843, 3011070, 961, 630, 3009882, 18650, 18650, 6020952,47,630825101
443, 6050779, 952, 3006811, 3004577, 617, 18911, 18911, 63,6011381,3680144525
440, 6042535, 3002186, 927, 609, 3001449, 18682, 18682, 6003635,37,3604978483
431, 6052874, 926, 3007773, 3006642, 603, 18465, 18465, 54,6014415,1474241935
446, 6052391, 950, 3008316, 3006515, 614, 17998, 17998, 56,6014825,1936149207
436, 6058211, 1038, 3010918, 3009206, 709, 18170, 18170, 111,6020121,178799371
450, 6047354, 1044, 3005500, 3002803, 697, 18655, 18655, 62,6008303,1764772140
442, 6056759, 3010496, 878, 595, 3008934, 17928, 17928, 6019430,65,3409915277
430, 6055688, 3009686, 865, 576, 3007931, 18315, 18315, 6017617,40,2042021399
449, 6060946, 864, 3012879, 3011261, 566, 17688, 17688, 64,6024140,3997499528
453, 6060189, 944, 3011696, 3010691, 632, 18113, 18113, 35,6022387,323260165
448, 6052184, 983, 3007094, 3006183, 646, 18639, 18639, 45,6013277,995819675
447, 6055839, 3009409, 979, 641, 3008036, 18387, 18387, 6017439,35,3657501472
455, 6057727, 1094, 3009704, 3008697, 770, 18731, 18731, 69,6018401,2837648089
441, 6053195, 3007911, 854, 545, 3007235, 18325, 18325, 6015143,31,1943099291
458, 6054630, 902, 3008684, 3007498, 586, 18480, 18480, 45,6016182,2815191255
444, 6054017, 909, 3008220, 3007630, 596, 18331, 18331, 40,6015847,2304610945
451, 6054710, 3008799, 939, 611, 3007767, 18297, 18297, 6016563,59,363304568
461, 6055086, 914, 3009184, 3007793, 599, 18298, 18298, 38,6016977,1990187505
445, 6050310, 3006373, 797, 515, 3005891, 18367, 18367, 6012264,31,3863474991
456, 6054191, 858, 3007980, 3007583, 558, 18606, 18606, 39,6015560,1127947770
459, 6055526, 961, 3009007, 3008290, 646, 18311, 18311, 36,6017294,266758833
463, 6055426, 836, 3009327, 3007755, 548, 18480, 18480, 27,6017082,2637076538
462, 6050112, 837, 3006184, 3004883, 548, 18830, 18830, 29,6011064,717138535
460, 6053800, 943, 3008135, 3007696, 626, 18200, 18200, 66,6015828,1114927159
457, 6045877, 3003738, 937, 619, 3002917, 18833, 18833, 6006655,64,2696797737
466, 6058115, 897, 3010333, 3009153, 582, 18575, 18575, 39,6019478,2578619141
454, 6052774, 973, 3007133, 3006745, 629, 18647, 18647, 30,6013878,904028935
465, 6057343, 3009665, 924, 619, 3009133, 18501, 18501, 6018795,84,1112142210
471, 6055052, 928, 3008783, 3008123, 612, 18303, 18303, 50,6016903,3947152266
472, 6063144, 3013495, 888, 578, 3012133, 18025, 18025, 6025628,27,2232953245
467, 6050342, 932, 3006178, 3005569, 607, 18528, 18528, 32,6011744,3911419906
473, 6049856, 3007348, 909, 600, 3004991, 18004, 18004, 6012339,47,2354655059
469, 6055462, 3009709, 823, 517, 3008375, 18019, 18019, 6018078,27,2575596101
470, 6052324, 3007330, 866, 540, 3006744, 18422, 18422, 6014074,32,670685453
452, 6053077, 3007445, 1029, 699, 3007142, 18381, 18381, 6014584,81,2705643261
475, 6055078, 3008806, 912, 597, 3008119, 18322, 18322, 6016925,31,1590588405
476, 6062016, 3012616, 921, 599, 3011468, 18206, 18206, 6024084,33,4134966628
468, 6054407, 859, 3008718, 3007709, 565, 18278, 18278, 55,6016427,2629365602
464, 6056566, 3009445, 908, 590, 3008471, 18576, 18576, 6017916,46,1807874602
478, 6052630, 3007965, 978, 666, 3006909, 18056, 18056, 6014871,95,707838348
485, 6049480, 987, 3005928, 3004550, 667, 18674, 18674, 55,6010478,464020996
474, 6049323, 1012, 3005726, 3004808, 683, 18547, 18547, 89,6010534,2060326747
487, 6060621, 915, 3011763, 3010800, 605, 18269, 18269, 65,6022550,2442607851
488, 6055303, 898, 3009278, 3008079, 588, 18230, 18230, 49,6017357,797578677
477, 6052383, 1005, 3007310, 3006207, 677, 18592, 18592, 53,6013514,3851497284
481, 6055188, 3009258, 937, 598, 3008459, 17968, 17968, 6017711,58,1343572684
482, 6062277, 3012095, 853, 575, 3011606, 18574, 18574, 6023695,51,3419626249
479, 6048343, 812, 3005633, 3004702, 532, 18332, 18332, 32,6010329,287703585
483, 6062071, 3012609, 821, 527, 3011858, 18128, 18128, 6024467,28,2488614765
489, 6049845, 945, 3005760, 3005208, 598, 18667, 18667, 44,6010961,2191380888
486, 6057938, 3009617, 1118, 801, 3009244, 18579, 18579, 6018855,102,1679139998
480, 6054920, 932, 3008602, 3007179, 613, 18797, 18797, 48,6015778,1597041418
484, 6055163, 3008568, 905, 590, 3007998, 18551, 18551, 6016563,25,1833279701
493, 6055668, 934, 3008997, 3008301, 628, 18404, 18404, 45,6017295,426285668
490, 6051080, 3007875, 995, 650, 3005144, 18208, 18208, 6013013,52,2711698172
497, 6054628, 893, 3009315, 3007308, 574, 18269, 18269, 71,6016620,1110790753
500, 6052988, 960, 3007932, 3006861, 641, 18297, 18297, 43,6014793,2322652681
494, 6054453, 910, 3008542, 3008085, 598, 18159, 18159, 77,6016627,894510402
492, 6055367, 1021, 3008894, 3008563, 689, 18100, 18100, 55,6017457,2122892718
504, 6057316, 860, 3010971, 3008407, 558, 18260, 18260, 46,6019372,2982674778
501, 6060764, 3012414, 910, 596, 3010986, 17929, 17929, 6023400,28,3033267560
499, 6051930, 3007585, 910, 589, 3005946, 18450, 18450, 6013526,26,1248755817
498, 6045225, 3003639, 840, 553, 3002951, 18621, 18621, 6006587,38,2017605255
496, 6050106, 3006374, 803, 518, 3005727, 18342, 18342, 6012095,41,1863284715
503, 6053501, 3008034, 929, 620, 3007030, 18444, 18444, 6015061,39,2791596837
495, 6047609, 917, 3005034, 3003698, 592, 18684, 18684, 35,6008732,3653603558
491, 6057338, 3010054, 1021, 712, 3008793, 18379, 18379, 6018844,83,3133200491
505, 6055096, 3009422, 892, 576, 3008236, 17985, 17985, 6017658,64,1195727221
507, 6048531, 884, 3005730, 3005048, 589, 18140, 18140, 48,6010778,860347236
506, 6049784, 3005445, 939, 604, 3004956, 18920, 18920, 6010397,32,2996137783
508, 6057362, 852, 3010345, 3009686, 543, 17968, 17968, 39,6020028,562659711
502, 6050368, 3006620, 811, 543, 3005502, 18446, 18446, 6012122,41,186763203
511, 6058320, 3011113, 817, 538, 3010104, 17874, 17874, 6021217,45,4170004800
514, 6045525, 916, 3003563, 3002926, 598, 18761, 18761, 68,6006485,4214827498
515, 6049978, 3007027, 989, 642, 3004680, 18320, 18320, 6011698,47,3593881522
518, 6054629, 903, 3008423, 3007898, 585, 18410, 18410, 90,6016321,2759195149
516, 6056181, 996, 3009464, 3008756, 697, 18134, 18134, 48,6018220,3533025790
509, 6056432, 3009058, 869, 559, 3008736, 18605, 18605, 6017794,38,2098499990
522, 6045352, 989, 3003840, 3002454, 639, 18715, 18715, 33,6006294,2377670609
519, 6050210, 3006269, 913, 594, 3004972, 18731, 18731, 6011235,26,4139169390
513, 6049088, 3005829, 997, 662, 3004954, 18323, 18323, 6010773,68,1531855246
523, 6054941, 981, 3008600, 3007885, 651, 18412, 18412, 66,6016485,1408560921
527, 6051670, 913, 3007212, 3006117, 594, 18417, 18417, 37,6013326,3503304768
528, 6047911, 933, 3005501, 3003622, 615, 18620, 18620, 33,6009123,4223200344
530, 6056496, 906, 3010152, 3008267, 593, 18289, 18289, 60,6018416,1829461365
510, 6050516, 3006607, 951, 618, 3005780, 18280, 18280, 6012381,33,2680415182
517, 6049390, 889, 3005633, 3004752, 576, 18770, 18770, 55,6010382,529382809
521, 6054633, 3008714, 906, 584, 3008257, 18086, 18086, 6016968,24,1769051762
526, 6056608, 1025, 3009394, 3008729, 688, 18386, 18386, 41,6018120,3664177933
512, 6048979, 995, 3005116, 3004714, 672, 18741, 18741, 45,6009827,1480230160
520, 6048532, 3005058, 959, 622, 3004301, 18796, 18796, 6009356,43,1179668207
524, 6056527, 3009514, 976, 651, 3008948, 18219, 18219, 6018462,39,2945378578
533, 6055069, 3008642, 917, 607, 3007893, 18505, 18505, 6016535,54,147967994
535, 6047826, 938, 3006327, 3004164, 615, 17891, 17891, 42,6010488,3317815273
534, 6050377, 926, 3005887, 3005229, 603, 18866, 18866, 33,6011116,3599069169
525, 6057561, 3009967, 910, 614, 3009534, 18268, 18268, 6019501,53,3776456753
539, 6056566, 878, 3009681, 3008267, 558, 18591, 18591, 38,6017945,139397530
531, 6051393, 3006469, 968, 646, 3005950, 18680, 18680, 6012416,56,3831967476
529, 6045137, 3003236, 933, 612, 3002802, 18777, 18777, 6006035,33,3029445540
537, 6055074, 982, 3008788, 3007916, 664, 18362, 18362, 55,6016704,3966182800
542, 6054330, 922, 3008422, 3007322, 608, 18528, 18528, 53,6015736,3784887353
541, 6047959, 3005975, 930, 598, 3003762, 18347, 18347, 6009737,26,1839850221
532, 6052781, 949, 3007859, 3007108, 617, 18124, 18124, 33,6014964,187903216
540, 6049735, 3006293, 991, 657, 3005214, 18290, 18290, 6011507,33,265294830
538, 6057294, 3010248, 792, 508, 3009532, 18107, 18107, 6019777,19,2330094194
547, 6050985, 917, 3006928, 3005812, 606, 18361, 18361, 33,6012740,2570963586
544, 6049403, 3005758, 772, 492, 3004813, 18784, 18784, 6010568,37,782195695
546, 6049757, 818, 3005838, 3005265, 534, 18651, 18651, 31,6011095,2446640
545, 6057750, 3010429, 1126, 801, 3008966, 18214, 18214, 6019389,121,4000830141
543, 6058522, 3010421, 889, 603, 3009911, 18349, 18349, 6020329,79,2635598046
536, 6052977, 1019, 3007419, 3006673, 682, 18592, 18592, 59,6014092,1579117091
554, 6050702, 946, 3006848, 3005752, 620, 18268, 18268, 47,6012597,1266314527
549, 6051422, 907, 3006535, 3005938, 584, 18729, 18729, 45,6012467,1761116630
556, 6050337, 1034, 3006173, 3004902, 688, 18770, 18770, 65,6011067,377907797
553, 6058086, 1100, 3010030, 3008863, 731, 18681, 18681, 103,6018887,2779185248
548, 6059310, 3011210, 1054, 700, 3010456, 17945, 17945, 6021660,33,474784850
551, 6054460, 3008484, 1031, 681, 3008014, 18125, 18125, 6016489,30,3089561089
550, 6053922, 3008584, 875, 573, 3008124, 17883, 17883, 6016708,31,3141433379
557, 6051098, 3006540, 990, 643, 3005751, 18587, 18587, 6012285,46,417721440
562, 6054840, 3008585, 963, 641, 3007137, 18757, 18757, 6015719,73,314920702
552, 6050091, 3006057, 984, 652, 3005224, 18587, 18587, 6011281,65,3707289519
563, 6054764, 3008318, 981, 648, 3007751, 18533, 18533, 6016069,46,2159189925
559, 6044945, 3003303, 1037, 691, 3002194, 18860, 18860, 6005493,42,494476819
555, 6051818, 3007347, 987, 665, 3005577, 18621, 18621, 6012921,77,1725239674
566, 6059703, 882, 3011023, 3010247, 579, 18486, 18486, 46,6021267,3172341572
560, 6062853, 893, 3013497, 3011900, 577, 17993, 17993, 30,6025397,1704699906
568, 6055568, 3009227, 860, 558, 3007933, 18495, 18495, 6017157,27,1939836502
565, 6050610, 3006554, 1072, 709, 3004863, 18706, 18706, 6011417,68,3087687063
569, 6050546, 835, 3006227, 3005653, 553, 18639, 18639, 31,6011877,630159920
558, 6055978, 3009561, 851, 566, 3007956, 18522, 18522, 6017514,58,1795211134
571, 6059341, 926, 3010402, 3009945, 616, 18726, 18726, 32,6020347,3657874067
572, 6058501, 938, 3010610, 3009965, 632, 18178, 18178, 57,6020572,2965656191
574, 6048634, 854, 3006039, 3004998, 553, 18095, 18095, 52,6011030,2668626336
564, 6055344, 943, 3009201, 3008222, 618, 18180, 18180, 37,6017423,1094881877
561, 6056352, 3009247, 915, 623, 3008253, 18657, 18657, 6017497,47,3408935525
575, 6053218, 3008252, 850, 545, 3006845, 18363, 18363, 6015097,47,3098585378
570, 6048109, 991, 3005966, 3003600, 644, 18454, 18454, 31,6009566,3504121034
577, 6055019, 939, 3008169, 3007627, 626, 18829, 18829, 48,6015796,1216555301
567, 6052970, 3008122, 813, 535, 3007244, 18128, 18128, 6015366,25,2179681815
583, 6047951, 845, 3005691, 3003672, 539, 18602, 18602, 27,6009363,1965773950
578, 6046034, 1078, 3004188, 3003829, 749, 18095, 18095, 71,6008017,1432803651
584, 6048134, 898, 3005387, 3004150, 591, 18554, 18554, 43,6009537,3789482984
587, 6060191, 837, 3012774, 3010413, 527, 17820, 17820, 43,6023184,1808695074
580, 6058820, 3010671, 851, 551, 3010063, 18342, 18342, 6020734,27,3686320021
585, 6052212, 939, 3007343, 3006353, 617, 18480, 18480, 52,6013696,1573733403
581, 6059912, 3011205, 932, 628, 3010367, 18390, 18390, 6021569,49,3220164828
576, 6051209, 1031, 3006513, 3006053, 694, 18459, 18459, 61,6012563,690245681
582, 6052419, 874, 3007246, 3006553, 568, 18589, 18589, 39,6013799,1045774542
590, 6053377, 3008369, 794, 507, 3006313, 18697, 18697, 6014679,30,2738101535
573, 6056076, 3008628, 988, 630, 3007868, 18981, 18981, 6016493,51,1381163779
579, 6056248, 867, 3009369, 3008967, 571, 18237, 18237, 31,6018331,1485774663
588, 6050893, 1051, 3006647, 3005003, 710, 18741, 18741, 60,6011644,2460768955
589, 6056058, 3009176, 859, 578, 3008541, 18452, 18452, 6017717,60,3401461129
596, 6049144, 1046, 3006278, 3004463, 735, 18311, 18311, 127,6010738,463693567
595, 6052557, 3008523, 945, 615, 3006430, 18022, 18022, 6014953,63,1311057591
593, 6052407, 3007588, 913, 613, 3006273, 18510, 18510, 6013861,45,1284112900
592, 6054082, 974, 3008071, 3007560, 663, 18407, 18407, 40,6015628,3620768766
591, 6050651, 3006203, 1010, 694, 3005118, 18813, 18813, 6011321,48,494406535
594, 6055135, 901, 3008886, 3008418, 590, 18170, 18170, 67,6017304,1616908329
602, 6054691, 1048, 3008977, 3007744, 698, 18112, 18112, 39,6016721,2650376413
597, 6055983, 3008641, 1067, 730, 3007853, 18846, 18846, 6016494,72,24076735
586, 6052689, 3007270, 885, 577, 3006799, 18579, 18579, 6014069,40,3498109963
601, 6056451, 3009732, 905, 594, 3008556, 18332, 18332, 6018288,41,687244609
600, 6052760, 896, 3007705, 3007218, 581, 18180, 18180, 39,6014923,404174504
598, 6052503, 884, 3007174, 3006804, 591, 18525, 18525, 52,6013978,2259115718
610, 6053280, 884, 3008747, 3007050, 573, 18013, 18013, 30,6015797,2059301673
599, 6046943, 3004249, 998, 668, 3003558, 18735, 18735, 6007804,54,2007402788
606, 6045234, 3004338, 868, 569, 3002353, 18553, 18553, 6006688,33,1116741602
612, 6050198, 3007317, 1035, 669, 3004681, 18248, 18248, 6011998,25,1854384564
611, 6051478, 1043, 3006372, 3005520, 697, 18923, 18923, 64,6011892,2225707183
605, 6048586, 3005622, 991, 667, 3004028, 18639, 18639, 6009650,36,3794641943
608, 6056215, 3009257, 931, 610, 3007995, 18711, 18711, 6017252,37,196637230
613, 6046438, 3004160, 945, 611, 3003224, 18749, 18749, 6007381,32,2727744868
615, 6060376, 841, 3011675, 3010559, 535, 18383, 18383, 37,6022228,2878005009
614, 6049642, 3005839, 889, 581, 3005199, 18567, 18567, 6011038,39,3347441384
616, 6050163, 3006364, 950, 628, 3005059, 18581, 18581, 6011423,45,3061927986
603, 6061503, 3011522, 920, 616, 3011101, 18672, 18672, 6022619,39,1869255918
618, 6050427, 3007133, 1005, 676, 3004679, 18467, 18467, 6011809,41,718633902
607, 6058800, 3010411, 963, 632, 3010046, 18374, 18374, 6020457,44,3076856415
604, 6052762, 3007892, 961, 638, 3007299, 17986, 17986, 6015191,56,1870871614
609, 6052112, 897, 3007114, 3006685, 594, 18411, 18411, 49,6013799,4223457423
617, 6043235, 3001839, 1065, 733, 3001356, 19121, 19121, 6003195,62,360832566
621, 6052562, 3007905, 894, 592, 3006975, 18098, 18098, 6014877,38,3692805018
625, 6058530, 947, 3010836, 3009408, 627, 18356, 18356, 31,6020236,2423695639
623, 6052099, 985, 3006795, 3006146, 661, 18756, 18756, 130,6012941,1005611656
619, 6045564, 3003416, 962, 647, 3002949, 18795, 18795, 6006365,67,1115582292
626, 6059578, 3011174, 845, 545, 3010568, 18223, 18223, 6021739,47,411919644
628, 6052855, 3008011, 1015, 674, 3006239, 18458, 18458, 6014250,42,117001412
632, 6054046, 1016, 3008120, 3006741, 669, 18750, 18750, 34,6014861,1522397946
622, 6053436, 959, 3007823, 3006544, 626, 18742, 18742, 62,6014364,2039957563
620, 6048373, 993, 3005174, 3004464, 642, 18550, 18550, 31,6009633,2900477085
629, 6047672, 3005097, 875, 570, 3003916, 18607, 18607, 6009013,31,984825711
634, 6053646, 924, 3008158, 3006754, 602, 18604, 18604, 37,6014909,3379871051
636, 6052646, 975, 3007457, 3006263, 643, 18654, 18654, 35,6013717,709395713
631, 6061426, 3012388, 859, 556, 3011553, 18035, 18035, 6023941,33,4120734328
624, 6056060, 954, 3008732, 3008340, 616, 18709, 18709, 65,6017066,4166581305
633, 6056429, 3009440, 854, 576, 3008405, 18577, 18577, 6017837,27,3501556599
640, 6051124, 915, 3006633, 3005370, 588, 18809, 18809, 47,6012003,2587646972
630, 6056660, 3009700, 918, 598, 3009084, 18180, 18180, 6018781,66,1731569603
638, 6056695, 951, 3008828, 3008314, 632, 18985, 18985, 74,6017142,4056223979
635, 6053406, 3008106, 789, 502, 3006959, 18525, 18525, 6015065,35,1929763206
627, 6050451, 930, 3006175, 3005685, 611, 18525, 18525, 41,6011857,2714504958
637, 6053754, 807, 3008899, 3007564, 518, 17983, 17983, 31,6016463,1618822827
645, 6046853, 1058, 3004322, 3003336, 711, 18713, 18713, 61,6007658,3515436484
641, 6058548, 3010648, 880, 554, 3009578, 18444, 18444, 6020226,35,3426819923
647, 6047991, 881, 3005337, 3004213, 578, 18491, 18491, 46,6009547,284115948
648, 6054685, 943, 3008739, 3007589, 614, 18400, 18400, 39,6016322,2861906326
644, 6059044, 3010863, 875, 573, 3009977, 18378, 18378, 6020840,45,4290041262
