sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
11, 7770387, 0, 3885269, 3885052, 0, 33, 33, 3825493707
13, 7768249, 0, 3884142, 3883999, 0, 54, 54, 2231625419
3, 7765574, 0, 3882778, 3882700, 0, 48, 48, 639387011
10, 7767852, 3884009, 0, 0, 3883767, 38, 38, 2389574017
7, 7764841, 3882485, 0, 0, 3882254, 51, 51, 3976655496
5, 7764276, 3882223, 0, 0, 3881981, 36, 36, 783288056
9, 7766067, 3883047, 0, 0, 3882936, 42, 42, 3569069057
4, 7769649, 0, 3884804, 3884763, 0, 41, 41, 625091883
1, 7768842, 0, 3884404, 3884354, 0, 42, 42, 3103752509
12, 7767486, 0, 3883723, 3883689, 0, 37, 37, 3003990327
6, 7768521, 0, 3884236, 3884205, 0, 40, 40, 2037373733
2, 7767148, 3883644, 0, 0, 3883426, 39, 39, 3171904275
0, 7769213, 3884649, 0, 0, 3884482, 41, 41, 1128046709
8, 7765770, 3882907, 0, 0, 3882771, 46, 46, 231883985
16, 7765665, 0, 3882881, 3882730, 0, 27, 27, 2092856598
19, 7769571, 0, 3884910, 3884585, 0, 38, 38, 235978275
14, 7768339, 0, 3884181, 3884104, 0, 27, 27, 512648827
17, 7766203, 3883203, 0, 0, 3882914, 43, 43, 4054547883
21, 7764814, 0, 3882446, 3882294, 0, 37, 37, 3900946632
15, 7766316, 0, 3883133, 3883075, 0, 54, 54, 800062559
22, 7764535, 3882284, 0, 0, 3882129, 61, 61, 1551034416
18, 7768745, 0, 3884383, 3884294, 0, 34, 34, 4187358284
20, 7764703, 0, 3882378, 3882241, 0, 42, 42, 363495056
23, 7768168, 3884259, 0, 0, 3883817, 46, 46, 1836874975
29, 7766027, 0, 3883060, 3882893, 0, 37, 37, 700461153
28, 7766375, 0, 3883161, 3883156, 0, 29, 29, 1975296972
26, 7764715, 3882425, 0, 0, 3882224, 33, 33, 2298690392
25, 7767517, 0, 3883781, 3883658, 0, 39, 39, 817211160
24, 7767406, 3883730, 0, 0, 3883562, 57, 57, 3811600547
32, 7766312, 0, 3883155, 3883079, 0, 39, 39, 2307404986
33, 7766103, 0, 3883144, 3882855, 0, 52, 52, 3537463570
27, 7765506, 3882789, 0, 0, 3882647, 35, 35, 23825350
