sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
5, 955590, 181693, 238310, 234774, 178523, 61145, 61145, 3394761676
2, 956171, 112611, 321434, 318004, 109886, 47118, 47118, 1073060629
7, 959320, 92534, 341180, 337777, 89913, 48958, 48958, 3654665758
9, 951114, 144171, 277834, 274708, 141095, 56653, 56653, 2694134436
0, 956364, 229687, 192248, 189286, 226657, 59243, 59243, 3322155843
8, 952710, 198047, 231678, 228623, 194918, 49722, 49722, 2655485186
11, 949863, 252930, 170719, 167870, 249568, 54388, 54388, 1748419606
15, 952929, 285119, 146146, 143124, 281890, 48325, 48325, 1964287431
12, 955327, 204928, 224176, 220831, 201950, 51721, 51721, 2222337453
1, 953295, 226459, 199314, 196062, 223378, 54041, 54041, 1992270045
14, 952728, 340895, 87662, 84913, 337710, 50774, 50774, 376007041
10, 956761, 193724, 234480, 231645, 190752, 53080, 53080, 1437258207
13, 954797, 125780, 303304, 299654, 122963, 51548, 51548, 3636976232
3, 955151, 312395, 112503, 109884, 309049, 55660, 55660, 3056939906
6, 950952, 281768, 148745, 145784, 278869, 47893, 47893, 1160216372
4, 954640, 247146, 184566, 181412, 244022, 48747, 48747, 3980373065
16, 952974, 104832, 325455, 322081, 101808, 49399, 49399, 111954166
18, 955353, 286754, 140665, 137924, 283616, 53197, 53197, 3100562461
22, 955783, 133347, 302336, 299074, 130556, 45235, 45235, 2078773735
27, 950882, 274417, 154773, 151650, 270792, 49625, 49625, 2745348575
23, 954892, 129324, 299468, 296257, 126311, 51766, 51766, 3336173214
17, 954384, 288510, 142656, 139727, 285341, 49075, 49075, 3396091262
24, 953037, 312885, 116839, 113903, 309398, 50006, 50006, 3567513106
26, 952247, 175822, 253481, 250172, 172974, 49899, 49899, 1240392339
20, 955161, 224132, 204696, 201750, 221009, 51787, 51787, 3157851790
28, 951483, 227471, 197026, 194222, 224086, 54339, 54339, 2111507946
21, 954601, 253181, 168617, 165754, 250307, 58371, 58371, 2507769269
19, 952985, 250371, 172077, 169306, 247401, 56915, 56915, 1445165246
29, 948378, 257485, 165960, 162972, 254415, 53773, 53773, 1682335498
25, 954565, 135688, 285298, 282053, 132870, 59328, 59328, 2238147060
31, 952174, 215049, 210175, 207258, 211772, 53960, 53960, 1812270057
30, 953120, 202703, 223914, 221105, 199828, 52785, 52785, 1080859272
33, 951883, 131717, 296300, 292738, 129090, 51019, 51019, 922463309
32, 955193, 104605, 327066, 324031, 102009, 48741, 48741, 1411832129
35, 953875, 154773, 272803, 269500, 151947, 52426, 52426, 1967117370
34, 954295, 120116, 306119, 302913, 117273, 53937, 53937, 2858362
46, 951462, 118687, 307889, 304237, 115895, 52377, 52377, 2293155016
39, 951639, 130712, 298208, 294683, 127690, 50173, 50173, 3148357513
44, 953572, 160419, 268158, 264762, 157453, 51390, 51390, 3434957257
36, 953081, 181093, 243899, 240736, 178105, 54624, 54624, 1585761049
42, 953910, 123322, 304376, 301054, 120700, 52229, 52229, 1967198723
43, 952889, 198430, 226212, 222935, 195210, 55051, 55051, 2497339087
37, 956204, 280027, 150652, 147849, 277012, 50332, 50332, 1252402123
41, 956675, 95870, 334493, 331134, 93012, 51083, 51083, 2625716236
47, 954127, 349563, 86335, 83886, 346563, 43890, 43890, 2634110209
38, 955756, 319547, 112832, 110147, 316294, 48468, 48468, 3222377306
45, 952786, 194974, 230735, 227431, 191902, 53872, 53872, 483871923
40, 955007, 151021, 280553, 277356, 147999, 49039, 49039, 1506344872
48, 953804, 148608, 278944, 275657, 145455, 52570, 52570, 2393590991
49, 952559, 324772, 108532, 105700, 321153, 46201, 46201, 4237991417
59, 950751, 64807, 368711, 364953, 62110, 45085, 45085, 1378897784
50, 958164, 108960, 328979, 325564, 106517, 44072, 44072, 4068279328
57, 953711, 356202, 76715, 74078, 352502, 47107, 47107, 1423514063
58, 956298, 158676, 269211, 265690, 155873, 53424, 53424, 3949049029
52, 952877, 352106, 78464, 75527, 349186, 48797, 48797, 1139448005
53, 951557, 259854, 163577, 160546, 256694, 55443, 55443, 435633568
54, 951411, 216100, 205595, 202512, 213072, 57066, 57066, 406323848
55, 955053, 153894, 272274, 269550, 151039, 54148, 54148, 3638387844
56, 955638, 264706, 168490, 165568, 261882, 47496, 47496, 3758928551
51, 957268, 107410, 323881, 320931, 104844, 50101, 50101, 28088101
63, 952350, 367417, 63946, 61281, 363498, 48104, 48104, 2274723719
60, 954060, 232130, 190859, 187746, 229085, 57120, 57120, 338438333
62, 956896, 209692, 221874, 219014, 206836, 49740, 49740, 1992665083
64, 954246, 191849, 240593, 237352, 188608, 47922, 47922, 2149260561
61, 952947, 268746, 159142, 156305, 265750, 51502, 51502, 2734806865
69, 960045, 50761, 387061, 384101, 48508, 44807, 44807, 3391417703
70, 956516, 100879, 330237, 326731, 98127, 50271, 50271, 907730887
66, 955432, 127497, 291229, 288306, 124630, 61885, 61885, 2529886840
68, 951815, 297552, 132203, 129319, 294153, 49294, 49294, 1169947833
65, 953036, 225234, 203908, 200848, 222126, 50460, 50460, 1986585465
74, 953456, 100437, 319602, 316143, 97558, 59858, 59858, 799758203
73, 950827, 121545, 307974, 304478, 118578, 49126, 49126, 3317332980
76, 954944, 196288, 232487, 229586, 193429, 51577, 51577, 3074139782
71, 954391, 268809, 160163, 157206, 265805, 51204, 51204, 3972955411
67, 955948, 243996, 182108, 179065, 240723, 55028, 55028, 145476210
75, 951157, 305940, 119843, 116979, 302367, 53014, 53014, 1849552426
77, 958921, 68711, 365984, 362634, 66062, 47765, 47765, 2315094035
72, 950767, 223298, 199445, 196352, 220582, 55545, 55545, 832569822
78, 961013, 380447, 59820, 57393, 377531, 42911, 42911, 2273189985
79, 953709, 323450, 53329, 50806, 320078, 103023, 103023, 3633697509
80, 956490, 289564, 141298, 138331, 286415, 50441, 50441, 819109469
81, 951693, 171216, 254914, 251829, 168326, 52704, 52704, 3425836156
85, 955289, 108371, 318665, 315624, 105789, 53420, 53420, 641449470
83, 951856, 214681, 216255, 213202, 211396, 48161, 48161, 2012338813
82, 950168, 105275, 321560, 318009, 102370, 51477, 51477, 4181526726
86, 951466, 249996, 176632, 173638, 246768, 52216, 52216, 1756897460
84, 955726, 208297, 221860, 218902, 204913, 50877, 50877, 2054455548
89, 953283, 234002, 187416, 184270, 230699, 58448, 58448, 3543488924
92, 955140, 84710, 348178, 344889, 82095, 47634, 47634, 529074059
87, 953924, 225688, 184874, 182000, 222648, 69357, 69357, 2048969924
88, 957780, 125120, 309260, 305962, 122534, 47452, 47452, 522358982
90, 949389, 205630, 216209, 212878, 202528, 56072, 56072, 1304448349
93, 951358, 83680, 346862, 343313, 80969, 48267, 48267, 596397018
91, 957489, 349050, 86860, 84099, 345442, 46019, 46019, 612158824
94, 955029, 159855, 268639, 265632, 156805, 52049, 52049, 512952281
95, 951600, 286378, 134374, 131220, 283130, 58249, 58249, 1543873571
96, 954256, 170395, 257488, 254531, 167136, 52353, 52353, 2397471416
99, 952269, 250947, 175430, 172010, 247576, 53153, 53153, 1701794167
97, 953166, 150183, 257329, 253767, 147027, 72430, 72430, 3186403270
98, 953265, 357869, 72714, 70043, 354335, 49152, 49152, 3112973038
101, 953653, 243404, 177289, 174149, 240011, 59400, 59400, 4049877171
106, 955241, 92795, 330887, 327613, 90014, 56966, 56966, 1356277836
102, 956937, 300336, 122059, 119221, 297377, 58972, 58972, 1134604816
104, 951263, 288857, 141091, 138423, 285100, 48896, 48896, 1574771932
108, 952635, 134734, 272962, 269454, 131783, 71851, 71851, 2612771098
105, 953707, 198923, 229962, 226775, 195511, 51268, 51268, 1951192282
103, 955336, 260562, 169304, 166621, 257541, 50654, 50654, 637815897
100, 952748, 278765, 149817, 146641, 275583, 50971, 50971, 443893191
109, 956010, 310212, 112314, 109387, 307119, 58489, 58489, 299795081
110, 953494, 162664, 261196, 257942, 159798, 55947, 55947, 3511840011
107, 951494, 255508, 168085, 165234, 252181, 55243, 55243, 4128394494
112, 952974, 280502, 145317, 142335, 277092, 53864, 53864, 1637348509
111, 953763, 266653, 166646, 163679, 263411, 46687, 46687, 4058890250
