sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
6, 864972, 1930, 421831, 421294, 1741, 9088, 9088, 4168084459
0, 865105, 4966, 420355, 419980, 4778, 7513, 7513, 1452831193
5, 865071, 54561, 361365, 361010, 54363, 16886, 16886, 3696747771
4, 863942, 235261, 184331, 184068, 235028, 12627, 12627, 3105877653
2, 865488, 403045, 18901, 18768, 402732, 11021, 11021, 1517948548
8, 865795, 347807, 59892, 59681, 347509, 25453, 25453, 86466422
9, 864317, 314982, 104172, 103934, 314609, 13310, 13310, 4248782877
10, 863887, 409277, 13877, 13709, 408836, 9094, 9094, 880145783
1, 864649, 92539, 312539, 312259, 92368, 27472, 27472, 822403828
11, 863768, 228840, 186287, 186067, 228596, 16989, 16989, 2992579151
7, 864587, 379508, 42259, 42076, 379146, 10799, 10799, 4096320112
3, 864046, 255188, 152157, 151965, 254868, 24934, 24934, 1759618771
14, 863707, 25827, 396094, 395722, 25618, 10223, 10223, 1397174504
17, 864441, 62339, 359813, 359274, 62127, 10444, 10444, 975359207
12, 864116, 231695, 181787, 181534, 231508, 18796, 18796, 4218995924
23, 864801, 21250, 398642, 398297, 21050, 12781, 12781, 2451927878
13, 864621, 272749, 143923, 143776, 272501, 15836, 15836, 1336914894
16, 864816, 137048, 275944, 275749, 136827, 19624, 19624, 2339786676
19, 864518, 217964, 197005, 196783, 217676, 17545, 17545, 4019496251
21, 863734, 88279, 329412, 329139, 88056, 14424, 14424, 1823835244
20, 864974, 263481, 2471, 2310, 263248, 166732, 166732, 2001699108
15, 864452, 86831, 4047, 3868, 86610, 341548, 341548, 2722590771
18, 865690, 252681, 160097, 159868, 252494, 20275, 20275, 3910586074
22, 864080, 416673, 7065, 6865, 416173, 8652, 8652, 40802631
24, 865019, 10791, 413391, 413070, 10621, 8573, 8573, 3862846843
27, 863208, 49490, 366740, 366444, 49308, 15613, 15613, 688119967
26, 864206, 334040, 78330, 78114, 333630, 20046, 20046, 2157622813
29, 864788, 328960, 91694, 91482, 328554, 12049, 12049, 2395365713
28, 864200, 331861, 86974, 86834, 331621, 13455, 13455, 3281046724
30, 862506, 52645, 366486, 366193, 52418, 12382, 12382, 1948746298
25, 864479, 375707, 40900, 40680, 375466, 15863, 15863, 3988220066
34, 863484, 141623, 275797, 275463, 141433, 14584, 14584, 2020962026
31, 864916, 261383, 145644, 145336, 261101, 25726, 25726, 2684287772
36, 865166, 422567, 1135, 980, 422042, 9221, 9221, 1395953733
35, 865031, 107822, 303497, 303115, 107615, 21491, 21491, 1023345619
33, 865294, 370563, 50845, 50688, 370342, 11428, 11428, 1228406792
37, 863042, 183978, 235469, 235197, 183700, 12349, 12349, 2917580765
32, 864871, 207082, 37390, 37218, 206797, 188192, 188192, 3445211719
38, 863014, 78085, 342709, 342449, 77849, 10961, 10961, 2293883776
42, 865437, 407489, 16150, 15982, 407198, 9309, 9309, 3217771803
41, 863997, 175470, 241467, 241199, 175195, 15333, 15333, 1061061979
40, 862656, 149869, 255761, 255514, 149606, 25953, 25953, 4263603017
43, 866582, 361155, 52918, 52707, 360830, 19486, 19486, 933659578
47, 866259, 34823, 388943, 388447, 34672, 9687, 9687, 2868084825
39, 864806, 397047, 23676, 23498, 396613, 11986, 11986, 409123399
45, 864420, 7696, 412456, 412257, 7527, 12242, 12242, 574978440
46, 863473, 68147, 346602, 346375, 67947, 17201, 17201, 1066227311
44, 863854, 391785, 30196, 30016, 391481, 10188, 10188, 2189894474
49, 863380, 17502, 405404, 405006, 17330, 9069, 9069, 3090683050
48, 863997, 241179, 179272, 179036, 240802, 11854, 11854, 1632622594
50, 862524, 47155, 370756, 370292, 46935, 13693, 13693, 3003086833
52, 864412, 57129, 343379, 343026, 56876, 32001, 32001, 1284264210
53, 864438, 302750, 115134, 114872, 302484, 14599, 14599, 1632551003
55, 863635, 3497, 421316, 420923, 3337, 7281, 7281, 1721714176
51, 866112, 331888, 88330, 88152, 331562, 13090, 13090, 1415072340
54, 864298, 422606, 1577, 1398, 422251, 8233, 8233, 1490232158
59, 863110, 416961, 6270, 6089, 416548, 8621, 8621, 772897461
57, 863893, 332166, 88780, 88568, 331857, 11261, 11261, 3457926946
56, 864682, 173953, 234551, 234283, 173721, 24087, 24087, 2355133503
60, 864418, 64665, 355190, 354937, 64440, 12593, 12593, 367821357
58, 865792, 43376, 379788, 379561, 43205, 9931, 9931, 1265719550
