sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
1, 2152878, 481127, 473536, 454525, 460974, 141358, 141358, 2440130483
7, 2158079, 475077, 475839, 456161, 455760, 147621, 147621, 3960503857
6, 2154264, 466180, 483678, 464229, 446755, 146711, 146711, 1804566858
12, 2155628, 470649, 478691, 458941, 451411, 147968, 147968, 1360968896
5, 2154461, 425911, 523482, 502905, 407141, 147511, 147511, 4155658484
0, 2150848, 535947, 407217, 387540, 516126, 152009, 152009, 3697446690
4, 2158286, 480417, 455644, 436694, 460583, 162474, 162474, 2280225324
15, 2155500, 473628, 478431, 458869, 453894, 145339, 145339, 2991856224
13, 2159819, 480716, 474506, 455232, 461407, 143979, 143979, 111300509
8, 2155374, 466996, 485091, 465529, 447678, 145040, 145040, 2387311799
10, 2151572, 506585, 443607, 424297, 486367, 145358, 145358, 1354366197
9, 2155225, 451305, 482424, 463145, 431633, 163359, 163359, 887849100
14, 2160614, 492440, 457707, 438694, 473381, 149196, 149196, 860826736
3, 2153667, 493536, 459637, 440074, 473556, 143432, 143432, 337125715
2, 2155113, 497275, 445319, 426222, 476963, 154667, 154667, 3589045997
11, 2156643, 461924, 486633, 468074, 442030, 148991, 148991, 637246922
18, 2156393, 418232, 526912, 507441, 399624, 152092, 152092, 869667374
17, 2147603, 492533, 444166, 424543, 472783, 156789, 156789, 1069027695
19, 2152151, 457898, 489003, 468977, 438437, 148918, 148918, 3012430316
23, 2153608, 429411, 500150, 480538, 410603, 166453, 166453, 690213879
20, 2154432, 457738, 488978, 469248, 438126, 150171, 150171, 3777999836
22, 2152435, 452875, 483545, 463928, 433225, 159431, 159431, 2651497745
16, 2155170, 539368, 404575, 386047, 520194, 152493, 152493, 996688305
21, 2158247, 442423, 503095, 483309, 423118, 153151, 153151, 27469456
26, 2151399, 476013, 471847, 452663, 455756, 147560, 147560, 4079615952
31, 2155968, 495955, 438672, 419294, 476673, 162687, 162687, 767738545
27, 2155164, 441091, 511151, 491802, 421634, 144743, 144743, 2355947305
30, 2148002, 455214, 490083, 470031, 435408, 148633, 148633, 922715923
25, 2154515, 477482, 476779, 457301, 457847, 142553, 142553, 4187132546
24, 2162754, 487836, 470114, 450248, 468122, 143217, 143217, 3390871794
29, 2153051, 461764, 476709, 456991, 442327, 157630, 157630, 1298973458
28, 2154280, 554642, 382327, 363422, 534399, 159745, 159745, 1260965511
32, 2151929, 539062, 410184, 390672, 518787, 146612, 146612, 2147989492
33, 2156462, 463418, 486241, 466610, 443885, 148154, 148154, 1768423853
35, 2155187, 423861, 521005, 501270, 404595, 152228, 152228, 2959795102
36, 2156988, 489299, 468665, 448909, 470147, 139984, 139984, 1832306351
38, 2152549, 396702, 546779, 527166, 377652, 152125, 152125, 2187785582
34, 2159514, 428646, 521501, 501591, 410058, 148859, 148859, 984362369
41, 2154884, 432291, 488918, 469584, 413885, 175103, 175103, 1280307553
37, 2155969, 527535, 422899, 403714, 507063, 147379, 147379, 3165809148
39, 2158844, 485070, 474394, 455548, 465236, 139298, 139298, 411482034
45, 2157288, 453417, 498370, 478649, 434888, 145982, 145982, 3947610780
42, 2155160, 467978, 469118, 450142, 448590, 159666, 159666, 291483835
44, 2154474, 432096, 515576, 494961, 413315, 149263, 149263, 3124318851
43, 2152819, 624059, 321957, 303633, 603436, 149867, 149867, 369493239
40, 2158758, 538619, 405881, 387338, 518746, 154087, 154087, 1539135087
