sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
1, 1019088, 14725, 468975, 465374, 11458, 29278, 29278, 4280111543
13, 1018483, 466045, 19142, 15873, 461861, 27781, 27781, 2224564762
5, 1016744, 26714, 454396, 450492, 23290, 30926, 30926, 446293495
12, 1019617, 12134, 474010, 470157, 8898, 27209, 27209, 421162056
4, 1016516, 18470, 462105, 458621, 15162, 31079, 31079, 3418977067
7, 1019923, 49075, 430254, 426822, 45592, 34090, 34090, 94221821
0, 1015714, 458543, 22945, 19584, 454430, 30106, 30106, 1973342165
3, 1016072, 22515, 461106, 457400, 19189, 27931, 27931, 2363847928
11, 1016636, 463666, 19113, 15812, 460019, 29013, 29013, 2340288700
10, 1019447, 459524, 17800, 14517, 455522, 36042, 36042, 4057080112
6, 1017172, 463379, 17512, 14218, 459497, 31283, 31283, 2285075102
9, 1019190, 464043, 20961, 17637, 459975, 28287, 28287, 2294172918
2, 1015018, 457410, 23412, 20038, 453820, 30169, 30169, 3204400006
8, 1015665, 15737, 466223, 462658, 12389, 29329, 29329, 594218034
14, 1013595, 438147, 39639, 36015, 434468, 32663, 32663, 2384637443
15, 1021122, 15162, 472416, 469108, 11864, 26286, 26286, 1031895482
20, 1016714, 19294, 461265, 457670, 15947, 31269, 31269, 2634781927
16, 1017187, 464182, 18310, 14982, 460443, 29635, 29635, 3574113856
17, 1015565, 456680, 25022, 21506, 452993, 29682, 29682, 387434761
22, 1016635, 45715, 436715, 432648, 42301, 29628, 29628, 907558141
25, 1017578, 33070, 447430, 443737, 29695, 31823, 31823, 237651052
18, 1018619, 464986, 18588, 15357, 461268, 29210, 29210, 840561474
21, 1018765, 460951, 21159, 17827, 456986, 30921, 30921, 3266952923
29, 1016032, 24830, 457661, 453473, 21314, 29377, 29377, 808184536
23, 1016624, 462899, 17500, 14188, 459371, 31333, 31333, 411554152
31, 1017148, 13198, 470868, 467179, 9979, 27962, 27962, 2666758740
26, 1017028, 456962, 25404, 21928, 453056, 29839, 29839, 2786889794
27, 1014023, 458390, 23337, 19918, 454392, 28993, 28993, 3212806694
19, 1021774, 457805, 24560, 21243, 454562, 31802, 31802, 3197102315
30, 1015651, 14580, 468085, 464469, 11269, 28624, 28624, 2262479732
24, 1011987, 39705, 437279, 433731, 36210, 32531, 32531, 3808231104
32, 1015298, 18191, 464633, 461052, 14722, 28350, 28350, 3165186626
28, 1012502, 173265, 289094, 285368, 169671, 47552, 47552, 2043794879
38, 1016586, 18450, 463522, 459456, 15006, 30076, 30076, 12040783
36, 1016631, 30880, 451247, 446912, 27424, 30084, 30084, 2012243575
33, 1021361, 17247, 468047, 464551, 13848, 28834, 28834, 1842430930
