sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
56, 1552929, 307107, 308011, 287821, 286848, 181571, 181571
57, 1552476, 313568, 303296, 282945, 293403, 179632, 179632
58, 1554979, 312579, 305573, 285640, 292285, 179451, 179451
59, 1552404, 314464, 300419, 280360, 294057, 181552, 181552
60, 1553199, 314641, 308162, 288222, 294184, 173995, 173995
61, 1554051, 302942, 313589, 293167, 283457, 180448, 180448
62, 1554457, 307157, 307828, 287772, 287198, 182251, 182251
63, 1550086, 307403, 308565, 288353, 287387, 179189, 179189
64, 1552785, 307648, 308089, 288283, 287351, 180707, 180707
65, 1549529, 308842, 302240, 282143, 288538, 183883, 183883
66, 1556065, 310410, 309297, 289160, 290190, 178504, 178504
67, 1551942, 305977, 311272, 290932, 285975, 178893, 178893
68, 1557695, 307700, 311817, 291797, 287547, 179417, 179417
69, 1551542, 300996, 312962, 292704, 281090, 181895, 181895
70, 1550232, 307911, 309033, 288612, 287942, 178367, 178367
71, 1553809, 299318, 316814, 296038, 279871, 180884, 180884
72, 1554781, 302894, 311397, 291459, 283055, 182988, 182988
73, 1551732, 305065, 313840, 293357, 284878, 177296, 177296
74, 1558782, 310291, 307059, 287230, 289876, 182163, 182163
75, 1554652, 309991, 303786, 283944, 289587, 183672, 183672
76, 1552610, 311828, 305363, 285252, 292017, 179075, 179075
77, 1553183, 310017, 310422, 290455, 289685, 176302, 176302
78, 1551790, 303588, 310935, 290818, 283471, 181489, 181489
79, 1553874, 306597, 310032, 289850, 286395, 180500, 180500
80, 1550787, 306433, 309463, 289241, 286460, 179595, 179595
81, 1554766, 315940, 306570, 286335, 295575, 175173, 175173
82, 1552439, 305100, 306937, 286677, 285131, 184297, 184297
83, 1554147, 310053, 309264, 289424, 289784, 177811, 177811
84, 1549913, 305926, 316314, 295792, 285591, 173145, 173145
85, 1554874, 295147, 321562, 301133, 275776, 180628, 180628
86, 1550030, 311677, 304209, 283836, 291456, 179426, 179426
87, 1553242, 308835, 312917, 292587, 288923, 174990, 174990
88, 1551409, 308090, 307168, 286918, 287875, 180679, 180679
89, 1556216, 302303, 316789, 296794, 282420, 178955, 178955
90, 1555731, 306538, 305849, 285861, 286437, 185523, 185523
91, 1557086, 306430, 310684, 290805, 286449, 181359, 181359
92, 1553350, 303170, 311788, 291546, 283286, 181780, 181780
93, 1556880, 303421, 310925, 291052, 283620, 183931, 183931
94, 1550917, 306161, 308999, 289028, 285849, 180440, 180440
95, 1552873, 305868, 315280, 294777, 285772, 175588, 175588
96, 1553068, 308103, 309595, 289497, 287865, 179004, 179004
97, 1551439, 305524, 310322, 290261, 285344, 179994, 179994
98, 1552685, 303861, 308792, 288451, 283773, 183904, 183904
99, 1550304, 310461, 309964, 289769, 290270, 174920, 174920
100, 1558267, 304074, 315098, 294529, 284536, 180015, 180015
101, 1550974, 306629, 309128, 289041, 286510, 179833, 179833
102, 1553551, 300659, 315303, 295005, 281160, 180712, 180712
103, 1558690, 313390, 311255, 291254, 293435, 174678, 174678
104, 1557371, 304397, 315581, 295445, 284606, 178671, 178671
105, 1551540, 302997, 312614, 292529, 282708, 180346, 180346
106, 1550776, 309582, 312586, 292348, 289540, 173360, 173360
107, 1556320, 321335, 297660, 278529, 300690, 179053, 179053
108, 1551616, 306724, 309415, 289333, 286544, 179800, 179800
109, 1550188, 309238, 312068, 291875, 288933, 174037, 174037
110, 1554548, 313683, 302918, 282864, 293521, 180781, 180781
111, 1556147, 307055, 312864, 292755, 286977, 178248, 178248
112, 1553432, 312604, 302700, 282616, 292444, 181534, 181534
113, 1553663, 312204, 308722, 288605, 292126, 176003, 176003
114, 1550184, 302874, 314756, 294436, 282856, 177631, 177631
115, 1553394, 298936, 316784, 296457, 279093, 181062, 181062
116, 1552327, 301693, 315954, 295517, 281531, 178816, 178816
117, 1553229, 309203, 302737, 282895, 288642, 184876, 184876
118, 1551454, 314144, 303347, 283384, 293787, 178396, 178396
119, 1550477, 305523, 313624, 292829, 285477, 176512, 176512
120, 1552993, 312915, 305788, 285586, 292292, 178206, 178206
121, 1555182, 305529, 313546, 293149, 285476, 178741, 178741
122, 1554211, 308347, 310731, 290690, 288359, 178042, 178042
123, 1550552, 304668, 310636, 290241, 284341, 180333, 180333
124, 1557919, 315527, 305064, 285302, 295116, 178455, 178455
125, 1552519, 309094, 311515, 291402, 288830, 175839, 175839
126, 1554912, 302202, 317089, 296476, 282239, 178453, 178453
127, 1552513, 312259, 304966, 285033, 292053, 179101, 179101
128, 1553286, 301528, 315701, 295351, 281808, 179449, 179449
129, 1551793, 314536, 301486, 281505, 294366, 179950, 179950
130, 1552239, 303139, 312612, 292321, 283197, 180485, 180485
131, 1555851, 305814, 315234, 295448, 286151, 176602, 176602
132, 1553006, 308107, 312154, 291848, 287799, 176549, 176549
133, 1555952, 312962, 305269, 285360, 292661, 179850, 179850
134, 1555448, 303842, 309404, 289022, 284170, 184505, 184505
135, 1551808, 313620, 302132, 281964, 293604, 180244, 180244
136, 1552248, 309406, 313466, 293101, 288977, 173649, 173649
137, 1554068, 305629, 311750, 291463, 285560, 179833, 179833
138, 1547516, 317579, 300293, 279844, 296752, 176524, 176524
139, 1552850, 307623, 311128, 290987, 287410, 177851, 177851
140, 1553719, 302453, 311616, 291332, 282778, 182770, 182770
141, 1554714, 301885, 317297, 297058, 282128, 178173, 178173
142, 1553128, 310795, 308125, 287947, 290377, 177942, 177942
143, 1552809, 306728, 304047, 284398, 286756, 185440, 185440
144, 1552779, 304882, 309871, 289736, 284706, 181792, 181792
145, 1557767, 307415, 315585, 294931, 287524, 176156, 176156
146, 1559217, 308837, 310268, 290577, 288961, 180287, 180287
147, 1550927, 308727, 305268, 285048, 288814, 181535, 181535
148, 1553639, 312833, 310993, 290699, 292842, 173136, 173136
149, 1555848, 308501, 311167, 291034, 288144, 178501, 178501
150, 1550903, 309589, 309654, 289526, 289600, 176267, 176267
151, 1557047, 317629, 305147, 285434, 297449, 175694, 175694
152, 1553609, 316100, 299506, 279579, 295720, 181352, 181352
153, 1556728, 310485, 308323, 288140, 290510, 179635, 179635
154, 1554644, 303324, 314877, 294446, 283279, 179359, 179359
155, 1550125, 309891, 306414, 285982, 289928, 178955, 178955
156, 1547448, 310876, 304736, 284122, 290410, 178652, 178652
157, 1554136, 317958, 303901, 283703, 297518, 175528, 175528
158, 1555197, 308439, 305068, 284789, 288271, 184315, 184315
159, 1555844, 304752, 313624, 293657, 284937, 179437, 179437
160, 1555066, 303546, 315229, 294736, 284017, 178769, 178769
161, 1551669, 315353, 304276, 284478, 294762, 176400, 176400
162, 1553296, 303880, 312222, 292033, 283949, 180606, 180606
163, 1548623, 305227, 310245, 289913, 285348, 178945, 178945
164, 1550833, 312826, 302019, 282262, 292290, 180718, 180718
165, 1550699, 305663, 309431, 289152, 285663, 180395, 180395
166, 1550868, 311359, 303643, 283587, 290913, 180683, 180683
167, 1551689, 303588, 309978, 289592, 283523, 182504, 182504
168, 1555118, 306078, 310576, 290461, 285931, 181036, 181036
169, 1553438, 309074, 304811, 284922, 288957, 182837, 182837
170, 1552334, 307349, 307164, 287045, 287226, 181775, 181775
171, 1556683, 306001, 313833, 293399, 285904, 178773, 178773
172, 1558284, 313066, 310199, 290208, 292903, 175954, 175954
173, 1553386, 307822, 313673, 293301, 287864, 175363, 175363
174, 1550633, 312208, 301117, 281127, 291993, 182094, 182094
175, 1556512, 309996, 309389, 289349, 289906, 178936, 178936
176, 1554869, 313583, 307934, 287786, 293322, 176122, 176122
177, 1551947, 312570, 303744, 283667, 292518, 179724, 179724
178, 1551610, 297597, 318226, 297561, 277756, 180235, 180235
179, 1550938, 309951, 308964, 288906, 289763, 176677, 176677
180, 1553676, 310017, 308883, 288929, 289627, 178110, 178110
181, 1551814, 307759, 306369, 286274, 287602, 181905, 181905
182, 1557141, 304989, 309387, 289330, 285003, 184216, 184216
183, 1554299, 309745, 307664, 287702, 289846, 179671, 179671
184, 1556797, 311785, 306562, 286707, 291557, 180093, 180093
185, 1552910, 309276, 311323, 290638, 288971, 176351, 176351
186, 1557196, 307629, 313921, 293844, 287710, 177046, 177046
187, 1556763, 306871, 311668, 291403, 286991, 179915, 179915
188, 1554432, 311991, 307672, 287365, 292042, 177681, 177681
189, 1554518, 309400, 311237, 291515, 289226, 176570, 176570
190, 1558324, 313755, 305222, 285710, 293637, 180000, 180000
191, 1551628, 309755, 304093, 283934, 289450, 182198, 182198
192, 1554788, 313881, 307865, 287936, 293592, 175757, 175757
193, 1552504, 308330, 308133, 288134, 288163, 179872, 179872
194, 1553566, 308443, 307116, 286928, 288507, 181286, 181286
195, 1555493, 294370, 322104, 301552, 274701, 181383, 181383
196, 1551119, 312190, 307683, 287352, 291836, 176029, 176029
197, 1554503, 307707, 306869, 286884, 287513, 182765, 182765
198, 1551570, 305048, 308646, 288490, 284706, 182340, 182340
199, 1558879, 304992, 315259, 295008, 285294, 179163, 179163
200, 1551609, 305759, 311111, 291183, 285672, 178942, 178942
201, 1556358, 316097, 306568, 286584, 296099, 175505, 175505
202, 1555622, 311912, 308571, 288506, 292079, 177277, 177277
203, 1553120, 301319, 317484, 297293, 281470, 177777, 177777
204, 1553589, 307511, 307538, 287652, 287368, 181760, 181760
205, 1551201, 302438, 312229, 291451, 282543, 181270, 181270
206, 1550544, 312908, 298456, 278611, 292275, 184147, 184147
207, 1551561, 313917, 305624, 285370, 293564, 176543, 176543
208, 1555318, 311060, 311456, 290915, 290745, 175571, 175571
209, 1552882, 303276, 318709, 298387, 283662, 174424, 174424
210, 1556171, 311005, 308423, 288240, 291073, 178715, 178715
211, 1554528, 303695, 313256, 293029, 284062, 180243, 180243
212, 1548197, 306668, 306532, 286331, 286458, 181104, 181104
213, 1552310, 311642, 304014, 284088, 291302, 180632, 180632
214, 1552530, 303148, 316992, 296608, 282860, 176461, 176461
215, 1554426, 306442, 312238, 292156, 286270, 178660, 178660
216, 1550282, 306501, 312570, 292462, 286423, 176163, 176163
217, 1554068, 315364, 306213, 286394, 295051, 175523, 175523
218, 1559624, 309969, 310456, 290413, 290088, 179349, 179349
219, 1554573, 299278, 318760, 298133, 279114, 179644, 179644
220, 1552551, 302806, 314245, 294027, 282583, 179445, 179445
221, 1551113, 308267, 308928, 288765, 288285, 178434, 178434
222, 1556712, 309559, 310361, 290663, 289609, 178260, 178260
223, 1553294, 310854, 311511, 291601, 290588, 174370, 174370
224, 1551447, 308036, 311026, 291141, 287614, 176815, 176815
225, 1553602, 303773, 312936, 292700, 283761, 180216, 180216
226, 1555198, 309155, 309734, 289721, 289036, 178776, 178776
227, 1549420, 311815, 308227, 288063, 291001, 175157, 175157
228, 1554683, 304595, 311693, 291680, 284337, 181189, 181189
229, 1557711, 307266, 308716, 288782, 287389, 182779, 182779
230, 1555113, 299138, 314782, 294431, 279520, 183621, 183621
231, 1549422, 306334, 309470, 289450, 286030, 179069, 179069
232, 1553185, 312985, 304409, 284479, 292598, 179357, 179357
233, 1555402, 307165, 310314, 290204, 287039, 180340, 180340
234, 1553084, 315140, 300845, 281048, 294739, 180656, 180656
235, 1550373, 309844, 306411, 286714, 289232, 179086, 179086
236, 1553319, 317115, 303624, 283705, 296799, 176038, 176038
237, 1549112, 309116, 306537, 286270, 288817, 179186, 179186
238, 1551030, 315604, 304797, 284710, 294653, 175633, 175633
239, 1555466, 300811, 316579, 296221, 281355, 180250, 180250
240, 1553929, 304664, 311834, 291604, 284531, 180648, 180648
241, 1552792, 308415, 304388, 284329, 288458, 183601, 183601
242, 1555164, 306456, 310183, 290105, 286426, 180997, 180997
243, 1557766, 314671, 308653, 288704, 294544, 175597, 175597
244, 1551985, 311529, 303285, 283317, 291162, 181346, 181346
245, 1551818, 302358, 309307, 289229, 282336, 184294, 184294
246, 1549323, 300274, 313336, 292833, 280316, 181282, 181282
247, 1556721, 307046, 313898, 293461, 286972, 177672, 177672
248, 1552764, 309214, 310252, 289659, 289333, 177153, 177153
249, 1551879, 309705, 304315, 284233, 289528, 182049, 182049
250, 1549128, 307104, 310328, 290333, 286931, 177216, 177216
251, 1556527, 305801, 313927, 293606, 285809, 178692, 178692
252, 1554413, 301758, 310778, 290863, 281794, 184610, 184610
253, 1556596, 314741, 310618, 290505, 294366, 173183, 173183
254, 1551409, 305250, 310232, 290105, 285018, 180402, 180402
255, 1549768, 311639, 305002, 285040, 291319, 178384, 178384
256, 1556284, 299884, 320458, 299845, 280283, 177907, 177907
257, 1551075, 306347, 310576, 290274, 286204, 178837, 178837
258, 1550754, 314259, 305572, 285354, 293685, 175942, 175942
259, 1552166, 300929, 317715, 297366, 280968, 177594, 177594
260, 1552014, 306396, 310448, 290119, 286355, 179348, 179348
261, 1554273, 306999, 310350, 290398, 286848, 179839, 179839
262, 1553472, 303662, 313853, 293762, 283809, 179193, 179193
263, 1553289, 303822, 313602, 293743, 283814, 179154, 179154
264, 1552533, 304808, 313851, 293521, 284887, 177733, 177733
265, 1557181, 310007, 310923, 290649, 290022, 177790, 177790
266, 1549208, 305527, 312083, 292056, 285432, 177055, 177055
267, 1553692, 310215, 307753, 287653, 290011, 179030, 179030
268, 1550874, 312055, 302279, 282265, 291811, 181232, 181232
269, 1551299, 305520, 304429, 284496, 285470, 185692, 185692
270, 1556955, 306630, 310784, 290971, 286986, 180792, 180792
271, 1555497, 301759, 319059, 298553, 281886, 177120, 177120
272, 1552018, 308216, 313101, 292476, 288295, 174965, 174965
273, 1552014, 303483, 313738, 293415, 283754, 178812, 178812
274, 1556102, 309974, 306592, 286549, 289745, 181621, 181621
275, 1551994, 310522, 309885, 289586, 290607, 175697, 175697
276, 1556432, 310826, 307822, 287929, 290845, 179505, 179505
277, 1557583, 303095, 314039, 293684, 283063, 181851, 181851
278, 1551703, 308518, 307646, 287441, 288294, 179902, 179902
279, 1553443, 314735, 304324, 284435, 294307, 177821, 177821
280, 1552058, 313336, 303718, 283857, 292927, 179110, 179110
281, 1551133, 311169, 308368, 288184, 291386, 176013, 176013
282, 1555849, 312201, 310169, 289878, 291737, 175932, 175932
283, 1554770, 310546, 306907, 286495, 290610, 180106, 180106
284, 1553356, 306870, 309479, 289483, 286882, 180321, 180321
285, 1555041, 306480, 310726, 290723, 286320, 180396, 180396
286, 1553117, 313087, 303394, 283472, 292474, 180345, 180345
287, 1557029, 311724, 308136, 288228, 291443, 178749, 178749
288, 1550821, 305923, 311995, 292010, 285739, 177577, 177577
289, 1553419, 313785, 307189, 286975, 293016, 176227, 176227
290, 1553190, 306796, 310054, 289882, 286564, 179947, 179947
291, 1555006, 312517, 309944, 289433, 292288, 175412, 175412
292, 1555026, 310783, 305959, 285934, 290712, 180819, 180819
293, 1551635, 301712, 313939, 293597, 281667, 180360, 180360
294, 1553028, 306036, 309037, 288787, 285974, 181597, 181597
295, 1555466, 312270, 310422, 290300, 292426, 175024, 175024
296, 1552429, 311931, 304401, 284213, 291542, 180171, 180171
297, 1556196, 304805, 310329, 289993, 284673, 183198, 183198
298, 1556716, 315359, 304328, 284566, 295281, 178591, 178591
299, 1555540, 306834, 312200, 291986, 286532, 178994, 178994
300, 1553886, 313575, 305025, 285092, 293068, 178563, 178563
301, 1549837, 316171, 304412, 284348, 295834, 174536, 174536
302, 1549902, 308471, 309174, 289066, 288145, 177523, 177523
303, 1550250, 304176, 309703, 289433, 284038, 181450, 181450
304, 1556163, 308845, 310475, 290406, 288665, 178886, 178886
305, 1550043, 307528, 308389, 288439, 287287, 179200, 179200
306, 1549220, 305725, 310260, 290391, 285726, 178559, 178559
307, 1553635, 311843, 306096, 286040, 291626, 179015, 179015
308, 1553243, 311305, 306321, 286258, 291151, 179104, 179104
309, 1561070, 304365, 320625, 300214, 284648, 175609, 175609
310, 1556271, 303746, 313471, 293657, 283883, 180757, 180757
311, 1552254, 309683, 308383, 288429, 289399, 178180, 178180
312, 1555915, 296882, 323137, 302683, 277215, 177999, 177999
313, 1556367, 313393, 304871, 284567, 293112, 180212, 180212
314, 1553872, 306843, 308948, 288855, 286904, 181161, 181161
315, 1550391, 311644, 309244, 288693, 291166, 174822, 174822
316, 1550654, 310414, 305049, 285192, 290073, 179963, 179963
317, 1556013, 306704, 314294, 294009, 286752, 177127, 177127
318, 1551538, 312064, 306129, 286050, 291791, 177752, 177752
319, 1548071, 311099, 305901, 285990, 290753, 177164, 177164
320, 1557215, 307835, 309408, 289384, 287694, 181447, 181447
321, 1552840, 305849, 310674, 290384, 285625, 180154, 180154
322, 1555352, 310333, 306209, 286491, 289991, 181164, 181164
323, 1553602, 312154, 301215, 280979, 292098, 183578, 183578
324, 1552228, 311588, 303538, 283393, 291301, 181204, 181204
325, 1549323, 303275, 313491, 292974, 283143, 178220, 178220
326, 1553061, 307419, 308370, 288445, 286993, 180917, 180917
327, 1551926, 307265, 306528, 286495, 287284, 182177, 182177
328, 1550362, 310312, 306524, 286600, 289582, 178672, 178672
329, 1551261, 306412, 310580, 290205, 286546, 178759, 178759
330, 1556649, 309662, 307237, 287315, 289529, 181453, 181453
331, 1550332, 302600, 316307, 296136, 282803, 176243, 176243
332, 1552771, 301372, 313679, 293469, 281427, 181412, 181412
333, 1554225, 305611, 312913, 292635, 285574, 178746, 178746
334, 1554150, 305116, 314797, 294399, 285264, 177287, 177287
335, 1556141, 309691, 309067, 289318, 289819, 179123, 179123
336, 1549687, 306891, 305006, 284974, 286700, 183058, 183058
337, 1559672, 309096, 313885, 293956, 289285, 176725, 176725
338, 1553085, 306581, 314996, 294681, 286105, 175361, 175361
339, 1549600, 311185, 298758, 278677, 291092, 184944, 184944
340, 1552982, 306598, 308554, 288371, 286337, 181561, 181561
341, 1553087, 313214, 302596, 282462, 293095, 180860, 180860
342, 1555788, 305862, 313629, 293878, 286011, 178204, 178204
343, 1552758, 304307, 308853, 288546, 284182, 183435, 183435
344, 1550914, 310651, 312630, 292173, 290304, 172578, 172578
345, 1558738, 309309, 311567, 291471, 289397, 178497, 178497
346, 1558147, 303463, 317999, 297541, 283460, 177842, 177842
347, 1555484, 318757, 306332, 286426, 298647, 172661, 172661
348, 1553362, 311888, 305037, 284851, 291710, 179938, 179938
349, 1556014, 307143, 308392, 288174, 287385, 182460, 182460
350, 1550758, 307926, 309168, 288817, 287919, 178464, 178464
351, 1549324, 307814, 306998, 286560, 287618, 180167, 180167
352, 1556783, 306908, 314994, 294679, 286954, 176624, 176624
353, 1556777, 308599, 310867, 290974, 288763, 178787, 178787
354, 1551096, 310953, 306456, 286088, 290725, 178437, 178437
355, 1555079, 297299, 314780, 294550, 277540, 185455, 185455
356, 1555831, 306442, 312197, 292204, 286712, 179138, 179138
357, 1551143, 310325, 305050, 285445, 290179, 180072, 180072
358, 1555145, 306868, 308990, 289228, 286793, 181633, 181633
359, 1550138, 309858, 304423, 284454, 289657, 180873, 180873
360, 1557274, 312411, 306731, 286905, 292227, 179500, 179500
361, 1549555, 314342, 305031, 284925, 293665, 175796, 175796
362, 1554674, 312297, 304320, 284460, 292097, 180750, 180750
363, 1553016, 323208, 297577, 277634, 302715, 175941, 175941
364, 1555549, 315051, 308285, 288220, 295005, 174494, 174494
365, 1553262, 310592, 311347, 291282, 290201, 174920, 174920
366, 1553696, 306413, 316330, 296078, 286207, 174334, 174334
367, 1553530, 311168, 309161, 289043, 290748, 176705, 176705
368, 1553008, 304452, 311163, 291076, 284237, 181040, 181040
369, 1559354, 302619, 314106, 293750, 282811, 183034, 183034
370, 1554870, 318849, 304070, 284175, 298494, 174641, 174641
371, 1556063, 308176, 306316, 286565, 288148, 183429, 183429
372, 1555418, 303955, 312849, 293144, 284106, 180682, 180682
373, 1551160, 300919, 317784, 297273, 280748, 177218, 177218
374, 1552021, 305959, 310468, 290080, 285748, 179883, 179883
375, 1551303, 310661, 305317, 285415, 290380, 179765, 179765
376, 1553426, 311288, 309956, 289908, 291270, 175502, 175502
377, 1552660, 303736, 312171, 291876, 284137, 180370, 180370
378, 1551912, 303944, 312335, 292211, 283828, 179797, 179797
379, 1554508, 304389, 311359, 291411, 283975, 181687, 181687
380, 1550850, 313215, 304425, 284043, 292921, 178123, 178123
381, 1552925, 307845, 307183, 287184, 287777, 181468, 181468
382, 1549138, 312358, 301222, 280923, 292189, 181223, 181223
383, 1549247, 303984, 310949, 290324, 284084, 179953, 179953
384, 1550018, 305302, 311518, 291400, 284866, 178466, 178466
385, 1555273, 304324, 314319, 293847, 284279, 179252, 179252
386, 1553687, 308895, 306652, 286923, 288733, 181242, 181242
387, 1555730, 311092, 305969, 286070, 290937, 180831, 180831
388, 1554764, 309913, 306109, 286123, 290191, 181214, 181214
389, 1554616, 304446, 312056, 292096, 284500, 180759, 180759
390, 1547950, 316384, 300722, 280761, 295681, 177201, 177201
391, 1553348, 311559, 307537, 287235, 291711, 177653, 177653
392, 1555188, 315503, 304665, 284552, 295024, 177722, 177722
393, 1557678, 310249, 310337, 290361, 289941, 178395, 178395
394, 1554243, 304030, 315552, 295523, 284270, 177434, 177434
395, 1549029, 312771, 304165, 284074, 292247, 177886, 177886
396, 1553496, 312957, 303450, 283442, 292677, 180485, 180485
397, 1552652, 301905, 314134, 294117, 282036, 180230, 180230
398, 1551322, 309154, 307649, 287518, 289041, 178980, 178980
399, 1560115, 310366, 306832, 287085, 290226, 182803, 182803
400, 1554601, 313470, 309925, 289607, 293087, 174256, 174256
401, 1557129, 309300, 312928, 292431, 289192, 176639, 176639
402, 1554396, 316239, 301815, 281810, 295628, 179452, 179452
403, 1557434, 317193, 305069, 284958, 297008, 176603, 176603
404, 1553987, 315755, 303773, 283867, 295294, 177649, 177649
405, 1557544, 310630, 313582, 293515, 290879, 174469, 174469
406, 1556431, 313090, 306915, 286923, 292851, 178326, 178326
407, 1556261, 316626, 307336, 287308, 296407, 174292, 174292
408, 1553294, 307639, 308422, 288642, 287389, 180601, 180601
409, 1560029, 311938, 309315, 289382, 291738, 178828, 178828
410, 1552784, 310382, 305877, 285821, 290108, 180298, 180298
411, 1558280, 310918, 310920, 290842, 290720, 177440, 177440
412, 1550847, 308368, 309326, 289016, 288265, 177936, 177936
413, 1549366, 306018, 307386, 287138, 285434, 181695, 181695
414, 1556967, 303698, 312366, 292429, 283802, 182336, 182336
415, 1553215, 307465, 310352, 290356, 287236, 178903, 178903
416, 1555438, 305589, 311693, 291662, 285394, 180550, 180550
417, 1550990, 303658, 311915, 291924, 283793, 179850, 179850
418, 1552936, 310641, 305141, 285213, 290597, 180672, 180672
419, 1557318, 313844, 306693, 286928, 293881, 177986, 177986
420, 1556128, 320675, 298169, 278472, 300126, 179343, 179343
421, 1549964, 310203, 305513, 285530, 289692, 179513, 179513
422, 1551830, 306080, 314336, 293963, 285781, 175835, 175835
423, 1551880, 306171, 308645, 288234, 286600, 181115, 181115
424, 1555050, 304979, 314449, 294174, 285204, 178122, 178122
425, 1554358, 308570, 309860, 289457, 288223, 179124, 179124
426, 1556966, 308340, 310638, 290187, 288063, 179869, 179869
427, 1553381, 309262, 309521, 289353, 289105, 178070, 178070
428, 1552939, 310381, 307097, 286912, 290371, 179089, 179089
429, 1552877, 310470, 310627, 290293, 289953, 175767, 175767
430, 1554173, 313420, 307296, 287041, 293040, 176688, 176688
431, 1553438, 306321, 310481, 290404, 286526, 179853, 179853
432, 1552637, 308262, 306468, 286535, 288184, 181594, 181594
433, 1554113, 308292, 310061, 290074, 288334, 178676, 178676
434, 1551479, 310643, 304990, 285055, 290257, 180267, 180267
435, 1555763, 315329, 306955, 287084, 294833, 175781, 175781
436, 1558021, 309356, 313103, 293244, 289242, 176538, 176538
437, 1550400, 316584, 301219, 281123, 295996, 177739, 177739
438, 1552249, 308706, 308036, 288075, 288924, 179254, 179254
439, 1557775, 310817, 306748, 286700, 290612, 181449, 181449
440, 1552672, 303600, 312900, 292834, 283678, 179830, 179830
441, 1549947, 306261, 314002, 293502, 286216, 174983, 174983
442, 1553296, 303184, 312733, 292335, 283192, 180926, 180926
443, 1556031, 307520, 312372, 292526, 287323, 178145, 178145
444, 1555905, 310686, 306699, 286631, 290409, 180740, 180740
445, 1549810, 313917, 307809, 287791, 293623, 173335, 173335
446, 1552122, 309289, 309204, 289142, 288845, 177821, 177821
