sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
74, 1589474, 320316, 317640, 289349, 291787, 185191, 185191
75, 1585560, 320441, 314059, 285795, 291641, 186812, 186812
76, 1584690, 322792, 315868, 287459, 294255, 182158, 182158
77, 1586669, 321068, 321240, 292716, 292145, 179750, 179750
78, 1584726, 314198, 321869, 293301, 285708, 184825, 184825
79, 1586698, 317405, 320639, 292089, 288623, 183971, 183971
80, 1583688, 317451, 320220, 291604, 288799, 182807, 182807
81, 1585980, 326484, 316997, 288415, 297754, 178165, 178165
82, 1584384, 315846, 317352, 288673, 287497, 187508, 187508
83, 1585563, 320778, 319597, 291404, 291966, 180909, 180909
84, 1582542, 316572, 327383, 298116, 287737, 176367, 176367
85, 1586111, 305785, 331842, 303102, 277954, 183714, 183714
86, 1582425, 322599, 314995, 285963, 293678, 182595, 182595
87, 1584968, 319284, 323357, 294721, 290940, 178333, 178333
88, 1583721, 318835, 317759, 288933, 290156, 184019, 184019
89, 1587860, 312831, 327280, 298858, 284517, 182187, 182187
90, 1586801, 316798, 316325, 287982, 288370, 188663, 188663
91, 1588805, 316680, 321458, 293091, 288434, 184571, 184571
92, 1585221, 313657, 322363, 293686, 285471, 185022, 185022
93, 1588737, 313865, 321441, 293207, 285630, 187297, 187297
94, 1583878, 317032, 319696, 291216, 288202, 183866, 183866
95, 1585170, 316622, 325860, 296993, 287993, 178851, 178851
96, 1585659, 318926, 320240, 291742, 290105, 182323, 182323
97, 1583791, 316245, 321203, 292537, 287518, 183144, 183144
98, 1584671, 314719, 319361, 290527, 286044, 187010, 187010
99, 1583708, 321507, 320700, 292074, 292567, 178430, 178430
100, 1589360, 314603, 325281, 296482, 286692, 183151, 183151
101, 1583829, 317483, 319921, 291333, 288850, 183121, 183121
102, 1585654, 311057, 326056, 297143, 283136, 184131, 184131
103, 1589246, 323482, 321526, 293241, 295329, 177834, 177834
104, 1588838, 314915, 326008, 297509, 286694, 181856, 181856
105, 1583672, 313587, 323223, 294641, 284839, 183691, 183691
106, 1583700, 320160, 323764, 294744, 291622, 176705, 176705
107, 1587843, 331856, 308105, 280597, 302867, 182209, 182209
108, 1584089, 317454, 319994, 291561, 288694, 183193, 183193
109, 1582317, 319823, 322739, 293926, 290981, 177424, 177424
110, 1585775, 324055, 313453, 284968, 295413, 183943, 183943
111, 1588342, 317829, 323586, 294995, 289328, 181302, 181302
112, 1585550, 323361, 313327, 284788, 294678, 184698, 184698
113, 1585258, 322679, 319380, 290741, 294202, 179128, 179128
114, 1582436, 313647, 325596, 296722, 285095, 180688, 180688
115, 1585322, 309644, 327289, 298543, 281304, 184271, 184271
116, 1584359, 312454, 326565, 297538, 283730, 182036, 182036
117, 1585167, 319822, 313526, 285143, 290654, 188011, 188011
118, 1584555, 324917, 314325, 285724, 296009, 181790, 181790
119, 1583107, 316179, 324404, 295014, 287692, 179909, 179909
120, 1584726, 323487, 316338, 287639, 294348, 181457, 181457
121, 1586244, 315978, 323939, 295188, 287543, 181798, 181798
122, 1586516, 319147, 321225, 292672, 290636, 181418, 181418
123, 1582525, 315434, 321257, 292417, 286431, 183493, 183493
124, 1588607, 325407, 315625, 287507, 296944, 181562, 181562
125, 1584532, 319506, 322282, 293702, 290954, 179044, 179044
126, 1586391, 312651, 327591, 298567, 284216, 181683, 181683
127, 1584790, 322641, 315879, 287419, 294155, 182348, 182348
128, 1585275, 312341, 326285, 297438, 284127, 182542, 182542
129, 1583651, 325241, 312098, 283573, 296587, 183076, 183076
130, 1583682, 313682, 323041, 294365, 285338, 183628, 183628
131, 1588008, 316330, 325930, 297706, 288252, 179895, 179895
132, 1585006, 318381, 323129, 294177, 289767, 179776, 179776
133, 1587905, 323565, 316015, 287514, 294845, 182983, 182983
134, 1586953, 314505, 319910, 291108, 286374, 187528, 187528
135, 1584911, 324361, 313026, 284226, 295880, 183709, 183709
136, 1585018, 320227, 324184, 295239, 291342, 177013, 177013
137, 1585236, 316103, 322263, 293358, 287538, 182987, 182987
138, 1580455, 328255, 311016, 282094, 298968, 180061, 180061
139, 1585957, 318305, 322128, 293289, 289701, 181267, 181267
140, 1584981, 312555, 322209, 293538, 284517, 186081, 186081
141, 1586759, 312253, 328230, 299443, 284125, 181354, 181354
142, 1584295, 321146, 318700, 290004, 292261, 181092, 181092
143, 1584956, 317448, 314692, 286577, 288965, 188637, 188637
144, 1585261, 315716, 320616, 291932, 287023, 184987, 184987
145, 1589703, 317997, 326162, 297029, 289663, 179426, 179426
146, 1590477, 319246, 320640, 292653, 291056, 183441, 183441
147, 1583257, 319435, 315988, 287339, 291021, 184737, 184737
148, 1586022, 323517, 321539, 292859, 295205, 176451, 176451
149, 1587247, 318801, 321605, 293217, 290128, 181748, 181748
150, 1583419, 320443, 320218, 291676, 291850, 179616, 179616
151, 1587702, 327848, 315629, 287573, 299274, 178689, 178689
152, 1587181, 327097, 310246, 281991, 298207, 184820, 184820
153, 1587753, 320886, 318699, 290240, 292548, 182690, 182690
154, 1586747, 314079, 325455, 296552, 285605, 182528, 182528
155, 1583348, 320672, 317213, 288269, 292146, 182524, 182524
156, 1580738, 321827, 315450, 286220, 292763, 182239, 182239
157, 1585486, 328375, 314385, 285654, 299414, 178829, 178829
158, 1587331, 319223, 315571, 286915, 290648, 187487, 187487
159, 1588051, 315064, 324431, 296008, 287028, 182760, 182760
160, 1587135, 314276, 325893, 296854, 286296, 181908, 181908
161, 1583710, 326163, 314908, 286497, 297010, 179566, 179566
162, 1586482, 314765, 323164, 294397, 286214, 183971, 183971
163, 1581778, 315938, 321195, 292317, 287578, 182375, 182375
164, 1585150, 324017, 313094, 284737, 294764, 184269, 184269
165, 1583036, 316491, 319867, 291170, 287808, 183850, 183850
166, 1582560, 321486, 314528, 285862, 292774, 183955, 183955
167, 1584187, 314016, 320894, 291936, 285725, 185808, 185808
168, 1587074, 316738, 320993, 292511, 288252, 184290, 184290
169, 1585445, 319532, 315519, 287084, 291184, 186063, 186063
170, 1584631, 318205, 317959, 289240, 289539, 184844, 184844
171, 1588287, 316542, 324361, 295487, 287977, 181960, 181960
172, 1590091, 323618, 320553, 292319, 295091, 179255, 179255
173, 1584980, 318474, 324208, 295260, 289902, 178568, 178568
174, 1583755, 323328, 311793, 283332, 294460, 185421, 185421
175, 1588384, 320504, 320236, 291667, 292015, 181981, 181981
176, 1586010, 324060, 318455, 289845, 295384, 179133, 179133
177, 1585263, 323477, 314618, 286088, 294940, 183070, 183070
178, 1584297, 308256, 328876, 299687, 279896, 183791, 183791
179, 1582573, 320635, 319527, 290895, 291948, 179784, 179784
180, 1585903, 320719, 319275, 291006, 291819, 181542, 181542
181, 1583731, 318059, 317138, 288391, 289569, 185287, 185287
182, 1587924, 315250, 319940, 291362, 286912, 187230, 187230
183, 1586919, 320361, 318425, 290002, 292079, 183026, 183026
184, 1588255, 322465, 317003, 288738, 293637, 183206, 183206
185, 1584098, 319695, 321732, 292571, 290922, 179589, 179589
186, 1589080, 318217, 324431, 296000, 289770, 180331, 180331
187, 1588128, 317178, 322106, 293466, 288982, 183198, 183198
188, 1587577, 322733, 318580, 289449, 294503, 181156, 181156
189, 1586626, 320059, 321868, 293685, 291430, 179792, 179792
190, 1590490, 324552, 315681, 287921, 295954, 183191, 183191
191, 1583584, 320452, 314650, 286026, 291632, 185412, 185412
192, 1586738, 324296, 318321, 290050, 295659, 179206, 179206
193, 1584774, 319147, 318780, 290284, 290435, 183064, 183064
194, 1585727, 319344, 317604, 289014, 290815, 184475, 184475
195, 1588292, 305139, 332907, 303911, 276973, 184681, 184681
196, 1583784, 323079, 318382, 289561, 294280, 179241, 179241
197, 1586060, 318361, 317225, 288985, 289741, 185874, 185874
198, 1584007, 315731, 319421, 290649, 286822, 185692, 185692
199, 1589724, 315191, 325835, 297059, 287143, 182248, 182248
200, 1584548, 316649, 322000, 293465, 288070, 182182, 182182
201, 1587958, 326646, 317098, 288684, 298166, 178682, 178682
202, 1586738, 322234, 319257, 290701, 294020, 180263, 180263
203, 1585955, 311749, 328386, 299803, 283607, 181205, 181205
204, 1586041, 318144, 318077, 289916, 289558, 185173, 185173
205, 1582795, 312825, 322949, 293591, 284524, 184453, 184453
206, 1582596, 323442, 308936, 280625, 294409, 187592, 187592
207, 1583748, 324477, 316333, 287549, 295693, 179848, 179848
208, 1586675, 321566, 321940, 293038, 292857, 178637, 178637
209, 1584844, 313937, 329276, 300528, 285797, 177653, 177653
210, 1588440, 321165, 319534, 290686, 292965, 182045, 182045
211, 1586552, 314072, 324115, 295413, 286134, 183409, 183409
212, 1581303, 317294, 317702, 288704, 288571, 184516, 184516
213, 1584237, 322225, 314620, 286235, 293471, 183843, 183843
214, 1585101, 313904, 327713, 298853, 285165, 179733, 179733
215, 1586845, 317198, 322835, 294465, 288507, 181920, 181920
216, 1583816, 317602, 323393, 294781, 288998, 179521, 179521
217, 1585854, 326060, 316483, 288287, 297268, 178878, 178878
218, 1590995, 320485, 320912, 292584, 292194, 182410, 182410
219, 1586620, 310116, 329265, 300273, 281370, 182798, 182798
220, 1584988, 313575, 325059, 296344, 284692, 182659, 182659
221, 1583792, 318858, 319857, 291077, 290520, 181740, 181740
222, 1588420, 320095, 321028, 292920, 291613, 181382, 181382
223, 1585573, 321488, 322236, 293744, 292787, 177659, 177659
224, 1583197, 318573, 321746, 293251, 289633, 179997, 179997
225, 1585225, 314327, 323337, 294684, 285867, 183505, 183505
226, 1587594, 319859, 320439, 291890, 291248, 182079, 182079
227, 1582203, 322472, 318947, 290221, 293049, 178757, 178757
228, 1586775, 315353, 322268, 293939, 286615, 184300, 184300
229, 1588590, 317563, 319061, 290714, 289372, 185940, 185940
230, 1586395, 309708, 325380, 296507, 281742, 186529, 186529
231, 1582961, 317318, 320314, 291709, 288490, 182565, 182565
232, 1584703, 323485, 314809, 286553, 294704, 182576, 182576
233, 1587651, 317839, 320860, 292348, 289256, 183674, 183674
234, 1585432, 325900, 311563, 283287, 297004, 183839, 183839
235, 1582743, 320611, 317148, 288812, 291476, 182348, 182348
236, 1586152, 327896, 314402, 286000, 299016, 179419, 179419
237, 1581862, 319888, 317566, 288664, 290996, 182374, 182374
238, 1583362, 326358, 315259, 286916, 296973, 178928, 178928
239, 1587933, 311606, 327527, 298484, 283616, 183350, 183350
240, 1585394, 315039, 322561, 293818, 286504, 183736, 183736
241, 1586092, 319224, 315209, 286620, 290783, 187128, 187128
242, 1587487, 316954, 320897, 292460, 288484, 184346, 184346
243, 1588295, 324915, 319044, 290808, 296524, 178502, 178502
244, 1584534, 322196, 313966, 285589, 293207, 184788, 184788
245, 1584647, 313107, 320219, 291390, 284545, 187693, 187693
246, 1582779, 311186, 324348, 295125, 282566, 184777, 184777
247, 1588193, 317855, 324069, 295351, 289264, 180827, 180827
248, 1585612, 320030, 320668, 291805, 291707, 180701, 180701
249, 1584792, 320193, 315307, 286654, 291668, 185485, 185485
250, 1582557, 318266, 321173, 292463, 289439, 180608, 180608
251, 1587772, 316210, 324644, 295915, 287863, 181570, 181570
252, 1586105, 312369, 321256, 292957, 283869, 187827, 187827
253, 1588113, 325113, 321023, 292464, 296397, 176558, 176558
254, 1584760, 315977, 321279, 292507, 287325, 183836, 183836
255, 1583856, 323007, 315961, 287450, 293864, 181787, 181787
256, 1587313, 310127, 330988, 301798, 282216, 181092, 181092
257, 1582573, 316944, 320974, 292202, 288355, 182049, 182049
258, 1583081, 324806, 316358, 287616, 295803, 179249, 179249
259, 1585389, 311711, 328724, 299735, 283183, 181018, 181018
260, 1584707, 317121, 321194, 292358, 288582, 182726, 182726
261, 1585851, 317506, 320773, 292530, 288992, 183025, 183025
262, 1586283, 314362, 324687, 295990, 286102, 182571, 182571
263, 1585835, 314653, 324305, 295984, 286059, 182417, 182417
264, 1585379, 315453, 324764, 295819, 287015, 181164, 181164
265, 1588474, 320556, 321325, 292734, 292067, 180896, 180896
266, 1582660, 316507, 322936, 294286, 287919, 180506, 180506
267, 1586758, 321059, 318438, 289820, 292323, 182559, 182559
268, 1583910, 322860, 313300, 284497, 294125, 184564, 184564
269, 1583356, 316277, 314808, 286473, 287686, 189056, 189056
270, 1588923, 316761, 321701, 293375, 288896, 184095, 184095
271, 1587816, 312215, 330001, 300815, 284027, 180379, 180379
272, 1585008, 318879, 324152, 294900, 290369, 178354, 178354
273, 1583933, 313994, 324336, 295538, 285927, 182069, 182069
274, 1587229, 320489, 316964, 288477, 291779, 184760, 184760
275, 1585153, 321551, 320602, 291872, 293096, 179016, 179016
276, 1587818, 321366, 318233, 289865, 292880, 182737, 182737
277, 1588910, 313536, 324439, 295808, 285077, 185025, 185025
278, 1584974, 319285, 318530, 289797, 290410, 183476, 183476
279, 1586001, 325481, 314984, 286650, 296514, 181186, 181186
280, 1584139, 324394, 314083, 285868, 295300, 182247, 182247
281, 1585601, 322513, 319344, 290550, 294118, 179538, 179538
282, 1587047, 322703, 320839, 292011, 293798, 178848, 178848
283, 1586715, 321336, 317350, 288609, 292952, 183234, 183234
284, 1584563, 317319, 319919, 291522, 288859, 183472, 183472
285, 1587895, 317241, 321535, 293106, 288633, 183690, 183690
286, 1584719, 323636, 313862, 285573, 294558, 183545, 183545
287, 1588462, 322006, 318828, 290441, 293491, 181848, 181848
288, 1584696, 316744, 323241, 294566, 288165, 180990, 180990
289, 1585005, 324381, 317661, 289026, 295161, 179388, 179388
290, 1584549, 317335, 320489, 291765, 288714, 183123, 183123
291, 1587315, 323419, 320602, 291542, 294628, 178562, 178562
292, 1586825, 321346, 316515, 288027, 292881, 184028, 184028
293, 1584459, 312421, 324815, 295935, 283788, 183750, 183750
294, 1585221, 316681, 319651, 290986, 288213, 184845, 184845
295, 1587775, 323045, 321139, 292514, 294607, 178235, 178235
296, 1584533, 322403, 314996, 286312, 293596, 183613, 183613
297, 1587252, 315026, 320970, 292177, 286583, 186248, 186248
298, 1588271, 326140, 314513, 286525, 297497, 181798, 181798
299, 1586401, 317208, 322596, 293951, 288526, 182060, 182060
300, 1586059, 324318, 315776, 287253, 295380, 181666, 181666
301, 1583291, 327418, 315190, 286542, 298433, 177854, 177854
302, 1581587, 319105, 319616, 291100, 290326, 180720, 180720
303, 1583663, 315022, 320655, 291720, 286396, 184935, 184935
304, 1587646, 319456, 320854, 292440, 290930, 181983, 181983
305, 1583712, 318529, 319356, 290792, 289729, 182653, 182653
306, 1582900, 316608, 321274, 292615, 288121, 182141, 182141
307, 1585399, 322232, 316556, 288172, 293645, 182397, 182397
308, 1586177, 321910, 317344, 288625, 293398, 182450, 182450
309, 1591795, 314703, 330775, 302250, 286547, 178760, 178760
310, 1587925, 314523, 323761, 295641, 286194, 183903, 183903
311, 1585721, 320665, 319359, 290877, 291708, 181556, 181556
312, 1588223, 307664, 333680, 304795, 279432, 181326, 181326
313, 1587526, 323543, 315631, 286823, 294937, 183296, 183296
314, 1586237, 317363, 319742, 291199, 289229, 184352, 184352
315, 1581331, 322042, 319876, 290799, 293010, 177802, 177802
316, 1582810, 321049, 315791, 287505, 292135, 183165, 183165
317, 1588123, 317339, 324960, 296180, 288962, 180341, 180341
318, 1584946, 322936, 317138, 288450, 294092, 181165, 181165
319, 1581283, 321971, 316890, 288411, 293109, 180451, 180451
320, 1588012, 318186, 319658, 291232, 289708, 184614, 184614
321, 1584600, 316579, 321251, 292476, 287830, 183232, 183232
322, 1587789, 320921, 316847, 288645, 292170, 184603, 184603
323, 1585295, 322775, 311443, 282817, 294258, 187001, 187001
324, 1585086, 322313, 314369, 285823, 293547, 184517, 184517
325, 1581756, 313995, 324557, 295320, 285368, 181258, 181258
326, 1585400, 317854, 319205, 290768, 289075, 184249, 184249
327, 1583899, 317600, 317388, 288861, 289242, 185404, 185404
328, 1582953, 321010, 317350, 288924, 291861, 181904, 181904
329, 1584211, 317418, 321287, 292464, 289042, 182000, 182000
330, 1589390, 320218, 317652, 289426, 291738, 185178, 185178
331, 1582458, 313412, 326984, 298311, 285045, 179353, 179353
332, 1585432, 312076, 324363, 295714, 283619, 184830, 184830
333, 1585902, 316035, 323364, 294818, 287701, 181992, 181992
334, 1586221, 315944, 325283, 296417, 287523, 180527, 180527
335, 1588030, 320406, 319421, 291460, 292205, 182269, 182269
336, 1581840, 317321, 315838, 287275, 288792, 186307, 186307
337, 1590570, 319553, 324201, 295859, 291335, 179811, 179811
338, 1585288, 317475, 325667, 296832, 288352, 178481, 178481
339, 1583104, 322169, 309776, 281162, 293297, 188350, 188350
340, 1585195, 317003, 319284, 290592, 288386, 184965, 184965
341, 1586448, 324035, 313483, 284748, 295432, 184375, 184375
342, 1586867, 316398, 323933, 296021, 288001, 181257, 181257
343, 1584352, 314831, 319273, 290530, 286194, 186762, 186762
344, 1583134, 321421, 323403, 294331, 292547, 175716, 175716
345, 1589656, 319411, 322262, 293574, 291253, 181578, 181578
346, 1589511, 313962, 328512, 299623, 285536, 180939, 180939
347, 1587963, 329552, 316966, 288585, 300874, 175993, 175993
348, 1584745, 322418, 315556, 286882, 293743, 183073, 183073
349, 1587615, 317550, 318886, 290190, 289561, 185714, 185714
350, 1583916, 318582, 320073, 291099, 290078, 182042, 182042
351, 1581814, 318552, 317801, 288673, 289826, 183481, 183481
352, 1588298, 317331, 325482, 296725, 288982, 179889, 179889
353, 1589480, 319060, 321877, 293525, 290880, 182069, 182069
354, 1583022, 321699, 316838, 288045, 292954, 181743, 181743
355, 1586344, 307855, 325314, 296631, 279640, 188452, 188452
356, 1588540, 316978, 322943, 294413, 288898, 182654, 182654
357, 1583621, 321168, 315598, 287582, 292517, 183378, 183378
358, 1586845, 317362, 319667, 291447, 288885, 184742, 184742
359, 1583102, 320604, 315272, 286748, 291854, 184312, 184312
360, 1588077, 322612, 317279, 289076, 294172, 182469, 182469
361, 1581399, 325183, 315552, 287036, 295910, 178859, 178859
362, 1586018, 322959, 314689, 286447, 294331, 183796, 183796
363, 1584566, 333747, 307919, 279766, 304846, 179144, 179144
364, 1587105, 325646, 318742, 290180, 297249, 177644, 177644
365, 1585669, 321345, 322057, 293492, 292431, 178172, 178172
366, 1586166, 317119, 326700, 298204, 288613, 177765, 177765
367, 1586493, 321835, 319892, 291397, 292935, 180217, 180217
368, 1585165, 315232, 321628, 293119, 286568, 184309, 184309
369, 1589177, 312775, 324264, 295697, 284667, 185887, 185887
370, 1587834, 329525, 314852, 286409, 300624, 178212, 178212
371, 1588563, 318645, 317243, 288913, 290160, 186801, 186801
372, 1586863, 314460, 323343, 295198, 286118, 183872, 183872
373, 1584679, 311908, 328707, 299668, 283098, 180649, 180649
374, 1584204, 316627, 321076, 292224, 287873, 183202, 183202
375, 1583872, 321490, 316011, 287448, 292709, 183107, 183107
376, 1585400, 322016, 320351, 291885, 293502, 178823, 178823
377, 1585684, 314509, 323020, 294233, 286484, 183719, 183719
378, 1583864, 314463, 322906, 294396, 285863, 183118, 183118
379, 1586261, 314631, 322049, 293560, 285885, 185068, 185068
380, 1583719, 323610, 315700, 286582, 295001, 181413, 181413
381, 1585626, 318737, 317902, 289315, 290122, 184775, 184775
382, 1582779, 323206, 312153, 283278, 294492, 184825, 184825
383, 1582414, 314683, 321996, 292748, 286323, 183332, 183332
384, 1582221, 315854, 322236, 293669, 286946, 181758, 181758
385, 1586330, 314702, 324641, 295756, 286227, 182502, 182502
386, 1586214, 319479, 317301, 289141, 290849, 184722, 184722
387, 1586201, 321234, 316264, 288019, 292790, 183947, 183947
388, 1586662, 320523, 316730, 288209, 292356, 184422, 184422
389, 1587611, 315426, 322740, 294429, 287084, 183966, 183966
390, 1581200, 327131, 311451, 283081, 297983, 180777, 180777
391, 1586172, 322492, 318014, 289312, 294124, 181115, 181115
392, 1587126, 326292, 314906, 286521, 297327, 181040, 181040
393, 1589351, 320751, 321005, 292587, 291862, 181573, 181573
394, 1586219, 314778, 326070, 297580, 286509, 180641, 180641
395, 1581019, 323445, 314785, 286156, 294431, 181101, 181101
396, 1585879, 323853, 314046, 285659, 295001, 183660, 183660
397, 1584834, 312628, 324791, 296372, 284231, 183406, 183406
398, 1584252, 319877, 318638, 289919, 291342, 182238, 182238
399, 1591960, 320845, 317453, 289392, 292388, 185941, 185941
400, 1586553, 324281, 320263, 291540, 295447, 177511, 177511
401, 1589112, 319799, 323688, 294643, 291274, 179854, 179854
402, 1586028, 326619, 312313, 283926, 297672, 182749, 182749
403, 1589810, 327839, 315708, 287135, 299322, 179903, 179903
404, 1587352, 326784, 314573, 286135, 297774, 181043, 181043
405, 1589974, 321023, 324238, 295759, 292982, 177986, 177986
406, 1587504, 323532, 317307, 288922, 295031, 181356, 181356
407, 1587778, 326943, 317869, 289403, 298375, 177594, 177594
408, 1585376, 318201, 318903, 290752, 289430, 184045, 184045
409, 1590426, 322259, 319548, 291238, 293591, 181895, 181895
410, 1584978, 320854, 316470, 287939, 292269, 183723, 183723
411, 1589654, 321075, 321374, 292880, 292743, 180791, 180791
412, 1583574, 319074, 320046, 291285, 290495, 181337, 181337
413, 1581694, 316720, 318011, 289275, 287594, 185047, 185047
414, 1588049, 314094, 322669, 294291, 285741, 185627, 185627
415, 1585554, 318216, 321094, 292616, 289544, 182042, 182042
416, 1587277, 316033, 322380, 293846, 287402, 183808, 183808
417, 1584181, 314544, 322526, 294155, 286160, 183398, 183398
418, 1584938, 321003, 315875, 287291, 292735, 184017, 184017
419, 1589086, 324402, 317205, 289059, 296048, 181186, 181186
420, 1587703, 331306, 308559, 280570, 302162, 182553, 182553
421, 1583409, 320847, 316713, 288022, 291855, 182986, 182986
422, 1584030, 316856, 324847, 295942, 287961, 179212, 179212
423, 1584224, 316701, 319474, 290404, 288765, 184440, 184440
424, 1587172, 315439, 325219, 296312, 287316, 181443, 181443
425, 1585405, 318925, 320455, 291634, 290205, 182093, 182093
426, 1588266, 318708, 321242, 292299, 290059, 182979, 182979
427, 1585515, 319642, 320244, 291616, 291125, 181444, 181444
428, 1585221, 321053, 317966, 289271, 292435, 182248, 182248
429, 1585662, 321445, 321212, 292522, 292325, 179079, 179079
430, 1585966, 323881, 317817, 289098, 295216, 179977, 179977
431, 1586495, 317068, 321303, 292737, 288981, 183203, 183203
432, 1586311, 319244, 317277, 288854, 290630, 185153, 185153
433, 1585499, 318618, 320770, 292308, 290295, 181754, 181754
434, 1584130, 321404, 315939, 287281, 292478, 183514, 183514
435, 1587242, 326153, 317130, 288948, 297107, 178952, 178952
436, 1588725, 319762, 323367, 295224, 291316, 179528, 179528
437, 1582232, 327258, 311620, 283146, 298136, 181036, 181036
438, 1585776, 319782, 318967, 290459, 291396, 182586, 182586
439, 1589913, 321351, 317341, 288791, 292908, 184761, 184761
440, 1585569, 314135, 323943, 295262, 285747, 183241, 183241
441, 1582820, 316999, 324942, 295769, 288470, 178320, 178320
442, 1584673, 313729, 323139, 294357, 285328, 184060, 184060
443, 1589480, 318315, 323369, 295055, 289629, 181556, 181556
444, 1588000, 321329, 317331, 288734, 292590, 184008, 184008
445, 1583270, 324988, 318753, 289986, 295989, 176777, 176777
446, 1584655, 320060, 320109, 291402, 291024, 181030, 181030
447, 1587611, 316750, 320862, 292418, 288493, 184544, 184544
