sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
64, 3902291, 884067, 784113, 750607, 849110, 317197, 317197, 1706256,1500754,2699959519
63, 3903263, 795816, 864791, 829673, 762633, 325175, 325175, 1525633,1669826,1976878776
42, 3903657, 812311, 853576, 818709, 778903, 320079, 320079, 1558256,1643795,3746055290
62, 3901743, 821084, 843333, 809250, 787018, 320529, 320529, 1577740,1626167,190259362
61, 3902554, 859012, 801834, 768675, 824187, 324423, 324423, 1653859,1540346,1976780874
65, 3897666, 869684, 787228, 753550, 833704, 326750, 326750, 1678510,1504981,3092635259
44, 3909855, 818630, 856000, 822117, 785256, 313926, 313926, 1573862,1650390,2003289936
48, 3900255, 808365, 858236, 822854, 774624, 318088, 318088, 1548582,1652449,202549537
67, 3913702, 796181, 880172, 845426, 763237, 314343, 314343, 1528986,1696686,3756388009
68, 3909145, 833443, 828022, 794196, 798722, 327381, 327381, 1602489,1593867,2484509766
70, 3903676, 861055, 802662, 769659, 825698, 322301, 322301, 1658478,1536795,1910055790
72, 3902803, 831399, 828713, 794845, 796312, 325767, 325767, 1594357,1592393,1376365636
71, 3906581, 868557, 797242, 763099, 833693, 321995, 321995, 1675733,1525901,1726518119
73, 3904521, 822263, 849835, 815962, 788093, 314184, 314184, 1578163,1637422,2637345466
74, 3907597, 840564, 833526, 799773, 806238, 313748, 313748, 1617902,1603624,2143348737
76, 3907630, 837434, 824106, 789890, 803586, 326307, 326307, 1612935,1583755,3332650548
78, 3906293, 824466, 834948, 800502, 789865, 328256, 328256, 1585559,1603854,2830459371
75, 3901980, 832246, 831041, 797003, 797800, 321945, 321945, 1599553,1599561,318794253
60, 3899277, 799294, 866055, 830946, 765828, 318577, 318577, 1529714,1669788,3024769802
80, 3900757, 840447, 835417, 801063, 805712, 309059, 309059, 1616712,1605590,2028778282
81, 3901155, 871490, 787665, 753770, 837762, 325234, 325234, 1684680,1508307,3463346137
82, 3908706, 795734, 862484, 827952, 761942, 330297, 330297, 1524641,1665287,763488459
83, 3904414, 801076, 867793, 832400, 767845, 317650, 317650, 1535373,1670799,3912857393
66, 3910890, 820909, 844577, 810550, 787202, 323826, 323826, 1577533,1628272,1899350324
85, 3905371, 856997, 791694, 757525, 823221, 337967, 337967, 1652902,1518127,483778641
69, 3902754, 817971, 837573, 803223, 784273, 329857, 329857, 1572314,1613535,3867078300
86, 3908319, 838661, 825290, 791408, 804950, 324005, 324005, 1610558,1583356,994797352
88, 3920167, 856402, 809379, 776744, 823196, 327223, 327223, 1652344,1554113,3288890331
87, 3910911, 875182, 787099, 753619, 840907, 327052, 327052, 1691241,1504518,1207809997
90, 3904349, 792622, 877284, 841688, 759515, 316620, 316620, 1518715,1692715,3949641609
92, 3908459, 791176, 867718, 833162, 757527, 329438, 329438, 1515085,1674366,1027690197
91, 3909374, 753406, 911158, 876184, 721258, 323684, 323684, 1435895,1762815,2314254788
93, 3899830, 836362, 810929, 777278, 802195, 336533, 336533, 1611021,1555496,3921208147
95, 3906905, 869873, 797728, 764403, 835717, 319592, 319592, 1676703,1524755,1264386252
96, 3898282, 843916, 822022, 787530, 809024, 317895, 317895, 1624718,1579617,4166799701
79, 3906208, 787355, 871733, 837289, 753433, 328199, 328199, 1505382,1682610,1225991642
77, 3902505, 847441, 824140, 790444, 812976, 313752, 313752, 1632052,1584780,263399574
97, 3909417, 811553, 863140, 828760, 778352, 313806, 313806, 1556448,1662064,2151451489
98, 3897674, 842611, 811489, 776729, 808905, 328970, 328970, 1623295,1554923,507165573
103, 3903186, 822075, 856176, 822392, 787517, 307513, 307513, 1576747,1651064,2658679938
102, 3914158, 848208, 828923, 795842, 813787, 313699, 313699, 1632821,1591246,655352726
104, 3903677, 831871, 829831, 795407, 798152, 324208, 324208, 1593824,1595539,1886535646
105, 3921266, 845819, 830504, 797907, 812478, 317279, 317279, 1629046,1600433,1992166489
84, 3905475, 792835, 869085, 834439, 760364, 324376, 324376, 1518488,1677268,3533753272
106, 3904186, 796309, 854178, 819903, 762648, 335574, 335574, 1526582,1647436,293905110
109, 3900002, 832537, 835676, 800591, 797604, 316797, 316797, 1601611,1606532,2388199016
108, 3915267, 831608, 839978, 806387, 797770, 319762, 319762, 1597332,1616037,1456966194
107, 3904757, 840445, 831382, 796408, 806352, 315085, 315085, 1616325,1592353,3167622493
111, 3897546, 813527, 843228, 808278, 779153, 326680, 326680, 1558667,1620846,1888365667
89, 3910690, 818452, 837991, 803337, 784874, 333018, 333018, 1572035,1609725,3661474454
113, 3918143, 895377, 774303, 741645, 860526, 323146, 323146, 1732770,1480897,3635460518
94, 3905906, 829881, 840879, 806675, 796075, 316198, 316198, 1596975,1618562,456176002
114, 3916270, 840955, 828158, 795939, 806962, 322128, 322128, 1621583,1588201,1697836146
112, 3908606, 860459, 806827, 774048, 826304, 320484, 320484, 1656723,1546461,3206553270
115, 3902396, 805879, 847229, 813009, 771839, 332220, 332220, 1545877,1631784,3340028344
116, 3907331, 847777, 821190, 787565, 813125, 318837, 318837, 1628505,1579896,2205941560
117, 3905103, 828505, 824572, 790750, 794540, 333368, 333368, 1593751,1584075,3258037833
118, 3916219, 851520, 824649, 790519, 817663, 315934, 315934, 1640202,1580774,4239856728
99, 3904209, 831370, 832898, 799049, 797022, 321935, 321935, 1597847,1601444,1018413808
100, 3912641, 839553, 835415, 801641, 805676, 315178, 315178, 1615795,1605527,1136315108
121, 3903212, 765759, 887118, 851406, 732313, 333308, 333308, 1461746,1709755,1066893300
101, 3909631, 854553, 814373, 780838, 819725, 320071, 320071, 1645788,1562734,3228869102
125, 3903175, 811213, 847701, 812281, 777166, 327407, 327407, 1553356,1632419,10465345
123, 3899375, 862803, 794988, 761384, 827506, 326347, 326347, 1666180,1522270,2308427323
124, 3910108, 822666, 840875, 807044, 788861, 325331, 325331, 1580328,1617531,746679290
126, 3907108, 868461, 789088, 755927, 834262, 329685, 329685, 1674962,1512105,2830920522
127, 3900370, 813113, 846986, 811814, 779057, 324700, 324700, 1559324,1627218,3610513341
110, 3894745, 801031, 840722, 805828, 767246, 339959, 339959, 1535628,1616983,3375929352
129, 3902626, 802464, 865398, 830820, 768834, 317555, 317555, 1541100,1671069,4070428594
130, 3907429, 813477, 853907, 820067, 779178, 320400, 320400, 1559605,1646053,1128871017
132, 3905721, 874297, 799053, 765916, 839817, 313319, 313319, 1687771,1530319,411276233
134, 3909023, 874329, 789120, 756263, 839811, 324750, 324750, 1686869,1510194,3677419051
133, 3900360, 834879, 826525, 792655, 800419, 322941, 322941, 1608815,1589358,4232454320
135, 3910709, 808076, 863774, 828517, 774310, 318016, 318016, 1553010,1665923,572938752
136, 3907094, 838752, 815324, 783032, 804508, 332739, 332739, 1609616,1566574,2628677502
137, 3914534, 849379, 816673, 783594, 815206, 324841, 324841, 1635192,1566323,2735553416
119, 3900343, 826357, 821265, 786968, 792393, 336680, 336680, 1590156,1577274,830981869
138, 3906253, 846174, 811026, 777856, 812153, 329522, 329522, 1627649,1551946,1718172293
120, 3909473, 790933, 879767, 845114, 757711, 317974, 317974, 1514936,1700139,3340748510
140, 3907388, 832048, 849053, 814657, 797972, 306829, 306829, 1598659,1636912,969544192
122, 3905032, 805385, 857556, 823367, 772308, 323208, 323208, 1544259,1654518,2211498857
142, 3903376, 864124, 806388, 772749, 829619, 315248, 315248, 1667898,1547316,751851771
141, 3903482, 827413, 840841, 807062, 793136, 317515, 317515, 1591095,1620212,768795424
144, 3912792, 821560, 846623, 812074, 787715, 322410, 322410, 1579026,1630336,478179006
143, 3906320, 812306, 859432, 825209, 777967, 315703, 315703, 1558202,1653178,956885402
145, 3914177, 831668, 838023, 804463, 798957, 320533, 320533, 1598229,1614000,1460407719
128, 3896043, 809081, 844166, 809690, 774650, 329228, 329228, 1555520,1623002,2325263441
146, 3911248, 844793, 816745, 782664, 810300, 328373, 328373, 1627430,1565785,2195442464
147, 3899909, 816824, 843442, 808144, 783747, 323876, 323876, 1568613,1622377,724357248
131, 3907640, 846864, 824448, 790534, 812826, 316484, 316484, 1629665,1579359,2809886276
149, 3912828, 794314, 871074, 836692, 761688, 324530, 324530, 1521997,1680841,2633465399
152, 3907518, 849242, 815599, 781266, 814839, 323286, 323286, 1635350,1564762,2382152914
155, 3905326, 886350, 766439, 734093, 851286, 333579, 333579, 1711802,1459885,306408838
139, 3903405, 868213, 796394, 762983, 833077, 321369, 321369, 1676091,1527676,1792270826
156, 3898315, 859711, 793397, 758922, 825289, 330498, 330498, 1656770,1518736,2771691629
158, 3908615, 829046, 842980, 808801, 794124, 316832, 316832, 1592565,1623474,186791271
159, 3903422, 804089, 866871, 832118, 770750, 314797, 314797, 1539692,1670757,1654067677
161, 3907029, 768427, 897096, 863103, 735519, 321442, 321442, 1468968,1734359,2053215394
160, 3906055, 894463, 764130, 731717, 859111, 328317, 328317, 1727157,1461738,75903808
162, 3908922, 855531, 816298, 782001, 821438, 316827, 316827, 1650787,1567019,3246494750
163, 3909877, 836412, 841030, 806493, 802452, 311745, 311745, 1609637,1618195,1585298086
165, 3904038, 804698, 862236, 827301, 771163, 319320, 319320, 1542581,1659883,1969335076
167, 3903648, 883820, 772930, 739943, 848879, 329038, 329038, 1708020,1478022,3158283492
166, 3908727, 860743, 799208, 765008, 827090, 328339, 328339, 1658604,1530620,419433456
168, 3907977, 852741, 810764, 776815, 818223, 324717, 324717, 1642822,1558779,222485338
169, 3900706, 787434, 875212, 840832, 753488, 321870, 321870, 1502695,1688207,2639765432
172, 3900750, 777473, 877142, 842830, 744453, 329426, 329426, 1482788,1693174,1795890058
170, 3906484, 833247, 832576, 798412, 799447, 321401, 321401, 1603449,1598643,2943811255
150, 3915592, 846192, 819471, 785472, 811991, 326233, 326233, 1627949,1575875,320512945
148, 3909765, 856791, 820864, 786198, 823288, 311312, 311312, 1653192,1574044,1675295178
173, 3900845, 863982, 787920, 754839, 829998, 332053, 332053, 1666908,1511723,3773953819
151, 3901792, 851070, 812559, 778144, 816723, 321648, 321648, 1640693,1558436,2295050095
154, 3908488, 758241, 906419, 872582, 724938, 323154, 323154, 1451388,1755789,196365488
153, 3896809, 836740, 823264, 789568, 801819, 322709, 322709, 1608221,1583885,3748876700
174, 3903398, 808247, 866648, 832737, 773968, 310899, 310899, 1548062,1673837,4130423527
175, 3891925, 847788, 819621, 785828, 812486, 313101, 313101, 1631252,1574194,464707809
176, 3907085, 846471, 828327, 794511, 811858, 312959, 312959, 1630263,1591550,3745745124
177, 3904208, 818921, 853367, 818979, 784713, 314114, 314114, 1570854,1642127,1271144899
157, 3900815, 844268, 815677, 781804, 809614, 324726, 324726, 1623527,1565429,3831635924
178, 3911171, 820166, 841907, 807199, 786185, 327857, 327857, 1574923,1618462,1505381105
180, 3897573, 839350, 818245, 783826, 805392, 325380, 325380, 1612600,1568549,3770023149
179, 3901116, 827095, 841143, 807498, 793608, 315886, 315886, 1590167,1617412,553729277
164, 3897031, 810951, 852763, 817532, 777329, 319228, 319228, 1557008,1641164,2115900740
181, 3909480, 850337, 816054, 783159, 816148, 321891, 321891, 1637422,1568032,3285067398
183, 3899735, 837540, 829633, 795017, 803257, 317144, 317144, 1613913,1595924,1659799656
184, 3906439, 786500, 880804, 845768, 753901, 319733, 319733, 1508170,1698651,40641975
171, 3916188, 923476, 747173, 715049, 888854, 320818, 320818, 1788271,1422738,1679025588
187, 3902560, 812340, 849657, 815426, 777987, 323575, 323575, 1558953,1636866,3445270928
190, 3906563, 833425, 822335, 788447, 799778, 331289, 331289, 1603201,1584941,45047621
192, 3897523, 831264, 823604, 789421, 796418, 328408, 328408, 1598484,1582445,4230959520
191, 3906032, 842422, 819281, 785866, 808459, 325002, 325002, 1618306,1575918,1446682057
193, 3908895, 809312, 862704, 827952, 775213, 316857, 316857, 1555092,1662953,4023555807
194, 3906663, 909898, 753987, 721632, 874252, 323447, 323447, 1761377,1434670,3259002515
195, 3901742, 830703, 847071, 812585, 795887, 307748, 307748, 1593419,1625950,3683307991
196, 3913938, 771188, 905950, 870823, 738629, 313674, 313674, 1473496,1755318,3901917858
197, 3908009, 830342, 836372, 802375, 796330, 321295, 321295, 1594347,1610025,517999883
199, 3908077, 845388, 818724, 784913, 811338, 323857, 323857, 1629196,1574701,2840935442
200, 3902096, 845774, 809153, 775756, 811375, 330019, 330019, 1630246,1551072,1615984519
202, 3902311, 845263, 814627, 780767, 811136, 325259, 325259, 1624411,1562305,2153690234
205, 3910981, 813843, 850776, 816393, 780329, 324820, 324820, 1564433,1639354,3395421752
204, 3897354, 830511, 830641, 796356, 795748, 322049, 322049, 1592235,1598152,4017354411
206, 3909881, 866760, 805165, 771095, 833423, 316719, 316719, 1670423,1544446,2585216788
182, 3895087, 850724, 800623, 767253, 816083, 330202, 330202, 1639377,1537954,1065525859
208, 3907118, 827883, 828406, 794625, 794200, 331002, 331002, 1591324,1593573,832278785
185, 3901177, 852620, 817604, 783038, 818811, 314552, 314552, 1643864,1566332,273520360
186, 3906052, 880898, 780305, 747346, 845757, 325873, 325873, 1698798,1493973,3103722233
209, 3906037, 816493, 835393, 801968, 783327, 334428, 334428, 1569028,1606890,2023361335
188, 3905163, 851237, 821692, 788101, 816329, 313902, 313902, 1639144,1576033,475160351
210, 3912512, 851435, 822317, 788751, 817407, 316301, 316301, 1639562,1580594,1698318129
189, 3906627, 828077, 844719, 811008, 794165, 314329, 314329, 1593409,1626486,720421647
212, 3912544, 846997, 822871, 789564, 813060, 320026, 320026, 1632610,1581281,219365672
213, 3898621, 810606, 848832, 815102, 776647, 323717, 323717, 1554338,1634802,1264209297
214, 3912739, 814382, 846892, 813961, 780468, 328518, 328518, 1565246,1633949,3191743920
215, 3905499, 862181, 806414, 772819, 828187, 317949, 317949, 1662236,1542220,3210611985
216, 3903537, 826977, 843768, 809591, 793263, 314969, 314969, 1591539,1622134,3767744468
198, 3911465, 885923, 787198, 754334, 851884, 316063, 316063, 1713017,1506284,3200667021
217, 3910392, 847321, 822260, 789193, 813360, 319129, 319129, 1630106,1579198,3659925552
219, 3905467, 880491, 787980, 754069, 845553, 318687, 318687, 1699454,1508605,1893263036
201, 3908421, 837869, 824036, 790651, 803169, 326348, 326348, 1613213,1583734,2621338328
203, 3900823, 844957, 820562, 786586, 810552, 319083, 319083, 1625489,1574221,4075512719
220, 3908406, 849706, 805566, 772394, 815502, 332619, 332619, 1637737,1544209,1520504067
223, 3905938, 831955, 832711, 798806, 797582, 322442, 322442, 1599295,1597485,3025450482
224, 3904416, 825832, 837596, 803924, 790656, 323204, 323204, 1585594,1611279,561534044
207, 3902428, 823743, 844079, 809553, 790169, 317442, 317442, 1584159,1620433,1532775862
225, 3907468, 858059, 807291, 774101, 823243, 322387, 322387, 1650590,1550641,158656837
226, 3900155, 828958, 834124, 799875, 794876, 321161, 321161, 1595413,1606642,3330956866
228, 3909484, 832662, 835262, 801657, 798313, 320795, 320795, 1596327,1604904,3678630806
211, 3910649, 841736, 827794, 793637, 807830, 319826, 319826, 1618063,1591010,3946285884
229, 3900352, 842123, 822162, 787442, 808141, 320242, 320242, 1620171,1580205,2595129476
230, 3903109, 834212, 822265, 788289, 800059, 329142, 329142, 1603217,1578623,4110083198
231, 3907161, 863681, 809025, 775716, 829347, 314696, 314696, 1665687,1550267,140145684
232, 3903016, 835867, 835451, 800441, 801665, 314796, 314796, 1609463,1603994,1440837834
233, 3909581, 832211, 844349, 810489, 798798, 311867, 311867, 1599839,1624624,1729375636
234, 3903491, 828544, 840214, 805793, 795630, 316655, 316655, 1594823,1618522,601477380
237, 3903025, 890720, 779757, 746320, 855826, 315201, 315201, 1721396,1491193,2039020735
235, 3904749, 843347, 815950, 782653, 809275, 326762, 326762, 1624006,1565356,4154278090
218, 3910835, 810003, 854365, 819895, 777392, 324590, 324590, 1557024,1643578,3810557209
238, 3906165, 817319, 840281, 806479, 782022, 330032, 330032, 1567308,1616715,1527984263
221, 3907093, 798745, 859946, 825730, 764898, 328887, 328887, 1531236,1658994,3976797144
222, 3901499, 810618, 857525, 821687, 777079, 317295, 317295, 1553644,1648814,251253317
239, 3913665, 908540, 754277, 722055, 873609, 327592, 327592, 1757170,1434330,816740212
240, 3910339, 798322, 866850, 832337, 765370, 323730, 323730, 1532581,1674150,2068837979
241, 3910656, 881328, 788921, 756023, 846342, 319021, 319021, 1700632,1509262,3343691914
243, 3899649, 788460, 872268, 838235, 754630, 323028, 323028, 1509244,1683743,2926296631
227, 3901792, 840739, 812448, 778567, 806372, 331833, 331833, 1618793,1560076,3531424857
244, 3896661, 825348, 827889, 793928, 791224, 329136, 329136, 1587524,1591290,3619733799
246, 3898986, 801277, 853714, 819208, 767421, 328683, 328683, 1534326,1645590,3160566469
248, 3902000, 857040, 812285, 778676, 821757, 316121, 316121, 1650797,1555928,3582348340
247, 3911767, 800464, 870128, 836459, 766608, 319054, 319054, 1532881,1679983,2971541566
249, 3913230, 866593, 804903, 772862, 832560, 318156, 318156, 1671690,1547748,3476537306
250, 3907924, 822005, 845799, 811532, 787804, 320392, 320392, 1576680,1629685,3230329489
251, 3916895, 823819, 857777, 823662, 790193, 310722, 310722, 1585399,1648496,3263265384
236, 3901173, 829932, 837875, 803643, 796059, 316832, 316832, 1594509,1612139,3374888521
255, 3911543, 858637, 799883, 766327, 825160, 330768, 330768, 1657835,1535266,416310510
257, 3899907, 769644, 882854, 846624, 736927, 331929, 331929, 1473978,1700655,1564687665
258, 3913150, 821339, 841453, 808206, 787446, 327353, 327353, 1577845,1619538,1284526376
256, 3908721, 834098, 836071, 802307, 799525, 318360, 318360, 1606844,1611466,2480113065
242, 3909202, 850671, 820051, 785561, 815969, 318475, 318475, 1637038,1575999,4084159961
260, 3904995, 795367, 869641, 835575, 761008, 321702, 321702, 1519632,1677158,477710786
261, 3908680, 876388, 786482, 752714, 841338, 325879, 325879, 1689909,1503770,4173400588
259, 3903240, 837795, 830461, 796968, 803176, 317420, 317420, 1610585,1596549,3185145241
265, 3904657, 853599, 815383, 780871, 819442, 317681, 317681, 1645374,1565944,4218202554
264, 3905674, 848179, 815087, 781552, 813370, 323743, 323743, 1634998,1566691,2614712134
266, 3915785, 853236, 825307, 791548, 819844, 312925, 312925, 1644638,1586446,1459363617
245, 3912640, 865840, 806893, 773567, 832220, 317060, 317060, 1672217,1548498,1334155067
267, 3900474, 850738, 816986, 783012, 816248, 316745, 316745, 1637990,1567013,4173448703
271, 3898431, 825003, 839101, 804966, 790283, 319539, 319539, 1583352,1616683,1504352556
269, 3907272, 860220, 817977, 784850, 825831, 309197, 309197, 1656821,1572359,3779790408
270, 3905823, 811679, 848613, 814555, 778278, 326349, 326349, 1562244,1635627,2650069445
272, 3903235, 771892, 900226, 864540, 738525, 314026, 314026, 1477779,1739737,2683025074
273, 3902839, 830686, 822981, 788821, 796977, 331687, 331687, 1599560,1584486,2484192032
252, 3910089, 804195, 858378, 823346, 770598, 326786, 326786, 1544175,1652444,2795233561
254, 3907526, 844435, 832336, 799329, 809754, 310836, 310836, 1625014,1600439,4149878354
274, 3898821, 827977, 825343, 790970, 794071, 330230, 330230, 1592369,1585253,3443624541
275, 3896593, 771676, 889680, 854081, 737890, 321633, 321633, 1477605,1717808,343545535
253, 3912000, 848600, 821436, 787815, 814519, 319815, 319815, 1635713,1579698,3975679916
276, 3899298, 847910, 820368, 786520, 813610, 315445, 315445, 1632752,1571466,2277264539
277, 3906453, 871766, 788269, 755078, 836308, 327516, 327516, 1680510,1508467,3784454802
262, 3914785, 877854, 792623, 759453, 843485, 320685, 320685, 1694795,1518244,930998222
263, 3913669, 846587, 815371, 782019, 812362, 328665, 328665, 1628341,1564132,1345405429
279, 3914329, 814157, 854721, 819395, 780634, 322711, 322711, 1559395,1643811,37597961
280, 3896927, 852015, 817499, 783623, 817662, 313064, 313064, 1641637,1568710,3858323929
282, 3905245, 812490, 849921, 816316, 778514, 324002, 324002, 1559683,1638871,18778327
284, 3901303, 859480, 803743, 770109, 824959, 321506, 321506, 1654730,1542841,3001754514
287, 3913054, 835697, 832319, 798586, 802126, 322163, 322163, 1610121,1600528,1011807244
268, 3905412, 863447, 789125, 756234, 828822, 333892, 333892, 1666378,1512120,4170075016
289, 3897920, 840955, 814540, 779879, 806440, 328053, 328053, 1617084,1561493,89798846
290, 3908470, 843769, 823566, 789670, 810237, 320614, 320614, 1622404,1582953,148465579
291, 3913993, 872305, 800985, 768054, 838137, 317256, 317256, 1682223,1535735,1625918505
293, 3905579, 872809, 797561, 763147, 837664, 317199, 317199, 1684994,1523932,3966928591
292, 3899541, 853471, 812049, 777644, 818621, 318878, 318878, 1644423,1559733,2273284310
297, 3905695, 834196, 840555, 806300, 799214, 312715, 312715, 1602291,1617524,3545735416
296, 3906838, 829172, 836841, 803051, 795168, 321303, 321303, 1593985,1609066,4161338857
298, 3903605, 812025, 838617, 803880, 778305, 335389, 335389, 1559243,1613554,1372126158
299, 3906976, 815669, 845627, 811157, 782211, 326156, 326156, 1566698,1629441,3461596188
300, 3906378, 840742, 827473, 793057, 807010, 319048, 319048, 1619052,1591684,2530913271
278, 3908133, 830673, 840484, 806794, 796332, 316925, 316925, 1597799,1618996,3708409548
301, 3912986, 798534, 867329, 831896, 765109, 325059, 325059, 1530558,1671376,3848462481
302, 3903571, 851552, 820873, 786369, 818031, 313373, 313373, 1638627,1576076,3975689410
303, 3906252, 858885, 792681, 758788, 824990, 335454, 335454, 1656877,1516998,532337615
281, 3907223, 823191, 842898, 808282, 790024, 321414, 321414, 1585022,1623883,1446231745
305, 3907882, 801450, 871561, 836114, 769123, 314817, 314817, 1536796,1680052,3452201634
283, 3906249, 819444, 849577, 815667, 785349, 318106, 318106, 1575458,1634246,2943008106
304, 3903104, 794816, 870086, 834744, 761212, 321123, 321123, 1521792,1677715,192839622
306, 3910765, 789390, 874035, 839531, 756341, 325734, 325734, 1511897,1687573,1170524468
307, 3896208, 842257, 806445, 772598, 808290, 333309, 333309, 1619586,1547035,1735580876
286, 3904624, 848970, 810920, 776636, 814142, 326978, 326978, 1637263,1556909,1457150655
285, 3906289, 738973, 926971, 892324, 705811, 321105, 321105, 1407851,1797362,673810323
309, 3898864, 830146, 841447, 807432, 794417, 312711, 312711, 1595709,1621576,4240813686
288, 3912295, 841230, 823743, 790715, 808191, 324208, 324208, 1619070,1583688,1474022402
310, 3905443, 880947, 786085, 753066, 846325, 319510, 319510, 1700013,1507725,3087752313
