sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
11, 2328445, 481, 1157371, 1157087, 370, 6568, 6568, 377294356
0, 2327647, 472, 1156922, 1156730, 385, 6569, 6569, 3320132661
9, 2325944, 565, 1156217, 1155906, 456, 6400, 6400, 4035913711
2, 2329778, 498, 1158308, 1157888, 414, 6335, 6335, 163572529
4, 2326521, 442, 1155832, 1155648, 361, 7119, 7119, 2954895716
7, 2326920, 488, 1156801, 1156527, 394, 6355, 6355, 3349192090
3, 2325827, 1155759, 490, 382, 1155474, 6861, 6861, 2213917517
6, 2328053, 576, 1156833, 1156632, 474, 6769, 6769, 1531439330
8, 2329035, 563, 1157772, 1157516, 450, 6367, 6367, 1601432991
1, 2325635, 496, 1154916, 1154758, 399, 7533, 7533, 4179674808
10, 2329146, 1157707, 377, 297, 1157601, 6582, 6582, 1825146819
5, 2326337, 1155803, 348, 252, 1155638, 7148, 7148, 33490470
13, 2326499, 594, 1155685, 1155254, 472, 7247, 7247, 2719528309
20, 2326991, 493, 1156004, 1155660, 404, 7215, 7215, 3607783439
15, 2328077, 1156800, 700, 602, 1156529, 6723, 6723, 2635862501
12, 2328586, 372, 419, 346, 283, 1163583, 1163583, 2009538304
21, 2327278, 448, 1157060, 1156826, 354, 6295, 6295, 512918985
14, 2329746, 1158132, 424, 316, 1157932, 6471, 6471, 61818838
17, 2326360, 1155802, 688, 569, 1155541, 6880, 6880, 318817944
22, 2328682, 520, 1157388, 1157091, 429, 6627, 6627, 3506450757
18, 2326318, 513, 1156122, 1156034, 407, 6621, 6621, 3311336519
16, 2330324, 1158463, 478, 373, 1158224, 6393, 6393, 436995747
19, 2328247, 1157336, 333, 262, 1157228, 6544, 6544, 3000808115
24, 2325724, 509, 1155639, 1155393, 421, 6881, 6881, 429825013
25, 2326408, 549, 1156250, 1155988, 451, 6585, 6585, 2447544897
29, 2325617, 528, 1155684, 1155374, 441, 6795, 6795, 1985047137
23, 2323181, 1153962, 630, 519, 1153824, 7123, 7123, 719987704
31, 2325025, 617, 1155167, 1154884, 523, 6917, 6917, 1859357202
26, 2331549, 1158924, 392, 306, 1158693, 6617, 6617, 1961991541
28, 2327088, 1156345, 412, 333, 1156146, 6926, 6926, 1279785026
32, 2326306, 1156353, 553, 457, 1156003, 6470, 6470, 335154299
30, 2327952, 1156631, 600, 491, 1156502, 6864, 6864, 1812438200
