sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
7, 1309629, 452, 650914, 650055, 110, 4049, 4049, 1063564513
3, 1310707, 455, 651811, 650850, 103, 3744, 3744, 3498381834
10, 1307698, 459, 649762, 648841, 110, 4263, 4263, 3205702864
9, 1312170, 524, 652176, 651450, 170, 3925, 3925, 3985616225
0, 1309374, 572, 650520, 650021, 197, 4032, 4032, 3223924243
4, 1307039, 486, 649635, 649036, 116, 3883, 3883, 131276311
13, 1308604, 650381, 492, 147, 649674, 3955, 3955, 1699337507
6, 1307165, 514, 649389, 648997, 127, 4069, 4069, 2109745667
2, 1310371, 651307, 460, 128, 650714, 3881, 3881, 1150645219
1, 1303377, 490, 647443, 647051, 103, 4145, 4145, 2776973815
8, 1309087, 650636, 504, 153, 649852, 3971, 3971, 1534448005
11, 1309481, 650687, 520, 147, 649921, 4103, 4103, 2945406030
12, 1309334, 448, 518, 139, 125, 654052, 654052, 10481470
16, 1310790, 569, 651342, 650705, 184, 3995, 3995, 1645830222
5, 1309351, 650486, 489, 129, 650025, 4111, 4111, 3863120144
17, 1310268, 651558, 399, 96, 650219, 3998, 3998, 2247447304
15, 1307220, 649379, 531, 158, 648814, 4169, 4169, 4256650773
14, 1304340, 647891, 480, 125, 647364, 4240, 4240, 3921396262
18, 1307199, 649500, 504, 120, 648989, 4043, 4043, 696310104
23, 1310201, 464, 651159, 650531, 125, 3961, 3961, 1896032242
21, 1309927, 463, 651078, 650419, 135, 3916, 3916, 3619962368
25, 1308070, 520, 650032, 649372, 164, 3991, 3991, 1263640744
19, 1308791, 650494, 456, 107, 650048, 3843, 3843, 3075753389
27, 1308476, 514, 650489, 649792, 163, 3759, 3759, 1970647
22, 1307817, 649874, 511, 148, 649358, 3963, 3963, 3207431222
20, 1308059, 472, 649877, 649515, 123, 4036, 4036, 426139419
24, 1307677, 649757, 572, 172, 649158, 4009, 4009, 2999533939
29, 1307458, 525, 650002, 649083, 150, 3849, 3849, 2540000088
28, 1309244, 502, 650735, 650046, 123, 3919, 3919, 2117427217
26, 1306040, 649159, 562, 160, 648207, 3976, 3976, 1570629589
36, 1311575, 477, 652698, 650788, 118, 3747, 3747, 3514158062
32, 1308098, 562, 650062, 649273, 171, 4015, 4015, 2009955607
31, 1309998, 475, 650945, 650391, 117, 4035, 4035, 2639326817
34, 1306974, 582, 649516, 648690, 160, 4013, 4013, 1377628762
30, 1306026, 648946, 519, 137, 648286, 4069, 4069, 1595322000
35, 1310080, 650901, 493, 119, 650343, 4112, 4112, 2614903475
33, 1305651, 511, 648564, 648132, 148, 4148, 4148, 4203304852
39, 1310365, 447, 651423, 650752, 117, 3813, 3813, 1268275827
44, 1306060, 495, 649116, 647891, 114, 4222, 4222, 566435886
37, 1306837, 649378, 465, 113, 648687, 4097, 4097, 2557792026
38, 1309479, 650759, 501, 132, 649887, 4100, 4100, 2462997107
40, 1307115, 519, 649312, 648794, 140, 4175, 4175, 1589501776
45, 1303999, 582, 647832, 647141, 206, 4119, 4119, 3959913151
47, 1311214, 462, 652065, 651054, 119, 3757, 3757, 3875403204
48, 1309672, 462, 651005, 650242, 109, 3927, 3927, 733194273
46, 1305648, 535, 648613, 648141, 157, 4101, 4101, 633214464
49, 1309286, 533, 651006, 649757, 158, 3916, 3916, 2693815522
43, 1306880, 649422, 462, 135, 648705, 4078, 4078, 2602425205
50, 1307150, 494, 649823, 648791, 130, 3956, 3956, 2261345410
51, 1306521, 446, 649570, 648517, 106, 3941, 3941, 1654049913
42, 1308015, 649977, 529, 127, 649520, 3931, 3931, 1253994308
41, 1311442, 651450, 473, 126, 650997, 4198, 4198, 2726115787
58, 1308388, 497, 650342, 649525, 146, 3939, 3939, 3433151374
55, 1310208, 462, 651455, 650901, 128, 3631, 3631, 1613239058
54, 1311908, 652111, 482, 104, 651361, 3925, 3925, 1404677429
52, 1310040, 651156, 506, 130, 650160, 4044, 4044, 2080985299
59, 1312489, 492, 652411, 651711, 123, 3876, 3876, 2050651126
56, 1308364, 478, 650059, 649471, 116, 4120, 4120, 2161418615
57, 1307510, 649936, 512, 132, 648956, 3987, 3987, 1660040838
60, 1307246, 502, 649604, 649092, 146, 3951, 3951, 523366467
62, 1307864, 471, 649880, 649179, 134, 4100, 4100, 565061438
53, 1309730, 651046, 461, 117, 650394, 3856, 3856, 23195200
63, 1310928, 516, 651541, 651061, 148, 3831, 3831, 2776299904
61, 1306062, 649109, 535, 138, 648362, 3959, 3959, 1052284477
72, 1306533, 508, 649611, 648542, 162, 3855, 3855, 124684888
65, 1308772, 526, 650194, 649680, 140, 4116, 4116, 2662603199
