sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
288, 5131587, 2487390, 12353, 9699, 2484005, 69070, 69070, 4971352,756,3547027523
292, 5118816, 13069, 2479710, 2475931, 10374, 69866, 69866, 625,4955524,1667644141
284, 5125501, 2483265, 12928, 10291, 2480469, 69274, 69274, 4963659,560,1095776974
300, 5133626, 2486554, 13998, 11214, 2483030, 69415, 69415, 4969534,627,1865476212
289, 5126299, 2482754, 13068, 10318, 2480021, 70069, 70069, 4962722,596,4122080931
295, 5122442, 2482046, 13159, 10349, 2478146, 69371, 69371, 4960135,377,2537085760
301, 5126323, 12992, 2483540, 2480304, 10271, 69608, 69608, 855,4963788,1536237540
302, 5126265, 13075, 2483250, 2480029, 10477, 69717, 69717, 1529,4963200,2518285619
308, 5125758, 2481220, 13135, 10384, 2477817, 71601, 71601, 4958977,579,464886797
309, 5122222, 2479783, 13339, 10511, 2476055, 71267, 71267, 4955794,588,2941308328
311, 5131946, 2487521, 12368, 9771, 2483370, 69458, 69458, 4970839,322,4128495290
303, 5117891, 13122, 2477363, 2474624, 10410, 71186, 71186, 355,4951898,2544829861
314, 5128950, 2487823, 11722, 9230, 2483289, 68443, 68443, 4971045,449,1514123311
312, 5121021, 2479470, 12923, 10200, 2476416, 71006, 71006, 4955821,761,4030703140
304, 5132103, 2486221, 12797, 10199, 2482152, 70367, 70367, 4968312,604,2353526349
317, 5124519, 12634, 2482840, 2478835, 9930, 70140, 70140, 767,4961610,1426739069
313, 5120428, 2477647, 13673, 10860, 2473924, 72162, 72162, 4951511,625,3887256053
307, 5124394, 2481523, 13614, 10881, 2477572, 70402, 70402, 4959009,545,226735732
318, 5119820, 13092, 2479848, 2475827, 10349, 70352, 70352, 549,4955578,1253736410
305, 5114732, 2477903, 12853, 10135, 2474193, 69824, 69824, 4952039,680,4161504892
315, 5134677, 11798, 2489617, 2486357, 9109, 68898, 68898, 307,4975903,2060249916
319, 5130653, 12501, 2486670, 2482571, 9903, 69504, 69504, 782,4969185,1292291292
306, 5124681, 11294, 2483152, 2480047, 8754, 70717, 70717, 293,4963151,933002408
316, 5128766, 2486101, 12386, 9775, 2482890, 68807, 68807, 4968927,376,3957270614
320, 5124371, 13197, 2482254, 2477942, 10492, 70243, 70243, 420,4960131,1043953596
310, 5123802, 2481332, 13435, 10706, 2477321, 70504, 70504, 4958565,781,2615647897
322, 5123755, 13281, 2481672, 2477334, 10442, 70513, 70513, 412,4958944,147532727
325, 5128840, 12574, 2486461, 2482197, 9914, 68847, 68847, 1175,4968603,4067870993
321, 5124441, 13410, 2480974, 2477654, 10677, 70863, 70863, 697,4958590,2412373903
323, 5129511, 2485200, 13924, 11171, 2480558, 69329, 69329, 4965703,679,3547501396
332, 5124059, 13053, 2483095, 2478352, 10423, 69568, 69568, 1186,4961389,148334879
326, 5123747, 12016, 2481725, 2478519, 9413, 71037, 71037, 791,4960188,1331448134
331, 5119824, 13421, 2478528, 2475259, 10578, 71019, 71019, 470,4953721,4138529305
334, 5135645, 13072, 2489051, 2485883, 10373, 68633, 68633, 484,4974871,1465455130
333, 5122643, 14149, 2479220, 2475687, 11533, 71027, 71027, 2198,4954848,2368540332
328, 5124937, 2483267, 12592, 9867, 2479457, 69877, 69877, 4962652,718,1661758020
335, 5125135, 13066, 2481693, 2478209, 10249, 70959, 70959, 421,4959845,4123049684
329, 5121146, 2481295, 12297, 9545, 2477903, 70053, 70053, 4959125,322,3888530969
330, 5121676, 12397, 2481466, 2478550, 9695, 69784, 69784, 354,4959937,1524596720
327, 5128638, 11930, 2486337, 2482720, 9351, 69150, 69150, 253,4968991,919023570
336, 5127843, 13024, 2484766, 2480033, 10344, 69838, 69838, 1135,4964759,1429926530
339, 5119132, 2478083, 14203, 11408, 2474204, 70617, 70617, 4952238,1248,78151710
337, 5130718, 2487254, 12788, 10142, 2482912, 68811, 68811, 4970083,485,714821493
345, 5126666, 13250, 2482252, 2478817, 10569, 70889, 70889, 642,4961004,3609109590
324, 5128800, 11734, 2485242, 2482540, 9178, 70053, 70053, 1285,4967726,787445196
338, 5121924, 2480379, 12636, 9997, 2477626, 70643, 70643, 4957950,874,1812954983
340, 5117898, 2477712, 12981, 10243, 2474846, 71058, 71058, 4952470,1702,3001877922
347, 5133878, 12633, 2486587, 2483786, 9970, 70451, 70451, 770,4970301,2426788283
342, 5124412, 13233, 2483453, 2478903, 10585, 69119, 69119, 830,4962275,2746074534
344, 5122884, 12486, 2483004, 2478309, 9871, 69607, 69607, 537,4961243,2974384843
351, 5124606, 13151, 2481563, 2478234, 10420, 70619, 70619, 541,4959731,858532493
352, 5126027, 12520, 2484841, 2480435, 9875, 69178, 69178, 918,4965213,3193957896
346, 5123480, 2480546, 12994, 10269, 2477447, 71112, 71112, 4957895,844,1753258615
343, 5121647, 2481966, 12285, 9637, 2478213, 69773, 69773, 4960141,727,1276309262
348, 5126449, 12727, 2484285, 2479576, 10021, 69920, 69920, 354,4963793,3340814375
353, 5131917, 2488066, 12035, 9358, 2484504, 68977, 68977, 4972519,341,422882250
355, 5118227, 12521, 2479643, 2476049, 9834, 70090, 70090, 337,4955648,1559592827
341, 5119033, 12106, 2481117, 2478368, 9460, 68991, 68991, 456,4959411,1284635048
350, 5132454, 12882, 2486259, 2483392, 10275, 69823, 69823, 978,4969613,375925221
349, 5124920, 2480796, 13799, 11044, 2477741, 70770, 70770, 4958463,988,2015280791
354, 5125031, 14029, 2480295, 2476762, 11239, 71353, 71353, 545,4956996,3791165818
362, 5124536, 13500, 2481145, 2477185, 10780, 70963, 70963, 492,4958268,2831062144
363, 5127893, 12708, 2484290, 2480462, 10043, 70195, 70195, 436,4964693,2915586958
357, 5121539, 2483035, 12271, 9748, 2479337, 68574, 68574, 4962344,558,1547639296
364, 5127376, 14193, 2482733, 2478727, 11461, 70131, 70131, 1191,4961382,3114990752
360, 5120149, 14502, 2474658, 2471779, 11714, 73748, 73748, 1163,4946380,2212241468
365, 5118915, 2479079, 13219, 10625, 2474256, 70868, 70868, 4953299,1327,1170280729
361, 5135197, 2488057, 12356, 9782, 2484614, 70194, 70194, 4972617,415,3092354605
356, 5121864, 12804, 2480278, 2477288, 10144, 70675, 70675, 703,4957482,801799043
368, 5129408, 2487317, 12390, 9718, 2482995, 68494, 68494, 4970244,353,2763767178
359, 5120216, 13292, 2479357, 2475521, 10526, 70760, 70760, 1074,4954826,1343926726
366, 5122019, 2478877, 14444, 11605, 2474927, 71083, 71083, 4953752,1349,1372293132
369, 5115098, 13803, 2474599, 2470386, 11080, 72615, 72615, 960,4944900,3237253011
358, 5126511, 13527, 2481893, 2478142, 10831, 71059, 71059, 662,4959963,3741515915
367, 5125784, 2483818, 12581, 9844, 2480781, 69380, 69380, 4964553,421,2157131156
372, 5122079, 12690, 2480279, 2476960, 9892, 71129, 71129, 466,4957166,2278620560
370, 5115787, 2476079, 14112, 11344, 2472972, 70640, 70640, 4948996,1098,4218994731
371, 5116403, 12913, 2478084, 2474721, 10253, 70216, 70216, 697,4952757,3256022536
376, 5128305, 2485032, 12847, 10253, 2480463, 69855, 69855, 4965418,773,713057588
373, 5120720, 2481062, 13172, 10518, 2476746, 69611, 69611, 4957724,512,1314134209
378, 5120041, 12717, 2478725, 2475005, 10066, 71764, 71764, 433,4953665,1264244509
377, 5124325, 2479579, 14363, 11603, 2475248, 71766, 71766, 4954743,1449,3303686559
385, 5120864, 13630, 2478175, 2475031, 10904, 71562, 71562, 903,4953144,1653423440
384, 5125656, 13629, 2481492, 2477226, 10791, 71259, 71259, 929,4958654,3890812537
379, 5122216, 2481477, 12927, 10239, 2478165, 69704, 69704, 4959554,429,3992637490
375, 5130571, 13491, 2483981, 2481122, 10867, 70555, 70555, 1097,4965018,2273712225
380, 5128489, 2483583, 13760, 10980, 2480304, 69931, 69931, 4963815,621,3468578419
387, 5122592, 2484095, 12251, 9619, 2478897, 68865, 68865, 4962917,310,2995434258
382, 5129784, 2484611, 12793, 10134, 2481350, 70448, 70448, 4965918,430,2946972831
374, 5118375, 2477172, 14024, 11277, 2473590, 71156, 71156, 4950654,662,4028557964
381, 5129307, 2482575, 13750, 11020, 2479482, 71240, 71240, 4962000,660,2049722442
383, 5130550, 12858, 2486645, 2483465, 10272, 68655, 68655, 445,4970060,3639998686
390, 5128367, 12283, 2485572, 2481760, 9652, 69550, 69550, 464,4967299,3780129756
389, 5126995, 2484227, 12131, 9479, 2480316, 70421, 70421, 4964473,390,3687143208
386, 5117537, 15252, 2473837, 2471165, 12507, 72388, 72388, 1454,4944919,3880864286
394, 5125198, 2482951, 12728, 10007, 2479680, 69916, 69916, 4962528,428,49117856
397, 5131057, 12195, 2486962, 2483048, 9606, 69623, 69623, 389,4969952,3586398572
388, 5129008, 2487892, 12570, 9906, 2483458, 67591, 67591, 4971282,467,3496161096
402, 5132544, 12675, 2486004, 2482745, 10038, 70541, 70541, 595,4968696,3441957565
401, 5127734, 12637, 2484238, 2481221, 9888, 69875, 69875, 624,4965429,256065625
392, 5129122, 12481, 2486434, 2483114, 9787, 68653, 68653, 748,4969499,496772782
400, 5128497, 2485981, 11957, 9383, 2482454, 69361, 69361, 4968391,359,1462700841
398, 5122764, 2483317, 12565, 9868, 2480276, 68369, 68369, 4963526,415,228690765
405, 5124272, 2483885, 12825, 10171, 2480357, 68517, 68517, 4964175,550,809604477
391, 5138501, 2489070, 13176, 10586, 2485667, 70001, 70001, 4974708,939,2571311652
393, 5114041, 2475308, 12806, 10072, 2472061, 71897, 71897, 4947309,502,2661136898
410, 5117144, 13365, 2478844, 2474243, 10656, 70018, 70018, 721,4953017,1093653002
406, 5128605, 2487206, 11558, 9033, 2484082, 68363, 68363, 4971219,445,3589593944
395, 5124361, 11182, 2484402, 2481653, 8706, 69209, 69209, 419,4965992,831950777
399, 5125379, 13411, 2480425, 2477324, 10637, 71791, 71791, 1313,4957688,2145314850
396, 5120503, 2479595, 13648, 11007, 2476597, 69828, 69828, 4956126,670,787499165
407, 5122582, 2482383, 12431, 9713, 2479121, 69467, 69467, 4961433,342,2818449469
412, 5122994, 14138, 2480617, 2477070, 11525, 69822, 69822, 4010,4957611,332956940
409, 5121992, 14862, 2477577, 2474847, 11978, 71364, 71364, 889,4952330,1154530540
403, 5120602, 12232, 2479389, 2476047, 9564, 71685, 71685, 538,4955379,1388978070
411, 5127950, 2483092, 12731, 9996, 2479757, 71187, 71187, 4962786,1428,3508357507
413, 5126147, 2480659, 13550, 10842, 2477584, 71756, 71756, 4958170,757,2559543185
404, 5123770, 2481214, 12819, 10111, 2478422, 70602, 70602, 4959544,551,3686673835
408, 5123756, 2482121, 13359, 10577, 2477949, 69875, 69875, 4960022,552,1206633907
421, 5133331, 13248, 2487768, 2484234, 10659, 68711, 68711, 904,4971942,3880755251
418, 5125352, 14251, 2480563, 2476192, 11464, 71441, 71441, 730,4956679,2379213854
419, 5131336, 12765, 2485637, 2482111, 10017, 70403, 70403, 329,4967690,2714833617
420, 5123999, 13650, 2480204, 2477029, 10868, 71124, 71124, 851,4957142,2089384397
424, 5131730, 13230, 2486511, 2483021, 10596, 69186, 69186, 742,4969454,3757533119
417, 5126422, 2480312, 13551, 10778, 2477153, 72314, 72314, 4957413,1075,3887020332
423, 5126365, 2485754, 11989, 9335, 2481589, 68849, 68849, 4967295,432,3401568851
422, 5124005, 2481915, 12463, 9742, 2478503, 70691, 70691, 4960372,631,805977194
427, 5126858, 12439, 2483609, 2480057, 9743, 70505, 70505, 403,4963611,125108318
429, 5122248, 12900, 2480142, 2475725, 10249, 71616, 71616, 624,4955782,1043145482
414, 5125729, 2482224, 12779, 10151, 2479109, 70733, 70733, 4961249,770,63606228
426, 5123993, 13952, 2480111, 2476805, 11153, 70986, 70986, 927,4956864,889995080
425, 5131098, 12761, 2487754, 2482764, 10097, 68861, 68861, 687,4970466,1589054766
431, 5126436, 13124, 2482615, 2479210, 10551, 70468, 70468, 652,4961770,1119475426
416, 5125207, 2481828, 12689, 10061, 2478967, 70831, 70831, 4960703,793,3275147339
415, 5121769, 2480817, 13364, 10586, 2477898, 69552, 69552, 4958661,379,749390592
432, 5120514, 2481436, 12586, 9967, 2476275, 70125, 70125, 4957660,582,2168348948
428, 5130401, 2485039, 13481, 10848, 2481873, 69580, 69580, 4966848,1319,318754781
430, 5116794, 2477508, 12994, 10214, 2474474, 70802, 70802, 4951924,481,3457188090
438, 5127913, 13379, 2484556, 2480518, 10548, 69456, 69456, 529,4965009,911963726
436, 5124653, 11947, 2484283, 2480086, 9307, 69515, 69515, 597,4964306,2858200765
433, 5116646, 2477852, 13466, 10715, 2473055, 70779, 70779, 4950806,763,3849902372
437, 5124709, 2483429, 13260, 10608, 2479290, 69061, 69061, 4962654,862,3317502063
434, 5124853, 2483119, 12252, 9705, 2479885, 69946, 69946, 4962953,542,1407379073
441, 5127460, 2484724, 12127, 9567, 2479952, 70545, 70545, 4964600,856,3085978231
443, 5130646, 12428, 2486698, 2483370, 9750, 69200, 69200, 361,4969999,3088592805
439, 5120148, 2479644, 13771, 11095, 2475936, 69851, 69851, 4955524,606,3518046617
447, 5120490, 13274, 2482283, 2477456, 10573, 68452, 68452, 1957,4959664,2343856652
442, 5127888, 2482809, 13268, 10549, 2479402, 70930, 70930, 4962127,554,464450553
444, 5119457, 2476826, 14581, 11778, 2471840, 72216, 72216, 4948589,1174,4028702337
446, 5123961, 2481155, 14123, 11345, 2477196, 70071, 70071, 4958316,920,1441701170
445, 5123192, 2482024, 12558, 9874, 2479050, 69843, 69843, 4960990,424,2668316946
440, 5131977, 2486463, 12388, 9755, 2483707, 69832, 69832, 4970096,504,724351330
435, 5123814, 2480964, 13094, 10433, 2477739, 70792, 70792, 4958638,420,2439469027
448, 5126153, 2483212, 13056, 10387, 2480294, 69602, 69602, 4963434,623,1224982763
452, 5124051, 13171, 2482178, 2477408, 10478, 70408, 70408, 565,4959518,2357105569
451, 5126911, 2485326, 12440, 9728, 2481675, 68871, 68871, 4966938,1053,1347557992
449, 5117477, 2477968, 12307, 9625, 2474797, 71390, 71390, 4952703,281,2656886194
450, 5130252, 2485509, 12789, 10157, 2482325, 69736, 69736, 4967734,859,715356932
453, 5122265, 2479655, 13533, 10788, 2476377, 70956, 70956, 4955952,690,3160359979
459, 5125074, 13038, 2482808, 2479613, 10439, 69588, 69588, 738,4962348,383059291
455, 5124747, 2481843, 12832, 10180, 2478560, 70666, 70666, 4960322,1338,2313428261
457, 5120915, 2481882, 12063, 9374, 2477006, 70295, 70295, 4958828,607,528012805
454, 5119890, 13734, 2477681, 2474827, 11028, 71310, 71310, 538,4952436,1003936772
462, 5118109, 13018, 2478396, 2475346, 10273, 70538, 70538, 960,4953665,2786585155
464, 5125080, 2483467, 12890, 10219, 2479904, 69300, 69300, 4963316,981,2401456471
460, 5129367, 2486902, 12141, 9567, 2483589, 68584, 68584, 4970414,485,504807078
458, 5128257, 2485395, 12474, 9746, 2481618, 69512, 69512, 4966964,737,3289145416
465, 5122653, 2480901, 12569, 9921, 2478046, 70608, 70608, 4958892,545,2301469958
468, 5125390, 12753, 2482915, 2478419, 10043, 70630, 70630, 673,4961279,1092714913
456, 5124899, 14145, 2479690, 2476954, 11436, 71337, 71337, 2073,4956590,3756675194
471, 5125586, 13257, 2481113, 2477564, 10468, 71592, 71592, 495,4958620,3016035067
474, 5125604, 13648, 2481628, 2477063, 10899, 71183, 71183, 619,4958613,2985168056
466, 5122001, 13023, 2482265, 2479101, 10322, 68645, 68645, 633,4961302,2401160471
470, 5124423, 2484340, 12773, 10139, 2480923, 68124, 68124, 4965213,761,2771379845
463, 5124904, 2484797, 11709, 9208, 2480788, 69201, 69201, 4965526,507,4178973085
469, 5127547, 2481285, 14814, 12078, 2478010, 70680, 70680, 4959235,1822,390002
477, 5129782, 2484101, 13716, 11057, 2480210, 70349, 70349, 4964253,605,3804523886
478, 5130896, 11819, 2485951, 2483023, 9205, 70449, 70449, 541,4968897,588176932
479, 5128938, 2485173, 12775, 10174, 2480458, 70179, 70179, 4965586,476,2405529248
461, 5128378, 2483773, 13168, 10409, 2480844, 70092, 70092, 4964561,602,3402529731
467, 5127725, 2484329, 12570, 9908, 2480230, 70344, 70344, 4964490,536,1674826711
480, 5126294, 2481527, 13000, 10297, 2477856, 71807, 71807, 4959315,491,435297371
476, 5113985, 2480044, 12015, 9323, 2474553, 69025, 69025, 4954514,413,2851435066
473, 5122863, 2481832, 12766, 10013, 2478432, 69910, 69910, 4960225,650,2635303866
481, 5129361, 2482572, 13096, 10239, 2479872, 71791, 71791, 4962383,448,4029063453
482, 5121276, 13903, 2479414, 2476570, 11137, 70126, 70126, 1691,4955916,4247401469
472, 5129152, 2486075, 12644, 9998, 2482823, 68806, 68806, 4968834,427,1481098276
475, 5126079, 2483457, 12522, 9938, 2479872, 70145, 70145, 4963265,669,3224001405
485, 5121942, 2480098, 12787, 10106, 2476495, 71228, 71228, 4956520,863,53532035
484, 5125479, 2480053, 14512, 11706, 2476830, 71189, 71189, 4956839,1043,20998914
483, 5121382, 13732, 2479262, 2476150, 11040, 70599, 70599, 1220,4955324,1461015605
486, 5120750, 2481263, 12949, 10211, 2478043, 69142, 69142, 4959234,557,3683359655
490, 5124128, 14073, 2479420, 2475851, 11338, 71723, 71723, 557,4955200,1895384217
491, 5118429, 2476306, 14074, 11302, 2472405, 72171, 72171, 4948660,802,3468577069
489, 5113074, 2475605, 13094, 10368, 2472357, 70825, 70825, 4947894,823,415846432
487, 5124136, 2483177, 12581, 9936, 2480168, 69137, 69137, 4963284,324,636718600
499, 5121775, 12198, 2482984, 2478611, 9580, 69201, 69201, 386,4961525,2953014124
488, 5126879, 2484440, 12511, 9845, 2481585, 69249, 69249, 4965972,648,3614228550
493, 5122555, 12819, 2480184, 2477219, 10117, 71108, 71108, 466,4957328,4111031394
500, 5124767, 15288, 2478348, 2475026, 12399, 71853, 71853, 1016,4953302,13714057
492, 5116913, 2476566, 13432, 10777, 2473440, 71349, 71349, 4949938,2355,946123202
496, 5125697, 2483274, 12351, 9642, 2479848, 70291, 70291, 4963024,322,2837950649
494, 5127664, 13714, 2482546, 2479729, 10977, 70349, 70349, 577,4962212,437362525
497, 5124142, 13938, 2480259, 2477390, 11195, 70680, 70680, 1180,4957561,2143714906
505, 5124512, 12729, 2483693, 2479573, 10041, 69238, 69238, 519,4963225,2332109652
501, 5121890, 12895, 2483099, 2478358, 10196, 68671, 68671, 923,4961394,554167358
498, 5122948, 2478843, 14175, 11518, 2476132, 71140, 71140, 4954900,941,3696053092
502, 5132220, 2487003, 13109, 10586, 2483856, 68833, 68833, 4970786,1345,104566366
503, 5121534, 2476756, 15248, 12468, 2473008, 72027, 72027, 4949696,1474,994358745
495, 5121644, 2480234, 13266, 10530, 2477386, 70114, 70114, 4957548,596,2355845991
510, 5120034, 13102, 2479195, 2475006, 10347, 71192, 71192, 546,4954136,3851141061
509, 5121888, 13213, 2480675, 2477322, 10540, 70069, 70069, 1516,4957939,964625276
504, 5124779, 2483414, 12556, 9865, 2480368, 69288, 69288, 4963718,551,2215298950
506, 5125968, 2481471, 12600, 10008, 2478661, 71614, 71614, 4960069,499,3297928418
508, 5127016, 2485933, 12202, 9564, 2482513, 68402, 68402, 4968384,483,81085675
507, 5124811, 2481972, 13051, 10328, 2478974, 70243, 70243, 4960877,519,197252522
512, 5115644, 2476510, 13481, 10774, 2473283, 70798, 70798, 4949739,593,3187801094
511, 5121787, 13430, 2480027, 2475895, 10627, 70904, 70904, 514,4955828,1781890322
515, 5127145, 2484887, 13049, 10296, 2480311, 69301, 69301, 4965136,858,2660687542
513, 5125299, 2482855, 12800, 10251, 2480053, 69670, 69670, 4962845,570,2751609475
517, 5124242, 2481608, 13122, 10429, 2477581, 70751, 70751, 4959108,962,3624293027
514, 5122386, 2481934, 12023, 9404, 2478899, 70063, 70063, 4960781,542,3987149542
521, 5122882, 2481683, 13190, 10408, 2477563, 70019, 70019, 4959171,626,2176066929
526, 5125139, 12944, 2482966, 2479098, 10279, 69926, 69926, 410,4962000,190148104
522, 5123947, 2482126, 13102, 10362, 2478109, 70124, 70124, 4960176,383,2893460296
518, 5132136, 12368, 2487448, 2484419, 9745, 69078, 69078, 488,4971818,181410721
516, 5122991, 2480026, 14252, 11517, 2475620, 70788, 70788, 4955583,1580,402188510
524, 5127063, 13009, 2483447, 2480499, 10318, 69895, 69895, 525,4963893,2508532454
527, 5127023, 13909, 2482227, 2478801, 11228, 70429, 70429, 1651,4960983,3587051930
525, 5121467, 13801, 2479196, 2474399, 11057, 71507, 71507, 1903,4953537,3447516569
520, 5124328, 2481649, 12464, 9912, 2478593, 70855, 70855, 4960157,550,1668376882
519, 5117452, 2477753, 13804, 11070, 2472861, 70982, 70982, 4950572,541,1317935007
528, 5134126, 12597, 2488079, 2484788, 10006, 69328, 69328, 746,4972800,755847281
523, 5125136, 13691, 2481713, 2478598, 10932, 70101, 70101, 1122,4960251,4145050622
531, 5115021, 2477266, 13234, 10451, 2474414, 69828, 69828, 4951620,697,4259907939
534, 5135011, 2489178, 12111, 9574, 2485410, 69369, 69369, 4974538,450,4263469441
530, 5124134, 2480544, 14114, 11390, 2477510, 70288, 70288, 4957994,1493,3616709396
532, 5127853, 11711, 2484921, 2482209, 9188, 69912, 69912, 331,4967080,2784975198
539, 5127908, 12804, 2483687, 2480627, 10174, 70308, 70308, 430,4964236,3000055495
542, 5127073, 12570, 2483909, 2480381, 9927, 70143, 70143, 585,4964241,3311238217
537, 5130134, 12448, 2485609, 2482233, 9776, 70034, 70034, 346,4967783,1891499139
533, 5124679, 13395, 2481871, 2479008, 10651, 69877, 69877, 1044,4960816,3899727466
544, 5124243, 12878, 2482835, 2479165, 10189, 69588, 69588, 525,4961934,508104387
540, 5123137, 2480420, 13438, 10726, 2477351, 70601, 70601, 4957722,718,4130015629
541, 5125039, 2479578, 13322, 10595, 2476620, 72462, 72462, 4956145,930,426666845
546, 5131385, 12736, 2485396, 2481337, 10102, 70907, 70907, 699,4966638,3926745728
545, 5119620, 11992, 2480533, 2476913, 9362, 70410, 70410, 386,4957368,2380301209
529, 5116173, 2476401, 12759, 10057, 2473670, 71643, 71643, 4950022,1039,540406135
535, 5119430, 2475362, 13076, 10319, 2472465, 74104, 74104, 4947743,577,1579730494
536, 5138437, 2489976, 12917, 10282, 2487156, 69053, 69053, 4977067,648,319181840
547, 5121838, 2480245, 13822, 11036, 2476963, 69886, 69886, 4957130,890,933244511
549, 5125064, 2480019, 14835, 12107, 2475975, 71064, 71064, 4955923,861,3387722162
538, 5127691, 2482247, 12582, 9930, 2479202, 71865, 71865, 4961399,530,3303406273
551, 5124492, 13686, 2481671, 2478530, 11035, 69785, 69785, 894,4960135,4187624616
554, 5119120, 12220, 2480187, 2476053, 9550, 70555, 70555, 566,4956159,383990728
553, 5122009, 14483, 2478318, 2475042, 11730, 71218, 71218, 1122,4953299,2203495519
559, 5126772, 12174, 2485135, 2479545, 9486, 70216, 70216, 338,4964623,3219179340
543, 5128466, 13901, 2482205, 2479254, 11204, 70951, 70951, 475,4961382,1096978177
552, 5129715, 13377, 2483513, 2480685, 10710, 70715, 70715, 817,4964107,1469408301
556, 5119778, 12786, 2479671, 2476739, 10042, 70270, 70270, 562,4956329,2829772765
557, 5123835, 2482309, 13378, 10741, 2477925, 69741, 69741, 4960165,1202,2903675211
550, 5120281, 13412, 2477186, 2474261, 10654, 72384, 72384, 616,4951369,1573352958
548, 5117906, 2477371, 13798, 11017, 2474604, 70558, 70558, 4951929,641,172663976
555, 5121670, 2477580, 13237, 10591, 2474644, 72809, 72809, 4952140,1493,2725702350
562, 5127134, 2483686, 12935, 10286, 2478859, 70684, 70684, 4962507,877,1207564951
561, 5124862, 2482648, 12667, 9978, 2478981, 70294, 70294, 4961527,361,3589422232
558, 5125923, 2482821, 12360, 9753, 2480029, 70480, 70480, 4962806,554,2200806295
564, 5122568, 12586, 2480931, 2477271, 9926, 70927, 70927, 396,4958147,69343360
563, 5112742, 2473403, 13108, 10430, 2470325, 72738, 72738, 4943637,535,679685282
568, 5122559, 12368, 2480537, 2477525, 9771, 71179, 71179, 547,4958010,3690609650
566, 5129005, 2485856, 12541, 9792, 2481872, 69472, 69472, 4967640,374,1840516003
573, 5117547, 14657, 2474402, 2471010, 11888, 72795, 72795, 944,4945328,3549471639
571, 5122048, 2483226, 12357, 9681, 2479044, 68870, 68870, 4962203,605,3585463543
575, 5124141, 12090, 2484338, 2481094, 9437, 68591, 68591, 555,4965369,1625314883
560, 5124177, 12653, 2482271, 2479427, 9974, 69926, 69926, 1061,4961664,412618745
576, 5131206, 13047, 2483977, 2480720, 10368, 71547, 71547, 756,4964654,1441647065
567, 5124530, 12610, 2482221, 2479400, 9979, 70160, 70160, 682,4961543,2562302709
577, 5126190, 12831, 2482369, 2479499, 10065, 70713, 70713, 446,4961798,1631249053
565, 5110533, 2474318, 13231, 10400, 2470894, 70845, 70845, 4945136,545,1929789968
578, 5121859, 14242, 2477242, 2474418, 11537, 72210, 72210, 2462,4951580,1273945718
570, 5121434, 2484809, 12691, 10020, 2479132, 67391, 67391, 4963881,611,2989654992
580, 5126749, 2483086, 12932, 10333, 2478996, 70701, 70701, 4962023,969,366582604
581, 5126300, 2482171, 13753, 11029, 2477395, 70976, 70976, 4959522,614,330487858
585, 5126735, 13002, 2483059, 2479532, 10322, 70410, 70410, 617,4962520,2324514603
572, 5123889, 2481928, 12948, 10253, 2477430, 70665, 70665, 4959307,516,1445814055
569, 5133480, 2488934, 12195, 9597, 2485556, 68599, 68599, 4974426,417,1342067007
583, 5124273, 2481360, 13424, 10661, 2477404, 70712, 70712, 4958691,699,3136228479
574, 5125808, 2482001, 13239, 10460, 2479020, 70544, 70544, 4960951,425,2035628226
588, 5124715, 11312, 2486020, 2481333, 8678, 68686, 68686, 247,4967303,664593345
579, 5109232, 2470541, 14718, 11835, 2466998, 72570, 72570, 4937464,562,3534072169
591, 5120918, 13991, 2480132, 2475997, 11238, 69780, 69780, 747,4956058,1375840247
584, 5117765, 2479037, 12770, 10070, 2476240, 69824, 69824, 4955235,588,344129320
596, 5120487, 13260, 2478688, 2474514, 10565, 71730, 71730, 678,4953133,1063506579
586, 5118565, 13582, 2476339, 2472969, 10869, 72403, 72403, 1837,4949245,2297897701
595, 5127360, 2486427, 12141, 9554, 2482192, 68523, 68523, 4968527,739,987871305
593, 5122265, 2481094, 13144, 10433, 2476370, 70612, 70612, 4957388,572,2194803474
587, 5128254, 12360, 2484905, 2481790, 9759, 69720, 69720, 1123,4966582,1193719432
582, 5119583, 2478557, 13758, 11108, 2475174, 70493, 70493, 4953652,1492,1991841141
590, 5116900, 2478396, 12487, 9752, 2475041, 70612, 70612, 4953387,395,2200582878
598, 5128290, 11696, 2485973, 2482455, 9172, 69497, 69497, 598,4968366,1472519458
594, 5131790, 2486593, 12340, 9705, 2483462, 69845, 69845, 4970011,384,2317018398
592, 5130606, 2484881, 12783, 10206, 2482122, 70307, 70307, 4966934,406,3846148787
599, 5130479, 14025, 2483440, 2480247, 11317, 70725, 70725, 1515,4963621,1971543259
589, 5122885, 2482328, 12520, 9885, 2478302, 69925, 69925, 4960577,843,1038572648
601, 5130487, 12661, 2486270, 2482951, 10075, 69265, 69265, 618,4969161,2168394142
600, 5129770, 2485028, 12870, 10208, 2481814, 69925, 69925, 4966780,453,1914256511
597, 5115241, 2477303, 13138, 10405, 2472269, 71063, 71063, 4949501,597,1746496761
603, 5117584, 11972, 2482042, 2478068, 9402, 68050, 68050, 441,4960045,3110011741
607, 5117190, 11905, 2481101, 2476677, 9275, 69116, 69116, 804,4957690,1945971262
