sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
7, 2227705, 418618, 662524, 661224, 417427, 33956, 33956, 2838719518
1, 2227526, 102721, 967287, 965895, 101677, 44973, 44973, 534397227
2, 2227501, 489033, 581313, 579973, 487710, 44736, 44736, 973956788
10, 2224741, 351800, 729601, 728272, 350498, 32285, 32285, 775378366
11, 2227266, 428069, 655067, 653667, 426763, 31850, 31850, 2988928940
0, 2226058, 465482, 610415, 609195, 464162, 38402, 38402, 98755622
6, 2226632, 819770, 251137, 249949, 818454, 43661, 43661, 211216826
4, 2222773, 658061, 384768, 383460, 656644, 69920, 69920, 408553032
8, 2224395, 865455, 212194, 211046, 864088, 35806, 35806, 2484835691
3, 2223100, 329452, 734645, 733395, 328204, 48702, 48702, 826409761
5, 2228285, 314090, 711469, 710296, 312866, 89782, 89782, 409892662
9, 2224384, 925636, 158852, 157644, 924370, 28941, 28941, 898115108
14, 2223473, 7475, 1086164, 1084291, 6365, 19589, 19589, 1456600143
13, 2223464, 489162, 591128, 589691, 487863, 32810, 32810, 1268572649
17, 2227468, 246287, 841050, 839567, 245062, 27751, 27751, 252849664
15, 2227263, 500256, 568344, 566988, 499001, 46337, 46337, 82976677
12, 2228235, 567562, 500148, 498965, 566394, 47583, 47583, 3482258321
20, 2226904, 474629, 601994, 600711, 473352, 38109, 38109, 2802174466
19, 2228062, 574557, 495498, 494264, 573107, 45318, 45318, 1724893138
18, 2226432, 908175, 180878, 179748, 907017, 25307, 25307, 135141537
22, 2228822, 103849, 989962, 988561, 102718, 21866, 21866, 1638355168
16, 2225929, 691920, 388074, 386696, 690511, 34364, 34364, 812213461
21, 2222596, 845151, 217765, 216517, 843881, 49641, 49641, 3131348105
23, 2226254, 558034, 519795, 518517, 556788, 36560, 36560, 1702700486
26, 2228640, 260405, 818751, 817324, 259272, 36444, 36444, 105204000
24, 2228883, 965620, 52470, 51390, 964445, 97479, 97479, 3185764768
28, 2225501, 115289, 969614, 968032, 114130, 29218, 29218, 2705915780
27, 2225804, 186522, 875377, 873821, 185388, 52348, 52348, 2242399933
29, 2229343, 79659, 998934, 997492, 78546, 37356, 37356, 1783510573
25, 2225741, 774947, 301500, 300333, 773477, 37742, 37742, 3904566359
33, 2226457, 368092, 697611, 696198, 366922, 48817, 48817, 1189849173
32, 2227798, 1008682, 79913, 78745, 1007364, 26547, 26547, 3747804679
31, 2223108, 755835, 330059, 328871, 754441, 26951, 26951, 370809352
34, 2224338, 172982, 886523, 885099, 171908, 53913, 53913, 1675583859
30, 2227401, 762487, 286276, 285144, 761050, 66222, 66222, 1202711758
35, 2226388, 373122, 694549, 693143, 371866, 46854, 46854, 2874045418
36, 2225670, 192002, 890990, 889770, 190854, 31027, 31027, 533511658
37, 2228654, 224910, 866014, 864683, 223819, 24614, 24614, 3145906434
39, 2227751, 334791, 750079, 748692, 333621, 30284, 30284, 2422746342
38, 2224900, 516956, 554833, 553504, 515619, 41994, 41994, 4157988495
40, 2225401, 1010641, 78065, 76864, 1009195, 25318, 25318, 3815300864
41, 2230603, 564012, 513846, 512638, 562775, 38666, 38666, 1913655479
44, 2227143, 314705, 760725, 759247, 313500, 39483, 39483, 4043586695
46, 2227061, 508234, 567248, 565710, 506833, 39518, 39518, 2475456104
42, 2227266, 208901, 876403, 875229, 207741, 29496, 29496, 2629927365
43, 2224154, 853396, 221695, 220384, 852087, 38296, 38296, 1869538516
45, 2227161, 621338, 419545, 418209, 619969, 74050, 74050, 2461195895
48, 2225668, 1011576, 74283, 73081, 1010158, 28285, 28285, 611563300
51, 2225589, 971884, 118877, 117647, 970287, 23447, 23447, 2216634121
49, 2226477, 372443, 709485, 708243, 371224, 32541, 32541, 1546801385
47, 2226484, 671578, 402438, 401268, 670094, 40553, 40553, 1450918099
50, 2223807, 387533, 689360, 688026, 386298, 36295, 36295, 1011914136
52, 2223367, 178899, 908417, 907009, 177714, 25664, 25664, 3170232180
53, 2228684, 854093, 236691, 235506, 852648, 24873, 24873, 143197427
54, 2223985, 766434, 318776, 317469, 764984, 28161, 28161, 2681226057
55, 2228284, 683929, 399255, 397979, 682557, 32282, 32282, 1240299722
58, 2226880, 208196, 880857, 879535, 206956, 25668, 25668, 2140673722
56, 2224601, 1051353, 37430, 36320, 1050060, 24719, 24719, 712778116
57, 2224581, 520561, 559056, 557859, 519151, 33977, 33977, 2432225349
60, 2225479, 72677, 1019026, 1017298, 71512, 22483, 22483, 912887874
61, 2223317, 128405, 910626, 909167, 127153, 73983, 73983, 1414455488
64, 2225718, 55877, 1029934, 1028486, 54723, 28349, 28349, 2504835676
63, 2227589, 839139, 214968, 213787, 837819, 60938, 60938, 2166803008
59, 2227878, 574365, 499030, 497931, 572966, 41793, 41793, 2322955768
62, 2225948, 648466, 348781, 347411, 646984, 117153, 117153, 4177401258
65, 2226992, 341357, 719372, 717970, 340021, 54136, 54136, 3440630149
67, 2224007, 164008, 917210, 915723, 162820, 32123, 32123, 4214875749
66, 2225200, 772752, 298148, 296842, 771160, 43149, 43149, 2311640344
69, 2223746, 125259, 959988, 958579, 124028, 27946, 27946, 1483292304
71, 2227019, 427356, 646228, 644875, 426152, 41204, 41204, 3523439532
68, 2228502, 112722, 980601, 979343, 111580, 22128, 22128, 328325445
72, 2228738, 561054, 522743, 521522, 559813, 31803, 31803, 209095333
73, 2228192, 327060, 753798, 752346, 325870, 34559, 34559, 3491456513
