sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
193, 1927196, 404913, 413492, 402935, 394316, 155770, 155770
194, 1927352, 417615, 406187, 395664, 406654, 150616, 150616
195, 1924363, 418179, 397066, 386490, 407388, 157620, 157620
196, 1926336, 402096, 422913, 412163, 391412, 148876, 148876
197, 1928486, 457448, 360466, 350275, 446627, 156835, 156835
198, 1922368, 394906, 404319, 393329, 384214, 172800, 172800
199, 1929488, 398052, 420824, 410351, 387329, 156466, 156466
200, 1924277, 392611, 423471, 412746, 382159, 156645, 156645
201, 1923328, 426153, 397322, 386719, 415008, 149063, 149063
202, 1922888, 411513, 403507, 392594, 400644, 157315, 157315
203, 1928046, 368921, 453959, 442964, 358716, 151743, 151743
204, 1927934, 408010, 403304, 392490, 397222, 163454, 163454
205, 1930135, 416105, 402332, 391591, 405223, 157442, 157442
206, 1928107, 412463, 387121, 376861, 401526, 175068, 175068
207, 1923027, 421589, 390205, 379648, 410425, 160580, 160580
208, 1925245, 403108, 418360, 407479, 392334, 151982, 151982
209, 1924977, 401910, 409774, 399028, 391131, 161567, 161567
210, 1927168, 408703, 401911, 391333, 397861, 163680, 163680
211, 1926613, 400534, 415009, 404214, 389890, 158483, 158483
212, 1923682, 397770, 413818, 403173, 387049, 160936, 160936
213, 1926245, 415721, 406204, 395460, 404994, 151933, 151933
214, 1929980, 418093, 394258, 383998, 407461, 163085, 163085
215, 1925040, 402587, 402524, 391496, 391783, 168325, 168325
216, 1923813, 421697, 390278, 379405, 410835, 160799, 160799
217, 1927900, 386025, 424865, 413975, 375397, 163819, 163819
218, 1927705, 390325, 427979, 417204, 379881, 156158, 156158
219, 1923267, 421369, 394361, 383825, 410352, 156680, 156680
220, 1926519, 444714, 386248, 375885, 433420, 143126, 143126
221, 1926114, 408022, 399154, 388520, 397460, 166479, 166479
222, 1925756, 408943, 406531, 395913, 398217, 158076, 158076
223, 1927342, 393704, 421822, 411067, 383375, 158687, 158687
224, 1927526, 409824, 407904, 397384, 399130, 156642, 156642
225, 1924958, 437818, 384596, 373985, 426833, 150863, 150863
226, 1927140, 401190, 412887, 402126, 390295, 160321, 160321
227, 1929828, 406939, 413648, 402973, 396504, 154882, 154882
228, 1926930, 411633, 397268, 386932, 401351, 164873, 164873
229, 1924134, 390920, 415483, 404358, 380243, 166565, 166565
230, 1930317, 397728, 418160, 407322, 387463, 159822, 159822
231, 1926649, 390994, 420966, 410305, 380080, 162152, 162152
232, 1926649, 397123, 416935, 406435, 386666, 159745, 159745
233, 1924877, 407401, 408252, 397411, 396877, 157468, 157468
234, 1924653, 411726, 396651, 386122, 400996, 164579, 164579
235, 1925622, 393559, 423963, 413244, 383320, 155768, 155768
236, 1927351, 414668, 410132, 399675, 403984, 149446, 149446
237, 1929393, 428445, 393268, 382794, 417746, 153570, 153570
238, 1927713, 433462, 377250, 366713, 422734, 163777, 163777
239, 1926196, 431310, 386471, 376210, 420409, 155898, 155898
240, 1929836, 412909, 404946, 394386, 402491, 157552, 157552
241, 1925894, 396209, 410850, 400468, 385505, 166431, 166431
242, 1929608, 396408, 427717, 416691, 385954, 151419, 151419
243, 1925416, 398491, 419853, 409010, 387714, 155174, 155174
244, 1926158, 443186, 372477, 362095, 432274, 158063, 158063
245, 1926960, 403648, 409782, 398949, 392611, 160985, 160985
246, 1928578, 406742, 420422, 409650, 396084, 147840, 147840
247, 1927979, 436698, 383800, 373296, 425755, 154215, 154215
248, 1924471, 390933, 415270, 404623, 380345, 166650, 166650
249, 1927844, 421950, 399057, 388305, 411264, 153634, 153634
250, 1927680, 408428, 412250, 401300, 397516, 154093, 154093
251, 1926868, 404385, 413208, 402584, 393957, 156367, 156367
252, 1929024, 414334, 407220, 396765, 403901, 153402, 153402
253, 1928183, 375021, 439983, 429050, 364847, 159641, 159641
254, 1925577, 412941, 401079, 390420, 402081, 159528, 159528
255, 1927285, 382347, 424580, 413766, 372076, 167258, 167258
256, 1928485, 406736, 423059, 412227, 396069, 145197, 145197
257, 1925773, 391919, 426829, 415809, 381430, 154893, 154893
258, 1923583, 399797, 414808, 404155, 388963, 157930, 157930
259, 1923866, 395107, 423058, 412336, 384493, 154436, 154436
260, 1925771, 422020, 397660, 386957, 411262, 153936, 153936
261, 1926967, 418424, 397094, 386432, 407793, 158612, 158612
262, 1930727, 423020, 410050, 399614, 412221, 142911, 142911
263, 1926572, 430154, 385424, 374854, 419216, 158462, 158462
264, 1928132, 428056, 391374, 380771, 417257, 155337, 155337
265, 1924348, 399502, 412252, 401273, 388731, 161295, 161295
266, 1926719, 437248, 382239, 371692, 426548, 154496, 154496
267, 1922403, 388828, 416953, 406119, 378123, 166190, 166190
268, 1925591, 424987, 401689, 390874, 414049, 146996, 146996
269, 1926173, 397429, 418712, 407872, 386890, 157635, 157635
270, 1923186, 436321, 376311, 365483, 425037, 160017, 160017
271, 1931331, 410320, 408191, 397658, 399954, 157604, 157604
272, 1925925, 393381, 416308, 405686, 382686, 163932, 163932
273, 1928173, 430166, 381343, 371249, 418995, 163210, 163210
274, 1925302, 410283, 406516, 395677, 399748, 156539, 156539
275, 1924730, 393946, 427821, 416621, 383512, 151415, 151415
276, 1926326, 406213, 420171, 409007, 395381, 147777, 147777
277, 1929784, 415040, 402984, 392435, 404313, 157506, 157506
278, 1926010, 396355, 418542, 407443, 386002, 158834, 158834
279, 1926564, 399772, 414741, 403801, 389070, 159590, 159590
280, 1922220, 403330, 408175, 397445, 392818, 160226, 160226
281, 1926727, 412527, 404774, 393741, 401865, 156910, 156910
282, 1924598, 423567, 388817, 378377, 412675, 160581, 160581
283, 1925110, 404320, 400006, 389546, 393570, 168834, 168834
284, 1924125, 413702, 393542, 382918, 402787, 165588, 165588
285, 1927768, 435443, 380506, 370007, 424674, 158569, 158569
286, 1926211, 408215, 400435, 389736, 397691, 165067, 165067
287, 1927957, 419913, 406867, 396347, 409212, 147809, 147809
288, 1927642, 379324, 426348, 415590, 368906, 168737, 168737
289, 1927270, 419373, 407725, 397360, 408754, 147029, 147029
290, 1928826, 393476, 417871, 406891, 382924, 163832, 163832
291, 1923042, 397582, 415216, 403962, 386764, 159759, 159759
292, 1926282, 423636, 391999, 381602, 412471, 158287, 158287
293, 1925644, 407074, 401555, 391278, 396097, 164820, 164820
294, 1928242, 414001, 401077, 390678, 403202, 159642, 159642
295, 1927353, 433643, 388468, 378071, 422755, 152208, 152208
296, 1925955, 410506, 409900, 399170, 399955, 153212, 153212
297, 1926153, 390406, 422593, 411751, 379931, 160736, 160736
298, 1925377, 411547, 409498, 398667, 400571, 152547, 152547
299, 1929086, 402164, 409381, 398723, 391382, 163718, 163718
300, 1922910, 396856, 417789, 406707, 385882, 157838, 157838
301, 1929626, 394308, 419801, 409288, 383765, 161232, 161232
302, 1927801, 447853, 380759, 370621, 436994, 145787, 145787
303, 1924915, 416539, 401087, 390508, 405695, 155543, 155543
304, 1924441, 397973, 401734, 391103, 387457, 173087, 173087
305, 1930273, 444746, 374219, 363889, 433965, 156727, 156727
306, 1928533, 427716, 387567, 377206, 416926, 159559, 159559
307, 1922022, 387829, 425293, 414401, 377211, 158644, 158644
308, 1928443, 393269, 412829, 402005, 382678, 168831, 168831
309, 1926858, 403598, 402981, 392338, 393211, 167365, 167365
310, 1926418, 398782, 422742, 411822, 388272, 152400, 152400
311, 1925546, 390908, 427132, 415812, 380152, 155771, 155771
312, 1926038, 390689, 418588, 407642, 380151, 164484, 164484
313, 1926068, 437531, 383541, 372863, 426161, 152986, 152986
314, 1926355, 388780, 423631, 412607, 377965, 161686, 161686
315, 1926185, 425778, 395427, 385083, 414681, 152608, 152608
316, 1929573, 414047, 398521, 387928, 403381, 162848, 162848
317, 1926570, 414533, 409684, 398575, 403908, 149935, 149935
318, 1924330, 401018, 402868, 391945, 390427, 169036, 169036
319, 1926200, 396417, 420776, 409839, 385774, 156697, 156697
320, 1922872, 392787, 416138, 405349, 381948, 163325, 163325
321, 1925632, 416610, 389503, 378835, 405712, 167486, 167486
322, 1928951, 432181, 376722, 366574, 421418, 166028, 166028
323, 1925333, 382904, 425988, 415041, 372334, 164533, 164533
324, 1926425, 419730, 396623, 385906, 408946, 157610, 157610
325, 1926065, 392060, 413753, 403019, 381401, 167916, 167916
326, 1923577, 407669, 410054, 399026, 396744, 155042, 155042
327, 1930049, 424840, 394362, 384125, 414096, 156313, 156313
328, 1924435, 411346, 400511, 389750, 400484, 161172, 161172
329, 1925509, 407678, 404478, 393853, 396954, 161273, 161273
330, 1925928, 426713, 391029, 380174, 415988, 156012, 156012
331, 1929096, 389735, 420265, 409368, 379368, 165180, 165180
332, 1925188, 417582, 409718, 399004, 406692, 146096, 146096
333, 1927680, 402353, 406874, 396149, 391814, 165245, 165245
334, 1926156, 425936, 393225, 382734, 415157, 154552, 154552
335, 1928595, 397811, 404362, 393781, 387551, 172545, 172545
336, 1931504, 376872, 439122, 428310, 366758, 160221, 160221
337, 1925914, 427628, 379035, 368578, 416495, 167089, 167089
338, 1928142, 427384, 386262, 375827, 416547, 161061, 161061
339, 1923953, 398368, 408736, 397772, 387677, 165700, 165700
340, 1926198, 415086, 403096, 392626, 404220, 155585, 155585
341, 1925710, 396302, 413690, 402959, 385545, 163607, 163607
342, 1924245, 396716, 418335, 407507, 386093, 157797, 157797
343, 1931114, 419814, 398029, 387561, 409436, 158137, 158137
344, 1928702, 411292, 408797, 397958, 400623, 155016, 155016
345, 1923511, 436343, 387966, 377085, 425161, 148478, 148478
346, 1925257, 386954, 435074, 424258, 376123, 151424, 151424
347, 1926312, 395412, 413156, 402328, 385136, 165140, 165140
348, 1925723, 387452, 427462, 416384, 376941, 158742, 158742
349, 1926597, 403268, 408090, 397369, 392600, 162635, 162635
350, 1926673, 411985, 398590, 387853, 401177, 163534, 163534
351, 1926556, 397930, 417750, 407277, 387327, 158136, 158136
352, 1926947, 414768, 393784, 383080, 404237, 165539, 165539
353, 1927592, 394854, 421049, 410242, 384463, 158492, 158492
354, 1928939, 424394, 396105, 385394, 413378, 154834, 154834
355, 1928121, 411177, 400976, 390548, 400506, 162457, 162457
356, 1929776, 394405, 426522, 415986, 383959, 154452, 154452
357, 1926949, 406987, 403719, 393124, 396073, 163523, 163523
358, 1925761, 405992, 406522, 395697, 395054, 161248, 161248
359, 1926106, 410590, 409266, 398384, 399728, 154069, 154069
360, 1925591, 387484, 419241, 408500, 376898, 166734, 166734
361, 1928825, 426824, 396500, 385850, 416305, 151673, 151673
362, 1927066, 399343, 415328, 404773, 388826, 159398, 159398
363, 1927057, 449988, 377211, 366660, 439092, 147053, 147053
364, 1925109, 389834, 425372, 414641, 379114, 158074, 158074
365, 1927529, 396234, 422227, 411643, 385485, 155970, 155970
366, 1928301, 422781, 393355, 383015, 411888, 158631, 158631
367, 1925159, 386973, 415491, 404702, 376305, 170844, 170844
368, 1922557, 383289, 420372, 409166, 372806, 168462, 168462
369, 1929394, 433676, 377087, 366731, 422934, 164483, 164483
370, 1922697, 421106, 394174, 383244, 410157, 157008, 157008
371, 1930980, 429638, 387339, 376977, 418918, 159054, 159054
372, 1926661, 412225, 412834, 402484, 401488, 148815, 148815
373, 1928438, 416089, 396440, 385998, 405435, 162238, 162238
374, 1927042, 401834, 424133, 413283, 391218, 148287, 148287
375, 1925620, 397395, 415332, 404666, 386903, 160662, 160662
376, 1924224, 408656, 409194, 398595, 397887, 154946, 154946
377, 1926333, 404945, 420235, 409301, 394154, 148849, 148849
378, 1925966, 381724, 425894, 415018, 371082, 166124, 166124
379, 1923022, 387742, 423979, 412830, 377313, 160579, 160579
380, 1928631, 437883, 382157, 372026, 427073, 154746, 154746
381, 1928001, 414224, 406275, 395650, 403418, 154217, 154217
382, 1930390, 387885, 423841, 412750, 377616, 164149, 164149
383, 1927026, 437070, 383935, 373372, 426111, 153269, 153269
384, 1924631, 418697, 398193, 387574, 408201, 155983, 155983
385, 1928801, 421525, 391683, 381181, 410706, 161853, 161853
386, 1929984, 427832, 399055, 388410, 417195, 148746, 148746
387, 1924899, 438356, 370063, 359674, 427488, 164659, 164659
388, 1927401, 377523, 435008, 424273, 367215, 161691, 161691
389, 1927370, 396750, 409855, 399329, 386046, 167695, 167695
390, 1925957, 388488, 429483, 418498, 377882, 155803, 155803
391, 1926855, 422280, 395823, 385117, 411609, 156013, 156013
392, 1927079, 402448, 414519, 403936, 391784, 157196, 157196
393, 1924512, 396038, 403114, 392558, 385506, 173648, 173648
394, 1927080, 413316, 404997, 394204, 402723, 155920, 155920
395, 1925288, 419065, 390066, 379558, 408057, 164271, 164271
396, 1926488, 410239, 408219, 397701, 399603, 155363, 155363
397, 1928168, 414010, 400708, 390084, 403126, 160120, 160120
398, 1926260, 371349, 441446, 430489, 360784, 161096, 161096
399, 1924646, 398307, 417573, 406427, 387405, 157467, 157467
400, 1925217, 401260, 408343, 397528, 390528, 163779, 163779
401, 1926835, 404880, 407861, 397486, 394272, 161168, 161168
402, 1928426, 413515, 406067, 395385, 403075, 155192, 155192
403, 1928019, 412040, 400658, 390047, 401400, 161937, 161937
404, 1931499, 415758, 399660, 389187, 405570, 160662, 160662
405, 1925925, 413979, 399518, 388670, 403112, 160323, 160323
406, 1928127, 407518, 407654, 396945, 396590, 159710, 159710
407, 1927057, 416018, 399964, 389175, 405178, 158361, 158361
408, 1928076, 404627, 413370, 402789, 393920, 156685, 156685
409, 1926381, 425253, 385417, 374908, 414463, 163170, 163170
410, 1927582, 430506, 387629, 377283, 419674, 156245, 156245
411, 1923518, 399006, 404076, 393145, 388125, 169583, 169583
412, 1926619, 430485, 399812, 389142, 419594, 143793, 143793
413, 1925828, 420305, 405930, 394996, 409707, 147445, 147445
414, 1926412, 388365, 432799, 421898, 377798, 152776, 152776
415, 1926332, 394358, 413566, 402587, 383829, 165996, 165996
416, 1923193, 384419, 430954, 420006, 373690, 157062, 157062
417, 1925109, 407326, 408446, 397482, 396317, 157769, 157769
418, 1928601, 406147, 404478, 394179, 395673, 164062, 164062
419, 1926422, 414385, 401804, 391118, 403575, 157770, 157770
420, 1929007, 423864, 394429, 384103, 413341, 156635, 156635
421, 1928941, 412972, 398895, 388464, 402322, 163144, 163144
422, 1930267, 401162, 422462, 411822, 390689, 152066, 152066
423, 1928146, 427304, 389036, 378579, 416647, 158290, 158290
424, 1923793, 392594, 432062, 421153, 381726, 148129, 148129
425, 1928873, 433724, 375679, 365117, 422995, 165679, 165679
426, 1926522, 412485, 396960, 386281, 401688, 164554, 164554
427, 1928125, 382740, 428499, 417644, 372070, 163586, 163586
428, 1924568, 390552, 420749, 409660, 379901, 161853, 161853
429, 1924725, 411192, 405033, 394030, 400194, 157138, 157138
430, 1923369, 404684, 411441, 400692, 393882, 156335, 156335
431, 1926729, 404309, 392181, 381651, 393876, 177356, 177356
432, 1928515, 410327, 410658, 399710, 399766, 154027, 154027
433, 1932590, 423350, 396360, 386017, 412679, 157092, 157092
434, 1925569, 387600, 418395, 407620, 377064, 167445, 167445
435, 1923185, 423483, 394048, 383165, 412671, 154909, 154909
436, 1923764, 414394, 396076, 385508, 403458, 162164, 162164
437, 1925617, 431068, 384607, 374016, 420166, 157880, 157880
438, 1925758, 395336, 423636, 413113, 384549, 154562, 154562
439, 1927254, 381041, 442978, 431774, 370585, 150438, 150438
440, 1922740, 399609, 418740, 407927, 388784, 153840, 153840
441, 1925886, 429874, 378231, 367352, 418907, 165761, 165761
442, 1924167, 391630, 416150, 405131, 380832, 165212, 165212
443, 1928469, 408247, 411709, 400994, 397733, 154893, 154893
444, 1924365, 405897, 411746, 401126, 395218, 155189, 155189
445, 1928485, 413689, 396759, 386571, 402676, 164395, 164395
446, 1928438, 424681, 390431, 379877, 414063, 159693, 159693
447, 1927874, 439764, 372832, 362349, 428929, 162000, 162000
