sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
40, 3622736, 786069, 740618, 695202, 738757, 331045, 331045, 1487478,1393750,2763772
42, 3622467, 754724, 766798, 720932, 709179, 335417, 335417, 1423079,1450935,2549768723
43, 3614661, 747346, 770425, 724907, 701937, 335023, 335023, 1410309,1460454,618862076
44, 3613329, 774649, 743892, 697332, 727912, 334772, 334772, 1464659,1403858,651402723
17, 3618231, 794490, 728605, 683525, 746917, 332347, 332347, 1504882,1367832,1666439523
16, 3613484, 746064, 772001, 726430, 700175, 334407, 334407, 1405029,1461722,3996508176
47, 3614220, 718859, 798002, 750432, 674057, 336435, 336435, 1349335,1512790,3854080171
49, 3612792, 742305, 775957, 729676, 695786, 334534, 334534, 1397759,1472406,4219561724
50, 3616120, 743323, 777553, 731463, 697153, 333314, 333314, 1398971,1473116,3735254108
19, 3611328, 761011, 750567, 704309, 715029, 340206, 340206, 1439465,1415498,1099280148
52, 3618601, 742220, 778445, 731267, 696405, 335132, 335132, 1394373,1472305,2336742558
53, 3613287, 758822, 752010, 705614, 712271, 342285, 342285, 1427460,1414257,819914247
24, 3613722, 782019, 741289, 695211, 734827, 330188, 330188, 1482632,1397802,1873287838
54, 3615521, 730569, 785583, 738541, 684934, 337947, 337947, 1374394,1486002,2925424098
27, 3617116, 777829, 744657, 699254, 731694, 331841, 331841, 1471551,1405205,2651445718
31, 3607907, 755832, 759458, 712859, 709156, 335301, 335301, 1427566,1433386,1818898299
55, 3617851, 753236, 772212, 725484, 707089, 329915, 329915, 1423980,1463646,3803179272
56, 3616672, 781810, 741863, 696482, 734783, 330867, 330867, 1481030,1398584,1489461618
57, 3615449, 783322, 728258, 683476, 736435, 341979, 341979, 1483170,1368487,3430478426
58, 3621007, 795872, 717566, 672677, 748840, 343026, 343026, 1510579,1347308,393513836
59, 3615553, 765934, 753052, 707144, 719725, 334849, 334849, 1449380,1420917,1911489265
32, 3613825, 758159, 759540, 713208, 711850, 335534, 335534, 1429611,1435337,617855155
33, 3619778, 746973, 777842, 731141, 700716, 331553, 331553, 1407044,1473359,2099925567
60, 3618825, 761190, 753124, 708023, 714842, 340823, 340823, 1440495,1424953,2333677706
37, 3618078, 768143, 744501, 698340, 722438, 342328, 342328, 1455057,1401861,320388319
39, 3621594, 759299, 755995, 709407, 713167, 341863, 341863, 1434126,1427159,3623602480
62, 3620753, 750685, 764277, 718538, 704699, 341277, 341277, 1415030,1443222,2026860445
63, 3613169, 760817, 750639, 703886, 714207, 341810, 341810, 1436066,1415516,1888835391
64, 3616216, 752393, 763525, 717601, 706919, 337889, 337889, 1417181,1442740,2186365382
41, 3614053, 743651, 770565, 723442, 697425, 339485, 339485, 1400165,1457977,4127897315
45, 3615222, 727274, 777822, 731906, 681866, 348177, 348177, 1368272,1472975,26059159
46, 3621035, 781211, 741131, 696035, 734446, 334106, 334106, 1482691,1396405,2521297326
65, 3614629, 807113, 710526, 665991, 759419, 335790, 335790, 1532427,1326933,1952976846
67, 3611146, 770819, 742516, 696676, 723547, 338794, 338794, 1455724,1400404,1139643102
69, 3612292, 747927, 763896, 717242, 702265, 340481, 340481, 1409132,1445179,1965156401
70, 3614463, 766950, 743098, 698142, 720875, 342699, 342699, 1448510,1399409,2513580900
48, 3619539, 753251, 762216, 715822, 708166, 340042, 340042, 1424983,1439701,2080012472
71, 3618514, 741357, 771379, 725236, 695086, 342728, 342728, 1394400,1459049,2423164008
72, 3615711, 740819, 775343, 728719, 694822, 338004, 338004, 1396413,1466373,442635806
51, 3615171, 744042, 772874, 726148, 699199, 336454, 336454, 1402680,1461828,3142003937
74, 3613226, 718775, 796822, 750181, 674032, 336708, 336708, 1351817,1514234,892182517
75, 3608821, 734595, 784761, 738801, 688350, 331157, 331157, 1380239,1488936,2157267772
76, 3614981, 728393, 787327, 740599, 683284, 337689, 337689, 1373805,1493864,2830141143
77, 3616757, 743283, 776802, 730548, 697434, 334345, 334345, 1402403,1471270,228237775
78, 3619547, 754283, 759435, 714450, 708157, 341611, 341611, 1424727,1437728,2536595794
79, 3617954, 731395, 780571, 733730, 686770, 342744, 342744, 1375594,1478025,2522355652
80, 3615020, 756141, 757115, 710630, 709978, 340578, 340578, 1424734,1429151,3151271538
81, 3615572, 775780, 740578, 695446, 729894, 336937, 336937, 1466458,1392669,2316337247
84, 3607432, 773057, 745640, 699211, 726488, 331518, 331518, 1463341,1404920,3056224516
82, 3616112, 759602, 764466, 717521, 713477, 330523, 330523, 1434100,1443249,328225495
83, 3615153, 778822, 738927, 692996, 731468, 336470, 336470, 1475619,1389608,2042784683
85, 3618338, 785956, 737698, 692358, 739628, 331349, 331349, 1489009,1386557,952415294
61, 3615260, 752069, 760854, 713973, 707178, 340593, 340593, 1420455,1434709,2998179049
89, 3612965, 742174, 777357, 730498, 696620, 333158, 333158, 1394487,1472958,1861601738
88, 3610352, 741680, 774763, 727755, 696514, 334820, 334820, 1398757,1466345,4051880929
66, 3613123, 752337, 769561, 723128, 705491, 331303, 331303, 1417951,1452135,2139472348
90, 3621376, 767372, 755641, 710322, 720681, 333680, 333680, 1450527,1428928,4100572805
93, 3617639, 765278, 761317, 715343, 718345, 328678, 328678, 1445836,1440880,2103758152
68, 3609146, 772691, 744428, 697910, 726397, 333860, 333860, 1462437,1402303,748225671
97, 3613407, 753700, 766289, 719310, 707308, 333400, 333400, 1421858,1446989,4073847825
94, 3609439, 769829, 736442, 690586, 723208, 344687, 344687, 1454159,1386645,3902844190
98, 3620967, 776407, 753960, 709062, 731122, 325208, 325208, 1472034,1423839,3249196831
99, 3610231, 752454, 766704, 720684, 706013, 332188, 332188, 1419860,1447679,2509157650
73, 3616599, 757771, 759469, 713808, 711575, 336988, 336988, 1430505,1433259,3438856277
101, 3615397, 762817, 760766, 715182, 717054, 329789, 329789, 1441152,1435694,2624425137
102, 3605874, 763042, 745694, 699555, 717119, 340232, 340232, 1445712,1403255,2692916279
103, 3620607, 768662, 752656, 706313, 722806, 335085, 335085, 1453298,1419723,443841909
105, 3611492, 753141, 763959, 717411, 707215, 334883, 334883, 1422013,1445968,2826381839
106, 3624747, 755634, 762855, 716767, 710363, 339564, 339564, 1425099,1442967,1539137008
109, 3610082, 764937, 749097, 703147, 717993, 337454, 337454, 1447258,1415608,4106909999
111, 3616260, 754019, 759877, 713940, 707496, 340464, 340464, 1419280,1435130,3176690341
112, 3614038, 726926, 795366, 748380, 681522, 330922, 330922, 1364953,1509785,1622783434
114, 3617531, 778083, 742897, 697653, 730930, 333984, 333984, 1473426,1400008,1643031698
113, 3619852, 743002, 772812, 726042, 697610, 340193, 340193, 1399139,1463277,2458133450
115, 3611282, 747982, 766118, 719622, 702654, 337453, 337453, 1409409,1447523,4192008720
87, 3616708, 759137, 762593, 716241, 713415, 332661, 332661, 1433087,1441818,1603342259
116, 3617269, 736411, 779126, 732448, 691236, 339024, 339024, 1385512,1476001,1564131774
117, 3613227, 775850, 734158, 689092, 729297, 342415, 342415, 1469504,1380552,1899018535
86, 3618524, 772178, 744662, 698692, 725108, 338942, 338942, 1457918,1404634,1560790614
118, 3615480, 771456, 744056, 698182, 725466, 338160, 338160, 1461000,1401319,3344628993
91, 3617700, 767629, 749905, 704529, 721069, 337284, 337284, 1450588,1415753,721030881
92, 3613440, 752148, 765439, 717959, 706906, 335494, 335494, 1417346,1445958,2127309582
120, 3614471, 776997, 745789, 699816, 730777, 330546, 330546, 1469237,1406508,690653477
95, 3617449, 757677, 763399, 717627, 711714, 333516, 333516, 1432775,1444030,1161070729
121, 3611341, 743444, 767668, 721160, 697653, 340708, 340708, 1402912,1453459,2437304371
96, 3619720, 777806, 744743, 698980, 731225, 333483, 333483, 1471938,1404534,634679704
122, 3622270, 755039, 766276, 719390, 709835, 335865, 335865, 1424371,1451785,2664411514
123, 3621329, 771972, 747462, 702301, 726114, 336740, 336740, 1459342,1410935,1713047116
124, 3620669, 768654, 756978, 710831, 723302, 330452, 330452, 1454631,1428910,3892200805
100, 3620241, 770590, 744592, 699056, 725171, 340416, 340416, 1457721,1401905,727009261
126, 3611406, 756087, 755726, 709606, 709105, 340441, 340441, 1428460,1429492,746106139
127, 3616679, 750001, 770215, 722776, 704833, 334427, 334427, 1412864,1456535,3143791136
104, 3613384, 775923, 743722, 697975, 729046, 333359, 333359, 1464573,1398601,3449051933
128, 3619799, 778858, 741740, 695995, 733304, 334951, 334951, 1476809,1395842,1836990007
129, 3620199, 769023, 756675, 711435, 722464, 330301, 330301, 1455261,1433058,564087503
107, 3617115, 759505, 763048, 716284, 713928, 332175, 332175, 1434561,1442730,808580287
131, 3599070, 733644, 779140, 731667, 686839, 333890, 333890, 1377716,1473598,2025932493
130, 3618411, 766926, 754973, 709719, 721037, 332878, 332878, 1451020,1424184,3978118746
133, 3615255, 766547, 753352, 707094, 720588, 333837, 333837, 1449889,1421251,1342970420
108, 3616703, 769222, 753656, 707406, 723009, 331705, 331705, 1453875,1423668,1786534998
134, 3610358, 738605, 771384, 725302, 693117, 340975, 340975, 1391436,1459900,83461554
110, 3613640, 744536, 770137, 724032, 698157, 338389, 338389, 1404061,1457001,3732020528
135, 3613619, 763464, 754552, 708297, 717380, 334963, 334963, 1440841,1423895,1758340407
136, 3612810, 741548, 779199, 732791, 696474, 331399, 331399, 1400745,1474593,716784178
137, 3611750, 732931, 779827, 733319, 687819, 338927, 338927, 1379889,1474144,4070576336
138, 3621330, 767594, 755978, 710004, 720130, 333812, 333812, 1450360,1427211,1063130212
119, 3616035, 744594, 776462, 730066, 698471, 333221, 333221, 1406037,1471673,3612530868
139, 3614628, 763893, 748682, 702788, 717615, 340825, 340825, 1440074,1411299,3768677792
142, 3620687, 757714, 761491, 715646, 711940, 336948, 336948, 1432207,1437837,3097499811
141, 3621180, 755756, 767868, 722596, 709440, 332760, 332760, 1425065,1447972,2627586461
143, 3623372, 743745, 782331, 736241, 698103, 331476, 331476, 1402974,1483131,3483379821
144, 3613128, 781811, 727166, 681117, 735632, 343701, 343701, 1480995,1363355,84029936
145, 3624873, 751864, 768832, 722468, 706925, 337392, 337392, 1417868,1450697,2785146105
146, 3611362, 778267, 740007, 693716, 730774, 334299, 334299, 1475751,1393191,566320924
147, 3609956, 766763, 746525, 699959, 720869, 337920, 337920, 1450886,1406734,3877555157
148, 3614087, 763125, 746996, 701537, 716851, 342789, 342789, 1442876,1408890,2818897328
125, 3616349, 758774, 756133, 710580, 712310, 339276, 339276, 1432573,1426284,3334571982
149, 3609192, 752150, 761424, 715539, 705871, 337104, 337104, 1418531,1439187,1671894214
151, 3613091, 758095, 758438, 712205, 711851, 336251, 336251, 1430465,1431845,4224926069
132, 3620548, 727868, 790084, 743917, 682279, 338200, 338200, 1368499,1499434,4169420065
153, 3622220, 725217, 784348, 738067, 680816, 346886, 346886, 1364038,1487075,2516936932
156, 3624310, 748844, 769639, 723597, 703682, 339274, 339274, 1410650,1454212,4103714893
157, 3605465, 735812, 778044, 729821, 690554, 335617, 335617, 1388682,1471005,4158272794
158, 3622538, 772019, 754020, 708389, 726238, 330936, 330936, 1462005,1423711,2036087645
160, 3611041, 763688, 742111, 696688, 717540, 345507, 345507, 1446811,1400834,3599703074
162, 3611135, 748681, 759991, 713635, 703664, 342582, 342582, 1411613,1432021,354014678
164, 3614475, 744361, 769052, 723752, 698808, 339251, 339251, 1401047,1457455,518401872
163, 3622647, 761672, 763333, 717933, 715843, 331933, 331933, 1439635,1442345,3510016865
165, 3614709, 777497, 736282, 690580, 730594, 339878, 339878, 1471723,1388362,496874399
140, 3616299, 743206, 774307, 728736, 697268, 336391, 336391, 1399535,1466959,2200838836
167, 3615406, 760617, 755336, 708815, 713984, 338327, 338327, 1433692,1425953,2588670987
166, 3617722, 746192, 769866, 722967, 701303, 338697, 338697, 1409025,1455537,2953603106
169, 3610225, 767254, 750886, 704459, 719554, 334036, 334036, 1450038,1414499,1217453081
170, 3617847, 778573, 733482, 688402, 732922, 342234, 342234, 1475249,1382827,1368496119
171, 3618635, 761335, 756234, 710612, 714490, 337982, 337982, 1436120,1427309,4262516584
173, 3622524, 767757, 757257, 711892, 721470, 332074, 332074, 1452098,1434040,111688487
174, 3615306, 736181, 775578, 728492, 691575, 341740, 341740, 1386644,1469335,458598814
176, 3611009, 760430, 745654, 699991, 714214, 345360, 345360, 1438362,1404543,2053398298
175, 3621572, 773327, 746717, 701648, 727022, 336429, 336429, 1464255,1408546,457969003
178, 3614731, 776153, 746221, 700287, 730262, 330904, 330904, 1471032,1406421,3999320946
180, 3608443, 759378, 753065, 706674, 713494, 337916, 337916, 1434836,1418824,4246507293
179, 3612849, 779548, 734032, 688824, 732631, 338907, 338907, 1474585,1377892,3268053051
150, 3629342, 750187, 765528, 720020, 704501, 344553, 344553, 1415137,1452162,3726463646
152, 3612690, 739609, 778342, 732326, 692941, 334736, 334736, 1393909,1476771,245035689
154, 3613124, 747111, 768688, 722334, 701637, 336677, 336677, 1408492,1453677,3802724212
182, 3613031, 747502, 773889, 726727, 701995, 331459, 331459, 1407908,1463591,2463492099
185, 3617336, 756434, 764526, 718647, 711087, 333321, 333321, 1430439,1446383,4261743723
155, 3606072, 770579, 741053, 695349, 724091, 337500, 337500, 1457956,1398156,3650178524
186, 3618027, 779097, 744557, 698294, 732801, 331639, 331639, 1476720,1402900,1071292529
187, 3610854, 779546, 723888, 678023, 731795, 348801, 348801, 1477133,1358962,2727273364
188, 3616562, 787615, 731933, 686468, 740508, 335019, 335019, 1494501,1378188,3934916032
159, 3612351, 770472, 742552, 696529, 725116, 338841, 338841, 1456977,1398624,3307380436
161, 3624886, 782455, 742038, 697514, 735973, 333453, 333453, 1478438,1401691,2832109090
189, 3621937, 785346, 727355, 682980, 739328, 343464, 343464, 1486272,1368234,795415496
191, 3616623, 754840, 768933, 722098, 708196, 331278, 331278, 1424154,1452958,4009799841
192, 3620716, 760168, 764864, 719025, 713805, 331427, 331427, 1430573,1447353,2547518714
168, 3615692, 769007, 759232, 713192, 722483, 325889, 325889, 1452014,1433748,167270922
193, 3618701, 746074, 770690, 724889, 700218, 338415, 338415, 1404959,1459189,894322481
195, 3619541, 775618, 742332, 696714, 729229, 337824, 337824, 1471568,1403518,4116367322
196, 3609949, 788447, 732313, 686060, 741047, 331041, 331041, 1495251,1376495,4053774658
198, 3615588, 760272, 756271, 710502, 714533, 337005, 337005, 1436056,1422952,618979494
199, 3611544, 724443, 791979, 744852, 679316, 335477, 335477, 1359363,1500135,1376994954
200, 3618317, 778589, 743797, 697552, 732877, 332751, 332751, 1474323,1397909,2141850576
172, 3618714, 764983, 748092, 702289, 720058, 341646, 341646, 1446966,1410477,298509320
203, 3616767, 793561, 725720, 680823, 746135, 335264, 335264, 1504428,1365350,3395957946
201, 3624625, 772546, 753312, 706852, 726177, 332869, 332869, 1461025,1420676,2463797366
177, 3618254, 761423, 760599, 713860, 715566, 333403, 333403, 1440430,1439811,2994065173
204, 3617368, 746031, 768674, 722483, 700232, 339974, 339974, 1404458,1454052,3291445256
205, 3623301, 771148, 752895, 707914, 725598, 332873, 332873, 1461146,1425198,2989487089
206, 3616769, 755186, 760798, 714375, 709622, 338394, 338394, 1426903,1436807,194814817
207, 3617367, 742204, 775048, 727835, 697568, 337356, 337356, 1397311,1462861,380933646
181, 3613046, 740405, 778145, 731131, 694393, 334486, 334486, 1396647,1473249,1464783765
209, 3618271, 761060, 756229, 710528, 714984, 337735, 337735, 1437043,1428359,2528349923
183, 3618509, 749284, 751689, 705064, 703814, 354329, 354329, 1413372,1417215,985761116
184, 3616214, 786300, 718407, 673432, 739511, 349282, 349282, 1489493,1347709,628102637
211, 3613799, 777703, 737124, 692608, 731240, 337562, 337562, 1468289,1387677,2260166485
213, 3623793, 764022, 749466, 703282, 718333, 344345, 344345, 1446234,1414479,3954314446
214, 3610454, 788678, 727545, 681759, 741406, 335533, 335533, 1494077,1367928,4008303781
215, 3605939, 755593, 756650, 709883, 709231, 337291, 337291, 1424344,1428094,3855042284
190, 3615874, 765950, 755320, 709526, 719712, 332683, 332683, 1449330,1425668,3820351967
217, 3616701, 734154, 778514, 731887, 688776, 341685, 341685, 1381306,1473284,187197811
221, 3616032, 753293, 762950, 716373, 707304, 338056, 338056, 1423002,1442492,608795141
194, 3616290, 776793, 739315, 693528, 730482, 338086, 338086, 1469721,1394817,3512977904
222, 3620622, 761520, 752332, 706180, 715268, 342661, 342661, 1438643,1420470,3231964719
223, 3617898, 772654, 745095, 699048, 725825, 337638, 337638, 1462374,1403732,457280809
224, 3621850, 779556, 743954, 698339, 733755, 333123, 333123, 1477578,1402592,2774490573
197, 3615708, 766397, 752263, 706695, 719981, 335186, 335186, 1447813,1417700,374057174
226, 3618209, 770565, 759286, 713171, 724611, 325288, 325288, 1458895,1434690,518899720
227, 3617416, 765068, 757637, 712223, 719256, 331616, 331616, 1448122,1430430,818122158
228, 3617748, 770857, 741579, 697142, 723726, 342222, 342222, 1458970,1399440,2997011720
202, 3615480, 738080, 784111, 738295, 692136, 331429, 331429, 1390318,1488441,3102583518
229, 3615616, 758658, 763701, 717125, 712626, 331753, 331753, 1431506,1445189,763413746
231, 3614076, 760871, 756053, 709782, 714336, 336517, 336517, 1432999,1426812,4102471644
230, 3614493, 742673, 777338, 730854, 696568, 333530, 333530, 1398352,1470199,1684678266
232, 3606628, 759836, 754323, 707401, 713078, 335995, 335995, 1436074,1422973,1808289519
233, 3614060, 758850, 756947, 710529, 712454, 337640, 337640, 1434480,1427006,2597226026
208, 3610848, 769204, 744234, 697951, 722631, 338414, 338414, 1455052,1402313,3073808038
234, 3617018, 761297, 747234, 701746, 714981, 345880, 345880, 1438159,1412503,1548506731
235, 3613263, 730595, 777129, 730059, 686600, 344440, 344440, 1376113,1467663,924296678
236, 3609855, 761801, 751024, 704648, 715436, 338473, 338473, 1439433,1416083,2876133224
238, 3616274, 731467, 785817, 738243, 685949, 337399, 337399, 1377114,1490749,2227747875
239, 3616851, 748645, 760678, 714570, 704066, 344446, 344446, 1411969,1438107,2263399705
210, 3625052, 767783, 748532, 703163, 722164, 341705, 341705, 1454200,1414260,163874592
240, 3619589, 739526, 778652, 731791, 693868, 337876, 337876, 1393904,1475620,4272692840
241, 3612488, 745854, 765470, 718765, 700005, 341197, 341197, 1407447,1444712,174119074
212, 3622367, 759794, 761484, 715510, 714117, 335731, 335731, 1434519,1439831,1620786079
243, 3610577, 744935, 773883, 728255, 699494, 332005, 332005, 1407171,1467452,4163845155
218, 3618268, 743561, 776164, 729724, 698461, 335179, 335179, 1403083,1466085,544977264
216, 3620355, 746871, 774188, 728463, 701075, 334879, 334879, 1408413,1465886,4266696437
244, 3616299, 789152, 734461, 689241, 741355, 331045, 331045, 1496560,1380393,1500017326
219, 3619436, 731452, 789059, 743013, 686478, 334717, 334717, 1376006,1498312,3415607689
220, 3613879, 722771, 784630, 737569, 676605, 346152, 346152, 1356656,1488715,3042255861
245, 3607589, 728422, 776977, 729085, 681707, 345699, 345699, 1364523,1468444,464080018
246, 3616138, 767260, 739195, 693819, 720928, 347468, 347468, 1454389,1392746,4077543183
249, 3617773, 775866, 739367, 694178, 728670, 339846, 339846, 1471094,1395474,2008402974
225, 3615619, 763411, 746360, 701005, 717277, 343783, 343783, 1442460,1409457,427880839
247, 3619022, 757853, 770258, 723899, 712392, 327310, 327310, 1430430,1456989,1967989780
252, 3612418, 764464, 751665, 705416, 718457, 336208, 336208, 1445765,1419357,3222264613
253, 3619676, 741351, 771940, 726188, 695375, 342411, 342411, 1398601,1462480,1100310953
256, 3615371, 754523, 763328, 717557, 707923, 336020, 336020, 1423256,1442125,1087310730
254, 3617339, 759700, 754757, 708491, 713675, 340358, 340358, 1435116,1427245,540546856
255, 3612550, 771574, 737001, 691578, 724775, 343811, 343811, 1460293,1385744,2177627998
257, 3620029, 739865, 769817, 723882, 694663, 345901, 345901, 1397887,1457513,858927921
258, 3619573, 732848, 785840, 739248, 688123, 336757, 336757, 1376127,1489182,3953405555
260, 3617628, 760350, 762262, 716760, 714532, 331862, 331862, 1434169,1443665,3636974638
259, 3617244, 776790, 747213, 701801, 729984, 330728, 330728, 1468778,1406190,3740846617
237, 3618266, 759486, 761224, 715277, 713651, 334314, 334314, 1436430,1438147,451231412
262, 3622106, 756164, 773905, 728791, 710644, 326301, 326301, 1424784,1465838,2304193507
264, 3616720, 788677, 732557, 687156, 742080, 333125, 333125, 1496960,1377438,3148259935
265, 3609954, 752661, 756231, 709780, 706572, 342355, 342355, 1423850,1428432,662659201
268, 3607408, 760456, 756316, 709127, 712815, 334347, 334347, 1434132,1427597,3943656247
242, 3615040, 749138, 764441, 719095, 702854, 339756, 339756, 1414560,1447791,2390280764
270, 3618921, 777005, 745199, 698618, 731189, 333455, 333455, 1473738,1401993,566995689
273, 3610494, 746654, 774660, 727782, 700878, 330260, 330260, 1408880,1466351,1205893138
271, 3619363, 740081, 779720, 732405, 695061, 336048, 336048, 1394615,1473771,4067045996
272, 3612801, 752522, 763568, 717759, 706534, 336209, 336209, 1421706,1443067,2810121388
274, 3614101, 758960, 758112, 711457, 713004, 336284, 336284, 1433566,1431370,1051113612
248, 3622112, 773565, 739744, 693950, 727471, 343691, 343691, 1462135,1395617,263637861
275, 3624998, 795110, 723879, 680101, 748090, 338909, 338909, 1509438,1359689,153915497
276, 3620446, 728279, 788027, 740952, 683148, 340020, 340020, 1370127,1494340,888612412
277, 3616985, 764436, 750507, 704741, 718203, 339549, 339549, 1441816,1416613,1366425987
250, 3622231, 749890, 769173, 723537, 705047, 337292, 337292, 1417185,1456067,4111112145
278, 3611666, 753023, 766180, 718919, 707182, 333181, 333181, 1419012,1442418,4267868781
251, 3621247, 762437, 761508, 715457, 716595, 332625, 332625, 1440144,1438532,574258947
279, 3618362, 749948, 779241, 732524, 703909, 326370, 326370, 1413285,1475112,820884319
280, 3618474, 764943, 754153, 708692, 719454, 335616, 335616, 1447971,1425262,766907391
281, 3607903, 768839, 746634, 701084, 722310, 334518, 334518, 1455194,1409551,96461668
282, 3612065, 741104, 772984, 725981, 695526, 338235, 338235, 1396897,1462813,2246894972
283, 3611007, 758614, 757413, 710362, 712562, 336028, 336028, 1432768,1431706,1218620335
284, 3621770, 738865, 778886, 732063, 694056, 338950, 338950, 1392655,1473734,1587622919
285, 3619563, 773217, 747415, 702541, 726404, 334993, 334993, 1461435,1412078,2271760282
261, 3614028, 761418, 756964, 710483, 715079, 335042, 335042, 1436303,1430018,1128623139
287, 3619737, 739898, 780949, 734072, 693966, 335426, 335426, 1392160,1479705,1167377612
286, 3612771, 738978, 777098, 730624, 693289, 336391, 336391, 1390109,1472005,248968368
289, 3609945, 747578, 765804, 719446, 701333, 337892, 337892, 1410694,1448414,1977602774
290, 3606670, 768602, 748192, 701475, 722125, 333138, 333138, 1454382,1408724,1293962667
263, 3617058, 771483, 740665, 695760, 725124, 342013, 342013, 1461146,1399149,550907151
292, 3624287, 721601, 792705, 746573, 676522, 343443, 343443, 1353561,1505884,1240465554
266, 3611534, 756330, 770468, 724071, 709231, 325717, 325717, 1429995,1457247,1819666928
269, 3611759, 761072, 755381, 709292, 714660, 335677, 335677, 1438947,1424260,615636094
267, 3621038, 777609, 749692, 703959, 730930, 329424, 329424, 1473941,1413283,3667543262
294, 3619895, 744852, 777163, 731611, 699059, 333605, 333605, 1406630,1472970,1612215008
295, 3619164, 763098, 757032, 711242, 716844, 335474, 335474, 1444739,1425937,3108430174
296, 3609550, 776102, 738260, 692772, 729160, 336628, 336628, 1467248,1387280,1909270464
298, 3618125, 741323, 782771, 734631, 696186, 331607, 331607, 1396688,1483581,2911255836
299, 3620725, 775308, 744911, 699065, 728741, 336350, 336350, 1465241,1406042,1142564134
300, 3623613, 741774, 775724, 729780, 696625, 339855, 339855, 1400699,1470545,1339634393
301, 3619287, 790670, 729671, 684047, 743857, 335521, 335521, 1500649,1373716,3094148432
302, 3610953, 774287, 738397, 692472, 727587, 339105, 339105, 1465050,1389627,1236602782
303, 3620460, 754525, 763281, 716932, 708974, 338374, 338374, 1421623,1439693,3808791862
305, 3620871, 767985, 753833, 708108, 721629, 334658, 334658, 1452333,1421827,214928746
304, 3614536, 755094, 757577, 711826, 708161, 340939, 340939, 1422269,1433792,4117884517
307, 3619576, 785403, 731309, 685958, 738436, 339235, 339235, 1488384,1372837,3852375179
308, 3612768, 757903, 749878, 704069, 711774, 344572, 344572, 1431358,1415897,3846798007
310, 3614839, 768127, 751676, 705626, 721396, 334007, 334007, 1450676,1420412,1047417920
311, 3617408, 774035, 741577, 695720, 728118, 338979, 338979, 1463656,1395572,4033324780
288, 3621760, 760859, 765215, 718928, 715138, 330810, 330810, 1441400,1444707,2137790065
313, 3620482, 769542, 748599, 703487, 722348, 338253, 338253, 1456844,1411326,1452810072
