sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
1, 3605609, 1437, 1788828, 1788341, 1227, 12888, 12888, 1184189608
12, 3604859, 1031, 1788128, 1787710, 828, 13581, 13581, 2345216037
8, 3603928, 1787648, 1222, 993, 1787329, 13368, 13368, 2742013932
5, 3604111, 1164, 1787972, 1787680, 955, 13170, 13170, 2656025045
2, 3604534, 1377, 1787803, 1787429, 1145, 13390, 13390, 584104994
10, 3607448, 957, 1789607, 1789279, 773, 13416, 13416, 1910545031
13, 3603339, 1078, 1787349, 1787048, 888, 13488, 13488, 1958581400
0, 3604488, 1788126, 1256, 1018, 1787486, 13301, 13301, 3890342137
7, 3602835, 1787372, 1259, 1064, 1787130, 13005, 13005, 2494387912
6, 3603735, 1787842, 1178, 977, 1787482, 13128, 13128, 2479597116
9, 3606573, 1789381, 1491, 1308, 1788961, 12716, 12716, 2412944863
4, 3601740, 1786548, 903, 722, 1786293, 13637, 13637, 1049127446
11, 3606800, 1788585, 1459, 1263, 1788303, 13595, 13595, 4233650523
3, 3606481, 1788889, 1190, 995, 1788625, 13391, 13391, 261030783
17, 3607491, 1790503, 1002, 804, 1789920, 12631, 12631, 1292005582
14, 3605798, 1789998, 1046, 849, 1789733, 12086, 12086, 2839736319
15, 3602967, 1464, 1785975, 1785714, 1240, 14287, 14287, 3261575328
20, 3602014, 1785101, 3109, 2875, 1784657, 13136, 13136, 1723045324
19, 3605234, 1259, 1788861, 1788628, 1056, 12715, 12715, 4033021126
24, 3603014, 1333, 1787948, 1787633, 1132, 12484, 12484, 2905968937
18, 3605218, 975, 1789108, 1788804, 803, 12764, 12764, 1832651720
21, 3601592, 1786221, 1497, 1288, 1785922, 13332, 13332, 4054274913
25, 3605056, 1135, 1789035, 1788608, 916, 12681, 12681, 560238630
16, 3604317, 1787584, 1241, 1040, 1787316, 13568, 13568, 1168369795
22, 3603858, 1638, 1787230, 1786942, 1416, 13316, 13316, 646508281
27, 3604485, 1394, 1788135, 1787910, 1166, 12940, 12940, 168632005
29, 3604796, 1788950, 902, 716, 1788446, 12891, 12891, 598138772
28, 3605443, 1293, 1788629, 1788263, 1070, 13094, 13094, 821424546
31, 3605863, 1209, 1789133, 1788809, 986, 12863, 12863, 3967950458
23, 3604176, 1788208, 1143, 921, 1787820, 13042, 13042, 3656111318
30, 3604617, 1788603, 1176, 998, 1788242, 12799, 12799, 1280474129
33, 3604030, 1247, 1788595, 1788180, 1020, 12494, 12494, 88464758
36, 3604744, 1789403, 1120, 931, 1789074, 12108, 12108, 2335931557
32, 3604501, 1090, 1788223, 1787953, 901, 13167, 13167, 993689153
26, 3607020, 1790484, 889, 706, 1790199, 12371, 12371, 65206596
37, 3606685, 1259, 1789940, 1789497, 1057, 12466, 12466, 2589251649
35, 3605500, 1283, 1788787, 1788534, 1068, 12914, 12914, 2769310674
34, 3601905, 1786606, 1703, 1490, 1786372, 12867, 12867, 416094871
40, 3605654, 1789539, 1005, 827, 1788999, 12642, 12642, 2246617345
42, 3604165, 1789324, 785, 615, 1788681, 12380, 12380, 1165519367
41, 3604273, 2020, 1787303, 1787092, 1806, 13026, 13026, 3246660033
45, 3603584, 1073, 1788135, 1787634, 870, 12936, 12936, 1596737704
43, 3606906, 1789038, 1310, 1134, 1788704, 13360, 13360, 2650222445
44, 3603838, 1788033, 1356, 1145, 1787772, 12766, 12766, 1670436355
38, 3603326, 1788451, 1242, 1060, 1787899, 12337, 12337, 1862919207
46, 3603816, 1788311, 1444, 1229, 1787878, 12477, 12477, 2794373773
48, 3607092, 1789234, 1776, 1546, 1788748, 12894, 12894, 2687829960
52, 3602665, 1001, 1787226, 1786877, 801, 13380, 13380, 3096947646
49, 3602191, 7841, 1779792, 1779462, 7614, 13741, 13741, 1159984111
47, 3604271, 1787478, 1824, 1620, 1787255, 13047, 13047, 1082778302
51, 3602119, 1010, 1787622, 1787229, 804, 12727, 12727, 3561704813
50, 3604227, 1789049, 1180, 988, 1788538, 12236, 12236, 1721360897
55, 3604018, 1381, 1787849, 1787528, 1154, 13053, 13053, 884406945
57, 3603679, 1031, 1787397, 1786900, 839, 13756, 13756, 1167925217
39, 3604312, 1652501, 130699, 130472, 1652286, 19177, 19177, 1927949465
53, 3602934, 926, 1788494, 1788224, 746, 12272, 12272, 3345855871
58, 3600128, 1273, 1785953, 1785696, 1090, 13058, 13058, 1155510326
54, 3602901, 1788069, 953, 772, 1787855, 12626, 12626, 1450876007
61, 3605628, 960, 1789239, 1788940, 787, 12851, 12851, 144839274
62, 3605283, 1117, 1787913, 1787625, 910, 13859, 13859, 3878446503
56, 3605534, 1030, 1789012, 1788798, 836, 12929, 12929, 960242201
63, 3607655, 1790111, 1244, 1049, 1789811, 12720, 12720, 3794924846
66, 3603962, 1019, 1788872, 1788582, 823, 12333, 12333, 1802126726
59, 3603667, 1788012, 764, 572, 1787743, 13288, 13288, 2107750168
65, 3604575, 1788437, 1308, 1096, 1787782, 12976, 12976, 3212942842
60, 3602543, 1787640, 1327, 1130, 1787328, 12559, 12559, 3517556414
64, 3602277, 1787074, 1224, 1025, 1786822, 13066, 13066, 1907696675
68, 3606205, 1789613, 1321, 1137, 1789148, 12493, 12493, 299780449
69, 3600310, 1786652, 1199, 994, 1786049, 12708, 12708, 4211672360
67, 3604391, 1141, 1788137, 1787913, 926, 13137, 13137, 930520573
70, 3604296, 1788725, 1038, 850, 1788123, 12780, 12780, 3349072746
71, 3604110, 1068, 1788704, 1788296, 864, 12589, 12589, 653914815
73, 3606089, 1173, 1789212, 1788983, 981, 12870, 12870, 2942682740
75, 3605477, 1184, 1789924, 1789464, 981, 11962, 11962, 2773385491
72, 3605522, 1788897, 951, 776, 1788274, 13312, 13312, 1757295109
79, 3605238, 1391, 1788907, 1788416, 1160, 12682, 12682, 3478472325
80, 3605281, 1077, 1789467, 1788833, 874, 12515, 12515, 2464114671
82, 3601495, 1172, 1786272, 1785556, 947, 13774, 13774, 398973290
74, 3606820, 1212, 1788586, 1788370, 1014, 13819, 13819, 3759378991
81, 3602713, 1245, 1787586, 1787123, 1045, 12857, 12857, 1640028504
78, 3604735, 1788773, 1451, 1262, 1788401, 12424, 12424, 2253175267
85, 3603485, 1041, 1788305, 1787856, 859, 12712, 12712, 3212575737
77, 3605077, 1788710, 1193, 981, 1788415, 12889, 12889, 3439787627
76, 3604542, 1787818, 1058, 837, 1787557, 13636, 13636, 4176899753
83, 3603705, 1787848, 1383, 1144, 1787244, 13043, 13043, 187687830
86, 3603202, 1145, 1788334, 1787861, 962, 12450, 12450, 688897297
89, 3607919, 1069, 1790557, 1790195, 886, 12606, 12606, 821338992
84, 3604564, 1120, 1788895, 1788607, 954, 12494, 12494, 1632638030
88, 3604684, 981, 1788940, 1788418, 781, 12782, 12782, 938966816
90, 3603345, 1877, 1787228, 1786852, 1656, 12866, 12866, 3483998407
87, 3603663, 1788109, 1168, 964, 1787832, 12795, 12795, 1802678019
93, 3606505, 853, 1790520, 1790127, 665, 12170, 12170, 964926313
92, 3603025, 1785509, 1001, 816, 1785121, 15289, 15289, 1060550501
95, 3602907, 1787836, 1417, 1219, 1787155, 12640, 12640, 1058646169
98, 3602791, 1147, 1787980, 1787544, 954, 12583, 12583, 222436487
99, 3607455, 818, 1790402, 1790160, 631, 12722, 12722, 1091973253
97, 3603595, 1787844, 1126, 928, 1787475, 13111, 13111, 2636646805
100, 3605434, 1002, 1789225, 1788739, 816, 12826, 12826, 822528404
96, 3605961, 1789808, 1121, 940, 1789498, 12297, 12297, 3468950877
101, 3605255, 1788675, 1021, 848, 1788193, 13259, 13259, 3460283194
91, 3600264, 1786336, 1127, 907, 1786052, 12921, 12921, 3131111236
103, 3604900, 1788920, 1192, 974, 1788378, 12718, 12718, 460970071
104, 3604300, 1788279, 895, 704, 1787818, 13302, 13302, 378987166
106, 3603832, 892, 1788274, 1787913, 711, 13021, 13021, 3763526780
108, 3605659, 1426, 1789375, 1788850, 1244, 12382, 12382, 301764727
105, 3602190, 1786967, 1138, 946, 1786539, 13300, 13300, 768278472
94, 3603447, 1433, 1787676, 1787440, 1230, 12834, 12834, 2646026060
102, 3603833, 1787181, 1165, 962, 1786955, 13785, 13785, 3593979996
109, 3602360, 1159, 1786891, 1786523, 943, 13422, 13422, 2310394479
110, 3601629, 1241, 1786862, 1786491, 1047, 12994, 12994, 447741144
111, 3600445, 981, 1786193, 1785882, 783, 13303, 13303, 114167955
112, 3602837, 1255, 1787102, 1786754, 1046, 13340, 13340, 3737419393
107, 3606999, 1789722, 1619, 1425, 1789299, 12467, 12467, 4139678999
115, 3604694, 1787964, 1195, 1017, 1787592, 13463, 13463, 1377912686
122, 3606237, 1025, 1789676, 1789255, 823, 12729, 12729, 3423869951
119, 3603758, 1787544, 1239, 1017, 1787134, 13412, 13412, 220491163
116, 3600387, 1785739, 1246, 1033, 1785431, 13469, 13469, 3469639240
114, 3602009, 1787031, 1097, 877, 1786822, 13091, 13091, 2951976414
117, 3605659, 1789360, 1447, 1252, 1789086, 12257, 12257, 322417042
120, 3604565, 1788009, 1270, 1073, 1787425, 13394, 13394, 2031644582
118, 3604917, 1073, 1788524, 1788277, 859, 13092, 13092, 689777920
113, 3601772, 1787532, 835, 637, 1787290, 12739, 12739, 1532963638
121, 3603100, 1787305, 1149, 947, 1786819, 13440, 13440, 47924686
126, 3603672, 1788000, 1064, 880, 1787398, 13165, 13165, 3614001117
125, 3603119, 1013, 1787398, 1787175, 815, 13359, 13359, 3643746647
123, 3604815, 1789071, 1059, 880, 1788811, 12497, 12497, 4058631808
127, 3605856, 1174, 1788834, 1788505, 993, 13175, 13175, 3714404972
131, 3605742, 1788821, 1135, 937, 1788551, 13149, 13149, 3823191882
129, 3604668, 1581, 1788234, 1787792, 1373, 12844, 12844, 2451731573
124, 3602050, 1786244, 1524, 1313, 1785987, 13491, 13491, 2627297813
130, 3604520, 1788149, 1083, 895, 1787795, 13299, 13299, 742468743
132, 3607004, 1789505, 1098, 921, 1789164, 13158, 13158, 3913840256
135, 3602622, 1154, 1786980, 1786710, 950, 13414, 13414, 2391702781
133, 3603670, 1787994, 1053, 856, 1787545, 13111, 13111, 3675831551
134, 3607555, 1789411, 1392, 1237, 1789149, 13183, 13183, 2342314849
128, 3602073, 1787661, 1072, 857, 1787473, 12505, 12505, 282570618
136, 3605342, 1788054, 1414, 1204, 1787774, 13448, 13448, 3758357332
141, 3605149, 1788495, 1158, 958, 1787996, 13271, 13271, 3167337458
143, 3605079, 1731, 1788150, 1787838, 1542, 12909, 12909, 3901675263
142, 3607698, 1271, 1789498, 1789179, 1066, 13342, 13342, 633572797
139, 3604961, 1789446, 1083, 886, 1789150, 12198, 12198, 4129507935
138, 3600131, 1784518, 1276, 1078, 1783915, 14672, 14672, 1980026866
144, 3605647, 1790193, 861, 687, 1789710, 12098, 12098, 1707138514
137, 3603434, 1788082, 1154, 970, 1787690, 12769, 12769, 2208395779
146, 3608266, 1016, 1790986, 1790510, 824, 12465, 12465, 3694371247
149, 3602335, 975, 1788043, 1787547, 786, 12492, 12492, 377589950
145, 3605602, 1043, 1789308, 1789036, 837, 12689, 12689, 696475779
151, 3605082, 942, 1789641, 1788896, 755, 12424, 12424, 789295924
148, 3602904, 1591, 1785847, 1785404, 1344, 14359, 14359, 3011904509
147, 3608625, 1789845, 1387, 1183, 1789544, 13333, 13333, 1027492712
140, 3606004, 1788912, 1068, 853, 1788639, 13266, 13266, 3199236813
156, 3601893, 1114, 1787235, 1786734, 910, 12950, 12950, 2428718588
155, 3605131, 920, 1788896, 1788424, 745, 13073, 13073, 642577945
152, 3608373, 1383, 1790396, 1790110, 1174, 12655, 12655, 1783629384
159, 3603125, 1453, 1787175, 1786835, 1252, 13205, 13205, 1536830607
154, 3604235, 1788185, 1314, 1122, 1787814, 12900, 12900, 3576678468
157, 3602381, 1155, 1787357, 1787098, 959, 12906, 12906, 988840620
150, 3602424, 1787922, 957, 773, 1787690, 12541, 12541, 284704059
153, 3604350, 1023, 1787590, 1787347, 834, 13778, 13778, 3804697532
162, 3603374, 1450, 1787050, 1786650, 1212, 13506, 13506, 1226444640
160, 3602790, 1284, 1787140, 1786824, 1076, 13233, 13233, 2076624608
163, 3606787, 1019, 1789377, 1788948, 825, 13309, 13309, 1341061563
161, 3601148, 1787242, 1087, 903, 1786716, 12600, 12600, 1625565036
164, 3605488, 1348, 1788788, 1788356, 1144, 12926, 12926, 2571269634
165, 3605740, 1277, 1788880, 1788525, 1062, 12998, 12998, 656288107
170, 3603287, 1268, 1788136, 1787563, 1068, 12626, 12626, 4238491512
167, 3602860, 1787778, 1311, 1104, 1787361, 12653, 12653, 1013107982
158, 3605421, 1789474, 1165, 977, 1789217, 12294, 12294, 1656339635
166, 3602067, 1786830, 1254, 1046, 1786239, 13349, 13349, 3879645905
174, 3604932, 1060, 1789227, 1788534, 869, 12621, 12621, 3237954046
168, 3604387, 1789041, 928, 737, 1788621, 12530, 12530, 398813921
171, 3604449, 913, 1789051, 1788720, 721, 12522, 12522, 3454801273
173, 3604461, 1788708, 1139, 953, 1788303, 12679, 12679, 3965768329
176, 3605456, 1100, 1788049, 1787687, 906, 13857, 13857, 3497602152
175, 3603236, 1788137, 954, 777, 1787712, 12828, 12828, 2749459924
169, 3603392, 1788292, 1139, 951, 1788078, 12466, 12466, 2881098757
179, 3603841, 1788619, 967, 820, 1787989, 12723, 12723, 1362988463
177, 3602722, 1787092, 1392, 1201, 1786745, 13146, 13146, 4182406605
181, 3603686, 1788330, 1096, 912, 1787804, 12772, 12772, 1581348049
180, 3606088, 863, 1790041, 1789738, 696, 12375, 12375, 2988877590
186, 3603757, 1015, 1788105, 1787603, 812, 13111, 13111, 4000085596
184, 3605128, 1788567, 1152, 945, 1788256, 13104, 13104, 3458079318
172, 3604313, 1481, 1787616, 1787366, 1272, 13289, 13289, 1595771824
178, 3605580, 1789647, 869, 683, 1789319, 12531, 12531, 2963917455
187, 3605617, 1150, 1788529, 1788179, 969, 13395, 13395, 362206815
190, 3602833, 1158, 1787895, 1787130, 948, 12851, 12851, 1029998625
182, 3607228, 1789736, 1273, 1057, 1789410, 12876, 12876, 3379343548
183, 3602080, 1786652, 1366, 1163, 1786251, 13324, 13324, 4281168990
188, 3605596, 1245, 1789019, 1788722, 1062, 12774, 12774, 3118123227
189, 3604001, 1787611, 1202, 973, 1787157, 13529, 13529, 3168147688
191, 3603374, 1145, 1787164, 1786763, 952, 13675, 13675, 4048506219
193, 3604821, 1227, 1788356, 1787926, 1040, 13136, 13136, 3154846698
185, 3603353, 1832, 1786767, 1786541, 1605, 13304, 13304, 4013457225
197, 3604208, 1061, 1788742, 1788271, 864, 12635, 12635, 2171330337
198, 3599879, 1292, 1786159, 1785671, 1077, 12840, 12840, 3393538268
194, 3604790, 1451, 1788686, 1788408, 1225, 12510, 12510, 2942118055
192, 3604631, 1788282, 1266, 1061, 1788008, 13007, 13007, 1997001950
199, 3602704, 1787644, 1115, 900, 1786913, 13066, 13066, 4106880462
201, 3603780, 1311, 1787262, 1786957, 1106, 13572, 13572, 3176207083
196, 3603721, 1122, 1787150, 1786932, 929, 13794, 13794, 3836030708
195, 3602163, 1135, 1787353, 1787143, 932, 12800, 12800, 1758093526
206, 3605591, 1092, 1789155, 1788457, 893, 12997, 12997, 3839008727
202, 3604596, 27109, 1760995, 1760729, 26887, 14438, 14438, 2898668120
208, 3601272, 1786001, 1474, 1247, 1785456, 13547, 13547, 1876746756
203, 3600204, 1785706, 1183, 962, 1785457, 13448, 13448, 674498345
200, 3605670, 1168, 1788638, 1788439, 951, 13237, 13237, 2428436867
205, 3603057, 1787694, 934, 748, 1787473, 13104, 13104, 1318441941
209, 3601246, 1224, 1786133, 1785667, 996, 13613, 13613, 1004300762
204, 3602220, 1786777, 1397, 1189, 1786433, 13212, 13212, 3372323867
210, 3604668, 1101, 1789484, 1789220, 917, 11973, 11973, 1219887628
212, 3603338, 1480, 1787350, 1786930, 1284, 13147, 13147, 2220284084
207, 3603791, 1787795, 1254, 1077, 1787561, 13052, 13052, 1103609241
215, 3604321, 792, 1788561, 1788196, 622, 13075, 13075, 1532088484
211, 3605437, 1789161, 991, 789, 1788832, 12832, 12832, 2276532551
220, 3603824, 1031, 1788651, 1788028, 836, 12639, 12639, 2810082774
213, 3605887, 1270, 1789174, 1788777, 1070, 12798, 12798, 1869021399
216, 3599287, 1785403, 1125, 915, 1784970, 13437, 13437, 4198654236
214, 3602909, 1025, 1787243, 1787012, 825, 13402, 13402, 1003037361
217, 3603244, 1787350, 1280, 1077, 1786863, 13337, 13337, 1105785438
225, 3604976, 1194, 1788855, 1788491, 984, 12726, 12726, 2532510773
221, 3603244, 1348, 1787651, 1787444, 1151, 12825, 12825, 2450053892
223, 3604234, 1149, 1788089, 1787704, 934, 13179, 13179, 1911886563
228, 3602350, 1008, 1787963, 1787383, 810, 12593, 12593, 2105877248
219, 3604951, 1788402, 1283, 1087, 1787891, 13144, 13144, 3104537823
222, 3602518, 1210, 1786871, 1786642, 999, 13398, 13398, 964151562
224, 3603946, 1103, 1786762, 1786550, 893, 14319, 14319, 143646758
218, 3600566, 1786515, 1332, 1114, 1785923, 12841, 12841, 3990584723
226, 3605511, 1023, 1789381, 1789116, 815, 12588, 12588, 2591130045
229, 3602866, 1787449, 1194, 967, 1787120, 13068, 13068, 2878924199
236, 3603265, 1113, 1787778, 1787221, 923, 13115, 13115, 3641777992
227, 3602450, 1062, 1786872, 1786582, 860, 13537, 13537, 2957075392
234, 3605300, 1072, 1789280, 1789040, 878, 12515, 12515, 231491048
231, 3601829, 1289, 1786696, 1786424, 1082, 13169, 13169, 1500682077
233, 3603321, 1265, 1786861, 1786611, 1062, 13761, 13761, 2979411940
235, 3601980, 1178, 1787197, 1786838, 969, 12899, 12899, 3079631655
232, 3604115, 1579, 1787229, 1786993, 1366, 13474, 13474, 1543283297
239, 3602698, 1089, 1788079, 1787631, 887, 12506, 12506, 1570848376
238, 3603011, 1165, 1786560, 1786234, 994, 14029, 14029, 2658606636
230, 3605059, 1789414, 1021, 825, 1788819, 12490, 12490, 4114933028
241, 3602070, 1305, 1787386, 1787074, 1071, 12617, 12617, 740874783
240, 3603940, 1315, 1787690, 1787380, 1093, 13231, 13231, 796619016
249, 3604297, 1209, 1788962, 1788367, 977, 12391, 12391, 448341894
237, 3605697, 1788239, 1433, 1228, 1787955, 13421, 13421, 2855106091
245, 3605121, 1492, 1788150, 1787775, 1274, 13215, 13215, 1461401210
242, 3602097, 1157, 1786281, 1785747, 958, 13977, 13977, 2327099594
244, 3604071, 1788083, 1232, 1032, 1787778, 12973, 12973, 1333921918
247, 3604586, 1787037, 1733, 1549, 1786637, 13815, 13815, 2967136982
250, 3605736, 1106, 1789489, 1789169, 910, 12531, 12531, 367789195
243, 3606089, 1789088, 1352, 1137, 1788836, 12838, 12838, 3898691714
246, 3601452, 1786464, 1207, 973, 1786060, 13374, 13374, 2288854542
248, 3604211, 1787787, 1300, 1096, 1787510, 13259, 13259, 963272357
251, 3602752, 1787723, 856, 686, 1787449, 13019, 13019, 4150952839
252, 3602208, 1787249, 1352, 1153, 1786806, 12824, 12824, 1239735369
257, 3605840, 1789735, 1291, 1114, 1789130, 12285, 12285, 1148376338
253, 3605209, 1788638, 1080, 873, 1788360, 13129, 13129, 1370635573
255, 3605097, 1788888, 1143, 952, 1788592, 12761, 12761, 2793879288
256, 3603412, 1368, 1787760, 1787519, 1137, 12814, 12814, 820654751
261, 3602867, 1175, 1787650, 1787121, 961, 12980, 12980, 910900954
260, 3603936, 1268, 1788049, 1787597, 1086, 12968, 12968, 3319816689
254, 3604100, 1788049, 1275, 1079, 1787663, 13017, 13017, 3937670519
263, 3602210, 1786762, 1469, 1246, 1786213, 13260, 13260, 2340202100
266, 3602780, 1369, 1787304, 1786609, 1144, 13177, 13177, 4093515970
259, 3605879, 906, 1789782, 1789387, 712, 12546, 12546, 1415089933
262, 3604654, 1070, 1789428, 1789232, 862, 12031, 12031, 1089384773
258, 3604732, 1788679, 1153, 955, 1788273, 12836, 12836, 2527321933
265, 3603483, 1787913, 1181, 976, 1787339, 13037, 13037, 2005231755
264, 3605546, 1789064, 1093, 890, 1788615, 12942, 12942, 7664973
270, 3599696, 1212, 1785877, 1785515, 992, 13050, 13050, 1551790473
267, 3598275, 1784894, 1426, 1217, 1784414, 13162, 13162, 2722805186
269, 3602908, 897, 1787747, 1787523, 719, 13011, 13011, 1671187610
277, 3608041, 1146, 1790711, 1789946, 948, 12645, 12645, 1383609993
268, 3606353, 1245, 1789291, 1789044, 1047, 12863, 12863, 3107324579
280, 3601738, 1015, 1787184, 1786587, 804, 13074, 13074, 2447900167
271, 3606345, 1789656, 1212, 1020, 1789237, 12610, 12610, 3324186565
