sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
7, 813930, 177680, 168601, 160398, 168919, 69166, 69166, 237699539
3, 809344, 176457, 165346, 156497, 167304, 71870, 71870, 2877086229
10, 813140, 170604, 174136, 165391, 161999, 70505, 70505, 2234021282
8, 811107, 174747, 167456, 159314, 165916, 71837, 71837, 2413177975
11, 812737, 165723, 173367, 164759, 157404, 75742, 75742, 3768085766
15, 813274, 160778, 184025, 175307, 152062, 70551, 70551, 2035473064
4, 812150, 162735, 178331, 169587, 153705, 73896, 73896, 2124261171
5, 810663, 169150, 174139, 165340, 160132, 70951, 70951, 3963165422
9, 812865, 152138, 194430, 185033, 143972, 68646, 68646, 2969591638
6, 810649, 164388, 180734, 171998, 155821, 68854, 68854, 1842136387
1, 812998, 165371, 177556, 168988, 156817, 72133, 72133, 1852071338
2, 813772, 170965, 175307, 166479, 162379, 69321, 69321, 1654267705
13, 811101, 162865, 178854, 170155, 154537, 72345, 72345, 3257872498
0, 811418, 195119, 145544, 137394, 186253, 73554, 73554, 1646091617
14, 811691, 168442, 172168, 163200, 159913, 73984, 73984, 20099954
12, 813719, 183800, 160372, 152207, 175004, 71168, 71168, 3806835801
16, 816155, 157020, 187102, 178390, 148679, 72482, 72482, 3431154541
19, 811702, 167203, 176095, 167097, 158723, 71292, 71292, 2315244214
22, 809866, 163819, 178668, 170011, 155110, 71129, 71129, 2587273317
21, 816653, 178800, 169452, 160972, 170397, 68516, 68516, 1995399485
18, 814004, 178179, 166679, 158273, 169503, 70685, 70685, 3182776277
23, 813740, 180379, 160373, 151999, 171371, 74809, 74809, 2298944658
17, 814888, 183567, 159715, 150783, 174955, 72934, 72934, 4119857584
20, 811514, 175933, 169179, 160916, 167314, 69086, 69086, 3299322733
24, 814405, 173880, 171635, 163060, 165202, 70314, 70314, 1590816772
28, 810416, 167605, 173531, 165159, 159015, 72553, 72553, 905726583
26, 808679, 176696, 166133, 157564, 167828, 70229, 70229, 2562874243
29, 813045, 177794, 168746, 159985, 169506, 68507, 68507, 3576100175
27, 811684, 179014, 161194, 152640, 170170, 74333, 74333, 3360103662
25, 813658, 162225, 179191, 170360, 154062, 73910, 73910, 1240681148
30, 810559, 168159, 170966, 162101, 159495, 74919, 74919, 356484190
31, 814168, 167743, 176302, 167754, 158853, 71758, 71758, 1126462684
33, 811850, 170676, 176106, 167479, 161831, 67879, 67879, 2644367719
32, 814646, 178247, 168197, 159650, 169996, 69278, 69278, 2029217890
35, 812688, 190921, 155101, 146640, 181584, 69221, 69221, 2431291561
34, 812916, 178093, 165912, 157245, 169192, 71237, 71237, 36954002
38, 808675, 149770, 190460, 181325, 141572, 72774, 72774, 3249231787
37, 816254, 169938, 178436, 169515, 161713, 68326, 68326, 361602086
36, 811850, 185237, 156401, 147918, 176608, 72843, 72843, 3925798342
42, 813984, 170252, 175038, 166528, 162134, 70016, 70016, 3595034757
39, 811805, 170722, 170600, 162112, 161877, 73247, 73247, 1328971977
40, 813698, 167011, 176179, 167618, 158606, 72142, 72142, 2279641702
44, 811398, 163170, 180072, 171261, 154745, 71075, 71075, 574537595
43, 810775, 169221, 173710, 164945, 160813, 71043, 71043, 313014441
41, 815013, 176878, 163622, 154934, 168433, 75573, 75573, 4089970991
46, 813290, 172402, 173620, 164954, 163428, 69443, 69443, 3962365945
45, 812817, 192698, 148678, 140640, 184239, 73281, 73281, 2555678325
47, 811605, 159094, 184106, 175385, 150472, 71274, 71274, 2033993670
49, 815154, 155916, 186902, 178021, 147939, 73188, 73188, 2963460615
48, 813195, 177463, 167535, 159416, 168351, 70215, 70215, 103591412
51, 811216, 173545, 169402, 160583, 165048, 71319, 71319, 2649325825
50, 812889, 167990, 176315, 167181, 159731, 70836, 70836, 3136291319
52, 811294, 156564, 186273, 177580, 148151, 71363, 71363, 3208924928
54, 813670, 164454, 182153, 173728, 155911, 68712, 68712, 279792217
55, 812482, 162089, 180305, 171544, 153398, 72573, 72573, 2630348038
53, 811694, 168143, 179133, 170081, 159635, 67351, 67351, 357579815
58, 810544, 172741, 170148, 161358, 164103, 71097, 71097, 2007671532
57, 813541, 170372, 175858, 167266, 161593, 69226, 69226, 4178224073
59, 815190, 152282, 193493, 184388, 144195, 70416, 70416, 1612124699
56, 812034, 186439, 160744, 152197, 178310, 67172, 67172, 4043592190
60, 812907, 166024, 178948, 170138, 157637, 70080, 70080, 786405759
61, 809239, 165200, 179963, 171077, 156537, 68231, 68231, 579444140
62, 812557, 175674, 171785, 162973, 166769, 67678, 67678, 3762616608
63, 809752, 182223, 161184, 152746, 173085, 70257, 70257, 154543099
65, 810437, 165270, 174123, 165421, 156597, 74513, 74513, 1595049304
64, 810846, 172144, 174523, 165972, 163423, 67392, 67392, 4112151795
66, 812174, 185568, 161467, 153256, 176365, 67759, 67759, 1212395310
67, 809619, 163395, 181685, 172693, 154610, 68618, 68618, 3119686715
68, 816540, 184938, 163148, 154938, 176216, 68650, 68650, 2431523474
69, 810673, 173449, 171462, 162721, 164383, 69329, 69329, 348379180
72, 813332, 162537, 179140, 170333, 154166, 73578, 73578, 1353708350
70, 813219, 160478, 184450, 175799, 152158, 70167, 70167, 1230830780
71, 813590, 167526, 177980, 169191, 158977, 69958, 69958, 2119094523
75, 813154, 178497, 165645, 157212, 169414, 71193, 71193, 1959400917
77, 809105, 176097, 162942, 154226, 166872, 74484, 74484, 2396485757
78, 809348, 170132, 169510, 160548, 161404, 73877, 73877, 1296026989
74, 808051, 170155, 170259, 161681, 161266, 72345, 72345, 1650745041
73, 814033, 174302, 165640, 157355, 165930, 75403, 75403, 3035898024
76, 808996, 179032, 165754, 157269, 169961, 68490, 68490, 2054763731
