sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
163, 1845731, 378943, 386065, 375740, 368401, 168291, 168291
164, 1849967, 383013, 387679, 377382, 372815, 164539, 164539
165, 1847696, 378004, 388064, 377954, 367712, 167981, 167981
166, 1847517, 385586, 374208, 363966, 375379, 174189, 174189
167, 1849732, 368897, 396892, 386327, 358782, 169417, 169417
168, 1849401, 380405, 383552, 373364, 369892, 171094, 171094
169, 1849052, 377290, 386473, 376189, 367228, 170936, 170936
170, 1848894, 380325, 382870, 372842, 370417, 171220, 171220
171, 1849002, 391373, 377321, 367516, 380798, 165997, 165997
172, 1852158, 413072, 359024, 349187, 402483, 164196, 164196
173, 1848254, 368842, 400326, 390050, 358374, 165331, 165331
174, 1849689, 392290, 378957, 368712, 382112, 163809, 163809
175, 1850932, 388916, 378046, 367786, 378648, 168768, 168768
176, 1845684, 396676, 366359, 356343, 386096, 170105, 170105
177, 1849934, 368015, 392144, 381700, 357987, 175044, 175044
178, 1852126, 388890, 380012, 369777, 378831, 167308, 167308
179, 1852105, 375882, 394268, 383895, 365894, 166083, 166083
180, 1847883, 383412, 378931, 368795, 373149, 171798, 171798
181, 1850492, 370955, 395308, 384981, 360584, 169332, 169332
182, 1854244, 381212, 385928, 375886, 371262, 169978, 169978
183, 1849393, 357478, 406667, 396051, 347715, 170741, 170741
184, 1849333, 382723, 377799, 367683, 372392, 174368, 174368
185, 1850250, 365018, 399056, 388748, 355140, 171144, 171144
186, 1847342, 371457, 387409, 376818, 361240, 175209, 175209
187, 1847794, 368879, 393938, 383554, 358867, 171278, 171278
188, 1847872, 389085, 377989, 367721, 378599, 167239, 167239
189, 1855282, 390816, 380660, 370772, 380500, 166267, 166267
190, 1851007, 386852, 385714, 375501, 376900, 163020, 163020
191, 1851738, 388325, 386804, 376350, 378209, 161025, 161025
192, 1854719, 397947, 370752, 360767, 387917, 168668, 168668
193, 1850323, 388136, 379825, 369563, 377711, 167544, 167544
194, 1853064, 380146, 383726, 373766, 369948, 172739, 172739
195, 1851637, 381656, 383568, 373636, 371763, 170507, 170507
196, 1849199, 380822, 389288, 378812, 370569, 164854, 164854
197, 1850202, 386338, 385512, 375188, 375998, 163583, 163583
198, 1848406, 389728, 377840, 367545, 379113, 167090, 167090
199, 1849466, 370333, 398008, 387779, 360504, 166421, 166421
200, 1848461, 385119, 380036, 369632, 375044, 169315, 169315
201, 1849271, 386988, 375937, 365962, 377020, 171682, 171682
202, 1849613, 358227, 392287, 382356, 348369, 184187, 184187
203, 1852834, 374502, 390917, 380933, 364362, 171060, 171060
204, 1849241, 386932, 378941, 368806, 376504, 169029, 169029
205, 1849166, 371876, 394343, 384088, 361695, 168582, 168582
206, 1851349, 394181, 371677, 361786, 383869, 169918, 169918
207, 1853329, 373003, 390333, 380187, 363160, 173323, 173323
208, 1846817, 380269, 377909, 367821, 370262, 175278, 175278
209, 1847255, 395544, 369495, 359347, 385121, 168874, 168874
210, 1852792, 380890, 393551, 383266, 370587, 162249, 162249
211, 1850817, 388069, 381743, 371466, 377927, 165806, 165806
212, 1849639, 373674, 394447, 384260, 363228, 167015, 167015
213, 1846194, 369520, 390668, 380418, 359320, 173134, 173134
214, 1847836, 370390, 385651, 375199, 360194, 178201, 178201
215, 1851460, 371553, 399619, 389040, 361536, 164856, 164856
216, 1849923, 389863, 383859, 373571, 379674, 161478, 161478
217, 1852727, 401070, 366243, 356326, 390604, 169242, 169242
218, 1849732, 362491, 401325, 390946, 352668, 171151, 171151
219, 1851601, 398922, 368298, 358280, 388635, 168733, 168733
220, 1851075, 400820, 357929, 348261, 390681, 176692, 176692
221, 1847918, 395677, 373298, 363228, 385411, 165152, 165152
222, 1850940, 382311, 382885, 372925, 372287, 170266, 170266
223, 1850140, 365695, 390993, 380930, 355628, 178447, 178447
224, 1847738, 397982, 373074, 362595, 387519, 163284, 163284
225, 1848769, 356221, 411939, 401302, 346461, 166423, 166423
226, 1850879, 393900, 371678, 361661, 383398, 170121, 170121
227, 1850276, 365682, 403687, 393338, 355875, 165847, 165847
228, 1845452, 392045, 374235, 363839, 381541, 166896, 166896
229, 1850409, 378779, 382794, 372799, 368617, 173710, 173710
230, 1848465, 385367, 378297, 368014, 375225, 170781, 170781
231, 1849451, 386548, 377855, 367669, 376225, 170577, 170577
232, 1851474, 383621, 390952, 380409, 373572, 161460, 161460
233, 1849523, 382973, 386864, 376457, 372767, 165231, 165231
234, 1847785, 381785, 388012, 377503, 371385, 164550, 164550
235, 1851643, 390776, 389472, 379247, 380476, 155836, 155836
236, 1850736, 393777, 368442, 358743, 383498, 173138, 173138
237, 1850270, 380744, 389699, 379661, 370626, 164770, 164770
238, 1852618, 391549, 370534, 360531, 381342, 174331, 174331
239, 1847328, 378491, 389968, 379603, 368340, 165463, 165463
240, 1853417, 393575, 380937, 370805, 383494, 162303, 162303
241, 1850891, 386957, 375852, 365740, 376706, 172818, 172818
242, 1849038, 392916, 376181, 365751, 382642, 165774, 165774
243, 1850420, 394627, 371183, 361122, 384256, 169616, 169616
244, 1846520, 361893, 399616, 389072, 351859, 172040, 172040
245, 1853555, 366608, 397446, 387254, 356809, 172719, 172719
246, 1850833, 357863, 402487, 392378, 347979, 175063, 175063
247, 1851414, 401303, 359527, 349576, 391016, 174996, 174996
248, 1851124, 398191, 373312, 363426, 387975, 164110, 164110
249, 1848791, 373101, 382968, 372759, 362839, 178562, 178562
250, 1851421, 385445, 381875, 371752, 375221, 168564, 168564
251, 1850667, 384440, 379493, 368996, 374284, 171727, 171727
252, 1849148, 371735, 388553, 378364, 361580, 174458, 174458
253, 1852129, 354676, 410129, 399817, 344785, 171361, 171361
254, 1848220, 384735, 388066, 377611, 374462, 161673, 161673
255, 1846985, 383696, 374900, 364817, 373172, 175200, 175200
256, 1850033, 392142, 374405, 364026, 381700, 168880, 168880
257, 1848875, 368944, 392773, 382393, 358837, 172964, 172964
258, 1850456, 380697, 387630, 377470, 370599, 167030, 167030
259, 1851815, 378979, 393742, 383483, 369093, 163259, 163259
260, 1849612, 386911, 384589, 374588, 376610, 163457, 163457
261, 1851833, 377342, 395257, 385031, 367579, 163312, 163312
262, 1854015, 388640, 384329, 374268, 378572, 164103, 164103
263, 1851334, 388736, 373248, 363336, 378434, 173790, 173790
264, 1849433, 365338, 405301, 394950, 355094, 164375, 164375
265, 1845412, 387737, 372765, 362654, 377240, 172508, 172508
266, 1847247, 403700, 373138, 362901, 393292, 157108, 157108
267, 1853499, 384891, 387302, 376987, 374761, 164779, 164779
268, 1846288, 382405, 387250, 376631, 372318, 163842, 163842
269, 1849885, 344760, 409690, 399261, 335136, 180519, 180519
270, 1849665, 388808, 380562, 370059, 378656, 165790, 165790
271, 1850391, 398140, 368679, 358751, 387851, 168485, 168485
272, 1847941, 376042, 392951, 382527, 366043, 165189, 165189
273, 1854779, 372944, 394256, 384126, 363027, 170213, 170213
274, 1847887, 380156, 383746, 373501, 369752, 170366, 170366
275, 1850511, 375064, 388552, 378572, 365037, 171643, 171643
276, 1848567, 391012, 372328, 362005, 380650, 171286, 171286
277, 1847186, 357740, 398379, 388005, 347714, 177674, 177674
278, 1850489, 371180, 392657, 382328, 361254, 171535, 171535
279, 1852930, 361589, 409225, 398838, 351860, 165709, 165709
280, 1848191, 393693, 364897, 354618, 383427, 175778, 175778
281, 1849422, 384706, 381488, 371155, 374351, 168861, 168861
282, 1851629, 399744, 362405, 352627, 389409, 173722, 173722
283, 1848579, 383454, 378864, 368694, 373157, 172205, 172205
284, 1849921, 372680, 398243, 387686, 362798, 164257, 164257
285, 1853724, 398175, 365173, 355629, 387599, 173574, 173574
286, 1845882, 375791, 392152, 381668, 365233, 165519, 165519
287, 1848584, 365295, 408565, 398137, 355273, 160657, 160657
288, 1853875, 393362, 369997, 359955, 382981, 173790, 173790
289, 1846193, 394156, 367479, 357200, 383646, 171856, 171856
290, 1851246, 373572, 389057, 378940, 363317, 173180, 173180
291, 1851236, 384500, 381829, 371652, 374361, 169447, 169447
292, 1848738, 396322, 367054, 357165, 385815, 171191, 171191
293, 1851372, 380561, 389255, 378833, 370617, 166053, 166053
294, 1852984, 359930, 407944, 397599, 350079, 168716, 168716
295, 1854776, 371645, 400627, 390597, 361793, 165057, 165057
296, 1848639, 399735, 369134, 359110, 389170, 165745, 165745
297, 1849338, 371649, 388055, 377460, 361676, 175249, 175249
298, 1852202, 391193, 378690, 368618, 380717, 166492, 166492
299, 1846669, 382751, 385564, 375315, 372469, 165285, 165285
300, 1848543, 365964, 386932, 376485, 356090, 181536, 181536
301, 1847796, 390060, 385952, 375464, 379622, 158349, 158349
302, 1849034, 385350, 379381, 368964, 375329, 170005, 170005
303, 1853125, 384615, 382151, 372078, 374499, 169891, 169891
304, 1849541, 392991, 381103, 370829, 382798, 160910, 160910
305, 1850428, 389694, 374626, 364829, 379483, 170898, 170898
306, 1849434, 396103, 373195, 363318, 385444, 165687, 165687
307, 1851933, 388073, 373085, 362986, 377975, 174907, 174907
308, 1852552, 383167, 386702, 376559, 373092, 166516, 166516
309, 1850654, 371845, 396796, 386655, 361742, 166808, 166808
310, 1848258, 376436, 387333, 377108, 366271, 170555, 170555
311, 1848870, 371046, 396125, 385431, 360930, 167669, 167669
312, 1847930, 389152, 383015, 372622, 378531, 162305, 162305
313, 1851512, 384980, 382186, 372433, 374983, 168465, 168465
314, 1851240, 387728, 381329, 371177, 377326, 166840, 166840
315, 1848020, 396911, 375260, 365465, 386234, 162075, 162075
316, 1851870, 377452, 391349, 381199, 367464, 167203, 167203
317, 1848574, 387342, 370160, 360274, 377058, 176870, 176870
318, 1846397, 389743, 375523, 365389, 379280, 168231, 168231
319, 1846720, 399241, 364646, 354570, 388833, 169715, 169715
320, 1850720, 385830, 376144, 366169, 375777, 173400, 173400
321, 1851060, 375860, 390821, 380771, 365828, 168890, 168890
322, 1851972, 364084, 399761, 389455, 353994, 172339, 172339
323, 1850426, 385519, 386014, 375721, 375410, 163881, 163881
324, 1853426, 362002, 395364, 385388, 352266, 179203, 179203
325, 1850268, 386951, 375316, 365322, 376713, 172983, 172983
326, 1845159, 377300, 384671, 374282, 367376, 170765, 170765
327, 1848486, 383836, 384475, 374067, 373696, 166206, 166206
328, 1850151, 368377, 391580, 381263, 358165, 175383, 175383
329, 1851641, 382249, 379841, 369757, 372234, 173780, 173780
330, 1852172, 385487, 386041, 375945, 375485, 164607, 164607
331, 1853618, 393605, 381406, 371364, 382975, 162134, 162134
332, 1853045, 373507, 393181, 383106, 363329, 169961, 169961
333, 1849824, 419330, 347485, 337849, 408872, 168144, 168144
334, 1850250, 367972, 394154, 384096, 357740, 173144, 173144
335, 1849297, 364567, 402225, 391811, 354476, 168109, 168109
336, 1853624, 375037, 395004, 384805, 365068, 166855, 166855
337, 1849123, 394583, 371166, 361115, 384261, 168999, 168999
338, 1853889, 368481, 396753, 386496, 358387, 171886, 171886
339, 1850530, 374805, 388489, 378041, 364959, 172118, 172118
340, 1850741, 375609, 393474, 383467, 365409, 166391, 166391
341, 1846562, 384259, 376470, 366200, 373583, 173025, 173025
342, 1849261, 375841, 384121, 373954, 365881, 174732, 174732
343, 1852319, 384192, 379569, 369403, 374327, 172414, 172414
344, 1850947, 391194, 381767, 371865, 380761, 162680, 162680
345, 1848394, 384909, 385499, 375105, 374545, 164168, 164168
346, 1849786, 388581, 367122, 357176, 378219, 179344, 179344
347, 1848234, 380716, 383128, 372813, 370573, 170502, 170502
348, 1851814, 380380, 389762, 379671, 370407, 165797, 165797
349, 1853269, 355209, 419943, 409627, 345548, 161471, 161471
350, 1849929, 371711, 397123, 386566, 361795, 166367, 166367
351, 1848593, 392832, 370990, 360973, 382460, 170669, 170669
352, 1852109, 357033, 405406, 394975, 347451, 173622, 173622
353, 1850478, 399476, 371879, 361955, 389044, 164062, 164062
354, 1848550, 391750, 374481, 364434, 381519, 168183, 168183
355, 1850392, 376040, 384303, 374377, 365838, 174917, 174917
356, 1849425, 407594, 355817, 346158, 397238, 171309, 171309
357, 1847588, 396578, 374880, 364838, 385982, 162655, 162655
358, 1851721, 379010, 392507, 382051, 369179, 164487, 164487
359, 1852774, 400024, 370286, 360101, 389669, 166347, 166347
360, 1853369, 376732, 379543, 369283, 366767, 180522, 180522
361, 1842706, 369816, 388257, 377671, 359542, 173710, 173710
362, 1848160, 390013, 370887, 360817, 379843, 173300, 173300
363, 1848447, 376740, 396370, 385895, 366462, 161490, 161490
364, 1851023, 382364, 380760, 370539, 372346, 172507, 172507
365, 1850353, 374516, 395551, 385243, 364355, 165344, 165344
366, 1849067, 391954, 376939, 366905, 381639, 165815, 165815
367, 1850563, 381834, 387874, 377565, 371618, 165836, 165836
368, 1856258, 381163, 392526, 382627, 370956, 164493, 164493
369, 1848933, 391229, 379347, 368926, 380827, 164302, 164302
370, 1849924, 379896, 386819, 376353, 369684, 168586, 168586
371, 1848946, 400161, 367254, 357326, 389413, 167396, 167396
372, 1848863, 369004, 396651, 386562, 358664, 168991, 168991
373, 1849222, 395764, 372719, 362681, 385446, 166306, 166306
374, 1845864, 365764, 400448, 389990, 355338, 167162, 167162
375, 1848788, 375013, 385646, 375665, 364936, 173764, 173764
376, 1846662, 372800, 391393, 380916, 362655, 169449, 169449
377, 1851243, 383850, 382798, 372912, 373697, 168993, 168993
378, 1852483, 380400, 392302, 382243, 370150, 163694, 163694
379, 1854463, 377702, 388406, 378247, 367692, 171208, 171208
380, 1850533, 358284, 413360, 402274, 348707, 163954, 163954
381, 1849270, 382431, 379496, 369254, 372239, 172925, 172925
382, 1850581, 394484, 377893, 367798, 384394, 163006, 163006
383, 1849015, 384008, 390346, 379959, 373956, 160373, 160373
384, 1848279, 384924, 379919, 370112, 374550, 169387, 169387
385, 1850054, 384363, 386341, 376102, 374078, 164585, 164585
386, 1849011, 391009, 374874, 364700, 380580, 168924, 168924
387, 1848740, 380047, 396706, 386293, 369986, 157854, 157854
388, 1848061, 387496, 386019, 375871, 377107, 160784, 160784
389, 1847412, 370279, 397792, 387083, 360446, 165906, 165906
390, 1848742, 383852, 378618, 368530, 373492, 172125, 172125
391, 1848125, 392388, 368787, 358618, 382052, 173140, 173140
392, 1849904, 383133, 369488, 359362, 372751, 182585, 182585
393, 1847741, 386256, 375999, 365483, 375961, 172021, 172021
394, 1846459, 364131, 398159, 387496, 354097, 171288, 171288
395, 1848457, 381842, 388577, 378116, 371852, 164035, 164035
396, 1853143, 394462, 382334, 372265, 384116, 159983, 159983
397, 1850545, 381953, 392117, 381818, 371649, 161504, 161504
398, 1850457, 393140, 377336, 367190, 383041, 164875, 164875
399, 1850354, 372141, 388265, 377793, 362263, 174946, 174946
400, 1847289, 390637, 372677, 362395, 380366, 170607, 170607
401, 1847791, 392360, 374903, 364849, 382227, 166726, 166726
402, 1850327, 397230, 366113, 355955, 387053, 171988, 171988
403, 1846968, 385660, 376192, 366041, 375491, 171792, 171792
404, 1850668, 369861, 397896, 387465, 359972, 167737, 167737
405, 1851710, 386794, 385275, 374959, 376522, 164080, 164080
406, 1848182, 365353, 394004, 383419, 355392, 175007, 175007
407, 1847655, 428007, 339892, 330253, 417187, 166158, 166158
408, 1844891, 377175, 392098, 381794, 366790, 163517, 163517
409, 1849378, 386428, 375197, 365059, 376410, 173142, 173142
410, 1847071, 379036, 383962, 373930, 368927, 170608, 170608
411, 1847125, 380984, 388399, 377956, 370668, 164559, 164559
412, 1845894, 373731, 390667, 380107, 363345, 169022, 169022
413, 1850549, 372984, 393835, 383183, 362853, 168847, 168847
414, 1848836, 382580, 379908, 369794, 372382, 172086, 172086
415, 1852094, 384292, 385627, 375523, 374256, 166198, 166198
416, 1851943, 375053, 394927, 384612, 364787, 166282, 166282
417, 1852676, 373910, 396961, 386683, 363880, 165621, 165621
418, 1849000, 385242, 374942, 364666, 374972, 174589, 174589
419, 1848681, 375699, 394401, 384172, 365321, 164544, 164544
420, 1849098, 388337, 379915, 369731, 377909, 166603, 166603
421, 1849285, 387224, 379823, 369608, 376964, 167833, 167833
422, 1851791, 383652, 386449, 376505, 373715, 165735, 165735
423, 1852431, 387232, 377636, 367280, 377411, 171436, 171436
424, 1849151, 390403, 374882, 365053, 380181, 169316, 169316
425, 1849025, 374729, 396020, 385649, 364633, 163997, 163997
426, 1849773, 382622, 380303, 370027, 372389, 172216, 172216
427, 1852859, 377364, 394563, 384565, 367619, 164374, 164374
428, 1852405, 387600, 378730, 369042, 377261, 169886, 169886
429, 1847738, 390228, 374812, 364988, 379790, 168960, 168960
430, 1852484, 388690, 389345, 379410, 378573, 158233, 158233
431, 1848947, 391039, 370426, 360277, 380961, 173122, 173122
432, 1851792, 374045, 386145, 375757, 364129, 175858, 175858
433, 1850030, 389033, 384613, 374298, 378566, 161760, 161760
434, 1848323, 390749, 376210, 366034, 380596, 167367, 167367
435, 1850419, 384076, 380209, 369904, 374116, 171057, 171057
436, 1849737, 392080, 378692, 368573, 381678, 164357, 164357
437, 1850601, 378576, 390484, 380037, 368198, 166653, 166653
438, 1846769, 391119, 377826, 367415, 380773, 164818, 164818
439, 1851503, 403487, 358056, 348139, 392919, 174451, 174451
440, 1849888, 379936, 389446, 379247, 369645, 165807, 165807
441, 1851256, 387239, 373885, 363956, 377114, 174531, 174531
442, 1846776, 376886, 389981, 379657, 366846, 166703, 166703
443, 1847996, 374650, 385497, 374923, 364414, 174256, 174256
444, 1849287, 383108, 382129, 372122, 373110, 169409, 169409
445, 1850055, 376899, 386855, 376815, 366888, 171299, 171299
446, 1846084, 372574, 396726, 386320, 362644, 163910, 163910
