sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
153, 1858406, 389235, 388799, 374946, 375304, 165061, 165061
154, 1859891, 378459, 404803, 390577, 364654, 160699, 160699
155, 1857685, 378963, 381164, 367201, 365177, 182590, 182590
156, 1856256, 389950, 378773, 364662, 375609, 173631, 173631
157, 1858353, 386079, 394995, 380872, 372225, 162091, 162091
158, 1858759, 403107, 375449, 361477, 389176, 164775, 164775
159, 1855610, 416024, 357610, 343905, 401303, 168384, 168384
160, 1857589, 398544, 381337, 367500, 384440, 162884, 162884
161, 1859335, 397785, 379621, 365800, 383571, 166279, 166279
162, 1861801, 391392, 383801, 369603, 377555, 169725, 169725
163, 1855383, 382874, 390063, 375975, 368635, 168918, 168918
164, 1859579, 386860, 391719, 377665, 373023, 165156, 165156
165, 1857406, 381968, 392177, 378256, 367943, 168531, 168531
166, 1857060, 389559, 378140, 364188, 375585, 174794, 174794
167, 1859414, 372827, 400998, 386568, 359033, 169994, 169994
168, 1859178, 384427, 387553, 373610, 370176, 171706, 171706
169, 1858657, 381269, 390464, 376416, 367450, 171529, 171529
170, 1858427, 384167, 386893, 373083, 370618, 171833, 171833
171, 1858741, 395360, 381328, 367774, 381035, 166622, 166622
172, 1861738, 417107, 362879, 349416, 402740, 164798, 164798
173, 1857967, 372830, 404359, 390306, 358630, 165921, 165921
174, 1859436, 396336, 382947, 368958, 382357, 164419, 164419
175, 1860815, 392921, 382068, 368109, 378919, 169399, 169399
176, 1855694, 400792, 370366, 356645, 386415, 170738, 170738
177, 1859327, 371951, 396061, 381928, 358215, 175586, 175586
178, 1861905, 392941, 383988, 370050, 379128, 167899, 167899
179, 1861757, 379777, 398417, 384174, 366159, 166615, 166615
180, 1857532, 387321, 382913, 369050, 373428, 172410, 172410
181, 1860098, 374812, 399365, 385333, 360766, 169911, 169911
182, 1863429, 385102, 389755, 376096, 371496, 170490, 170490
183, 1859360, 361550, 410772, 396328, 348004, 171353, 171353
184, 1858887, 386771, 381713, 367895, 372648, 174930, 174930
185, 1859766, 369041, 402922, 388989, 355414, 171700, 171700
186, 1857096, 375546, 391291, 377100, 361535, 175812, 175812
187, 1857641, 372970, 397988, 383823, 359128, 171866, 171866
188, 1857455, 393014, 382032, 367989, 378798, 167811, 167811
189, 1864690, 394777, 384537, 370974, 380752, 166825, 166825
190, 1860445, 390738, 389745, 375767, 377119, 163538, 163538
191, 1861211, 392225, 390716, 376578, 378472, 161610, 161610
192, 1864079, 401725, 374828, 361027, 388149, 169175, 169175
193, 1860157, 392218, 383854, 369844, 378001, 168120, 168120
194, 1862390, 383965, 387716, 374047, 370120, 173271, 173271
195, 1861269, 385515, 387606, 373877, 372031, 171120, 171120
196, 1858878, 384742, 393318, 379085, 370815, 165459, 165459
197, 1859927, 390313, 389498, 375431, 376237, 164224, 164224
198, 1858240, 393938, 381715, 367804, 379421, 167681, 167681
199, 1859230, 374361, 402002, 388049, 360828, 166995, 166995
200, 1858321, 389109, 384088, 369895, 375325, 169952, 169952
201, 1859017, 390984, 379978, 366176, 377285, 172297, 172297
202, 1859469, 362284, 396355, 382648, 348614, 184784, 184784
203, 1862032, 378356, 394737, 381174, 364603, 171581, 171581
204, 1858878, 390917, 382938, 369055, 376754, 169607, 169607
205, 1859219, 375934, 398570, 384413, 361994, 169154, 169154
206, 1860926, 398162, 375638, 362013, 384167, 170473, 170473
207, 1862818, 376869, 394231, 380405, 363425, 173944, 173944
208, 1856469, 384361, 381775, 368050, 370535, 175874, 175874
209, 1856926, 399546, 373484, 359586, 385350, 169480, 169480
210, 1862529, 384846, 397592, 383550, 370827, 162857, 162857
211, 1860538, 392057, 385762, 371740, 378197, 166391, 166391
212, 1859178, 377579, 398419, 384521, 363537, 167561, 167561
213, 1856275, 373708, 394683, 380670, 359594, 173810, 173810
214, 1857771, 374438, 389708, 375449, 360462, 178857, 178857
215, 1861199, 375517, 403630, 389310, 361846, 165448, 165448
216, 1859504, 393824, 387822, 373829, 379953, 162038, 162038
217, 1862257, 404995, 370193, 356587, 390898, 169792, 169792
218, 1859451, 366557, 405279, 391234, 352907, 171737, 171737
219, 1861346, 402941, 372383, 358554, 388896, 169286, 169286
220, 1860999, 404891, 362000, 348548, 391028, 177266, 177266
221, 1857787, 399757, 377367, 363504, 385677, 165741, 165741
222, 1860653, 386305, 386874, 373148, 372544, 170891, 170891
223, 1859825, 369797, 394858, 381176, 355958, 179018, 179018
224, 1857559, 402031, 377132, 362875, 387771, 163875, 163875
225, 1858361, 360252, 415893, 401553, 346733, 166965, 166965
226, 1860556, 397873, 375638, 361911, 383636, 170749, 170749
227, 1859944, 369679, 407633, 393591, 356125, 166458, 166458
228, 1855360, 396204, 378235, 364085, 381816, 167510, 167510
229, 1859847, 382768, 386618, 373019, 368830, 174306, 174306
230, 1858213, 389429, 382282, 368291, 375459, 171376, 171376
231, 1858910, 390495, 381695, 367896, 376476, 171174, 171174
232, 1861387, 387499, 395090, 380780, 373846, 162086, 162086
233, 1859168, 386975, 390879, 376721, 373035, 165779, 165779
234, 1857346, 385829, 391947, 377733, 371675, 165081, 165081
235, 1861248, 394766, 393386, 379498, 380724, 156437, 156437
236, 1860335, 397787, 372371, 358975, 383770, 173716, 173716
237, 1859746, 384750, 393639, 379838, 370879, 165320, 165320
238, 1862026, 395334, 374500, 360786, 381590, 174908, 174908
239, 1857283, 382550, 394072, 379860, 368565, 166118, 166118
240, 1862961, 397479, 384890, 371107, 383791, 162847, 162847
241, 1860193, 390766, 379745, 366004, 376920, 173379, 173379
242, 1858644, 396863, 380188, 366022, 382837, 166367, 166367
243, 1860013, 398461, 375273, 361405, 384494, 170190, 170190
244, 1856498, 365956, 403830, 389356, 352110, 172623, 172623
245, 1862889, 370346, 401403, 387523, 357023, 173297, 173297
246, 1860793, 361809, 406637, 392684, 348205, 175729, 175729
247, 1861163, 405309, 363509, 349828, 391281, 175618, 175618
248, 1861120, 402244, 377433, 363739, 388216, 164744, 164744
249, 1858333, 376991, 386930, 373022, 363106, 179142, 179142
250, 1861019, 389386, 385964, 372036, 375445, 169094, 169094
251, 1860381, 388478, 383544, 369283, 374562, 172257, 172257
252, 1858822, 375668, 392618, 378650, 361816, 175035, 175035
253, 1861675, 358653, 414003, 400053, 345032, 171967, 171967
254, 1857803, 388682, 391961, 377824, 374684, 162326, 162326
255, 1856365, 387800, 378648, 365013, 373438, 175733, 175733
256, 1859567, 396090, 378308, 364233, 381958, 169489, 169489
257, 1858402, 372861, 396678, 382601, 359076, 173593, 173593
258, 1860084, 384622, 391641, 377748, 370841, 167616, 167616
259, 1861692, 382962, 397737, 383786, 369369, 163919, 163919
260, 1859159, 390864, 388513, 374788, 376882, 164056, 164056
261, 1861470, 381304, 399271, 385313, 367816, 163883, 163883
262, 1863264, 392504, 388192, 374503, 378771, 164647, 164647
263, 1860935, 392707, 377168, 363601, 378647, 174406, 174406
264, 1858941, 369335, 409174, 395175, 355379, 164939, 164939
265, 1855274, 391706, 376882, 362962, 377506, 173109, 173109
266, 1856941, 407618, 377159, 363157, 393549, 157729, 157729
267, 1862971, 388654, 391390, 377246, 374971, 165355, 165355
268, 1856545, 386602, 391369, 376909, 372629, 164518, 164518
269, 1859572, 348700, 413660, 399554, 335392, 181133, 181133
270, 1859201, 392671, 384516, 370332, 378890, 166396, 166396
271, 1860271, 402280, 372658, 358978, 388073, 169141, 169141
272, 1857887, 380056, 396966, 382827, 366354, 165842, 165842
273, 1864385, 376850, 398357, 384394, 363282, 170751, 170751
274, 1857780, 384193, 387871, 373774, 370028, 170957, 170957
275, 1860261, 379037, 392647, 378816, 365261, 172250, 172250
276, 1858382, 394932, 376442, 362300, 380884, 171912, 171912
277, 1856881, 361803, 402339, 388256, 348009, 178237, 178237
278, 1860339, 375172, 396679, 382623, 361481, 172192, 172192
279, 1862716, 365802, 413124, 399099, 352223, 166234, 166234
280, 1858062, 397712, 368963, 354878, 383695, 176407, 176407
281, 1858945, 388604, 385441, 371472, 374562, 169433, 169433
282, 1861605, 403777, 366458, 352935, 389707, 174364, 174364
283, 1858241, 387402, 382836, 368996, 373357, 172825, 172825
284, 1859634, 376619, 402344, 388003, 363020, 164824, 164824
285, 1863064, 402000, 369033, 355898, 387819, 174157, 174157
286, 1856106, 379940, 396343, 381998, 365529, 166148, 166148
287, 1858462, 369208, 412733, 398443, 355472, 161303, 161303
288, 1863518, 397366, 373977, 360215, 383260, 174350, 174350
289, 1856236, 398219, 371577, 357467, 383901, 172536, 172536
290, 1860875, 377556, 393032, 379212, 363561, 173757, 173757
291, 1860733, 388498, 385660, 371909, 374604, 170031, 170031
292, 1858624, 400279, 371155, 357494, 386100, 171798, 171798
293, 1861231, 384557, 393245, 379105, 370882, 166721, 166721
294, 1862523, 363887, 411898, 397852, 350308, 169289, 169289
295, 1864244, 375529, 404529, 390854, 362066, 165633, 165633
296, 1858557, 403732, 373234, 359380, 389417, 166397, 166397
297, 1858942, 375592, 392062, 377756, 361914, 175809, 175809
298, 1862023, 395272, 382708, 368917, 380998, 167064, 167064
299, 1856449, 386918, 389439, 375531, 372783, 165889, 165889
300, 1858195, 369969, 390933, 376731, 356374, 182094, 182094
301, 1857622, 394027, 390065, 375729, 379855, 158973, 158973
302, 1858727, 389396, 383426, 369231, 375598, 170538, 170538
303, 1862572, 388601, 386050, 372331, 374720, 170435, 170435
304, 1859413, 397092, 385108, 371049, 383126, 161519, 161519
305, 1859841, 393780, 378428, 365014, 379735, 171442, 171442
306, 1859404, 400198, 377313, 363610, 385731, 166276, 166276
307, 1861446, 392032, 377026, 363213, 378203, 175486, 175486
308, 1861987, 387130, 390540, 376772, 373341, 167102, 167102
309, 1860455, 375926, 400751, 386924, 362020, 167417, 167417
310, 1858154, 380443, 391401, 377456, 366536, 171159, 171159
311, 1858453, 375090, 400069, 385681, 361191, 168211, 168211
312, 1857708, 393119, 387120, 372879, 378778, 162906, 162906
313, 1861028, 388878, 386116, 372687, 375223, 169062, 169062
314, 1860603, 391532, 385260, 371406, 377533, 167436, 167436
315, 1857637, 400971, 379183, 365709, 386494, 162640, 162640
316, 1861534, 381448, 395354, 381482, 367748, 167751, 167751
317, 1858401, 391367, 374236, 360542, 377308, 177474, 177474
318, 1856097, 393802, 379475, 365619, 379565, 168818, 168818
319, 1856425, 403171, 368741, 354818, 389047, 170324, 170324
320, 1860421, 389827, 380114, 366431, 376043, 174003, 174003
321, 1860848, 379997, 394787, 381009, 366127, 169464, 169464
322, 1861809, 368082, 403681, 389717, 354301, 173014, 173014
323, 1860099, 389491, 390065, 376010, 375683, 164425, 164425
324, 1863021, 366020, 399344, 385618, 352533, 179753, 179753
325, 1860093, 390943, 379253, 365585, 376966, 173673, 173673
326, 1855112, 381371, 388747, 374512, 367658, 171412, 171412
327, 1858201, 387768, 388532, 374323, 373986, 166796, 166796
328, 1859504, 372306, 395526, 381506, 358394, 175886, 175886
329, 1861383, 386314, 383832, 370024, 372535, 174339, 174339
330, 1861733, 389390, 389986, 376189, 375706, 165231, 165231
331, 1863216, 397483, 385352, 371667, 383214, 162750, 162750
332, 1862589, 377371, 397136, 383357, 363571, 170577, 170577
333, 1859440, 423282, 351480, 338129, 409103, 168723, 168723
334, 1859903, 371929, 398082, 384347, 358007, 173769, 173769
335, 1859146, 368587, 406263, 392093, 354727, 168738, 168738
336, 1862897, 378981, 398895, 385035, 365296, 167345, 167345
337, 1859221, 398723, 375217, 361376, 384605, 169650, 169650
338, 1863296, 372449, 400543, 386702, 358642, 172480, 172480
339, 1860158, 378810, 392501, 378294, 365229, 172662, 172662
340, 1860727, 379730, 397536, 383714, 365735, 167006, 167006
341, 1856575, 388380, 380506, 366465, 373882, 173671, 173671
342, 1859069, 379832, 388160, 374259, 366118, 175350, 175350
343, 1861884, 388156, 383495, 369625, 374576, 173016, 173016
344, 1860443, 395128, 385692, 372062, 381021, 163270, 163270
345, 1858005, 388890, 389485, 375310, 374812, 164754, 164754
346, 1859671, 392608, 371150, 357470, 378455, 179994, 179994
347, 1857772, 384678, 387072, 373037, 370823, 171081, 171081
348, 1861287, 384306, 393706, 379895, 370650, 166365, 166365
349, 1862881, 359200, 423885, 409874, 345842, 162040, 162040
350, 1859358, 375682, 400982, 386771, 362031, 166946, 166946
351, 1858457, 396909, 374935, 361278, 382791, 171272, 171272
352, 1862090, 361057, 409414, 395267, 347758, 174297, 174297
353, 1860229, 403518, 375799, 362201, 389339, 164686, 164686
354, 1858723, 395748, 378665, 364747, 381825, 168869, 168869
355, 1860240, 380046, 388447, 374651, 366100, 175498, 175498
356, 1859006, 411699, 359616, 346351, 397498, 171921, 171921
357, 1857475, 400816, 378773, 365063, 386305, 163259, 163259
358, 1861386, 382964, 396549, 382320, 369431, 165061, 165061
359, 1862113, 403911, 374108, 360336, 389896, 166931, 166931
360, 1862748, 380628, 383296, 369507, 367029, 181144, 181144
361, 1852725, 373957, 392318, 377957, 359861, 174316, 174316
362, 1857731, 393919, 374908, 361085, 380097, 173861, 173861
363, 1858281, 380786, 400445, 386146, 366722, 162091, 162091
364, 1860927, 386368, 384849, 370841, 372609, 173130, 173130
365, 1859944, 378479, 399520, 385474, 364601, 165935, 165935
366, 1859015, 396058, 381006, 367157, 381900, 166447, 166447
367, 1860402, 385855, 391929, 377853, 371865, 166450, 166450
368, 1865446, 384983, 396352, 382844, 371175, 165046, 165046
369, 1858696, 395236, 383352, 369211, 381123, 164887, 164887
370, 1859784, 383926, 390845, 376663, 369924, 169213, 169213
371, 1858739, 404093, 371282, 357597, 389659, 168054, 168054
372, 1858796, 373124, 400671, 386868, 358981, 169576, 169576
373, 1858907, 399760, 376670, 362932, 385699, 166923, 166923
374, 1855901, 369992, 404519, 390251, 355619, 167760, 167760
375, 1858486, 379048, 389646, 375895, 365165, 174366, 174366
376, 1856600, 376819, 395484, 381170, 362943, 170092, 170092
377, 1860789, 387854, 386603, 373177, 374003, 169576, 169576
378, 1862267, 384486, 396217, 382455, 370421, 164344, 164344
379, 1863914, 381682, 392241, 378476, 367931, 171792, 171792
380, 1860191, 362376, 417289, 402534, 348974, 164509, 164509
381, 1859018, 386382, 383540, 369515, 372491, 173545, 173545
382, 1860409, 398490, 381979, 368071, 384671, 163599, 163599
383, 1858733, 387894, 394344, 380223, 374212, 161030, 161030
384, 1857893, 388915, 383927, 370323, 374842, 169943, 169943
385, 1859990, 388484, 390431, 376366, 374381, 165164, 165164
386, 1858565, 394929, 378803, 364928, 380835, 169535, 169535
387, 1858571, 384059, 400722, 386519, 370287, 158492, 158492
388, 1857696, 391512, 389917, 376104, 377313, 161425, 161425
389, 1857121, 374111, 401931, 387361, 360668, 166525, 166525
390, 1858589, 387903, 382555, 368803, 373828, 172750, 172750
391, 1857752, 396462, 372627, 358827, 382332, 173752, 173752
392, 1859516, 387118, 373375, 359578, 373023, 183211, 183211
393, 1857685, 390320, 380027, 365747, 376251, 172670, 172670
394, 1856236, 368286, 402049, 387741, 354372, 171894, 171894
395, 1858000, 385841, 392477, 378327, 372123, 164616, 164616
396, 1862755, 398447, 386337, 372507, 384362, 160551, 160551
397, 1859999, 385899, 396010, 382096, 371896, 162049, 162049
398, 1860111, 396964, 381307, 367481, 383283, 165538, 165538
399, 1860035, 376128, 392252, 378049, 362538, 175534, 175534
400, 1857088, 394680, 376663, 362672, 380641, 171216, 171216
401, 1857759, 396423, 378983, 365165, 382522, 167333, 167333
402, 1860100, 401198, 370071, 356236, 387317, 172639, 172639
403, 1857074, 389796, 380403, 366309, 375720, 172423, 172423
404, 1860206, 373840, 401826, 387723, 360245, 168286, 168286
405, 1861489, 390830, 389111, 375209, 376797, 164771, 164771
406, 1858120, 369382, 398123, 383723, 355688, 175602, 175602
407, 1857362, 432036, 343910, 330532, 417440, 166722, 166722
408, 1854950, 381342, 396196, 382040, 367102, 164135, 164135
409, 1859049, 390409, 379134, 365300, 376652, 173777, 173777
410, 1856816, 383125, 388054, 374146, 369153, 171169, 171169
411, 1856991, 385113, 392352, 378238, 370910, 165189, 165189
412, 1855810, 377892, 394715, 380377, 363666, 169580, 169580
413, 1860421, 376951, 397924, 383526, 363110, 169455, 169455
414, 1858569, 386560, 383916, 370031, 372646, 172708, 172708
415, 1861752, 388250, 389701, 375790, 374491, 166760, 166760
416, 1861174, 378871, 398854, 384841, 364962, 166823, 166823
417, 1862072, 377826, 400875, 386911, 364134, 166163, 166163
418, 1858738, 389320, 378863, 364888, 375311, 175178, 175178
419, 1858768, 379777, 398415, 384457, 365581, 165269, 165269
420, 1858555, 392307, 383803, 369919, 378156, 167185, 167185
421, 1859158, 391233, 383821, 369876, 377248, 168490, 168490
422, 1861404, 387562, 390454, 376764, 373942, 166341, 166341
423, 1861806, 391076, 381583, 367555, 377678, 171957, 171957
424, 1858706, 394389, 378891, 365350, 380422, 169827, 169827
425, 1858488, 378710, 399853, 385854, 364899, 164586, 164586
426, 1859617, 386697, 384329, 370269, 372700, 172811, 172811
427, 1862357, 381338, 398412, 384812, 367899, 164948, 164948
428, 1861911, 391538, 382659, 369298, 377510, 170453, 170453
429, 1857747, 394407, 378823, 365247, 380092, 169589, 169589
430, 1862116, 392698, 393334, 379651, 378831, 158801, 158801
431, 1858643, 395062, 374398, 360528, 381227, 173714, 173714
432, 1861441, 378007, 390223, 375990, 364443, 176389, 176389
433, 1859743, 392985, 388645, 374581, 378830, 162351, 162351
434, 1858401, 394925, 380234, 366277, 380891, 168037, 168037
435, 1859947, 388100, 384176, 370157, 374364, 171575, 171575
436, 1859521, 396066, 382748, 368850, 381927, 164965, 164965
437, 1860101, 382459, 394395, 380273, 368424, 167275, 167275
438, 1856786, 395198, 381952, 367713, 381049, 165437, 165437
439, 1861077, 407455, 361997, 348428, 393201, 174998, 174998
440, 1859480, 383902, 393380, 379475, 369921, 166401, 166401
441, 1860750, 391105, 377914, 364192, 377293, 175123, 175123
442, 1856945, 381006, 394093, 379919, 367109, 167409, 167409
443, 1857622, 378577, 389459, 375196, 364666, 174862, 174862
444, 1858913, 387013, 386129, 372387, 373356, 170014, 170014
445, 1859783, 380903, 390930, 377101, 367129, 171860, 171860
446, 1856305, 376784, 400866, 386599, 362930, 164563, 164563
447, 1858492, 383463, 380853, 366912, 369508, 178878, 178878
