sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
9, 1000718, 28201, 441682, 437237, 24480, 34559, 34559, 172401552
13, 1003437, 29172, 443630, 439442, 25489, 32852, 32852, 1289048341
6, 1006285, 28963, 445651, 441252, 25373, 32523, 32523, 2090485569
2, 1002080, 42305, 427979, 423609, 38483, 34852, 34852, 2245216576
11, 1004760, 19654, 456208, 452052, 16048, 30399, 30399, 1011469883
4, 1005624, 443088, 31409, 27648, 438303, 32588, 32588, 3070104600
0, 1003378, 445918, 24297, 20670, 441717, 35388, 35388, 1579993911
12, 1005912, 439838, 29851, 26151, 435678, 37197, 37197, 949368495
14, 1001723, 46068, 424313, 420137, 42387, 34409, 34409, 803951767
15, 1006338, 439872, 35084, 31380, 435772, 32115, 32115, 1860352133
1, 1005967, 443787, 27798, 23988, 439914, 35240, 35240, 2058457024
3, 1007999, 245543, 218245, 214357, 241686, 44084, 44084, 2301580217
8, 1003391, 428459, 41196, 37430, 424548, 35879, 35879, 450365858
17, 1006358, 17164, 458472, 453592, 13628, 31751, 31751, 1952397584
10, 1004357, 374143, 95723, 91857, 370268, 36183, 36183, 1441577196
5, 1003479, 443466, 26977, 23156, 439766, 35057, 35057, 4105949172
18, 998009, 29641, 438433, 433289, 25842, 35402, 35402, 3274327148
7, 1004777, 67255, 401373, 397282, 63511, 37678, 37678, 1160420185
21, 1006056, 22665, 452319, 447865, 19019, 32094, 32094, 3141913014
16, 1003971, 21660, 446331, 442331, 17947, 37851, 37851, 3421763196
19, 1005111, 72071, 394140, 390021, 68295, 40292, 40292, 169798840
20, 1006994, 457445, 19097, 15400, 453588, 30732, 30732, 2993914872
22, 1003612, 447513, 26495, 22718, 443424, 31731, 31731, 1821357553
26, 1004829, 38205, 434413, 430530, 34429, 33626, 33626, 669641393
23, 1006272, 32125, 439009, 435096, 28450, 35796, 35796, 3938734317
30, 1005627, 26834, 446336, 442047, 23170, 33620, 33620, 2299954471
25, 1003179, 418085, 51504, 47718, 413998, 35937, 35937, 1580458766
34, 1002516, 17802, 454269, 449836, 14161, 33224, 33224, 1764347148
27, 1003168, 423379, 47251, 43526, 419096, 34958, 34958, 2933239185
28, 1005331, 31748, 438477, 434695, 27947, 36232, 36232, 3680610986
32, 1007727, 456510, 19451, 15877, 452413, 31738, 31738, 321606524
33, 1005173, 430333, 42113, 38544, 425711, 34236, 34236, 257250765
29, 1003773, 415321, 51196, 47442, 411076, 39369, 39369, 3093770188
24, 1004911, 433842, 40080, 36590, 429639, 32380, 32380, 2697461225
31, 1003921, 439477, 32290, 28652, 435444, 34029, 34029, 2188176986
37, 1003992, 27548, 444521, 440351, 23636, 33968, 33968, 2320885754
38, 1005978, 47444, 423310, 419073, 43657, 36247, 36247, 259135666
42, 1000810, 38280, 429866, 425095, 34587, 36491, 36491, 4219564168
35, 1002430, 31224, 436778, 432598, 27550, 37140, 37140, 1703528376
41, 1004436, 58498, 412054, 408334, 54674, 35438, 35438, 384285869
36, 1001285, 447389, 25386, 21616, 443350, 31772, 31772, 3309122079
39, 1004782, 48347, 422250, 418607, 44586, 35496, 35496, 15902198
48, 1007888, 19726, 457893, 453204, 16259, 30403, 30403, 2240453524
40, 1005960, 422487, 43759, 40198, 417984, 40766, 40766, 3470817961
44, 1001150, 394295, 72637, 68690, 389882, 37823, 37823, 2914295760
46, 1005564, 85231, 384537, 380403, 81477, 36958, 36958, 111948726
45, 1003504, 432380, 36382, 32645, 428167, 36965, 36965, 2619688807
47, 1003114, 446817, 19372, 15612, 442419, 39447, 39447, 2627736556
51, 1001689, 29576, 439895, 435631, 25787, 35400, 35400, 2072178299
49, 1003176, 19538, 451012, 447222, 15830, 34787, 34787, 3301326242
43, 1004981, 66269, 402279, 398445, 62538, 37725, 37725, 3131364597
54, 1002309, 23526, 445870, 441581, 20016, 35658, 35658, 2614681710
52, 1003844, 447591, 25771, 22206, 443588, 32344, 32344, 4198240637
50, 1005880, 420677, 48944, 45056, 416843, 37180, 37180, 1503337472
57, 1006790, 448369, 27692, 24039, 444198, 31246, 31246, 3378136665
53, 1002329, 424614, 43253, 39482, 420670, 37155, 37155, 4238893742
61, 1004861, 29472, 438394, 434490, 25645, 38430, 38430, 1978989074
55, 1004645, 458693, 17203, 13638, 454713, 30199, 30199, 3315757642
58, 1005604, 410675, 47108, 43477, 406680, 48832, 48832, 2215163093
56, 1001250, 133082, 331527, 327303, 129108, 40115, 40115, 2933838762
60, 1003025, 438469, 32405, 28693, 434140, 34659, 34659, 2302164462
62, 1002595, 423800, 44519, 40734, 419648, 36947, 36947, 2264163842
65, 1004000, 31423, 439214, 435201, 27666, 35248, 35248, 2503150488
67, 1003688, 20891, 454401, 450364, 17342, 30345, 30345, 1052648189
66, 1005018, 37808, 430331, 426066, 33907, 38453, 38453, 1552951518
63, 1000015, 421474, 46078, 42256, 417677, 36265, 36265, 3244270528
59, 1005442, 432484, 40385, 36719, 428644, 33605, 33605, 2298253016
64, 1001374, 331591, 130965, 127306, 327512, 42000, 42000, 3606451937
68, 1001968, 396432, 68387, 64515, 392566, 40034, 40034, 712476054
76, 1006715, 22851, 452854, 448626, 19106, 31639, 31639, 2334774893
75, 1001296, 27592, 442116, 438013, 23901, 34837, 34837, 2860740808
72, 1004329, 44124, 426069, 422055, 40281, 35900, 35900, 1668693847
71, 1004353, 458566, 16095, 12610, 454706, 31188, 31188, 3001129178
69, 1003990, 451629, 21099, 17431, 447829, 33001, 33001, 1257641586
80, 1005537, 23041, 453688, 449055, 19325, 30214, 30214, 875930228
70, 1007146, 435238, 39858, 36341, 431577, 32066, 32066, 1983617363
