sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
10, 874306, 1524, 429362, 428837, 1107, 6738, 6738, 558864138
6, 872319, 132046, 290064, 289513, 131612, 14542, 14542, 2498909775
3, 873837, 2123, 428788, 428300, 1720, 6453, 6453, 8096992
8, 873044, 1840, 428175, 427710, 1435, 6942, 6942, 4258162388
1, 876097, 431253, 1409, 1051, 430670, 5857, 5857, 1601314446
7, 875043, 375898, 52109, 51702, 375420, 9957, 9957, 1935039179
4, 874964, 298160, 127783, 127350, 297551, 12060, 12060, 2026546338
11, 873035, 428462, 1067, 706, 427988, 7406, 7406, 3073526315
0, 874216, 94168, 332052, 331625, 93721, 11325, 11325, 583398146
9, 873384, 207917, 217524, 217121, 207484, 11669, 11669, 1451992975
2, 872864, 36173, 391615, 391168, 35726, 9091, 9091, 3291654641
5, 874374, 81624, 343479, 343039, 81170, 12531, 12531, 3485758594
15, 872867, 426860, 1969, 1530, 426270, 8119, 8119, 1259646130
16, 872380, 423933, 2779, 2404, 423252, 10006, 10006, 1308338885
14, 874576, 13227, 417085, 416580, 12816, 7434, 7434, 4281692709
18, 873598, 61020, 366289, 365678, 60607, 10002, 10002, 1917188611
19, 874366, 2592, 427215, 426720, 2201, 7819, 7819, 2515621271
13, 874698, 256271, 171603, 171141, 255785, 9949, 9949, 3853181660
17, 874331, 425377, 4300, 3898, 424772, 7992, 7992, 1767252603
22, 872917, 1556, 429331, 428857, 1169, 6002, 6002, 2779503624
23, 873553, 76920, 349564, 348942, 76489, 10819, 10819, 1352121802
12, 873250, 429194, 1382, 971, 428725, 6489, 6489, 1449795366
21, 874942, 430147, 1727, 1322, 429658, 6044, 6044, 3378479144
20, 873482, 206697, 214653, 214174, 206176, 15891, 15891, 2188940797
28, 874359, 49508, 376628, 376157, 49126, 11470, 11470, 2798531400
24, 873439, 376379, 47727, 47240, 375917, 13088, 13088, 3779885752
30, 874332, 1407, 430040, 429427, 1030, 6214, 6214, 3149766336
26, 876914, 431037, 1540, 1116, 430549, 6336, 6336, 564008599
29, 874919, 1464, 429347, 428970, 1076, 7031, 7031, 3413891988
25, 874531, 428067, 1852, 1452, 427610, 7775, 7775, 3625086374
31, 873618, 6396, 422542, 422024, 5994, 8331, 8331, 3040622596
27, 874630, 68751, 336598, 336158, 68363, 32380, 32380, 310303147
35, 873150, 1365, 429216, 428686, 951, 6466, 6466, 2532510328
33, 874746, 430172, 1275, 892, 429659, 6374, 6374, 1587955565
32, 873463, 133701, 289601, 289166, 133287, 13854, 13854, 2772045833
34, 874669, 410199, 19860, 19486, 409788, 7668, 7668, 1633346638
39, 875651, 1683, 430321, 429733, 1324, 6295, 6295, 3606742547
37, 873251, 1533, 423473, 422930, 1131, 12092, 12092, 2972948325
40, 874193, 45901, 380692, 380257, 45511, 10916, 10916, 3938694662
44, 873264, 4610, 425844, 425172, 4240, 6699, 6699, 1057607321
38, 874175, 33957, 395397, 394974, 33553, 8147, 8147, 3435049348
36, 873063, 371079, 56708, 56290, 370566, 9210, 9210, 787104649
41, 875176, 421408, 8837, 8442, 420787, 7851, 7851, 2162371436
47, 872014, 2769, 426689, 426091, 2395, 7035, 7035, 103696229
43, 874434, 429996, 1181, 809, 429486, 6481, 6481, 2652052524
46, 874126, 429897, 1416, 1042, 429297, 6237, 6237, 4113798803
45, 872641, 416661, 11962, 11564, 416110, 8172, 8172, 3401886137
42, 874462, 429417, 2232, 1857, 428976, 5990, 5990, 4245058734
48, 874598, 429217, 1331, 942, 428688, 7210, 7210, 3390298814
51, 873537, 1215, 429670, 429035, 801, 6408, 6408, 855117418
52, 874514, 429835, 2252, 1870, 429157, 5700, 5700, 4156887163
50, 872905, 191501, 231009, 230471, 191048, 14438, 14438, 2822398632
54, 872561, 13439, 415767, 415245, 13042, 7534, 7534, 1139288001
49, 874737, 214305, 211120, 210740, 213862, 12355, 12355, 2889340933
53, 873462, 406126, 23321, 22926, 405575, 7757, 7757, 174303111
55, 873469, 25371, 403270, 402719, 24935, 8587, 8587, 4122904516
58, 874372, 5461, 425816, 425276, 5083, 6368, 6368, 2093964266
56, 873925, 428285, 1745, 1361, 427718, 7408, 7408, 2194385230
62, 874235, 1228, 429751, 429257, 817, 6591, 6591, 2644565725
57, 874781, 1145, 430647, 430241, 770, 5989, 5989, 967171378
61, 873224, 428445, 1873, 1464, 427876, 6783, 6783, 2017214502
60, 875653, 430651, 1028, 655, 430075, 6622, 6622, 1805384338
59, 875176, 421627, 1410, 1051, 421184, 14952, 14952, 3486747281
64, 875734, 38453, 391534, 391019, 38056, 8336, 8336, 3953031456
65, 874767, 422829, 4779, 4328, 422277, 10277, 10277, 1268719826
63, 874192, 429271, 1136, 743, 428738, 7152, 7152, 955072811
66, 873471, 424276, 4889, 4472, 423588, 8123, 8123, 2646862582
67, 873698, 88964, 335967, 335497, 88550, 12360, 12360, 3316176812
69, 874460, 429467, 1857, 1460, 428954, 6361, 6361, 845011732
68, 873809, 411001, 16454, 16058, 410426, 9935, 9935, 3814809698
72, 873193, 4083, 425295, 424711, 3674, 7715, 7715, 1767893340
71, 872868, 21015, 406600, 405979, 20630, 9322, 9322, 1888392420
75, 874156, 4022, 426755, 426172, 3643, 6782, 6782, 2740882686
73, 874004, 2687, 428088, 427684, 2301, 6622, 6622, 137521293
70, 875180, 178139, 244858, 244374, 177639, 15085, 15085, 1420836593
74, 874462, 237810, 184169, 183755, 237306, 15711, 15711, 3334461238
76, 872192, 255258, 168733, 168292, 254793, 12558, 12558, 3792913929
77, 874786, 425339, 1661, 1269, 424931, 10793, 10793, 1989077985
78, 874289, 1148, 430205, 429755, 809, 6186, 6186, 1476603476
79, 872340, 219472, 199580, 199148, 218910, 17615, 17615, 2299276835
