L,rho,mean_density,second_moment_uncentered,forth_moment_uncentered
16000,0.23990103,4.3703415176e-01,1.9099916918e-01,3.6480926619e-02
16000,0.24127895,4.2403424017e-01,1.7980552674e-01,3.2330379783e-02
16000,0.24247934,4.1057430061e-01,1.6857210459e-01,2.8417126246e-02
16000,0.24351444,3.9649633307e-01,1.5721111876e-01,2.4716452406e-02
16000,0.24439649,3.8145767361e-01,1.4551361955e-01,2.1176341443e-02
16000,0.24513774,3.6532362296e-01,1.3347074566e-01,1.7819422734e-02
16000,0.24575043,3.4761364996e-01,1.2085837019e-01,1.4617703706e-02
16000,0.24624681,3.2699167247e-01,1.0698868811e-01,1.1473589550e-02
16000,0.24663912,3.0190722424e-01,9.1462004573e-02,8.4640516963e-03
16000,0.24693960,2.6659646830e-01,7.2283391903e-02,5.4925795453e-03
16000,0.24716049,2.2577138354e-01,5.3198559332e-02,3.2038673139e-03
16000,0.24731405,1.9070503348e-01,3.9315303951e-02,1.9312901841e-03
16000,0.24741251,1.7210164615e-01,3.2551919157e-02,1.3911717492e-03
16000,0.24746812,1.5694462825e-01,2.7464574519e-02,1.0326897310e-03
16000,0.24749311,1.4930833563e-01,2.5064515382e-02,8.8972597518e-04
16000,0.24749974,1.4988378463e-01,2.5342668437e-02,9.1297181361e-04
16000,0.24750026,1.5046295410e-01,2.5424891743e-02,9.1250619315e-04
16000,0.24750689,1.4725820906e-01,2.4361155177e-02,8.4297456739e-04
16000,0.24753188,1.4269542439e-01,2.3099682929e-02,7.7558885630e-04
16000,0.24758749,1.2796745690e-01,1.8855189004e-02,5.4844370406e-04
16000,0.24768595,1.1064910534e-01,1.4401464180e-02,3.4552442469e-04
16000,0.24783951,8.5318538410e-02,8.6149786504e-03,1.3138385246e-04
16000,0.24806040,5.7220349523e-02,3.8389701476e-03,2.5801747006e-05
16000,0.24836088,3.6577954844e-02,1.5935327722e-03,5.2731199570e-06
16000,0.24875319,2.1056034656e-02,4.9748556242e-04,3.8399891000e-07
16000,0.24924957,1.2253167656e-02,1.6698059204e-04,4.4488004538e-08
16000,0.24986226,7.3291039492e-03,5.8446688188e-05,4.8993116981e-09
16000,0.25060351,4.3494438867e-03,2.0221679332e-05,5.4234356007e-10
16000,0.25148556,2.6794566758e-03,7.5704036255e-06,7.2727634594e-11
16000,0.25252066,1.6733514805e-03,2.9400661187e-06,1.0711859015e-11
16000,0.25372105,1.0499132930e-03,1.1454532512e-06,1.5589714683e-12
16000,0.25509897,6.9525243750e-04,4.9936304953e-07,2.8784122554e-13
16000,0.25666667,4.6450081250e-04,2.2231980961e-07,5.6529169498e-14
16000,0.25843638,3.1959557422e-04,1.0479868034e-07,1.2295847258e-14
16000,0.26042037,2.2332699219e-04,5.1111891118e-08,2.9173403320e-15
16000,0.26263085,1.5844435156e-04,2.5679588855e-08,7.2865283116e-16
16000,0.26508009,1.1418508594e-04,1.3349690661e-08,1.9895589789e-16
16000,0.26778033,8.3228421875e-05,7.0526121664e-09,5.3816656272e-17
16000,0.27074380,6.1548781250e-05,3.8586410788e-09,1.6139799151e-17
16000,0.27398276,4.6195203125e-05,2.1747912375e-09,5.1502471700e-18
16000,0.27750944,3.4874960938e-05,1.2362895458e-09,1.6447402341e-18
16000,0.28133609,2.6831980469e-05,7.3155843077e-10,5.7398347206e-19
16000,0.28547495,2.0652160156e-05,4.3224630168e-10,1.9779293001e-19
16000,0.28993827,1.6274933594e-05,2.6887053975e-10,7.7198629080e-20
16000,0.29473829,1.2779277344e-05,1.6557631660e-10,2.9134770914e-20
16000,0.29988726,1.0201238281e-05,1.0541252177e-10,1.1747325500e-20
20000,0.00000000,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
20000,0.01469901,9.9665138900e-01,9.9331399127e-01,9.8667268553e-01
20000,0.02880420,9.8753921367e-01,9.7523369879e-01,9.5108076827e-01
20000,0.04232782,9.7391078712e-01,9.4850222174e-01,8.9965646643e-01
20000,0.05528211,9.5682802097e-01,9.1551986256e-01,8.3817662182e-01
20000,0.06767932,9.3718672379e-01,8.7831895655e-01,7.7144419401e-01
20000,0.07953168,9.1573312046e-01,8.3856714968e-01,7.0319487047e-01
20000,0.09085144,8.9308664329e-01,7.9760375447e-01,6.3617175567e-01
20000,0.10165085,8.6974778765e-01,7.5646121637e-01,5.7223357870e-01
20000,0.11194215,8.4613266775e-01,7.1594049424e-01,5.1257079931e-01
20000,0.12173758,8.2255712861e-01,6.7660023292e-01,4.5778788353e-01
20000,0.13104938,7.9927771007e-01,6.3884486150e-01,4.0812276646e-01
20000,0.13988981,7.7649545976e-01,6.0294520262e-01,3.6354292603e-01
20000,0.14827109,7.5434514925e-01,5.6903660834e-01,3.2380267108e-01
20000,0.15620549,7.3292675375e-01,5.3718163058e-01,2.8856411332e-01
20000,0.16370523,7.1231850052e-01,5.0739765050e-01,2.5745238449e-01
20000,0.17078257,6.9254718041e-01,4.7962160176e-01,2.3003688983e-01
20000,0.17744975,6.7363017230e-01,4.5377761369e-01,2.0591413114e-01
20000,0.18371901,6.5555546709e-01,4.2975297572e-01,1.8468762923e-01
20000,0.18960259,6.3829418777e-01,4.0741947581e-01,1.6599063851e-01
20000,0.19511274,6.2182387384e-01,3.8666493649e-01,1.4950978303e-01
20000,0.20026171,6.0608754934e-01,3.6734212419e-01,1.3494024608e-01
20000,0.20506173,5.9102209727e-01,3.4930712703e-01,1.2201547958e-01
20000,0.20952505,5.7657207141e-01,3.3243536144e-01,1.1051328005e-01
20000,0.21366391,5.6266833041e-01,3.1659565983e-01,1.0023282421e-01
20000,0.21749056,5.4923893000e-01,3.0166341357e-01,9.1000828768e-02
20000,0.22101724,5.3621534600e-01,2.8752690983e-01,8.2671738306e-02
20000,0.22425620,5.2350252204e-01,2.7405490677e-01,7.5106109667e-02
20000,0.22721967,5.1105176376e-01,2.6117392559e-01,6.8211840675e-02
20000,0.22991991,4.9876170408e-01,2.4876326501e-01,6.1883189435e-02
20000,0.23236915,4.8657743472e-01,2.3675763788e-01,5.6054214987e-02
20000,0.23457963,4.7442117180e-01,2.2507550224e-01,5.0659030311e-02
20000,0.23656362,4.6218722785e-01,2.1361711075e-01,4.5632335939e-02
20000,0.23833333,4.4983929040e-01,2.0235550578e-01,4.0947846713e-02
20000,0.23990103,4.3722879906e-01,1.9116921256e-01,3.6545812988e-02
20000,0.24127895,4.2429327511e-01,1.8002508621e-01,3.2409249790e-02
20000,0.24247934,4.1094981099e-01,1.6888029139e-01,2.8520920457e-02
20000,0.24351444,3.9706063610e-01,1.5765814549e-01,2.4856718970e-02
20000,0.24439649,3.8224843689e-01,1.4611597685e-01,2.1351109320e-02
20000,0.24513774,3.6659163962e-01,1.3439385691e-01,1.8064080133e-02
20000,0.24575043,3.4946331568e-01,1.2213556355e-01,1.4922412723e-02
20000,0.24624681,3.2950882774e-01,1.0862363358e-01,1.1818452320e-02
20000,0.24663912,3.0589776046e-01,9.3735137896e-02,8.8407126533e-03
20000,0.24693960,2.7359064879e-01,7.5728386190e-02,5.9383025658e-03
20000,0.24716049,2.3035347671e-01,5.5204927298e-02,3.4120696434e-03
20000,0.24731405,1.9416561787e-01,4.0385870812e-02,1.9822209159e-03
20000,0.24741251,1.7118186396e-01,3.2115114112e-02,1.3427016743e-03
20000,0.24746812,1.5866375651e-01,2.7880413216e-02,1.0485608186e-03
20000,0.24749311,1.4770424931e-01,2.4409139916e-02,8.3295995461e-04
20000,0.24749974,1.4610457218e-01,2.3995320840e-02,8.2116667241e-04
20000,0.24750026,1.4503576221e-01,2.3733862033e-02,8.0787589212e-04
20000,0.24750689,1.4563187468e-01,2.3933627749e-02,8.2034754397e-04
20000,0.24753188,1.4020424202e-01,2.2316280568e-02,7.2290749508e-04
20000,0.24758749,1.2374966966e-01,1.7691508211e-02,4.8788854484e-04
20000,0.24768595,9.9152066535e-02,1.1606078454e-02,2.3039423954e-04
20000,0.24783951,7.4051337803e-02,6.5713095548e-03,8.3050062931e-05
20000,0.24806040,5.0550349642e-02,3.0573029499e-03,1.8354400987e-05
20000,0.24836088,2.9354728338e-02,1.0015580297e-03,1.8337815797e-06
20000,0.24875319,1.6091925535e-02,2.9118630446e-04,1.3710856600e-07
20000,0.24924957,9.1467390875e-03,9.1635368761e-05,1.2331110369e-08
20000,0.24986226,5.1809443350e-03,2.8960158562e-05,1.1842484863e-09
20000,0.25060351,3.0723560225e-03,9.9888980038e-06,1.2808150334e-10
20000,0.25148556,1.8372138400e-03,3.5500894612e-06,1.5772720658e-11
20000,0.25252066,1.1524888650e-03,1.3852495304e-06,2.3157965086e-12
20000,0.25372105,7.2458650500e-04,5.4259488248e-07,3.3960046558e-13
20000,0.25509897,4.7631738750e-04,2.3353259952e-07,6.1732279256e-14
20000,0.25666667,3.1510028000e-04,1.0213671837e-07,1.1879360809e-14
20000,0.25843638,2.1534773250e-04,4.7590363501e-08,2.5410314677e-15
20000,0.26042037,1.5094222000e-04,2.3328604941e-08,6.0264731759e-16
20000,0.26263085,1.0705312000e-04,1.1714529646e-08,1.5146570972e-16
20000,0.26508009,7.6720870000e-05,5.9997983954e-09,3.9078329494e-17
20000,0.26778033,5.5857182500e-05,3.1808553285e-09,1.1011287311e-17
20000,0.27074380,4.1357115000e-05,1.7387199139e-09,3.2543446952e-18
20000,0.27398276,3.0985362500e-05,9.7721227374e-10,1.0342097524e-18
20000,0.27750944,2.3299362500e-05,5.5043117043e-10,3.2178664549e-19
20000,0.28133609,1.8086297500e-05,3.3196454422e-10,1.1759019424e-19
20000,0.28547495,1.3907552500e-05,1.9586705079e-10,4.0470071666e-20
20000,0.28993827,1.0872032500e-05,1.1972864693e-10,1.5166137438e-20
20000,0.29473829,8.6203725000e-06,7.5361726306e-11,6.0586220483e-21
20000,0.29988726,6.8020400000e-06,4.6804473412e-11,2.3031793048e-21
24000,0.00000000,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
24000,0.01469901,9.9665119841e-01,9.9331361134e-01,9.8667193064e-01
24000,0.02880420,9.8753785886e-01,9.7523102285e-01,9.5107554855e-01
24000,0.04232782,9.7390954055e-01,9.4849979356e-01,8.9965185983e-01
24000,0.05528211,9.5682738569e-01,9.1551864659e-01,8.3817439441e-01
24000,0.06767932,9.3718704099e-01,8.7831955064e-01,7.7144523597e-01
24000,0.07953168,9.1573315375e-01,8.3856720990e-01,7.0319496895e-01
24000,0.09085144,8.9308570977e-01,7.9760208635e-01,6.3616909252e-01
24000,0.10165085,8.6974817793e-01,7.5646189474e-01,5.7223460343e-01
24000,0.11194215,8.4612949625e-01,7.1593512621e-01,5.1256311006e-01
24000,0.12173758,8.2255347286e-01,6.7659421785e-01,4.5777974138e-01
24000,0.13104938,7.9927723855e-01,6.3884410661e-01,4.0812179905e-01
24000,0.13988981,7.7649029979e-01,6.0293718819e-01,3.6353325900e-01
24000,0.14827109,7.5433765148e-01,5.6902529513e-01,3.2378979263e-01
24000,0.15620549,7.3292654835e-01,5.3718132827e-01,2.8856378589e-01
24000,0.16370523,7.1231463270e-01,5.0739213906e-01,2.5744678907e-01
24000,0.17078257,6.9254704375e-01,4.7962141114e-01,2.3003670443e-01
24000,0.17744975,6.7362492681e-01,4.5377054572e-01,2.0590771487e-01
24000,0.18371901,6.5555585066e-01,4.2975347695e-01,1.8468805717e-01
24000,0.18960259,6.3829587932e-01,4.0742163372e-01,1.6599239439e-01
24000,0.19511274,6.2182608476e-01,3.8666768418e-01,1.4951190493e-01
24000,0.20026171,6.0608884081e-01,3.6734368739e-01,1.3494139119e-01
24000,0.20506173,5.9102379630e-01,3.4930913290e-01,1.2201687748e-01
24000,0.20952505,5.7657729035e-01,3.3244137731e-01,1.1051727675e-01
24000,0.21366391,5.6267587384e-01,3.1660414513e-01,1.0023819247e-01
24000,0.21749056,5.4924882972e-01,3.0167428433e-01,9.1007382731e-02
24000,0.22101724,5.3622073673e-01,2.8753268731e-01,8.2675056401e-02
24000,0.22425620,5.2351706085e-01,2.7407012386e-01,7.5114444702e-02
24000,0.22721967,5.1107431337e-01,2.6119696766e-01,6.8223870402e-02
24000,0.22991991,4.9880426571e-01,2.4880571523e-01,6.1904303571e-02
24000,0.23236915,4.8664163047e-01,2.3682010341e-01,5.6083786869e-02
24000,0.23457963,4.7449568239e-01,2.2514619072e-01,5.0690841523e-02
24000,0.23656362,4.6229988377e-01,2.1372124233e-01,4.5676820544e-02
24000,0.23833333,4.4995921682e-01,2.0246338225e-01,4.0991490350e-02
24000,0.23990103,4.3739369335e-01,1.9131337631e-01,3.6600909976e-02
24000,0.24127895,4.2452221681e-01,1.8021933804e-01,3.2479172341e-02
24000,0.24247934,4.1124410182e-01,1.6912206928e-01,2.8602516409e-02
24000,0.24351444,3.9743367669e-01,1.5795420558e-01,2.4949959459e-02
24000,0.24439649,3.8279869868e-01,1.4653624493e-01,2.1473691854e-02
24000,0.24513774,3.6721501155e-01,1.3484974508e-01,1.8186004158e-02
24000,0.24575043,3.5049420677e-01,1.2285487653e-01,1.5097557355e-02
24000,0.24624681,3.3156433566e-01,1.0995885555e-01,1.2101255220e-02
24000,0.24663912,3.0933010995e-01,9.5768075937e-02,9.2017411605e-03
24000,0.24693960,2.8051370038e-01,7.9160610183e-02,6.3867897724e-03
24000,0.24716049,2.4206198001e-01,5.9985286056e-02,3.8644335318e-03
24000,0.24731405,1.9963972207e-01,4.2384601773e-02,2.1438943118e-03
24000,0.24741251,1.6941798836e-01,3.1624189265e-02,1.3144763810e-03
24000,0.24746812,1.5407050206e-01,2.6348720176e-02,9.4622439666e-04
24000,0.24749311,1.4571482884e-01,2.3932707972e-02,8.1551204690e-04
24000,0.24749974,1.4447559733e-01,2.3461366105e-02,7.8023384022e-04
24000,0.24750026,1.4614529464e-01,2.3962953361e-02,8.0443542267e-04
24000,0.24750689,1.4386563122e-01,2.3177164174e-02,7.4905169534e-04
24000,0.24753188,1.3638302625e-01,2.1066823481e-02,6.4777187432e-04
24000,0.24758749,1.2231209565e-01,1.7290468400e-02,4.6601928898e-04
24000,0.24768595,9.5629564917e-02,1.0733764971e-02,1.9453920218e-04
24000,0.24783951,6.8948459234e-02,5.7324045824e-03,6.5053362079e-05
24000,0.24806040,3.9881573760e-02,1.8773469763e-03,7.3113781966e-06
24000,0.24836088,2.2971046396e-02,6.1271508065e-04,7.1856041124e-07
24000,0.24875319,1.2816778852e-02,1.8398934952e-04,5.6184365848e-08
24000,0.24924957,6.9570355191e-03,5.2519772541e-05,3.9938598923e-09
24000,0.24986226,3.9531346997e-03,1.6706594908e-05,3.7160694029e-10
24000,0.25060351,2.3106000694e-03,5.6503820718e-06,4.1399973636e-11
24000,0.25148556,1.3590371302e-03,1.9212514024e-06,4.3957067829e-12
24000,0.25252066,8.4529413194e-04,7.4165356423e-07,6.5391168070e-13
24000,0.25372105,5.3377917882e-04,2.9438274058e-07,1.0122233347e-13
24000,0.25509897,3.4982444097e-04,1.2601436346e-07,1.8091841539e-14
24000,0.25666667,2.3229230208e-04,5.5378186046e-08,3.4386676088e-15
24000,0.25843638,1.5738197569e-04,2.5328991589e-08,7.1059305082e-16
24000,0.26042037,1.1078026910e-04,1.2555657212e-08,1.7410678414e-16
24000,0.26263085,7.6930062500e-05,6.0333100972e-09,3.9503233774e-17
24000,0.26508009,5.5685477431e-05,3.1590708543e-09,1.0843099805e-17
24000,0.26778033,4.0317031250e-05,1.6530452607e-09,2.9483464501e-18
24000,0.27074380,2.9997664931e-05,9.1570900070e-10,9.0577594923e-19
24000,0.27398276,2.2241946181e-05,5.0282657590e-10,2.7191960048e-19
24000,0.27750944,1.6920324653e-05,2.9070789892e-10,9.0365900282e-20
24000,0.28133609,1.2886559028e-05,1.6832301205e-10,3.0099167678e-20
24000,0.28547495,9.9431163194e-06,1.0007060367e-10,1.0553458105e-20
24000,0.28993827,7.7831145833e-06,6.1357303144e-11,3.9841994743e-21
24000,0.29473829,6.1194704861e-06,3.7909887180e-11,1.5174742425e-21
24000,0.29988726,4.8666093750e-06,2.3951402443e-11,6.0206274682e-22
28000,0.00000000,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
28000,0.01469901,9.9665121924e-01,9.9331365284e-01,9.8667201305e-01
28000,0.02880420,9.8753732553e-01,9.7522996944e-01,9.5107349379e-01
28000,0.04232782,9.7390911494e-01,9.4849896443e-01,8.9965028656e-01
28000,0.05528211,9.5682666629e-01,9.1551726975e-01,8.3817187275e-01
28000,0.06767932,9.3718435808e-01,8.7831452165e-01,7.7143640112e-01
28000,0.07953168,9.1573220147e-01,8.3856546565e-01,7.0319204305e-01
28000,0.09085144,8.9308485532e-01,7.9760055987e-01,6.3616665651e-01
28000,0.10165085,8.6974687715e-01,7.5645963158e-01,5.7223117801e-01
28000,0.11194215,8.4612783549e-01,7.1593231534e-01,5.1255908403e-01
28000,0.12173758,8.2255332501e-01,6.7659397398e-01,4.5777940968e-01
28000,0.13104938,7.9927360811e-01,6.3883830231e-01,4.0811438079e-01
28000,0.13988981,7.7648583183e-01,6.0293024891e-01,3.6352488957e-01
28000,0.14827109,7.5433604785e-01,5.6902287504e-01,3.2378703675e-01
28000,0.15620549,7.3292643259e-01,5.3718115775e-01,2.8856360089e-01
28000,0.16370523,7.1231288598e-01,5.0738964988e-01,2.5744426156e-01
28000,0.17078257,6.9254493610e-01,4.7961849106e-01,2.3003390185e-01
28000,0.17744975,6.7362761715e-01,4.5377416901e-01,2.0591100086e-01
28000,0.18371901,6.5555401684e-01,4.2975107171e-01,1.8468598830e-01
28000,0.18960259,6.3829662114e-01,4.0742257940e-01,1.6599316283e-01
28000,0.19511274,6.2182629006e-01,3.8666793820e-01,1.4951209936e-01
28000,0.20026171,6.0608776134e-01,3.6734237798e-01,1.3494042785e-01
28000,0.20506173,5.9102558144e-01,3.4931124153e-01,1.2201834850e-01
28000,0.20952505,5.7658018292e-01,3.3244471133e-01,1.1051949141e-01
28000,0.21366391,5.6268212649e-01,3.1661117986e-01,1.0024264478e-01
28000,0.21749056,5.4925789257e-01,3.0168423850e-01,9.1013386937e-02
28000,0.22101724,5.3623349521e-01,2.8754636815e-01,8.2682921618e-02
28000,0.22425620,5.2354005011e-01,2.7409419310e-01,7.5127636591e-02
28000,0.22721967,5.1109446483e-01,2.6121756337e-01,6.8234627321e-02
28000,0.22991991,4.9883547057e-01,2.4883684137e-01,6.1919788224e-02
28000,0.23236915,4.8667498166e-01,2.3685255696e-01,5.6099151915e-02
28000,0.23457963,4.7453294563e-01,2.2518154297e-01,5.0706751151e-02
28000,0.23656362,4.6233862902e-01,2.1375705164e-01,4.5692114537e-02
28000,0.23833333,4.5003106720e-01,2.0252802239e-01,4.1017649228e-02
28000,0.23990103,4.3749863693e-01,1.9140514990e-01,3.6636002281e-02
28000,0.24127895,4.2467226551e-01,1.8034668658e-01,3.2525038078e-02
28000,0.24247934,4.1144642885e-01,1.6928841255e-01,2.8658735036e-02
28000,0.24351444,3.9765813642e-01,1.5813248413e-01,2.5006192839e-02
28000,0.24439649,3.8316544441e-01,1.4681672032e-01,2.1555714447e-02
28000,0.24513774,3.6782513018e-01,1.3529726390e-01,1.8306397133e-02
28000,0.24575043,3.5119279549e-01,1.2334102109e-01,1.5215291716e-02
28000,0.24624681,3.3285532082e-01,1.1080706112e-01,1.2284499841e-02
28000,0.24663912,3.1212468749e-01,9.7465649536e-02,9.5161974535e-03
28000,0.24693960,2.8423245560e-01,8.1048482577e-02,6.6438026212e-03
28000,0.24716049,2.4584460924e-01,6.1758905430e-02,4.0648506884e-03
28000,0.24731405,2.0407734004e-01,4.4009960349e-02,2.2570419652e-03
28000,0.24741251,1.7286858942e-01,3.2622790353e-02,1.3660458640e-03
28000,0.24746812,1.5124438378e-01,2.5430679597e-02,8.8390405759e-04
28000,0.24749311,1.4526940178e-01,2.3665775941e-02,7.8441348078e-04
28000,0.24749974,1.4300651326e-01,2.2840916483e-02,7.2507987051e-04
28000,0.24750026,1.4327976726e-01,2.3143876398e-02,7.5663130316e-04
28000,0.24750689,1.4107308861e-01,2.2514497700e-02,7.2455058811e-04
28000,0.24753188,1.3468183100e-01,2.0507610585e-02,6.0633636372e-04
28000,0.24758749,1.1595633243e-01,1.5499496000e-02,3.7369174094e-04
28000,0.24768595,8.7261149147e-02,9.0115573704e-03,1.4111063019e-04
28000,0.24783951,6.0460670421e-02,4.4028942714e-03,3.6908663938e-05
28000,0.24806040,3.6057803324e-02,1.5677777866e-03,5.0789227980e-06
28000,0.24836088,1.9307074950e-02,4.2199691526e-04,2.9971851588e-07
28000,0.24875319,1.0135391990e-02,1.1347664619e-04,1.9896778121e-08
28000,0.24924957,5.5391813610e-03,3.3115271300e-05,1.5219297218e-09
28000,0.24986226,3.0650577895e-03,9.9902211659e-06,1.3253302028e-10
28000,0.25060351,1.7765291263e-03,3.3093858230e-06,1.3619322008e-11
28000,0.25148556,1.0497027857e-03,1.1444757407e-06,1.5444588488e-12
28000,0.25252066,6.5113696429e-04,4.3844983316e-07,2.2236876277e-13
28000,0.25372105,4.1469946429e-04,1.7703645827e-07,3.5592171468e-14
28000,0.25509897,2.6805723342e-04,7.3951978152e-08,6.2367799056e-15
28000,0.25666667,1.7805127168e-04,3.2486050873e-08,1.1762861479e-15
28000,0.25843638,1.2025825638e-04,1.4792476240e-08,2.4181927813e-16
28000,0.26042037,8.2936623724e-05,7.0138776152e-09,5.3689192954e-17
28000,0.26263085,5.8607878827e-05,3.4945455977e-09,1.3189103924e-17
28000,0.26508009,4.1855881378e-05,1.7817012517e-09,3.4226461975e-18
28000,0.26778033,3.0453225765e-05,9.4318424671e-10,9.5993289882e-19
28000,0.27074380,2.2464209184e-05,5.1190681378e-10,2.7860357450e-19
28000,0.27398276,1.6825409439e-05,2.8720943818e-10,8.7994060659e-20
28000,0.27750944,1.2694843112e-05,1.6334973700e-10,2.8323906028e-20
28000,0.28133609,9.7254528061e-06,9.6003126661e-11,9.8640348506e-21
28000,0.28547495,7.4675969388e-06,5.6369627746e-11,3.3281929807e-21
28000,0.28993827,5.8558724490e-06,3.4721399967e-11,1.2743540422e-21
28000,0.29473829,4.6124413265e-06,2.1505238296e-11,4.8486350272e-22
28000,0.29988726,3.6628584184e-06,1.3568417168e-11,1.9347890638e-22
32000,0.00000000,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
32000,0.01469901,9.9665109569e-01,9.9331340656e-01,9.8667152376e-01
32000,0.02880420,9.8753839817e-01,9.7523208796e-01,9.5107762578e-01
32000,0.04232782,9.7390849569e-01,9.4849775819e-01,8.9964799808e-01
32000,0.05528211,9.5682596739e-01,9.1551593221e-01,8.3816942338e-01
32000,0.06767932,9.3718556419e-01,8.7831678219e-01,7.7144037156e-01
32000,0.07953168,9.1573244412e-01,8.3856590983e-01,7.0319278718e-01
32000,0.09085144,8.9308272469e-01,7.9759675392e-01,6.3616058436e-01
32000,0.10165085,8.6974704816e-01,7.5645992865e-01,5.7223162631e-01
32000,0.11194215,8.4612783222e-01,7.1593230955e-01,5.1255907496e-01
32000,0.12173758,8.2255136950e-01,6.7659075671e-01,4.5777505544e-01
32000,0.13104938,7.9927267043e-01,6.3883680297e-01,4.0811246409e-01
32000,0.13988981,7.7648726607e-01,6.0293247582e-01,3.6352757390e-01
32000,0.14827109,7.5433587337e-01,5.6902261153e-01,3.2378673625e-01
32000,0.15620549,7.3292326837e-01,5.3717651886e-01,2.8855861574e-01
32000,0.16370523,7.1231041251e-01,5.0738612559e-01,2.5744068411e-01
32000,0.17078257,6.9254174095e-01,4.7961406477e-01,2.3002965460e-01
32000,0.17744975,6.7362486356e-01,4.5377045895e-01,2.0590763330e-01
32000,0.18371901,6.5555379392e-01,4.2975077880e-01,1.8468573545e-01
32000,0.18960259,6.3830072779e-01,4.0742782135e-01,1.6599743328e-01
32000,0.19511274,6.2182611421e-01,3.8666771855e-01,1.4951192802e-01
32000,0.20026171,6.0608989193e-01,3.6734495974e-01,1.3494232333e-01
32000,0.20506173,5.9102908107e-01,3.4931537748e-01,1.2202123686e-01
32000,0.20952505,5.7658231365e-01,3.3244716745e-01,1.1052112318e-01
32000,0.21366391,5.6268606180e-01,3.1661560763e-01,1.0024544740e-01
32000,0.21749056,5.4925851759e-01,3.0168492339e-01,9.1013798118e-02
32000,0.22101724,5.3624436164e-01,2.8755802047e-01,8.2689620987e-02
32000,0.22425620,5.2354750791e-01,2.7410199963e-01,7.5131913427e-02
32000,0.22721967,5.1110975521e-01,2.6123318987e-01,6.8242787859e-02
32000,0.22991991,4.9884302602e-01,2.4884437607e-01,6.1923534900e-02
32000,0.23236915,4.8669965393e-01,2.3687656748e-01,5.6110521806e-02
32000,0.23457963,4.7456493575e-01,2.2521189996e-01,5.0720419444e-02
32000,0.23656362,4.6239785191e-01,2.1381180257e-01,4.5715511827e-02
32000,0.23833333,4.5009099543e-01,2.0258194669e-01,4.1039479585e-02
32000,0.23990103,4.3757519670e-01,1.9147212935e-01,3.6661634963e-02
32000,0.24127895,4.2476361045e-01,1.8042424157e-01,3.2552991248e-02
32000,0.24247934,4.1159377905e-01,1.6940963315e-01,2.8699755386e-02
32000,0.24351444,3.9783284757e-01,1.5827133421e-01,2.5050042866e-02
32000,0.24439649,3.8347499588e-01,1.4705383774e-01,2.1625281265e-02
32000,0.24513774,3.6830102194e-01,1.3564716097e-01,1.8400975402e-02
32000,0.24575043,3.5192897579e-01,1.2385720290e-01,1.5342189281e-02
32000,0.24624681,3.3380032770e-01,1.1143278944e-01,1.2421735616e-02
32000,0.24663912,3.1308829579e-01,9.8059181211e-02,9.6289566781e-03
32000,0.24693960,2.8630347083e-01,8.2169793805e-02,6.8097874329e-03
32000,0.24716049,2.4957686851e-01,6.3335880691e-02,4.2154167566e-03
32000,0.24731405,2.0783855712e-01,4.5322467565e-02,2.3514910255e-03
32000,0.24741251,1.7446709733e-01,3.2894769459e-02,1.3537414103e-03
32000,0.24746812,1.5257065067e-01,2.5989871948e-02,9.3264934736e-04
32000,0.24749311,1.4501058308e-01,2.3510718314e-02,7.6167609351e-04
32000,0.24749974,1.4394069913e-01,2.3116329621e-02,7.3507992784e-04
32000,0.24750026,1.4351343680e-01,2.3171369500e-02,7.5581680097e-04
32000,0.24750689,1.3882478343e-01,2.1660956993e-02,6.6387076396e-04
32000,0.24753188,1.3253144198e-01,1.9829140822e-02,5.6918873668e-04
32000,0.24758749,1.1218085983e-01,1.4557828063e-02,3.3293147248e-04
32000,0.24768595,8.3919520493e-02,8.3554534297e-03,1.2361165647e-04
32000,0.24783951,5.4821355594e-02,3.6362387053e-03,2.6534020406e-05
32000,0.24806040,2.9998514347e-02,1.0559987793e-03,2.1136205375e-06
32000,0.24836088,1.6216803229e-02,3.0083171719e-04,1.6919731658e-07
32000,0.24875319,8.3591320186e-03,7.6866294926e-05,9.1340790769e-09
32000,0.24924957,4.5103395127e-03,2.1908454050e-05,6.8029035670e-10
32000,0.24986226,2.4705712842e-03,6.4544940521e-06,5.4080366546e-11
32000,0.25060351,1.4246748682e-03,2.1268702316e-06,5.5925317458e-12
32000,0.25148556,8.4398612695e-04,7.3760846880e-07,6.3404491690e-13
32000,0.25252066,5.1948924512e-04,2.7891474544e-07,8.9900497527e-14
32000,0.25372105,3.2724774316e-04,1.1011039644e-07,1.3711713579e-14
32000,0.25509897,2.1155952637e-04,4.5739998196e-08,2.3004176071e-15
32000,0.25666667,1.4069332031e-04,2.0243623473e-08,4.5125022474e-16
32000,0.25843638,9.5398301758e-05,9.3056922969e-09,9.5440645239e-17
32000,0.26042037,6.6322908203e-05,4.4897092620e-09,2.2081017303e-17
32000,0.26263085,4.6400882812e-05,2.1899805927e-09,5.1627931425e-18
32000,0.26508009,3.3007126953e-05,1.1090473444e-09,1.3364337996e-18
32000,0.26778033,2.3984407227e-05,5.8248971747e-10,3.5749795455e-19
