sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
8, 3738837, 804894, 791256, 725222, 738359, 339553, 339553, 601941532
10, 3733230, 787966, 812023, 745333, 721340, 333284, 333284, 263132478
2, 3729762, 806877, 794591, 728572, 739822, 329950, 329950, 1739133963
11, 3732688, 756114, 839608, 771462, 691508, 336998, 336998, 2307863825
4, 3729117, 756989, 826884, 759122, 691104, 347509, 347509, 1060133664
15, 3737203, 779066, 815771, 749393, 713471, 339751, 339751, 2106053998
7, 3736421, 780713, 806081, 739699, 714538, 347695, 347695, 1753597483
6, 3735584, 805672, 783266, 718108, 739668, 344435, 344435, 1533879772
14, 3725927, 803823, 790118, 722405, 736981, 336300, 336300, 4080256573
3, 3725131, 791316, 798846, 731022, 723865, 340041, 340041, 2701917956
0, 3734144, 795963, 793611, 726492, 730276, 343901, 343901, 3992920135
12, 3724088, 805115, 791743, 723826, 738452, 332476, 332476, 3032052358
13, 3733534, 763128, 835593, 768740, 697651, 334211, 334211, 3916973338
18, 3736089, 806828, 786334, 719577, 740558, 341396, 341396, 3744475832
19, 3739906, 798328, 802360, 735995, 731817, 335703, 335703, 167466734
21, 3733317, 816615, 787687, 721494, 749277, 329122, 329122, 2350311330
23, 3728648, 781056, 814294, 747411, 714213, 335837, 335837, 1836308875
24, 3733775, 791715, 805745, 739367, 724926, 336011, 336011, 3380327650
22, 3737121, 850355, 757633, 692410, 782991, 326866, 326866, 213693813
26, 3733361, 811768, 781948, 715403, 744926, 339658, 339658, 3676518034
27, 3732931, 781995, 809700, 742083, 715733, 341710, 341710, 3224372550
30, 3729974, 790782, 804253, 736925, 724538, 336738, 336738, 49062045
32, 3736252, 811527, 783747, 717747, 744471, 339380, 339380, 2781089971
33, 3725126, 774734, 814401, 747208, 708123, 340330, 340330, 4142958107
34, 3732436, 748138, 849097, 781451, 682840, 335455, 335455, 1492263171
35, 3728561, 785104, 801299, 733736, 717632, 345395, 345395, 711190847
36, 3726289, 798647, 795495, 728830, 731139, 336089, 336089, 577122165
37, 3741171, 821916, 772893, 707371, 755117, 341937, 341937, 2831793962
39, 3731309, 789153, 805906, 739364, 723190, 336848, 336848, 275936958
9, 3727673, 803749, 789168, 722670, 735722, 338182, 338182, 3523451109
17, 3730937, 800634, 795622, 729034, 733981, 335833, 335833, 3255081465
40, 3730412, 815108, 781643, 715443, 746692, 335763, 335763, 2983055008
5, 3725924, 775348, 816061, 748589, 708422, 338752, 338752, 2707839923
42, 3727176, 796133, 786787, 719392, 728856, 348004, 348004, 313158610
43, 3727300, 793394, 799989, 733104, 726209, 337302, 337302, 3273654095
1, 3729506, 807006, 787243, 720844, 740037, 337188, 337188, 538345817
44, 3733009, 798911, 799909, 733737, 731480, 334486, 334486, 3375585148
16, 3734164, 784441, 804214, 737219, 718922, 344684, 344684, 1798548124
45, 3728034, 808096, 789621, 723144, 740743, 333215, 333215, 2912849574
46, 3721008, 811537, 773934, 707386, 743711, 342220, 342220, 1111569673
47, 3729098, 785962, 812827, 744878, 719643, 332894, 332894, 1969677373
48, 3733547, 800583, 797282, 731005, 733207, 335735, 335735, 1556795862
49, 3729360, 809017, 785594, 719122, 741481, 337073, 337073, 4252410663
20, 3731245, 758108, 834142, 765684, 692547, 340382, 340382, 4090783813
51, 3730887, 839121, 749538, 682895, 771449, 343942, 343942, 4122121938
52, 3731064, 785571, 798923, 732647, 718837, 347543, 347543, 439235347
50, 3731257, 846259, 740088, 674895, 779499, 345258, 345258, 824453444
53, 3736345, 797608, 796502, 730728, 731127, 340190, 340190, 891387694
54, 3734865, 786176, 815676, 749041, 720602, 331685, 331685, 2004486354
55, 3731013, 798113, 795848, 728998, 730428, 338813, 338813, 3930707020
25, 3735407, 803939, 793232, 726687, 737855, 336847, 336847, 2459385765
56, 3734262, 811366, 782004, 714758, 745580, 340277, 340277, 3703551557
28, 3731728, 808564, 792006, 726303, 741233, 331811, 331811, 2329393465
29, 3732821, 789684, 800575, 733154, 723962, 342723, 342723, 909679398
31, 3740123, 781607, 805998, 739571, 716079, 348434, 348434, 2974885826
60, 3726522, 816765, 779907, 712961, 748685, 334102, 334102, 1923080495
38, 3721243, 778497, 808384, 740808, 711968, 340793, 340793, 1408657504
64, 3740105, 796886, 804562, 738263, 730500, 334947, 334947, 2113127945
65, 3735173, 805372, 783406, 719019, 737974, 344701, 344701, 2957931240
41, 3733140, 828976, 763699, 697322, 761303, 340920, 340920, 189218410
68, 3729461, 827476, 775129, 708935, 760271, 328825, 328825, 3604815994
71, 3731652, 833967, 759063, 693427, 765867, 339664, 339664, 884497824
70, 3732663, 789737, 805863, 738962, 723473, 337314, 337314, 2132065604
72, 3732768, 819004, 769407, 703804, 751565, 344494, 344494, 2292446268
73, 3732420, 791127, 797874, 731371, 724356, 343846, 343846, 2063330266
75, 3734551, 758924, 833023, 765329, 693043, 342116, 342116, 240396601
76, 3733620, 803930, 796034, 728647, 737517, 333746, 333746, 2846629626
78, 3729728, 791825, 803395, 737681, 724491, 336168, 336168, 267317552
77, 3725916, 800527, 797950, 730982, 733005, 331726, 331726, 2278443304
79, 3729470, 763165, 833426, 765330, 697761, 334894, 334894, 2716890226
81, 3734443, 814159, 782095, 716892, 747273, 337012, 337012, 1350035403
82, 3733358, 802110, 795384, 728392, 736214, 335629, 335629, 1123164417
83, 3731995, 788364, 800286, 734515, 722040, 343395, 343395, 3624296160
84, 3731692, 814705, 779096, 712563, 747518, 338905, 338905, 3466384274
85, 3728764, 787392, 809492, 741891, 721571, 334209, 334209, 2637807988
86, 3731057, 803161, 797506, 731930, 735932, 331264, 331264, 1444320059
87, 3729692, 837494, 760355, 695346, 768397, 334050, 334050, 893746705
57, 3732619, 794822, 796832, 730156, 728631, 341089, 341089, 1091519526
88, 3734671, 812763, 785849, 718623, 745564, 335936, 335936, 488780492
58, 3727096, 746007, 848269, 779702, 680666, 336226, 336226, 1539903893
91, 3733758, 785932, 809039, 741676, 719009, 339051, 339051, 3041899628
59, 3737368, 819011, 783540, 717421, 752498, 332449, 332449, 3725107543
93, 3734085, 771818, 820364, 753224, 705845, 341417, 341417, 3243074033
92, 3732678, 827832, 763741, 698392, 760429, 341142, 341142, 2692547609
94, 3738214, 809684, 780779, 715460, 742999, 344646, 344646, 1372207305
61, 3740127, 775494, 826758, 759080, 709997, 334399, 334399, 2467403437
62, 3732598, 822230, 770955, 704705, 755934, 339387, 339387, 267315260
63, 3737207, 791273, 813230, 746647, 725651, 330203, 330203, 4051967091
66, 3726214, 764110, 821624, 753935, 698123, 344211, 344211, 282000649
67, 3733445, 810218, 784861, 719547, 742529, 338145, 338145, 1715252238
98, 3731383, 835863, 763247, 696919, 768046, 333654, 333654, 2803964287
99, 3733981, 808036, 783109, 716783, 740487, 342783, 342783, 593309026
69, 3732990, 761973, 825732, 759282, 696183, 344910, 344910, 2448649153
100, 3728020, 801809, 792464, 724914, 735327, 336753, 336753, 1552079688
101, 3728420, 787744, 804381, 737409, 721080, 338903, 338903, 1513508094
103, 3728622, 783339, 813282, 745368, 717081, 334776, 334776, 3198170037
74, 3734026, 775135, 826169, 759735, 709651, 331668, 331668, 1283514313
106, 3736045, 767591, 822924, 755939, 702455, 343568, 343568, 3531928552
105, 3731452, 816728, 780823, 713939, 749176, 335393, 335393, 3550089030
108, 3731193, 780770, 816890, 750137, 713954, 334721, 334721, 2413913635
107, 3726797, 765272, 832261, 764525, 699179, 332780, 332780, 602134991
80, 3730873, 796387, 788284, 721351, 731039, 346906, 346906, 2844322170
109, 3731200, 782491, 804664, 737055, 716448, 345271, 345271, 2269368056
110, 3728766, 801258, 788936, 721551, 734845, 341088, 341088, 2692321474
111, 3724220, 784246, 811790, 743689, 717049, 333723, 333723, 4128847784
112, 3739040, 810382, 778861, 712778, 743777, 346621, 346621, 2764745184
113, 3735716, 822474, 775435, 709517, 756634, 335828, 335828, 2878573215
114, 3724252, 780317, 806761, 738373, 712955, 342923, 342923, 2132087655
115, 3727377, 767845, 822840, 754596, 702498, 339799, 339799, 3846374992
116, 3725986, 798911, 800276, 733108, 731511, 331090, 331090, 3336796872
89, 3724690, 797915, 794613, 727501, 730607, 337027, 337027, 2514610761
