sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
5, 773595, 152751, 168016, 165761, 150509, 68279, 68279, 3709411035
4, 776003, 158676, 175680, 173273, 156530, 55922, 55922, 165590276
10, 776434, 145176, 190114, 187973, 143177, 54997, 54997, 1560127180
11, 777296, 179516, 157629, 155552, 177121, 53739, 53739, 4264203025
8, 776703, 160081, 162481, 160434, 158013, 67847, 67847, 2349742846
7, 776054, 188610, 146286, 144323, 186381, 55227, 55227, 872636547
0, 775773, 188777, 143345, 141350, 186489, 57906, 57906, 738151838
1, 773990, 160461, 178860, 176732, 158241, 49848, 49848, 1364078776
2, 776414, 153294, 176585, 174416, 151165, 60477, 60477, 2760308750
9, 773587, 192057, 136381, 134362, 189535, 60626, 60626, 2379381388
3, 777962, 164760, 173131, 171073, 162730, 53134, 53134, 1881397501
6, 777816, 161598, 170516, 168528, 159462, 58856, 58856, 2461024501
12, 776562, 160956, 172092, 169868, 158930, 57358, 57358, 1661924436
15, 772604, 161522, 170603, 168252, 159203, 56512, 56512, 2052234203
13, 776310, 183114, 146545, 144497, 180816, 60669, 60669, 3557811240
21, 774651, 158367, 167305, 165133, 156202, 63822, 63822, 2486175828
19, 777355, 164496, 178010, 175953, 162278, 48309, 48309, 1426126104
20, 775875, 142456, 186575, 184354, 140384, 61053, 61053, 3687532428
18, 774864, 156933, 176900, 174540, 154663, 55914, 55914, 2263501633
23, 778532, 155149, 177054, 175026, 153097, 59103, 59103, 3395464782
22, 776707, 167780, 167576, 165454, 165769, 55064, 55064, 745129771
17, 774374, 167830, 170292, 167893, 165599, 51380, 51380, 130833558
14, 777285, 166015, 168474, 166340, 163894, 56281, 56281, 4059497258
16, 778280, 187331, 139138, 137141, 184976, 64847, 64847, 1444098244
25, 777278, 161157, 171194, 169099, 159188, 58320, 58320, 2149819113
24, 773831, 145853, 184190, 181888, 143840, 59030, 59030, 220588187
27, 776712, 156671, 176443, 174280, 154566, 57376, 57376, 2751286273
30, 774917, 138295, 190784, 188404, 136210, 60612, 60612, 222553612
29, 775638, 169739, 165384, 163175, 167402, 54969, 54969, 687395457
26, 776387, 172166, 164053, 162013, 169973, 54091, 54091, 935039534
28, 776381, 178823, 159442, 157412, 176732, 51986, 51986, 641662875
31, 777497, 168487, 174632, 172349, 166457, 47786, 47786, 936086411
34, 776043, 163599, 170550, 168377, 161493, 56012, 56012, 1486862153
