sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
2, 3821387, 818859, 797788, 760716, 781312, 331356, 331356, 4233115563
16, 3815706, 803191, 819153, 781329, 765317, 323358, 323358, 1179294122
8, 3816580, 815958, 817023, 778436, 778291, 313436, 313436, 495566775
13, 3822506, 800107, 828299, 790956, 762106, 320519, 320519, 1486062039
6, 3824893, 844022, 778126, 740883, 806098, 327882, 327882, 130239566
12, 3822011, 842662, 773755, 737507, 804767, 331660, 331660, 3707932268
7, 3818918, 815323, 807850, 770694, 777461, 323795, 323795, 2762813449
15, 3820043, 792054, 816299, 779458, 755094, 338569, 338569, 675406005
4, 3812050, 827876, 803901, 765225, 789478, 312785, 312785, 783081677
5, 3817583, 838607, 772275, 734341, 800364, 335998, 335998, 415898755
17, 3811606, 822599, 800169, 762243, 784659, 320968, 320968, 2705826607
9, 3820006, 826282, 787658, 751534, 788002, 333265, 333265, 3761855839
14, 3824746, 816845, 809192, 770701, 779172, 324418, 324418, 3475320664
10, 3816439, 814502, 800520, 762395, 777170, 330926, 330926, 2049761847
11, 3825364, 811597, 817396, 779639, 773162, 321785, 321785, 312503209
19, 3809353, 779608, 837010, 798425, 741820, 326245, 326245, 1614212573
18, 3812463, 832294, 788998, 751801, 794284, 322543, 322543, 129797394
20, 3815190, 805590, 814937, 776844, 767861, 324979, 324979, 1700876688
23, 3818871, 808839, 811831, 774424, 770939, 326419, 326419, 2474999349
22, 3821120, 806581, 815035, 776132, 769860, 326756, 326756, 2676210569
27, 3814919, 820593, 793518, 756160, 782218, 331215, 331215, 2918438966
26, 3815459, 781717, 818303, 780699, 744318, 345211, 345211, 3453084160
24, 3819374, 802718, 817433, 779414, 765645, 327082, 327082, 3185299235
28, 3825013, 822014, 801878, 764407, 783434, 326640, 326640, 1541234559
25, 3825129, 821241, 785323, 748801, 783176, 343294, 343294, 2789068645
32, 3812840, 818296, 800754, 762948, 780176, 325333, 325333, 2842824727
29, 3816096, 837151, 778232, 741707, 798548, 330229, 330229, 2079512592
1, 3823577, 829558, 794171, 757233, 791403, 325606, 325606, 3095969789
3, 3823370, 815694, 814709, 776357, 778020, 319295, 319295, 895306126
34, 3819660, 805579, 816390, 778281, 768008, 325701, 325701, 346176074
0, 3814632, 793988, 820069, 781999, 756708, 330934, 330934, 2843850137
33, 3813480, 863882, 751574, 715678, 824396, 328975, 328975, 655127707
35, 3823508, 810754, 802317, 765608, 773045, 335892, 335892, 3896903693
40, 3814951, 760360, 849355, 810807, 723209, 335610, 335610, 3938093498
38, 3821181, 831173, 795132, 757239, 793065, 322286, 322286, 3003035450
41, 3816994, 763821, 865895, 826906, 726938, 316717, 316717, 155790107
39, 3814970, 817500, 805125, 768141, 778912, 322646, 322646, 2494693404
44, 3824226, 788903, 826179, 788179, 752213, 334376, 334376, 3270526334
42, 3822772, 829345, 790585, 754023, 791721, 328549, 328549, 2397210593
21, 3819609, 828418, 792529, 755494, 790642, 326263, 326263, 4182298934
47, 3812480, 800536, 818737, 780532, 762431, 325122, 325122, 4124002207
50, 3819959, 791206, 832532, 794669, 753076, 324238, 324238, 405450552
49, 3826336, 861536, 757347, 721484, 823175, 331397, 331397, 3127181122
48, 3820070, 818892, 804422, 767027, 780677, 324526, 324526, 1774459207
51, 3816086, 798734, 814780, 776691, 761443, 332219, 332219, 3072619778
53, 3817327, 797994, 813701, 776172, 761210, 334125, 334125, 2089540987
54, 3819492, 789484, 829002, 790433, 752303, 329135, 329135, 2949684056
56, 3828350, 783677, 843245, 806195, 747189, 324022, 324022, 3456212132
31, 3819007, 797293, 830063, 792197, 759458, 319998, 319998, 2641182785
30, 3832872, 845716, 773229, 736822, 807837, 334634, 334634, 1203221738
59, 3819190, 794996, 834609, 795730, 757341, 318257, 318257, 613867853
58, 3819475, 869370, 756376, 720535, 830386, 321404, 321404, 2294386533
61, 3826027, 806909, 817392, 779708, 769626, 326196, 326196, 2761998659
62, 3813464, 808065, 814479, 776297, 769561, 322531, 322531, 2081022579
60, 3816367, 814463, 804304, 766867, 775937, 327398, 327398, 1502932969
63, 3819155, 824554, 789508, 752871, 785934, 333144, 333144, 4266302570
36, 3825659, 859660, 764051, 727987, 821065, 326448, 326448, 476047056
64, 3820954, 851878, 763790, 728116, 813176, 331997, 331997, 1146363321
66, 3819372, 763334, 860193, 821753, 725986, 324053, 324053, 3318902602
37, 3820482, 801851, 818622, 780609, 764766, 327317, 327317, 4250857567
43, 3815026, 798510, 822809, 784512, 761157, 324019, 324019, 2659731866
67, 3818119, 825280, 793517, 755555, 786561, 328603, 328603, 2914458303
69, 3809692, 832795, 781311, 743552, 794224, 328905, 328905, 3427437717
45, 3813042, 825087, 788503, 750901, 786473, 331039, 331039, 3949240518
68, 3816546, 817162, 808869, 771746, 779071, 319849, 319849, 222603871
70, 3820100, 818842, 802514, 764899, 780531, 326657, 326657, 3037835829
72, 3813395, 816767, 803015, 764804, 778803, 325003, 325003, 280406674
71, 3816030, 805080, 812871, 775409, 767666, 327502, 327502, 633346912
46, 3818791, 800465, 819026, 780862, 763308, 327565, 327565, 3704744663
73, 3814606, 797895, 816334, 778203, 759454, 331360, 331360, 4070198040
77, 3808202, 833436, 778696, 741808, 793996, 330133, 330133, 1790443677
75, 3815301, 843796, 777223, 740440, 805116, 324363, 324363, 299040249
52, 3811884, 826030, 789131, 751843, 787456, 328712, 328712, 1583031965
55, 3818655, 799308, 824256, 785492, 761943, 323828, 323828, 1784351234
76, 3821769, 814600, 812423, 774536, 777436, 321387, 321387, 2627910068
78, 3809724, 798540, 823106, 784794, 760406, 321439, 321439, 2805719851
79, 3823743, 802320, 821262, 783229, 765080, 325926, 325926, 1896023088
57, 3815567, 788974, 823746, 785301, 752232, 332657, 332657, 4163825268
80, 3817810, 851098, 770334, 733607, 811951, 325410, 325410, 2598890167
81, 3824738, 794248, 825200, 786782, 757314, 330597, 330597, 2352059630
65, 3808205, 803200, 813619, 775904, 765336, 325073, 325073, 1344247132
82, 3816582, 811660, 806263, 768156, 774009, 328247, 328247, 3113189135
86, 3817773, 832317, 791271, 753837, 794120, 323114, 323114, 1180567973
87, 3814781, 812426, 803603, 765387, 775097, 329134, 329134, 3819578757
90, 3829530, 858700, 761760, 724732, 821146, 331596, 331596, 1953407452
88, 3813263, 854954, 760282, 723680, 816703, 328822, 328822, 2839931238
93, 3821103, 800396, 823728, 785677, 762658, 324322, 324322, 1820610603
92, 3815739, 784192, 830729, 791226, 747128, 331232, 331232, 1668691911
94, 3812712, 783834, 839879, 800861, 746690, 320724, 320724, 2533253051
74, 3821791, 821474, 797925, 760582, 783632, 329089, 329089, 3370636247
96, 3823821, 804592, 814914, 778034, 767391, 329445, 329445, 620525873
98, 3821128, 777304, 840779, 803078, 739765, 330101, 330101, 2973701505
97, 3818139, 831497, 787621, 750850, 793077, 327547, 327547, 2821995377
99, 3820138, 829068, 794885, 757114, 790987, 324042, 324042, 2716544716
101, 3822109, 787778, 839107, 801356, 750954, 321457, 321457, 2388371690
102, 3813499, 815972, 806069, 768585, 777925, 322474, 322474, 1480782556
104, 3821400, 831332, 776811, 740014, 794153, 339545, 339545, 2541513219
105, 3816117, 782871, 822837, 785356, 746589, 339232, 339232, 3759074870
106, 3817004, 786009, 833938, 795245, 748900, 326456, 326456, 364201103
107, 3817608, 854662, 760180, 722569, 815961, 332118, 332118, 2699112494
109, 3822024, 812246, 811363, 773564, 774295, 325278, 325278, 4174469877
111, 3819233, 822586, 795609, 758034, 784044, 329480, 329480, 3172733307
83, 3821946, 817883, 807460, 770054, 780051, 323249, 323249, 1047295446
85, 3814909, 813567, 805235, 766686, 775969, 326726, 326726, 1502832635
84, 3821597, 780378, 831293, 793175, 744039, 336356, 336356, 1856513434
112, 3821061, 828072, 795332, 758151, 789716, 324895, 324895, 3551938642
113, 3815650, 815403, 805486, 767069, 777156, 325268, 325268, 3141301214
115, 3819642, 859219, 759619, 723132, 820844, 328414, 328414, 1186110167
89, 3818331, 844069, 775670, 738008, 806058, 327263, 327263, 631509135
114, 3823456, 827767, 794598, 758101, 789960, 326515, 326515, 681427500
91, 3818950, 816962, 801705, 763563, 779430, 328645, 328645, 1524783529
116, 3811687, 798982, 817111, 779122, 761954, 327259, 327259, 3223617490
118, 3825517, 811945, 814319, 775901, 774426, 324463, 324463, 3208070381
95, 3811029, 837574, 787021, 749642, 798084, 319354, 319354, 2738194354
119, 3822070, 783052, 843253, 804405, 746764, 322298, 322298, 227724262
120, 3817538, 791267, 835950, 797596, 753897, 319414, 319414, 2845527877
122, 3820330, 802639, 820110, 783306, 763929, 325173, 325173, 3399469717
123, 3820121, 797882, 826765, 788953, 760243, 323139, 323139, 2941189883
100, 3815913, 811472, 802034, 764288, 773891, 332114, 332114, 2440072684
124, 3817964, 817322, 812003, 774001, 779526, 317556, 317556, 63051725
126, 3820513, 821522, 800417, 763558, 784134, 325441, 325441, 1565815121
125, 3822782, 789265, 830298, 792632, 753141, 328723, 328723, 857372675
128, 3816364, 833393, 790376, 753352, 795071, 322086, 322086, 276942366
103, 3824014, 759301, 867875, 829318, 722698, 322411, 322411, 518364167
127, 3814616, 817607, 796978, 759290, 779309, 330716, 330716, 997366366
129, 3819445, 825008, 803280, 766109, 787182, 318933, 318933, 3155209176
108, 3817910, 833329, 786576, 749616, 795249, 326570, 326570, 3460810014
131, 3820487, 796379, 819740, 782494, 759408, 331233, 331233, 4241979452
110, 3819090, 815919, 812990, 775518, 777959, 318352, 318352, 1895934192
133, 3811910, 826459, 798921, 761209, 787707, 318807, 318807, 196030586
130, 3815060, 813234, 814710, 776513, 775713, 317445, 317445, 1533540951
134, 3811324, 867311, 742301, 705734, 827450, 334264, 334264, 1373066889
135, 3816156, 801550, 824130, 785546, 764194, 320368, 320368, 4162895881
138, 3814611, 835819, 780468, 743423, 797391, 328755, 328755, 2558844820
136, 3822656, 852360, 760298, 723958, 814122, 335959, 335959, 4052419033
139, 3817843, 833860, 786232, 748765, 795540, 326723, 326723, 683002931
117, 3811106, 820023, 806405, 768774, 781542, 317181, 317181, 489609464
140, 3817031, 798822, 818324, 780266, 761511, 329054, 329054, 940314259
141, 3822143, 727023, 883442, 844487, 691941, 337625, 337625, 3647168222
121, 3815383, 791455, 827568, 789576, 754866, 325959, 325959, 2311884976
143, 3814060, 805667, 816756, 779347, 767840, 322225, 322225, 2237716989
146, 3813187, 780919, 840860, 801830, 743840, 322869, 322869, 982663563
145, 3821733, 818367, 788565, 750869, 780258, 341837, 341837, 4071615563
147, 3822040, 779334, 851591, 812922, 742119, 318037, 318037, 1345499905
149, 3825670, 833339, 795542, 758741, 794942, 321553, 321553, 2973439891
150, 3823555, 817006, 808161, 770183, 780033, 324086, 324086, 3015754543
152, 3819958, 811390, 807909, 770679, 773822, 328079, 328079, 2345196080
132, 3819654, 812330, 805885, 768849, 774136, 329227, 329227, 2738031411
153, 3814676, 826467, 793580, 755830, 788833, 324983, 324983, 3068512309
156, 3823774, 770091, 852173, 814058, 733306, 327073, 327073, 2497113676
154, 3813732, 812521, 820984, 782687, 773990, 311775, 311775, 1266526004
157, 3817861, 811142, 802376, 764601, 774400, 332671, 332671, 1494577746
158, 3814353, 845013, 775193, 738434, 806633, 324540, 324540, 3219238036
159, 3814343, 796184, 823350, 785535, 758036, 325619, 325619, 4072770721
160, 3822478, 831977, 791445, 754115, 793557, 325692, 325692, 3411683395
161, 3812075, 819110, 791411, 753882, 780646, 333513, 333513, 614645227
163, 3819216, 778825, 832918, 794529, 741342, 335801, 335801, 4276650822
137, 3814183, 856005, 753799, 717271, 817484, 334812, 334812, 1396553615
162, 3815414, 783078, 837846, 798988, 745800, 324851, 324851, 897339753
142, 3817897, 784591, 830338, 792988, 747300, 331340, 331340, 2441418623
165, 3817155, 805691, 811355, 773840, 768819, 328725, 328725, 3214504880
164, 3815231, 829420, 790030, 752152, 790555, 326537, 326537, 3022022158
167, 3815573, 812464, 807771, 769951, 775591, 324898, 324898, 523358446
166, 3824337, 828262, 795499, 758734, 789990, 325926, 325926, 2128709230
169, 3813174, 860064, 759393, 722707, 820826, 325092, 325092, 3197252379
144, 3817785, 808837, 797790, 759884, 772116, 339579, 339579, 655367816
170, 3812257, 773967, 842444, 803792, 737554, 327250, 327250, 1886315968
168, 3822722, 778073, 844232, 805589, 741690, 326569, 326569, 2999590870
148, 3825145, 841780, 784848, 748259, 804148, 323055, 323055, 2330274860
151, 3815090, 813051, 802204, 764358, 775849, 329814, 329814, 3289854016
175, 3824251, 815372, 807376, 770175, 777296, 327016, 327016, 1181311415
155, 3816994, 813619, 805741, 766931, 775641, 327531, 327531, 2092012244
176, 3817973, 820532, 798391, 760708, 782232, 328055, 328055, 292125196
174, 3815726, 826651, 786151, 748615, 788871, 332719, 332719, 2022712246
180, 3820212, 794368, 822590, 784483, 756987, 330892, 330892, 563054552
183, 3819029, 803506, 812833, 775427, 766053, 330605, 330605, 248144702
182, 3814760, 798132, 814174, 776413, 760777, 332632, 332632, 2802128630
186, 3812138, 826783, 787885, 750306, 788790, 329187, 329187, 2892480845
184, 3823229, 821194, 796977, 759373, 782981, 331352, 331352, 3428457350
185, 3818005, 784288, 832520, 794782, 746997, 329709, 329709, 505158363
187, 3814087, 827028, 788505, 750613, 789221, 329360, 329360, 1551696789
190, 3815757, 834198, 787691, 750597, 796235, 323518, 323518, 2530299117
188, 3819500, 823588, 800305, 763209, 785158, 323620, 323620, 2310118524
189, 3819472, 855609, 769353, 732938, 817646, 321963, 321963, 2881007660
191, 3818720, 821697, 803834, 766576, 783903, 321355, 321355, 253343490
192, 3817891, 800181, 814757, 776493, 762176, 332142, 332142, 2180465701
193, 3817051, 766133, 858558, 819547, 728499, 322157, 322157, 1558141807
194, 3817030, 810287, 808509, 770544, 772192, 327749, 327749, 822942327
196, 3815010, 813740, 793768, 756657, 774677, 338084, 338084, 3370314662
171, 3827375, 816923, 805001, 767641, 779802, 329004, 329004, 3816763830
172, 3820775, 829573, 791578, 753913, 791979, 326866, 326866, 2570761959
199, 3817816, 820113, 790313, 752587, 782449, 336177, 336177, 592207174
200, 3819500, 815012, 809958, 771507, 777103, 322960, 322960, 194122743
202, 3820398, 821834, 800354, 763096, 783836, 325639, 325639, 3179211025
173, 3819991, 818657, 797719, 759418, 780561, 331818, 331818, 2246588587
203, 3820824, 807687, 807202, 769628, 770519, 332894, 332894, 891753443
204, 3805624, 801278, 817962, 779359, 763663, 321681, 321681, 3665927805
206, 3828897, 846519, 782697, 745649, 808740, 322646, 322646, 4220580560
179, 3819508, 826772, 793000, 755956, 787886, 327947, 327947, 525277744
178, 3818526, 820393, 789942, 752253, 782192, 336873, 336873, 940366877
177, 3821476, 780699, 839645, 801568, 743408, 328078, 328078, 1328439873
207, 3817121, 822235, 801477, 763830, 784155, 322712, 322712, 3100993181
208, 3819442, 794425, 816979, 779422, 756656, 335980, 335980, 24247348
181, 3823115, 785168, 841417, 802677, 748173, 322840, 322840, 1238788619
