sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
8, 7893859, 0, 3947044, 3946805, 0, 5, 5, 3733283377
12, 7893691, 0, 3946881, 3946800, 0, 5, 5, 3558459338
4, 7890719, 3945420, 0, 0, 3945293, 3, 3, 3037429599
10, 7892627, 0, 3946316, 3946309, 0, 1, 1, 2111712539
11, 7892485, 3946254, 0, 0, 3946217, 7, 7, 3946448698
3, 7891057, 0, 3945533, 3945516, 0, 4, 4, 941137355
6, 7892156, 3946077, 0, 0, 3946065, 7, 7, 2200296799
13, 7893965, 3946989, 0, 0, 3946968, 4, 4, 2300243220
9, 7893656, 0, 3946862, 3946782, 0, 6, 6, 1975243033
1, 7893560, 0, 3946870, 3946684, 0, 3, 3, 2044146967
0, 7893151, 0, 3946611, 3946526, 0, 7, 7, 793460059
7, 7891610, 3945838, 0, 0, 3945760, 6, 6, 836641495
2, 7893222, 3946668, 0, 0, 3946550, 2, 2, 2490908541
5, 7892368, 3946179, 0, 0, 3946171, 9, 9, 1398358413
18, 7891550, 0, 3945904, 3945628, 0, 9, 9, 1225726432
14, 7893960, 3946980, 0, 0, 3946974, 3, 3, 1913249138
16, 7891783, 0, 3945914, 3945861, 0, 4, 4, 2441245813
20, 7892259, 0, 3946208, 3946037, 0, 7, 7, 3340233867
15, 7893726, 0, 3946921, 3946795, 0, 5, 5, 4190698404
17, 7892075, 0, 3946100, 3945963, 0, 6, 6, 2148512570
23, 7892225, 0, 3946146, 3946069, 0, 5, 5, 2853108355
24, 7892500, 0, 3946283, 3946213, 0, 2, 2, 2078737173
26, 7891322, 3945680, 0, 0, 3945630, 6, 6, 2633100924
19, 7893637, 3946862, 0, 0, 3946755, 10, 10, 2968318289
21, 7891221, 3945666, 0, 0, 3945549, 3, 3, 2587743092
29, 7892171, 0, 3946158, 3946007, 0, 3, 3, 2355935951
22, 7894034, 0, 3947010, 3947008, 0, 8, 8, 2008374957
28, 7891900, 3946047, 0, 0, 3945839, 7, 7, 2088496203
25, 7891774, 3945941, 0, 0, 3945825, 4, 4, 2811173034
27, 7892108, 3946078, 0, 0, 3946016, 7, 7, 3243201706
33, 7892933, 0, 3946564, 3946363, 0, 3, 3, 2200916027
30, 7892632, 0, 3946313, 3946303, 0, 8, 8, 1612277928
32, 7893490, 0, 3946827, 3946651, 0, 6, 6, 3754691596
35, 7891769, 0, 3945894, 3945867, 0, 4, 4, 3263257018
34, 7891314, 3945734, 0, 0, 3945578, 1, 1, 2598839540
31, 7890015, 3945015, 0, 0, 3944988, 6, 6, 847390329
36, 7892779, 3946433, 0, 0, 3946342, 2, 2, 826636424
38, 7892351, 3946196, 0, 0, 3946155, 0, 0, 3003501299
44, 7893698, 0, 3946968, 3946720, 0, 5, 5, 3731253227
39, 7892292, 0, 3946163, 3946123, 0, 3, 3, 750020305
41, 7894423, 3947215, 0, 0, 3947202, 3, 3, 657280196
40, 7891063, 0, 3945630, 3945417, 0, 8, 8, 4130696265
37, 7892804, 3946459, 0, 0, 3946329, 8, 8, 1693891732
45, 7890933, 0, 3945496, 3945419, 0, 9, 9, 573884545
42, 7893535, 3946779, 0, 0, 3946754, 1, 1, 3329892002
47, 7890689, 3945450, 0, 0, 3945231, 4, 4, 3467652863
43, 7892738, 0, 3946419, 3946311, 0, 4, 4, 918522470
48, 7892908, 0, 3946475, 3946423, 0, 5, 5, 4179409209
46, 7892525, 3946297, 0, 0, 3946214, 7, 7, 2433639715
51, 7892472, 3946324, 0, 0, 3946134, 7, 7, 3938785014
50, 7890504, 3945318, 0, 0, 3945178, 4, 4, 787876529
55, 7891088, 0, 3945626, 3945456, 0, 3, 3, 424138085
53, 7891750, 3945896, 0, 0, 3945850, 2, 2, 3614808956
52, 7890422, 3945247, 0, 0, 3945163, 6, 6, 1493481365
49, 7890832, 0, 0, 0, 0, 3945416, 3945416, 1130876935
58, 7890551, 3945291, 0, 0, 3945248, 6, 6, 3148548449
60, 7891938, 3946020, 0, 0, 3945908, 5, 5, 3160066651
54, 7890928, 3945565, 0, 0, 3945355, 4, 4, 2617352371
57, 7892214, 3946105, 0, 0, 3946099, 5, 5, 1631847900
61, 7892549, 3946330, 0, 0, 3946205, 7, 7, 561613728
62, 7892647, 0, 3946325, 3946316, 0, 3, 3, 1085821975
64, 7889286, 0, 3944719, 3944561, 0, 3, 3, 268746161
59, 7894098, 0, 3947074, 3947022, 0, 1, 1, 3353694999
56, 7893301, 0, 3946649, 3946642, 0, 5, 5, 185410929
65, 7892996, 0, 3946550, 3946442, 0, 2, 2, 2906751218
63, 7892775, 0, 3946405, 3946354, 0, 8, 8, 1895703508
66, 7890771, 3945388, 0, 0, 3945371, 6, 6, 265185956
69, 7893295, 3946775, 0, 0, 3946512, 4, 4, 1195879994
68, 7893594, 3946846, 0, 0, 3946734, 7, 7, 530422281
73, 7892722, 0, 3946389, 3946323, 0, 5, 5, 389022973
76, 7892446, 0, 3946345, 3946097, 0, 2, 2, 1517469662
71, 7893989, 3947031, 0, 0, 3946948, 5, 5, 3308876310
70, 7893683, 3946863, 0, 0, 3946812, 4, 4, 2810482398
74, 7891413, 3945767, 0, 0, 3945640, 3, 3, 2624917274
72, 7892488, 3946258, 0, 0, 3946220, 5, 5, 189895636
75, 7890822, 0, 3945420, 3945392, 0, 5, 5, 2116178692
78, 7890047, 0, 3945061, 3944970, 0, 8, 8, 1959715467
67, 7891504, 3945781, 0, 0, 3945713, 5, 5, 1782075554
79, 7893267, 3946738, 0, 0, 3946519, 5, 5, 717170275
80, 7893419, 3946813, 0, 0, 3946598, 4, 4, 3005861707
77, 7891868, 0, 3945949, 3945915, 0, 2, 2, 1917094108
81, 7890803, 3945443, 0, 0, 3945354, 3, 3, 4215729914
83, 7893287, 3946647, 0, 0, 3946632, 4, 4, 241571879
85, 7891838, 0, 3945920, 3945902, 0, 8, 8, 3915483766
88, 7892185, 3946101, 0, 0, 3946076, 4, 4, 1941510821
82, 7891612, 0, 3945851, 3945753, 0, 4, 4, 4020144631
84, 7891876, 0, 3946028, 3945830, 0, 9, 9, 1665082079
91, 7891130, 3945579, 0, 0, 3945527, 12, 12, 2031607988
90, 7892969, 3946490, 0, 0, 3946461, 9, 9, 3240224795
92, 7893937, 3947013, 0, 0, 3946916, 4, 4, 4072856733
86, 7892693, 3946432, 0, 0, 3946255, 3, 3, 2686480060
89, 7891172, 0, 3945626, 3945538, 0, 4, 4, 2667139089
87, 7893513, 3946777, 0, 0, 3946730, 3, 3, 2598698001
93, 7892720, 3946363, 0, 0, 3946351, 3, 3, 2556553233
99, 7892459, 0, 3946431, 3946020, 0, 4, 4, 3601264924
95, 7893030, 3946537, 0, 0, 3946479, 7, 7, 666127579
94, 7891855, 0, 3945934, 3945909, 0, 6, 6, 513083635
98, 7891476, 3945842, 0, 0, 3945630, 2, 2, 469157620
96, 7891324, 3945706, 0, 0, 3945608, 5, 5, 2408950897
102, 7892536, 0, 3946287, 3946235, 0, 7, 7, 176752757
101, 7894038, 0, 3947013, 3947009, 0, 8, 8, 2569751653
97, 7890243, 0, 3945181, 3945038, 0, 12, 12, 2566756991
103, 7892157, 3946098, 0, 0, 3946055, 2, 2, 1383169939
100, 7893221, 0, 3946661, 3946550, 0, 5, 5, 1883382922
104, 7890991, 3945512, 0, 0, 3945463, 8, 8, 2578290574
105, 7891775, 3945891, 0, 0, 3945872, 6, 6, 2770688644
107, 7894380, 3947281, 0, 0, 3947095, 2, 2, 3232409053
108, 7892679, 0, 3946374, 3946287, 0, 9, 9, 617275643
111, 7890652, 3945335, 0, 0, 3945303, 7, 7, 3703647909
106, 7892232, 3946130, 0, 0, 3946094, 4, 4, 4195081160
113, 7892015, 0, 3946055, 3945948, 0, 6, 6, 1727515161
112, 7894484, 3947252, 0, 0, 3947224, 4, 4, 1666566303
109, 7893406, 0, 3946727, 3946669, 0, 5, 5, 3994247259
110, 7894429, 0, 3947261, 3947154, 0, 7, 7, 1359951108
