sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
2, 4466493, 583129, 1387223, 1372824, 571465, 275926, 275926, 3800229114
13, 4475978, 859453, 1162178, 1148779, 847598, 228985, 228985, 3977879573
6, 4483304, 493278, 1546536, 1533204, 482228, 214029, 214029, 2051366237
12, 4473265, 865678, 1168869, 1155946, 853506, 214633, 214633, 3520580753
7, 4474924, 751383, 1271721, 1258924, 738968, 226964, 226964, 1564990757
11, 4472414, 981131, 1038648, 1026429, 969112, 228547, 228547, 2537065123
8, 4469446, 659742, 1368797, 1355572, 648337, 218499, 218499, 645160720
10, 4480009, 920762, 1111682, 1099829, 908338, 219699, 219699, 2697673032
14, 4483554, 1264162, 759331, 746763, 1252270, 230514, 230514, 2948417964
5, 4469597, 1107466, 918744, 906603, 1095170, 220807, 220807, 3187767947
9, 4474031, 802867, 1218347, 1205293, 790946, 228289, 228289, 2985772675
3, 4471131, 791737, 1244647, 1231509, 779982, 211628, 211628, 3716651632
15, 4465358, 1176480, 782851, 770539, 1163206, 286141, 286141, 1850343193
4, 4470523, 1180227, 832249, 820227, 1168574, 234623, 234623, 715140343
0, 4484409, 808537, 1234359, 1222694, 796693, 211063, 211063, 355694325
1, 4474352, 1025527, 999994, 987716, 1013365, 223875, 223875, 3113771748
18, 4464988, 554754, 1463480, 1450234, 542938, 226791, 226791, 1175344172
17, 4477542, 633491, 1392331, 1379406, 621170, 225572, 225572, 923515483
23, 4472153, 750966, 1260005, 1247010, 738778, 237697, 237697, 760098221
21, 4473048, 972218, 1058161, 1045632, 960039, 218499, 218499, 1781618779
20, 4477747, 1028428, 995276, 983351, 1016070, 227311, 227311, 3166334777
16, 4469161, 845733, 1166874, 1154464, 833138, 234476, 234476, 953132454
29, 4467043, 1392395, 632806, 620872, 1378972, 220999, 220999, 3501822699
27, 4480742, 944600, 1073435, 1061163, 932840, 234352, 234352, 4137172992
22, 4475903, 1125391, 913744, 901759, 1112949, 211030, 211030, 4097593735
30, 4470617, 794413, 1200854, 1187839, 782373, 252569, 252569, 4245690978
26, 4482988, 826130, 1178507, 1165974, 814509, 248934, 248934, 842107983
24, 4475249, 730415, 1241384, 1228972, 718482, 277998, 277998, 1273723173
25, 4479517, 867537, 1140762, 1128678, 855358, 243591, 243591, 3420268561
28, 4482403, 1292996, 747047, 735287, 1279923, 213575, 213575, 3533890218
19, 4474758, 1272822, 748189, 736662, 1259199, 228943, 228943, 330533809
31, 4472303, 1559089, 454739, 443271, 1545760, 234722, 234722, 935592897
33, 4477920, 1215910, 810380, 798504, 1202660, 225233, 225233, 3074808838
34, 4476264, 904643, 1124505, 1111634, 892644, 221419, 221419, 3929669588
38, 4469447, 1346079, 673185, 661122, 1331549, 228756, 228756, 4103550892
32, 4473590, 1293579, 727088, 714931, 1280652, 228670, 228670, 1630784441
37, 4472659, 1036258, 953549, 941299, 1024377, 258588, 258588, 3685405192
42, 4474962, 791787, 1230736, 1218125, 779588, 227363, 227363, 2999169182
40, 4487069, 1011923, 1018454, 1006632, 999834, 225113, 225113, 4231205050
41, 4481443, 1110708, 927601, 915626, 1098076, 214716, 214716, 2490165164
44, 4470550, 634318, 1385835, 1373381, 622394, 227311, 227311, 2674126527
36, 4474679, 936217, 944315, 932552, 923583, 369006, 369006, 858609408
45, 4481457, 1114159, 891175, 878750, 1101405, 247984, 247984, 2479324157
43, 4480863, 1004062, 1002376, 990221, 992292, 245956, 245956, 3515434096
35, 4477790, 1084688, 884481, 872625, 1071350, 282323, 282323, 3783068447
47, 4479717, 1235306, 766747, 755386, 1222764, 249757, 249757, 2680574619
46, 4480555, 1131077, 903191, 891481, 1118808, 217999, 217999, 2579086809
39, 4477596, 1214741, 806236, 794376, 1202439, 229902, 229902, 2046965980
48, 4473435, 723387, 1289163, 1275465, 710966, 237227, 237227, 886202552
50, 4472495, 722512, 1298980, 1285667, 710578, 227379, 227379, 1831702566
52, 4476076, 949969, 1075910, 1063274, 938329, 224297, 224297, 510565779
49, 4479389, 1391277, 645203, 633613, 1378876, 215210, 215210, 1454697858
53, 4476080, 1184145, 827834, 815824, 1171421, 238428, 238428, 2092372245
56, 4478891, 1035005, 989011, 976035, 1022694, 228073, 228073, 3209000765
59, 4474442, 608297, 1406994, 1394442, 596465, 234122, 234122, 426441480
51, 4474718, 962872, 1054395, 1042234, 950643, 232287, 232287, 3774791090
57, 4478341, 1017638, 1015449, 1003250, 1005288, 218358, 218358, 53629327
61, 4483335, 334815, 1696863, 1685252, 324099, 221153, 221153, 3059160866
55, 4479189, 744437, 1286585, 1274351, 732768, 220524, 220524, 1790098745
60, 4470532, 1254825, 763125, 751967, 1242475, 229070, 229070, 3676553320
62, 4473503, 887128, 1132407, 1120092, 875174, 229351, 229351, 1578788664
54, 4482990, 962481, 987555, 975159, 950817, 303489, 303489, 1258918682
58, 4481917, 1478653, 552672, 540977, 1465381, 222117, 222117, 1545278151
63, 4481901, 851947, 1167656, 1155667, 840181, 233225, 233225, 2422957366
64, 4475438, 1040523, 952585, 939942, 1027940, 257224, 257224, 3507483190
65, 4475010, 1022876, 990342, 977878, 1009130, 237392, 237392, 3419004221
66, 4485484, 1074842, 961586, 949951, 1062829, 218138, 218138, 988553399
71, 4465578, 962444, 1057771, 1044995, 949910, 225229, 225229, 3482758866
67, 4465671, 1505604, 507035, 495642, 1491622, 232884, 232884, 3327634114
68, 4480904, 533024, 1493931, 1481494, 521375, 225540, 225540, 2919409201
69, 4475991, 1018353, 1011318, 998964, 1005506, 220925, 220925, 2418781043
74, 4471825, 1020208, 997880, 985703, 1007790, 230122, 230122, 3122470739
70, 4473712, 748016, 1265741, 1253777, 736070, 235054, 235054, 2932753421
72, 4468208, 1226279, 795391, 782884, 1212060, 225797, 225797, 698162329
76, 4476717, 1016307, 1006547, 994534, 1003959, 227685, 227685, 597920620
78, 4469884, 973328, 1011705, 999262, 960209, 262690, 262690, 3383280576
79, 4475471, 1249139, 766884, 754822, 1236480, 234073, 234073, 769488134
77, 4475458, 978606, 1026826, 1014880, 966484, 244331, 244331, 2908842948
73, 4472426, 853550, 1006470, 994580, 841314, 388256, 388256, 1169152680
81, 4477582, 1084734, 906494, 893817, 1072845, 259846, 259846, 3618190678
75, 4482639, 1175369, 862478, 851292, 1162992, 215254, 215254, 493804214
82, 4473344, 911463, 1115459, 1102830, 898424, 222584, 222584, 1614267152
80, 4474862, 490939, 1533298, 1520975, 479618, 225016, 225016, 3782626260
83, 4482334, 892937, 1138049, 1126378, 880052, 222459, 222459, 3459518902
84, 4474812, 1111099, 907282, 895162, 1098595, 231337, 231337, 2251551794
88, 4476744, 834840, 1192343, 1178878, 823227, 223728, 223728, 2727947191
85, 4472352, 1038045, 982798, 970527, 1025640, 227671, 227671, 3941637284
89, 4475509, 863261, 1149062, 1137296, 851236, 237327, 237327, 1507623032
90, 4475033, 1386563, 637768, 626149, 1372763, 225895, 225895, 3914442735
87, 4475664, 983793, 1032684, 1020351, 970132, 234352, 234352, 3396915260
94, 4470328, 1063216, 948749, 936177, 1050512, 235837, 235837, 3419668506
93, 4479772, 525474, 1490088, 1477349, 514153, 236354, 236354, 2326087135
92, 4469247, 923404, 1094413, 1081813, 911317, 229150, 229150, 1733816927
86, 4472736, 1069323, 949724, 937682, 1056951, 229528, 229528, 1075758577
95, 4471236, 1000800, 1023219, 1010290, 988587, 224170, 224170, 3571137130
91, 4476004, 755778, 1265451, 1253431, 744144, 228600, 228600, 127939760
96, 4471273, 660357, 1376507, 1363856, 647985, 211284, 211284, 3092631706
98, 4474609, 1181607, 796225, 785131, 1168458, 271594, 271594, 1596640489
101, 4475891, 378567, 1666559, 1652230, 367235, 205650, 205650, 1021846815
97, 4477283, 1396429, 630605, 619243, 1382632, 224187, 224187, 3627968879
100, 4481407, 1253103, 759227, 746773, 1240380, 240962, 240962, 13162811
99, 4475874, 1257043, 763061, 750660, 1244692, 230209, 230209, 1529462544
105, 4478890, 920762, 1045234, 1032734, 907888, 286136, 286136, 939868446
102, 4470977, 793876, 1228118, 1215167, 781848, 225984, 225984, 3912622391
104, 4472214, 1253619, 757864, 745378, 1240073, 237640, 237640, 61956514
107, 4479142, 1341587, 685272, 673442, 1328195, 225323, 225323, 3964737826
103, 4488922, 722678, 1308376, 1296561, 710849, 225229, 225229, 2208398732
106, 4479994, 1170666, 860609, 848957, 1159112, 220325, 220325, 805781522
109, 4478214, 1021378, 1001988, 989811, 1008965, 228036, 228036, 4195734736
108, 4473651, 927120, 1087647, 1075260, 915100, 234262, 234262, 2542521467
112, 4473195, 1069993, 947516, 935354, 1056970, 231681, 231681, 3519180925
110, 4478438, 727026, 1310494, 1298191, 715183, 213772, 213772, 245497043
111, 4478150, 1172128, 861453, 848929, 1158950, 218345, 218345, 1548855245
113, 4472320, 1214738, 808795, 796594, 1202451, 224871, 224871, 1048489880
116, 4479636, 1015490, 994564, 982372, 1003416, 241897, 241897, 4094160843
117, 4468693, 1114854, 890545, 878129, 1102563, 241301, 241301, 247618740
114, 4481250, 1445682, 575243, 563973, 1432866, 231743, 231743, 3227160590
115, 4478306, 1195753, 839088, 826226, 1183543, 216848, 216848, 1061351846
