sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
1, 2153709, 475652, 511378, 508793, 473316, 92285, 92285, 676421372
4, 2158025, 425065, 593826, 591187, 422683, 62632, 62632, 1828307508
9, 2156322, 458607, 532641, 530042, 456214, 89409, 89409, 1900646811
2, 2156494, 646671, 369732, 367389, 643988, 64357, 64357, 366627376
5, 2155650, 392107, 614717, 612129, 389771, 73463, 73463, 527708873
11, 2157424, 268389, 699352, 696591, 266318, 113387, 113387, 1813579963
3, 2155226, 427966, 585200, 582555, 425427, 67039, 67039, 1369432237
10, 2155515, 548133, 472467, 469946, 545429, 59770, 59770, 947014058
6, 2155481, 612072, 399420, 396935, 609158, 68948, 68948, 3821958873
0, 2153707, 687039, 329512, 327093, 684117, 62973, 62973, 2048085656
8, 2158061, 576386, 401411, 398978, 573874, 103706, 103706, 4120134833
7, 2155575, 719816, 258915, 256581, 717123, 101570, 101570, 3252434767
13, 2153181, 471706, 526432, 523690, 469179, 81087, 81087, 1293647173
18, 2155635, 454902, 549382, 546683, 452346, 76161, 76161, 1308901374
19, 2156278, 636186, 370719, 368314, 633501, 73779, 73779, 219913445
12, 2160170, 558185, 394978, 392587, 555738, 129341, 129341, 18245209
16, 2159040, 537739, 458674, 456195, 535150, 85641, 85641, 1345600447
22, 2157134, 373711, 640649, 638081, 371309, 66692, 66692, 1215516844
15, 2155402, 520629, 487465, 484867, 518145, 72148, 72148, 585583279
17, 2155677, 529067, 471226, 468759, 526379, 80123, 80123, 98307878
20, 2158284, 585111, 414325, 411787, 582759, 82151, 82151, 1477583416
21, 2156431, 391574, 602611, 599876, 388988, 86691, 86691, 1696926802
14, 2156775, 708322, 298920, 296600, 705457, 73738, 73738, 2960542859
23, 2155228, 395151, 590220, 587517, 392628, 94856, 94856, 3453045007
25, 2154811, 450373, 546413, 543684, 447779, 83281, 83281, 2893522833
28, 2152845, 412632, 587339, 584674, 410054, 79073, 79073, 978949504
24, 2154733, 694943, 324116, 321959, 692085, 60815, 60815, 2509232555
31, 2155553, 483303, 519129, 516384, 480799, 77969, 77969, 731918919
27, 2156575, 477834, 537296, 534752, 475439, 65627, 65627, 1731981345
26, 2157561, 561039, 458594, 456068, 558588, 61636, 61636, 1102472586
30, 2158410, 371929, 563972, 561451, 369560, 145749, 145749, 3030479073
29, 2157539, 556726, 447437, 444910, 554292, 77087, 77087, 570217961
33, 2154996, 429333, 589985, 587268, 426804, 60803, 60803, 2671661449
34, 2154147, 460239, 541732, 539136, 457588, 77726, 77726, 3535717038
32, 2160640, 653486, 330689, 328305, 650798, 98681, 98681, 3738141405
35, 2156210, 542026, 439292, 436771, 539495, 99313, 99313, 4147353203
42, 2153141, 449984, 532697, 530146, 447314, 96500, 96500, 3498449710
36, 2153780, 575118, 434201, 431708, 572449, 70152, 70152, 602869871
37, 2152670, 460588, 524434, 521742, 458036, 93935, 93935, 2344107896
43, 2156807, 460532, 553749, 551053, 458113, 66680, 66680, 2538330000
40, 2157170, 391113, 613429, 610698, 388650, 76640, 76640, 3483070827
41, 2154399, 410102, 604657, 602103, 407535, 65001, 65001, 2871485708
39, 2154005, 608238, 398671, 396362, 605488, 72623, 72623, 3758829296
38, 2154032, 514361, 453196, 450705, 511800, 111985, 111985, 2333378892
46, 2156079, 465546, 552861, 550518, 463192, 61981, 61981, 1077296234
47, 2158040, 552117, 460244, 457909, 549558, 69106, 69106, 4278605926
45, 2155727, 581268, 426686, 424237, 578278, 72629, 72629, 612242688
44, 2156584, 531989, 467038, 464612, 529327, 81809, 81809, 3165923775
51, 2154147, 368543, 643342, 640542, 366072, 67824, 67824, 3494176876
49, 2153748, 539423, 454935, 452578, 536706, 85053, 85053, 1779655081
48, 2155573, 460833, 559371, 556912, 458341, 60058, 60058, 4095604228
52, 2155871, 611510, 386453, 384020, 608854, 82517, 82517, 3425720291
58, 2153557, 383290, 631638, 628873, 380866, 64445, 64445, 3676673751
55, 2155800, 484783, 525709, 523115, 482375, 69909, 69909, 3207464199
50, 2159031, 517492, 501570, 499350, 515011, 62804, 62804, 1177837438
53, 2155975, 407582, 599901, 597337, 405243, 72956, 72956, 1055995217
54, 2155315, 495751, 517233, 514515, 493178, 67319, 67319, 679381924
