sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
4, 2184263, 475807, 541436, 539302, 473782, 76968, 76968, 1156850217
11, 2182385, 338157, 697974, 695904, 336252, 57049, 57049, 214272112
9, 2184020, 458624, 595594, 593526, 456730, 39773, 39773, 3503197116
1, 2185034, 652774, 392320, 390597, 650813, 49265, 49265, 2889699
8, 2184178, 511020, 498218, 496166, 509046, 84864, 84864, 3561353531
0, 2184844, 306729, 745958, 744090, 304891, 41588, 41588, 2535205627
7, 2184175, 449678, 593325, 591484, 447744, 50972, 50972, 622030435
5, 2183104, 415104, 629780, 627772, 413286, 48581, 48581, 2042639396
3, 2184536, 559235, 435686, 433762, 557069, 99392, 99392, 1325848239
6, 2186344, 525533, 469972, 468035, 523616, 99594, 99594, 4011204327
2, 2184560, 723628, 289869, 288081, 721574, 80704, 80704, 371612491
10, 2187115, 676076, 376499, 374723, 674055, 42881, 42881, 358466506
12, 2185475, 179735, 849614, 847437, 178119, 65285, 65285, 1029253530
18, 2185803, 338165, 698404, 696349, 336481, 58202, 58202, 2079267856
13, 2184777, 552155, 477483, 475535, 550130, 64737, 64737, 3325084485
14, 2188948, 349378, 701409, 699329, 347650, 45591, 45591, 2913442606
17, 2185639, 587310, 460124, 458081, 585376, 47374, 47374, 3931310210
19, 2181805, 594044, 422195, 420170, 591904, 76746, 76746, 2411436526
16, 2187287, 815365, 235394, 233637, 813593, 44649, 44649, 1864936054
20, 2185913, 322921, 713126, 711032, 321110, 58862, 58862, 1638046975
15, 2182473, 677947, 364775, 362936, 675803, 50506, 50506, 557902465
21, 2186045, 521947, 527955, 526036, 520243, 44932, 44932, 4216659893
22, 2186487, 344764, 681591, 679540, 343046, 68773, 68773, 4118434603
23, 2186292, 396323, 594516, 592262, 394583, 104304, 104304, 2766139886
26, 2186869, 375999, 644051, 642208, 374013, 75299, 75299, 543422198
27, 2183141, 634727, 413475, 411654, 632805, 45240, 45240, 720893248
24, 2184108, 839052, 182663, 180931, 836708, 72377, 72377, 2330579130
25, 2185856, 749500, 267963, 266254, 747471, 77334, 77334, 2689833039
28, 2185977, 409960, 628952, 627046, 408021, 55999, 55999, 3839635954
29, 2186572, 232966, 785514, 783675, 231235, 76591, 76591, 1409016146
31, 2183753, 275961, 757175, 755077, 274224, 60658, 60658, 509308036
32, 2185620, 481967, 553763, 551745, 480071, 59037, 59037, 4009741347
30, 2184013, 343094, 595120, 593350, 341233, 155608, 155608, 516466573
34, 2190238, 483214, 524076, 522276, 481476, 89598, 89598, 995496095
35, 2186605, 442371, 607005, 605067, 440458, 45852, 45852, 2825056430
33, 2186294, 520283, 500571, 498771, 518485, 74092, 74092, 1429450514
37, 2187247, 455274, 570897, 568974, 453442, 69330, 69330, 1238069927
36, 2187503, 436588, 534044, 532148, 434615, 125054, 125054, 786245632
40, 2185933, 404268, 641209, 639193, 402637, 49313, 49313, 1205570667
42, 2187082, 491505, 545348, 543441, 489498, 58645, 58645, 957556326
38, 2183728, 591928, 425324, 423386, 589956, 76567, 76567, 54265854
39, 2188925, 625989, 415251, 413471, 624046, 55084, 55084, 3968318944
41, 2186516, 608587, 379355, 377520, 606578, 107238, 107238, 1107421485
43, 2183938, 724524, 323785, 321960, 722569, 45550, 45550, 32159301
45, 2186566, 484481, 540451, 538569, 482625, 70220, 70220, 2625391073
47, 2186489, 684531, 354806, 353028, 682276, 55924, 55924, 2739626302
46, 2185788, 423162, 558885, 557211, 421338, 112596, 112596, 2294598859
44, 2186426, 374233, 666732, 665005, 372540, 53958, 53958, 2589174444
49, 2185898, 485462, 533624, 531627, 483447, 75869, 75869, 2335190016
48, 2184579, 496317, 542272, 540339, 494283, 55684, 55684, 1984799762
53, 2186212, 631611, 387988, 385976, 629737, 75450, 75450, 3450063340
54, 2182349, 485196, 548576, 546659, 483240, 59339, 59339, 2359523987
52, 2184797, 426722, 509681, 507758, 424762, 157937, 157937, 1071967370
51, 2186147, 538225, 513091, 511100, 536271, 43730, 43730, 1752999115
50, 2184196, 630827, 423049, 421188, 629044, 40044, 40044, 1642359849
57, 2184678, 514088, 528981, 526920, 512021, 51334, 51334, 1245516226
56, 2183365, 556437, 466839, 464852, 554301, 70468, 70468, 2127849357
58, 2183870, 537355, 493278, 491296, 535497, 63222, 63222, 1381558616
59, 2185073, 395791, 650640, 648665, 393909, 48034, 48034, 3547778439
55, 2185853, 798825, 250107, 248445, 797034, 45721, 45721, 582100693
62, 2183375, 545118, 482226, 480194, 543107, 66365, 66365, 808320377
61, 2186971, 317080, 730747, 728646, 315314, 47592, 47592, 496420669
63, 2186841, 666147, 340665, 338795, 664196, 88519, 88519, 2622389963
60, 2186788, 664544, 366274, 364460, 662458, 64526, 64526, 165467267
64, 2188025, 697254, 346210, 344392, 695237, 52466, 52466, 1694912337
67, 2183282, 407560, 618583, 616473, 405546, 67560, 67560, 1678506494
65, 2186160, 620613, 432363, 430315, 618619, 42125, 42125, 169507360
69, 2187569, 453649, 593626, 591769, 451797, 48364, 48364, 912973712
68, 2183823, 526992, 528319, 526600, 524950, 38481, 38481, 4275356442
70, 2184029, 591711, 436017, 434279, 589582, 66220, 66220, 4219668849
66, 2188089, 728880, 281212, 279340, 726839, 85909, 85909, 2440060460
71, 2187099, 408741, 617921, 615898, 406813, 68863, 68863, 54822032
72, 2183369, 397618, 649041, 647026, 395896, 46894, 46894, 2474462396
74, 2184516, 543307, 477989, 475915, 541507, 72899, 72899, 1581034646
