sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
11, 2165823, 426364, 589321, 586788, 424132, 69609, 69609, 716393371
5, 2166635, 472702, 541007, 538463, 470389, 72037, 72037, 2103513858
6, 2168770, 455677, 574764, 572310, 453451, 56284, 56284, 436651045
1, 2167653, 317180, 709711, 707212, 315188, 59181, 59181, 1794975735
8, 2169692, 371660, 618115, 615941, 369328, 97324, 97324, 2758152880
9, 2164648, 401745, 635419, 632900, 399436, 47574, 47574, 2277529877
3, 2168527, 613106, 395284, 393105, 610568, 78232, 78232, 644564635
10, 2166099, 502710, 524979, 522747, 500281, 57691, 57691, 957399274
2, 2167990, 638437, 392720, 390611, 636028, 55097, 55097, 3879040445
0, 2167508, 553915, 453906, 451572, 551651, 78232, 78232, 3026342302
7, 2168868, 678303, 345635, 343459, 675937, 62767, 62767, 4186015436
4, 2168955, 589664, 430084, 427927, 587508, 66886, 66886, 4124169454
13, 2169877, 383114, 645762, 643497, 381078, 58213, 58213, 3557069562
12, 2169538, 479554, 550296, 548086, 477566, 57018, 57018, 3537730172
17, 2165564, 413669, 564558, 562119, 411456, 106881, 106881, 3233539280
15, 2166243, 502472, 475987, 473775, 499775, 107117, 107117, 1361573015
18, 2170634, 718615, 308999, 306776, 716250, 59997, 59997, 2034552884
16, 2170075, 502410, 535225, 532856, 499940, 49822, 49822, 3681652295
14, 2167858, 829508, 201919, 200013, 826900, 54759, 54759, 2298364628
19, 2168266, 614552, 396109, 393991, 612288, 75663, 75663, 1790651846
20, 2169932, 502366, 524796, 522532, 500272, 59983, 59983, 1547032002
21, 2166937, 703968, 312390, 310378, 701547, 69327, 69327, 724388081
22, 2166923, 448009, 583214, 580875, 445799, 54513, 54513, 2273016714
24, 2169906, 343576, 648922, 646393, 341581, 94717, 94717, 2881105561
23, 2167269, 536555, 488099, 485823, 534170, 61311, 61311, 2151278096
29, 2168166, 607763, 417554, 415401, 605452, 60998, 60998, 643268941
