sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
57, 1629531, 341362, 310986, 293762, 323037, 180192, 180192
58, 1627388, 335236, 319201, 301578, 317153, 177110, 177110
59, 1630457, 323424, 327171, 309602, 305904, 182178, 182178
60, 1635117, 329140, 327518, 309602, 311223, 178817, 178817
61, 1633355, 329481, 325571, 307689, 311366, 179624, 179624
62, 1623222, 322630, 326625, 308358, 304939, 180335, 180335
63, 1629222, 323155, 329689, 311884, 305338, 179578, 179578
64, 1629571, 328114, 323851, 305922, 310446, 180619, 180619
65, 1632745, 326852, 325429, 307646, 309350, 181734, 181734
66, 1628791, 328833, 317908, 300140, 310686, 185612, 185612
67, 1624894, 324947, 330063, 311694, 307114, 175538, 175538
68, 1634887, 332633, 325279, 307532, 314795, 177324, 177324
69, 1629383, 318450, 336594, 318583, 300762, 177497, 177497
70, 1635578, 333317, 322295, 305196, 315656, 179557, 179557
71, 1626189, 318794, 336762, 318500, 300967, 175583, 175583
72, 1634489, 329677, 329123, 311528, 311701, 176230, 176230
73, 1627948, 327143, 319630, 301922, 309101, 185076, 185076
74, 1626392, 329486, 323162, 305570, 311104, 178535, 178535
75, 1633964, 327291, 327022, 309349, 309542, 180380, 180380
76, 1630169, 325150, 330325, 312477, 307347, 177435, 177435
77, 1630453, 328857, 321600, 304125, 310633, 182619, 182619
78, 1627815, 332730, 315773, 297978, 315052, 183141, 183141
79, 1631857, 328275, 327404, 309347, 310611, 178110, 178110
80, 1633111, 331141, 327906, 310106, 313396, 175281, 175281
81, 1635124, 322421, 335967, 317989, 304901, 176923, 176923
82, 1627249, 319262, 332213, 314408, 301230, 180068, 180068
83, 1635521, 321534, 332642, 314706, 303897, 181371, 181371
84, 1633056, 325416, 332192, 314374, 307516, 176779, 176779
85, 1630907, 320566, 332004, 314138, 302921, 180639, 180639
86, 1634028, 316943, 337256, 319215, 299786, 180414, 180414
87, 1628457, 329572, 320183, 302291, 311567, 182422, 182422
88, 1632968, 323661, 336553, 318446, 305998, 174155, 174155
89, 1634241, 336270, 321674, 303919, 318128, 177125, 177125
90, 1633366, 327109, 328577, 310640, 308954, 179043, 179043
91, 1628722, 322081, 329462, 311407, 304310, 180731, 180731
92, 1629602, 328257, 323961, 306229, 310417, 180369, 180369
93, 1631114, 328764, 320360, 302837, 310973, 184090, 184090
94, 1631429, 330814, 320813, 303301, 312933, 181784, 181784
95, 1632847, 331325, 323933, 306113, 313606, 178935, 178935
96, 1628858, 326616, 323939, 306098, 308805, 181700, 181700
97, 1632021, 320737, 332578, 314478, 303070, 180579, 180579
98, 1631388, 316037, 335870, 318034, 298831, 181308, 181308
99, 1630669, 318041, 333585, 315508, 300091, 181722, 181722
100, 1630832, 325179, 331750, 313628, 307471, 176402, 176402
101, 1634187, 321626, 335568, 317663, 304074, 177628, 177628
102, 1630171, 331010, 322675, 305220, 313142, 179062, 179062
103, 1632265, 342901, 312595, 295089, 324864, 178408, 178408
104, 1631598, 323135, 328569, 310595, 305205, 182047, 182047
105, 1628005, 335663, 317470, 299756, 317704, 178706, 178706
106, 1631743, 336079, 319635, 302318, 318017, 177847, 177847
107, 1631765, 330826, 322841, 305277, 313031, 179895, 179895
108, 1633100, 320412, 332764, 314630, 302632, 181331, 181331
109, 1631252, 332688, 321947, 304528, 314405, 178842, 178842
110, 1629682, 326520, 326602, 308660, 308894, 179503, 179503
111, 1629770, 324115, 325680, 307890, 306253, 182916, 182916
112, 1632370, 327185, 334612, 316441, 309000, 172566, 172566
113, 1629637, 327316, 328962, 311296, 309297, 176383, 176383
114, 1628997, 326275, 322240, 304422, 308444, 183808, 183808
115, 1629761, 323844, 321658, 303957, 306120, 187091, 187091
116, 1629764, 328367, 322948, 305187, 310616, 181323, 181323
117, 1630389, 310785, 337050, 318661, 293383, 185255, 185255
118, 1630600, 339732, 315156, 297491, 321747, 178237, 178237
119, 1626618, 332607, 320763, 302745, 314369, 178067, 178067
120, 1629908, 325843, 329783, 311800, 307818, 177332, 177332
121, 1631314, 323193, 334233, 315977, 305607, 176152, 176152
122, 1633416, 338335, 315574, 298038, 320177, 180646, 180646
123, 1628033, 329927, 321782, 304162, 311672, 180245, 180245
124, 1630026, 321619, 329480, 311570, 303681, 181838, 181838
125, 1630771, 327379, 321983, 304292, 309637, 183740, 183740
126, 1630499, 319030, 330906, 312838, 301401, 183162, 183162
127, 1629925, 328893, 329649, 311905, 310722, 174378, 174378
128, 1631822, 322149, 327620, 309895, 304542, 183808, 183808
129, 1630813, 327757, 321847, 304193, 309838, 183589, 183589
130, 1627396, 330968, 317736, 299987, 312801, 182952, 182952
131, 1629649, 329769, 322074, 304123, 311623, 181030, 181030
132, 1633818, 337496, 313075, 295840, 319575, 183916, 183916
133, 1631426, 330551, 326899, 309204, 312430, 176171, 176171
134, 1631707, 324913, 326969, 308907, 307028, 181945, 181945
135, 1633747, 316794, 333239, 315183, 299433, 184549, 184549
136, 1634444, 324755, 333964, 316293, 306686, 176373, 176373
137, 1630476, 325501, 325000, 306782, 307575, 182809, 182809
138, 1626733, 327074, 323481, 305566, 309394, 180609, 180609
139, 1630840, 337249, 311318, 293808, 319193, 184636, 184636
140, 1632519, 319190, 333358, 315506, 301763, 181351, 181351
141, 1630323, 329557, 321658, 303996, 311520, 181796, 181796
142, 1632289, 319895, 329923, 311611, 302182, 184339, 184339
143, 1629329, 326632, 326272, 308224, 308501, 179850, 179850
144, 1633688, 323449, 331795, 313912, 305982, 179275, 179275
145, 1629206, 329807, 323443, 305505, 311683, 179384, 179384
146, 1629212, 325936, 328853, 310776, 308089, 177779, 177779
147, 1636387, 321565, 336533, 318944, 303975, 177685, 177685
148, 1630412, 320902, 329805, 311794, 303405, 182253, 182253
149, 1630494, 320902, 331717, 313713, 303168, 180497, 180497
150, 1633098, 323617, 330389, 312737, 305841, 180257, 180257
151, 1627956, 330697, 322079, 303990, 312874, 179158, 179158
152, 1628043, 318256, 331524, 313589, 300496, 182089, 182089
153, 1633066, 326299, 322722, 305414, 308703, 184964, 184964
154, 1629836, 323868, 321811, 304217, 305968, 186986, 186986
155, 1631260, 331424, 323089, 305642, 313167, 178969, 178969
156, 1635998, 336990, 318608, 301434, 319486, 179740, 179740
157, 1633648, 324039, 329390, 311665, 306294, 181130, 181130
158, 1628902, 335724, 318590, 300954, 317718, 177958, 177958
159, 1633489, 328421, 325706, 307956, 310682, 180362, 180362
160, 1630289, 325313, 322301, 304647, 307496, 185266, 185266
161, 1629734, 315605, 334100, 316036, 298243, 182875, 182875
162, 1631805, 325509, 322814, 305314, 307810, 185179, 185179
163, 1633296, 321181, 339724, 321191, 303264, 173968, 173968
164, 1628688, 327802, 323592, 305527, 309777, 180995, 180995
165, 1627970, 340089, 314482, 297058, 322057, 177142, 177142
166, 1632443, 321015, 332054, 313764, 303352, 181129, 181129
167, 1632945, 324808, 327808, 310185, 307114, 181515, 181515
168, 1630632, 327678, 324172, 306260, 309958, 181282, 181282
169, 1627912, 323802, 324595, 306857, 306172, 183243, 183243
170, 1633236, 333170, 323672, 305744, 315022, 177814, 177814
171, 1633931, 309606, 340907, 322691, 292097, 184315, 184315
172, 1630090, 327471, 327030, 309079, 309544, 178483, 178483
173, 1632308, 320432, 336162, 318269, 302673, 177386, 177386
174, 1629810, 329847, 324787, 306901, 311863, 178206, 178206
175, 1632555, 326184, 324643, 307086, 308506, 183068, 183068
176, 1634866, 316297, 336646, 319014, 298895, 182007, 182007
177, 1634515, 319936, 332104, 314230, 302525, 182860, 182860
178, 1634535, 328617, 331414, 313465, 310813, 175113, 175113
179, 1631927, 325662, 329495, 311531, 307827, 178706, 178706
180, 1631039, 323528, 330192, 312064, 305667, 179794, 179794
181, 1633060, 331404, 324460, 306789, 313423, 178492, 178492
182, 1631197, 331259, 318771, 301234, 313673, 183130, 183130
183, 1629735, 331953, 318684, 300917, 313961, 182110, 182110
184, 1627660, 325531, 321673, 304196, 307588, 184336, 184336
185, 1631991, 320995, 331089, 313462, 303453, 181496, 181496
186, 1629502, 322429, 327715, 309878, 304642, 182419, 182419
187, 1630189, 325976, 323875, 306183, 308141, 183007, 183007
188, 1635510, 325118, 329596, 311542, 307508, 180873, 180873
189, 1628834, 319067, 329021, 311304, 301578, 183932, 183932
190, 1627865, 320625, 330245, 312090, 302817, 181044, 181044
191, 1631613, 329977, 326081, 308030, 312483, 177521, 177521
192, 1633432, 331473, 323511, 305835, 313713, 179450, 179450
193, 1631327, 338668, 317264, 299710, 320455, 177615, 177615
194, 1632114, 316352, 336820, 318554, 298890, 180749, 180749
195, 1631945, 328491, 324427, 307041, 310588, 180699, 180699
196, 1635089, 331619, 324948, 307252, 313760, 178755, 178755
197, 1631821, 315482, 341557, 323102, 298042, 176819, 176819
198, 1629447, 323546, 323987, 306341, 305633, 184970, 184970
199, 1629013, 329194, 321781, 304462, 311126, 181225, 181225
200, 1633838, 322651, 324899, 307223, 305047, 187009, 187009
201, 1627790, 326527, 327669, 310051, 308821, 177361, 177361
202, 1633585, 335385, 316792, 299387, 317447, 182287, 182287
203, 1627660, 324713, 324937, 306805, 306775, 182215, 182215
204, 1629821, 319069, 327343, 309476, 301541, 186196, 186196
205, 1630694, 311567, 331508, 313091, 294282, 190123, 190123
206, 1632276, 312071, 340524, 322212, 294775, 181347, 181347
207, 1631730, 325071, 329376, 311667, 307338, 179139, 179139
208, 1628415, 311529, 335206, 317068, 293666, 185473, 185473
209, 1632171, 315360, 331795, 313873, 297959, 186592, 186592
210, 1630483, 335474, 321595, 303872, 317068, 176237, 176237
211, 1631993, 335138, 314803, 297566, 317194, 183646, 183646
212, 1630171, 318899, 332908, 314675, 301175, 181257, 181257
213, 1633903, 326169, 328093, 310037, 308362, 180621, 180621
214, 1634711, 329852, 328732, 311020, 311823, 176642, 176642
215, 1632177, 326184, 329788, 312034, 308367, 177902, 177902
216, 1632470, 332486, 319641, 301905, 314578, 181930, 181930
217, 1634106, 334124, 317942, 300536, 316146, 182679, 182679
218, 1630307, 331851, 325402, 307514, 314044, 175748, 175748
219, 1629779, 335887, 316630, 299000, 318004, 180129, 180129
220, 1625783, 328800, 318685, 300941, 310815, 183271, 183271
221, 1626169, 328010, 323022, 304835, 310228, 180037, 180037
222, 1631241, 324686, 329067, 311113, 306837, 179769, 179769
223, 1632396, 331319, 322517, 304898, 313378, 180142, 180142
224, 1628312, 324283, 328175, 310537, 306083, 179617, 179617
225, 1630536, 315035, 335215, 317261, 297215, 182905, 182905
226, 1625721, 323211, 326778, 308919, 305329, 180742, 180742
227, 1634863, 338616, 321241, 303806, 320552, 175324, 175324
228, 1630225, 318696, 335438, 317272, 301449, 178685, 178685
229, 1628580, 330579, 322004, 303936, 312515, 179773, 179773
230, 1632452, 326085, 327435, 309857, 308265, 180405, 180405
231, 1623973, 320620, 325203, 307151, 302885, 184057, 184057
232, 1626863, 329439, 325563, 307732, 311399, 176365, 176365
233, 1633160, 318761, 336635, 318874, 301178, 178856, 178856
234, 1629550, 322495, 321016, 303206, 304867, 188983, 188983
235, 1631638, 328639, 325152, 307409, 310960, 179739, 179739
236, 1631161, 319245, 334388, 316469, 301689, 179685, 179685
237, 1632403, 328327, 326276, 308351, 310421, 179514, 179514
238, 1632232, 332322, 324798, 306807, 314249, 177028, 177028
239, 1630455, 330611, 318553, 300938, 312751, 183801, 183801
240, 1632714, 334801, 319521, 301796, 316874, 179861, 179861
241, 1632662, 318080, 337786, 319781, 300493, 178261, 178261
242, 1631553, 325863, 324213, 306746, 308395, 183168, 183168
243, 1631713, 323437, 324143, 306375, 305714, 186022, 186022
244, 1632013, 328628, 331285, 313215, 310847, 174019, 174019
245, 1633378, 321367, 331093, 313133, 303557, 182114, 182114
246, 1631414, 328027, 324892, 307246, 310293, 180478, 180478
247, 1628845, 320987, 330835, 312959, 303382, 180341, 180341
248, 1627067, 338845, 313863, 296191, 320566, 178801, 178801
249, 1632977, 330988, 322300, 304662, 313267, 180880, 180880
250, 1628914, 324489, 325423, 307555, 306729, 182359, 182359
251, 1630578, 326622, 322018, 304572, 308902, 184232, 184232
252, 1630438, 327952, 325575, 307629, 310204, 179539, 179539
253, 1628701, 315182, 334046, 315963, 297250, 183130, 183130
254, 1632656, 319231, 333002, 315056, 301485, 181941, 181941
255, 1633516, 331247, 326269, 308745, 313247, 177004, 177004
256, 1630913, 332922, 316792, 299092, 314955, 183576, 183576
257, 1625602, 322609, 328346, 310277, 304652, 179859, 179859
258, 1633983, 328267, 329121, 311369, 310450, 177388, 177388
259, 1635473, 323482, 334479, 316475, 305767, 177635, 177635
260, 1632098, 327698, 334647, 316627, 309984, 171571, 171571
261, 1634540, 340914, 314164, 297066, 322596, 179900, 179900
262, 1631444, 334049, 316846, 299349, 315890, 182655, 182655
263, 1631886, 332787, 324027, 306430, 314754, 176944, 176944
264, 1629963, 323556, 328433, 310430, 306024, 180760, 180760
265, 1629444, 322456, 327238, 309322, 304872, 182778, 182778
266, 1628373, 329115, 319848, 302105, 311159, 183073, 183073
267, 1632615, 322123, 333735, 315948, 304427, 178191, 178191
268, 1635092, 328187, 324798, 307258, 310477, 182186, 182186
269, 1631643, 321241, 334697, 316577, 303704, 177712, 177712
270, 1628038, 320602, 327376, 309567, 302865, 183814, 183814
271, 1631594, 322878, 327628, 309867, 305371, 182925, 182925
272, 1635630, 315031, 340162, 322174, 297781, 180241, 180241
273, 1628446, 329616, 324475, 306598, 311563, 178097, 178097
274, 1631271, 332649, 323372, 305819, 314605, 177413, 177413
275, 1631282, 326111, 326365, 308553, 308275, 180989, 180989
276, 1631284, 325900, 324674, 307284, 308026, 182700, 182700
277, 1628465, 335556, 316180, 298827, 317438, 180232, 180232
278, 1630516, 324077, 331200, 313551, 306386, 177651, 177651
279, 1629105, 329022, 324498, 306662, 310651, 179136, 179136
280, 1630605, 333205, 321741, 303944, 315267, 178224, 178224
281, 1631233, 328628, 323168, 305078, 310841, 181759, 181759
282, 1627236, 322672, 324428, 306205, 304841, 184545, 184545
283, 1635353, 325569, 328531, 310794, 307829, 181315, 181315
284, 1632946, 312029, 339511, 321392, 294870, 182572, 182572
285, 1632102, 323274, 330925, 312731, 305538, 179817, 179817
286, 1632362, 333811, 318657, 301267, 315755, 181436, 181436
287, 1630005, 316891, 339099, 321309, 299550, 176578, 176578
288, 1636006, 329684, 328696, 310976, 311926, 177362, 177362
289, 1624483, 324883, 325844, 307674, 306834, 179624, 179624
290, 1631515, 334000, 326702, 309103, 316160, 172775, 172775
291, 1625990, 322100, 331638, 313219, 304481, 177276, 177276
292, 1626305, 323740, 328687, 310491, 305615, 178886, 178886
293, 1636246, 323433, 330307, 312635, 306011, 181930, 181930
294, 1632089, 326394, 325657, 307952, 308528, 181779, 181779
295, 1630423, 320554, 327298, 309752, 302745, 185037, 185037
296, 1632852, 332174, 316841, 299402, 314169, 185133, 185133
297, 1629834, 334057, 318461, 300870, 315626, 180410, 180410
298, 1632284, 325865, 326579, 308903, 308235, 181351, 181351
299, 1632658, 324164, 325614, 307497, 306641, 184371, 184371
300, 1629720, 324633, 323420, 305639, 307026, 184501, 184501
301, 1630005, 325642, 325833, 308036, 307578, 181458, 181458
302, 1636162, 327561, 329119, 311378, 310118, 178993, 178993
303, 1629977, 317728, 331277, 312990, 299842, 184070, 184070
304, 1630319, 324157, 329222, 311332, 306276, 179666, 179666
305, 1630448, 331477, 325148, 307256, 313209, 176679, 176679
306, 1633152, 326088, 320658, 303238, 308326, 187421, 187421
307, 1633817, 327212, 323101, 305902, 309478, 184062, 184062
308, 1627826, 327556, 321895, 303834, 309551, 182495, 182495
309, 1633130, 331130, 325035, 307239, 313516, 178105, 178105
310, 1628440, 327199, 326766, 308838, 309493, 178072, 178072
311, 1630076, 322555, 332588, 314681, 304526, 177863, 177863
312, 1631435, 329544, 322106, 304181, 311700, 181952, 181952
313, 1634412, 330175, 324331, 306675, 312371, 180430, 180430
314, 1632393, 324533, 329194, 311503, 306683, 180240, 180240
315, 1633524, 317428, 332693, 314964, 300121, 184159, 184159
316, 1630396, 323741, 328613, 310478, 306170, 180697, 180697
317, 1629980, 327966, 322137, 304278, 309819, 182890, 182890
318, 1630080, 323260, 325953, 308187, 305682, 183499, 183499
319, 1632959, 334880, 324461, 306496, 316772, 175175, 175175
320, 1628863, 332325, 314978, 297495, 314243, 184911, 184911
321, 1632808, 326538, 325643, 307971, 308590, 182033, 182033
322, 1631154, 323712, 331158, 313225, 305855, 178602, 178602
323, 1626987, 325715, 324897, 307129, 307872, 180687, 180687
324, 1636759, 333234, 327707, 309967, 315355, 175248, 175248
325, 1634362, 327611, 323220, 305622, 310031, 183939, 183939
326, 1631022, 330015, 327366, 309602, 311819, 176110, 176110
327, 1632369, 335586, 319110, 301367, 317700, 179303, 179303
328, 1627312, 325071, 322521, 304838, 307240, 183821, 183821
329, 1633504, 328025, 330818, 313036, 310329, 175648, 175648
330, 1633255, 323321, 331251, 313143, 305640, 179950, 179950
331, 1637491, 316420, 338713, 321014, 299158, 181093, 181093
332, 1630172, 329956, 324925, 306999, 311988, 178152, 178152
333, 1629684, 322889, 331300, 313256, 305389, 178425, 178425
334, 1630829, 310140, 341362, 323252, 292209, 181933, 181933
335, 1629473, 330903, 321055, 303411, 312874, 180615, 180615
336, 1628491, 328635, 322931, 305199, 310698, 180514, 180514
337, 1631209, 326398, 323581, 306222, 308508, 183250, 183250
338, 1628920, 335604, 316678, 299205, 317527, 179953, 179953
339, 1627583, 321256, 329930, 311944, 303331, 180561, 180561
340, 1631626, 336559, 317829, 299892, 318814, 179266, 179266
341, 1626272, 319211, 327291, 309456, 301050, 184632, 184632
342, 1632791, 316407, 338164, 320171, 299105, 179472, 179472
343, 1626932, 328992, 319890, 302058, 310762, 182615, 182615
344, 1629751, 319462, 328389, 310375, 301805, 184860, 184860
345, 1628576, 332540, 319350, 301523, 314487, 180338, 180338
346, 1628804, 334713, 318465, 300707, 316337, 179291, 179291
347, 1631481, 330953, 324986, 307249, 313101, 177596, 177596
348, 1633200, 328132, 327567, 309825, 310354, 178661, 178661
349, 1630927, 318500, 327330, 309744, 300623, 187365, 187365
350, 1634530, 325941, 324218, 306683, 308086, 184801, 184801
351, 1629697, 324083, 326159, 307932, 306127, 182698, 182698
352, 1629929, 320330, 336139, 318123, 302523, 176407, 176407
353, 1629083, 326742, 325645, 307507, 308947, 180121, 180121
354, 1631916, 324704, 328199, 310326, 306897, 180895, 180895
355, 1632636, 323439, 328530, 310461, 305548, 182329, 182329
356, 1628232, 330141, 324162, 306437, 312242, 177625, 177625
357, 1629002, 331944, 319054, 301305, 314001, 181349, 181349
358, 1629603, 317438, 329327, 311474, 299822, 185771, 185771
359, 1629593, 336246, 320997, 302821, 318019, 175755, 175755
360, 1628218, 312521, 340412, 321901, 294970, 179207, 179207
361, 1631548, 330519, 322479, 304784, 312374, 180696, 180696
362, 1633497, 332547, 323736, 306152, 314530, 178266, 178266
363, 1628819, 322174, 328322, 310417, 304582, 181662, 181662
364, 1633443, 328474, 323058, 305602, 310881, 182714, 182714
365, 1627646, 333686, 317025, 299090, 315631, 181107, 181107
366, 1632709, 324249, 331256, 313171, 306747, 178643, 178643
367, 1632980, 335150, 323004, 305485, 316933, 176204, 176204
368, 1632046, 333884, 319346, 301708, 315750, 180679, 180679
369, 1634299, 331864, 321361, 304017, 313971, 181543, 181543
370, 1632067, 329560, 318933, 301483, 311699, 185196, 185196
371, 1632034, 327692, 323924, 305947, 310085, 182193, 182193
372, 1628865, 334337, 319825, 302277, 316112, 178157, 178157
373, 1630808, 323096, 332057, 314212, 305231, 178106, 178106
374, 1631085, 328881, 328100, 310285, 310843, 176488, 176488
375, 1630347, 313298, 340494, 321963, 295886, 179353, 179353
376, 1629398, 336770, 314652, 297224, 318294, 181229, 181229
377, 1628326, 327985, 322622, 304728, 310041, 181475, 181475
378, 1625779, 315765, 334287, 316029, 298232, 180733, 180733
379, 1634766, 325790, 326408, 309048, 308248, 182636, 182636
380, 1632229, 333047, 322857, 305210, 314951, 178082, 178082
381, 1635329, 332976, 324714, 306914, 314943, 177891, 177891
382, 1629746, 328972, 322835, 305143, 310850, 180973, 180973
383, 1628332, 318722, 334529, 316839, 301246, 178498, 178498
384, 1632364, 327418, 325953, 308092, 309695, 180603, 180603
385, 1630972, 323531, 331065, 313416, 305664, 178648, 178648
386, 1629770, 321764, 326316, 308509, 304243, 184469, 184469
387, 1628289, 321103, 323115, 305366, 303669, 187518, 187518
388, 1628726, 334632, 318521, 300778, 316435, 179180, 179180
389, 1627604, 325701, 326412, 308628, 307379, 179742, 179742
390, 1629099, 328585, 321918, 304353, 310691, 181776, 181776
391, 1632500, 316652, 337821, 319804, 299215, 179504, 179504
392, 1630962, 334092, 319526, 301939, 315943, 179731, 179731
393, 1633420, 327850, 326745, 309066, 310177, 179791, 179791
394, 1633992, 329153, 326279, 308716, 311458, 179193, 179193
395, 1630387, 328591, 322791, 304885, 310628, 181746, 181746
396, 1629742, 328182, 322575, 304753, 310466, 181883, 181883
397, 1631300, 332521, 321398, 304066, 314311, 179502, 179502
398, 1631672, 327955, 322578, 305015, 310288, 182918, 182918
399, 1626120, 322985, 332677, 314453, 305195, 175405, 175405
400, 1632073, 334542, 319730, 302211, 316608, 179491, 179491
401, 1628400, 326827, 325829, 307713, 308647, 179692, 179692
402, 1629800, 329133, 323084, 305347, 311244, 180496, 180496
403, 1632078, 309048, 338236, 320120, 291618, 186528, 186528
404, 1630541, 316716, 335714, 317256, 299161, 180847, 180847
405, 1629918, 327265, 325880, 308118, 309621, 179517, 179517
406, 1634967, 336217, 322412, 304755, 317815, 176884, 176884
407, 1636930, 322535, 334950, 316798, 305141, 178753, 178753
408, 1631631, 324674, 327021, 309207, 307043, 181843, 181843
409, 1631158, 331658, 322925, 305296, 313669, 178805, 178805
410, 1628113, 324593, 328283, 310055, 306866, 179158, 179158
411, 1633333, 320028, 330314, 312257, 302518, 184108, 184108
412, 1628084, 328019, 318245, 300686, 309698, 185718, 185718
413, 1633983, 326287, 332084, 314214, 308600, 176399, 176399
414, 1631078, 324370, 323390, 305645, 306569, 185552, 185552
415, 1631526, 324828, 326500, 308463, 306911, 182412, 182412
416, 1633174, 319749, 333354, 315459, 302204, 181204, 181204
417, 1631009, 325365, 324875, 306888, 307409, 183236, 183236
418, 1631666, 330765, 323383, 305763, 312783, 179486, 179486
419, 1630263, 334216, 324007, 306499, 316185, 174678, 174678
420, 1628467, 330302, 321309, 303571, 312059, 180613, 180613
421, 1631261, 333753, 316979, 299248, 315737, 182772, 182772
422, 1629168, 329638, 317817, 300229, 311888, 184798, 184798
423, 1632221, 316006, 333850, 315936, 298619, 183905, 183905
424, 1633700, 329082, 325147, 307854, 311435, 180091, 180091
425, 1630182, 317063, 329616, 311601, 299550, 186176, 186176
426, 1630213, 328441, 328140, 310483, 310347, 176401, 176401
427, 1632534, 315164, 340253, 322062, 297569, 178743, 178743
428, 1628866, 321858, 329799, 311718, 304557, 180467, 180467
429, 1626583, 325162, 327417, 309285, 307327, 178696, 178696
430, 1633002, 327100, 327832, 309775, 309395, 179450, 179450
431, 1631386, 328134, 323294, 305411, 310211, 182168, 182168
432, 1633250, 329701, 321714, 304233, 311520, 183041, 183041
433, 1631125, 323813, 329770, 312318, 305900, 179662, 179662
434, 1633549, 323291, 330480, 312409, 305707, 180831, 180831
435, 1632508, 330833, 321901, 304119, 312761, 181447, 181447
436, 1630737, 320255, 332597, 314855, 302364, 180333, 180333
437, 1634886, 328008, 329565, 312030, 310219, 177532, 177532
438, 1634056, 322950, 333727, 315923, 305344, 178056, 178056
439, 1629347, 324843, 329583, 311312, 306989, 178310, 178310
440, 1627305, 329726, 320343, 302637, 311733, 181433, 181433
441, 1633955, 326897, 333173, 315329, 309368, 174594, 174594
442, 1630140, 336243, 316997, 299188, 318012, 179850, 179850
443, 1628305, 314484, 331306, 313557, 297108, 185925, 185925
444, 1629534, 323980, 326188, 307929, 306193, 182622, 182622
445, 1629954, 324755, 330014, 311814, 306735, 178318, 178318
446, 1626758, 330525, 321584, 303619, 312862, 179084, 179084
