sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
44, 1658161, 318948, 349287, 323946, 295092, 185444, 185444
45, 1654023, 332301, 337303, 312627, 307710, 182041, 182041
46, 1655093, 328767, 342666, 317418, 304148, 181047, 181047
47, 1657699, 347368, 323313, 298860, 322406, 182876, 182876
48, 1654362, 334599, 336065, 311115, 309767, 181408, 181408
49, 1656611, 347623, 323996, 299758, 322590, 181322, 181322
50, 1656431, 336959, 335956, 311335, 312365, 179908, 179908
51, 1652820, 331777, 336616, 311781, 307198, 182724, 182724
52, 1654012, 330991, 339715, 314350, 306328, 181314, 181314
53, 1656647, 335522, 335292, 310623, 310964, 182123, 182123
54, 1651343, 329098, 338955, 314007, 304291, 182496, 182496
55, 1651001, 327063, 340788, 315648, 302332, 182585, 182585
56, 1651459, 340714, 326912, 302320, 315309, 183102, 183102
57, 1653093, 349575, 319452, 295150, 324274, 182321, 182321
58, 1651662, 343756, 327708, 303075, 318565, 179279, 179279
59, 1654422, 331805, 335645, 311055, 307263, 184327, 184327
60, 1657494, 337064, 335700, 310792, 312314, 180812, 180812
61, 1656344, 337687, 333823, 309054, 312552, 181614, 181614
62, 1648466, 331327, 335286, 309789, 306532, 182766, 182766
63, 1652972, 331390, 338008, 313215, 306715, 181822, 181822
64, 1652910, 336368, 332103, 307206, 311715, 182759, 182759
65, 1656356, 335137, 333690, 308985, 310662, 183941, 183941
66, 1652355, 337182, 326257, 301567, 311879, 187735, 187735
67, 1649144, 333422, 338511, 313024, 308489, 177849, 177849
68, 1657552, 340716, 333313, 308744, 316101, 179339, 179339
69, 1653565, 326966, 345086, 319972, 302167, 179687, 179687
70, 1658561, 341534, 330287, 306358, 316924, 181729, 181729
71, 1649628, 327075, 345123, 319888, 302204, 177669, 177669
72, 1657602, 338053, 337095, 312663, 313075, 178358, 178358
73, 1651677, 335500, 328008, 303223, 310434, 187256, 187256
74, 1650069, 337763, 331576, 306847, 312317, 180783, 180783
75, 1656711, 335407, 335050, 310576, 310764, 182457, 182457
76, 1653435, 333463, 338752, 313730, 308572, 179459, 179459
77, 1654364, 337086, 329949, 305580, 311869, 184940, 184940
78, 1652141, 341193, 324221, 299312, 316445, 185485, 185485
79, 1654702, 336600, 335469, 310468, 311955, 180105, 180105
80, 1656427, 339226, 336226, 311557, 314628, 177395, 177395
81, 1658404, 330553, 344293, 319238, 306124, 179098, 179098
82, 1651393, 327754, 340447, 315762, 302644, 182393, 182393
83, 1658404, 329658, 340661, 316089, 305106, 183445, 183445
84, 1656156, 333668, 340321, 315712, 308823, 178816, 178816
85, 1654501, 328624, 340441, 315667, 304145, 182812, 182812
86, 1657024, 325021, 345529, 320613, 300897, 182482, 182482
87, 1652286, 338025, 328498, 303692, 312941, 184565, 184565
88, 1656323, 331815, 344822, 319700, 307246, 176370, 176370
89, 1657415, 344506, 329810, 305145, 319378, 179288, 179288
90, 1656425, 335287, 336707, 311836, 310269, 181163, 181163
91, 1652446, 330333, 337976, 312833, 305560, 182872, 182872
92, 1652664, 336554, 331977, 307389, 311734, 182505, 182505
93, 1654525, 337066, 328648, 304236, 312293, 186141, 186141
94, 1654928, 339168, 329057, 304628, 314245, 183915, 183915
95, 1655736, 339522, 332006, 307241, 314901, 181033, 181033
96, 1652621, 334964, 332637, 307509, 310089, 183711, 183711
97, 1654556, 329014, 340382, 315497, 304377, 182643, 182643
98, 1655701, 324415, 344225, 319473, 300358, 183615, 183615
99, 1653957, 326169, 342023, 316847, 301314, 183802, 183802
100, 1654233, 333538, 339923, 314879, 308895, 178499, 178499
101, 1657895, 330060, 343953, 319062, 305528, 179646, 179646
102, 1654258, 339261, 331079, 306693, 314513, 181356, 181356
103, 1655594, 351122, 320915, 296316, 326169, 180536, 180536
104, 1655173, 331387, 336895, 311971, 306494, 184213, 184213
105, 1652063, 344034, 325990, 301283, 318976, 180890, 180890
106, 1655691, 344501, 328015, 303616, 319401, 180079, 180079
107, 1654786, 338977, 330962, 306574, 314191, 182041, 182041
108, 1655551, 328467, 340884, 315761, 303809, 183315, 183315
109, 1654495, 340994, 330119, 305795, 315653, 180967, 180967
110, 1654164, 335070, 334982, 310110, 310416, 181793, 181793
111, 1653441, 332542, 333933, 309146, 307562, 185129, 185129
112, 1654367, 335088, 342574, 317458, 310183, 174532, 174532
113, 1653136, 335742, 337215, 312572, 310595, 178506, 178506
114, 1652252, 334531, 330532, 305676, 309663, 185925, 185925
115, 1653400, 332060, 330125, 305333, 307310, 189286, 189286
116, 1653543, 336747, 331439, 306539, 311866, 183476, 183476
117, 1653519, 319028, 345178, 319857, 294714, 187371, 187371
118, 1654215, 347994, 323674, 298864, 323043, 180320, 180320
119, 1650883, 341036, 329311, 304138, 315696, 180351, 180351
120, 1653343, 333869, 338222, 313197, 308967, 179544, 179544
121, 1654837, 331449, 342523, 317319, 306868, 178339, 178339
122, 1656535, 346314, 323922, 299384, 321387, 182764, 182764
123, 1652329, 338425, 330253, 305486, 313061, 182552, 182552
124, 1653701, 330039, 337671, 312789, 305108, 184047, 184047
125, 1654264, 335530, 330285, 305618, 310851, 185990, 185990
126, 1654201, 327398, 339290, 314254, 302869, 185195, 185195
127, 1653444, 337238, 337759, 313069, 312114, 176632, 176632
128, 1655243, 330280, 336012, 311273, 305706, 185986, 185986
129, 1654145, 335743, 330221, 305532, 311071, 185789, 185789
130, 1651658, 339332, 326427, 301495, 314104, 185150, 185150
131, 1653562, 338007, 330601, 305433, 312941, 183290, 183290
132, 1656970, 345567, 321372, 297225, 320754, 186026, 186026
133, 1654491, 338985, 334988, 310390, 313768, 178180, 178180
134, 1655065, 333226, 335099, 310176, 308230, 184167, 184167
135, 1656160, 324822, 341168, 316344, 300640, 186593, 186593
136, 1657166, 332976, 342075, 317396, 307951, 178384, 178384
137, 1652717, 333456, 332965, 307785, 308749, 184881, 184881
138, 1651031, 335668, 331884, 306881, 310908, 182845, 182845
139, 1654178, 345523, 319453, 294999, 320557, 186823, 186823
140, 1655270, 327192, 341500, 316734, 303034, 183405, 183405
141, 1653108, 337647, 329890, 305155, 312746, 183835, 183835
142, 1655162, 328039, 338121, 312888, 303446, 186334, 186334
143, 1652663, 334711, 334516, 309478, 309748, 182105, 182105
144, 1656448, 331591, 340002, 315163, 307152, 181270, 181270
145, 1653554, 338078, 332147, 307046, 313009, 181637, 181637
146, 1652523, 334549, 336804, 311908, 309520, 179871, 179871
147, 1658918, 329575, 344695, 320124, 305058, 179733, 179733
148, 1653759, 329141, 338114, 313163, 304695, 184323, 184323
149, 1653952, 329276, 340154, 315038, 304406, 182539, 182539
150, 1655811, 331405, 338820, 314122, 306876, 182294, 182294
151, 1651631, 339061, 330445, 305261, 314226, 181319, 181319
152, 1651627, 326590, 339836, 314956, 301837, 184204, 184204
153, 1656738, 334653, 331054, 306820, 310091, 187060, 187060
154, 1653773, 332187, 330257, 305642, 307357, 189165, 189165
155, 1654839, 339586, 331425, 307003, 314397, 181214, 181214
156, 1658813, 345201, 326710, 302624, 320728, 181775, 181775
157, 1657137, 332431, 337684, 312915, 307725, 183191, 183191
158, 1653171, 344233, 326907, 302181, 319124, 180363, 180363
159, 1656471, 336681, 333758, 309146, 311924, 182481, 182481
160, 1654234, 333643, 330706, 306117, 308760, 187504, 187504
161, 1653443, 323857, 342511, 317516, 299597, 184981, 184981
162, 1654660, 333701, 330837, 306463, 309061, 187299, 187299
163, 1655536, 329240, 347770, 322257, 304483, 175893, 175893
164, 1652333, 336059, 332073, 306956, 310993, 183126, 183126
165, 1651862, 348634, 322719, 298263, 323448, 179399, 179399
166, 1655174, 329190, 340229, 314904, 304657, 183097, 183097
167, 1656967, 333283, 336074, 311441, 308559, 183805, 183805
168, 1654170, 336002, 332500, 307598, 311222, 183424, 183424
169, 1651604, 332289, 332836, 308159, 307582, 185369, 185369
170, 1655784, 341197, 331880, 307081, 316180, 179723, 179723
171, 1655829, 317372, 348763, 323694, 293134, 186433, 186433
172, 1653928, 335518, 335707, 310542, 310801, 180680, 180680
173, 1655104, 328313, 344297, 319483, 303715, 179648, 179648
174, 1653729, 338466, 332813, 308174, 313334, 180471, 180471
175, 1655537, 334396, 332798, 308279, 309702, 185181, 185181
176, 1658420, 324522, 345042, 320322, 300208, 184163, 184163
177, 1656409, 327863, 339938, 315283, 303681, 184822, 184822
178, 1657632, 336917, 339488, 314691, 312050, 177243, 177243
179, 1655237, 333843, 337590, 312855, 309137, 180906, 180906
180, 1654783, 331833, 338554, 313354, 307036, 182003, 182003
181, 1655433, 339593, 332309, 307865, 314672, 180497, 180497
182, 1654358, 339721, 326814, 302343, 314946, 185267, 185267
183, 1653934, 340432, 327065, 302368, 315255, 184407, 184407
184, 1651318, 333808, 329961, 305405, 308872, 186636, 186636
185, 1655705, 329049, 339454, 314921, 304739, 183771, 183771
186, 1653607, 331091, 335936, 311155, 306235, 184595, 184595
187, 1653603, 334345, 332049, 307441, 309518, 185125, 185125
188, 1658444, 333296, 337526, 312716, 308878, 183014, 183014
189, 1652060, 327452, 337219, 312462, 302875, 186026, 186026
190, 1652141, 329292, 338541, 313402, 304372, 183267, 183267
191, 1655030, 338036, 334659, 309450, 313585, 179650, 179650
192, 1656077, 339689, 331554, 306948, 314982, 181452, 181452
193, 1654664, 346969, 325579, 301153, 321705, 179629, 179629
194, 1654917, 324499, 344852, 319747, 300057, 182881, 182881
195, 1655032, 336635, 332756, 308353, 311844, 182722, 182722
196, 1658029, 339603, 333183, 308480, 315001, 180881, 180881
197, 1655081, 323700, 349900, 324371, 299296, 178907, 178907
198, 1652454, 331879, 332206, 307488, 306825, 187028, 187028
199, 1653022, 337546, 330132, 305931, 312461, 183476, 183476
200, 1656491, 330729, 332916, 308310, 306272, 189132, 189132
201, 1651044, 334936, 335895, 311157, 310118, 179469, 179469
202, 1656979, 343766, 324817, 300660, 318832, 184452, 184452
203, 1650035, 332794, 332960, 307890, 307903, 184244, 184244
204, 1652991, 327254, 335644, 310749, 302688, 188328, 188328
205, 1653574, 319916, 339674, 314331, 295535, 192059, 192059
206, 1655544, 320137, 348747, 323529, 296263, 183434, 183434
207, 1655644, 333474, 337697, 313154, 308753, 181283, 181283
208, 1652026, 319934, 343476, 318460, 294960, 187598, 187598
209, 1655036, 323402, 340089, 315195, 299078, 188636, 188636
210, 1653373, 343716, 329609, 305125, 318393, 178265, 178265
211, 1655061, 343461, 322907, 298714, 318369, 185805, 185805
212, 1653265, 327085, 341163, 315974, 302431, 183306, 183306
213, 1657165, 334516, 336215, 311360, 309676, 182699, 182699
214, 1657325, 337990, 336762, 312248, 313001, 178662, 178662
215, 1655887, 334615, 338155, 313400, 309603, 180057, 180057
216, 1655334, 340431, 327745, 303090, 315636, 184216, 184216
217, 1657013, 342025, 326234, 301829, 317337, 184794, 184794
218, 1654121, 340158, 333684, 308796, 315393, 178045, 178045
219, 1653509, 344222, 325196, 300365, 319272, 182227, 182227
220, 1649364, 337156, 327064, 302264, 312132, 185374, 185374
221, 1650492, 336504, 331569, 306248, 311613, 182279, 182279
222, 1654568, 333062, 337178, 312320, 308146, 181931, 181931
223, 1655124, 339346, 330790, 306146, 314518, 182162, 182162
224, 1651600, 332583, 336431, 311832, 307338, 181708, 181708
225, 1653731, 323237, 343469, 318530, 298503, 184996, 184996
226, 1649586, 331695, 335105, 310243, 306707, 182918, 182918
227, 1657984, 346691, 329567, 305164, 321708, 177427, 177427
228, 1653755, 327079, 343720, 318590, 302862, 180752, 180752
229, 1651427, 338599, 330196, 305170, 313662, 181900, 181900
230, 1656005, 334178, 335944, 311299, 309486, 182549, 182549
231, 1647740, 329036, 333467, 308386, 304101, 186375, 186375
232, 1650560, 337882, 333816, 308856, 312782, 178612, 178612
233, 1656796, 326982, 345081, 320320, 302365, 181024, 181024
234, 1652945, 330663, 329451, 304490, 306085, 191128, 191128
235, 1654999, 336725, 333633, 308813, 312192, 181818, 181818
236, 1654644, 327609, 342732, 317761, 303032, 181755, 181755
237, 1655064, 336401, 334372, 309476, 311587, 181614, 181614
238, 1655461, 340652, 333064, 307998, 315649, 179049, 179049
239, 1653323, 338685, 326852, 302229, 313871, 185843, 185843
240, 1655387, 342968, 327573, 303035, 318123, 181844, 181844
241, 1655490, 326251, 345763, 320875, 301751, 180425, 180425
242, 1655432, 334185, 332666, 308252, 309689, 185320, 185320
243, 1654606, 331764, 332209, 307520, 306957, 188078, 188078
244, 1655452, 336757, 339595, 314552, 312188, 176180, 176180
245, 1655962, 329323, 339192, 314339, 304640, 184234, 184234
246, 1654751, 336261, 333028, 308494, 311644, 182662, 182662
247, 1652323, 329359, 339173, 314202, 304767, 182411, 182411
248, 1650604, 347152, 322170, 297501, 321831, 180975, 180975
249, 1656225, 339303, 330501, 305889, 314676, 182928, 182928
250, 1652793, 332938, 333758, 308887, 308078, 184566, 184566
251, 1654590, 335090, 330158, 305720, 310450, 186586, 186586
252, 1654781, 336442, 334061, 309042, 311628, 181804, 181804
253, 1652243, 323523, 342358, 317256, 298570, 185268, 185268
254, 1655103, 327315, 341143, 316237, 302658, 183875, 183875
255, 1656729, 339428, 334536, 310043, 314428, 179147, 179147
256, 1654582, 340997, 325220, 300445, 316260, 185830, 185830
257, 1650160, 331231, 336915, 311677, 306103, 182117, 182117
258, 1657049, 336397, 337374, 312678, 311598, 179501, 179501
259, 1658907, 331540, 342751, 317852, 307088, 179838, 179838
260, 1655973, 336105, 343095, 318069, 311256, 173724, 173724
261, 1657254, 349110, 322159, 298280, 323903, 181901, 181901
262, 1654609, 342285, 324990, 300520, 317190, 184812, 184812
263, 1655583, 341090, 332316, 307804, 316083, 179145, 179145
264, 1654045, 332119, 336775, 311702, 307539, 182955, 182955
265, 1653361, 330863, 335692, 310762, 306238, 184903, 184903
266, 1652489, 337605, 328332, 303548, 312490, 185257, 185257
267, 1655626, 330281, 341822, 317165, 305672, 180343, 180343
268, 1658670, 336392, 333101, 308645, 311652, 184440, 184440
269, 1655577, 329620, 343060, 317897, 305040, 179980, 179980
270, 1651669, 328837, 335804, 310832, 304076, 186060, 186060
271, 1655301, 331296, 335936, 311154, 306883, 185016, 185016
272, 1658188, 322886, 348454, 323562, 298832, 182227, 182227
273, 1651719, 337894, 332694, 307838, 312943, 180175, 180175
274, 1654067, 340836, 331388, 306969, 315846, 179514, 179514
275, 1653636, 334159, 334310, 309674, 309415, 183039, 183039
276, 1655231, 334134, 333191, 308772, 309200, 184967, 184967
277, 1651968, 343768, 324589, 300149, 318728, 182367, 182367
278, 1655170, 332557, 339673, 315021, 307843, 180038, 180038
279, 1652959, 337454, 332806, 307966, 312003, 181365, 181365
280, 1654384, 341417, 330142, 305389, 316460, 180488, 180488
281, 1655092, 337000, 331521, 306441, 312204, 183963, 183963
282, 1651784, 331064, 333187, 307715, 306250, 186784, 186784
283, 1658243, 333616, 336839, 312088, 309032, 183334, 183334
284, 1656585, 320257, 347787, 322646, 296263, 184816, 184816
285, 1655383, 331494, 339248, 314042, 306793, 181903, 181903
286, 1655422, 342101, 326672, 302479, 317088, 183541, 183541
287, 1654127, 325178, 347705, 322784, 300814, 178823, 178823
288, 1658740, 337788, 336769, 312188, 313121, 179437, 179437
289, 1648254, 333432, 334220, 308965, 308249, 181694, 181694
290, 1655136, 342312, 335081, 310451, 317474, 174909, 174909
291, 1649639, 330296, 339924, 314507, 305720, 179596, 179596
292, 1650315, 332125, 337050, 311804, 306998, 181169, 181169
293, 1659378, 331732, 338355, 313829, 307388, 184037, 184037
294, 1654986, 334633, 333602, 309142, 309857, 183876, 183876
295, 1654205, 328923, 335522, 311108, 304120, 187266, 187266
296, 1655378, 340400, 324915, 300600, 315373, 187045, 187045
297, 1653331, 342474, 326633, 302136, 316968, 182560, 182560
298, 1655845, 334052, 334836, 310244, 309473, 183620, 183620
299, 1655663, 332369, 333769, 308710, 307961, 186427, 186427
300, 1652550, 332748, 331520, 306830, 308150, 186651, 186651
301, 1653543, 333792, 334279, 309400, 308798, 183637, 183637
302, 1659158, 335616, 337372, 312709, 311339, 181061, 181061
303, 1652169, 325646, 339375, 314212, 300902, 186017, 186017
304, 1653932, 332681, 337415, 312500, 307666, 181835, 181835
305, 1654235, 339922, 333388, 308500, 314615, 178905, 178905
306, 1656696, 334219, 329132, 304587, 309544, 189607, 189607
307, 1656912, 335278, 331396, 307172, 310784, 186141, 186141
308, 1651107, 335953, 330058, 305037, 310881, 184589, 184589
309, 1656281, 339074, 333558, 308661, 314608, 180190, 180190
310, 1652552, 335606, 335287, 310106, 310825, 180364, 180364
311, 1653103, 330873, 340557, 315823, 305840, 180005, 180005
312, 1655049, 337711, 330522, 305607, 312937, 184136, 184136
313, 1656860, 338138, 332312, 307923, 313519, 182484, 182484
314, 1654940, 332725, 337111, 312634, 307880, 182295, 182295
315, 1656491, 325362, 340992, 316280, 301329, 186264, 186264
316, 1653836, 332006, 336940, 311840, 307448, 182801, 182801
317, 1652874, 336109, 330287, 305473, 311033, 184986, 184986
318, 1653469, 331262, 334360, 309475, 306914, 185729, 185729
319, 1656471, 343025, 332909, 307934, 317941, 177331, 177331
320, 1653399, 340798, 323521, 299032, 315620, 187214, 187214
321, 1654315, 334225, 333626, 309082, 309516, 183933, 183933
322, 1654514, 331815, 339377, 314501, 307161, 180830, 180830
323, 1651268, 334184, 333336, 308487, 309247, 183007, 183007
324, 1659340, 341299, 335643, 311164, 316548, 177343, 177343
325, 1658263, 336103, 331444, 306972, 311416, 186164, 186164
326, 1654772, 338533, 335465, 310917, 313293, 178282, 178282
327, 1655700, 343977, 327381, 302646, 318936, 181380, 181380
328, 1651898, 333667, 330833, 306141, 308691, 186283, 186283
329, 1656875, 336204, 339283, 314492, 311578, 177659, 177659
330, 1656075, 331298, 339433, 314442, 306740, 182081, 182081
331, 1660294, 324673, 346764, 322184, 300439, 183117, 183117
332, 1653219, 337892, 333397, 308416, 313096, 180209, 180209
333, 1653372, 331144, 339693, 314570, 306789, 180588, 180588
334, 1653568, 318230, 349488, 324459, 293395, 183998, 183998
335, 1653012, 339266, 329332, 304708, 314208, 182749, 182749
336, 1651981, 336997, 331255, 306428, 312031, 182635, 182635
337, 1654102, 334534, 331831, 307444, 309643, 185325, 185325
338, 1653011, 344243, 325034, 300535, 318965, 182117, 182117
339, 1651584, 329919, 338238, 313224, 304793, 182705, 182705
340, 1654812, 344703, 326054, 301225, 320088, 181371, 181371
341, 1649920, 327446, 335840, 310867, 302285, 186741, 186741
342, 1656196, 324695, 346499, 321433, 300345, 181612, 181612
343, 1650556, 337376, 328226, 303345, 311967, 184821, 184821
344, 1652963, 327743, 336769, 311606, 303019, 186913, 186913
345, 1652358, 340864, 327942, 302851, 315759, 182471, 182471
346, 1652213, 342870, 326848, 301990, 317587, 181459, 181459
347, 1654493, 339498, 333083, 308463, 314461, 179494, 179494
348, 1656541, 336362, 336029, 311198, 311616, 180668, 180668
349, 1654003, 326434, 335777, 311159, 301669, 189482, 189482
350, 1657215, 334196, 332122, 307845, 309432, 186810, 186810
351, 1653065, 332330, 334529, 309204, 307458, 184772, 184772
352, 1652880, 328622, 344308, 319339, 303849, 178381, 178381
353, 1652691, 335395, 333804, 308709, 310499, 182142, 182142
354, 1655466, 333179, 336436, 311550, 308275, 183013, 183013
355, 1655670, 331525, 336761, 311652, 306752, 184490, 184490
356, 1652596, 338795, 332507, 307762, 313724, 179904, 179904
357, 1652502, 340164, 327353, 302639, 315158, 183594, 183594
358, 1652931, 325683, 337553, 312802, 301095, 187899, 187899
359, 1652803, 344518, 329425, 304184, 319298, 177689, 177689
360, 1652788, 321294, 348767, 323277, 296496, 181477, 181477
361, 1655260, 338875, 330734, 306028, 313731, 182946, 182946
362, 1656849, 340903, 331793, 307378, 315861, 180457, 180457
363, 1651706, 330387, 336551, 311603, 305815, 183675, 183675
364, 1656648, 336577, 331423, 306876, 312058, 184857, 184857
365, 1651449, 341954, 325496, 300355, 316912, 183366, 183366
366, 1655856, 332466, 339513, 314353, 308058, 180733, 180733
367, 1655610, 343351, 331073, 306715, 318153, 178159, 178159
368, 1654339, 342176, 327417, 302831, 317001, 182457, 182457
369, 1657448, 340103, 329440, 305238, 315295, 183686, 183686
370, 1655802, 337749, 327380, 302921, 313008, 187372, 187372
371, 1655376, 335799, 332077, 307244, 311428, 184414, 184414
372, 1652454, 342692, 328218, 303633, 317463, 180224, 180224
373, 1654475, 331358, 340566, 315599, 306486, 180233, 180233
374, 1653808, 336996, 336139, 311490, 312097, 178543, 178543
375, 1653288, 321581, 348759, 323302, 297086, 181280, 181280
376, 1652375, 344983, 322711, 298496, 319547, 183319, 183319
377, 1652281, 336469, 330914, 306125, 311527, 183623, 183623
378, 1649781, 324135, 342695, 317296, 299677, 182989, 182989
379, 1657350, 333990, 334347, 310202, 309527, 184642, 184642
380, 1655127, 341344, 331025, 306501, 316211, 180023, 180023
381, 1657254, 340865, 332777, 307999, 316051, 179781, 179781
382, 1652791, 337115, 331025, 306428, 312147, 183038, 183038
383, 1652453, 327288, 342810, 318154, 302715, 180743, 180743
384, 1656460, 335842, 334279, 309327, 311126, 182943, 182943
385, 1653915, 331677, 339283, 314625, 306910, 180710, 180710
386, 1653177, 330020, 334518, 309779, 305526, 186667, 186667
387, 1652331, 329392, 331542, 306785, 305034, 189789, 189789
388, 1652520, 342979, 326898, 302092, 317905, 181323, 181323
389, 1651601, 334262, 334756, 309932, 308777, 181937, 181937
390, 1652622, 337035, 330134, 305629, 312092, 183866, 183866
391, 1655569, 325012, 345884, 320995, 300482, 181598, 181598
392, 1654468, 342436, 327767, 303260, 317273, 181866, 181866
393, 1657540, 336062, 335347, 310549, 311442, 182070, 182070
394, 1656939, 337485, 334463, 309868, 312845, 181139, 181139
395, 1653596, 336683, 331198, 306174, 311883, 183829, 183829
396, 1653188, 336313, 331004, 306160, 311689, 184011, 184011
397, 1654925, 340999, 329716, 305405, 315647, 181579, 181579
398, 1655745, 336313, 331112, 306448, 311588, 185142, 185142
399, 1650319, 331362, 341271, 315808, 306476, 177701, 177701
400, 1655944, 342744, 328366, 303665, 317925, 181622, 181622
401, 1652032, 335088, 334302, 309180, 309916, 181773, 181773
402, 1652995, 337465, 331159, 306539, 312588, 182622, 182622
403, 1655143, 317347, 346435, 321335, 292910, 188558, 188558
404, 1654179, 324922, 343996, 318572, 300519, 183085, 183085
405, 1653396, 335566, 334151, 309424, 310983, 181636, 181636
406, 1657635, 344526, 330502, 305917, 319132, 178779, 178779
407, 1659518, 330745, 342904, 317915, 306404, 180775, 180775
408, 1654619, 332864, 335353, 310488, 308238, 183838, 183838
409, 1654172, 339996, 331102, 306505, 314877, 180846, 180846
410, 1651478, 333031, 336528, 311266, 308327, 181163, 181163
411, 1656346, 328134, 338576, 313512, 303802, 186161, 186161
412, 1652009, 336461, 326611, 302073, 311068, 187898, 187898
413, 1657581, 334666, 340416, 315648, 309895, 178478, 178478
414, 1653769, 332380, 331560, 306897, 307634, 187649, 187649
415, 1654709, 333103, 334603, 309684, 308241, 184539, 184539
416, 1656240, 327965, 341530, 316733, 303506, 183253, 183253
417, 1653942, 333427, 333084, 308118, 308501, 185406, 185406
418, 1655080, 339133, 331648, 306946, 314205, 181574, 181574
419, 1653931, 342599, 332269, 307735, 317580, 176874, 176874
420, 1651835, 338587, 329696, 304848, 313294, 182705, 182705
421, 1654516, 342126, 325186, 300525, 317027, 184826, 184826
422, 1653953, 338207, 326405, 301616, 313311, 187207, 187207
423, 1654503, 323943, 341967, 317082, 299757, 185877, 185877
424, 1656885, 337321, 333371, 309144, 312701, 182174, 182174
425, 1653697, 325212, 338114, 312959, 300730, 188341, 188341
426, 1654214, 337051, 336358, 311749, 311744, 178656, 178656
427, 1655432, 323388, 348355, 323238, 298851, 180800, 180800
428, 1652083, 330233, 337854, 312818, 305912, 182633, 182633
429, 1650547, 333472, 335899, 310678, 308646, 180926, 180926
430, 1655871, 335149, 336022, 310983, 310585, 181566, 181566
431, 1655795, 336583, 331812, 306890, 311632, 184439, 184439
432, 1655456, 337784, 329566, 305314, 312752, 185020, 185020
433, 1654445, 332256, 337919, 313585, 307185, 181750, 181750
434, 1657246, 331510, 338728, 313858, 307032, 183059, 183059
435, 1655721, 338930, 330084, 305433, 314058, 183608, 183608
436, 1654149, 328542, 340842, 316148, 303553, 182532, 182532
437, 1658179, 336206, 337797, 313409, 311415, 179676, 179676
438, 1656914, 331137, 341837, 317079, 306697, 180082, 180082
439, 1653285, 333240, 338173, 312842, 308350, 180340, 180340
440, 1650939, 338094, 328569, 303860, 313092, 183662, 183662
441, 1656471, 334825, 341170, 316515, 310525, 176718, 176718
442, 1653338, 344487, 325253, 300445, 319217, 181968, 181968
443, 1653252, 322984, 339906, 315017, 298651, 188347, 188347
444, 1653455, 332239, 334628, 309268, 307542, 184889, 184889
445, 1653421, 333353, 338202, 313088, 308180, 180299, 180299
446, 1650231, 338592, 330191, 304915, 313989, 181272, 181272
447, 1655709, 328304, 338437, 313680, 304066, 185611, 185611
