sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
11, 2489753, 22508, 1174807, 1167105, 16289, 54522, 54522, 691926422
5, 2493103, 20183, 1180198, 1173320, 14112, 52645, 52645, 2936592820
4, 2488424, 23931, 1171802, 1165195, 17876, 54810, 54810, 3519749233
12, 2490134, 20046, 1178237, 1171431, 13804, 53308, 53308, 127776583
7, 2489213, 28925, 1165572, 1158883, 22857, 56488, 56488, 2391916254
3, 2487097, 20510, 1175161, 1168608, 14230, 54294, 54294, 1759618726
14, 2493845, 24778, 1174818, 1168205, 18646, 53699, 53699, 291414161
6, 2488601, 21233, 1175869, 1169485, 14698, 53658, 53658, 1184849442
8, 2490687, 22566, 1175006, 1168732, 16145, 54119, 54119, 481780353
13, 2489665, 1178032, 20668, 14262, 1170895, 52904, 52904, 484584198
15, 2489049, 1176249, 21384, 15211, 1168719, 53743, 53743, 3125347019
1, 2489543, 1176739, 21449, 15131, 1170272, 52976, 52976, 1236723174
9, 2488866, 1174478, 21935, 15866, 1167629, 54479, 54479, 1883816207
0, 2494330, 1180982, 20388, 14280, 1174686, 51997, 51997, 2884192640
10, 2489074, 1174126, 21232, 15027, 1167811, 55439, 55439, 3788913400
2, 2488051, 21390, 1175258, 1169028, 15017, 53679, 53679, 2444135465
16, 2489283, 20126, 1176971, 1170264, 13812, 54055, 54055, 1914828310
17, 2490178, 1179053, 20633, 14528, 1171662, 52151, 52151, 3781405343
21, 2490318, 24911, 1172950, 1166166, 18481, 53905, 53905, 1619625464
20, 2487704, 22473, 1172379, 1165636, 16218, 55499, 55499, 4129437307
23, 2491006, 17911, 1182448, 1175693, 12032, 51461, 51461, 2603761641
28, 2490721, 18678, 1179980, 1173002, 12429, 53316, 53316, 3205857171
18, 2489726, 1174418, 22959, 16680, 1167935, 53867, 53867, 651919538
22, 2494063, 1179243, 20698, 14534, 1172646, 53471, 53471, 3028327445
19, 2489187, 1179275, 19088, 12705, 1172727, 52696, 52696, 1459044914
25, 2490576, 24289, 1175485, 1168922, 18062, 51909, 51909, 4136318325
24, 2488742, 20762, 1176531, 1170180, 14447, 53411, 53411, 4152084442
27, 2491505, 1180364, 19548, 13314, 1173677, 52301, 52301, 2095605133
33, 2489270, 22133, 1175544, 1168925, 15750, 53459, 53459, 1497096549
29, 2491330, 1181787, 18180, 11970, 1175123, 52135, 52135, 4256330317
26, 2489772, 1178275, 20593, 14334, 1172014, 52278, 52278, 202538396
30, 2489671, 1175321, 23567, 17367, 1168184, 52616, 52616, 285456018
32, 2490204, 1178508, 21053, 14837, 1171694, 52056, 52056, 2161218811
31, 2486851, 24813, 1170118, 1163744, 18288, 54944, 54944, 1301180675
36, 2486772, 1172983, 23526, 17386, 1165125, 53876, 53876, 3507494143
34, 2486753, 1172053, 25068, 18810, 1165374, 52724, 52724, 1720095393
35, 2496570, 1181490, 20265, 14027, 1175154, 52817, 52817, 3857585918
37, 2492155, 1177276, 22311, 16086, 1169090, 53696, 53696, 2867709571
39, 2487441, 22891, 1172308, 1165648, 16574, 55010, 55010, 1313184438
38, 2490153, 23549, 1173802, 1167353, 17193, 54128, 54128, 3140020292
