sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
13, 7601800, 13, 3801040, 3800372, 1, 187, 187, 3665365497
7, 7600438, 7, 3800133, 3799952, 0, 173, 173, 3397548603
10, 7599296, 3799630, 8, 0, 3799306, 176, 176, 2039826251
0, 7598226, 3799018, 5, 0, 3798829, 187, 187, 3264535355
1, 7601902, 3800968, 9, 0, 3800579, 173, 173, 881996554
4, 7604408, 3802197, 12, 0, 3801877, 161, 161, 2271539474
9, 7599558, 3799617, 7, 0, 3799586, 174, 174, 1020324781
11, 7599443, 6, 3799687, 3799388, 0, 181, 181, 2709740194
5, 7599456, 12, 3799628, 3799438, 0, 189, 189, 2866072615
8, 7603422, 3, 3801631, 3801400, 0, 194, 194, 2600422255
2, 7604290, 8, 3802090, 3801840, 0, 176, 176, 3603606415
6, 7602479, 3801249, 6, 0, 3800852, 186, 186, 2562071913
12, 7601570, 3800808, 12, 1, 3800359, 195, 195, 841099153
3, 7598895, 3799309, 12, 1, 3799185, 194, 194, 2721876623
14, 7598883, 6, 3799310, 3799203, 0, 182, 182, 2236646875
16, 7600011, 3800118, 11, 0, 3799544, 169, 169, 1234211538
18, 7601688, 9, 3800866, 3800411, 0, 201, 201, 3261608268
17, 7603701, 3801816, 5, 0, 3801586, 147, 147, 4233020248
19, 7600984, 9, 3800458, 3800175, 2, 170, 170, 1060773222
15, 7599432, 3799505, 10, 0, 3799491, 213, 213, 1969785010
21, 7601344, 7, 3800819, 3800192, 0, 163, 163, 2111827150
20, 7601714, 3800763, 9, 0, 3800604, 169, 169, 4167530822
26, 7600365, 11, 3800268, 3799682, 0, 202, 202, 886749115
22, 7601672, 3800827, 8, 0, 3800449, 194, 194, 2294319812
27, 7600271, 5, 3800187, 3799721, 0, 179, 179, 2494977763
23, 7599992, 3799865, 7, 0, 3799766, 177, 177, 2724721586
24, 7601733, 3800779, 7, 0, 3800529, 209, 209, 861352351
