sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
11, 3242682, 728812, 736005, 728593, 721240, 164016, 164016, 2761350919
13, 3239705, 622583, 792813, 785537, 615094, 211839, 211839, 1193551261
4, 3245948, 803637, 638468, 631265, 795832, 188373, 188373, 4056049009
0, 3245228, 633512, 822133, 814868, 626581, 174067, 174067, 621931049
5, 3243970, 713382, 702427, 695106, 706145, 213455, 213455, 1836860975
3, 3247621, 710208, 736160, 728961, 703232, 184530, 184530, 3270131590
9, 3246303, 707516, 740862, 733594, 700113, 182109, 182109, 374050178
1, 3238773, 776092, 674445, 666850, 768182, 176602, 176602, 4262818827
8, 3241422, 726564, 718229, 710520, 719129, 183490, 183490, 3841912786
12, 3244514, 712591, 730526, 723415, 705074, 186454, 186454, 4243704972
10, 3244169, 774848, 660129, 653123, 767315, 194377, 194377, 2888195597
2, 3245830, 687436, 752077, 744668, 679943, 190853, 190853, 4133067081
6, 3243653, 697723, 731496, 723974, 690036, 200212, 200212, 1186546244
7, 3242132, 764702, 684818, 677358, 757112, 179071, 179071, 1062531886
15, 3242154, 742966, 713492, 705783, 735541, 172186, 172186, 1652238492
14, 3243380, 717580, 731530, 723809, 710127, 180167, 180167, 617015846
19, 3244835, 762285, 711805, 704528, 754617, 155800, 155800, 3146820403
17, 3247762, 648873, 762063, 754913, 641657, 220128, 220128, 516721921
16, 3244050, 769208, 701866, 694391, 761799, 158393, 158393, 4123306869
20, 3248179, 744604, 673615, 666561, 737351, 213024, 213024, 2716503325
18, 3242739, 659126, 786746, 778788, 651979, 183050, 183050, 1583932064
21, 3242624, 794973, 625034, 617528, 787417, 208836, 208836, 3008955988
24, 3246000, 778449, 666607, 659733, 771169, 185021, 185021, 3174928081
23, 3240894, 698085, 762830, 755179, 690908, 166946, 166946, 1907788535
22, 3242558, 714986, 752127, 744344, 707557, 161772, 161772, 1536852381
25, 3240016, 656279, 788759, 781245, 648995, 182369, 182369, 1101742866
26, 3241135, 680609, 770530, 762884, 673156, 176978, 176978, 291007596
27, 3247252, 680045, 761763, 754597, 672763, 189042, 189042, 3991212132
28, 3244776, 757522, 702206, 694955, 750151, 169971, 169971, 2224407139
31, 3243444, 689899, 781896, 774249, 682392, 157504, 157504, 3623676098
30, 3242061, 688590, 742009, 734389, 681075, 197999, 197999, 2475886184
32, 3242713, 836381, 630962, 623924, 828742, 161352, 161352, 1430275940
33, 3241634, 788398, 672253, 665030, 780911, 167521, 167521, 676433284
29, 3243612, 744979, 712500, 705202, 737453, 171739, 171739, 2259718000
34, 3243290, 704247, 732767, 725453, 697013, 191905, 191905, 3375550606
35, 3245631, 779015, 680839, 673578, 771553, 170323, 170323, 2196846243
38, 3243231, 716204, 736638, 728856, 708729, 176402, 176402, 3017660967
40, 3242682, 738929, 719546, 712170, 731517, 170260, 170260, 3102869693
36, 3244684, 754685, 678319, 671012, 747282, 196693, 196693, 3054697792
39, 3240138, 714089, 726916, 719369, 706522, 186621, 186621, 2470380986
37, 3246000, 766225, 684558, 677176, 758621, 179710, 179710, 1261806096
41, 3244145, 734701, 718475, 710774, 727333, 176431, 176431, 3178993368
