sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
2, 630392, 129863, 137813, 112214, 104386, 73058, 73058, 26527101
6, 629871, 134382, 132417, 107162, 108994, 73458, 73458, 2941874546
13, 629660, 133173, 135379, 109569, 107729, 71905, 71905, 1196746391
4, 629412, 135755, 131142, 105520, 110433, 73281, 73281, 2569238691
11, 633003, 137731, 131835, 106517, 112584, 72168, 72168, 364220474
5, 630546, 135979, 131930, 106486, 110257, 72947, 72947, 330641459
8, 629593, 135811, 131927, 106953, 109842, 72530, 72530, 2937335844
7, 631039, 133550, 135732, 109775, 108344, 71819, 71819, 552783232
9, 628462, 137563, 128468, 103173, 111596, 73831, 73831, 993854324
1, 632089, 129390, 138321, 112071, 104375, 73966, 73966, 3386023131
10, 628643, 136545, 131254, 105877, 110511, 72228, 72228, 514976435
3, 628485, 138730, 129309, 104183, 112665, 71799, 71799, 1596831061
0, 631444, 134943, 131839, 106835, 109499, 74164, 74164, 965457336
12, 631168, 138191, 128496, 103684, 112569, 74114, 74114, 707539904
14, 630449, 131456, 136876, 111066, 105375, 72838, 72838, 2294882734
15, 630233, 131409, 137478, 111840, 106104, 71701, 71701, 3224789949
17, 630630, 135297, 134890, 109247, 109824, 70686, 70686, 1036776976
19, 631802, 127477, 141455, 115134, 102818, 72459, 72459, 1106900537
16, 631782, 129377, 141624, 115523, 103918, 70670, 70670, 1663476836
22, 631469, 130833, 136987, 111273, 106404, 72986, 72986, 3227224744
18, 630577, 136847, 130557, 105106, 110715, 73676, 73676, 2582149652
20, 631737, 135834, 131911, 107014, 110314, 73332, 73332, 3473294676
21, 629455, 129026, 139088, 112961, 103510, 72435, 72435, 2527616069
23, 630851, 128759, 135787, 109995, 103810, 76250, 76250, 3909385486
26, 629422, 129209, 138081, 112171, 103909, 73026, 73026, 3579758792
25, 630099, 135567, 131729, 106447, 109862, 73247, 73247, 3028777304
24, 630325, 133692, 135135, 110051, 107531, 71958, 71958, 4099013784
27, 629020, 131549, 134351, 108681, 105999, 74220, 74220, 2086927532
30, 630304, 133103, 132292, 106687, 108018, 75102, 75102, 2130174666
29, 630893, 132288, 135111, 109569, 106737, 73594, 73594, 232755529
32, 628286, 131211, 136094, 110087, 106226, 72334, 72334, 2668983223
34, 633291, 135745, 134177, 108602, 110173, 72297, 72297, 903115121
31, 627075, 134268, 135137, 109553, 108327, 69895, 69895, 1544080941
35, 628323, 132741, 135391, 109944, 106911, 71668, 71668, 895206760
37, 631712, 137554, 132498, 107427, 111627, 71303, 71303, 792046062
33, 630900, 129970, 137726, 112021, 104733, 73225, 73225, 2755503802
28, 632623, 138317, 130932, 105796, 112744, 72417, 72417, 2155754154
36, 628814, 137319, 131780, 106611, 111522, 70791, 70791, 397833336
39, 627399, 128325, 136070, 110193, 103595, 74608, 74608, 2808342259
38, 631238, 129067, 139280, 113263, 103944, 72842, 72842, 1876353398
40, 630029, 131608, 137092, 111303, 105944, 72041, 72041, 2724164082
41, 630732, 137267, 130185, 104950, 111310, 73510, 73510, 3798330407
42, 631780, 136067, 134075, 108991, 110365, 71141, 71141, 260240002
43, 630144, 136640, 131500, 106154, 110834, 72508, 72508, 276999712
46, 628155, 131786, 135800, 109629, 106224, 72358, 72358, 1940943246
48, 631889, 134401, 133780, 108149, 108935, 73312, 73312, 1971990941
45, 630070, 134532, 134158, 108706, 108854, 71910, 71910, 3401808018
44, 631649, 134362, 135724, 110309, 108708, 71273, 71273, 1957552267
47, 630531, 133984, 134356, 109100, 108561, 72265, 72265, 2627663107
49, 632442, 135025, 133080, 107727, 109384, 73613, 73613, 3845065878
50, 632147, 135906, 132306, 107154, 110099, 73341, 73341, 1205755282
54, 630126, 139634, 127843, 102352, 113979, 73159, 73159, 300723030
52, 631371, 134427, 137105, 111178, 108765, 69948, 69948, 848945540
51, 631967, 133385, 136375, 110355, 108152, 71850, 71850, 219184684
53, 629025, 135413, 132434, 106840, 109782, 72278, 72278, 89695781
55, 632907, 133217, 135146, 109912, 107534, 73549, 73549, 2802708588
57, 626049, 132732, 133846, 107564, 107005, 72451, 72451, 1542220032
56, 630488, 130352, 140203, 114211, 105062, 70330, 70330, 2295997004
61, 628664, 137225, 130349, 104811, 111205, 72537, 72537, 3958077503
62, 630765, 132018, 136179, 110651, 106589, 72664, 72664, 2235436423
58, 628353, 133910, 133626, 107918, 107835, 72532, 72532, 2524340786
60, 633766, 138380, 132424, 107329, 112793, 71420, 71420, 1258397569
59, 632455, 131613, 135423, 109885, 106544, 74495, 74495, 1250945363
64, 628607, 131188, 138344, 112340, 105301, 70717, 70717, 3200908414
63, 628667, 135309, 132377, 106931, 109492, 72279, 72279, 3039651981
67, 630569, 136270, 131008, 105616, 110385, 73645, 73645, 2409743493
66, 632880, 132977, 136876, 111004, 107615, 72204, 72204, 1552551521
65, 634691, 134726, 136944, 111510, 109979, 70766, 70766, 2168933819
68, 631904, 131799, 137121, 111042, 106682, 72630, 72630, 1560910332
69, 629188, 136983, 131096, 106033, 110748, 72164, 72164, 356832367
70, 630183, 131896, 135789, 109574, 106558, 73183, 73183, 713258969
71, 627958, 135745, 132785, 107295, 109691, 71221, 71221, 1429143031
73, 628161, 135663, 132324, 106444, 109684, 72023, 72023, 2640037694
72, 632839, 133266, 136398, 110670, 107733, 72386, 72386, 3747048900
77, 627725, 136819, 132270, 106602, 110218, 70908, 70908, 2274565722
75, 631200, 133892, 133760, 108128, 108424, 73498, 73498, 1039557505
76, 630154, 138415, 131255, 105928, 112340, 71108, 71108, 2390159672
78, 627601, 132611, 133505, 107934, 107125, 73213, 73213, 4028418196
80, 631585, 131078, 136424, 110524, 106329, 73615, 73615, 139268779
81, 628513, 128927, 138573, 112698, 103495, 72410, 72410, 2608392906
74, 630415, 133410, 135934, 110374, 108015, 71341, 71341, 1197531124
79, 629532, 132212, 133550, 107740, 106822, 74604, 74604, 740662544
82, 630219, 130920, 137434, 111532, 105275, 72529, 72529, 3555353325
83, 631199, 135681, 131742, 106316, 110366, 73547, 73547, 4227897780
84, 630159, 134415, 132769, 107660, 109285, 73015, 73015, 93528541
85, 631768, 136809, 132498, 107337, 110878, 72123, 72123, 3465137032
87, 629193, 130963, 137142, 110880, 105956, 72126, 72126, 4030591611
88, 632354, 137005, 133312, 107830, 111067, 71570, 71570, 1034027481
89, 633533, 132984, 137056, 111617, 107904, 71986, 71986, 4029953626
86, 631936, 135567, 132650, 107455, 109606, 73329, 73329, 2077573917
90, 631701, 132194, 136305, 110867, 107343, 72496, 72496, 607024397
92, 629468, 130173, 138525, 112764, 104800, 71603, 71603, 2959145524
91, 633923, 139415, 130913, 106266, 113489, 71920, 71920, 472993581
93, 632081, 134663, 133756, 108070, 109262, 73165, 73165, 906755898
95, 630953, 134919, 133979, 108158, 109159, 72369, 72369, 790966009
94, 632386, 130752, 135653, 109586, 106149, 75123, 75123, 1751504514
96, 629887, 129785, 138279, 112246, 104769, 72404, 72404, 1385737834
97, 630661, 133388, 134044, 108660, 107633, 73468, 73468, 29763964
98, 632143, 132932, 137415, 111429, 107341, 71513, 71513, 192257815
99, 632639, 133611, 136371, 111087, 107990, 71790, 71790, 70434292
100, 635194, 133309, 135568, 110410, 108219, 73844, 73844, 1476462185
102, 629249, 130278, 136778, 110937, 104880, 73188, 73188, 1677525139
101, 629094, 135690, 131297, 105977, 109860, 73135, 73135, 1161085011
103, 630862, 140500, 129334, 104283, 114483, 71131, 71131, 4170972574
106, 627821, 133132, 135499, 109904, 107666, 70810, 70810, 433679049
107, 631590, 134100, 133984, 108182, 108984, 73170, 73170, 1324840616
109, 630374, 135122, 133494, 107972, 109318, 72234, 72234, 2273908378
108, 630224, 133568, 134967, 108884, 108419, 72193, 72193, 4241754690
105, 628856, 131970, 136779, 111142, 105989, 71488, 71488, 1727202317
104, 631004, 137253, 130928, 105320, 111729, 72887, 72887, 2592244794
110, 633824, 133494, 136050, 110748, 108232, 72650, 72650, 2776403019
111, 632729, 140998, 129930, 104723, 115068, 71005, 71005, 3696041753
112, 627056, 135127, 133848, 107905, 109374, 70401, 70401, 1249771607
113, 629663, 135773, 130456, 104887, 110461, 74043, 74043, 3272090754
114, 628317, 134293, 132799, 107196, 108357, 72836, 72836, 1058050561
115, 628952, 128408, 138797, 112937, 102844, 72983, 72983, 2577551139
