sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
381, 2264145, 453596, 457403, 400827, 397395, 277462, 277462
382, 2259393, 458715, 447932, 391569, 402077, 279550, 279550
383, 2267602, 449153, 463324, 406823, 393540, 277381, 277381
384, 2258938, 457321, 451716, 395348, 400373, 277090, 277090
385, 2260386, 457872, 453203, 396093, 401144, 276037, 276037
386, 2269953, 450091, 465155, 408592, 394091, 276012, 276012
387, 2259944, 455358, 453214, 396601, 398593, 278089, 278089
388, 2264800, 451339, 460926, 404417, 395020, 276549, 276549
389, 2266344, 455616, 455534, 399045, 399167, 278491, 278491
390, 2261180, 449833, 455639, 398761, 393751, 281598, 281598
391, 2268427, 458864, 452829, 396877, 402385, 278736, 278736
392, 2269403, 453043, 458648, 402384, 397094, 279117, 279117
393, 2266425, 457721, 451318, 394810, 400942, 280817, 280817
394, 2266799, 463524, 445610, 389652, 407099, 280457, 280457
395, 2269450, 454304, 461179, 404435, 398324, 275604, 275604
396, 2264726, 455992, 455693, 399901, 399326, 276907, 276907
397, 2262318, 455602, 451920, 395737, 399095, 279982, 279982
398, 2266661, 456680, 456189, 399707, 400427, 276829, 276829
399, 2267084, 451524, 460333, 403592, 395317, 278159, 278159
400, 2263530, 455248, 453726, 397358, 398442, 279378, 279378
401, 2269701, 451734, 455596, 399812, 396051, 283254, 283254
402, 2269686, 463882, 449159, 393462, 407371, 277906, 277906
403, 2262860, 449308, 460391, 403028, 393231, 278451, 278451
404, 2264335, 455629, 453936, 397399, 399433, 278969, 278969
405, 2267853, 462565, 447488, 391732, 406028, 280020, 280020
406, 2264196, 451624, 455605, 399572, 395425, 280985, 280985
407, 2265893, 449301, 460758, 404071, 393561, 279101, 279101
408, 2262497, 450645, 457724, 401130, 394088, 279455, 279455
409, 2264656, 451529, 461859, 405061, 395279, 275464, 275464
410, 2269279, 453562, 462196, 405245, 397706, 275285, 275285
411, 2266014, 450050, 461155, 403895, 394666, 278124, 278124
412, 2265033, 457171, 450184, 393978, 401002, 281349, 281349
413, 2264572, 453129, 454993, 398994, 396966, 280245, 280245
414, 2268161, 452434, 459559, 402714, 396388, 278533, 278533
415, 2265776, 455441, 457432, 401059, 398766, 276539, 276539
416, 2262266, 458879, 449098, 393265, 402564, 279230, 279230
417, 2266596, 450996, 463545, 406832, 395387, 274918, 274918
418, 2266200, 458743, 449047, 392945, 401839, 281813, 281813
419, 2268211, 458441, 453332, 397500, 401856, 278541, 278541
420, 2267712, 448314, 457847, 401241, 392734, 283788, 283788
421, 2265787, 455924, 457512, 401324, 399937, 275545, 275545
422, 2263027, 452256, 458240, 401381, 396138, 277506, 277506
423, 2258814, 452496, 455905, 398626, 395717, 278035, 278035
424, 2266710, 448455, 459997, 403397, 392769, 281046, 281046
425, 2265891, 453017, 457588, 401120, 396508, 278829, 278829
426, 2266018, 456366, 452580, 396183, 400145, 280372, 280372
427, 2266347, 458042, 450482, 394585, 401306, 280966, 280966
428, 2267862, 460001, 455295, 398884, 403850, 274916, 274916
429, 2265948, 452080, 455802, 399796, 395922, 281174, 281174
430, 2265717, 453971, 454652, 398310, 397558, 280613, 280613
431, 2263877, 451941, 464050, 407015, 395921, 272475, 272475
432, 2264030, 458713, 452364, 396128, 402229, 277298, 277298
433, 2264188, 456136, 452095, 396034, 399531, 280196, 280196
434, 2263227, 454777, 451938, 395173, 398971, 281184, 281184
435, 2265424, 452391, 458914, 402091, 396288, 277870, 277870
436, 2266691, 456653, 458572, 401716, 400424, 274663, 274663
437, 2264652, 454678, 456113, 400002, 398065, 277897, 277897
438, 2269164, 451023, 462521, 405672, 395302, 277323, 277323
439, 2266509, 449898, 459897, 403770, 393946, 279499, 279499
440, 2263122, 443037, 463188, 406245, 387216, 281718, 281718
441, 2264932, 456600, 449784, 393666, 400234, 282324, 282324
442, 2270029, 462583, 448411, 393084, 405905, 280023, 280023
443, 2267073, 453288, 457623, 401090, 397060, 279006, 279006
444, 2267514, 456594, 455047, 399316, 399793, 278382, 278382
445, 2262917, 457063, 446516, 390357, 400609, 284186, 284186
446, 2271292, 453713, 459036, 402854, 398029, 278830, 278830
447, 2264882, 447474, 459094, 402872, 391262, 282090, 282090
