sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
151, 2161309, 429369, 420824, 383771, 392501, 267422, 267422
152, 2158625, 419451, 435154, 397658, 382744, 261809, 261809
153, 2158279, 432608, 415512, 379446, 395591, 267561, 267561
154, 2157879, 426739, 425281, 387863, 389994, 264001, 264001
155, 2161342, 426842, 425110, 388475, 390035, 265440, 265440
156, 2160022, 428387, 423831, 386679, 391105, 265010, 265010
157, 2163128, 426496, 426983, 390299, 389772, 264789, 264789
158, 2165084, 423082, 427748, 390874, 386488, 268446, 268446
159, 2157735, 424726, 427450, 390691, 387514, 263677, 263677
160, 2157616, 423624, 427704, 390352, 386658, 264639, 264639
161, 2164070, 419924, 431589, 394723, 383076, 267379, 267379
162, 2156135, 430699, 418802, 382400, 393744, 265245, 265245
163, 2152041, 414591, 433287, 395451, 378276, 265218, 265218
164, 2165923, 428365, 421448, 385028, 391050, 270016, 270016
165, 2163586, 425911, 424951, 388066, 388878, 267890, 267890
166, 2154516, 423514, 425891, 388875, 386846, 264695, 264695
167, 2164689, 429549, 424585, 387567, 392634, 265177, 265177
168, 2165492, 432720, 424287, 387154, 395361, 262985, 262985
169, 2168285, 432109, 423210, 386000, 394998, 265984, 265984
170, 2159153, 421494, 428878, 391975, 384518, 266144, 266144
171, 2166692, 420935, 429683, 392635, 384777, 269331, 269331
172, 2159258, 428022, 423446, 386787, 391087, 264958, 264958
173, 2162407, 430214, 421211, 384637, 392821, 266762, 266762
174, 2155629, 425773, 427580, 390325, 388603, 261674, 261674
175, 2161726, 427626, 422464, 385617, 390743, 267638, 267638
176, 2159258, 427009, 421909, 385254, 389868, 267609, 267609
177, 2162840, 425804, 425647, 389018, 389311, 266530, 266530
178, 2160503, 434754, 412090, 375891, 397232, 270268, 270268
179, 2165121, 429261, 423812, 387251, 391763, 266517, 266517
180, 2164698, 427728, 427367, 390351, 390860, 264196, 264196
181, 2159934, 424585, 429907, 392580, 387794, 262534, 262534
182, 2151910, 427417, 423584, 387048, 390829, 261516, 261516
183, 2165435, 429178, 427055, 390421, 392745, 263018, 263018
184, 2164742, 428011, 426730, 389929, 391132, 264470, 264470
185, 2161179, 425370, 427689, 391017, 388789, 264157, 264157
186, 2172053, 424710, 429259, 392557, 387967, 268780, 268780
187, 2154528, 427547, 419349, 382792, 390494, 267173, 267173
188, 2166745, 427295, 429238, 392534, 390144, 263767, 263767
189, 2159046, 418005, 430068, 392167, 381618, 268594, 268594
190, 2153108, 429759, 417823, 381141, 392509, 265938, 265938
191, 2159852, 433517, 415967, 379766, 396484, 267059, 267059
192, 2163407, 428825, 426449, 389318, 391915, 263450, 263450
193, 2161380, 437650, 416200, 379873, 400083, 263787, 263787
194, 2147818, 422071, 427154, 390315, 385174, 261552, 261552
195, 2172700, 428354, 425373, 388600, 391749, 269312, 269312
196, 2168364, 428872, 426246, 389700, 392162, 265692, 265692
197, 2162032, 427846, 428625, 391988, 390625, 261474, 261474
198, 2164938, 418179, 430870, 393906, 381453, 270265, 270265
199, 2159089, 426402, 425757, 388788, 389396, 264373, 264373
200, 2162835, 419199, 430716, 393649, 382827, 268222, 268222
201, 2156289, 425524, 421422, 384634, 388855, 267927, 267927
202, 2165221, 426305, 426831, 390146, 389255, 266342, 266342
203, 2159379, 421563, 428626, 391630, 384460, 266550, 266550
204, 2162957, 429392, 424190, 387549, 392606, 264610, 264610
205, 2160707, 422091, 428258, 390661, 385569, 267064, 267064
206, 2160472, 419283, 435613, 398582, 382754, 262120, 262120
207, 2162699, 424824, 424470, 387440, 387981, 268992, 268992
208, 2158458, 422044, 430156, 393001, 385419, 263919, 263919
209, 2157561, 418296, 430679, 393090, 381586, 266955, 266955
210, 2167891, 433378, 423242, 386612, 396303, 264178, 264178
211, 2155740, 420620, 425922, 389151, 383619, 268214, 268214
212, 2158597, 416647, 428624, 391101, 379701, 271262, 271262
213, 2158235, 426090, 423728, 386917, 388646, 266427, 266427
214, 2161822, 427740, 428445, 391172, 390547, 261959, 261959
215, 2162920, 427339, 423987, 387183, 390267, 267072, 267072
216, 2156528, 428585, 418396, 381774, 390893, 268440, 268440
217, 2166197, 434153, 420344, 383888, 397326, 265243, 265243
218, 2166862, 425704, 431149, 394566, 388841, 263301, 263301
219, 2163936, 426536, 422108, 385217, 389985, 270045, 270045
220, 2153165, 422100, 429440, 392312, 385343, 261985, 261985
221, 2153735, 419800, 427315, 390059, 383329, 266616, 266616
222, 2157876, 430873, 421741, 384547, 393647, 263534, 263534
223, 2165334, 426328, 425278, 388659, 389553, 267758, 267758
224, 2157091, 430497, 421571, 384522, 392697, 263902, 263902
225, 2151380, 424506, 427911, 390674, 387527, 260381, 260381
226, 2156183, 415928, 437630, 399676, 379673, 261638, 261638
227, 2168024, 429160, 427237, 390605, 392450, 264286, 264286
228, 2165449, 425661, 428923, 392357, 388464, 265022, 265022
229, 2155841, 423311, 425077, 388093, 386820, 266270, 266270
230, 2158316, 421921, 424086, 387692, 385275, 269671, 269671
231, 2153133, 426142, 419039, 382181, 389373, 268199, 268199
232, 2158879, 427463, 417312, 380526, 390568, 271505, 271505
233, 2168735, 428474, 425473, 388870, 391550, 267184, 267184
234, 2160593, 424598, 427521, 390406, 387580, 265244, 265244
235, 2157607, 422024, 428295, 391253, 385927, 265054, 265054
236, 2161605, 422043, 427083, 390082, 385507, 268445, 268445
237, 2157184, 420216, 432290, 395138, 383588, 262976, 262976
238, 2161869, 424004, 428009, 391379, 387157, 265660, 265660
239, 2165349, 422511, 428812, 391487, 385643, 268448, 268448
240, 2156951, 421556, 431232, 394524, 384689, 262475, 262475
241, 2164193, 422415, 426420, 389869, 386095, 269697, 269697
242, 2157808, 417345, 429747, 392270, 380892, 268777, 268777
243, 2161593, 429432, 420008, 383646, 392471, 268018, 268018
244, 2161721, 427236, 425172, 388724, 390073, 265258, 265258
245, 2165108, 426643, 427505, 390834, 389366, 265380, 265380
246, 2165526, 432445, 422751, 385945, 395383, 264501, 264501
247, 2156821, 426972, 421915, 385763, 389989, 266091, 266091
248, 2157027, 420316, 429730, 392914, 383583, 265242, 265242
249, 2157967, 431765, 421720, 384987, 394519, 262488, 262488
250, 2163236, 430372, 423461, 386859, 393500, 264522, 264522
251, 2149147, 422982, 421203, 384739, 386191, 267016, 267016
252, 2157413, 422431, 429543, 392525, 385524, 263695, 263695
253, 2161212, 429165, 422156, 385811, 392236, 265922, 265922
254, 2171052, 428414, 435056, 397607, 391349, 259313, 259313
255, 2163406, 434568, 420569, 384190, 397091, 263494, 263494
256, 2167752, 426617, 421412, 384764, 390011, 272474, 272474
257, 2154780, 414209, 433282, 395952, 377749, 266794, 266794
258, 2162392, 422611, 430052, 393198, 385683, 265424, 265424
259, 2155994, 422952, 427622, 390332, 386106, 264491, 264491
260, 2166511, 431666, 417472, 381028, 395165, 270590, 270590
261, 2159908, 428206, 423305, 386556, 390919, 265461, 265461
262, 2160572, 424555, 424186, 387545, 388262, 268012, 268012
263, 2155399, 422971, 422709, 386313, 386212, 268597, 268597
264, 2153251, 427397, 423190, 386406, 390116, 263071, 263071
265, 2159524, 421523, 433279, 395980, 384662, 262040, 262040
266, 2162862, 430654, 423299, 386623, 392904, 264691, 264691
267, 2167709, 426440, 432211, 395164, 389368, 262263, 262263
268, 2163308, 424328, 425943, 389240, 387679, 268059, 268059
269, 2154978, 419837, 427439, 389992, 383002, 267354, 267354
270, 2160284, 427062, 426435, 389609, 390006, 263586, 263586
271, 2154173, 421384, 425084, 388166, 384585, 267477, 267477
272, 2171281, 426016, 431156, 394357, 389290, 265231, 265231
273, 2156395, 420851, 429539, 392167, 384362, 264738, 264738
274, 2164359, 423691, 425993, 389277, 386754, 269322, 269322
275, 2163347, 429832, 421917, 385483, 392767, 266674, 266674
276, 2162113, 426908, 420695, 384044, 390216, 270125, 270125
277, 2162254, 427238, 423082, 386444, 390782, 267354, 267354
278, 2152509, 418339, 428945, 391892, 382213, 265560, 265560
279, 2165853, 433994, 421585, 384923, 396815, 264268, 264268
280, 2155323, 422617, 425679, 389196, 385665, 266083, 266083
281, 2164635, 424264, 438207, 400583, 387713, 256934, 256934
282, 2160934, 421152, 426348, 389525, 384531, 269689, 269689
283, 2164259, 425610, 427507, 390792, 388526, 265912, 265912
284, 2157102, 424574, 421866, 385108, 387636, 268959, 268959
285, 2153652, 421702, 422709, 386138, 385193, 268955, 268955
286, 2159823, 421880, 425313, 388268, 384786, 269788, 269788
287, 2161124, 433484, 418903, 382827, 395976, 264967, 264967
288, 2166379, 420733, 431803, 394316, 384727, 267400, 267400
289, 2155559, 421365, 428553, 391505, 384494, 264821, 264821
290, 2161238, 433837, 418000, 381200, 396577, 265812, 265812
291, 2159772, 422540, 424534, 387523, 385835, 269670, 269670
292, 2163166, 426403, 427520, 390638, 389599, 264503, 264503
293, 2162943, 424182, 429273, 391845, 387399, 265122, 265122
294, 2161726, 427391, 422677, 385761, 390403, 267747, 267747
295, 2149862, 424930, 418221, 381621, 387968, 268561, 268561
296, 2162229, 422629, 425747, 388734, 385557, 269781, 269781
297, 2159462, 426364, 429557, 392928, 389659, 260477, 260477
298, 2160669, 423244, 430451, 393138, 386038, 263899, 263899
299, 2157528, 428105, 420156, 383483, 391028, 267378, 267378
300, 2156915, 421232, 429467, 392106, 384596, 264757, 264757
301, 2152697, 422643, 419857, 382727, 386206, 270632, 270632
302, 2162484, 426730, 425697, 388942, 389755, 265680, 265680
303, 2151121, 427258, 421492, 384807, 389728, 263918, 263918
304, 2161605, 422033, 429953, 392599, 385154, 265933, 265933
305, 2165923, 428239, 425677, 389132, 391297, 265789, 265789
306, 2162894, 423022, 428426, 391691, 386323, 266716, 266716
307, 2167636, 426014, 428756, 392087, 389297, 265741, 265741
308, 2167024, 427176, 427292, 390822, 390136, 265799, 265799
309, 2160992, 423663, 430799, 393643, 387205, 262841, 262841
310, 2160842, 427676, 425198, 388458, 391062, 264224, 264224
311, 2166090, 423388, 429619, 392881, 386946, 266628, 266628
312, 2154968, 420049, 424956, 388019, 383156, 269394, 269394
313, 2154648, 428618, 421545, 385033, 391502, 263975, 263975
314, 2158297, 421072, 426580, 389394, 384317, 268467, 268467
315, 2162195, 424090, 428734, 391985, 387238, 265074, 265074
316, 2157104, 435019, 419107, 382560, 397568, 261425, 261425
317, 2159472, 424646, 426989, 390182, 388029, 264813, 264813
318, 2166019, 425200, 428945, 391874, 388622, 265689, 265689
319, 2165816, 416234, 435073, 397457, 379894, 268579, 268579
320, 2155493, 418123, 432561, 395107, 381886, 263908, 263908
321, 2159315, 431668, 417433, 380522, 394378, 267657, 267657
322, 2161833, 427790, 424269, 388094, 391298, 265191, 265191
323, 2162563, 426097, 428668, 392002, 389272, 263262, 263262
324, 2160332, 422809, 431056, 393982, 385999, 263243, 263243
325, 2160905, 425275, 423361, 386462, 388369, 268719, 268719
326, 2160847, 429915, 420285, 383687, 392680, 267140, 267140
327, 2167328, 425508, 427988, 391393, 388905, 266767, 266767
328, 2157511, 421630, 424506, 387909, 385004, 269231, 269231
329, 2164889, 430908, 425765, 388760, 393560, 262948, 262948
330, 2167652, 426938, 426874, 390121, 389821, 266949, 266949
331, 2156356, 430011, 423673, 386488, 392772, 261706, 261706
332, 2158515, 432347, 417737, 381185, 395204, 266021, 266021
333, 2154468, 417921, 431736, 394619, 381178, 264507, 264507
334, 2165826, 425350, 429485, 392269, 388878, 264922, 264922
335, 2156561, 424150, 426736, 389693, 387280, 264351, 264351
336, 2155005, 428756, 422308, 386105, 391366, 263235, 263235
337, 2157832, 419884, 427116, 390505, 383075, 268626, 268626
338, 2167268, 421711, 429433, 392544, 385256, 269162, 269162
339, 2162046, 415721, 434024, 396535, 379204, 268281, 268281
340, 2152975, 422942, 425103, 387919, 386271, 265370, 265370
341, 2159814, 427555, 427987, 391175, 390989, 261054, 261054
342, 2163366, 430947, 424277, 387641, 393639, 263431, 263431
343, 2163050, 420877, 427194, 390181, 384262, 270268, 270268
344, 2155058, 424619, 430365, 393328, 387434, 259656, 259656
345, 2154013, 422579, 427650, 390619, 385879, 263643, 263643
346, 2152687, 429312, 421021, 384569, 391733, 263026, 263026
347, 2157344, 426709, 422344, 385558, 389843, 266445, 266445
348, 2168169, 423064, 427159, 390445, 386639, 270431, 270431
349, 2159113, 423141, 427377, 390962, 386151, 265741, 265741
350, 2163691, 418542, 432589, 395104, 382554, 267451, 267451
351, 2162281, 424336, 426800, 390021, 387774, 266675, 266675
352, 2156589, 429959, 421630, 385228, 392642, 263565, 263565
353, 2165676, 429091, 430082, 393085, 392186, 260616, 260616
354, 2156957, 433178, 419240, 382676, 395855, 263004, 263004
355, 2160969, 425048, 431214, 394089, 387986, 261316, 261316
356, 2164756, 426414, 428987, 391722, 389031, 264301, 264301
357, 2168647, 424646, 430573, 393919, 388007, 265751, 265751
358, 2156747, 424426, 427734, 390587, 387172, 263414, 263414
359, 2159432, 420455, 429038, 391913, 383828, 267099, 267099
360, 2164623, 432485, 422332, 385340, 395476, 264495, 264495
361, 2166440, 426811, 427585, 390623, 389867, 265777, 265777
362, 2157404, 417044, 433482, 396032, 380788, 265029, 265029
363, 2160987, 426050, 429878, 392752, 389409, 261449, 261449
364, 2157591, 432409, 417798, 381029, 395305, 265525, 265525
365, 2159745, 429680, 422006, 385361, 392576, 265061, 265061
366, 2157942, 421266, 427161, 389665, 384804, 267523, 267523
367, 2159591, 417033, 432227, 395277, 380818, 267118, 267118
368, 2155777, 430174, 421284, 384986, 392553, 263390, 263390
369, 2163240, 432786, 421361, 385066, 395669, 264179, 264179
370, 2163701, 421639, 429130, 392008, 385170, 267877, 267877
371, 2161129, 420576, 429662, 392560, 383937, 267197, 267197
372, 2163087, 425930, 428971, 391973, 388767, 263723, 263723
373, 2160277, 422617, 429480, 392003, 385891, 265143, 265143
374, 2162090, 422999, 427385, 390117, 386197, 267696, 267696
375, 2154010, 422326, 429084, 391628, 385458, 262757, 262757
376, 2164750, 426696, 423363, 386610, 389915, 269083, 269083
377, 2161152, 421460, 428189, 391157, 384682, 267832, 267832
378, 2162769, 431817, 417946, 381721, 394815, 268235, 268235
379, 2147106, 413135, 429736, 392497, 376844, 267447, 267447
380, 2158832, 419774, 431875, 394647, 383198, 264669, 264669
381, 2153601, 422812, 426656, 389726, 386293, 264057, 264057
382, 2151636, 428364, 417449, 380828, 391375, 266810, 266810
383, 2163012, 419010, 433830, 396484, 382768, 265460, 265460
384, 2153393, 427120, 422120, 385227, 389918, 264504, 264504
385, 2152617, 427978, 422486, 385292, 390767, 263047, 263047
386, 2166515, 420914, 435424, 398163, 384248, 263883, 263883
387, 2148620, 424220, 421966, 385109, 387265, 265030, 265030
388, 2160971, 421697, 432019, 394702, 384713, 263920, 263920
389, 2164447, 426256, 426582, 389427, 389256, 266463, 266463
390, 2157896, 420434, 425946, 388852, 383846, 269409, 269409
391, 2163615, 428906, 423841, 387224, 391834, 265905, 265905
392, 2162596, 423069, 428351, 391599, 386689, 266444, 266444
393, 2161897, 428246, 421577, 384416, 390832, 268413, 268413
394, 2160305, 433394, 415725, 379286, 396340, 267780, 267780
395, 2164594, 424889, 431593, 394307, 388141, 262832, 262832
396, 2161149, 426842, 426064, 389454, 389693, 264548, 264548
397, 2153026, 425870, 421617, 384901, 388670, 265984, 265984
398, 2162378, 427398, 426372, 389443, 390331, 264417, 264417
399, 2161041, 421497, 430372, 393173, 384885, 265557, 265557
400, 2155067, 424401, 423526, 386481, 387383, 266638, 266638
401, 2164660, 422483, 425697, 389425, 385841, 270607, 270607
402, 2166729, 434150, 420237, 383736, 397024, 265791, 265791
403, 2156890, 419406, 430199, 392430, 382839, 266008, 266008
404, 2155699, 425300, 423780, 387049, 388686, 265442, 265442
405, 2164360, 433201, 418123, 381755, 395957, 267662, 267662
406, 2158494, 421951, 425421, 388921, 385197, 268502, 268502
407, 2162439, 419919, 431238, 394233, 383799, 266625, 266625
408, 2156172, 420674, 427881, 390730, 383755, 266566, 266566
409, 2154346, 420800, 430800, 393893, 384165, 262344, 262344
410, 2168561, 424994, 432827, 395434, 388182, 263562, 263562
411, 2162816, 421143, 431287, 393574, 384930, 265941, 265941
412, 2163479, 428174, 420936, 384024, 391121, 269612, 269612
413, 2156411, 422648, 424932, 388231, 386108, 267246, 267246
414, 2165646, 423064, 430371, 392879, 386392, 266470, 266470
415, 2159407, 425484, 427628, 390527, 388240, 263764, 263764
416, 2154645, 428435, 418763, 382322, 391645, 266740, 266740
417, 2159185, 420528, 433713, 396351, 384321, 262136, 262136
418, 2159306, 427897, 419725, 383074, 390718, 268946, 268946
419, 2165318, 428804, 424276, 387793, 391733, 266356, 266356
420, 2165437, 419003, 428681, 391357, 382462, 271967, 271967
421, 2156505, 425509, 427095, 390603, 388934, 262182, 262182
422, 2159900, 422935, 428865, 391538, 386204, 265179, 265179
423, 2151642, 422486, 425721, 388164, 385339, 264966, 264966
424, 2163254, 419364, 430098, 392972, 383052, 268884, 268884
425, 2159214, 422944, 427401, 390396, 386073, 266200, 266200
426, 2158835, 426354, 422665, 385698, 389672, 267223, 267223
427, 2164752, 428481, 421356, 384845, 391538, 269266, 269266
428, 2164078, 431047, 425870, 388904, 393869, 262194, 262194
429, 2162771, 422733, 426772, 390027, 385855, 268692, 268692
430, 2162811, 424420, 425281, 388359, 387509, 268621, 268621
431, 2157301, 422063, 433477, 395995, 385508, 260129, 260129
432, 2157918, 428024, 422863, 385859, 391016, 265078, 265078
433, 2153713, 424470, 422219, 385435, 387701, 266944, 266944
434, 2156782, 424760, 422020, 384912, 388268, 268411, 268411
435, 2163566, 423225, 429727, 392352, 386436, 265913, 265913
436, 2159474, 426500, 428145, 390916, 389693, 262110, 262110
437, 2158354, 424353, 426884, 389887, 387206, 265012, 265012
438, 2162761, 421198, 432541, 395147, 384941, 264467, 264467
439, 2162083, 420117, 430714, 393834, 383446, 266986, 266986
440, 2160410, 413385, 434119, 396694, 377282, 269465, 269465
441, 2158957, 426072, 420207, 383687, 389355, 269818, 269818
442, 2167320, 433024, 419528, 383451, 395797, 267760, 267760
443, 2163625, 424532, 427958, 390832, 387525, 266389, 266389
444, 2163819, 426969, 425602, 389105, 389977, 266083, 266083
445, 2161290, 427899, 417386, 380627, 390824, 272277, 272277
446, 2169690, 424815, 429680, 392744, 388273, 267089, 267089
