sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
56, 5433358, 5072, 2666542, 2664554, 3702, 46744, 46744, 176,5331068,1865645917
53, 5440377, 4973, 2671517, 2669134, 3691, 45531, 45531, 142,5340624,2510686951
60, 5446672, 5231, 2674658, 2672117, 3844, 45411, 45411, 127,5346749,20332140
54, 5435975, 2668107, 5093, 3693, 2666476, 46303, 46303, 5334554,233,3539886930
65, 5434759, 5603, 2667661, 2664661, 4194, 46320, 46320, 229,5332301,3344087194
61, 5436599, 4922, 2668726, 2667063, 3566, 46161, 46161, 132,5335780,744299736
57, 5434870, 2666624, 5770, 4310, 2664750, 46708, 46708, 5331338,556,1580794659
63, 5437189, 5576, 2667871, 2665984, 4134, 46812, 46812, 294,5333840,2855199414
55, 5437805, 2669282, 5381, 4066, 2667580, 45748, 45748, 5336850,331,2439840422
51, 5432601, 2666417, 5245, 3890, 2664983, 46033, 46033, 5331374,236,4051731462
64, 5438073, 2669859, 5406, 4034, 2667138, 45818, 45818, 5336976,337,4124515446
62, 5437456, 2670052, 4918, 3569, 2668497, 45210, 45210, 5338532,134,3404868719
59, 5436247, 5281, 2668653, 2666543, 3870, 45950, 45950, 130,5335160,1212718133
58, 5432446, 5182, 2665940, 2663881, 3735, 46854, 46854, 97,5329800,19190169
68, 5434009, 5607, 2665860, 2663950, 4192, 47200, 47200, 187,5329777,1175206619
69, 5439559, 4904, 2672228, 2669593, 3566, 44634, 44634, 176,5341806,1493647572
66, 5439423, 2671274, 5224, 3831, 2669486, 44804, 44804, 5340735,154,2366327993
67, 5429389, 2665538, 5003, 3621, 2663347, 45940, 45940, 5328864,114,560605348
70, 5439884, 2672569, 5086, 3768, 2668323, 45069, 45069, 5340866,187,1770033660
71, 5429660, 2664482, 5460, 4028, 2662248, 46721, 46721, 5326703,224,2341159842
75, 5433373, 5314, 2666822, 2664980, 3861, 46198, 46198, 157,5331786,1465938702
73, 5439874, 5499, 2670821, 2669287, 4029, 45119, 45119, 162,5340078,952813946
84, 5443776, 5032, 2672489, 2669282, 3643, 46665, 46665, 153,5341762,3112797336
77, 5434519, 2667613, 5275, 3912, 2664777, 46471, 46471, 5332376,189,543055373
85, 5436556, 4992, 2669284, 2666758, 3618, 45952, 45952, 139,5336022,1695365584
80, 5438553, 5096, 2669679, 2667721, 3709, 46174, 46174, 156,5337391,4263441121
76, 5441960, 5287, 2672503, 2670112, 3918, 45070, 45070, 186,5342595,2739865917
79, 5443465, 2673125, 5179, 3753, 2671006, 45201, 45201, 5344106,184,3110629189
86, 5440674, 5011, 2672238, 2669873, 3724, 44914, 44914, 225,5342075,4054432383
82, 5435573, 5205, 2667992, 2666546, 3842, 45994, 45994, 133,5334527,2026804353
74, 5436898, 5393, 2668197, 2666668, 3960, 46340, 46340, 149,5334833,1034336105
89, 5435838, 5390, 2668868, 2666999, 3995, 45293, 45293, 297,5335848,3987872996
72, 5428673, 2664910, 4665, 3352, 2662966, 46390, 46390, 5327856,139,1872077657
88, 5433395, 2666313, 5550, 4071, 2663883, 46789, 46789, 5330178,177,466318894
90, 5431929, 2667934, 5219, 3817, 2664783, 45088, 45088, 5332699,245,1170161980
95, 5441734, 5254, 2671776, 2669819, 3797, 45544, 45544, 115,5341561,2036826321
94, 5437317, 5127, 2668745, 2666661, 3746, 46519, 46519, 127,5335387,4233104679
81, 5440857, 2671655, 4984, 3642, 2669420, 45578, 45578, 5341060,102,836299713
96, 5437753, 5627, 2668787, 2667173, 4234, 45966, 45966, 209,5335951,1053537333
78, 5440031, 2669148, 5956, 4570, 2667525, 46416, 46416, 5336647,230,244747133
87, 5434980, 5141, 2668592, 2666158, 3769, 45660, 45660, 200,5334744,3828029954
92, 5436647, 2669121, 5285, 3842, 2666919, 45740, 45740, 5336019,110,1107335162
83, 5433015, 2666601, 5311, 3922, 2664503, 46339, 46339, 5331083,118,534768312
98, 5436381, 4888, 2669380, 2667441, 3524, 45574, 45574, 119,5336810,1165090522
102, 5434772, 5377, 2668148, 2665451, 4072, 45862, 45862, 337,5333581,3244516086
101, 5437830, 5079, 2669956, 2667923, 3692, 45590, 45590, 112,5337862,2611026087
103, 5435159, 6006, 2666976, 2663685, 4554, 46969, 46969, 394,5330646,4260933975
93, 5438391, 5196, 2670110, 2668223, 3882, 45490, 45490, 391,5338321,828988840
91, 5439941, 2671660, 5056, 3698, 2669147, 45190, 45190, 5340777,320,383798361
104, 5433625, 4780, 2668492, 2666213, 3458, 45341, 45341, 221,5334684,3851488413
97, 5439984, 5204, 2671317, 2668620, 3799, 45522, 45522, 124,5339922,3073720686
108, 5449799, 5107, 2677020, 2674268, 3712, 44846, 44846, 119,5351270,54960483
99, 5441219, 2670551, 5198, 3830, 2668600, 46520, 46520, 5339124,268,2009111618
100, 5441863, 2671652, 5408, 3998, 2670159, 45323, 45323, 5341786,151,3791820871
107, 5436597, 5342, 2668942, 2665947, 3936, 46215, 46215, 225,5334875,1248407982
109, 5437494, 5341, 2669081, 2666626, 3934, 46256, 46256, 153,5335689,369051604
111, 5437699, 2669572, 5409, 4003, 2666871, 45922, 45922, 5336416,347,3871661632
115, 5439938, 5406, 2669094, 2667278, 4070, 47045, 47045, 203,5336355,3866985615
123, 5436434, 5276, 2669599, 2666757, 3860, 45471, 45471, 145,5336350,3368895896
121, 5439417, 5430, 2670382, 2668205, 3996, 45702, 45702, 260,5338567,2752981606
114, 5440203, 2669952, 5805, 4418, 2667770, 46129, 46129, 5337680,222,4253174770
116, 5428450, 2663415, 5802, 4308, 2661655, 46635, 46635, 5325034,189,2467822984
122, 5432923, 5569, 2666137, 2664462, 4165, 46295, 46295, 245,5330578,911830811
105, 5439733, 2669403, 5609, 4214, 2667377, 46565, 46565, 5336762,165,4126264820
112, 5437329, 2670381, 4939, 3575, 2666522, 45956, 45956, 5336877,249,1010478070
124, 5438362, 5188, 2670621, 2667820, 3747, 45493, 45493, 164,5338419,1128774724
110, 5434460, 2667774, 5633, 4221, 2665422, 45705, 45705, 5333175,550,3459561511
120, 5438269, 2669379, 5646, 4187, 2667117, 45970, 45970, 5336482,490,2601409477
118, 5436987, 2669097, 5611, 4168, 2667179, 45466, 45466, 5336262,151,2325800378
106, 5432241, 2665139, 5927, 4427, 2663636, 46556, 46556, 5328744,206,2953006296
113, 5431460, 2665505, 5118, 3677, 2663680, 46740, 46740, 5329168,139,3872882703
119, 5439868, 5399, 2670976, 2669038, 3989, 45233, 45233, 155,5339994,186010085
127, 5432099, 5155, 2666575, 2664387, 3738, 46122, 46122, 148,5330948,4179808163
126, 5439448, 5392, 2670096, 2667892, 4004, 46032, 46032, 208,5337964,4206034496
117, 5431762, 2666987, 5115, 3773, 2665245, 45321, 45321, 5332193,194,1068712174
132, 5444172, 4947, 2674068, 2671466, 3621, 45035, 45035, 238,5345512,3111544838
125, 5438033, 2668709, 5429, 4070, 2667225, 46300, 46300, 5335912,217,3218563738
134, 5437282, 5144, 2669611, 2667507, 3760, 45630, 45630, 109,5337092,3077569443
128, 5443400, 2671577, 5166, 3751, 2669772, 46567, 46567, 5341325,218,3248396214
136, 5438729, 2671229, 5124, 3813, 2668905, 44829, 44829, 5340125,252,2414346589
137, 5439324, 5370, 2670490, 2667339, 3937, 46094, 46094, 227,5337811,1988200460
135, 5437828, 2668386, 5432, 4049, 2666127, 46917, 46917, 5334492,207,789232199
133, 5431977, 2666008, 5252, 3820, 2664071, 46413, 46413, 5330060,276,2130027803
142, 5425033, 5944, 2661814, 2659786, 4505, 46492, 46492, 272,5321585,3673991948
140, 5437616, 2669413, 5396, 3988, 2667477, 45671, 45671, 5336859,475,1092531005
131, 5431273, 5961, 2664711, 2663097, 4488, 46508, 46508, 286,5327771,1055574935
129, 5437370, 5245, 2669892, 2668249, 3876, 45054, 45054, 124,5338105,3471377997
138, 5434434, 5527, 2666726, 2665333, 4154, 46347, 46347, 384,5332044,2971855134
141, 5431933, 5864, 2664874, 2663221, 4380, 46797, 46797, 176,5328078,3216148784
130, 5436776, 2669724, 5477, 4103, 2667882, 44795, 44795, 5337593,199,1099340860
143, 5432635, 2666870, 4855, 3451, 2664837, 46311, 46311, 5331688,83,2759091553
147, 5434516, 2668138, 5015, 3650, 2666073, 45820, 45820, 5334190,135,2789873739
146, 5436416, 2668484, 5261, 3915, 2666322, 46217, 46217, 5334794,157,3263094792
149, 5440125, 2671113, 5085, 3696, 2668683, 45774, 45774, 5339769,132,2777956706
144, 5441615, 2670644, 5660, 4294, 2668663, 46177, 46177, 5339282,506,1964291234
148, 5431726, 2665680, 5533, 4120, 2663483, 46455, 46455, 5329151,204,2242021491
139, 5437441, 5267, 2668844, 2666833, 3889, 46304, 46304, 291,5335657,4247442895
145, 5433747, 5255, 2667845, 2665218, 3911, 45759, 45759, 230,5333054,4058665596
152, 5438025, 5661, 2669818, 2666987, 4255, 45652, 45652, 238,5336793,3742470028
150, 5434235, 2668234, 5112, 3727, 2665972, 45595, 45595, 5334187,129,1551081699
156, 5433255, 4812, 2667736, 2665550, 3533, 45812, 45812, 175,5333277,3313255867
160, 5433095, 5317, 2667633, 2665081, 3928, 45568, 45568, 139,5332679,254302124
162, 5440330, 5245, 2671318, 2668975, 3864, 45464, 45464, 203,5340275,1348452527
164, 5433415, 5243, 2667390, 2665320, 3832, 45815, 45815, 150,5332696,2529072857
153, 5441299, 2672359, 4626, 3330, 2669908, 45538, 45538, 5342245,108,1865779300
167, 5440590, 5121, 2672187, 2668958, 3764, 45280, 45280, 226,5341118,1097515064
151, 5438518, 5383, 2670369, 2668105, 3955, 45353, 45353, 143,5338446,1466686110
158, 5435389, 5330, 2667891, 2666457, 3975, 45868, 45868, 185,5334325,1109182458
165, 5435724, 2668243, 5485, 4048, 2666192, 45878, 45878, 5334416,337,684416073
157, 5430485, 5321, 2666475, 2664498, 3971, 45110, 45110, 187,5330952,2854442320
154, 5436293, 2668054, 5436, 4039, 2666042, 46361, 46361, 5334078,368,39081859
171, 5437979, 5657, 2669624, 2666835, 4207, 45828, 45828, 194,5336440,1184413185
155, 5439799, 2669860, 5210, 3795, 2668124, 46405, 46405, 5337972,131,1438301249
163, 5440294, 5402, 2671047, 2669102, 3977, 45383, 45383, 155,5340129,3324081978
176, 5438272, 5500, 2669807, 2667608, 4113, 45622, 45622, 216,5337390,4034233866
159, 5444242, 2673262, 5257, 3884, 2671545, 45147, 45147, 5344793,163,2824446858
173, 5431643, 4923, 2667244, 2665385, 3547, 45272, 45272, 105,5332617,2196344727
166, 5438764, 5510, 2669479, 2667425, 4086, 46132, 46132, 275,5336883,2796642143
172, 5430378, 5726, 2663611, 2662037, 4250, 47377, 47377, 359,5325628,4124839164
161, 5441817, 2671220, 4910, 3541, 2669742, 46202, 46202, 5340935,144,1960561957
177, 5449542, 5342, 2674777, 2672878, 3987, 46279, 46279, 309,5347634,3661263243
168, 5437457, 2669299, 5540, 4163, 2667477, 45489, 45489, 5336759,182,3204982276
170, 5433972, 5309, 2666567, 2664733, 3911, 46726, 46726, 315,5331271,100098599
179, 5429489, 5107, 2663860, 2662234, 3678, 47305, 47305, 85,5326067,3543411229
183, 5438553, 5099, 2670133, 2668156, 3707, 45729, 45729, 208,5338257,2211959875
187, 5435892, 5587, 2669635, 2666039, 4195, 45218, 45218, 149,5335654,229805494
174, 5434617, 5035, 2667665, 2666112, 3627, 46089, 46089, 248,5333738,2712646846
181, 5445882, 2675274, 5135, 3779, 2671930, 44882, 44882, 5347176,179,856591202
175, 5431875, 2666445, 5717, 4230, 2663639, 45922, 45922, 5330048,185,2193879382
185, 5434715, 5517, 2668556, 2666459, 4159, 45012, 45012, 532,5335003,1151883334
169, 5437548, 5300, 2668431, 2666997, 3894, 46463, 46463, 318,5335413,672467419
182, 5436013, 5879, 2666833, 2665310, 4397, 46797, 46797, 199,5332108,1870489988
188, 5439521, 5828, 2668685, 2667134, 4370, 46752, 46752, 141,5335804,4221146341
180, 5437290, 5516, 2669114, 2667012, 4086, 45781, 45781, 125,5336102,1375885744
186, 5434390, 2667187, 5580, 4205, 2665128, 46145, 46145, 5332301,302,1039317087
178, 5439089, 2670717, 5246, 3921, 2668919, 45143, 45143, 5339610,675,1469858271
192, 5438199, 5344, 2669918, 2668048, 3919, 45485, 45485, 141,5337951,1686842626
189, 5429434, 2664565, 5329, 3984, 2661980, 46788, 46788, 5326530,187,2511345507
196, 5433355, 2667154, 5574, 4099, 2664288, 46120, 46120, 5331426,212,1068327589
197, 5441089, 2672163, 5016, 3673, 2669217, 45510, 45510, 5341344,172,3832036610
184, 5436114, 2668270, 5376, 3959, 2666245, 46132, 46132, 5334491,151,2352959716
198, 5442050, 2671783, 5303, 3948, 2669792, 45612, 45612, 5341551,134,298776977
190, 5437723, 5315, 2669872, 2666929, 3935, 45836, 45836, 412,5336786,275116207
204, 5430889, 5544, 2665464, 2663304, 4137, 46220, 46220, 219,5328758,2246977925
193, 5432947, 6083, 2665037, 2663094, 4595, 47069, 47069, 278,5328104,876224672
194, 5435534, 5368, 2667571, 2665438, 3983, 46587, 46587, 324,5332994,1068925214
205, 5442730, 2673223, 4789, 3441, 2670017, 45630, 45630, 5343222,162,1245180725
200, 5439719, 4981, 2670528, 2669076, 3630, 45752, 45752, 210,5339589,728000888
203, 5432860, 2666723, 5439, 4007, 2665175, 45758, 45758, 5331885,195,3798828407
207, 5438974, 5354, 2669064, 2667372, 3932, 46626, 46626, 139,5336430,2298489017
208, 5430412, 5077, 2665612, 2664067, 3738, 45959, 45959, 180,5329667,4062637916
195, 5439826, 2670068, 5344, 3977, 2668615, 45911, 45911, 5338659,287,47930123
209, 5426589, 2664275, 5489, 4010, 2661665, 45575, 45575, 5325922,142,1391169075
199, 5437960, 5513, 2668557, 2667044, 4148, 46349, 46349, 164,5335579,3862869377
191, 5435564, 2668470, 5314, 3932, 2666932, 45458, 45458, 5335374,155,1710098752
210, 5433288, 2666631, 5504, 4076, 2664067, 46505, 46505, 5330687,276,2668119797
201, 5439702, 2671087, 4899, 3556, 2668344, 45908, 45908, 5339428,138,2610273950
214, 5438696, 5420, 2670853, 2668145, 4070, 45104, 45104, 335,5338964,1815686805
206, 5434644, 5329, 2668281, 2665483, 3899, 45826, 45826, 155,5333710,2957523453
202, 5433083, 2666608, 5173, 3774, 2665006, 46261, 46261, 5331593,191,2864427584
215, 5434964, 5121, 2668725, 2667246, 3710, 45081, 45081, 123,5335957,661905426
212, 5430838, 2666675, 5175, 3829, 2664347, 45406, 45406, 5330993,139,1024709347
220, 5438419, 5321, 2669816, 2667653, 3947, 45841, 45841, 154,5337460,1139288875
218, 5436203, 4758, 2669220, 2667548, 3459, 45609, 45609, 96,5336741,1049541887
219, 5432817, 2666621, 5278, 3905, 2664275, 46369, 46369, 5330869,269,3622399585
227, 5436533, 5497, 2668630, 2666090, 4072, 46122, 46122, 304,5334709,3716520638
226, 5434580, 4795, 2668361, 2666691, 3449, 45642, 45642, 101,5335041,648756259
222, 5444161, 2673311, 4995, 3665, 2670894, 45648, 45648, 5344178,123,4093769971
221, 5433934, 2667293, 5142, 3793, 2665802, 45952, 45952, 5333064,255,2480469995
211, 5431135, 2664740, 5476, 4076, 2663159, 46842, 46842, 5327890,410,3880701682
213, 5434318, 2667058, 5349, 4002, 2664915, 46497, 46497, 5331958,236,1574842287
223, 5438761, 2670001, 5281, 3871, 2668252, 45678, 45678, 5338235,158,1825275409
216, 5431963, 5552, 2665080, 2663419, 4078, 46917, 46917, 209,5328478,3631130024
217, 5432707, 2665528, 5401, 4026, 2663854, 46949, 46949, 5329367,157,3114744138
224, 5439138, 2670562, 5219, 3880, 2667813, 45832, 45832, 5338357,127,4084963436
233, 5435403, 5161, 2668703, 2666426, 3791, 45661, 45661, 343,5335117,215221874
234, 5430970, 2666378, 5020, 3623, 2664681, 45634, 45634, 5331040,193,3936057621
235, 5432293, 2668223, 5231, 3855, 2664786, 45099, 45099, 5332979,322,273137088
239, 5435168, 5286, 2668198, 2666305, 3877, 45751, 45751, 220,5334486,2653561939
237, 5434127, 2667234, 5695, 4229, 2664713, 46128, 46128, 5331923,315,1508224393
240, 5438406, 5038, 2669733, 2667859, 3570, 46103, 46103, 217,5337583,2665101791
238, 5436050, 2668436, 5548, 4112, 2665574, 46190, 46190, 5333989,372,1848336763
232, 5440797, 2670459, 5013, 3671, 2668924, 46365, 46365, 5339368,128,4211407495
241, 5426377, 5807, 2661597, 2659649, 4370, 47477, 47477, 413,5321212,3835146187
228, 5445450, 2674267, 4953, 3618, 2672208, 45202, 45202, 5346458,361,1665116130
230, 5441734, 2674438, 5083, 3699, 2671346, 43584, 43584, 5345769,176,3283176526
229, 5442820, 2672139, 5238, 3880, 2670271, 45646, 45646, 5342386,181,1450319559
225, 5440486, 2669954, 5338, 3914, 2668490, 46395, 46395, 5338423,107,3643445187
231, 5432067, 5629, 2665139, 2663410, 4243, 46823, 46823, 126,5328540,1506235147
243, 5433014, 5120, 2667443, 2665614, 3699, 45569, 45569, 229,5333042,4080179537
242, 5432901, 2667567, 4860, 3578, 2665314, 45791, 45791, 5332863,103,3305684828
244, 5436005, 5230, 2668341, 2665887, 3775, 46386, 46386, 168,5334202,2265796995
236, 5436894, 5364, 2669109, 2666764, 3975, 45841, 45841, 237,5335855,2868640986
245, 5424056, 2661715, 5744, 4316, 2659411, 46435, 46435, 5321098,291,29650756
251, 5436535, 5552, 2667775, 2666083, 4149, 46488, 46488, 323,5333850,209605148
257, 5437429, 5944, 2667857, 2665398, 4518, 46856, 46856, 428,5333241,3654838612
258, 5434925, 5405, 2668565, 2666184, 4033, 45369, 45369, 262,5334730,2375250157
256, 5436072, 5175, 2668092, 2665952, 3797, 46528, 46528, 147,5334024,2059411947
254, 5437289, 5360, 2668473, 2666265, 3961, 46615, 46615, 177,5334716,1006454328
253, 5436547, 2669163, 5335, 4016, 2665793, 46120, 46120, 5334928,596,2757134042
250, 5434411, 2667082, 5540, 4129, 2665088, 46286, 46286, 5332155,178,348782228
249, 5436999, 2669260, 5218, 3798, 2667451, 45636, 45636, 5336699,104,2977225426
247, 5439350, 2669090, 5832, 4341, 2667461, 46313, 46313, 5336516,421,1548382950
255, 5437562, 5063, 2669645, 2668088, 3716, 45525, 45525, 322,5337724,959640491
259, 5437909, 5473, 2669183, 2666654, 4103, 46248, 46248, 252,5335831,1369466813
246, 5441754, 4955, 2671714, 2669990, 3675, 45710, 45710, 287,5341677,908340763
252, 5437752, 5024, 2670217, 2667474, 3619, 45709, 45709, 162,5337664,3484805016
248, 5435085, 2669286, 5104, 3692, 2665775, 45614, 45614, 5335046,84,2788640208
262, 5425254, 2661336, 5393, 3934, 2659293, 47649, 47649, 5320608,202,3395510914
271, 5446973, 5273, 2673410, 2671144, 3902, 46622, 46622, 150,5344520,947715624
265, 5435231, 2669680, 5097, 3708, 2666600, 45073, 45073, 5336265,264,667207484
268, 5436726, 5426, 2668148, 2666497, 4019, 46318, 46318, 185,5334630,3331544049
273, 5440185, 4999, 2671129, 2668467, 3620, 45985, 45985, 138,5339582,691524315
263, 5440710, 2671786, 4812, 3520, 2669824, 45384, 45384, 5341594,131,126869687
270, 5434657, 2667940, 5316, 3945, 2666202, 45627, 45627, 5334127,307,1525425649
261, 5439910, 2670920, 5198, 3829, 2669265, 45349, 45349, 5340167,157,2711218027
260, 5436486, 2668481, 5486, 4072, 2666117, 46165, 46165, 5334570,343,2308843402
272, 5433350, 2666565, 5458, 4034, 2664951, 46171, 46171, 5331493,120,3222539024
264, 5433809, 2666925, 5619, 4145, 2665456, 45832, 45832, 5332358,250,1276615756
267, 5437958, 2669672, 5225, 3878, 2668151, 45516, 45516, 5337801,159,3825920760
266, 5436956, 2670672, 5456, 4043, 2667171, 44807, 44807, 5337816,211,2693276140
277, 5430025, 5090, 2665570, 2663349, 3700, 46158, 46158, 360,5328892,1465740625
275, 5443199, 2672473, 4695, 3397, 2670264, 46185, 46185, 5342710,113,988927215
276, 5441363, 2671512, 5151, 3810, 2669334, 45778, 45778, 5340827,149,687431464
282, 5436774, 5353, 2668930, 2666251, 3890, 46175, 46175, 269,5335153,158737138
279, 5431543, 5572, 2664706, 2662949, 4122, 47097, 47097, 225,5327637,521160882
269, 5436898, 2668434, 5322, 3948, 2666968, 46113, 46113, 5335390,343,4156097434
280, 5440453, 5138, 2671560, 2669825, 3742, 45094, 45094, 103,5341352,24650800
288, 5427270, 5644, 2663695, 2661571, 4194, 46083, 46083, 247,5325239,1607921444
283, 5438740, 2671167, 5512, 4106, 2667073, 45441, 45441, 5338212,166,1644993777
281, 5443947, 5058, 2673046, 2671508, 3733, 45301, 45301, 195,5344528,264511212
286, 5443050, 5071, 2672651, 2670674, 3746, 45454, 45454, 182,5343306,2712030129
289, 5436379, 5482, 2669052, 2666197, 4048, 45800, 45800, 261,5335219,1299478546
284, 5446735, 2674778, 5415, 4037, 2672593, 44956, 44956, 5347362,427,1463665186
274, 5444551, 2673693, 4985, 3648, 2671745, 45240, 45240, 5345413,308,2217802046
278, 5434683, 5488, 2667341, 2665882, 4010, 45981, 45981, 176,5333190,2678336765
287, 5436325, 2668409, 5571, 4111, 2666588, 45823, 45823, 5334969,241,3515756487
285, 5442051, 2671537, 5519, 4101, 2669618, 45638, 45638, 5341138,272,2709691512
297, 5443143, 5237, 2672681, 2669599, 3864, 45881, 45881, 233,5342268,703896359
295, 5432633, 5084, 2666289, 2664452, 3708, 46550, 46550, 471,5330716,3248761447
292, 5437332, 5427, 2667621, 2665879, 4005, 47200, 47200, 124,5333477,1561967456
291, 5440349, 2672235, 5142, 3801, 2669997, 44587, 44587, 5342208,152,388328456
299, 5441846, 4698, 2673459, 2670868, 3339, 44741, 44741, 159,5344312,684809092
298, 5430516, 5286, 2665836, 2663324, 3836, 46117, 46117, 133,5329135,35148363
294, 5439431, 5198, 2672124, 2667671, 3776, 45331, 45331, 158,5339786,3320472795
290, 5438194, 5604, 2669637, 2667945, 4170, 45419, 45419, 285,5337571,1502941885
304, 5440606, 5453, 2671203, 2668654, 4080, 45608, 45608, 186,5339845,1863331166
301, 5438450, 2669510, 5878, 4429, 2667665, 45484, 45484, 5337134,324,2967427262
302, 5431046, 2665059, 5628, 4201, 2662816, 46671, 46671, 5327845,230,1337366813
307, 5428632, 5332, 2664846, 2662591, 3865, 45999, 45999, 136,5327413,480627114
296, 5442473, 2671564, 5354, 3998, 2669097, 46230, 46230, 5340643,182,816434349
305, 5439224, 2669983, 4911, 3614, 2668214, 46251, 46251, 5338169,391,3378537915
306, 5433531, 2666066, 5502, 4058, 2664523, 46691, 46691, 5330559,150,899404957
310, 5428692, 5488, 2663398, 2661663, 4151, 46996, 46996, 562,5325021,3759599365
303, 5436744, 4677, 2670129, 2667779, 3381, 45389, 45389, 156,5337885,1039707788
313, 5436090, 5571, 2667489, 2665050, 4198, 46891, 46891, 277,5332527,1114808407
