sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
5, 4830629, 49767, 2269175, 2253895, 36964, 110414, 110414, 2410140498
14, 4828920, 46869, 2266810, 2253057, 33632, 114276, 114276, 2018380405
0, 4833886, 56222, 2260924, 2247487, 43249, 113002, 113002, 3686034686
7, 4822468, 47819, 2262103, 2248431, 34997, 114559, 114559, 3969962428
3, 4832220, 52557, 2262300, 2248870, 39541, 114476, 114476, 2228199439
8, 4832112, 46256, 2269396, 2255981, 33159, 113660, 113660, 2422075132
10, 4830884, 41673, 2278679, 2262781, 29099, 109326, 109326, 3447533845
15, 4833719, 2267377, 49021, 36084, 2253925, 113656, 113656, 1203055919
13, 4840815, 44007, 2284088, 2270474, 31618, 105314, 105314, 3061305751
11, 4827265, 2267142, 47053, 34105, 2254065, 112450, 112450, 744341696
1, 4835768, 46858, 2275503, 2262315, 34146, 108473, 108473, 485537392
4, 4836498, 45758, 2275623, 2262694, 32897, 109763, 109763, 3941979637
2, 4834673, 46945, 2274811, 2260451, 34140, 109163, 109163, 2459126390
9, 4833835, 47186, 2273492, 2260248, 34151, 109379, 109379, 3533354786
18, 4832175, 47786, 2270859, 2256430, 35082, 111009, 111009, 397627218
16, 4823553, 2276434, 41500, 28809, 2261026, 107892, 107892, 1603632771
19, 4828967, 50242, 2268479, 2253992, 37280, 109487, 109487, 2834231746
17, 4828296, 49713, 2263545, 2250519, 36823, 113848, 113848, 1111361689
12, 4835941, 2263870, 52180, 39334, 2249955, 115301, 115301, 846484583
6, 4824025, 51963, 2260728, 2247805, 39035, 112247, 112247, 1809160503
27, 4834754, 47130, 2270717, 2256361, 34472, 113037, 113037, 3539058074
25, 4820401, 45945, 2266317, 2252483, 33188, 111234, 111234, 2273414346
20, 4830133, 2271461, 46554, 33763, 2257503, 110426, 110426, 1127542583
29, 4833162, 53081, 2265667, 2250551, 40375, 111744, 111744, 331318914
21, 4834617, 53061, 2265495, 2252912, 40513, 111318, 111318, 598846795
22, 4830427, 2271569, 49270, 36349, 2258149, 107545, 107545, 2246635530
30, 4836836, 2273832, 47845, 34987, 2260138, 110017, 110017, 2432296696
33, 4830358, 2277828, 42258, 29474, 2262858, 108970, 108970, 2295883796
24, 4835426, 54559, 2262007, 2249530, 41590, 113870, 113870, 430332710
23, 4837333, 44535, 2273652, 2260707, 31713, 113363, 113363, 93362410
28, 4829026, 2269588, 49411, 36684, 2254881, 109231, 109231, 4273897537
