sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, size_A_determined, size_B_determined, seed
141, 4812473, 2255951, 43158, 37950, 2250106, 112654, 112654, 4505795,10193,4032405431
137, 4813066, 2109877, 169924, 164887, 2104108, 132135, 132135, 4212600,273626,3953209380
146, 4808967, 41303, 2257938, 2252205, 36137, 110692, 110692, 3157,4509855,1116390028
145, 4816834, 2265367, 37763, 32567, 2259605, 110766, 110766, 4524705,6314,163609871
149, 4809775, 63491, 2229648, 2223366, 58130, 117570, 117570, 45427,4452626,1722161845
144, 4808183, 2242348, 44193, 38963, 2236367, 123156, 123156, 4478506,4706,2786642744
148, 4816420, 2261959, 41965, 36827, 2255957, 109856, 109856, 4517702,7797,4123612987
156, 4816688, 40941, 2264597, 2257753, 35901, 108748, 108748, 14012,4522128,3531079882
153, 4816490, 36764, 2270437, 2264545, 31668, 106538, 106538, 3461,4534801,1804337096
151, 4805205, 2254910, 40941, 35607, 2248983, 112382, 112382, 4503708,4601,3095854998
160, 4813822, 2262880, 40546, 35452, 2254308, 110318, 110318, 4516944,5146,3693592740
154, 4813770, 2248712, 52510, 47122, 2243476, 110975, 110975, 4491859,22576,1035826230
150, 4811873, 37970, 2262095, 2256840, 32834, 111067, 111067, 5266,4518704,307961542
167, 4811266, 39346, 2261426, 2253906, 34250, 111169, 111169, 5890,4515096,3970355418
152, 4820068, 2272202, 35345, 30273, 2265872, 108188, 108188, 4537888,1753,3760670167
162, 4810987, 37493, 2263772, 2257564, 32330, 109914, 109914, 3536,4521085,3450957297
163, 4810393, 2252396, 45462, 40318, 2245533, 113342, 113342, 4497726,9386,1381261450
155, 4800441, 2235689, 55978, 50460, 2230204, 114055, 114055, 4465573,25289,1974085948
157, 4814157, 38864, 2263939, 2258326, 33862, 109583, 109583, 4646,4522101,2628994477
158, 4819723, 34808, 2269371, 2264143, 29801, 110800, 110800, 3226,4533390,4213190383
169, 4814731, 42443, 2259321, 2251585, 37324, 112029, 112029, 8663,4510655,3772263321
159, 4820379, 2255576, 49445, 44332, 2249750, 110638, 110638, 4505103,19624,3682698446
161, 4816081, 2263961, 38690, 33637, 2258665, 110564, 110564, 4522371,3297,3709017752
164, 4819840, 2273742, 34733, 29797, 2267906, 106831, 106831, 4541449,1587,1378224361
165, 4815494, 2268284, 35639, 30680, 2262423, 109234, 109234, 4530478,1987,3775497797
166, 4823098, 2264686, 40307, 35089, 2259642, 111687, 111687, 4524140,4911,3284416942
171, 4812605, 2244589, 50742, 45592, 2238170, 116756, 116756, 4482482,13841,836088364
174, 4815669, 2270832, 34675, 29745, 2264929, 107744, 107744, 4535574,1223,1050413881
172, 4816637, 46700, 2259032, 2253260, 41695, 107975, 107975, 9928,4512040,1096245454
175, 4811851, 2270008, 34808, 29860, 2263859, 106658, 106658, 4533656,5492,1885156107
168, 4815362, 2256299, 43303, 38330, 2249272, 114079, 114079, 4505334,10325,1592802238
170, 4810046, 67776, 2231573, 2225031, 62712, 111477, 111477, 43754,4456287,2863679984
177, 4818182, 2270724, 37195, 32225, 2264266, 106886, 106886, 4534790,8980,662553495
173, 4817035, 2261194, 42128, 37100, 2255607, 110503, 110503, 4516605,7666,874920656
176, 4823859, 2258911, 47942, 42842, 2253492, 110336, 110336, 4512168,13396,1220071175
180, 4816291, 38184, 2265952, 2259156, 33027, 109986, 109986, 3044,4524894,2130793648
179, 4812535, 45615, 2256544, 2251158, 40490, 109364, 109364, 18999,4507441,3588617981
181, 4821073, 37285, 2270451, 2263481, 32398, 108729, 108729, 1949,4533768,1112072260
186, 4813029, 40333, 2261989, 2256061, 35186, 109730, 109730, 2714,4517788,974406636
178, 4818921, 40352, 2262845, 2257727, 35407, 111295, 111295, 7788,4520381,3656882263
190, 4816145, 35389, 2268616, 2262624, 30334, 109591, 109591, 5218,4531024,3639890882
184, 4806521, 66978, 2226511, 2219785, 61711, 115768, 115768, 61636,4445858,2310748985
192, 4813615, 41073, 2263581, 2257275, 35924, 107881, 107881, 8100,4520629,225123122
185, 4817326, 2265639, 39447, 34140, 2259424, 109338, 109338, 4524811,4757,242798604
189, 4809280, 43922, 2258258, 2251531, 38585, 108492, 108492, 7680,4509571,2396778720
183, 4814360, 53089, 2247073, 2241254, 47896, 112524, 112524, 31012,4488092,2962773955
195, 4815281, 36345, 2266697, 2260371, 31382, 110243, 110243, 2694,4526888,1018631268
191, 4809371, 2266666, 35037, 29906, 2261076, 108343, 108343, 4527468,2827,1988313499
187, 4811139, 2257158, 42006, 36866, 2251493, 111808, 111808, 4508404,12992,3785826837
194, 4815371, 2268944, 33093, 28107, 2263355, 110936, 110936, 4532063,1503,1062023553
193, 4816132, 50116, 2252119, 2245954, 44859, 111542, 111542, 19671,4497823,5294288
188, 4811571, 2263621, 36733, 31570, 2257751, 110948, 110948, 4521169,4146,185565718
196, 4813536, 43008, 2257844, 2252254, 38008, 111211, 111211, 8629,4509834,1884052916
182, 4816786, 2222072, 76356, 70937, 2216549, 115436, 115436, 4438272,31141,3880617477
199, 4813500, 37671, 2264112, 2258171, 32470, 110538, 110538, 1907,4522075,1200204937
201, 4813453, 41932, 2259907, 2254074, 36834, 110353, 110353, 7444,4513741,3381628853
202, 4822242, 33760, 2276551, 2269987, 28874, 106535, 106535, 3005,4546320,742575477
198, 4808201, 2258473, 40892, 35547, 2252271, 110509, 110509, 4510548,3499,3045712330
197, 4814045, 2236745, 61221, 55823, 2231214, 114521, 114521, 4467728,40177,774486082
203, 4825758, 2260516, 46583, 41677, 2254328, 111327, 111327, 4514632,10106,3066280198
200, 4805135, 2248510, 47169, 41898, 2242442, 112558, 112558, 4490690,12466,1376074375
204, 4809958, 45943, 2248643, 2242204, 40788, 116190, 116190, 18810,4490603,3799925215
206, 4812232, 2251051, 47203, 42032, 2244548, 113699, 113699, 4495274,18298,4227409524
205, 4811938, 47301, 2252819, 2247543, 42005, 111135, 111135, 9822,4500194,1390606828
210, 4811296, 2260461, 39705, 34550, 2254166, 111207, 111207, 4514452,3936,130190624
213, 4815267, 2263134, 40236, 35180, 2257139, 109789, 109789, 4519990,3634,2371220953
212, 4813108, 40186, 2261115, 2255542, 34939, 110663, 110663, 4572,4516487,3270448063
209, 4816745, 38131, 2264602, 2259255, 33035, 110861, 110861, 3674,4523604,2836520454
207, 4818330, 2266112, 37766, 32673, 2260131, 110824, 110824, 4526009,2251,318140516
218, 4805002, 41569, 2251356, 2245328, 36447, 115151, 115151, 7388,4496446,1762796174
211, 4818666, 2266467, 38764, 33785, 2261066, 109292, 109292, 4527335,4466,3894299765
208, 4814924, 2266395, 37649, 32562, 2260440, 108939, 108939, 4526639,7423,3100451970
217, 4815237, 2268532, 34758, 29848, 2260773, 110663, 110663, 4529118,2777,2591094723
214, 4814614, 43610, 2256293, 2250674, 38413, 112812, 112812, 8918,4506650,776769742
215, 4815504, 43470, 2257755, 2252356, 38259, 111832, 111832, 4835,4509867,2799276923
222, 4819047, 2272765, 35178, 30070, 2266718, 107158, 107158, 4539324,2437,2726329778
221, 4821332, 2269509, 37949, 32907, 2264209, 108379, 108379, 4533517,5386,3395573041
219, 4816687, 2258417, 41745, 36706, 2253097, 113361, 113361, 4511279,7236,656704975
216, 4815992, 2254815, 47252, 42113, 2249700, 111056, 111056, 4504337,6260,12874311
224, 4814333, 54090, 2246981, 2241333, 49139, 111395, 111395, 38916,4488047,2088833679
220, 4817213, 2265722, 37284, 32210, 2260703, 110647, 110647, 4526202,3289,2231937144
223, 4806871, 2205278, 86939, 81728, 2199888, 116519, 116519, 4404538,87113,1500913394
225, 4813839, 36637, 2266346, 2259417, 31571, 109934, 109934, 5387,4525564,4260524235
228, 4819070, 2269299, 37635, 32531, 2263131, 108237, 108237, 4532229,2093,3649472257
235, 4808832, 40823, 2257339, 2250307, 35583, 112390, 112390, 8899,4507393,3498454547
232, 4820215, 2277606, 30843, 25967, 2271671, 107064, 107064, 4549081,1027,865484562
238, 4816029, 43866, 2257077, 2251467, 38895, 112362, 112362, 6872,4508289,18898066
233, 4818494, 2257367, 47118, 41951, 2251170, 110444, 110444, 4508277,11622,1304558211
229, 4813106, 2272278, 33175, 28189, 2266838, 106313, 106313, 4538843,1526,800632005
227, 4802274, 41590, 2256509, 2250913, 36482, 108390, 108390, 4426,4507190,4148757873
234, 4815379, 2258166, 43026, 37857, 2253120, 111605, 111605, 4511075,6909,2349645036
240, 4815917, 42153, 2259431, 2253782, 36963, 111794, 111794, 7867,4513021,1938796227
236, 4812605, 2259762, 41181, 36086, 2254262, 110657, 110657, 4513793,3591,1316845691
231, 4817256, 2271818, 33824, 28890, 2265298, 108713, 108713, 4536889,4570,300015007
237, 4817417, 2266039, 38741, 33784, 2259673, 109590, 109590, 4525509,2938,3607375292
243, 4815004, 2270384, 37629, 32396, 2263981, 105307, 105307, 4534207,5747,2789423330
239, 4824388, 2268957, 41438, 36371, 2262840, 107391, 107391, 4531627,3180,729636289
230, 4815739, 2248620, 48544, 43365, 2243630, 115790, 115790, 4492010,5277,4073596650
241, 4813510, 2263191, 37563, 32263, 2258177, 111158, 111158, 4521150,2673,2862662803
226, 4810713, 41283, 2255995, 2250726, 36107, 113301, 113301, 4612,4506429,4005948448
247, 4817837, 38553, 2268249, 2260628, 33489, 108459, 108459, 5036,4528704,3169103749
250, 4818345, 36943, 2270943, 2263602, 31869, 107494, 107494, 3381,4534342,3780795675
242, 4809201, 2263874, 37842, 32701, 2258262, 108261, 108261, 4521921,5162,1982359783
244, 4815530, 32835, 2274595, 2266887, 27799, 106707, 106707, 2498,4541285,1868778915
245, 4806128, 2263299, 36458, 31196, 2257321, 108927, 108927, 4520411,3373,2286408617
249, 4811692, 2263786, 38961, 33922, 2257907, 108558, 108558, 4521492,7931,815141600
255, 4812614, 40180, 2263131, 2256300, 35093, 108955, 108955, 3756,4519162,15007507
251, 4810388, 2259621, 40349, 35197, 2253633, 110794, 110794, 4513036,3089,2654871706
246, 4814126, 2258041, 43171, 37939, 2251555, 111710, 111710, 4509417,10075,2365342477
252, 4816403, 41031, 2260589, 2254900, 35889, 111997, 111997, 5206,4515250,1464511324
248, 4805392, 2262451, 36319, 31142, 2256938, 109271, 109271, 4519202,2790,2123092562
257, 4815386, 37881, 2267279, 2261252, 32668, 108153, 108153, 2759,4528315,3002139962
256, 4809624, 2250357, 48514, 43173, 2244240, 111670, 111670, 4494392,5279,3092848962
253, 4814672, 2271020, 33796, 28818, 2265528, 107755, 107755, 4536388,4206,446465992
258, 4811793, 43539, 2253977, 2248178, 38393, 113853, 113853, 9019,4501916,3696642349
260, 4812761, 2258818, 39119, 34083, 2252851, 113945, 113945, 4511413,5561,380892284
262, 4821123, 2276703, 32704, 27811, 2270249, 106828, 106828, 4546794,2034,1785497757
254, 4810671, 2260894, 38324, 33186, 2255153, 111557, 111557, 4515812,3169,2040950965
259, 4810227, 36835, 2262372, 2257260, 31700, 111030, 111030, 3484,4519470,1707148516
266, 4812511, 46229, 2253970, 2248064, 40848, 111700, 111700, 12806,4501796,2317802469
265, 4807005, 2251597, 46335, 41170, 2245037, 111433, 111433, 4496324,12241,829343021
264, 4813526, 46719, 2255507, 2249792, 41512, 109998, 109998, 12547,4505047,4015748114
268, 4804744, 78910, 2213430, 2207042, 73598, 115882, 115882, 74579,4420155,636009152
271, 4811118, 2256298, 42718, 37605, 2249181, 112658, 112658, 4505222,8214,504650585
267, 4810432, 2254359, 46738, 41546, 2248095, 109847, 109847, 4502236,8757,1669943814
263, 4817592, 2252274, 52606, 47453, 2246405, 109427, 109427, 4498439,14581,426585105
274, 4807169, 43562, 2255345, 2248295, 38713, 110627, 110627, 18776,4503468,34484449
261, 4811817, 2250549, 52292, 47108, 2244676, 108596, 108596, 4494907,32634,729618570
270, 4809824, 2249515, 48759, 43465, 2242713, 112686, 112686, 4492019,11133,879114325
276, 4809035, 35959, 2264517, 2257615, 30804, 110070, 110070, 1943,4521967,3783737764
272, 4820738, 44965, 2261847, 2256648, 39836, 108721, 108721, 14346,4518223,1656249477
275, 4815371, 2265624, 38254, 33348, 2259577, 109284, 109284, 4525042,5485,1124459037
273, 4812175, 2242296, 53472, 48088, 2237203, 115558, 115558, 4479199,16112,2361077592
269, 4819405, 2267357, 37456, 32343, 2261767, 110241, 110241, 4528911,4668,3382493542
280, 4809632, 43201, 2249523, 2242582, 37960, 118183, 118183, 5131,4491877,3177578163
281, 4814690, 34396, 2266584, 2260802, 29350, 111779, 111779, 1993,4527181,1007296045
277, 4815039, 52545, 2248484, 2243332, 47342, 111668, 111668, 18783,4491575,857204014
279, 4806927, 2204416, 87752, 82596, 2198359, 116902, 116902, 4401952,91171,934070943
282, 4818812, 2267140, 41440, 36452, 2261104, 106338, 106338, 4528061,13663,3430955575
287, 4816270, 35306, 2272210, 2265384, 30340, 106515, 106515, 3671,4537375,235665817
283, 4818059, 44772, 2257150, 2250957, 39592, 112794, 112794, 10641,4507917,1768005271
285, 4810511, 2256513, 41237, 35949, 2251054, 112879, 112879, 4507339,2832,477647600
278, 4807727, 2265718, 33390, 28288, 2260359, 109986, 109986, 4525869,1491,2546979846
291, 4808067, 59905, 2238288, 2232203, 54803, 111434, 111434, 28837,4470119,3806407845
290, 4822060, 41329, 2265927, 2260645, 36271, 108944, 108944, 5135,4526363,2444770125
284, 4814976, 2256964, 44482, 39286, 2251172, 111536, 111536, 4507860,5370,2946156707
295, 4809665, 42972, 2255440, 2248755, 37818, 112340, 112340, 6528,4503961,3896760741
286, 4811474, 2203156, 91651, 86458, 2197743, 116233, 116233, 4400248,97623,2277307931
288, 4807730, 2257117, 40268, 35006, 2249419, 112960, 112960, 4506318,2464,1735139129
289, 4811448, 42826, 2259280, 2253592, 37588, 109081, 109081, 3030,4512683,2993598300
294, 4820109, 2263371, 41717, 36724, 2257697, 110300, 110300, 4520884,3607,160438734
292, 4814007, 2251636, 48475, 43152, 2245598, 112573, 112573, 4497015,5374,48377337
293, 4815167, 2265184, 37879, 32869, 2259593, 109821, 109821, 4524572,5358,1867668535
298, 4811867, 2257706, 41542, 36230, 2251361, 112514, 112514, 4508818,3027,3485220050
296, 4804227, 39594, 2254041, 2248793, 34385, 113707, 113707, 2579,4502669,2636203883
301, 4816436, 37778, 2265651, 2259756, 32829, 110211, 110211, 10996,4525096,833871017
303, 4818766, 2260008, 46178, 41170, 2252430, 109490, 109490, 4512182,8190,3089639622
302, 4812327, 34190, 2269360, 2263579, 29286, 107956, 107956, 3381,4532734,831660889
300, 4810976, 47662, 2247896, 2241205, 42411, 115901, 115901, 9928,4488873,301633508
