sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
10, 914394, 227386, 166784, 162240, 222614, 67685, 67685, 4212161821
13, 913872, 172206, 224355, 220044, 167571, 64848, 64848, 2735579267
15, 917742, 203164, 203654, 199436, 198576, 56456, 56456, 273622487
0, 915206, 197830, 208161, 203358, 193267, 56295, 56295, 477738325
12, 916775, 255047, 148812, 144635, 250049, 59116, 59116, 1469550269
2, 913379, 200550, 202214, 197468, 196057, 58545, 58545, 2108996962
6, 914032, 238613, 164905, 160861, 233971, 57841, 57841, 3509247022
7, 912796, 143929, 249894, 244984, 140197, 66896, 66896, 1017969532
9, 915450, 266713, 136186, 132184, 261837, 59265, 59265, 3979780500
8, 912803, 150740, 250011, 245380, 146800, 59936, 59936, 3762617167
3, 915188, 206753, 197907, 193740, 202152, 57318, 57318, 1330995538
5, 912001, 184018, 219294, 214339, 179792, 57279, 57279, 2816988759
11, 913149, 188790, 210135, 205742, 184644, 61919, 61919, 2137461017
14, 913290, 192078, 200923, 196787, 187406, 68048, 68048, 2081956300
4, 915538, 178904, 228741, 224082, 174527, 54642, 54642, 1776203889
1, 914833, 207335, 195406, 191173, 203273, 58823, 58823, 2102690378
16, 913550, 135758, 260086, 255077, 131619, 65505, 65505, 2450112685
17, 917784, 150087, 253512, 249016, 145781, 59694, 59694, 3414396215
19, 916069, 151019, 249683, 244710, 147155, 61751, 61751, 3733428878
18, 915364, 228825, 175989, 171352, 224054, 57572, 57572, 2674655289
21, 917023, 226634, 172844, 168707, 222080, 63379, 63379, 788661714
22, 916207, 195154, 208151, 203241, 190975, 59343, 59343, 2931332118
20, 913718, 215486, 187454, 183022, 211098, 58329, 58329, 3023821077
25, 915462, 219318, 184958, 180596, 214864, 57863, 57863, 2561594511
26, 910809, 248157, 143618, 139427, 243167, 68220, 68220, 565355548
23, 912561, 176572, 220723, 216388, 172222, 63328, 63328, 3415820542
28, 912636, 228905, 166325, 161912, 224272, 65611, 65611, 3420092352
27, 917322, 166180, 231035, 226294, 162207, 65803, 65803, 3717317559
30, 914078, 220147, 179097, 174787, 215147, 62450, 62450, 2041501090
31, 913105, 262732, 139349, 135222, 257990, 58906, 58906, 2806978902
29, 911179, 178850, 218461, 214012, 174328, 62764, 62764, 958932923
24, 910170, 217290, 161918, 157530, 212778, 80327, 80327, 1828236266
32, 917342, 228680, 176457, 172257, 224210, 57869, 57869, 1375441960
34, 917373, 206280, 192601, 188148, 201992, 64176, 64176, 2382981789
33, 916883, 229236, 163981, 159953, 224705, 69504, 69504, 3040498656
35, 916786, 163786, 238378, 233853, 159635, 60567, 60567, 2786535628
37, 915905, 181872, 223208, 218838, 177869, 57059, 57059, 2704295681
38, 913125, 202545, 201543, 197338, 198281, 56709, 56709, 4021544882
40, 908015, 161170, 236069, 230934, 156648, 61597, 61597, 165222375
36, 914696, 192495, 213215, 208694, 187970, 56161, 56161, 3486274711
43, 917021, 172828, 233224, 228788, 168625, 56778, 56778, 529560692
39, 915056, 249493, 151988, 147559, 244370, 60823, 60823, 845238921
41, 913311, 220454, 184868, 180213, 215854, 55961, 55961, 2547068382
44, 912013, 203057, 188979, 184493, 198456, 68514, 68514, 1424397180
42, 914287, 187131, 212413, 207674, 182765, 62152, 62152, 1736333748
46, 918585, 174239, 235727, 231186, 170103, 53665, 53665, 1909901572
45, 915187, 215853, 189075, 184530, 211119, 57305, 57305, 3146539603
47, 915094, 246136, 159121, 154549, 241758, 56765, 56765, 2365687823
48, 915178, 237555, 162984, 158614, 233031, 61497, 61497, 1253030816
50, 916737, 213877, 191437, 187178, 209221, 57512, 57512, 3527950905
57, 912141, 151324, 251327, 246496, 146744, 58125, 58125, 1101048452
51, 910659, 151537, 240118, 235211, 147331, 68231, 68231, 2347866279
52, 915094, 176571, 220459, 215852, 172432, 64890, 64890, 2497053031
49, 914134, 159359, 240937, 236135, 155485, 61109, 61109, 1974517923
60, 912618, 256815, 147217, 142887, 251671, 57014, 57014, 3245688714
58, 915361, 180903, 220686, 215927, 176273, 60786, 60786, 109395018
