sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
150, 3118556, 662159, 703690, 691319, 650306, 205541, 205541
151, 3108891, 670739, 674797, 662201, 658270, 221442, 221442
152, 3108735, 668065, 660941, 648771, 655378, 237790, 237790
153, 3116338, 689752, 657978, 645594, 677256, 222879, 222879
154, 3115324, 643645, 702126, 689705, 631900, 223974, 223974
155, 3110374, 637424, 690589, 678090, 625535, 239368, 239368
156, 3118815, 665671, 677493, 665820, 653411, 228210, 228210
157, 3118853, 680279, 653523, 641597, 667978, 237738, 237738
158, 3110627, 659286, 684626, 672196, 647251, 223634, 223634
159, 3113393, 678986, 674508, 662454, 666703, 215371, 215371
160, 3111821, 696342, 646598, 634339, 683782, 225380, 225380
161, 3111596, 698538, 641301, 628968, 685971, 228409, 228409
162, 3108476, 671350, 663677, 651127, 658762, 231780, 231780
163, 3113045, 686170, 646411, 634348, 673716, 236200, 236200
164, 3112279, 679819, 663486, 651088, 667518, 225184, 225184
165, 3112352, 655948, 684618, 672170, 643880, 227868, 227868
166, 3110008, 655474, 672885, 660540, 643115, 238997, 238997
167, 3110953, 695182, 661395, 648974, 682806, 211298, 211298
168, 3110299, 671397, 653204, 641027, 659083, 242794, 242794
169, 3110783, 639785, 694907, 682366, 627747, 232989, 232989
170, 3113917, 656532, 691918, 679548, 644785, 220567, 220567
171, 3113143, 668999, 682238, 669837, 656653, 217708, 217708
172, 3113059, 694127, 647539, 635327, 682140, 226963, 226963
173, 3112066, 712938, 640577, 628568, 700423, 214780, 214780
174, 3116279, 650699, 694469, 682034, 638601, 225238, 225238
175, 3109245, 646565, 689779, 677462, 634159, 230640, 230640
176, 3114758, 676751, 677603, 665468, 664854, 215041, 215041
177, 3115340, 704187, 634412, 622536, 691973, 231116, 231116
178, 3115302, 715464, 632726, 620888, 702804, 221710, 221710
179, 3117559, 692977, 650301, 638455, 680892, 227467, 227467
180, 3112829, 643695, 703988, 691796, 631576, 220887, 220887
181, 3111122, 694458, 657862, 645434, 682220, 215574, 215574
182, 3114923, 637857, 709103, 696633, 625512, 222909, 222909
183, 3114184, 698039, 651838, 639838, 685673, 219398, 219398
184, 3117019, 600854, 742194, 729861, 589138, 227486, 227486
185, 3111754, 747650, 604875, 593027, 734874, 215664, 215664
186, 3112032, 686528, 664865, 652640, 674409, 216795, 216795
187, 3111870, 634210, 712684, 700154, 621998, 221412, 221412
188, 3112475, 655940, 692519, 680209, 643887, 219960, 219960
189, 3113171, 674264, 662275, 650010, 662160, 232231, 232231
190, 3111382, 710809, 639972, 627623, 698230, 217374, 217374
191, 3113309, 635228, 702711, 690304, 623380, 230843, 230843
192, 3116138, 653141, 697035, 685127, 641289, 219773, 219773
193, 3114885, 687116, 662400, 650282, 674887, 220100, 220100
194, 3113181, 688591, 640986, 628872, 676188, 239272, 239272
195, 3112018, 673819, 656927, 644745, 661467, 237530, 237530
196, 3111536, 686604, 640146, 627962, 674180, 241322, 241322
197, 3113750, 664237, 686791, 674351, 652049, 218161, 218161
198, 3118704, 654752, 710532, 698037, 642689, 206347, 206347
199, 3114456, 669909, 683782, 671583, 657818, 215682, 215682
200, 3113181, 687927, 664982, 652937, 675713, 215811, 215811
201, 3112657, 691945, 658592, 646060, 679436, 218312, 218312
202, 3112869, 663074, 683106, 670554, 650969, 222583, 222583
203, 3112997, 644166, 704310, 692113, 631980, 220214, 220214
204, 3113642, 634864, 700093, 687609, 622868, 234104, 234104
205, 3118067, 669012, 679413, 667416, 657134, 222546, 222546
206, 3114104, 638506, 710976, 698700, 626518, 219702, 219702
207, 3112293, 676141, 669835, 657655, 663676, 222493, 222493
208, 3115312, 676150, 665128, 653039, 664225, 228385, 228385
209, 3116832, 679037, 663661, 651287, 667295, 227776, 227776
210, 3111845, 694132, 649995, 637907, 681887, 223962, 223962
211, 3111239, 669969, 685067, 672826, 657569, 212904, 212904
212, 3116505, 667868, 693920, 681450, 655699, 208784, 208784
213, 3109141, 680254, 664657, 652185, 667943, 222051, 222051
214, 3109951, 658868, 678830, 666371, 646624, 229629, 229629
215, 3110429, 703958, 628895, 616464, 691726, 234693, 234693
216, 3114017, 667906, 679591, 667433, 655701, 221693, 221693
217, 3116386, 674115, 687164, 675098, 661961, 209024, 209024
218, 3110785, 694749, 641868, 629913, 682617, 230819, 230819
219, 3113422, 651114, 672678, 660283, 638837, 245255, 245255
220, 3112104, 691594, 637416, 625267, 679065, 239381, 239381
221, 3110792, 658422, 678413, 666117, 646316, 230762, 230762
222, 3117362, 654357, 698531, 686558, 642310, 217803, 217803
223, 3112645, 649085, 686797, 674418, 637069, 232638, 232638
224, 3113933, 626010, 717630, 705006, 614135, 225576, 225576
225, 3115091, 696789, 651239, 639513, 684650, 221450, 221450
226, 3113304, 703693, 660523, 648486, 691224, 204689, 204689
227, 3112219, 706032, 635979, 623888, 693346, 226487, 226487
228, 3113699, 651527, 672072, 659888, 639272, 245470, 245470
229, 3113532, 729070, 617303, 605391, 716582, 222593, 222593
230, 3112031, 672393, 675180, 662896, 659956, 220803, 220803
231, 3116590, 705399, 632133, 620212, 693152, 232847, 232847
232, 3116452, 620199, 728890, 716296, 608613, 221227, 221227
233, 3113847, 674134, 663004, 650591, 661932, 232093, 232093
234, 3109615, 673101, 661331, 648894, 660733, 232778, 232778
235, 3111073, 721869, 623668, 611447, 709453, 222318, 222318
236, 3113813, 636198, 705896, 693102, 624195, 227211, 227211
237, 3114216, 620248, 724974, 712238, 608232, 224262, 224262
238, 3115940, 690855, 654286, 642279, 678056, 225232, 225232
239, 3115155, 698533, 657063, 645140, 685691, 214364, 214364
240, 3114527, 688756, 652724, 640920, 676433, 227847, 227847
241, 3116285, 627600, 715229, 703083, 615455, 227459, 227459
242, 3114898, 657443, 681610, 669320, 645463, 230531, 230531
243, 3114853, 675246, 681662, 669818, 663103, 212512, 212512
244, 3111300, 699643, 627609, 615483, 687287, 240639, 240639
245, 3114179, 657628, 676618, 664236, 645623, 235037, 235037
246, 3113573, 642277, 702612, 690220, 630338, 224063, 224063
247, 3114769, 663125, 682737, 670586, 651063, 223629, 223629
248, 3116055, 629181, 718599, 706362, 617577, 222168, 222168
249, 3110159, 645777, 681316, 668986, 633632, 240224, 240224
250, 3116849, 647244, 685692, 673673, 635212, 237514, 237514
251, 3116713, 694009, 658473, 646513, 681568, 218075, 218075
252, 3116796, 706751, 651973, 639926, 694488, 211829, 211829
253, 3111027, 641111, 698508, 685600, 628848, 228480, 228480
254, 3114539, 669485, 671333, 659184, 657329, 228604, 228604
255, 3117342, 653970, 702644, 690611, 641867, 214125, 214125
256, 3115974, 662951, 672112, 659840, 650773, 235149, 235149
257, 3114498, 697338, 658794, 646489, 684777, 213550, 213550
258, 3117472, 729708, 621392, 609660, 717330, 219691, 219691
259, 3113748, 678910, 646760, 634602, 666568, 243454, 243454
260, 3112590, 653627, 685743, 673168, 641604, 229224, 229224
261, 3114024, 692386, 648646, 636342, 679954, 228348, 228348
262, 3110179, 657650, 701873, 689396, 645286, 207987, 207987
263, 3110834, 703351, 645051, 632981, 691105, 219173, 219173
264, 3116829, 680689, 664878, 653024, 668316, 224961, 224961
265, 3116441, 649054, 695827, 683462, 637086, 225506, 225506
266, 3110892, 655100, 689705, 677363, 642700, 223012, 223012
267, 3114726, 655688, 692151, 679913, 643640, 221667, 221667
268, 3111629, 688720, 654983, 642827, 676359, 224370, 224370
269, 3109125, 639503, 693881, 681490, 627365, 233443, 233443
270, 3108742, 664084, 651999, 639945, 651756, 250479, 250479
271, 3111135, 699743, 624384, 612408, 687380, 243610, 243610
272, 3110843, 697353, 654804, 642542, 685136, 215504, 215504
273, 3112741, 666766, 668651, 656192, 654808, 233162, 233162
274, 3111061, 639051, 691276, 678885, 627039, 237405, 237405
275, 3115048, 696044, 631382, 619554, 683686, 242191, 242191
276, 3115686, 711487, 645660, 633539, 699192, 212904, 212904
277, 3115976, 653349, 691460, 679445, 641268, 225227, 225227
278, 3111577, 686907, 663186, 650919, 674343, 218111, 218111
279, 3114731, 649251, 697802, 685677, 637107, 222447, 222447
280, 3110383, 710433, 627239, 615198, 697911, 229801, 229801
281, 3113120, 684516, 671702, 659758, 672192, 212476, 212476
282, 3114763, 680442, 661244, 649043, 668444, 227795, 227795
283, 3113395, 660472, 694326, 682105, 648486, 214003, 214003
284, 3117339, 670396, 673574, 661533, 658178, 226829, 226829
285, 3111444, 650760, 681171, 668891, 638424, 236099, 236099
286, 3110692, 668266, 662617, 650313, 656012, 236742, 236742
287, 3114119, 640260, 696651, 684170, 628198, 232420, 232420
288, 3116557, 617642, 736267, 723613, 605527, 216754, 216754
289, 3116279, 679972, 665468, 653292, 667559, 224994, 224994
290, 3112745, 706420, 621686, 609902, 693965, 240386, 240386
291, 3111760, 680613, 676798, 664469, 668220, 210830, 210830
292, 3111026, 687831, 655730, 643191, 675462, 224406, 224406
293, 3113210, 641571, 693420, 681082, 629243, 233947, 233947
294, 3107362, 663243, 657621, 645379, 650767, 245176, 245176
295, 3116072, 686736, 643695, 631930, 674311, 239700, 239700
296, 3117184, 663790, 663520, 651635, 651001, 243619, 243619
297, 3113075, 634214, 709405, 696608, 622026, 225411, 225411
298, 3113255, 671531, 676439, 664603, 659450, 220616, 220616
299, 3111711, 710246, 646184, 633753, 697620, 211954, 211954
300, 3112932, 678844, 674037, 661788, 666411, 215926, 215926
301, 3115250, 684115, 654214, 642195, 671624, 231551, 231551
302, 3112668, 654553, 689485, 677144, 642302, 224592, 224592
303, 3111944, 688380, 655500, 643572, 675926, 224283, 224283
304, 3115622, 708010, 640766, 628473, 695775, 221299, 221299
305, 3112698, 668790, 664109, 651813, 656662, 235662, 235662
306, 3114254, 718780, 630509, 618606, 706529, 219915, 219915
307, 3110158, 659102, 668871, 656534, 646879, 239386, 239386
308, 3112961, 660100, 685718, 673316, 648095, 222866, 222866
309, 3112298, 611395, 732336, 719665, 599666, 224618, 224618
310, 3116424, 730308, 613751, 601875, 717890, 226300, 226300
311, 3116230, 677237, 662388, 650137, 664808, 230830, 230830
312, 3111760, 691887, 655327, 643049, 679367, 221065, 221065
313, 3116153, 685943, 654250, 642449, 673521, 229995, 229995
314, 3114322, 644908, 694208, 681672, 632806, 230364, 230364
315, 3116562, 627578, 727417, 714672, 615643, 215626, 215626
316, 3114536, 674719, 662621, 650411, 662695, 232045, 232045
317, 3109369, 680979, 659549, 647382, 668549, 226455, 226455
318, 3113689, 661273, 688089, 675716, 649335, 219638, 219638
319, 3112507, 667474, 661295, 649294, 655216, 239614, 239614
320, 3111246, 645567, 709991, 697351, 633281, 212528, 212528
321, 3113730, 684654, 664391, 652375, 672530, 219890, 219890
322, 3110345, 648795, 690130, 677361, 637013, 228523, 228523
323, 3110662, 618480, 708319, 695849, 606250, 240882, 240882
324, 3112198, 649654, 697467, 684989, 637716, 221186, 221186
325, 3115154, 624150, 726701, 714278, 611929, 219048, 219048
326, 3115218, 683524, 659038, 646823, 671549, 227142, 227142
327, 3107638, 657681, 682463, 669893, 645195, 226203, 226203
328, 3109815, 654721, 689830, 677548, 642412, 222652, 222652
329, 3114106, 651060, 677145, 664665, 638680, 241278, 241278
330, 3119185, 683521, 670914, 658857, 671531, 217181, 217181
331, 3117838, 679660, 661007, 648997, 667386, 230394, 230394
332, 3118799, 664019, 701283, 689340, 651855, 206151, 206151
333, 3115135, 721741, 607009, 595104, 709015, 241133, 241133
334, 3113451, 670131, 665187, 653095, 658110, 233464, 233464
335, 3113209, 629613, 705173, 692681, 617456, 234143, 234143
336, 3112547, 694787, 655624, 643369, 682329, 218219, 218219
337, 3111897, 630667, 710454, 698349, 618525, 226951, 226951
338, 3112197, 652179, 697273, 684770, 640207, 218884, 218884
339, 3113359, 676605, 675136, 662800, 664470, 217174, 217174
340, 3112713, 630601, 688481, 676126, 618607, 249449, 249449
341, 3109650, 646729, 683246, 670812, 634795, 237034, 237034
342, 3110970, 628757, 725084, 712266, 616767, 214048, 214048
343, 3111600, 633437, 711493, 698790, 621248, 223316, 223316
344, 3114127, 684665, 664956, 652827, 672399, 219640, 219640
345, 3113057, 661078, 689738, 677574, 649045, 217811, 217811
346, 3112039, 625354, 716259, 703894, 613448, 226542, 226542
347, 3110098, 699383, 646481, 633714, 687000, 221760, 221760
348, 3117301, 629730, 716028, 704109, 617770, 224832, 224832
349, 3114974, 632493, 706651, 694033, 620241, 230778, 230778
350, 3115017, 644577, 700260, 687785, 632423, 224986, 224986
351, 3114048, 607344, 745510, 732832, 595560, 216401, 216401
352, 3116460, 642821, 707292, 694919, 630714, 220357, 220357
353, 3117821, 604412, 741832, 729491, 592942, 224572, 224572
354, 3112057, 695935, 647135, 635261, 683432, 225147, 225147
355, 3113034, 694955, 649475, 637497, 682185, 224461, 224461
356, 3112306, 731856, 605462, 593914, 718760, 231157, 231157
357, 3113832, 662163, 664991, 652863, 649929, 241943, 241943
358, 3113058, 634085, 696188, 683938, 622049, 238399, 238399
359, 3113565, 685948, 657996, 646259, 673820, 224771, 224771
360, 3116767, 666095, 678813, 666641, 653856, 225681, 225681
361, 3109622, 634867, 714061, 701845, 622403, 218223, 218223
362, 3117653, 680463, 676247, 664080, 668179, 214342, 214342
363, 3114804, 662236, 695593, 683443, 650102, 211715, 211715
364, 3110121, 685803, 647338, 635425, 672913, 234321, 234321
365, 3112306, 667510, 689306, 676949, 655207, 211667, 211667
366, 3112227, 687847, 672481, 660082, 675433, 208192, 208192
367, 3110621, 632309, 722849, 710584, 620025, 212427, 212427
368, 3112075, 690048, 663415, 650840, 677644, 215064, 215064
369, 3111213, 652535, 679684, 667161, 640187, 235823, 235823
370, 3109979, 660855, 689492, 676947, 648487, 217099, 217099
371, 3110380, 690525, 662783, 650563, 677947, 214281, 214281
372, 3111488, 713343, 641751, 629570, 700976, 212924, 212924
373, 3112523, 710596, 631758, 620149, 698342, 225839, 225839
374, 3112812, 668115, 679283, 666721, 655785, 221454, 221454
375, 3111777, 684420, 672782, 660347, 672186, 211021, 211021
376, 3110417, 677046, 661073, 648821, 664841, 229318, 229318
377, 3113673, 708299, 619354, 607462, 695906, 241326, 241326
378, 3110699, 672203, 669324, 656871, 660147, 226077, 226077
379, 3112538, 643012, 697236, 684775, 630735, 228390, 228390
380, 3110752, 664659, 672993, 660690, 652064, 230173, 230173
381, 3112798, 663267, 686826, 674197, 651390, 218559, 218559
382, 3118658, 684639, 683311, 670980, 672602, 203563, 203563
383, 3113785, 678151, 666731, 654452, 665983, 224234, 224234
384, 3115067, 654420, 661847, 650038, 642080, 253341, 253341
385, 3115150, 680390, 667199, 654964, 668209, 222194, 222194
386, 3111319, 647367, 695286, 682814, 634962, 225445, 225445
387, 3119372, 696687, 639717, 627867, 684503, 235299, 235299
388, 3108880, 675133, 663343, 651061, 662779, 228282, 228282
389, 3113762, 619896, 726717, 714045, 608122, 222491, 222491
390, 3115307, 648484, 680737, 668625, 636445, 240508, 240508
391, 3116450, 677017, 659037, 647267, 665013, 234058, 234058
392, 3113857, 671478, 678081, 665647, 659213, 219719, 219719
393, 3113278, 689407, 654225, 642566, 677162, 224959, 224959
394, 3114349, 675897, 674438, 662197, 663727, 219045, 219045
395, 3109109, 657961, 672300, 659761, 645857, 236615, 236615
396, 3113610, 677625, 662888, 650618, 665205, 228637, 228637
397, 3109822, 607261, 733463, 720874, 595312, 226456, 226456
398, 3112023, 635807, 705437, 692950, 623687, 227071, 227071
399, 3108861, 690121, 657419, 644745, 677512, 219532, 219532
400, 3113028, 661461, 691869, 679436, 649562, 215350, 215350
401, 3116220, 654807, 697472, 685605, 642966, 217685, 217685
402, 3112822, 673537, 672177, 659707, 661191, 223105, 223105
403, 3112013, 661025, 674872, 662588, 648502, 232513, 232513
404, 3110344, 669702, 684738, 672683, 657537, 212842, 212842
405, 3112088, 667245, 670991, 658763, 655297, 229896, 229896
406, 3113915, 657368, 673160, 660759, 645182, 238723, 238723
407, 3113508, 653234, 702919, 690623, 641450, 212641, 212641
408, 3114563, 639716, 691866, 679496, 627771, 237857, 237857
409, 3113338, 633427, 720516, 708162, 621777, 214728, 214728
410, 3113013, 732247, 612869, 600751, 719760, 223693, 223693
411, 3113850, 675379, 665902, 653426, 663155, 227994, 227994
412, 3116176, 714182, 638561, 626778, 701883, 217386, 217386
413, 3113972, 638043, 682454, 670479, 626090, 248453, 248453
414, 3114605, 689026, 665609, 653539, 677061, 214685, 214685
415, 3110192, 657027, 667423, 655248, 644446, 243024, 243024
416, 3113935, 661794, 674899, 662616, 649440, 232593, 232593
417, 3113904, 679079, 664399, 652323, 666759, 225672, 225672
418, 3109457, 678360, 633654, 621205, 665944, 255147, 255147
419, 3112832, 705967, 630668, 618899, 693228, 232035, 232035
420, 3113047, 678608, 665979, 653873, 666355, 224116, 224116
421, 3112390, 665572, 667300, 655249, 653367, 235451, 235451
422, 3112423, 690273, 648710, 636468, 677782, 229595, 229595
423, 3117873, 653358, 689910, 677715, 641544, 227673, 227673
424, 3113910, 734165, 630008, 617871, 721560, 205153, 205153
425, 3110813, 662033, 698680, 686019, 649929, 207076, 207076
426, 3110700, 668457, 655047, 642519, 655929, 244374, 244374
427, 3112358, 736228, 615583, 603759, 723644, 216572, 216572
428, 3111329, 677131, 678615, 666385, 664664, 212267, 212267
429, 3113530, 670908, 685348, 672874, 658686, 212857, 212857
430, 3113856, 662603, 678602, 666209, 650802, 227820, 227820
431, 3114434, 667086, 684294, 672109, 654989, 217978, 217978
432, 3113792, 675529, 658133, 645794, 663178, 235579, 235579
433, 3110416, 624561, 717018, 704661, 612232, 225972, 225972
434, 3110346, 656551, 683092, 670828, 644323, 227776, 227776
435, 3113004, 695892, 661689, 649214, 683513, 211348, 211348
436, 3111694, 686365, 640782, 628659, 673958, 240965, 240965
437, 3113842, 682466, 655303, 642975, 670356, 231371, 231371
438, 3111259, 677148, 668573, 655956, 664864, 222359, 222359
439, 3116999, 696782, 657277, 645531, 684577, 216416, 216416
440, 3114830, 714140, 634246, 622276, 701634, 221267, 221267
441, 3108682, 676740, 657624, 644992, 664604, 232361, 232361
442, 3114617, 632265, 705842, 693432, 620354, 231362, 231362
443, 3115425, 654486, 683539, 671062, 641980, 232179, 232179
444, 3111453, 666768, 671220, 658650, 654673, 230071, 230071
445, 3114956, 683130, 667709, 655517, 670860, 218870, 218870
446, 3112550, 688290, 662620, 650230, 676076, 217667, 217667
447, 3113899, 669612, 670575, 658297, 657605, 228905, 228905
