sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
41, 3106779, 622177, 711711, 703015, 613744, 228066, 228066
42, 3103504, 623728, 709820, 701075, 615239, 226821, 226821
43, 3104768, 622650, 696024, 687340, 614236, 242259, 242259
44, 3101959, 677446, 656156, 647460, 668771, 226063, 226063
45, 3108135, 623219, 715054, 706264, 614970, 224314, 224314
46, 3106980, 635453, 706385, 697673, 627281, 220094, 220094
47, 3102570, 652887, 682268, 673568, 644385, 224731, 224731
48, 3104804, 645336, 683336, 674703, 636607, 232411, 232411
49, 3108610, 663747, 691858, 683412, 655435, 207079, 207079
50, 3105676, 683864, 663011, 654550, 674643, 214804, 214804
51, 3109434, 725358, 623405, 615367, 716514, 214395, 214395
52, 3105457, 705405, 637985, 629265, 696586, 218108, 218108
53, 3105996, 719818, 635058, 626898, 711090, 206566, 206566
54, 3105982, 692496, 630051, 621465, 683988, 238991, 238991
55, 3104109, 681047, 650763, 642222, 672315, 228881, 228881
56, 3106290, 726158, 617877, 609477, 717158, 217810, 217810
57, 3106393, 670976, 662705, 654125, 662307, 228140, 228140
58, 3102707, 634484, 719122, 710004, 626301, 206398, 206398
59, 3102469, 653003, 694086, 685174, 644456, 212875, 212875
60, 3108777, 668832, 657403, 648793, 660439, 236655, 236655
61, 3106012, 581104, 760735, 751595, 573176, 219701, 219701
62, 3104456, 687709, 647573, 639057, 678875, 225621, 225621
63, 3108674, 690825, 642774, 634498, 682125, 229226, 229226
64, 3105376, 667883, 650846, 642407, 659156, 242542, 242542
65, 3102031, 705476, 632292, 623851, 696372, 222020, 222020
66, 3106505, 656126, 691164, 682502, 647549, 214582, 214582
67, 3104242, 681687, 646340, 637824, 673193, 232599, 232599
68, 3101914, 660129, 667698, 659306, 651311, 231735, 231735
69, 3104985, 695855, 644851, 636062, 687151, 220533, 220533
70, 3104962, 644691, 683960, 675418, 636495, 232199, 232199
71, 3100766, 652566, 679321, 670569, 644060, 227125, 227125
72, 3105328, 674889, 670510, 661882, 666597, 215725, 215725
73, 3105547, 651800, 691326, 682528, 643217, 218338, 218338
74, 3100982, 653871, 682250, 673242, 645255, 223182, 223182
75, 3107862, 675941, 645526, 636914, 667419, 241031, 241031
76, 3102883, 665014, 671566, 662744, 656507, 223526, 223526
77, 3105152, 667674, 678639, 669933, 659230, 214838, 214838
78, 3105950, 655213, 685372, 676874, 646453, 221019, 221019
79, 3102055, 719877, 615601, 607255, 710858, 224232, 224232
80, 3103482, 676399, 654214, 645525, 667862, 229741, 229741
81, 3102540, 645810, 683522, 674469, 636913, 230913, 230913
82, 3105614, 676949, 668329, 659879, 668333, 216062, 216062
83, 3107839, 671287, 650860, 642339, 662485, 240434, 240434
84, 3099472, 651255, 678265, 669080, 642532, 229170, 229170
85, 3102422, 642295, 686218, 677126, 634003, 231390, 231390
86, 3108920, 689377, 636236, 627836, 680935, 237268, 237268
87, 3101512, 688766, 652757, 643994, 680001, 217997, 217997
88, 3106104, 671479, 673533, 664853, 662711, 216764, 216764
89, 3100134, 675887, 653179, 644415, 667129, 229762, 229762
90, 3106274, 689536, 654900, 646166, 681098, 217287, 217287
91, 3105960, 669171, 672757, 664271, 660597, 219582, 219582
92, 3102074, 652007, 681670, 672991, 643370, 226018, 226018
93, 3103957, 633480, 706044, 697039, 624682, 221356, 221356
94, 3106098, 713792, 635871, 627562, 704759, 212057, 212057
95, 3107344, 650110, 679369, 670887, 641670, 232654, 232654
96, 3105551, 668875, 679877, 671288, 660387, 212562, 212562
97, 3102651, 696193, 630897, 622751, 687428, 232691, 232691
98, 3099034, 668591, 667192, 658424, 659919, 222454, 222454
99, 3102725, 634302, 692605, 683934, 625912, 232986, 232986
100, 3105507, 698952, 630397, 622088, 689986, 232042, 232042
101, 3103642, 668571, 646917, 638285, 659769, 245050, 245050
102, 3104592, 669479, 655479, 646961, 660647, 236013, 236013
103, 3103338, 655980, 670686, 662043, 647117, 233756, 233756
104, 3107601, 674020, 658406, 650060, 665275, 229920, 229920
105, 3105943, 637350, 708145, 699381, 629251, 215908, 215908
106, 3106520, 626275, 706974, 698029, 618044, 228599, 228599
107, 3106050, 667756, 675847, 666980, 659199, 218134, 218134
108, 3103435, 663045, 675200, 666626, 654264, 222150, 222150
109, 3104987, 687508, 648536, 640010, 679065, 224934, 224934
110, 3102330, 662968, 684411, 675821, 654200, 212465, 212465
111, 3104402, 647007, 684054, 675061, 638296, 229992, 229992
112, 3100670, 681170, 652649, 643997, 672384, 225235, 225235
113, 3099850, 691114, 639722, 630942, 682214, 227929, 227929
114, 3105301, 681146, 657222, 648405, 672654, 222937, 222937
115, 3106300, 648403, 684880, 675885, 639958, 228587, 228587
116, 3101897, 658862, 676253, 667458, 650078, 224623, 224623
117, 3102312, 644156, 678051, 669372, 635527, 237603, 237603
118, 3102154, 672238, 668863, 660161, 663454, 218719, 218719
119, 3108404, 664457, 671148, 662610, 655783, 227203, 227203
120, 3105476, 639657, 700694, 692052, 631183, 220945, 220945
121, 3107003, 704262, 624640, 616692, 695445, 232982, 232982
122, 3106309, 669602, 666395, 657773, 661193, 225673, 225673
123, 3102060, 704970, 623164, 615002, 696000, 231462, 231462
124, 3103833, 697421, 640401, 632078, 689009, 222462, 222462
125, 3105200, 691671, 652460, 643792, 682603, 217337, 217337
126, 3100420, 673924, 666568, 657824, 665260, 218422, 218422
127, 3106010, 650939, 689547, 680877, 641931, 221358, 221358
128, 3106609, 632223, 716112, 707122, 623946, 213603, 213603
129, 3101188, 635168, 712948, 703582, 626806, 211342, 211342
130, 3109091, 685335, 642259, 633913, 677006, 235289, 235289
131, 3106533, 689594, 643958, 635371, 680900, 228355, 228355
132, 3105492, 672567, 664705, 656071, 663967, 224091, 224091
133, 3108354, 658279, 660909, 652436, 649584, 243573, 243573
134, 3107586, 626731, 707268, 698372, 618465, 228375, 228375
135, 3100635, 641415, 687959, 678990, 632727, 229772, 229772
136, 3107041, 663322, 666045, 657911, 655177, 232293, 232293
137, 3099028, 661936, 661908, 653083, 653283, 234409, 234409
138, 3102313, 660990, 665622, 656759, 652438, 233252, 233252
139, 3105857, 714029, 625010, 616807, 704987, 222512, 222512
140, 3105594, 651636, 689208, 680447, 643093, 220605, 220605
141, 3103035, 632605, 704106, 695127, 624277, 223460, 223460
142, 3107062, 702423, 638699, 630424, 693642, 220937, 220937
143, 3104850, 619406, 720809, 712012, 611113, 220755, 220755
144, 3102716, 651168, 682750, 673807, 642697, 226147, 226147
145, 3102952, 656023, 683320, 674552, 647341, 220858, 220858
146, 3103312, 650500, 684198, 675371, 641935, 225654, 225654
147, 3107792, 661097, 677191, 668521, 652635, 224174, 224174
148, 3100335, 666218, 684177, 675255, 657207, 208739, 208739
149, 3105675, 673828, 666897, 658100, 665050, 220900, 220900
150, 3110335, 658470, 700060, 691212, 650181, 205206, 205206
151, 3100330, 666991, 670962, 662087, 658134, 221078, 221078
152, 3100223, 664236, 657233, 648660, 655250, 237422, 237422
153, 3107913, 686023, 654262, 645465, 677131, 222516, 222516
154, 3106934, 639985, 698448, 689594, 631783, 223562, 223562
155, 3101821, 633671, 686828, 677952, 625378, 238996, 238996
156, 3110264, 661980, 673731, 665684, 653291, 227789, 227789
157, 3110423, 676614, 649795, 641477, 667847, 237345, 237345
158, 3101950, 655521, 680798, 672056, 647115, 223230, 223230
159, 3104748, 675273, 670695, 662314, 666574, 214946, 214946
160, 3103437, 692601, 642891, 634214, 683673, 225029, 225029
161, 3102970, 694714, 637584, 628839, 685817, 228008, 228008
162, 3099772, 667536, 659848, 650992, 658614, 231391, 231391
163, 3104512, 682347, 642633, 634220, 673586, 235863, 235863
164, 3103635, 676009, 659687, 650960, 667385, 224797, 224797
165, 3103736, 652189, 680867, 672010, 643750, 227460, 227460
166, 3101596, 651776, 669127, 660410, 642999, 238642, 238642
167, 3102080, 691255, 657572, 648809, 682630, 210907, 210907
168, 3101640, 667548, 649477, 640908, 658921, 242393, 242393
169, 3102162, 636037, 691205, 682232, 627610, 232539, 232539
170, 3105320, 652703, 688107, 679437, 644613, 220230, 220230
171, 3104606, 665256, 678498, 669703, 656525, 217312, 217312
172, 3104638, 690479, 643733, 635203, 682021, 226601, 226601
173, 3103334, 709137, 636800, 628424, 700255, 214359, 214359
174, 3107773, 646947, 690719, 681883, 638458, 224883, 224883
175, 3100853, 642817, 686120, 677361, 634019, 230268, 230268
176, 3106427, 673014, 674007, 665371, 664727, 214654, 214654
177, 3106798, 700483, 630597, 622430, 691834, 230727, 230727
178, 3106925, 711764, 628995, 620744, 702688, 221367, 221367
179, 3109123, 689278, 646595, 638328, 680748, 227087, 227087
180, 3104598, 640026, 700324, 691695, 631457, 220548, 220548
181, 3102631, 690791, 654030, 645310, 682096, 215202, 215202
182, 3106446, 634065, 705341, 696521, 625387, 222566, 222566
183, 3105813, 694375, 648129, 639692, 685545, 219036, 219036
184, 3108441, 597140, 738404, 729696, 589003, 227099, 227099
185, 3103287, 743926, 601197, 592880, 734734, 215275, 215275
186, 3103528, 682853, 661030, 652530, 674277, 216419, 216419
187, 3103443, 630448, 709021, 700058, 621898, 221009, 221009
188, 3104110, 652284, 688781, 680091, 643782, 219586, 219586
189, 3104611, 670485, 658493, 649895, 662008, 231865, 231865
190, 3102566, 706988, 636169, 627450, 698095, 216932, 216932
191, 3104990, 631527, 699010, 690213, 623268, 230486, 230486
192, 3107776, 649377, 693399, 685010, 641138, 219426, 219426
193, 3106519, 683360, 658726, 650175, 674770, 219744, 219744
194, 3104684, 684806, 637329, 628764, 676031, 238877, 238877
195, 3103331, 670002, 653118, 644616, 661345, 237125, 237125
196, 3102968, 682807, 636328, 627827, 674034, 240986, 240986
197, 3105594, 660627, 683178, 674254, 651951, 217792, 217792
198, 3110552, 651175, 706823, 697942, 642584, 206014, 206014
199, 3105967, 666188, 680002, 671453, 657666, 215329, 215329
200, 3104636, 684196, 661237, 652784, 675593, 215413, 215413
201, 3103914, 688094, 654779, 645938, 679297, 217903, 217903
202, 3104319, 659372, 679329, 670383, 650853, 222191, 222191
203, 3104644, 640486, 700613, 691985, 631850, 219855, 219855
204, 3105162, 631098, 696337, 687482, 622741, 233752, 233752
205, 3109702, 665416, 675711, 667281, 657018, 222138, 222138
206, 3105689, 634747, 707327, 698558, 626415, 219321, 219321
207, 3103873, 672402, 666145, 657527, 663541, 222129, 222129
208, 3106861, 672417, 661417, 652906, 664071, 228025, 228025
209, 3108584, 675443, 659897, 651167, 667191, 227443, 227443
210, 3103274, 690331, 646227, 637779, 681783, 223577, 223577
211, 3102768, 666124, 681363, 672717, 657444, 212560, 212560
212, 3108048, 664147, 690185, 681292, 655566, 208429, 208429
213, 3100563, 676492, 660950, 652074, 667805, 221621, 221621
214, 3101580, 655196, 675006, 666223, 646517, 229319, 229319
215, 3102004, 700340, 625129, 616315, 691580, 234320, 234320
216, 3105558, 664201, 675778, 667294, 655587, 221349, 221349
217, 3107835, 670388, 683394, 674944, 661805, 208652, 208652
218, 3102434, 691024, 638142, 629819, 682503, 230473, 230473
219, 3104979, 647405, 668899, 660159, 638716, 244900, 244900
220, 3103473, 687863, 633619, 625105, 678936, 238975, 238975
221, 3102400, 654697, 674766, 666009, 646202, 230363, 230363
222, 3109095, 650701, 694852, 686426, 642214, 217451, 217451
223, 3104264, 645419, 682994, 674286, 636947, 232309, 232309
224, 3105270, 622256, 713819, 704873, 613962, 225180, 225180
225, 3106744, 693018, 647673, 639404, 684497, 221076, 221076
226, 3104787, 699947, 656835, 648371, 691088, 204273, 204273
227, 3103675, 702416, 632175, 623756, 693232, 226048, 226048
228, 3105139, 647772, 668278, 659764, 639149, 245088, 245088
229, 3104957, 725316, 613488, 605250, 716461, 222221, 222221
230, 3103421, 668605, 671464, 662767, 659791, 220397, 220397
231, 3108180, 701707, 628418, 620076, 693027, 232476, 232476
232, 3108101, 616466, 725226, 716172, 608491, 220873, 220873
233, 3105472, 670376, 659355, 650501, 661768, 231736, 231736
234, 3100812, 669251, 657478, 648741, 660620, 232361, 232361
235, 3102771, 718298, 619891, 611322, 709346, 221957, 221957
236, 3105078, 632435, 702069, 692954, 624042, 226789, 226789
237, 3105902, 616555, 721349, 712113, 608103, 223891, 223891
238, 3107518, 687151, 650575, 642147, 677941, 224852, 224852
239, 3106672, 694739, 653364, 645019, 685562, 213994, 213994
240, 3105993, 685032, 649039, 640784, 676304, 227417, 227417
241, 3107788, 623764, 711533, 702980, 615315, 227098, 227098
242, 3106366, 653776, 677775, 669217, 645358, 230120, 230120
243, 3106259, 671480, 677931, 669680, 662996, 212086, 212086
244, 3102781, 695968, 623783, 615348, 687174, 240254, 240254
245, 3105803, 653970, 672894, 664117, 645488, 234667, 234667
246, 3105122, 638507, 698902, 690092, 630211, 223705, 223705
247, 3106381, 659411, 679051, 670469, 650946, 223252, 223252
248, 3107910, 625620, 714926, 706239, 617475, 221825, 221825
249, 3101530, 642058, 677506, 668845, 633507, 239807, 239807
250, 3108370, 643477, 682013, 673536, 635062, 237141, 237141
251, 3108436, 690399, 654808, 646375, 681464, 217695, 217695
252, 3108368, 702974, 648237, 639811, 694356, 211495, 211495
253, 3102547, 637363, 694731, 685485, 628724, 228122, 228122
254, 3105949, 665695, 667547, 659074, 657171, 228231, 228231
255, 3108924, 650251, 698905, 690464, 641772, 213766, 213766
256, 3107267, 659231, 668248, 659718, 650664, 234703, 234703
257, 3105759, 693557, 654849, 646357, 684618, 213189, 213189
258, 3108988, 726094, 617634, 609513, 717201, 219273, 219273
259, 3105290, 675207, 643039, 634470, 666440, 243067, 243067
260, 3104265, 649992, 682008, 673065, 641488, 228856, 228856
261, 3105659, 688685, 644920, 636223, 679837, 227997, 227997
262, 3101708, 653908, 698227, 689285, 645168, 207560, 207560
263, 3102113, 699534, 641125, 632848, 690990, 218808, 218808
264, 3108354, 676859, 661230, 652901, 668212, 224576, 224576
265, 3108085, 645301, 692159, 683353, 636956, 225158, 225158
266, 3102368, 651284, 685999, 677232, 642571, 222641, 222641
267, 3106494, 651967, 688515, 679830, 643524, 221329, 221329
268, 3103283, 685064, 651351, 642734, 676236, 223949, 223949
269, 3100577, 635728, 690085, 681350, 627226, 233094, 233094
270, 3099978, 660233, 648191, 639798, 651624, 250066, 250066
271, 3102735, 696033, 620707, 612292, 687247, 243228, 243228
272, 3102268, 693635, 650992, 642390, 685009, 215121, 215121
273, 3104322, 663100, 664951, 656086, 654681, 232752, 232752
274, 3102365, 635222, 687499, 678737, 626877, 237015, 237015
275, 3106809, 692381, 627758, 619427, 683581, 241831, 241831
276, 3107093, 707721, 641947, 633427, 699054, 212472, 212472
277, 3107694, 649660, 687846, 679329, 641129, 224865, 224865
278, 3103060, 683106, 659486, 650784, 674204, 217740, 217740
279, 3106486, 645591, 694205, 685558, 636990, 222071, 222071
280, 3101947, 706787, 623481, 615077, 697780, 229411, 229411
281, 3104736, 680729, 668107, 659650, 672042, 212104, 212104
282, 3106305, 676777, 657493, 648907, 668320, 227404, 227404
283, 3104873, 656769, 690503, 681962, 648391, 213624, 213624
284, 3108911, 666686, 669795, 661422, 658032, 226488, 226488
285, 3102816, 646956, 677392, 668725, 638267, 235738, 235738
286, 3102032, 664427, 658826, 650179, 655886, 236357, 236357
287, 3105245, 636389, 692746, 683987, 628023, 232050, 232050
288, 3108217, 613981, 732626, 723494, 605394, 216361, 216361
289, 3108019, 676268, 661782, 653165, 667450, 224677, 224677
290, 3103992, 702558, 617909, 609740, 693763, 240011, 240011
291, 3103133, 676838, 672951, 664286, 668070, 210494, 210494
292, 3102534, 684081, 652010, 643067, 675350, 224013, 224013
293, 3104661, 637824, 689610, 680936, 629117, 233587, 233587
294, 3098749, 659458, 653834, 645239, 650628, 244795, 244795
295, 3107732, 682988, 640066, 631814, 674172, 239346, 239346
296, 3108859, 660053, 659920, 651536, 650894, 243228, 243228
297, 3104786, 630501, 705794, 696492, 621927, 225036, 225036
298, 3104781, 667856, 672693, 664457, 659327, 220224, 220224
299, 3103232, 706523, 642390, 633651, 697502, 211583, 211583
300, 3104466, 675164, 670251, 661642, 666291, 215559, 215559
301, 3106742, 680335, 650454, 642071, 671494, 231194, 231194
302, 3104250, 650760, 685834, 677027, 642151, 224239, 224239
303, 3103309, 684578, 651748, 643447, 675794, 223871, 223871
304, 3107225, 704323, 637043, 628355, 695626, 220939, 220939
305, 3104314, 665100, 660426, 651693, 656561, 235267, 235267
306, 3105514, 714941, 626707, 618461, 706363, 219521, 219521
307, 3101729, 655405, 665013, 656410, 646779, 239061, 239061
308, 3104211, 656305, 681834, 673150, 647964, 222479, 222479
309, 3103691, 607662, 728561, 719526, 599524, 224209, 224209
310, 3107986, 726478, 610073, 601782, 717731, 225961, 225961
311, 3107661, 673416, 658639, 650000, 664702, 230452, 230452
312, 3103513, 688204, 651692, 642923, 679246, 220724, 220724
313, 3107749, 682152, 650622, 642327, 673404, 229622, 229622
314, 3105807, 641143, 690496, 681531, 632699, 229969, 229969
315, 3108017, 623715, 723714, 714536, 615478, 215287, 215287
316, 3106261, 671150, 658810, 650261, 662596, 231722, 231722
317, 3100826, 677262, 655719, 647263, 668376, 226103, 226103
318, 3105308, 657584, 684371, 675586, 649191, 219288, 219288
319, 3103772, 663681, 657502, 649137, 655060, 239196, 239196
320, 3102712, 641874, 706215, 697210, 633131, 212141, 212141
321, 3105315, 680949, 660661, 652254, 672439, 219506, 219506
322, 3101908, 645110, 686389, 677208, 636883, 228159, 228159
323, 3101895, 614665, 704453, 695702, 606099, 240488, 240488
324, 3103841, 645960, 693791, 684860, 637572, 220829, 220829
325, 3106617, 620307, 722994, 714145, 611791, 218690, 218690
326, 3106872, 679915, 655259, 646718, 671408, 226786, 226786
327, 3098823, 653841, 678638, 669770, 645010, 225782, 225782
328, 3101020, 650932, 685992, 677358, 642272, 222233, 222233
329, 3105577, 647343, 673350, 664516, 638542, 240913, 240913
330, 3111012, 679912, 667224, 658745, 671439, 216846, 216846
331, 3109571, 675993, 657285, 648907, 667286, 230050, 230050
332, 3110707, 660336, 697717, 689224, 651766, 205832, 205832
333, 3106656, 717996, 603274, 594964, 708886, 240768, 240768
334, 3104860, 666387, 661355, 652970, 657950, 233099, 233099
335, 3104833, 625975, 701370, 692548, 617350, 233795, 233795
336, 3104105, 691114, 651869, 643228, 682204, 217845, 217845
337, 3103367, 626942, 706691, 698231, 618383, 226560, 226560
338, 3103805, 648532, 693524, 684643, 640088, 218509, 218509
339, 3104664, 672829, 671304, 662647, 664346, 216769, 216769
340, 3104029, 626759, 684695, 675986, 618461, 249064, 249064
341, 3101241, 642995, 679526, 670685, 634685, 236675, 236675
342, 3102432, 624968, 721409, 712146, 616613, 213648, 213648
343, 3102998, 629692, 707692, 698643, 621103, 222934, 222934
344, 3105579, 680913, 661194, 652717, 672253, 219251, 219251
345, 3104618, 657375, 686032, 677450, 648925, 217418, 217418
346, 3103605, 621619, 712563, 703783, 613344, 226148, 226148
347, 3101190, 695465, 642591, 633591, 686853, 221345, 221345
348, 3108725, 625894, 712320, 703977, 617622, 224456, 224456
349, 3106430, 628708, 702981, 693930, 620081, 230365, 230365
350, 3106490, 640720, 696582, 687678, 632260, 224625, 224625
351, 3105600, 603555, 741819, 732689, 595431, 216053, 216053
352, 3108011, 639108, 703613, 694797, 630597, 219948, 219948
353, 3109400, 600749, 738120, 729360, 592809, 224181, 224181
354, 3103597, 692210, 643421, 635125, 683327, 224757, 224757
355, 3104665, 691198, 645798, 637386, 682065, 224109, 224109
356, 3103505, 727920, 601697, 593787, 718561, 230770, 230770
357, 3105436, 658532, 661248, 652701, 649839, 241558, 241558
358, 3104306, 630167, 692467, 683833, 621889, 237975, 237975
359, 3104824, 682071, 654246, 646120, 673659, 224364, 224364
360, 3107791, 662144, 674978, 666504, 653665, 225250, 225250
361, 3101054, 631020, 710364, 701711, 622265, 217847, 217847
362, 3109060, 676682, 672455, 663945, 668050, 213964, 213964
363, 3106108, 658340, 691822, 683301, 649931, 211357, 211357
364, 3101500, 681982, 643605, 635303, 672794, 233908, 233908
365, 3103842, 663809, 685595, 676841, 655085, 211256, 211256
366, 3103655, 684064, 668701, 659970, 675280, 207820, 207820
367, 3102202, 628533, 719201, 710494, 619876, 212049, 212049
368, 3103519, 686368, 659544, 650717, 677534, 214678, 214678
369, 3102781, 648755, 676011, 667022, 640083, 235455, 235455
370, 3101471, 657114, 685727, 676829, 648355, 216723, 216723
371, 3101817, 686673, 659007, 650403, 677802, 213966, 213966
372, 3102969, 709578, 638012, 629450, 700841, 212544, 212544
373, 3104167, 706852, 628101, 620026, 698202, 225493, 225493
374, 3104365, 664294, 675491, 666615, 655653, 221156, 221156
375, 3103221, 680689, 668990, 660200, 672052, 210645, 210645
376, 3102068, 673354, 657411, 648687, 664708, 228954, 228954
377, 3105258, 704568, 615636, 607346, 695748, 240980, 240980
378, 3101904, 668298, 665533, 656756, 659993, 225662, 225662
379, 3104066, 639302, 693441, 684627, 630636, 228030, 228030
380, 3102069, 660818, 669250, 660545, 651928, 229764, 229764
381, 3104293, 659506, 683053, 674091, 651237, 218203, 218203
382, 3110367, 680926, 679696, 670867, 672470, 203204, 203204
383, 3105310, 674353, 663132, 654330, 665859, 223818, 223818
384, 3106848, 650708, 658274, 649911, 641951, 253002, 253002
385, 3106715, 676662, 663442, 654863, 668118, 221815, 221815
386, 3102625, 643560, 691544, 682690, 634807, 225012, 225012
387, 3110980, 693006, 636027, 627735, 684360, 234926, 234926
388, 3100401, 671461, 659539, 650973, 662642, 227893, 227893
389, 3105035, 616118, 722828, 713896, 607965, 222114, 222114
390, 3106954, 644720, 677120, 668506, 636312, 240148, 240148
391, 3108335, 673455, 655458, 647148, 664910, 233682, 233682
392, 3105308, 667741, 674303, 665499, 659095, 219335, 219335
393, 3104846, 685588, 650626, 642483, 677015, 224567, 224567
394, 3105916, 672146, 670738, 662095, 663595, 218671, 218671
395, 3100555, 654187, 668545, 659620, 645733, 236235, 236235
396, 3104840, 673761, 659073, 650470, 665058, 228239, 228239
397, 3101472, 603641, 729718, 720746, 595185, 226091, 226091
398, 3103539, 632028, 701747, 692841, 623563, 226680, 226680
399, 3100225, 686354, 653618, 644591, 677404, 219129, 219129
400, 3104646, 657853, 688118, 679290, 649447, 214969, 214969
401, 3107680, 651164, 693736, 685469, 642795, 217258, 217258
402, 3104218, 669781, 668431, 659569, 661037, 222700, 222700
403, 3103506, 657288, 671196, 662438, 648368, 232108, 232108
404, 3101882, 665941, 681133, 672548, 657420, 212420, 212420
405, 3103764, 663552, 667316, 658661, 655153, 229541, 229541
406, 3105383, 653563, 669451, 660642, 645033, 238347, 238347
407, 3105107, 649584, 699156, 690497, 641324, 212273, 212273
408, 3106080, 635948, 688150, 679375, 627627, 237490, 237490
409, 3104803, 629645, 716800, 708016, 621648, 214347, 214347
410, 3104214, 728401, 608994, 600628, 719609, 223291, 223291
411, 3105309, 671644, 662130, 653273, 663014, 227624, 227624
412, 3107680, 710439, 634830, 626631, 701750, 217015, 217015
413, 3105728, 634385, 678869, 670343, 625979, 248076, 248076
414, 3106071, 685333, 661795, 653399, 676914, 214315, 214315
415, 3101819, 653276, 663790, 655146, 644311, 242648, 242648
416, 3105266, 657963, 671171, 662472, 649290, 232185, 232185
417, 3105455, 675284, 660761, 652195, 666611, 225302, 225302
418, 3100702, 674548, 629834, 621083, 665771, 254733, 254733
419, 3104494, 702228, 627009, 618789, 693104, 231682, 231682
420, 3104585, 674967, 662169, 653714, 666239, 223748, 223748
421, 3103842, 661805, 663611, 655131, 653221, 235037, 235037
422, 3104082, 686524, 645046, 636361, 677683, 229234, 229234
423, 3109333, 649638, 686221, 677586, 641356, 227266, 227266
424, 3105466, 730534, 626185, 617732, 721427, 204794, 204794
425, 3102273, 658255, 694953, 685909, 649800, 206678, 206678
426, 3102144, 664755, 651241, 642374, 655804, 243985, 243985
427, 3104142, 732614, 611898, 603666, 723530, 216217, 216217
428, 3102773, 673288, 674795, 666268, 664528, 211947, 211947
429, 3105101, 667236, 681575, 672759, 658563, 212484, 212484
430, 3105278, 658796, 674833, 666086, 650673, 227445, 227445
431, 3105775, 663236, 680598, 671965, 654846, 217565, 217565
432, 3105351, 671806, 654462, 645673, 663022, 235194, 235194
433, 3101894, 620889, 713253, 704521, 612115, 225558, 225558
434, 3101767, 652794, 679332, 670711, 644210, 227360, 227360
435, 3104504, 692166, 657886, 649092, 683382, 210989, 210989
436, 3103086, 682620, 636938, 628531, 673813, 240592, 240592
437, 3105460, 678825, 651601, 642839, 670229, 230983, 230983
438, 3102698, 673368, 664784, 655828, 664744, 221987, 221987
439, 3108573, 693107, 653581, 645371, 684466, 216024, 216024
440, 3106210, 710423, 630329, 622120, 701534, 220902, 220902
441, 3099965, 672981, 653773, 644854, 664469, 231944, 231944
442, 3106281, 628614, 702122, 693305, 620234, 231003, 231003
443, 3106949, 650731, 679842, 670936, 641888, 231776, 231776
444, 3103087, 663046, 667529, 658538, 654534, 229720, 229720
445, 3106566, 679377, 664041, 655381, 670739, 218514, 218514
446, 3104099, 684624, 658820, 650129, 675966, 217280, 217280
