sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
0, 2084522, 481319, 433461, 429060, 476656, 132013, 132013, 61597455
5, 2081165, 482902, 476213, 471667, 478543, 85920, 85920, 3308051611
1, 2082904, 473683, 463855, 459468, 469110, 108394, 108394, 3737614024
3, 2080224, 465983, 450223, 445743, 461195, 128540, 128540, 4183406696
9, 2083842, 445375, 499141, 494469, 440935, 101961, 101961, 9650649
8, 2083500, 545233, 402154, 397704, 540677, 98866, 98866, 869180704
10, 2085079, 485605, 451130, 446656, 480958, 110365, 110365, 106558424
11, 2081237, 474710, 427500, 423043, 470248, 142868, 142868, 273652269
4, 2083477, 444521, 466617, 462019, 440136, 135092, 135092, 203317767
7, 2079977, 389734, 528432, 523719, 385280, 126406, 126406, 3790242074
2, 2083673, 471711, 468294, 463963, 467201, 106252, 106252, 1296093725
6, 2081354, 501410, 437117, 432942, 496541, 106672, 106672, 2379880007
16, 2080945, 446841, 499846, 495295, 442547, 98208, 98208, 2469731366
12, 2081703, 447489, 487893, 483274, 442971, 110038, 110038, 2235809041
15, 2081332, 507488, 431953, 427410, 502943, 105769, 105769, 3163350489
17, 2081288, 477317, 447881, 443251, 472845, 119997, 119997, 857972804
13, 2082967, 470100, 459979, 455722, 465686, 115740, 115740, 2538277806
14, 2080713, 572248, 361241, 357054, 567138, 111516, 111516, 312953305
22, 2081065, 435007, 510099, 505581, 430346, 100016, 100016, 3326239428
21, 2082193, 492303, 436243, 431909, 487898, 116920, 116920, 2165198706
18, 2083859, 490898, 441773, 437348, 486204, 113818, 113818, 283585112
23, 2084446, 487085, 438732, 434364, 482563, 120851, 120851, 2371364845
19, 2081665, 439508, 501678, 497015, 435206, 104129, 104129, 107699346
20, 2079185, 393814, 534139, 529434, 389396, 116201, 116201, 2567957958
27, 2080839, 357417, 599923, 595317, 353148, 87517, 87517, 2157515761
29, 2080124, 457731, 468908, 464270, 453259, 117978, 117978, 1375327176
25, 2080764, 489888, 437717, 433256, 485517, 117193, 117193, 1522849319
26, 2083304, 472182, 466298, 461854, 467500, 107735, 107735, 2544637081
28, 2083117, 475312, 469506, 464910, 470715, 101337, 101337, 2368800452
24, 2084284, 412400, 518349, 513732, 407883, 115960, 115960, 1944839557
34, 2080128, 426174, 513360, 508727, 421613, 105127, 105127, 3638208132
30, 2081418, 435192, 510563, 505978, 430877, 99404, 99404, 911923340
33, 2084861, 471736, 448423, 443745, 467281, 126838, 126838, 688392610
32, 2080936, 504618, 419740, 415161, 499879, 120769, 120769, 2185245162
31, 2082064, 423109, 500271, 495742, 418884, 122029, 122029, 2455907568
35, 2081473, 528975, 416110, 411782, 524336, 100135, 100135, 1035836764
36, 2082497, 494794, 450389, 446184, 490302, 100414, 100414, 1879178932
37, 2078628, 445716, 487242, 482552, 440770, 111174, 111174, 2734075325
38, 2082264, 403032, 526394, 521515, 398459, 116432, 116432, 2910871032
42, 2082204, 471751, 467760, 463132, 467015, 106273, 106273, 2568620038
40, 2080218, 382288, 566371, 561789, 377894, 95938, 95938, 413467019
43, 2081388, 427174, 512356, 507668, 422650, 105770, 105770, 905781609
41, 2080439, 459342, 470046, 465454, 454985, 115306, 115306, 351516102
39, 2081665, 531883, 395446, 391128, 527104, 118052, 118052, 892022327
44, 2079453, 487231, 425487, 420982, 482533, 131610, 131610, 4233986880
45, 2083346, 511897, 437424, 432941, 507524, 96780, 96780, 544975096
46, 2082306, 513466, 423879, 419210, 508893, 108429, 108429, 2889730835
47, 2081620, 492100, 451070, 446331, 487291, 102414, 102414, 864432832
48, 2081164, 431805, 495758, 491204, 427409, 117494, 117494, 968807365
50, 2080931, 445157, 479808, 475240, 440442, 120142, 120142, 1385561181
52, 2079669, 476038, 451035, 446439, 471361, 117398, 117398, 3600490795
51, 2081701, 433735, 492889, 488264, 429405, 118704, 118704, 633397446
49, 2083513, 447132, 503011, 498391, 442595, 96192, 96192, 665440950
55, 2082786, 351592, 590277, 585526, 347351, 104020, 104020, 3804680338
53, 2080958, 542630, 380527, 376206, 537901, 121847, 121847, 2859749311
57, 2081311, 478099, 454920, 450343, 473423, 112263, 112263, 1614302621
54, 2079205, 494771, 420994, 416243, 490011, 128593, 128593, 3186103031
56, 2080876, 518806, 411096, 406587, 513925, 115231, 115231, 1505931562
