sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
9, 2398954, 33031, 1101273, 1096566, 29648, 69218, 69218, 2031644612
10, 2399289, 60516, 1069193, 1064940, 57114, 73763, 73763, 177568510
1, 2402324, 54600, 1079625, 1075860, 51149, 70545, 70545, 1964460083
4, 2400632, 50090, 1083400, 1078926, 46726, 70745, 70745, 3111693827
12, 2400989, 1059734, 70499, 67154, 1055064, 74269, 74269, 4253670064
11, 2401024, 1106816, 28434, 25312, 1102850, 68806, 68806, 3784255526
5, 2398139, 1088194, 43859, 40421, 1084389, 70638, 70638, 2610256178
8, 2403328, 1083772, 50031, 46667, 1079998, 71430, 71430, 1754240757
15, 2397283, 1083230, 47306, 43607, 1079302, 71919, 71919, 1713990336
7, 2406848, 1095737, 42581, 39239, 1092189, 68551, 68551, 2143373693
2, 2400383, 65270, 1049901, 1046016, 61800, 88698, 88698, 4182104642
6, 2406385, 80608, 1037991, 1034446, 76962, 88189, 88189, 1268923303
14, 2403778, 219840, 896563, 893132, 216251, 88996, 88996, 1040422239
3, 2395279, 1029805, 94677, 91235, 1025218, 77172, 77172, 435785802
16, 2402172, 34984, 1100684, 1096832, 31528, 69072, 69072, 852619868
0, 2402188, 1104719, 33516, 30133, 1101086, 66367, 66367, 694328577
19, 2409710, 49014, 1092133, 1087778, 45473, 67656, 67656, 55618235
13, 2404985, 1054067, 76850, 73358, 1050810, 74950, 74950, 858460225
21, 2400007, 45653, 1086980, 1083068, 42284, 71011, 71011, 3989455685
20, 2402088, 303204, 818111, 814443, 299334, 83498, 83498, 527616453
25, 2403344, 1090339, 41962, 38551, 1085390, 73551, 73551, 422390349
26, 2404051, 41363, 1096155, 1092320, 38119, 68047, 68047, 1426844225
18, 2399878, 183025, 938252, 934448, 179587, 82283, 82283, 1620550742
23, 2401847, 1068905, 63507, 60206, 1064625, 72302, 72302, 4260218470
29, 2404031, 46460, 1091547, 1087714, 43100, 67605, 67605, 1129936965
17, 2402309, 1097980, 37526, 34115, 1093492, 69598, 69598, 3899202946
27, 2393706, 1047225, 80571, 76861, 1042837, 73106, 73106, 2473925253
31, 2405263, 64101, 1067833, 1063829, 60798, 74351, 74351, 1977417508
24, 2394776, 62852, 1067325, 1063805, 59254, 70770, 70770, 3737767085
22, 2401247, 92784, 998477, 994775, 89491, 112860, 112860, 4135197338
36, 2398256, 41117, 1087354, 1082816, 37701, 74634, 74634, 2103974035
28, 2399729, 41162, 1089694, 1086119, 37730, 72512, 72512, 1825851779
30, 2403760, 1043770, 80439, 76862, 1038803, 81943, 81943, 2267127357
35, 2403967, 48462, 1088805, 1084014, 45096, 68795, 68795, 3670853938
34, 2400459, 31649, 1104077, 1099343, 28346, 68522, 68522, 2003757144
33, 2407283, 38189, 1098016, 1094450, 34816, 70906, 70906, 318359060
37, 2398331, 1095622, 39915, 36578, 1091790, 67213, 67213, 1313491427
32, 2394427, 1036271, 86425, 82984, 1032075, 78336, 78336, 2567992488
38, 2398881, 33636, 1101904, 1098228, 30359, 67377, 67377, 2481553551
39, 2410499, 1115869, 28815, 25575, 1111476, 64382, 64382, 3476871921
48, 2400474, 29735, 1109578, 1103718, 26439, 65502, 65502, 4054944488
42, 2410206, 74245, 1065326, 1061738, 70905, 68996, 68996, 2179813046
41, 2404746, 1095250, 40001, 36512, 1091297, 70843, 70843, 2354306207
46, 2406531, 34490, 1105327, 1100962, 31210, 67271, 67271, 3473814615
43, 2396645, 59430, 1066580, 1062633, 55998, 76002, 76002, 1613422228
49, 2401015, 63046, 1067899, 1063311, 59635, 73562, 73562, 1032106256
45, 2400741, 60433, 1070410, 1066810, 56970, 73059, 73059, 1297829305
40, 2402892, 1089280, 36843, 33509, 1085740, 78760, 78760, 247093777
50, 2398867, 63923, 1071079, 1067257, 60478, 68065, 68065, 2795280802
44, 2412972, 1089743, 52883, 49694, 1086162, 67245, 67245, 3457997176
52, 2403891, 1095443, 42447, 38965, 1090422, 68307, 68307, 358880907
53, 2402626, 46278, 1088197, 1083932, 42567, 70826, 70826, 1177530241
51, 2404327, 79205, 1054388, 1050148, 75696, 72445, 72445, 3477827404
54, 2405871, 82836, 1049634, 1045905, 79650, 73923, 73923, 570768930
56, 2398042, 45924, 1063452, 1059219, 42321, 93563, 93563, 3634462221
55, 2401661, 1030867, 98254, 94874, 1026446, 75610, 75610, 1544127368
57, 2405804, 74115, 1061358, 1056879, 70618, 71417, 71417, 735840698
61, 2402914, 35423, 1097292, 1093551, 32054, 72297, 72297, 405626756
60, 2398246, 55427, 1074415, 1070325, 52057, 73011, 73011, 77310856
58, 2404053, 44768, 1092992, 1089046, 41415, 67916, 67916, 2631893902
59, 2401747, 99558, 1026244, 1022404, 96077, 78732, 78732, 2320656597
47, 2403843, 1091328, 45332, 41868, 1087933, 68691, 68691, 4145935737
63, 2399814, 32324, 1104600, 1100915, 29101, 66437, 66437, 1206342496
64, 2406049, 37539, 1101313, 1096956, 34291, 67975, 67975, 1330137257
68, 2402623, 39013, 1098465, 1094234, 35585, 67663, 67663, 2615975730
71, 2398637, 34117, 1100438, 1095966, 30612, 68752, 68752, 1274820176
62, 2406826, 1070486, 63899, 60412, 1066811, 72609, 72609, 1202003179
67, 2405607, 1080972, 53147, 49726, 1077230, 72266, 72266, 589465012
70, 2402784, 101039, 1027972, 1023904, 97619, 76125, 76125, 3645495466
73, 2398333, 65171, 1066828, 1062132, 61656, 71273, 71273, 3942556968
66, 2393639, 1073048, 53667, 50081, 1069289, 73777, 73777, 3216482402
65, 2405347, 966310, 164476, 160901, 962178, 75741, 75741, 1969353399
69, 2400453, 1089365, 42650, 39208, 1085518, 71856, 71856, 867510845
72, 2409440, 1106234, 33796, 30549, 1102425, 68218, 68218, 4245066342
77, 2398904, 83682, 1045083, 1040727, 79986, 74713, 74713, 3428477584
78, 2400255, 56458, 1076332, 1072511, 52998, 70978, 70978, 502592709
75, 2398707, 1083879, 44573, 41002, 1079823, 74715, 74715, 2241127235
76, 2396704, 45515, 1085583, 1081848, 42104, 70827, 70827, 2175156751
79, 2403735, 1098785, 39795, 36332, 1094795, 67014, 67014, 562171228
80, 2394953, 38441, 1091120, 1087557, 34981, 71427, 71427, 3425067258
82, 2399039, 70583, 1059137, 1055255, 66912, 73576, 73576, 3952456205
74, 2400000, 69993, 1060189, 1056602, 66470, 73373, 73373, 872197656
81, 2398544, 1082736, 46391, 42917, 1078770, 73865, 73865, 3554237688
84, 2404107, 1097120, 38940, 35683, 1092856, 69754, 69754, 1735574781
83, 2398406, 53570, 1077306, 1073792, 49908, 71915, 71915, 4046704423
89, 2406637, 33614, 1104594, 1100612, 30187, 68815, 68815, 1393949062
85, 2402886, 1081957, 51742, 48459, 1077380, 71674, 71674, 2403514394
92, 2399079, 63146, 1072894, 1068662, 59837, 67270, 67270, 2298517717
88, 2395287, 1084740, 50531, 47062, 1079530, 66712, 66712, 3987817306
95, 2399156, 36021, 1087170, 1082254, 32515, 80598, 80598, 2616493212
86, 2400309, 180024, 940307, 936193, 176409, 83688, 83688, 3506304071
87, 2404037, 72204, 1038605, 1034595, 68705, 94964, 94964, 2739815664
90, 2404035, 1091536, 44057, 40734, 1087452, 70128, 70128, 341340262
91, 2400407, 48701, 1070612, 1066826, 45270, 84499, 84499, 990368358
96, 2404492, 1079167, 57660, 54120, 1075133, 69206, 69206, 1918177093
97, 2401567, 83106, 1044731, 1040847, 79527, 76678, 76678, 406917021
106, 2402627, 43685, 1089452, 1084617, 40195, 72339, 72339, 621385336
93, 2404627, 1098457, 38215, 34697, 1094192, 69533, 69533, 2064004982
94, 2405272, 1089198, 47778, 44335, 1085953, 69004, 69004, 1867188033
99, 2397709, 88960, 1038115, 1034168, 85364, 75551, 75551, 865270884
105, 2398390, 32503, 1103809, 1099374, 29032, 66836, 66836, 366803767
98, 2402049, 1098767, 37497, 34129, 1094786, 68435, 68435, 3151548497
104, 2406975, 54261, 1084670, 1080692, 50678, 68337, 68337, 2548335137
108, 2407052, 40274, 1098666, 1094267, 37011, 68417, 68417, 1462431924
103, 2400883, 1093589, 41482, 38125, 1088465, 69611, 69611, 400779831
101, 2400300, 1094502, 39400, 35952, 1089984, 70231, 70231, 2331916514
100, 2396937, 32543, 1098303, 1094668, 29061, 71181, 71181, 2776844811
109, 2396232, 46648, 1081144, 1077177, 43123, 74070, 74070, 1802760295
110, 2400709, 1088526, 44410, 40941, 1084054, 71389, 71389, 2618202938
107, 2397579, 1069409, 55897, 52506, 1065145, 77311, 77311, 405893567
102, 2398792, 785601, 320079, 316347, 781509, 97628, 97628, 2820225002
117, 2401593, 1099560, 34719, 31502, 1094386, 70713, 70713, 4115374825
113, 2405126, 66965, 1053629, 1049589, 63599, 85672, 85672, 964530126
111, 2403178, 1105392, 30717, 27334, 1101395, 69170, 69170, 896773076
121, 2399848, 41964, 1093004, 1088845, 38381, 68827, 68827, 1746996364
116, 2400170, 40764, 1095679, 1091656, 37323, 67374, 67374, 1605660877
115, 2408613, 1092968, 45729, 42327, 1089271, 69159, 69159, 2855220376
112, 2403921, 1094973, 40246, 36849, 1091201, 70326, 70326, 228295965
119, 2406713, 73895, 1059521, 1055653, 70416, 73614, 73614, 209710644
123, 2399455, 1096414, 34652, 31175, 1091488, 72863, 72863, 2931254866
120, 2401173, 32583, 1104382, 1100537, 29165, 67253, 67253, 4288377946
118, 2405032, 1115186, 26539, 23328, 1110703, 64638, 64638, 3738199870
122, 2394134, 1081831, 44618, 41178, 1077371, 74568, 74568, 1975355761
124, 2401764, 37716, 1098879, 1095212, 34327, 67815, 67815, 4187835551
125, 2403120, 1090411, 41940, 38566, 1085195, 73504, 73504, 2936736800
114, 2400854, 450553, 663447, 659985, 447001, 89934, 89934, 3839247377
128, 2404833, 1095158, 40878, 37586, 1090461, 70375, 70375, 640802701
130, 2401890, 37901, 1098195, 1093795, 34723, 68638, 68638, 1895175778
131, 2403535, 28279, 1109220, 1104791, 25041, 68102, 68102, 4115927257
129, 2405406, 36684, 1100667, 1097277, 33134, 68822, 68822, 2914910991
135, 2403018, 36231, 1100094, 1094907, 32814, 69486, 69486, 1521586355
126, 2398342, 145672, 978086, 974501, 142055, 79014, 79014, 2977573414
133, 2404737, 41207, 1093072, 1089281, 37803, 71687, 71687, 662027164
139, 2405164, 28631, 1113306, 1108598, 25333, 64648, 64648, 1258633283
127, 2407391, 1104820, 35355, 31937, 1101235, 67022, 67022, 2636824700
136, 2399006, 1089611, 45691, 42380, 1084288, 68518, 68518, 135590060
138, 2402223, 1104989, 32255, 28856, 1100789, 67667, 67667, 3195038965
132, 2401487, 1099495, 36129, 32748, 1095091, 69012, 69012, 1114891183
141, 2402893, 39520, 1093952, 1089390, 36135, 71948, 71948, 2920538803
137, 2395754, 1085814, 38166, 34624, 1081638, 77756, 77756, 247468119
142, 2405475, 32916, 1106904, 1103338, 29647, 66335, 66335, 636053816
134, 2396315, 1077135, 49931, 46337, 1073488, 74712, 74712, 3919108584
140, 2397746, 49645, 1076760, 1073260, 46189, 75946, 75946, 631625742
