sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
231, 2692190, 543595, 548566, 515292, 511059, 286839, 286839
232, 2689626, 539582, 555473, 522206, 506829, 282768, 282768
233, 2688057, 540389, 553764, 520263, 507527, 283057, 283057
234, 2694885, 552225, 548746, 516417, 519699, 278899, 278899
235, 2693418, 545178, 548301, 515313, 512412, 286107, 286107
236, 2696250, 540955, 554433, 521815, 508755, 285146, 285146
237, 2696829, 543108, 557992, 524673, 510266, 280395, 280395
238, 2690298, 546799, 551048, 518326, 513575, 280275, 280275
239, 2692410, 547493, 551449, 518323, 514411, 280367, 280367
240, 2696152, 541894, 560228, 527749, 509159, 278561, 278561
241, 2694861, 562154, 536994, 504883, 528848, 280991, 280991
242, 2693706, 561659, 534501, 501995, 528767, 283392, 283392
243, 2686227, 547161, 539003, 505775, 514006, 290141, 290141
244, 2690058, 561487, 535190, 501795, 528456, 281565, 281565
245, 2690383, 551286, 543971, 511058, 518444, 282812, 282812
246, 2692475, 546384, 552612, 519876, 513611, 279996, 279996
247, 2693490, 540475, 553503, 520309, 507747, 285728, 285728
248, 2692645, 552721, 547424, 514530, 519890, 279040, 279040
249, 2693090, 546738, 548393, 515766, 513751, 284221, 284221
250, 2696333, 551079, 550695, 518068, 518533, 278979, 278979
251, 2692010, 544511, 550978, 518073, 511814, 283317, 283317
252, 2692564, 565139, 528348, 495715, 531836, 285763, 285763
253, 2694632, 554547, 548150, 515193, 521960, 277391, 277391
254, 2695034, 538330, 566223, 533542, 505647, 275646, 275646
255, 2693568, 558111, 536250, 503476, 525263, 285234, 285234
256, 2691001, 550989, 557405, 524358, 517559, 270345, 270345
257, 2693561, 539896, 551380, 518475, 506972, 288419, 288419
258, 2688754, 549861, 547288, 514145, 516798, 280331, 280331
259, 2697121, 553839, 549023, 516662, 520745, 278426, 278426
260, 2688207, 552754, 536563, 503946, 519578, 287683, 287683
261, 2689645, 547590, 551127, 517869, 515071, 278994, 278994
262, 2688127, 559443, 534580, 501869, 525957, 283139, 283139
263, 2691656, 532273, 564694, 531504, 499937, 281624, 281624
264, 2695044, 563486, 527738, 495544, 530014, 289131, 289131
265, 2693555, 559601, 537260, 504499, 526611, 282792, 282792
266, 2689663, 536070, 556688, 523468, 503241, 285098, 285098
267, 2687317, 551577, 546482, 513328, 517962, 278984, 278984
268, 2695517, 546718, 555067, 522067, 514009, 278828, 278828
269, 2689310, 549916, 545706, 512153, 517227, 282154, 282154
270, 2694469, 551237, 549339, 516747, 518688, 279229, 279229
271, 2698572, 542035, 555641, 523492, 509974, 283715, 283715
272, 2692386, 551838, 539404, 506634, 519122, 287694, 287694
273, 2688789, 548482, 544382, 511308, 515019, 284799, 284799
274, 2694956, 554075, 541880, 509740, 520955, 284153, 284153
275, 2693942, 545484, 553600, 520684, 512368, 280903, 280903
276, 2694647, 540219, 556963, 523935, 507374, 283078, 283078
277, 2688478, 557679, 537873, 504998, 524866, 281531, 281531
278, 2697728, 557575, 539063, 506960, 524632, 284749, 284749
279, 2691780, 537240, 562278, 529491, 504671, 279050, 279050
280, 2689473, 543890, 549935, 516892, 511434, 283661, 283661
281, 2690480, 550352, 543160, 510301, 517027, 284820, 284820
282, 2692435, 535238, 559858, 527113, 502742, 283742, 283742
283, 2694817, 545737, 544257, 511941, 513208, 289837, 289837
284, 2693846, 557740, 542253, 509518, 524723, 279806, 279806
285, 2693061, 548131, 551911, 519423, 515220, 279188, 279188
286, 2696499, 538233, 556805, 523670, 506061, 285865, 285865
287, 2691600, 552191, 547522, 514653, 519324, 278955, 278955
288, 2693544, 536476, 557514, 524396, 503402, 285878, 285878
289, 2691366, 566711, 529676, 497144, 533189, 282323, 282323
290, 2690154, 539014, 561997, 528772, 506171, 277100, 277100
291, 2691657, 550399, 548006, 515058, 517674, 280260, 280260
292, 2696240, 550058, 550155, 517666, 517285, 280538, 280538
293, 2692303, 541117, 554708, 522175, 508241, 283031, 283031
294, 2692572, 538542, 552233, 519455, 505770, 288286, 288286
295, 2695076, 545431, 550277, 517742, 512326, 284650, 284650
296, 2693031, 531768, 565715, 532283, 499443, 281911, 281911
297, 2690963, 537100, 557851, 524568, 504666, 283389, 283389
298, 2690677, 551313, 541179, 508335, 518300, 285775, 285775
299, 2691329, 538374, 558039, 524807, 505465, 282322, 282322
300, 2688428, 541708, 557030, 523500, 509012, 278589, 278589
301, 2688840, 555262, 547709, 514396, 522053, 274710, 274710
302, 2691455, 542756, 554063, 521061, 509783, 281896, 281896
303, 2690584, 537997, 559340, 526065, 505406, 280888, 280888
304, 2692247, 561187, 536884, 504560, 527556, 281030, 281030
305, 2695222, 550800, 548307, 515830, 518685, 280800, 280800
306, 2691420, 545621, 550996, 518077, 513146, 281790, 281790
307, 2695160, 566307, 540039, 507398, 532534, 274441, 274441
308, 2692069, 544630, 549311, 516303, 511633, 285096, 285096
309, 2690988, 542433, 546016, 513037, 509220, 290141, 290141
310, 2691623, 556929, 541739, 508686, 523965, 280152, 280152
311, 2685511, 555801, 531885, 498470, 522743, 288306, 288306
312, 2688407, 561390, 538391, 505294, 528334, 277499, 277499
313, 2697336, 564971, 539836, 507876, 531925, 276364, 276364
314, 2690399, 522068, 576234, 542450, 489801, 279923, 279923
315, 2693739, 554217, 551242, 518494, 521678, 274054, 274054
316, 2694038, 544943, 549931, 517352, 512132, 284840, 284840
317, 2690705, 545151, 554978, 521638, 512690, 278124, 278124
318, 2692837, 541527, 566340, 533161, 508765, 271522, 271522
319, 2690030, 539684, 548904, 515631, 506901, 289455, 289455
320, 2693934, 550680, 548202, 515400, 518232, 280710, 280710
321, 2696101, 564630, 532211, 500097, 531577, 283793, 283793
322, 2688134, 545058, 549532, 515973, 512125, 282723, 282723
323, 2694157, 548139, 553424, 520714, 515234, 278323, 278323
324, 2693265, 547575, 552982, 520444, 514228, 279018, 279018
325, 2689236, 542252, 554372, 520956, 509794, 280931, 280931
326, 2692260, 555833, 540786, 508254, 522765, 282311, 282311
327, 2695151, 528030, 565303, 532262, 495570, 286993, 286993
328, 2691369, 536544, 562595, 529637, 503719, 279437, 279437
329, 2693859, 549516, 547229, 514073, 516777, 283132, 283132
330, 2693532, 555558, 543834, 511331, 522727, 280041, 280041
331, 2695194, 546947, 554377, 521529, 514199, 279071, 279071
332, 2688409, 544541, 546894, 513391, 511627, 285978, 285978
333, 2692900, 550731, 543277, 510729, 517309, 285427, 285427
334, 2693848, 552689, 544761, 512562, 519958, 281939, 281939
335, 2685919, 548323, 537295, 504241, 515124, 290468, 290468
336, 2693492, 559394, 542255, 509375, 525978, 278245, 278245
337, 2693253, 549695, 545957, 513253, 516746, 283801, 283801
338, 2689273, 548022, 548206, 514972, 514981, 281546, 281546
339, 2693258, 552109, 546396, 513615, 519308, 280915, 280915
340, 2690002, 537414, 556208, 523041, 504287, 284526, 284526
341, 2691972, 540512, 558220, 525287, 507671, 280141, 280141
342, 2692198, 558518, 536883, 504185, 525656, 283478, 283478
343, 2690944, 558876, 538162, 505356, 525792, 281379, 281379
344, 2692191, 544390, 553404, 520043, 511480, 281437, 281437
345, 2693745, 539040, 560211, 527354, 506632, 280254, 280254
346, 2693513, 553715, 545020, 512429, 520923, 280713, 280713
347, 2690556, 544463, 549368, 516617, 511270, 284419, 284419
348, 2694335, 551654, 550467, 517493, 518971, 277875, 277875
349, 2691580, 535058, 560396, 527227, 502647, 283126, 283126
350, 2693856, 562320, 536348, 504164, 529576, 280724, 280724
351, 2691239, 537716, 552075, 519003, 505369, 288538, 288538
352, 2693521, 547693, 552092, 519150, 514818, 279884, 279884
353, 2695028, 558817, 543457, 510702, 525868, 278092, 278092
354, 2689546, 544314, 545362, 512094, 511170, 288303, 288303
355, 2699609, 543399, 556115, 523627, 511190, 282639, 282639
356, 2693884, 544901, 543800, 511179, 511994, 291005, 291005
357, 2692846, 546160, 547030, 514210, 513276, 286085, 286085
358, 2693234, 553997, 543469, 510706, 520898, 282082, 282082
359, 2692555, 547635, 549104, 516106, 514452, 282629, 282629
360, 2692169, 530830, 562980, 529578, 498133, 285324, 285324
361, 2694556, 529514, 563811, 530528, 497131, 286786, 286786
362, 2692192, 540127, 557089, 524033, 507269, 281837, 281837
363, 2690601, 557086, 540833, 508119, 523999, 280282, 280282
364, 2692003, 548286, 550831, 517716, 515372, 279899, 279899
365, 2689735, 553982, 545411, 512557, 520823, 278481, 278481
366, 2694665, 532005, 558768, 525693, 500045, 289077, 289077
367, 2694579, 542614, 545428, 513076, 510605, 291428, 291428
368, 2696691, 558716, 547480, 514985, 525992, 274759, 274759
369, 2694415, 552476, 546609, 513646, 519340, 281172, 281172
370, 2689641, 560819, 542922, 509942, 527336, 274311, 274311
371, 2692440, 548914, 551447, 518755, 515768, 278778, 278778
372, 2696329, 553247, 546474, 513684, 520232, 281346, 281346
373, 2700759, 547235, 552025, 519474, 515081, 283472, 283472
374, 2691540, 558916, 536408, 503658, 525728, 283415, 283415
375, 2693912, 542234, 560660, 527676, 509506, 276918, 276918
376, 2692490, 548987, 545806, 513186, 516135, 284188, 284188
377, 2691809, 564082, 538246, 505226, 530573, 276841, 276841
378, 2694649, 549274, 557259, 524260, 516904, 273476, 273476
379, 2689719, 540509, 557059, 523570, 507807, 280387, 280387
380, 2696139, 544673, 556924, 524260, 511944, 279169, 279169
381, 2689953, 562627, 535016, 502233, 529213, 280432, 280432
382, 2694143, 548890, 550850, 517922, 516049, 280216, 280216
383, 2695366, 546585, 549798, 517590, 513999, 283697, 283697
384, 2689441, 539547, 561098, 527639, 506833, 277162, 277162
385, 2687341, 546698, 539809, 506269, 513263, 290651, 290651
386, 2688226, 539660, 550770, 517781, 506875, 286570, 286570
387, 2693181, 550241, 546507, 514225, 517198, 282505, 282505
388, 2694152, 540575, 553922, 521207, 508154, 285147, 285147
389, 2689476, 561006, 530820, 498138, 527352, 286080, 286080
390, 2693400, 574094, 526082, 493495, 540855, 279437, 279437
391, 2692311, 534596, 552948, 520093, 501690, 291492, 291492
392, 2692572, 543319, 549557, 516640, 510594, 286231, 286231
393, 2693780, 553599, 549311, 516709, 520649, 276756, 276756
394, 2692848, 537330, 557837, 524365, 504886, 284215, 284215
395, 2691244, 547769, 546274, 513335, 514672, 284597, 284597
396, 2693136, 546769, 552283, 519027, 514049, 280504, 280504
397, 2690702, 541763, 548428, 515700, 509145, 287833, 287833
398, 2693896, 553529, 546130, 512908, 520477, 280426, 280426
399, 2689940, 549634, 546327, 513185, 516700, 282047, 282047
400, 2692824, 558065, 538105, 505425, 524539, 283345, 283345
401, 2693077, 550954, 553019, 519957, 518123, 275512, 275512
402, 2694218, 552547, 545249, 512488, 519940, 281997, 281997
403, 2694054, 550136, 554137, 521032, 516763, 275993, 275993
404, 2695217, 554918, 543966, 511130, 522453, 281375, 281375
405, 2693024, 555075, 539297, 506658, 522162, 284916, 284916
406, 2691752, 540460, 558425, 525390, 507329, 280074, 280074
407, 2688335, 556228, 543944, 510740, 523059, 277182, 277182
408, 2688834, 543988, 544229, 511200, 511155, 289131, 289131
409, 2688972, 542206, 550093, 517294, 509007, 285186, 285186
410, 2690301, 558804, 538106, 505313, 525908, 281085, 281085
411, 2695095, 554719, 543206, 510760, 521760, 282325, 282325
412, 2692227, 551483, 542044, 509203, 518695, 285401, 285401
413, 2692486, 567981, 523801, 491479, 534739, 287243, 287243
414, 2694642, 556508, 539616, 506626, 523654, 284119, 284119
415, 2692989, 547882, 541269, 508504, 515172, 290081, 290081
416, 2696100, 558298, 543438, 511108, 525030, 279113, 279113
417, 2688931, 542677, 556646, 523445, 509487, 278338, 278338
418, 2692620, 553454, 549099, 516268, 520161, 276819, 276819
419, 2696008, 539901, 556536, 524047, 507128, 284198, 284198
420, 2688996, 554200, 535651, 502946, 521043, 287578, 287578
421, 2695543, 540665, 555493, 522694, 508575, 284058, 284058
422, 2693872, 553519, 546247, 513657, 520717, 279866, 279866
423, 2690526, 533953, 560242, 526782, 501111, 284219, 284219
424, 2690950, 536448, 557128, 523529, 503771, 285037, 285037
425, 2691910, 557931, 537926, 505139, 525078, 282918, 282918
426, 2690176, 544250, 551130, 517820, 511424, 282776, 282776
427, 2691458, 539513, 555385, 522409, 506357, 283897, 283897
428, 2693077, 547088, 549066, 516329, 514202, 283196, 283196
429, 2693135, 563338, 538978, 506480, 529985, 277177, 277177
430, 2684523, 546740, 555459, 522009, 513449, 273433, 273433
431, 2688779, 529601, 565044, 531547, 496991, 282798, 282798
432, 2695568, 552973, 553058, 520297, 520244, 274498, 274498
433, 2695384, 543735, 560328, 527765, 511244, 276156, 276156
434, 2690607, 560872, 536091, 503434, 527574, 281318, 281318
435, 2691286, 541618, 551957, 518741, 508872, 285049, 285049
436, 2691092, 556568, 543517, 510865, 523330, 278406, 278406
437, 2691943, 557242, 545223, 512045, 524033, 276700, 276700
438, 2686169, 527462, 563508, 530141, 494522, 285268, 285268
439, 2686250, 540170, 557661, 524187, 506838, 278697, 278697
440, 2691998, 547748, 545299, 512340, 514817, 285897, 285897
441, 2690360, 549802, 540705, 507942, 516863, 287524, 287524
442, 2688790, 562849, 534493, 500768, 529608, 280536, 280536
443, 2695185, 544023, 549897, 517168, 511321, 286388, 286388
444, 2689576, 546261, 547877, 515094, 513552, 283396, 283396
445, 2689331, 547184, 553499, 520336, 513848, 277232, 277232
446, 2691670, 556153, 543765, 511157, 523017, 278789, 278789
447, 2692288, 549297, 555918, 522992, 516913, 273584, 273584
