sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
74, 1111989, 215041, 222367, 199089, 192232, 141630, 141630
75, 1131730, 221778, 220316, 196685, 198509, 147221, 147221
76, 1108727, 221864, 214888, 191933, 198138, 140952, 140952
77, 1108853, 216282, 218081, 194719, 193293, 143239, 143239
78, 1129658, 216904, 226051, 202195, 193634, 145437, 145437
79, 1118262, 218590, 221480, 198093, 195397, 142351, 142351
80, 1113032, 223218, 216329, 193295, 199574, 140308, 140308
81, 1132223, 222278, 222392, 198762, 198893, 144949, 144949
82, 1137443, 222688, 224225, 200390, 198958, 145591, 145591
83, 1144337, 219999, 226444, 202345, 196515, 149517, 149517
84, 1112506, 218201, 215783, 192543, 195141, 145419, 145419
85, 1130142, 217430, 222302, 198636, 194440, 148667, 148667
86, 1109142, 224594, 208455, 185578, 200883, 144816, 144816
87, 1095127, 217005, 215315, 192424, 194093, 138145, 138145
88, 1134131, 225199, 218851, 195597, 201294, 146595, 146595
89, 1141788, 226105, 221983, 198467, 202071, 146581, 146581
90, 1110269, 216553, 217523, 194225, 193664, 144152, 144152
91, 1127613, 222697, 219848, 196490, 199078, 144750, 144750
92, 1121911, 219957, 219521, 196120, 196503, 144905, 144905
93, 1112327, 217985, 217243, 194226, 195173, 143850, 143850
94, 1107207, 224224, 208068, 185407, 200312, 144598, 144598
95, 1132974, 216425, 227280, 203107, 193248, 146457, 146457
96, 1117889, 220169, 219738, 196198, 196674, 142555, 142555
97, 1142265, 221494, 224509, 200576, 197892, 148897, 148897
98, 1118170, 219783, 220807, 197118, 196554, 141954, 141954
99, 1120767, 224987, 214815, 191512, 201087, 144183, 144183
100, 1121459, 216731, 224268, 200679, 193369, 143206, 143206
101, 1122102, 219349, 219253, 195676, 195974, 145925, 145925
102, 1129053, 223514, 216681, 193509, 199977, 147686, 147686
103, 1100976, 217459, 215247, 192601, 194883, 140393, 140393
104, 1137309, 225700, 221030, 197611, 201764, 145602, 145602
105, 1079171, 212447, 209919, 187226, 190031, 139774, 139774
106, 1103684, 212003, 222541, 199050, 189352, 140369, 140369
107, 1105443, 219575, 216834, 193656, 196262, 139558, 139558
108, 1095687, 214735, 213230, 190660, 192074, 142494, 142494
109, 1119271, 221225, 217205, 193910, 197865, 144533, 144533
110, 1125846, 226737, 215750, 192618, 202805, 143968, 143968
111, 1129961, 223301, 222064, 198465, 199591, 143270, 143270
112, 1114918, 219463, 218590, 195247, 196010, 142804, 142804
113, 1130019, 225532, 219942, 196725, 201736, 143042, 143042
114, 1135428, 219503, 227561, 203208, 196170, 144493, 144493
115, 1123114, 220327, 219439, 196351, 196879, 145059, 145059
116, 1114175, 212584, 224197, 200694, 189868, 143416, 143416
117, 1131608, 222266, 221895, 198342, 198833, 145136, 145136
118, 1118876, 215916, 222579, 198964, 192885, 144266, 144266
119, 1110490, 217125, 216419, 193283, 193983, 144840, 144840
120, 1123203, 221695, 215964, 192805, 198357, 147191, 147191
121, 1120381, 221482, 218986, 195945, 198032, 142968, 142968
122, 1104800, 212727, 219052, 195897, 190044, 143540, 143540
123, 1111290, 222914, 216078, 193187, 199585, 139763, 139763
124, 1136167, 216172, 229905, 206050, 193042, 145499, 145499
125, 1127535, 226592, 217260, 193522, 202651, 143755, 143755
126, 1100279, 217038, 216280, 193115, 193980, 139933, 139933
127, 1117885, 221278, 218780, 195357, 197676, 142397, 142397
128, 1124733, 219280, 221279, 197874, 195836, 145232, 145232
129, 1137041, 221426, 224900, 201060, 197721, 145967, 145967
130, 1128219, 222546, 219425, 195859, 198455, 145967, 145967
131, 1086633, 210561, 217419, 194625, 188048, 137990, 137990
132, 1104948, 217358, 217667, 194982, 193853, 140544, 140544
133, 1120723, 219476, 220271, 196730, 196432, 143907, 143907
134, 1131520, 224491, 219731, 196376, 200810, 145056, 145056
135, 1103325, 216700, 216405, 193559, 193527, 141567, 141567
136, 1136573, 221363, 225926, 201932, 197582, 144885, 144885
137, 1141746, 222953, 224387, 200771, 199191, 147222, 147222
138, 1133695, 225707, 221178, 197621, 201361, 143914, 143914
139, 1104026, 216163, 219076, 195862, 193291, 139817, 139817
140, 1143317, 218664, 226942, 203136, 195335, 149620, 149620
141, 1125883, 219355, 221005, 197688, 196137, 145849, 145849
142, 1118351, 217521, 220169, 196859, 194336, 144733, 144733
143, 1104258, 213653, 219053, 195801, 190701, 142525, 142525
144, 1119782, 217202, 221817, 198271, 193842, 144325, 144325
145, 1128626, 222674, 221637, 197924, 199035, 143678, 143678
146, 1124443, 219739, 219879, 196512, 196469, 145922, 145922
147, 1129791, 221521, 221994, 198680, 198236, 144680, 144680
148, 1121305, 221832, 220122, 196643, 198218, 142245, 142245
149, 1123399, 225070, 213443, 190668, 201238, 146490, 146490
150, 1099618, 212209, 218490, 195447, 189152, 142160, 142160
151, 1111601, 218973, 217083, 193840, 195835, 142935, 142935
152, 1117588, 217939, 218201, 195127, 194401, 145960, 145960
153, 1113553, 218613, 218758, 195592, 195628, 142481, 142481
154, 1128245, 220648, 222124, 198648, 197191, 144817, 144817
155, 1127059, 218704, 223439, 199999, 195501, 144708, 144708
156, 1141466, 226620, 222719, 198909, 202668, 145275, 145275
157, 1112337, 218537, 216721, 193307, 195478, 144147, 144147
158, 1118203, 221183, 216454, 193317, 197753, 144748, 144748
159, 1110568, 215685, 219174, 195825, 192618, 143633, 143633
160, 1097463, 215812, 214650, 191900, 192861, 141120, 141120
161, 1133939, 218869, 223358, 200013, 195781, 147959, 147959
162, 1117732, 220350, 216573, 193233, 196872, 145352, 145352
163, 1110513, 219145, 217002, 193629, 195865, 142436, 142436
164, 1121184, 220987, 219537, 196196, 197686, 143389, 143389
165, 1084199, 210074, 216929, 194044, 187516, 137818, 137818
166, 1109204, 213486, 218407, 194854, 190679, 145889, 145889
167, 1119105, 222268, 216598, 193351, 198580, 144154, 144154
168, 1129124, 222383, 221345, 197635, 198803, 144479, 144479
169, 1136919, 220534, 224413, 200827, 196799, 147173, 147173
170, 1118945, 221584, 217009, 193788, 198154, 144205, 144205
171, 1116781, 219150, 216095, 193093, 195795, 146324, 146324
172, 1111727, 218306, 218283, 195049, 195209, 142440, 142440
173, 1131338, 222899, 220151, 196360, 199332, 146298, 146298
174, 1120732, 217777, 221974, 198314, 194519, 144074, 144074
175, 1116489, 218335, 221307, 197873, 194736, 142119, 142119
176, 1135590, 221202, 221862, 198285, 197567, 148337, 148337
177, 1106904, 221284, 213654, 191010, 197722, 141617, 141617
178, 1110041, 215983, 218738, 195409, 192823, 143544, 143544
179, 1124648, 217115, 222860, 199280, 193923, 145735, 145735
180, 1106319, 218964, 213121, 190329, 195709, 144098, 144098
181, 1128262, 218085, 223636, 199780, 194527, 146117, 146117
182, 1126598, 221102, 223546, 199789, 197217, 142472, 142472
183, 1114520, 217749, 220386, 197328, 194949, 142054, 142054
184, 1132426, 223708, 220541, 197071, 199874, 145616, 145616
185, 1090446, 211168, 217716, 194632, 188030, 139450, 139450
186, 1128755, 222066, 218805, 195563, 198429, 146946, 146946
187, 1097139, 219832, 209716, 187331, 196550, 141855, 141855
188, 1120843, 218821, 221268, 197372, 195058, 144162, 144162
189, 1122456, 219241, 219131, 195887, 195669, 146264, 146264
190, 1127860, 222771, 218232, 194705, 199296, 146428, 146428
191, 1120135, 218647, 220170, 197122, 195516, 144340, 144340
192, 1094847, 215636, 212255, 189669, 192789, 142249, 142249
193, 1116170, 216149, 219429, 195874, 193154, 145782, 145782
194, 1130760, 221062, 219224, 196077, 197617, 148390, 148390
195, 1137982, 221256, 225863, 201932, 197755, 145588, 145588
196, 1129235, 218208, 223728, 199956, 194969, 146187, 146187
197, 1105213, 215928, 218171, 194446, 193090, 141789, 141789
198, 1128006, 220103, 224382, 200476, 196849, 143098, 143098
199, 1105607, 215664, 219093, 196087, 192591, 141086, 141086
200, 1089721, 212154, 214566, 191573, 189404, 141012, 141012
201, 1143935, 225265, 222620, 199014, 201736, 147650, 147650
202, 1122159, 220672, 219446, 196355, 197434, 144126, 144126
203, 1116968, 218776, 214775, 191589, 195476, 148176, 148176
204, 1105456, 217752, 213160, 190741, 194563, 144620, 144620
205, 1097240, 211314, 218753, 195444, 188855, 141437, 141437
206, 1129262, 222096, 221681, 198138, 198143, 144602, 144602
207, 1111053, 213384, 222015, 198710, 190610, 143167, 143167
208, 1106556, 215789, 219252, 196048, 192781, 141343, 141343
209, 1121482, 218836, 217189, 194120, 195737, 147800, 147800
210, 1129126, 219662, 221876, 198459, 196141, 146494, 146494
211, 1121012, 221510, 214801, 192099, 198088, 147257, 147257
212, 1112600, 214689, 222850, 199308, 192255, 141749, 141749
213, 1120464, 219207, 222070, 198641, 195696, 142425, 142425
214, 1097056, 212664, 218411, 195176, 189901, 140452, 140452
215, 1069665, 212688, 205040, 183444, 190651, 138921, 138921
216, 1116868, 219391, 216857, 193919, 196127, 145287, 145287
217, 1106366, 216843, 217300, 194156, 193583, 142242, 142242
218, 1099925, 217023, 215791, 193079, 193936, 140048, 140048
219, 1126116, 214625, 227549, 203850, 191354, 144369, 144369
220, 1108636, 218427, 216944, 194183, 195380, 141851, 141851
221, 1123069, 219667, 221756, 198395, 196149, 143551, 143551
222, 1118982, 216654, 220572, 197506, 193740, 145255, 145255
223, 1110066, 219957, 217868, 194735, 196402, 140552, 140552
224, 1120941, 222452, 214880, 191571, 199346, 146346, 146346
225, 1126172, 221580, 218909, 195624, 198103, 145978, 145978
226, 1107954, 216734, 216116, 192883, 193519, 144351, 144351
227, 1110442, 219011, 214998, 191988, 195723, 144361, 144361
228, 1125367, 219990, 223236, 199834, 196695, 142806, 142806
229, 1109390, 218259, 220522, 197456, 195107, 139023, 139023
230, 1110678, 220290, 214561, 191722, 196785, 143660, 143660
231, 1116828, 218520, 220312, 197084, 195228, 142842, 142842
232, 1133641, 221833, 222620, 199144, 198094, 145975, 145975
233, 1111843, 215645, 219052, 195529, 192489, 144564, 144564
234, 1105894, 215361, 217698, 194488, 192453, 142947, 142947
235, 1122417, 218843, 220636, 197548, 195574, 144908, 144908
236, 1105173, 220249, 212244, 189386, 196664, 143315, 143315
237, 1117695, 217394, 221316, 197662, 194183, 143570, 143570
238, 1136879, 220783, 225312, 201684, 197234, 145933, 145933
239, 1119320, 217805, 220886, 197574, 194545, 144255, 144255
240, 1141724, 224508, 221687, 197767, 200744, 148509, 148509
241, 1118852, 220162, 216992, 193674, 196820, 145602, 145602
242, 1138252, 225740, 219065, 195442, 201801, 148102, 148102
243, 1097321, 218929, 211841, 188889, 195714, 140974, 140974
244, 1125438, 220880, 218863, 195823, 197482, 146195, 146195
245, 1100567, 212786, 217538, 194777, 189632, 142917, 142917
246, 1124528, 221966, 220705, 197535, 198954, 142684, 142684
247, 1113123, 217692, 222884, 199287, 194442, 139409, 139409
248, 1144486, 223449, 222230, 198350, 200047, 150205, 150205
249, 1118432, 216606, 220168, 196554, 193836, 145634, 145634
250, 1118638, 219555, 221603, 198117, 196363, 141500, 141500
251, 1124742, 219330, 223511, 199709, 195940, 143126, 143126
252, 1107372, 217897, 215909, 192864, 194520, 143091, 143091
253, 1122078, 221459, 219597, 196310, 198084, 143314, 143314
254, 1117737, 218194, 219031, 195528, 195032, 144976, 144976
255, 1126498, 224974, 218573, 195029, 201274, 143324, 143324
256, 1150904, 228232, 224343, 200534, 203941, 146927, 146927
257, 1102772, 213054, 220434, 196834, 190134, 141158, 141158
258, 1113238, 217918, 216661, 193613, 194656, 145195, 145195
259, 1115490, 219417, 218127, 194703, 195577, 143833, 143833
260, 1129941, 223176, 222641, 198876, 199330, 142959, 142959
261, 1117489, 223645, 214372, 191393, 199791, 144144, 144144
262, 1134088, 225362, 218891, 195494, 201645, 146348, 146348
263, 1100134, 212790, 216711, 193367, 190044, 143611, 143611
264, 1129080, 221939, 220535, 197470, 198274, 145431, 145431
265, 1105755, 213047, 219285, 195894, 190199, 143665, 143665
266, 1104768, 215900, 218985, 195712, 192755, 140708, 140708
267, 1124607, 221658, 219138, 195753, 198326, 144866, 144866
268, 1128961, 225172, 219549, 195948, 201378, 143457, 143457
269, 1108850, 216958, 218983, 195880, 193921, 141554, 141554
270, 1128636, 218492, 223575, 199788, 195057, 145862, 145862
271, 1117770, 216851, 218970, 195434, 193613, 146451, 146451
272, 1134763, 222540, 224365, 200837, 198961, 144030, 144030
273, 1128502, 220010, 221288, 197526, 196428, 146625, 146625
274, 1125803, 221587, 220164, 196744, 198288, 144510, 144510
275, 1128926, 219339, 225159, 201449, 195931, 143524, 143524
276, 1118888, 219720, 218251, 194761, 196012, 145072, 145072
277, 1119174, 220106, 219272, 195716, 196812, 143634, 143634
278, 1100923, 213961, 218076, 195106, 191090, 141345, 141345
279, 1124770, 219266, 221471, 197842, 195429, 145381, 145381
280, 1136812, 225149, 221166, 197575, 201224, 145849, 145849
281, 1111136, 214641, 219366, 196190, 191961, 144489, 144489
282, 1118436, 220057, 216066, 192975, 196416, 146461, 146461
283, 1116984, 218364, 218768, 195511, 195551, 144395, 144395
284, 1108084, 216599, 216469, 193639, 193305, 144036, 144036
285, 1119601, 221296, 218276, 195049, 197756, 143612, 143612
286, 1111363, 214464, 218940, 195752, 191787, 145210, 145210
287, 1130950, 218924, 223670, 199705, 195427, 146612, 146612
288, 1127980, 223835, 218440, 194853, 200132, 145360, 145360
289, 1130673, 223665, 220294, 196662, 200160, 144946, 144946
290, 1137270, 219744, 226255, 202455, 196030, 146393, 146393
291, 1125930, 222722, 219399, 195792, 198789, 144614, 144614
292, 1110593, 220066, 216561, 193523, 196485, 141979, 141979
293, 1114714, 220144, 218380, 195131, 196887, 142086, 142086
294, 1141867, 223705, 225438, 201252, 199686, 145893, 145893
295, 1124290, 221007, 220576, 196688, 197441, 144289, 144289
296, 1101702, 218745, 212550, 189948, 195877, 142291, 142291
297, 1133346, 223597, 221256, 197473, 199412, 145804, 145804
298, 1117854, 221177, 217755, 194449, 197669, 143402, 143402
299, 1117147, 212261, 223619, 199898, 189395, 145987, 145987
300, 1135572, 226779, 221527, 198004, 203072, 143095, 143095
301, 1100415, 215169, 213934, 190991, 192085, 144118, 144118
302, 1110724, 213972, 220985, 197635, 191252, 143440, 143440
303, 1133860, 222574, 220553, 196844, 199129, 147380, 147380
304, 1112547, 217414, 218294, 194974, 194047, 143909, 143909
305, 1131261, 218988, 223949, 200123, 195665, 146268, 146268
306, 1126861, 221520, 221659, 198029, 197793, 143930, 143930
307, 1121096, 221457, 216612, 193286, 198055, 145843, 145843
308, 1103517, 215937, 215904, 192770, 193202, 142852, 142852
309, 1122103, 217929, 222718, 199342, 194680, 143717, 143717
310, 1100976, 218161, 216004, 192865, 194866, 139540, 139540
311, 1128333, 222938, 221251, 197951, 199809, 143192, 143192
312, 1128762, 218407, 223196, 199510, 195113, 146268, 146268
313, 1129922, 218954, 224314, 200745, 195507, 145201, 145201
314, 1140871, 225297, 220962, 197568, 201590, 147727, 147727
315, 1091534, 211762, 216067, 193219, 189138, 140674, 140674
316, 1118193, 217962, 221662, 197943, 194542, 143042, 143042
317, 1132346, 218622, 226647, 202649, 195502, 144463, 144463
318, 1113759, 221579, 219451, 196315, 198414, 139000, 139000
319, 1118449, 220489, 219141, 195575, 197238, 143003, 143003
320, 1101387, 215576, 214431, 191422, 192940, 143509, 143509
321, 1122297, 225493, 215913, 192522, 201809, 143280, 143280
322, 1110906, 218398, 217863, 194553, 195182, 142455, 142455
323, 1131724, 218326, 224534, 200590, 195330, 146472, 146472
324, 1121074, 218321, 218698, 195815, 194818, 146711, 146711
325, 1120973, 224420, 212222, 189136, 200593, 147301, 147301
326, 1115906, 219935, 220112, 196900, 196643, 141158, 141158
327, 1110727, 217496, 218646, 195345, 194122, 142559, 142559
328, 1113876, 218477, 216361, 193267, 194991, 145390, 145390
329, 1132640, 226701, 219417, 195846, 202746, 143965, 143965
330, 1106189, 212151, 222304, 198889, 189145, 141850, 141850
331, 1105564, 215108, 217922, 194754, 191844, 142968, 142968
332, 1147864, 221129, 228639, 204361, 197699, 148018, 148018
333, 1118518, 219034, 219329, 195746, 195633, 144388, 144388
334, 1097951, 213692, 215444, 192547, 190748, 142760, 142760
335, 1116547, 217361, 220835, 197255, 194260, 143418, 143418
336, 1115219, 215926, 220363, 197109, 193101, 144360, 144360
337, 1125571, 218762, 221844, 198460, 194955, 145775, 145775
338, 1104562, 216851, 217261, 194239, 193745, 141233, 141233
339, 1128782, 219596, 224046, 200877, 196501, 143881, 143881
340, 1120810, 225706, 215655, 192522, 201531, 142698, 142698
341, 1120106, 220827, 216421, 193358, 197266, 146117, 146117
342, 1127070, 216928, 225080, 201568, 193574, 144960, 144960
343, 1110716, 215478, 219424, 196449, 192259, 143553, 143553
344, 1129658, 219488, 221051, 197495, 196292, 147666, 147666
345, 1102279, 213116, 218618, 195501, 190602, 142221, 142221
346, 1117671, 222505, 216406, 193262, 198904, 143297, 143297
347, 1114020, 215915, 217831, 194613, 192803, 146429, 146429
348, 1128296, 218697, 224232, 200531, 195398, 144719, 144719
349, 1133677, 220896, 223212, 199640, 197107, 146411, 146411
350, 1118011, 224880, 212147, 189313, 200941, 145365, 145365
351, 1122782, 217611, 220773, 197406, 194552, 146220, 146220
352, 1142123, 221087, 227425, 203422, 197483, 146353, 146353
353, 1126455, 220397, 220148, 196763, 196989, 146079, 146079
354, 1121908, 223965, 213534, 190459, 200088, 146931, 146931
355, 1131215, 220801, 223201, 199619, 197308, 145143, 145143
356, 1128776, 225818, 214503, 191690, 201657, 147554, 147554
357, 1135006, 220405, 222491, 198900, 197286, 147962, 147962
358, 1137534, 221109, 226003, 201770, 197534, 145559, 145559
359, 1135438, 222254, 223889, 200015, 198350, 145465, 145465
360, 1117804, 218545, 219455, 195982, 195330, 144246, 144246
361, 1088544, 213950, 215485, 192706, 190887, 137758, 137758
362, 1120083, 221055, 216148, 193066, 197840, 145987, 145987
363, 1133457, 223502, 222458, 198914, 199417, 144583, 144583
364, 1129132, 222097, 221458, 197751, 198602, 144612, 144612
365, 1116695, 212450, 222822, 199372, 189591, 146230, 146230
366, 1128399, 221984, 219597, 196223, 198541, 146027, 146027
367, 1104125, 212450, 219773, 196147, 189699, 143028, 143028
368, 1091766, 211422, 216309, 193269, 188726, 141020, 141020
369, 1120777, 215310, 223941, 200563, 192205, 144379, 144379
370, 1118488, 220870, 219033, 195866, 197471, 142624, 142624
371, 1146805, 222544, 228115, 204195, 198851, 146550, 146550
372, 1101749, 209907, 220987, 197858, 187647, 142675, 142675
373, 1139846, 223574, 226749, 202662, 200089, 143386, 143386
374, 1130262, 217304, 224630, 200774, 194046, 146754, 146754
375, 1100254, 217527, 211849, 188948, 194016, 143957, 143957
376, 1106168, 219863, 213386, 190692, 196471, 142878, 142878
377, 1112402, 216046, 221506, 198108, 192774, 141984, 141984
378, 1088360, 211996, 214405, 191497, 189520, 140471, 140471
379, 1086494, 209824, 212179, 189687, 187462, 143671, 143671
380, 1119636, 220124, 219188, 195863, 196557, 143952, 143952
381, 1121546, 220006, 218516, 195275, 196731, 145509, 145509
382, 1102293, 217079, 211875, 189072, 193859, 145204, 145204
383, 1108190, 216386, 218136, 194697, 193207, 142882, 142882
384, 1133867, 222134, 221090, 197611, 198586, 147223, 147223
385, 1087285, 214189, 211947, 189523, 191822, 139902, 139902
386, 1137337, 224936, 220346, 196645, 201004, 147203, 147203
387, 1116363, 220292, 216748, 193318, 196995, 144505, 144505
388, 1137463, 227101, 219517, 195863, 203424, 145779, 145779
389, 1089138, 215143, 210330, 187941, 192304, 141710, 141710
390, 1122637, 223673, 216401, 193392, 200171, 144500, 144500
391, 1123577, 222523, 217395, 194301, 198874, 145242, 145242
392, 1131282, 221813, 221300, 197636, 198217, 146158, 146158
393, 1120354, 225304, 214021, 191143, 201368, 144259, 144259
394, 1128992, 222437, 220535, 196522, 198598, 145450, 145450
395, 1119550, 222238, 215117, 192106, 198641, 145724, 145724
396, 1112724, 214024, 220122, 196971, 191225, 145191, 145191
397, 1113978, 221074, 218771, 195450, 197995, 140344, 140344
398, 1111949, 218552, 218354, 195293, 195612, 142069, 142069
399, 1122560, 218970, 220539, 196762, 195705, 145292, 145292
400, 1107043, 212899, 218997, 195950, 190063, 144567, 144567
401, 1099338, 214885, 218091, 194948, 191792, 139811, 139811
402, 1115421, 215710, 221282, 198198, 192375, 143928, 143928
403, 1090963, 215948, 211839, 189115, 193151, 140455, 140455
404, 1126712, 226035, 214271, 191497, 201933, 146488, 146488
405, 1120928, 215987, 223817, 200107, 192571, 144223, 144223
406, 1116033, 218601, 219979, 196754, 195521, 142589, 142589
407, 1140919, 225513, 223376, 199647, 201751, 145316, 145316
408, 1125325, 217787, 222506, 199301, 194685, 145523, 145523
409, 1136387, 222888, 222465, 198802, 199296, 146468, 146468
410, 1137035, 223361, 221215, 197747, 199788, 147462, 147462
411, 1105850, 214442, 216156, 193154, 191708, 145195, 145195
412, 1129644, 219253, 225576, 201734, 195725, 143678, 143678
413, 1132645, 224127, 220443, 196914, 200179, 145491, 145491
414, 1111317, 212213, 222943, 199688, 189345, 143564, 143564
415, 1132976, 221027, 223571, 199663, 197721, 145497, 145497
416, 1118207, 219797, 217111, 193895, 196342, 145531, 145531
417, 1112762, 214197, 219413, 196067, 191061, 146012, 146012
418, 1103095, 211642, 218528, 195323, 188836, 144383, 144383
419, 1137963, 215604, 226632, 202978, 192299, 150225, 150225
420, 1108072, 214602, 217911, 194862, 191697, 144500, 144500
421, 1127026, 223084, 220414, 197139, 199729, 143330, 143330
422, 1107302, 218402, 214293, 191691, 195190, 143863, 143863
423, 1061527, 209609, 207787, 185635, 187232, 135632, 135632
424, 1098159, 213693, 218541, 195326, 190633, 139983, 139983
425, 1109299, 219504, 215691, 192686, 195954, 142732, 142732
426, 1118371, 221676, 216022, 192988, 198097, 144794, 144794
427, 1117046, 214847, 222943, 199649, 192121, 143743, 143743
428, 1119446, 215215, 224929, 201506, 192374, 142711, 142711
429, 1118471, 219967, 218819, 195732, 196265, 143844, 143844
430, 1144202, 223682, 225174, 201327, 199741, 147139, 147139
431, 1109851, 217582, 219954, 196664, 194245, 140703, 140703
432, 1104408, 222593, 214295, 191348, 199226, 138473, 138473
433, 1104657, 216665, 215989, 192718, 193601, 142842, 142842
434, 1125932, 217657, 221841, 198296, 194644, 146747, 146747
435, 1114906, 217280, 216101, 193191, 194190, 147072, 147072
436, 1083763, 212283, 213252, 190626, 189776, 138913, 138913
437, 1120139, 221716, 215038, 192270, 198433, 146341, 146341
438, 1107718, 218782, 215129, 192466, 195949, 142696, 142696
439, 1128495, 218545, 223287, 199474, 195221, 145984, 145984
440, 1105781, 213725, 218669, 195424, 191043, 143460, 143460
441, 1127576, 216270, 224912, 201145, 192697, 146276, 146276
442, 1145214, 226091, 223283, 199398, 201888, 147277, 147277
443, 1112114, 214747, 222439, 198723, 191911, 142147, 142147
444, 1115889, 218931, 219275, 196148, 195663, 142936, 142936
445, 1085311, 217738, 210008, 187542, 195005, 137509, 137509
446, 1106787, 217972, 213611, 190796, 194888, 144760, 144760
