sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
10, 1967858, 419843, 408583, 390162, 401192, 174039, 174039, 151780085
12, 1967131, 448800, 391277, 373037, 429665, 162176, 162176, 795305938
15, 1976359, 397371, 446422, 427405, 379335, 162913, 162913, 4223230556
4, 1972972, 432994, 402006, 383344, 413998, 170315, 170315, 2330850284
9, 1972932, 424686, 416743, 398645, 405992, 163433, 163433, 1051966374
6, 1972477, 376438, 466873, 447722, 358230, 161607, 161607, 1945557370
0, 1970826, 427924, 412741, 394428, 409181, 163276, 163276, 721123798
14, 1969512, 444943, 395572, 377505, 426392, 162550, 162550, 209723326
13, 1968246, 421107, 410417, 391683, 402181, 171429, 171429, 1928889824
5, 1970447, 407902, 432417, 412772, 389922, 163717, 163717, 344729202
1, 1969078, 434218, 401463, 381978, 415223, 168098, 168098, 1870268955
7, 1965956, 410642, 424847, 406059, 391750, 166329, 166329, 784727024
8, 1968535, 422266, 414870, 396409, 403050, 165970, 165970, 2173386859
2, 1971433, 420756, 418450, 399892, 401963, 165186, 165186, 511658009
3, 1968498, 430503, 400168, 381065, 411660, 172551, 172551, 2086484035
11, 1971708, 434611, 407502, 388983, 416242, 162185, 162185, 3617163047
16, 1962990, 387764, 444512, 424799, 369431, 168242, 168242, 3866413624
17, 1965841, 424776, 412502, 393589, 405712, 164631, 164631, 3334193192
18, 1971580, 388137, 444284, 425298, 370005, 171928, 171928, 3348688553
19, 1970814, 390613, 448166, 428830, 372289, 165458, 165458, 353011006
21, 1965651, 396457, 437688, 418479, 378587, 167220, 167220, 3854408863
24, 1968546, 387015, 444067, 425120, 368444, 171950, 171950, 2853675058
26, 1971620, 417645, 417977, 399115, 399727, 168578, 168578, 2784806652
22, 1976641, 417418, 425130, 406567, 399574, 163976, 163976, 624315162
23, 1980998, 406875, 435995, 417502, 389286, 165670, 165670, 2509805638
20, 1966884, 389772, 442836, 423655, 371865, 169378, 169378, 4132674915
25, 1967889, 404733, 429987, 410815, 385874, 168240, 168240, 4019848615
28, 1971331, 413455, 424568, 405805, 394431, 166536, 166536, 2446902978
27, 1969912, 390919, 441768, 422278, 372957, 170995, 170995, 1915587266
29, 1975255, 442168, 398973, 380777, 423349, 164994, 164994, 2540586404
30, 1971651, 413478, 424940, 406628, 394523, 166041, 166041, 3179678192
31, 1963538, 419533, 406795, 387346, 400302, 174781, 174781, 1851514159
32, 1972685, 406349, 432401, 414367, 388438, 165565, 165565, 2678517487
33, 1972314, 424723, 412409, 393738, 406086, 167679, 167679, 3451402031
34, 1970426, 384900, 453055, 433705, 366514, 166126, 166126, 1894562077
36, 1965860, 462800, 376059, 358092, 442557, 163176, 163176, 436429985
35, 1971006, 438109, 400304, 382356, 419197, 165520, 165520, 2590286977
39, 1968193, 448734, 387199, 368623, 429547, 167045, 167045, 2277022705
37, 1969448, 401557, 427009, 408340, 382854, 174844, 174844, 4054383998
40, 1972652, 420710, 415568, 397014, 401886, 168737, 168737, 2783198584
42, 1968304, 442080, 391922, 373303, 422865, 169067, 169067, 1905260204
38, 1970448, 405362, 429210, 410393, 386791, 169346, 169346, 2511501319
41, 1973515, 406753, 433172, 414621, 388541, 165214, 165214, 2459046745
47, 1968223, 406162, 430527, 411491, 387775, 166134, 166134, 259681496
43, 1968016, 388319, 449500, 430386, 369949, 164931, 164931, 3800006357
44, 1972129, 410890, 430041, 410999, 392823, 163688, 163688, 3805299711
45, 1972673, 378516, 462066, 443307, 361054, 163865, 163865, 364985368
46, 1972713, 409401, 432849, 414069, 390958, 162718, 162718, 3064439356
48, 1979309, 409463, 432360, 413965, 391209, 166156, 166156, 511050934
49, 1966453, 407508, 426195, 407416, 388698, 168318, 168318, 748510476
50, 1967461, 403719, 427491, 408885, 384920, 171223, 171223, 1256714876
51, 1972195, 411765, 428188, 409231, 393799, 164606, 164606, 2002833120
52, 1975348, 437662, 400649, 381811, 419136, 168045, 168045, 1752037924
53, 1971960, 401287, 436253, 416712, 383626, 167041, 167041, 1036316957
56, 1963203, 407420, 423111, 403463, 389105, 170052, 170052, 2005197130
55, 1967338, 407254, 426554, 407968, 388468, 168547, 168547, 2838447525
57, 1972206, 412203, 425974, 408005, 393482, 166271, 166271, 3913207650
54, 1970897, 437415, 404500, 386524, 417896, 162281, 162281, 1537236399
63, 1970956, 442311, 402714, 384819, 422824, 159144, 159144, 2522616999
60, 1974245, 431418, 403705, 385307, 412831, 170492, 170492, 3865856082
61, 1972700, 431685, 409337, 391352, 412798, 163764, 163764, 3301033899
58, 1970279, 406741, 428729, 409500, 388343, 168483, 168483, 62763741
62, 1971891, 410752, 427198, 408979, 392650, 166156, 166156, 1339910190
59, 1973255, 419080, 426439, 408042, 400044, 159825, 159825, 1597953431
64, 1969815, 426279, 406253, 387464, 407855, 170982, 170982, 1292402441
65, 1974173, 434231, 407918, 389403, 415619, 163501, 163501, 1983679594
67, 1977533, 411096, 433288, 414824, 392765, 162780, 162780, 1380504216
66, 1967013, 405870, 431533, 412974, 387478, 164579, 164579, 1944789779
