sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
7, 3487066, 206671, 1491831, 1489555, 204901, 47054, 47054, 2056174020
2, 3488905, 383577, 1318059, 1315799, 381746, 44862, 44862, 2297123576
9, 3486782, 505180, 1187665, 1185841, 503270, 52413, 52413, 4011268588
0, 3490164, 443758, 1242850, 1240719, 441969, 60434, 60434, 1421092511
13, 3483128, 1430580, 271976, 270160, 1428296, 41058, 41058, 2800662490
1, 3486420, 569062, 1026694, 1024866, 567246, 149276, 149276, 1636628989
3, 3484535, 1112653, 583938, 582158, 1110248, 47769, 47769, 2660084127
5, 3489334, 1293705, 405656, 403695, 1291842, 47218, 47218, 428801625
12, 3487674, 940762, 679331, 677525, 938988, 125534, 125534, 3795070258
4, 3484514, 768525, 934655, 932783, 766807, 40872, 40872, 3787090107
8, 3486399, 1024566, 660054, 658228, 1022851, 60350, 60350, 2395639416
10, 3490582, 569187, 1119195, 1117129, 567523, 58774, 58774, 285455380
6, 3485572, 957678, 724274, 722555, 955863, 62601, 62601, 188797108
11, 3486973, 830881, 811110, 809267, 828973, 103371, 103371, 2317190158
14, 3484327, 755646, 895817, 893935, 753715, 92607, 92607, 4032740992
15, 3489524, 188996, 1520924, 1518674, 187232, 36849, 36849, 2393302613
16, 3489044, 631556, 1058297, 1056301, 629848, 56521, 56521, 538644226
21, 3485122, 1469518, 223867, 222093, 1467274, 51185, 51185, 2747052448
23, 3488283, 122453, 1588197, 1586431, 120738, 35232, 35232, 3532347903
19, 3485358, 669917, 955309, 953282, 667984, 119433, 119433, 2005562184
17, 3488307, 1095743, 585402, 583523, 1093643, 64998, 64998, 4137456338
27, 3489759, 545061, 1137743, 1135651, 543274, 64015, 64015, 3913971264
22, 3491108, 964309, 724887, 723014, 962640, 58129, 58129, 1088091083
18, 3489984, 1311968, 376797, 375138, 1310029, 58026, 58026, 2943010668
20, 3489747, 1383660, 309391, 307716, 1381670, 53655, 53655, 1657574080
25, 3484771, 761347, 933477, 931407, 759320, 49610, 49610, 3459324002
