sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC
108, 1469971, 292388, 287368, 265358, 270267, 177295, 177295
109, 1473559, 292658, 292414, 270725, 270698, 173532, 173532
110, 1469428, 294330, 287734, 265722, 272094, 174774, 174774
111, 1474291, 291424, 291577, 269691, 269577, 176011, 176011
112, 1476147, 287463, 298781, 276346, 265561, 173998, 173998
113, 1475558, 290047, 292414, 269827, 267944, 177663, 177663
114, 1465803, 287269, 294851, 272620, 264885, 173089, 173089
115, 1467878, 287802, 293047, 270693, 265586, 175375, 175375
116, 1470171, 285053, 295363, 273488, 263129, 176569, 176569
117, 1469299, 292832, 287437, 265849, 270591, 176295, 176295
118, 1471707, 294961, 287949, 265939, 272630, 175114, 175114
119, 1472190, 287378, 295696, 273335, 265351, 175215, 175215
120, 1471586, 294895, 289988, 267817, 272622, 173132, 173132
121, 1472460, 290342, 290645, 268374, 268015, 177542, 177542
122, 1472413, 288239, 294483, 272288, 266155, 175624, 175624
123, 1474880, 293758, 290557, 268794, 271609, 175081, 175081
124, 1475867, 286295, 302925, 280412, 264105, 171065, 171065
125, 1470229, 289658, 292711, 270894, 268058, 174454, 174454
126, 1470536, 293956, 289971, 267693, 271794, 173561, 173561
127, 1463718, 289967, 292953, 270905, 267445, 171224, 171224
128, 1474682, 291487, 291227, 269189, 269327, 176726, 176726
129, 1474551, 288479, 292169, 270085, 266792, 178513, 178513
130, 1467979, 289059, 290528, 268127, 267041, 176612, 176612
131, 1471443, 292745, 290479, 268420, 270619, 174590, 174590
132, 1471273, 298564, 284438, 262762, 276003, 174753, 174753
133, 1472716, 288564, 293154, 270961, 266275, 176881, 176881
134, 1470339, 295306, 288538, 266516, 272791, 173594, 173594
135, 1468896, 291455, 288723, 266540, 268922, 176628, 176628
136, 1473314, 289346, 291981, 269883, 267584, 177260, 177260
137, 1467436, 287347, 289452, 267360, 265481, 178898, 178898
138, 1472285, 304232, 281227, 259659, 281387, 172890, 172890
139, 1470916, 287140, 293191, 270701, 265150, 177367, 177367
140, 1470936, 292581, 289578, 268011, 270634, 175066, 175066
141, 1467166, 296559, 285128, 263426, 273857, 174098, 174098
142, 1468152, 288659, 290071, 267997, 266543, 177441, 177441
143, 1473135, 288240, 293366, 270964, 266253, 177156, 177156
144, 1472555, 294277, 292237, 269986, 272077, 171989, 171989
145, 1474420, 286827, 295936, 273589, 265014, 176527, 176527
146, 1470563, 281325, 296254, 274179, 259753, 179526, 179526
147, 1471939, 286022, 293505, 271486, 264400, 178263, 178263
148, 1466832, 297036, 284871, 262598, 274271, 174028, 174028
149, 1475054, 290894, 292668, 270482, 269222, 175894, 175894
150, 1472679, 282783, 296117, 274128, 260887, 179382, 179382
151, 1474034, 293688, 293337, 271279, 271568, 172081, 172081
152, 1471379, 300345, 285662, 263588, 278032, 171876, 171876
153, 1469114, 294828, 289333, 267387, 272424, 172571, 172571
154, 1475975, 293366, 292551, 270289, 271219, 174275, 174275
155, 1480216, 297341, 290138, 268160, 275057, 174760, 174760
156, 1476118, 289523, 291743, 269787, 267689, 178688, 178688
157, 1469303, 291522, 289167, 267015, 269355, 176122, 176122
158, 1470554, 286912, 292072, 269947, 265101, 178261, 178261
159, 1470937, 287050, 289553, 267112, 264838, 181192, 181192
160, 1469913, 288671, 295198, 272911, 266543, 173295, 173295
161, 1474448, 300698, 285185, 263442, 278135, 173494, 173494
162, 1471002, 295735, 286270, 264524, 273369, 175552, 175552
163, 1474970, 289592, 296092, 273963, 267499, 173912, 173912
164, 1469821, 291141, 285818, 263516, 269274, 180036, 180036
165, 1470244, 286501, 295934, 273414, 264755, 174820, 174820
166, 1473351, 292268, 288742, 266532, 269697, 178056, 178056
167, 1473031, 292489, 287483, 265709, 270634, 178358, 178358
168, 1467941, 290300, 284623, 262639, 268083, 181148, 181148
169, 1472166, 293500, 287507, 265896, 271131, 177066, 177066
170, 1472999, 290008, 293997, 271937, 267813, 174622, 174622
171, 1469032, 297520, 282065, 260433, 275130, 176942, 176942
172, 1469391, 287369, 292899, 270662, 265443, 176509, 176509
173, 1469962, 291505, 291723, 269116, 269156, 174231, 174231
174, 1472187, 289166, 292964, 270674, 267017, 176183, 176183
175, 1471058, 293053, 285609, 263877, 270965, 178777, 178777
176, 1474175, 297024, 286735, 265169, 274645, 175301, 175301
177, 1471625, 288179, 292895, 270899, 266094, 176779, 176779
178, 1472617, 291807, 292798, 270297, 269909, 173903, 173903
179, 1468090, 291325, 290261, 267915, 269397, 174596, 174596
180, 1473332, 289785, 294048, 272065, 268024, 174705, 174705
181, 1469290, 286508, 299268, 276594, 264438, 171241, 171241
182, 1473761, 302546, 283557, 261685, 280329, 172822, 172822
183, 1470283, 291585, 292600, 270446, 269246, 173203, 173203
184, 1477173, 287745, 291179, 269000, 265847, 181701, 181701
185, 1469126, 287667, 296300, 273978, 265849, 172666, 172666
186, 1475317, 290547, 292357, 270211, 268974, 176614, 176614
187, 1472877, 296053, 290145, 267979, 273786, 172457, 172457
188, 1470542, 289273, 294394, 272139, 267190, 173773, 173773
189, 1471221, 292810, 288268, 266220, 270627, 176648, 176648
190, 1477372, 298523, 290552, 268292, 276313, 171846, 171846
191, 1473257, 285334, 294236, 271613, 263382, 179346, 179346
192, 1479129, 295194, 292546, 270876, 272975, 173769, 173769
193, 1471287, 293522, 287347, 265559, 271013, 176923, 176923
194, 1471847, 292111, 291346, 268837, 269941, 174806, 174806
195, 1468979, 293898, 284389, 262464, 271880, 178174, 178174
196, 1473648, 285464, 296208, 273917, 263815, 177122, 177122
197, 1469207, 292090, 293485, 271088, 270004, 171270, 171270
198, 1471765, 292134, 285235, 263713, 270115, 180284, 180284
199, 1470626, 287888, 290999, 268910, 265677, 178576, 178576
200, 1474174, 297826, 283656, 261875, 275441, 177688, 177688
201, 1469479, 290635, 287199, 265125, 268614, 178953, 178953
202, 1470015, 292721, 289536, 267520, 270382, 174928, 174928
203, 1470264, 289678, 293318, 271037, 267707, 174262, 174262
204, 1471367, 292208, 291956, 269745, 270168, 173645, 173645
205, 1473683, 286678, 296602, 274365, 264996, 175521, 175521
206, 1474706, 288525, 293774, 271651, 266506, 177125, 177125
207, 1468100, 293100, 289335, 267366, 270731, 173784, 173784
208, 1473078, 284600, 294753, 272426, 262537, 179381, 179381
209, 1469612, 286445, 293079, 270881, 264559, 177324, 177324
210, 1467872, 286721, 296990, 274689, 264750, 172361, 172361
211, 1470484, 286431, 295131, 272587, 264283, 176026, 176026
212, 1469565, 291055, 288432, 266530, 269326, 177111, 177111
213, 1475025, 289142, 293920, 271640, 267505, 176409, 176409
214, 1468633, 294401, 289917, 267924, 271915, 172238, 172238
215, 1473721, 288770, 294618, 272803, 266670, 175430, 175430
216, 1469779, 288722, 291541, 269480, 266536, 176750, 176750
217, 1467694, 290177, 288993, 266323, 268373, 176914, 176914
218, 1477709, 292759, 291924, 269791, 270475, 176380, 176380
219, 1473044, 290613, 291937, 270042, 268470, 175991, 175991
220, 1474569, 285226, 296658, 274210, 263173, 177651, 177651
221, 1476201, 290805, 294051, 272097, 268950, 175149, 175149
222, 1472335, 292464, 289782, 267817, 270346, 175963, 175963
223, 1471147, 286877, 295409, 273351, 265134, 175188, 175188
224, 1472031, 292226, 294123, 271980, 270092, 171805, 171805
225, 1471555, 288451, 294637, 272708, 266471, 174644, 174644
226, 1472028, 293383, 290883, 268429, 271387, 173973, 173973
227, 1466633, 288574, 291753, 269566, 266594, 175073, 175073
228, 1468917, 293048, 288916, 266706, 270433, 174907, 174907
229, 1473001, 297353, 288524, 266461, 275183, 172740, 172740
230, 1470332, 293593, 289657, 267707, 271573, 173901, 173901
231, 1470817, 291431, 286969, 265189, 269222, 179003, 179003
232, 1469555, 289857, 290194, 268526, 267630, 176674, 176674
233, 1464871, 285396, 294548, 272242, 263349, 174668, 174668
234, 1469341, 289308, 290232, 268118, 267159, 177262, 177262
235, 1472340, 290676, 292554, 270602, 268484, 175012, 175012
236, 1474601, 289252, 292195, 270103, 267319, 177866, 177866
237, 1472700, 286328, 298267, 275931, 264358, 173908, 173908
238, 1468187, 292219, 285301, 263600, 270275, 178396, 178396
239, 1472161, 293269, 286812, 265061, 271431, 177794, 177794
240, 1471380, 291908, 286304, 264550, 269634, 179492, 179492
241, 1466989, 294356, 286337, 264567, 272373, 174678, 174678
242, 1474901, 293211, 295374, 273156, 271326, 170917, 170917
243, 1470537, 286725, 290806, 268668, 264506, 179916, 179916
244, 1477213, 284099, 301109, 278839, 262514, 175326, 175326
245, 1467194, 289830, 292227, 270280, 267671, 173593, 173593
246, 1469316, 292295, 288472, 266082, 270417, 176025, 176025
247, 1469464, 287008, 291326, 269049, 265051, 178515, 178515
248, 1473962, 290289, 292345, 270198, 268324, 176403, 176403
249, 1473397, 298080, 285563, 263872, 275826, 175028, 175028
250, 1475136, 284374, 296944, 274492, 262648, 178339, 178339
251, 1464575, 287809, 288722, 266737, 265177, 178065, 178065
252, 1474837, 295343, 290676, 268889, 272787, 173571, 173571
253, 1475787, 295190, 289523, 267600, 273154, 175160, 175160
254, 1475797, 288532, 295127, 273154, 266322, 176331, 176331
255, 1477824, 295550, 291226, 269324, 272818, 174453, 174453
256, 1474637, 288579, 297656, 275292, 266442, 173334, 173334
257, 1466201, 284904, 294298, 272585, 262838, 175788, 175788
258, 1475222, 289294, 291984, 269662, 267330, 178476, 178476
259, 1471828, 289578, 291352, 269131, 267477, 177145, 177145
260, 1462253, 295801, 283607, 261540, 273591, 173857, 173857
261, 1471548, 296224, 286109, 264018, 274017, 175590, 175590
262, 1472473, 286714, 297448, 274921, 264906, 174242, 174242
263, 1469771, 295059, 288641, 266674, 272595, 173401, 173401
264, 1469764, 287671, 296365, 273689, 265951, 173044, 173044
265, 1471686, 290966, 290647, 268421, 268904, 176374, 176374
266, 1472799, 296959, 284408, 262588, 274366, 177239, 177239
267, 1473585, 292868, 292305, 270206, 270652, 173777, 173777
268, 1467795, 293002, 286353, 264330, 270648, 176731, 176731
269, 1474960, 299617, 282768, 260925, 277324, 177163, 177163
270, 1472154, 292999, 291324, 269464, 270715, 173826, 173826
271, 1473450, 291788, 293397, 271052, 269765, 173724, 173724
272, 1474348, 289708, 293666, 271695, 267363, 175958, 175958
273, 1470255, 287576, 292899, 270750, 265540, 176745, 176745
274, 1472767, 292771, 290373, 268099, 270660, 175432, 175432
275, 1476620, 292991, 294252, 271903, 271064, 173205, 173205
276, 1468953, 296881, 286433, 264743, 274168, 173364, 173364
277, 1473295, 288588, 293289, 271374, 266584, 176730, 176730
278, 1467334, 282651, 292467, 269985, 260765, 180733, 180733
279, 1475432, 288567, 291573, 269489, 266421, 179691, 179691
280, 1473426, 293705, 288510, 266637, 271666, 176454, 176454
281, 1466373, 289366, 293459, 271356, 267254, 172469, 172469
282, 1469469, 286545, 292275, 270337, 264492, 177910, 177910
283, 1468828, 293783, 290431, 268287, 271257, 172535, 172535
284, 1468138, 290204, 287760, 265500, 267720, 178477, 178477
285, 1469226, 289250, 292833, 270933, 267470, 174370, 174370
286, 1472382, 290994, 293164, 271072, 269016, 174068, 174068
287, 1473251, 294021, 288200, 266580, 271852, 176299, 176299
288, 1471145, 290383, 291393, 269187, 268106, 176038, 176038
289, 1474608, 294207, 292353, 270403, 272287, 172679, 172679
290, 1470656, 285717, 294225, 271811, 263939, 177482, 177482
291, 1473490, 289400, 297929, 276048, 267385, 171364, 171364
292, 1470525, 287918, 292709, 270268, 265774, 176928, 176928
293, 1472039, 294294, 292432, 270306, 271807, 171600, 171600
294, 1468879, 292508, 290197, 267824, 270262, 174044, 174044
295, 1472291, 285603, 295165, 273028, 263805, 177345, 177345
296, 1471816, 286221, 298260, 275825, 263930, 173790, 173790
297, 1466894, 289639, 292218, 270027, 267618, 173696, 173696
298, 1471222, 292864, 286493, 264280, 270627, 178479, 178479
299, 1474994, 294155, 291771, 269513, 271975, 173790, 173790
300, 1468268, 289048, 292691, 270371, 267378, 174390, 174390
301, 1469709, 285793, 291637, 269375, 263758, 179573, 179573
302, 1469722, 296732, 287645, 265705, 274072, 172784, 172784
303, 1475482, 294114, 286552, 264680, 271524, 179306, 179306
304, 1473029, 289887, 293175, 271047, 267358, 175781, 175781
305, 1473156, 290856, 293081, 270970, 268667, 174791, 174791
306, 1469686, 289141, 290589, 268546, 266942, 177234, 177234
307, 1474572, 291120, 292796, 270733, 269117, 175403, 175403
308, 1481091, 290862, 292820, 270828, 268861, 178860, 178860
309, 1474699, 293445, 290018, 268061, 271123, 176026, 176026
310, 1470743, 286990, 294859, 273103, 264879, 175456, 175456
311, 1473056, 294575, 293275, 271005, 272247, 170977, 170977
312, 1476392, 294658, 293449, 271132, 272457, 172348, 172348
313, 1468177, 292608, 288963, 266704, 270016, 174943, 174943
314, 1475222, 287481, 298071, 275823, 265721, 174063, 174063
315, 1476340, 287612, 295342, 273165, 265683, 177269, 177269
316, 1471322, 296405, 283775, 261659, 274181, 177651, 177651
317, 1477120, 289259, 291321, 269802, 267336, 179701, 179701
318, 1468721, 282595, 297933, 275421, 260764, 176004, 176004
319, 1468637, 288974, 287927, 265931, 267115, 179345, 179345
320, 1471174, 290847, 290370, 268317, 268556, 176542, 176542
321, 1465369, 289799, 287509, 265516, 267407, 177569, 177569
322, 1474621, 293456, 291080, 269063, 271148, 174937, 174937
323, 1469927, 291405, 290911, 268664, 269159, 174894, 174894
324, 1472794, 293826, 290522, 268555, 271451, 174220, 174220
325, 1472704, 281073, 297969, 275604, 259594, 179232, 179232
326, 1476508, 302724, 281874, 260247, 280063, 175800, 175800
327, 1474350, 291010, 293616, 271470, 269022, 174616, 174616
328, 1474042, 293208, 290106, 267829, 271135, 175882, 175882
329, 1470340, 289904, 287821, 265864, 267975, 179388, 179388
330, 1470239, 291800, 290965, 268726, 269614, 174567, 174567
331, 1477401, 295390, 290495, 268709, 273237, 174785, 174785
332, 1472521, 291649, 286157, 264436, 269571, 180354, 180354
333, 1470415, 291961, 287322, 265287, 269575, 178135, 178135
334, 1471789, 289317, 297646, 275447, 267015, 171182, 171182
335, 1470561, 291960, 290447, 268294, 269798, 175031, 175031
336, 1472744, 290796, 287902, 266374, 268558, 179557, 179557
337, 1476499, 295710, 292027, 270073, 273213, 172738, 172738
338, 1475676, 291601, 291526, 269535, 269306, 176854, 176854
339, 1468398, 283948, 292583, 270469, 262224, 179587, 179587
340, 1475952, 291191, 293414, 271032, 269145, 175585, 175585
341, 1471321, 293761, 290003, 268245, 271354, 173979, 173979
342, 1465752, 291660, 292691, 270279, 269386, 170868, 170868
343, 1470257, 287846, 291281, 269021, 265951, 178079, 178079
344, 1469446, 291877, 290917, 268605, 269805, 174121, 174121
345, 1471023, 293488, 288158, 266283, 271262, 175916, 175916
346, 1471907, 293197, 289005, 266910, 271359, 175718, 175718
347, 1469377, 284539, 290732, 268478, 263000, 181314, 181314
348, 1471482, 294036, 287787, 265917, 271700, 176021, 176021
349, 1473277, 287154, 295629, 273472, 265260, 175881, 175881
350, 1473928, 295613, 287418, 265457, 273206, 176117, 176117
351, 1470537, 291152, 290146, 268024, 268973, 176121, 176121
352, 1468156, 292953, 287134, 264910, 270595, 176282, 176282
353, 1470885, 290794, 293217, 270961, 268583, 173665, 173665
354, 1468525, 290630, 287686, 266015, 268518, 177838, 177838
355, 1473526, 288225, 295621, 273125, 266271, 175142, 175142
356, 1470623, 289774, 293410, 271254, 267857, 174164, 174164
357, 1472926, 288195, 290924, 268954, 266225, 179314, 179314
358, 1473508, 284250, 295864, 273615, 262489, 178645, 178645
359, 1473392, 289220, 295023, 272337, 267288, 174762, 174762
360, 1470763, 287794, 293109, 270894, 266064, 176451, 176451
361, 1475730, 292457, 289379, 267115, 269995, 178392, 178392
362, 1470661, 291754, 286396, 264405, 269134, 179486, 179486
363, 1467432, 296882, 283058, 261166, 274216, 176055, 176055
364, 1474911, 292122, 287418, 265311, 270288, 179886, 179886
365, 1470609, 294298, 287785, 265724, 271730, 175536, 175536
366, 1473700, 291190, 293028, 271008, 268888, 174793, 174793
367, 1477622, 297563, 285503, 263943, 275417, 177598, 177598
368, 1469396, 289684, 290957, 268929, 267564, 176131, 176131
369, 1468984, 292899, 285056, 263270, 270317, 178721, 178721
370, 1473149, 289549, 289783, 267662, 267665, 179245, 179245
371, 1474520, 292050, 288570, 266548, 269994, 178679, 178679
372, 1475570, 287238, 296835, 274485, 265414, 175799, 175799
373, 1469679, 289889, 290247, 268090, 268001, 176726, 176726
374, 1467128, 287985, 289722, 267500, 265831, 178045, 178045
375, 1472047, 293997, 286490, 264637, 271517, 177703, 177703
376, 1472860, 289062, 294679, 272215, 266750, 175077, 175077
377, 1473848, 290448, 293611, 271341, 268612, 174918, 174918
378, 1472354, 293048, 292686, 270357, 270767, 172748, 172748
379, 1475154, 294117, 291665, 269870, 272036, 173733, 173733
380, 1465146, 292699, 287123, 265095, 270555, 174837, 174837
381, 1469687, 288024, 294385, 272278, 265906, 174547, 174547
382, 1473262, 286284, 293746, 271525, 264623, 178542, 178542
383, 1472478, 290808, 290525, 268364, 268861, 176960, 176960
384, 1473815, 286399, 297693, 275346, 264339, 175019, 175019
385, 1471089, 289827, 294439, 272225, 267508, 173545, 173545
386, 1467294, 299498, 281530, 259877, 276909, 174740, 174740
387, 1472699, 294272, 286635, 264743, 272075, 177487, 177487
388, 1472358, 299235, 289026, 267226, 276931, 169970, 169970
389, 1474356, 283616, 298843, 276664, 261727, 176753, 176753
390, 1472477, 295625, 289643, 267597, 272960, 173326, 173326
391, 1470414, 290696, 289603, 267504, 268279, 177166, 177166
392, 1470685, 284925, 296194, 273846, 263098, 176311, 176311
393, 1469843, 287936, 296225, 273687, 265959, 173018, 173018
394, 1476491, 292171, 295439, 273142, 270213, 172763, 172763
395, 1471999, 294625, 291726, 269499, 272661, 171744, 171744
396, 1473652, 293043, 288517, 266540, 270766, 177393, 177393
397, 1468131, 288227, 292515, 270064, 266049, 175638, 175638
398, 1473727, 293840, 288323, 266453, 271711, 176700, 176700
399, 1474092, 288795, 289703, 267672, 266774, 180574, 180574
400, 1468965, 286704, 292806, 270505, 264844, 177053, 177053
401, 1468636, 295664, 288863, 266515, 273192, 172201, 172201
402, 1465626, 286757, 294264, 271817, 264930, 173929, 173929
403, 1473314, 289265, 291470, 269773, 267428, 177689, 177689
404, 1474864, 291883, 291876, 269947, 269756, 175701, 175701
405, 1468982, 286728, 292879, 270457, 264942, 176988, 176988
406, 1477780, 291159, 294088, 272087, 268946, 175750, 175750
407, 1471712, 294262, 287161, 265165, 272410, 176357, 176357
408, 1474083, 295236, 291415, 269113, 273093, 172613, 172613
409, 1476157, 292583, 292742, 270834, 270392, 174803, 174803
410, 1472836, 294670, 287799, 265776, 272501, 176045, 176045
411, 1476367, 297113, 285942, 264062, 274976, 177137, 177137
412, 1472361, 294654, 288575, 266424, 272200, 175254, 175254
413, 1469801, 288115, 292265, 270208, 266143, 176535, 176535
414, 1475505, 292303, 292451, 270165, 270356, 175115, 175115
415, 1467733, 291367, 288149, 265954, 269127, 176568, 176568
416, 1474999, 285508, 295491, 273480, 264020, 178250, 178250
417, 1469744, 284147, 296424, 274094, 262149, 176465, 176465
418, 1467790, 292336, 290540, 268581, 270071, 173131, 173131
419, 1475586, 285127, 293419, 271466, 263066, 181254, 181254
420, 1474306, 295828, 292546, 270225, 273489, 171109, 171109
421, 1473214, 283286, 296714, 274430, 261840, 178472, 178472
422, 1474055, 299260, 284290, 262799, 276770, 175468, 175468
423, 1470038, 287686, 295241, 272584, 265905, 174311, 174311
424, 1466383, 295379, 284711, 262435, 273106, 175376, 175376
425, 1475064, 296132, 288867, 267325, 273820, 174460, 174460
426, 1474344, 288326, 293692, 271706, 266922, 176849, 176849
427, 1475831, 287536, 297740, 275550, 265915, 174545, 174545
428, 1474176, 290171, 291877, 269675, 268223, 177115, 177115
429, 1472922, 281501, 300605, 278123, 260117, 176288, 176288
430, 1474444, 290981, 291415, 269244, 268856, 176974, 176974
431, 1469885, 287675, 296306, 274237, 265861, 172903, 172903
432, 1479459, 291989, 295865, 273646, 269941, 174009, 174009
433, 1469546, 289914, 291477, 269342, 267849, 175482, 175482
434, 1472967, 285522, 294019, 271571, 263793, 179031, 179031
435, 1468128, 288955, 290908, 268795, 266448, 176511, 176511
436, 1469947, 290535, 290106, 267893, 268109, 176652, 176652
437, 1477956, 288726, 295882, 273858, 267052, 176219, 176219
438, 1473428, 290889, 292309, 270062, 268890, 175639, 175639
439, 1475210, 291340, 288914, 267237, 269665, 179027, 179027
440, 1472375, 288138, 296587, 274178, 266010, 173731, 173731
441, 1469346, 288357, 292618, 270483, 266506, 175691, 175691
442, 1471327, 288386, 291590, 269639, 265904, 177904, 177904
443, 1470928, 286266, 292235, 270079, 264430, 178959, 178959
444, 1466281, 290360, 287544, 265302, 268201, 177437, 177437
445, 1471210, 291937, 296249, 273877, 269665, 169741, 169741
446, 1470413, 296479, 285750, 263965, 274161, 175029, 175029
