sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*
64, 1517536, 306797, 301157, 268611, 274389, 183291, 183291
65, 1517119, 310124, 303847, 271789, 277415, 176972, 176972
66, 1517463, 309598, 302021, 269349, 277375, 179560, 179560
67, 1518356, 305332, 306633, 273803, 272742, 179923, 179923
68, 1515364, 303475, 305992, 273475, 271024, 180699, 180699
69, 1519556, 300655, 307951, 275610, 268954, 183193, 183193
70, 1520090, 304028, 305848, 273496, 271832, 182443, 182443
71, 1516708, 305598, 303224, 271129, 272861, 181948, 181948
72, 1514381, 302022, 309181, 276173, 269871, 178567, 178567
73, 1516487, 304264, 308371, 275802, 272098, 177976, 177976
74, 1516724, 301304, 305701, 273063, 269274, 183691, 183691
75, 1517351, 300236, 310140, 277392, 268223, 180680, 180680
76, 1515241, 301337, 311907, 279423, 268998, 176788, 176788
77, 1518059, 309454, 302447, 270105, 276901, 179576, 179576
78, 1518396, 304987, 303020, 270576, 272407, 183703, 183703
79, 1518132, 310142, 303997, 271676, 277429, 177444, 177444
80, 1513537, 303722, 305209, 272473, 271069, 180532, 180532
81, 1516260, 302286, 306600, 274110, 270202, 181531, 181531
82, 1520828, 301211, 306930, 275019, 269242, 184213, 184213
83, 1517651, 305946, 301627, 269660, 273522, 183448, 183448
84, 1518056, 307246, 298747, 266492, 274927, 185322, 185322
85, 1516301, 307324, 303472, 270925, 274822, 179879, 179879
86, 1515772, 303469, 302833, 270886, 271548, 183518, 183518
87, 1518780, 303773, 307238, 275340, 271281, 180574, 180574
88, 1515818, 300541, 307288, 274954, 268353, 182341, 182341
89, 1518528, 300850, 312780, 279990, 269012, 177948, 177948
90, 1518426, 300864, 309988, 277518, 268572, 180742, 180742
91, 1516642, 304263, 307331, 274812, 271600, 179318, 179318
92, 1519255, 303330, 306307, 274044, 270762, 182406, 182406
93, 1517449, 309206, 303225, 270798, 276546, 178837, 178837
94, 1513002, 311236, 295131, 262655, 278516, 182732, 182732
95, 1516513, 302137, 305506, 273130, 269748, 182996, 182996
96, 1520197, 303499, 309512, 277104, 271364, 179359, 179359
97, 1516898, 307681, 304056, 271740, 275091, 179165, 179165
98, 1521259, 307374, 307906, 275555, 275162, 177631, 177631
99, 1517858, 311138, 300621, 268382, 278699, 179509, 179509
100, 1517787, 305986, 308340, 275835, 273768, 176929, 176929
101, 1515675, 298888, 310664, 277579, 266872, 180836, 180836
102, 1519096, 305228, 304818, 272639, 273261, 181575, 181575
103, 1517382, 301883, 302601, 270152, 270000, 186373, 186373
104, 1516733, 306433, 300703, 268420, 274079, 183549, 183549
105, 1516465, 299985, 308997, 276376, 267693, 181707, 181707
106, 1518504, 302314, 311117, 278565, 270674, 177917, 177917
107, 1519047, 300047, 311445, 278646, 267687, 180611, 180611
108, 1516081, 306471, 301487, 269175, 274146, 182401, 182401
109, 1519649, 306533, 306637, 274645, 274438, 178698, 178698
110, 1515000, 308328, 301671, 269305, 275932, 179882, 179882
111, 1520026, 305726, 305513, 273296, 273581, 180955, 180955
112, 1521374, 301393, 312433, 279902, 269268, 179189, 179189
113, 1518536, 303557, 305700, 272883, 271266, 182565, 182565
114, 1512485, 301415, 309344, 276613, 268619, 178247, 178247
115, 1515015, 302243, 307436, 274661, 269491, 180592, 180592
116, 1517593, 299283, 309814, 277539, 267107, 181925, 181925
117, 1516088, 307451, 301361, 269588, 274648, 181520, 181520
118, 1516819, 308783, 301696, 269534, 276312, 180247, 180247
119, 1517479, 301264, 309920, 277138, 268927, 180115, 180115
120, 1517000, 308736, 304159, 271524, 276215, 178183, 178183
121, 1517656, 304023, 304785, 272402, 271600, 182423, 182423
122, 1517374, 302099, 308575, 276076, 269888, 180368, 180368
123, 1520104, 307513, 304696, 272756, 275313, 179913, 179913
124, 1519289, 299939, 316369, 283885, 267610, 175743, 175743
125, 1518306, 304104, 307180, 275052, 272162, 179904, 179904
126, 1516883, 308189, 304084, 271610, 275760, 178620, 178620
127, 1512455, 304992, 307563, 275107, 271843, 176475, 176475
128, 1518000, 305020, 305023, 272723, 272802, 181216, 181216
129, 1519454, 302371, 305807, 273615, 270563, 183549, 183549
130, 1513924, 303387, 304419, 271845, 271147, 181563, 181563
131, 1517265, 306839, 304085, 271994, 274419, 179964, 179964
132, 1516453, 312916, 297913, 266134, 279870, 179810, 179810
133, 1517996, 302609, 306886, 274545, 269996, 181980, 181980
134, 1514754, 308790, 302406, 270189, 276203, 178583, 178583
135, 1514341, 305292, 302884, 270418, 272465, 181641, 181641
136, 1518381, 303378, 305794, 273342, 271429, 182219, 182219
137, 1514381, 301583, 303679, 271202, 269483, 184217, 184217
138, 1517221, 317882, 295514, 263513, 284824, 177744, 177744
139, 1516479, 301079, 307356, 274754, 268816, 182237, 182237
140, 1516917, 306747, 303301, 271556, 274547, 180383, 180383
141, 1513452, 310793, 299230, 267183, 277806, 179220, 179220
142, 1515254, 303178, 304093, 271866, 270595, 182761, 182761
143, 1519179, 302122, 307320, 274634, 270011, 182546, 182546
144, 1517710, 308172, 306234, 273661, 275621, 177011, 177011
145, 1519871, 300979, 309720, 277330, 268868, 181487, 181487
146, 1517167, 295453, 310516, 278113, 263779, 184653, 184653
147, 1517234, 299875, 307221, 275031, 268111, 183498, 183498
148, 1513962, 311259, 299225, 266747, 278131, 179300, 179300
149, 1519693, 304333, 306570, 274211, 272663, 180958, 180958
150, 1517356, 296236, 310372, 278020, 264196, 184266, 184266
151, 1518534, 307533, 306882, 274538, 275185, 177198, 177198
152, 1516263, 314340, 299544, 267170, 281727, 176741, 176741
153, 1515982, 309270, 303567, 271244, 276403, 177749, 177749
154, 1518838, 307380, 305666, 273442, 274814, 178768, 178768
155, 1523905, 310869, 303596, 271504, 278464, 179736, 179736
156, 1519719, 303305, 305042, 273086, 271366, 183460, 183460
157, 1517132, 306040, 303473, 270990, 273423, 181603, 181603
158, 1517386, 301220, 306018, 273638, 269188, 183661, 183661
159, 1515778, 300697, 303405, 270710, 268394, 186286, 186286
160, 1515983, 302810, 309368, 276700, 270253, 178426, 178426
161, 1519424, 314737, 298769, 267021, 282113, 178392, 178392
162, 1517272, 309807, 300458, 268379, 277132, 180748, 180748
163, 1519270, 303000, 310290, 277781, 270801, 178699, 178699
164, 1517085, 305464, 299956, 267467, 273346, 185426, 185426
165, 1516198, 300746, 310027, 277097, 268504, 179912, 179912
166, 1517586, 305892, 302498, 269942, 273212, 183021, 183021
167, 1519036, 306648, 301341, 269450, 274453, 183572, 183572
168, 1514175, 304329, 298792, 266413, 271871, 186385, 186385
169, 1517600, 307506, 301593, 269704, 274819, 181989, 181989
170, 1518394, 304023, 307698, 275735, 271500, 179719, 179719
171, 1514801, 311747, 296102, 264218, 279142, 181796, 181796
172, 1515508, 301135, 307237, 274691, 269097, 181674, 181674
173, 1515509, 305651, 305458, 272542, 273040, 179409, 179409
174, 1518260, 303398, 307068, 274525, 270935, 181167, 181167
175, 1516879, 307003, 299630, 267598, 274640, 184004, 184004
176, 1519703, 311023, 301048, 269025, 278611, 179998, 179998
177, 1516541, 302414, 306459, 274327, 269913, 181714, 181714
178, 1518979, 306398, 306637, 273857, 274125, 178981, 178981
179, 1514503, 305528, 304306, 271699, 273438, 179766, 179766
180, 1519295, 304116, 307742, 275726, 272157, 179777, 179777
181, 1513937, 300189, 313208, 280174, 267896, 176235, 176235
182, 1518305, 316600, 297042, 265145, 284054, 177732, 177732
183, 1516124, 305469, 306773, 274180, 272904, 178399, 178399
184, 1521510, 301331, 304826, 272456, 269405, 186746, 186746
185, 1516347, 302028, 310626, 278005, 269776, 177956, 177956
186, 1520084, 304368, 305973, 273666, 272661, 181708, 181708
187, 1517671, 309736, 304165, 271889, 277407, 177237, 177237
188, 1516423, 303231, 308879, 276009, 270848, 178728, 178728
189, 1517261, 306790, 302353, 270089, 274497, 181766, 181766
190, 1521760, 312172, 304586, 271984, 279796, 176611, 176611
191, 1519160, 299466, 308190, 275406, 267318, 184390, 184390
192, 1523057, 308706, 306139, 274489, 276343, 178690, 178690
193, 1516283, 306991, 301260, 269287, 274375, 182185, 182185
194, 1516216, 305927, 305151, 272459, 273401, 179639, 179639
195, 1515289, 307996, 298633, 266401, 275607, 183326, 183326
196, 1518423, 299014, 310313, 277790, 267318, 181994, 181994
197, 1517084, 306618, 307808, 275204, 274226, 176614, 176614
198, 1518385, 306370, 299284, 267592, 274099, 185520, 185520
199, 1517002, 302012, 305052, 272615, 269659, 183832, 183832
200, 1519355, 311331, 297797, 265920, 278727, 182790, 182790
201, 1514861, 304768, 300757, 268480, 272482, 184187, 184187
202, 1516024, 307191, 303162, 271034, 274559, 180039, 180039
203, 1516216, 303592, 307287, 274839, 271372, 179563, 179563
204, 1516477, 305794, 305691, 273391, 273723, 178939, 178939
205, 1518590, 300635, 310574, 278114, 268683, 180292, 180292
206, 1518996, 301960, 307562, 275167, 269897, 182205, 182205
207, 1515544, 308022, 303464, 271167, 274995, 178948, 178948
208, 1517521, 298228, 308539, 276014, 266032, 184354, 184354
209, 1515256, 300235, 307334, 274817, 268144, 182363, 182363
210, 1515432, 301396, 311358, 278674, 269000, 177502, 177502
211, 1515747, 300314, 308939, 276178, 268094, 181111, 181111
212, 1517488, 304950, 303278, 270939, 273043, 182639, 182639
213, 1520909, 303507, 307565, 275248, 271459, 181565, 181565
214, 1515257, 308353, 304538, 272213, 275557, 177298, 177298
215, 1519275, 302256, 308921, 276708, 270108, 180641, 180641
216, 1517126, 302688, 306371, 274069, 270432, 181783, 181783
217, 1515017, 304548, 303424, 270265, 272392, 182194, 182194
218, 1521467, 306686, 305274, 273056, 274187, 181132, 181132
219, 1517884, 304620, 305635, 273484, 272271, 180937, 180937
220, 1518408, 298888, 310345, 277713, 266724, 182369, 182369
221, 1520288, 304644, 307398, 275397, 272569, 180140, 180140
222, 1517079, 306013, 303785, 271496, 273699, 181043, 181043
223, 1517985, 301178, 309798, 277376, 269045, 180294, 180294
224, 1517787, 306502, 307724, 275478, 274001, 177041, 177041
225, 1516183, 302471, 308257, 276267, 270126, 179531, 179531
226, 1517334, 307104, 305209, 272238, 274859, 178962, 178962
227, 1514165, 302632, 306243, 273720, 270434, 180568, 180568
228, 1514832, 307270, 302861, 270413, 274378, 179955, 179955
229, 1516431, 310440, 302170, 269953, 278308, 177780, 177780
230, 1516940, 307741, 304101, 271774, 275482, 178921, 178921
231, 1516643, 305513, 301087, 268928, 273115, 184000, 184000
232, 1516165, 303758, 304919, 272664, 271384, 181720, 181720
233, 1514418, 300287, 309310, 276567, 267782, 180236, 180236
234, 1515102, 303452, 304113, 271652, 271009, 182438, 182438
235, 1517932, 304945, 306657, 274237, 272261, 179916, 179916
236, 1519458, 303113, 306525, 273872, 270904, 182522, 182522
237, 1516793, 300403, 311781, 279226, 268063, 178660, 178660
238, 1514847, 306371, 299453, 267361, 274098, 183782, 183782
239, 1519110, 307507, 301366, 269172, 275421, 182822, 182822
240, 1516744, 305892, 300339, 268223, 273322, 184484, 184484
241, 1515120, 309372, 300849, 268659, 276800, 179720, 179720
242, 1520459, 307257, 309332, 277028, 275138, 175852, 175852
243, 1515810, 300528, 304839, 272353, 268068, 185011, 185011
244, 1521843, 297995, 314740, 282291, 266419, 180199, 180199
245, 1515437, 304019, 307034, 274590, 271512, 179141, 179141
246, 1514697, 306234, 302413, 269821, 274103, 181063, 181063
247, 1515542, 301098, 305349, 272928, 268785, 183691, 183691
248, 1518573, 304131, 306313, 273875, 271890, 181182, 181182
249, 1517673, 311717, 299356, 267479, 279183, 179969, 179969
250, 1520074, 298233, 310872, 278209, 266268, 183246, 183246
251, 1511733, 301906, 303286, 270844, 268931, 183383, 183383
252, 1519459, 309108, 304440, 272469, 276560, 178441, 178441
253, 1520882, 308882, 303240, 271160, 276908, 180346, 180346
254, 1519198, 301848, 308898, 276692, 269646, 181057, 181057
255, 1520791, 309437, 304250, 272602, 276442, 179030, 179030
256, 1519246, 302629, 311399, 278801, 270119, 178149, 178149
257, 1515678, 299330, 309008, 276941, 266825, 181787, 181787
258, 1518761, 302791, 305544, 273083, 270681, 183331, 183331
259, 1516824, 303747, 305144, 272678, 271287, 181984, 181984
260, 1512177, 311111, 298037, 265592, 278349, 179544, 179544
261, 1516302, 309774, 299938, 267680, 277408, 180751, 180751
262, 1517645, 300432, 311459, 278631, 268539, 179292, 179292
263, 1515543, 308955, 302886, 270564, 276356, 178391, 178391
264, 1514537, 301633, 309995, 277169, 269656, 178042, 178042
265, 1516327, 305122, 304028, 271671, 272704, 181401, 181401
266, 1517663, 310819, 298301, 266030, 277995, 182259, 182259
267, 1517443, 306474, 305964, 273640, 274129, 178618, 178618
268, 1514923, 307363, 300792, 268190, 274682, 181948, 181948
269, 1519554, 313693, 296307, 264383, 281053, 182059, 182059
270, 1517415, 307224, 304919, 272830, 274574, 178934, 178934
271, 1518666, 305884, 307308, 274739, 273637, 178549, 178549
272, 1517800, 303530, 307080, 275030, 270850, 180655, 180655
273, 1515899, 301634, 307096, 274633, 269320, 181608, 181608
274, 1518095, 306851, 304201, 271755, 274556, 180366, 180366
275, 1519279, 305986, 307777, 275364, 274228, 177962, 177962
276, 1515612, 311207, 300480, 268520, 278161, 178622, 178622
277, 1517854, 302660, 307102, 274913, 270433, 181373, 181373
278, 1514888, 297152, 306648, 273855, 264821, 186206, 186206
279, 1519595, 302323, 305326, 273178, 269922, 184423, 184423
280, 1518315, 307587, 302408, 270343, 275315, 181331, 181331
281, 1515065, 303888, 308261, 275610, 271358, 177974, 177974
282, 1515607, 300547, 306297, 274043, 268046, 183337, 183337
283, 1516632, 308254, 304782, 272449, 275379, 177884, 177884
284, 1514462, 304021, 302070, 269487, 271366, 183759, 183759
285, 1516216, 303610, 307053, 274803, 271428, 179661, 179661
286, 1516957, 304639, 306857, 274621, 272388, 179226, 179226
287, 1519337, 308452, 302179, 270283, 275977, 181223, 181223
288, 1516099, 304301, 305425, 272878, 271801, 180847, 180847
289, 1519506, 308050, 305948, 273857, 275821, 177915, 177915
290, 1515481, 299515, 308189, 275478, 267509, 182395, 182395
291, 1519235, 303423, 311848, 279939, 271089, 176468, 176468
292, 1515530, 301830, 306863, 274165, 269402, 181635, 181635
293, 1516869, 308269, 306131, 273867, 275430, 176586, 176586
294, 1515109, 306300, 304759, 272074, 273880, 179048, 179048
295, 1517846, 299767, 308808, 276333, 267706, 182616, 182616
296, 1517388, 300418, 312305, 279693, 267840, 178566, 178566
297, 1514761, 304064, 306620, 273992, 271719, 179183, 179183
298, 1515328, 306723, 299953, 267638, 274174, 183420, 183420
299, 1518510, 307643, 305229, 272719, 275399, 178760, 178760
300, 1515582, 303342, 307025, 274403, 271218, 179797, 179797
301, 1514890, 299676, 305508, 273020, 267348, 184669, 184669
302, 1515536, 310403, 301865, 269614, 277574, 178040, 178040
303, 1519663, 307724, 300348, 268280, 274891, 184210, 184210
304, 1517689, 303470, 307131, 274939, 270747, 180701, 180701
305, 1517477, 304597, 306813, 274333, 272224, 179755, 179755
306, 1515432, 303243, 304552, 272239, 270624, 182387, 182387
307, 1519057, 305057, 306563, 274180, 272775, 180241, 180241
308, 1523541, 304549, 305965, 273886, 272357, 183392, 183392
309, 1520581, 307534, 304179, 272058, 274972, 180919, 180919
310, 1517298, 301431, 308713, 276755, 269013, 180693, 180693
311, 1517687, 308308, 307121, 274541, 275743, 175987, 175987
312, 1520038, 307974, 307255, 274839, 275702, 177134, 177134
313, 1513956, 306029, 303418, 270723, 273376, 180205, 180205
314, 1520666, 301178, 312016, 279621, 269373, 179239, 179239
315, 1519842, 301123, 308927, 276645, 269235, 181956, 181956
316, 1517133, 310556, 297872, 265487, 277920, 182649, 182649
317, 1521212, 303565, 304511, 272985, 271205, 184473, 184473
318, 1513660, 296277, 312041, 279047, 264285, 181005, 181005
319, 1514432, 302802, 302272, 269921, 270615, 184411, 184411
320, 1517467, 304641, 304694, 272385, 272225, 181761, 181761
321, 1511936, 304151, 301624, 269463, 271284, 182707, 182707
322, 1520305, 307590, 304909, 272711, 275011, 180042, 180042
323, 1515348, 305610, 304785, 272373, 272986, 179797, 179797
324, 1518892, 307621, 304939, 272673, 275047, 179306, 179306
325, 1517777, 295041, 311793, 279069, 263350, 184262, 184262
326, 1521290, 316455, 295449, 263810, 283716, 180930, 180930
327, 1519939, 304884, 307574, 275292, 272881, 179654, 179654
328, 1519286, 307073, 304035, 271575, 274771, 180916, 180916
329, 1516394, 304152, 301667, 269463, 271906, 184603, 184603
330, 1515846, 305839, 304960, 272506, 273283, 179629, 179629
331, 1522174, 308848, 304586, 272590, 276726, 179712, 179712
332, 1517122, 305915, 299635, 267706, 273536, 185165, 185165
333, 1516545, 305802, 301502, 269239, 273084, 183459, 183459
334, 1518532, 303379, 311900, 279347, 270856, 176525, 176525
335, 1516399, 306258, 304298, 272120, 273813, 179955, 179955
336, 1519378, 304995, 301942, 270169, 272474, 184899, 184899
337, 1521060, 309381, 305708, 273576, 276881, 177757, 177757
338, 1519190, 305658, 304839, 272766, 272895, 181516, 181516
339, 1515913, 298065, 307143, 274496, 266057, 185076, 185076
340, 1520506, 304839, 307297, 274642, 272720, 180504, 180504
341, 1517064, 307633, 304271, 272041, 275035, 179042, 179042
342, 1514377, 306223, 307385, 274403, 273528, 176419, 176419
343, 1515770, 302095, 304919, 272566, 269838, 183176, 183176
344, 1515982, 306188, 305026, 272487, 273717, 179282, 179282
345, 1517224, 307584, 302219, 270042, 275073, 181153, 181153
346, 1519184, 307439, 303403, 270918, 275320, 181052, 181052
347, 1516977, 298834, 305338, 272729, 267088, 186494, 186494
348, 1516829, 308094, 301611, 269464, 275600, 181030, 181030
349, 1518840, 301387, 309275, 276879, 269209, 181045, 181045
350, 1518456, 309232, 301225, 269029, 276692, 181139, 181139
351, 1515992, 305087, 304089, 271548, 272600, 181334, 181334
352, 1514541, 307574, 300938, 268500, 274719, 181405, 181405
353, 1516680, 304641, 307297, 274740, 272250, 178876, 178876
354, 1514859, 304553, 302088, 269974, 272270, 182987, 182987
355, 1519955, 302090, 309888, 277077, 270036, 180432, 180432
356, 1516590, 304161, 307318, 274773, 271822, 179258, 179258
357, 1517400, 302153, 304364, 272153, 270032, 184349, 184349
358, 1518944, 298318, 309726, 277227, 266379, 183647, 183647
359, 1517480, 302827, 308836, 276063, 270738, 179508, 179508
360, 1517500, 302276, 307202, 274659, 270057, 181653, 181653
361, 1518290, 305942, 302823, 270375, 273430, 182860, 182860
362, 1515587, 305503, 300280, 268012, 272670, 184561, 184561
363, 1515505, 311300, 297752, 265252, 278253, 181474, 181474
364, 1520216, 306367, 301210, 268945, 274312, 184691, 184691
365, 1515794, 308077, 301802, 269668, 275257, 180495, 180495
366, 1518504, 304716, 306939, 274709, 272276, 179932, 179932
367, 1521979, 311462, 299225, 267462, 279002, 182414, 182414
368, 1516537, 304287, 305073, 272808, 271733, 181318, 181318
369, 1515763, 307171, 299281, 267088, 274191, 184016, 184016
370, 1519870, 303763, 303871, 271409, 271755, 184536, 184536
371, 1518729, 305829, 302250, 270146, 273610, 183447, 183447
372, 1519485, 301005, 310404, 277935, 268947, 180597, 180597
373, 1515874, 304036, 304445, 272125, 271868, 181700, 181700
374, 1512461, 302124, 303724, 271205, 269674, 182867, 182867
375, 1518595, 308474, 300342, 268231, 275380, 183084, 183084
376, 1518024, 302878, 308697, 275971, 270462, 180008, 180008
377, 1518828, 304738, 307176, 274783, 272545, 179793, 179793
378, 1518144, 306778, 306815, 274210, 274505, 177918, 177918
379, 1519253, 307281, 305632, 273571, 275247, 178761, 178761
380, 1512492, 307048, 301592, 269122, 274412, 180159, 180159
381, 1516532, 301844, 308955, 276453, 269524, 179878, 179878
382, 1517505, 299916, 307767, 275249, 268039, 183267, 183267
383, 1517568, 304700, 304556, 272229, 272629, 181727, 181727
384, 1518086, 299969, 311560, 279012, 267611, 179967, 179967
385, 1516480, 303485, 308778, 276053, 271124, 178520, 178520
386, 1516383, 313875, 296816, 264467, 280965, 180130, 180130
387, 1517589, 308199, 300669, 268354, 275735, 182316, 182316
388, 1519022, 313312, 303262, 271107, 280835, 175253, 175253
389, 1517847, 297036, 312523, 280107, 265043, 181569, 181569
390, 1517819, 309533, 303484, 271229, 276655, 178459, 178459
391, 1515817, 304320, 303846, 271453, 271814, 182192, 182192
392, 1516906, 298837, 310506, 277757, 266762, 181522, 181522
393, 1516758, 302366, 310096, 277550, 270142, 178302, 178302
394, 1520863, 306087, 309134, 276684, 273988, 177485, 177485
395, 1518354, 308889, 305692, 273299, 276756, 176859, 176859
396, 1519426, 307331, 302547, 270262, 274740, 182273, 182273
397, 1513611, 302112, 306745, 273874, 269740, 180570, 180570
398, 1518846, 307830, 302273, 270128, 275337, 181639, 181639
399, 1518248, 302747, 303120, 270968, 270487, 185463, 185463
400, 1515408, 300917, 307054, 274421, 268776, 182120, 182120
401, 1515524, 309999, 302878, 270269, 277134, 177622, 177622
402, 1513097, 301208, 308680, 275741, 268880, 179294, 179294
403, 1518104, 303437, 305051, 273090, 271232, 182647, 182647
404, 1519943, 305822, 305754, 273555, 273474, 180669, 180669
405, 1514469, 300651, 306749, 274110, 268657, 182151, 182151
406, 1521585, 304630, 307822, 275624, 272437, 180536, 180536
407, 1517866, 308749, 301313, 268989, 276667, 181074, 181074
408, 1519512, 309570, 305103, 272783, 277022, 177517, 177517
409, 1521146, 306597, 306190, 274324, 274319, 179858, 179858
410, 1519213, 308898, 302003, 269770, 276424, 181059, 181059
411, 1521326, 310772, 299867, 267859, 278564, 182132, 182132
412, 1516463, 308349, 302036, 269772, 275736, 180285, 180285
413, 1515658, 301746, 306952, 274264, 269470, 181613, 181613
414, 1520390, 305935, 306430, 273895, 273868, 180131, 180131
415, 1514016, 305808, 302308, 269816, 273008, 181538, 181538
416, 1519924, 299446, 308926, 276852, 267652, 183524, 183524
417, 1515564, 298502, 310083, 277543, 266180, 181628, 181628
418, 1513831, 306316, 304713, 272513, 273787, 178251, 178251
419, 1518540, 298627, 306746, 274843, 266354, 185985, 185985
420, 1519356, 309769, 306625, 273926, 277062, 175987, 175987
421, 1518575, 297341, 310520, 277888, 265530, 183648, 183648
422, 1519522, 313301, 298062, 266376, 280587, 180598, 180598
423, 1515486, 301624, 309311, 276408, 269601, 179271, 179271
424, 1513310, 309683, 298926, 266219, 277004, 180739, 180739
425, 1521540, 310460, 302976, 271333, 277829, 179471, 179471
426, 1519891, 302394, 307672, 275604, 270743, 181739, 181739
427, 1521220, 300808, 312050, 279644, 269428, 179645, 179645
428, 1519679, 304236, 305797, 273368, 272074, 182102, 182102
429, 1518062, 296041, 314245, 281660, 264296, 180910, 180910
430, 1518792, 304895, 304918, 272736, 272671, 181786, 181786
431, 1516479, 301969, 310587, 278274, 269759, 177945, 177945
432, 1522560, 305526, 308921, 276828, 273355, 178965, 178965
433, 1515726, 304178, 305496, 273048, 271744, 180630, 180630
434, 1517569, 299790, 307547, 275027, 267679, 183763, 183763
435, 1514046, 302836, 304995, 272523, 270064, 181814, 181814
436, 1515922, 304399, 303977, 271609, 271805, 182066, 182066
437, 1521801, 302333, 309202, 277192, 270576, 181249, 181249
438, 1518220, 304701, 306228, 273637, 272580, 180537, 180537
439, 1520261, 305521, 302680, 270860, 273562, 183819, 183819
440, 1517813, 302351, 310361, 277918, 269873, 178655, 178655
441, 1516970, 302900, 306861, 274271, 270726, 181106, 181106
442, 1516332, 302461, 305573, 273366, 269562, 182685, 182685
443, 1517342, 300259, 306644, 274153, 268284, 184001, 184001
444, 1513390, 304846, 301592, 269136, 272280, 182768, 182768
445, 1515606, 305606, 310371, 277649, 273090, 174445, 174445
446, 1516567, 310589, 299886, 267844, 277892, 180178, 180178
447, 1516927, 307812, 302843, 270724, 275344, 180102, 180102
