sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
13, 5056032, 2437669, 16064, 12948, 2432869, 78241, 78241, 672626674
2, 5066726, 16810, 2443243, 2439647, 13672, 76677, 76677, 2080791890
7, 5063865, 15046, 2444531, 2440488, 12004, 75898, 75898, 2563022651
5, 5056999, 2441172, 16032, 12934, 2435399, 75731, 75731, 4054622031
12, 5063128, 15565, 2443023, 2439038, 12642, 76430, 76430, 290973014
9, 5058856, 2443240, 14687, 11656, 2438373, 75450, 75450, 476056478
3, 5069066, 16546, 2444216, 2440828, 13382, 77047, 77047, 169972509
6, 5058790, 2439541, 15797, 12584, 2435310, 77779, 77779, 675564518
11, 5065876, 16350, 2443818, 2439881, 13309, 76259, 76259, 3968874487
1, 5074736, 15855, 2448439, 2444839, 12793, 76405, 76405, 3836995432
8, 5069057, 2447912, 14111, 11166, 2444390, 75739, 75739, 2494283370
10, 5063983, 2443168, 16346, 13360, 2438997, 76056, 76056, 931378410
0, 5065050, 15210, 2444530, 2441234, 12156, 75960, 75960, 1381196167
4, 5063607, 2442417, 16336, 13222, 2437464, 77084, 77084, 2323087557
14, 5066909, 2441728, 17366, 14306, 2438571, 77469, 77469, 1735813468
15, 5064135, 14945, 2443318, 2440067, 11887, 76959, 76959, 3652943183
17, 5053077, 15223, 2436653, 2432838, 12053, 78155, 78155, 3433345729
16, 5056528, 2440198, 15257, 12222, 2436683, 76084, 76084, 3503412062
28, 5066743, 13967, 2447856, 2442971, 11015, 75467, 75467, 651957743
25, 5062210, 16324, 2441143, 2436806, 13255, 77341, 77341, 4235031790
20, 5064809, 15402, 2442684, 2439100, 12393, 77615, 77615, 499483104
23, 5060887, 15267, 2441938, 2437524, 12184, 76987, 76987, 2689902675
24, 5066827, 16668, 2443367, 2439527, 13605, 76830, 76830, 3832558351
21, 5057065, 2441367, 15593, 12500, 2436769, 75418, 75418, 3605458766
19, 5058123, 2440011, 14322, 11293, 2436331, 78083, 78083, 1970629042
30, 5062758, 17307, 2440252, 2436494, 14277, 77214, 77214, 2857029392
