sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
7, 2173824, 467183, 561038, 558679, 465028, 60948, 60948, 1208075496
0, 2175413, 377237, 656372, 654066, 375168, 56285, 56285, 4085481081
6, 2172825, 380337, 651960, 649784, 378138, 56303, 56303, 198970041
9, 2171393, 405528, 617344, 614854, 403493, 65087, 65087, 4044655399
4, 2175167, 595925, 439562, 437416, 593634, 54315, 54315, 2534707876
1, 2175550, 530214, 496673, 494533, 528060, 63035, 63035, 1011666090
5, 2175195, 501055, 506441, 504394, 498877, 82214, 82214, 2355663579
3, 2173448, 638950, 398367, 396256, 636735, 51570, 51570, 328648325
8, 2175465, 590906, 422658, 420670, 588749, 76241, 76241, 2069212191
11, 2173557, 537515, 449833, 447823, 535224, 101581, 101581, 3166447005
10, 2175208, 512621, 479471, 477463, 510513, 97570, 97570, 577685693
2, 2175462, 663250, 324863, 322772, 661109, 101734, 101734, 966043991
12, 2171156, 624787, 407532, 405446, 622397, 55497, 55497, 1513938995
17, 2176462, 556770, 478793, 476526, 554571, 54901, 54901, 751664956
19, 2171753, 354918, 651767, 649530, 352808, 81365, 81365, 207202170
13, 2175846, 458891, 567445, 565256, 456736, 63759, 63759, 4254101492
21, 2174760, 191322, 827693, 825099, 189464, 70591, 70591, 3963731478
14, 2172809, 564806, 448020, 445816, 562635, 75766, 75766, 281269610
18, 2175318, 502481, 514162, 511878, 500365, 73216, 73216, 3239368207
16, 2175629, 648969, 384541, 382643, 646802, 56337, 56337, 81057820
15, 2173051, 583449, 421447, 419423, 581080, 83826, 83826, 2095721116
22, 2177007, 602528, 400293, 398360, 600326, 87750, 87750, 4247029363
20, 2173526, 720031, 255641, 253720, 717608, 113263, 113263, 862794536
24, 2174212, 333635, 685883, 683658, 331598, 69719, 69719, 1049638909
23, 2173551, 570246, 405574, 403650, 568233, 112924, 112924, 3739704997
29, 2172452, 329978, 702731, 700440, 327877, 55713, 55713, 546470333
28, 2177703, 471742, 563465, 561393, 469709, 55697, 55697, 1873450831
26, 2172883, 457687, 577037, 574788, 455557, 53907, 53907, 787569491
30, 2172744, 463163, 555351, 553143, 461077, 70005, 70005, 3489716950
31, 2174751, 483135, 551155, 549086, 481057, 55159, 55159, 621450746
25, 2173046, 521335, 512389, 510292, 519176, 54927, 54927, 4066400298
27, 2176810, 544647, 487436, 485340, 542595, 58396, 58396, 2928747494
32, 2172414, 588236, 422145, 420053, 586100, 77940, 77940, 3342138903
33, 2174219, 530201, 482115, 480133, 527916, 76927, 76927, 510479683
34, 2173391, 511901, 473005, 470820, 509829, 103918, 103918, 1708542116
38, 2174775, 332041, 704085, 701721, 330118, 53405, 53405, 1462657619
39, 2171181, 467756, 527465, 525182, 465464, 92657, 92657, 289919949
37, 2173717, 306135, 721675, 719359, 304238, 61155, 61155, 3039430532
40, 2170425, 458629, 570406, 568096, 456392, 58451, 58451, 3108663490
36, 2174208, 379641, 657328, 655114, 377573, 52276, 52276, 2913208149
35, 2175169, 653424, 325229, 323230, 651272, 111007, 111007, 993103273
41, 2177569, 549735, 475151, 473091, 547444, 66074, 66074, 2995543879
43, 2175179, 459328, 556617, 554540, 457152, 73771, 73771, 3910741277
44, 2172278, 655276, 377217, 375122, 653139, 55762, 55762, 1334966452
42, 2174863, 764515, 261579, 259677, 762142, 63475, 63475, 614159668
45, 2174172, 615909, 418869, 416971, 613783, 54320, 54320, 4242945154
46, 2175390, 360995, 674112, 671896, 359035, 54676, 54676, 130752324
48, 2173325, 509497, 533613, 531239, 507324, 45826, 45826, 1892986834
47, 2175101, 518805, 468866, 466888, 516576, 101983, 101983, 1706096336
54, 2175817, 460430, 556080, 553936, 458529, 73421, 73421, 670205637
51, 2173899, 495380, 515124, 513015, 493154, 78613, 78613, 1721315485
52, 2173723, 551026, 481423, 479366, 548742, 56583, 56583, 3676202036
53, 2174382, 521442, 488743, 486731, 519388, 79039, 79039, 2655125374
49, 2175788, 736328, 288445, 286551, 733972, 65246, 65246, 2451084624
50, 2171380, 655575, 362303, 360124, 653336, 70021, 70021, 1013263536
56, 2172826, 300744, 726820, 724586, 298736, 60970, 60970, 3460625446
55, 2172968, 571010, 442475, 440303, 568876, 75152, 75152, 1167324877
57, 2174095, 482434, 528683, 526536, 480402, 78020, 78020, 791474310
59, 2175061, 613844, 424505, 422478, 611504, 51365, 51365, 3205504528
58, 2171550, 661509, 348083, 346076, 659020, 78431, 78431, 1906463648
60, 2173450, 460388, 578908, 576816, 458294, 49522, 49522, 446556023
62, 2174819, 467415, 556937, 554803, 465294, 65185, 65185, 2264099371
63, 2172349, 414340, 620167, 617993, 412391, 53729, 53729, 226894934
61, 2173896, 399267, 612044, 609795, 397202, 77794, 77794, 2861432356
66, 2176083, 544139, 485929, 483906, 541893, 60108, 60108, 2454582483
64, 2175502, 643187, 398369, 396277, 640931, 48369, 48369, 3478542228
67, 2174098, 431387, 601553, 599311, 429379, 56234, 56234, 3544169673
68, 2171435, 686397, 347533, 345377, 684140, 53994, 53994, 439947836
65, 2176039, 583134, 458306, 456507, 581196, 48448, 48448, 593346461
69, 2174290, 469534, 575115, 572905, 467490, 44623, 44623, 1114400135
70, 2173460, 539824, 479634, 477456, 537482, 69532, 69532, 1496618813
73, 2175918, 309661, 733344, 730935, 307776, 47101, 47101, 2265527700
71, 2175668, 482110, 492573, 490443, 479974, 115284, 115284, 3148429262
72, 2173012, 720939, 307041, 304972, 718582, 60739, 60739, 1016959447
75, 2174970, 516801, 501979, 499574, 514658, 70979, 70979, 1604105715
74, 2172131, 544813, 484066, 481830, 542602, 59410, 59410, 69837143
76, 2174605, 397845, 549302, 546959, 395709, 142395, 142395, 375323473
78, 2172167, 425294, 608674, 606368, 423221, 54305, 54305, 2527965717
77, 2176368, 413806, 617273, 614948, 411879, 59231, 59231, 2302978211
80, 2175302, 586176, 447745, 445564, 583859, 55979, 55979, 4057602519
79, 2175038, 468126, 563597, 561322, 466029, 57982, 57982, 2126139654
81, 2173434, 451249, 571812, 569454, 449243, 65838, 65838, 1837822606
83, 2173542, 478809, 532137, 529859, 476775, 77981, 77981, 2570770501
88, 2173864, 326474, 700745, 698121, 324432, 62046, 62046, 592533214
82, 2174642, 470541, 579045, 576853, 468401, 39901, 39901, 1584802955
84, 2177324, 479968, 557014, 554878, 477864, 53800, 53800, 1217764837
86, 2171913, 445449, 571822, 569528, 443302, 70906, 70906, 1145085953
85, 2174487, 416720, 602162, 600057, 414650, 70449, 70449, 1366857353
87, 2174102, 499127, 518055, 515983, 496829, 72054, 72054, 3103177569
89, 2172073, 551599, 455036, 452845, 549299, 81647, 81647, 3979489161
