sample_id, N_LCC, N_A_1_LCC, N_B_1_LCC, N_A_0_LCC, N_B_0_LCC, N_A_*_LCC, N_B_*_LCC, seed
2, 2217018, 174058, 906264, 905465, 173573, 28829, 28829, 3708449001
3, 2215722, 165236, 916022, 915175, 164763, 27263, 27263, 3726557689
6, 2218249, 415009, 651436, 650770, 414462, 43286, 43286, 2831188377
5, 2220707, 180618, 901689, 900915, 180237, 28624, 28624, 4027539894
4, 2214381, 668225, 398753, 398135, 667400, 40934, 40934, 3411972258
1, 2217903, 615664, 448742, 448221, 614876, 45200, 45200, 2163437103
11, 2217777, 532396, 533154, 532678, 531829, 43860, 43860, 2990687751
9, 2217695, 530819, 536016, 535457, 530065, 42669, 42669, 1154297796
10, 2221216, 953709, 116221, 115646, 953052, 41294, 41294, 1594208224
8, 2218549, 629193, 432724, 432249, 628605, 47889, 47889, 2730061598
7, 2218250, 1032317, 51370, 50923, 1031416, 26112, 26112, 1904404358
0, 2217296, 1041393, 43906, 43499, 1040806, 23846, 23846, 372996337
14, 2216386, 401807, 602383, 601752, 401170, 104637, 104637, 1938195195
13, 2218815, 623865, 373671, 373014, 623093, 112586, 112586, 862919462
12, 2218222, 555850, 485123, 484660, 555155, 68717, 68717, 3532082507
17, 2218386, 426247, 653268, 652695, 425528, 30324, 30324, 2546521262
18, 2220516, 551192, 522523, 521804, 550567, 37215, 37215, 1489059720
15, 2219345, 633238, 437493, 436882, 632712, 39510, 39510, 1770312793
16, 2220037, 429489, 644724, 644251, 428953, 36310, 36310, 2110001689
22, 2216452, 534789, 530491, 529793, 534149, 43615, 43615, 848638780
19, 2219864, 594479, 476957, 476276, 593860, 39146, 39146, 1422562592
21, 2219475, 457632, 611324, 610594, 457131, 41397, 41397, 3381020008
20, 2220128, 963921, 123835, 123338, 962946, 23044, 23044, 568109794
23, 2218757, 322720, 751152, 750543, 322126, 36108, 36108, 3585919359
24, 2220125, 507789, 568674, 567843, 507227, 34296, 34296, 3704892040
25, 2218266, 295811, 768981, 768535, 295321, 44809, 44809, 354100761
27, 2217823, 374758, 675745, 675090, 374322, 58954, 58954, 1858645749
28, 2216471, 599735, 475529, 474974, 599047, 33593, 33593, 3091753678
26, 2218219, 631402, 437947, 437386, 630818, 40333, 40333, 3648431699
30, 2219812, 231034, 847290, 846689, 230529, 32135, 32135, 1891592135
31, 2218694, 583805, 492898, 492261, 583126, 33302, 33302, 4055293540
29, 2219906, 606477, 451740, 451237, 605894, 52279, 52279, 3490711048
32, 2220044, 722994, 352981, 352314, 722197, 34779, 34779, 198707153
34, 2217296, 302915, 764339, 763660, 302440, 41971, 41971, 3282750689
35, 2220157, 474764, 597914, 597339, 474204, 37968, 37968, 4263737274
33, 2218847, 699302, 380135, 379697, 698491, 30611, 30611, 671666073
36, 2219853, 1055815, 27533, 27133, 1055146, 27113, 27113, 3350492411
37, 2216498, 175024, 898557, 897660, 174589, 35334, 35334, 2814019743
38, 2217677, 212353, 835468, 834730, 211900, 61613, 61613, 2972519504
39, 2218891, 497653, 566711, 565708, 497165, 45827, 45827, 128056425
42, 2220678, 575349, 479172, 478548, 574619, 56495, 56495, 4106514944
40, 2217939, 651873, 408431, 407750, 651251, 49317, 49317, 333563441
41, 2217480, 697011, 366239, 365628, 696094, 46254, 46254, 3592006445
45, 2216339, 424851, 609187, 608414, 424317, 74785, 74785, 3672019428
43, 2216573, 711215, 371550, 370959, 710715, 26067, 26067, 1355138788
44, 2220130, 603328, 458648, 458032, 602806, 48658, 48658, 869220268
46, 2221823, 474059, 608058, 607449, 473425, 29416, 29416, 3498465252
47, 2214545, 669204, 408294, 407719, 668380, 30474, 30474, 3067938516
49, 2218814, 986540, 98706, 98287, 985623, 24829, 24829, 2254908395
48, 2220899, 888649, 196647, 196257, 888048, 25649, 25649, 2817917866
50, 2220091, 850712, 213938, 213472, 849965, 46002, 46002, 525103611
56, 2216265, 395804, 681400, 680707, 395140, 31607, 31607, 2908930797
51, 2216110, 625984, 431878, 431216, 625274, 50879, 50879, 398446867
53, 2217034, 505924, 570022, 569288, 505420, 33190, 33190, 2486928135
52, 2217523, 487465, 579123, 578580, 486825, 42765, 42765, 3482036004
55, 2218404, 144672, 936329, 935660, 144175, 28784, 28784, 3571414450
58, 2218720, 469888, 562968, 562202, 469462, 77100, 77100, 2234834252
57, 2217383, 762672, 302049, 301524, 762016, 44561, 44561, 2453177493
54, 2218839, 416544, 596310, 595771, 416112, 97051, 97051, 65564779
60, 2217365, 131616, 931264, 930474, 131123, 46444, 46444, 2251349892
59, 2217575, 857326, 221137, 220640, 856624, 30924, 30924, 4159298706
61, 2218750, 403485, 675637, 675024, 402974, 30815, 30815, 2802310820
62, 2218516, 956093, 122295, 121835, 955221, 31536, 31536, 3712752771
65, 2215792, 388532, 690653, 690036, 387959, 29306, 29306, 1603934171
67, 2219028, 293660, 762732, 761918, 293230, 53744, 53744, 2790852080
69, 2219555, 206893, 872171, 871295, 206390, 31403, 31403, 3432931188
63, 2220247, 715660, 352000, 351543, 714930, 43057, 43057, 2315977830
66, 2218478, 712222, 363431, 362848, 711741, 34118, 34118, 2508360568
64, 2219522, 776045, 254205, 253699, 775485, 80044, 80044, 2765695170
70, 2220655, 13043, 1074739, 1074156, 12629, 23044, 23044, 1670232431
68, 2216863, 796753, 277289, 276740, 796111, 34985, 34985, 3658475495
71, 2218918, 733928, 316700, 316175, 733417, 59349, 59349, 1063920694
72, 2217762, 652695, 401802, 401272, 651933, 55030, 55030, 1811721388
74, 2219845, 159296, 923061, 922232, 158818, 28219, 28219, 3977727099
73, 2219643, 524943, 544879, 544348, 524269, 40602, 40602, 3937304627
75, 2218052, 540851, 528159, 527520, 540138, 40692, 40692, 2796458134
76, 2218510, 843603, 230281, 229750, 843068, 35904, 35904, 573937739
79, 2218072, 479897, 594904, 594317, 479294, 34830, 34830, 1704956353
80, 2216043, 545957, 534041, 533281, 545502, 28631, 28631, 3423829425
78, 2220656, 889617, 184082, 183612, 888941, 37202, 37202, 3216082670
77, 2215770, 880528, 187831, 187297, 880004, 40055, 40055, 4053458875
82, 2217906, 348030, 709079, 708404, 347467, 52463, 52463, 656764544
81, 2218761, 580725, 470756, 470174, 580214, 58446, 58446, 2389746593
83, 2218948, 773349, 275893, 275339, 772567, 60900, 60900, 2567587691
84, 2218295, 623448, 448220, 447699, 622828, 38050, 38050, 3045422807
88, 2217940, 58900, 1021996, 1021056, 58418, 28785, 28785, 2052033237
