sample_id, N_active, N_A_1, N_B_1, N_A_0, N_B_0, N_A_*, N_B_*, seed
8, 913935, 224, 454847, 454471, 71, 2161, 2161, 595746002
2, 914694, 292, 455182, 454868, 118, 2117, 2117, 157777818
0, 914311, 201, 454968, 454729, 77, 2168, 2168, 880755944
7, 914570, 284, 454982, 454748, 132, 2212, 2212, 3019267711
9, 916260, 213, 456064, 455824, 79, 2040, 2040, 2037961114
6, 916512, 456190, 237, 91, 455994, 2000, 2000, 2802882928
5, 914841, 455222, 243, 90, 455056, 2115, 2115, 148452626
3, 915153, 455382, 268, 107, 455186, 2105, 2105, 2713990247
11, 916333, 455792, 228, 80, 455617, 2308, 2308, 4002463653
10, 915437, 455429, 199, 63, 455196, 2275, 2275, 2829827386
4, 915055, 455162, 293, 139, 454955, 2253, 2253, 4230135476
1, 915865, 455574, 330, 191, 455424, 2173, 2173, 3260154816
15, 914628, 455089, 257, 104, 454808, 2185, 2185, 2505734825
12, 916530, 455813, 280, 137, 455570, 2365, 2365, 3518305741
22, 914629, 522, 454706, 454397, 366, 2319, 2319, 4038516930
17, 915055, 455349, 251, 96, 455005, 2177, 2177, 3405511697
19, 915500, 455408, 235, 100, 455039, 2359, 2359, 192122898
16, 914302, 454781, 363, 205, 454491, 2231, 2231, 1849325188
13, 914531, 454908, 278, 118, 454721, 2253, 2253, 3331672105
14, 915097, 155, 455255, 455100, 31, 2278, 2278, 31265256
21, 913536, 454402, 292, 133, 454191, 2259, 2259, 1560161184
18, 915279, 455416, 302, 144, 455035, 2191, 2191, 3553333049
20, 915578, 455582, 259, 121, 455374, 2121, 2121, 405669723
30, 914973, 223, 455247, 454836, 61, 2303, 2303, 137005204
25, 915253, 193, 455400, 455175, 49, 2218, 2218, 2657621201
23, 914995, 455526, 241, 82, 455214, 1966, 1966, 2931366981
28, 915360, 240, 455532, 455307, 101, 2090, 2090, 1348249942
29, 914744, 286, 454647, 454432, 141, 2619, 2619, 761519861
26, 914781, 455350, 226, 86, 455103, 2008, 2008, 547899556
27, 915573, 272, 455616, 455413, 126, 2073, 2073, 3526203531
24, 915004, 455321, 275, 142, 455106, 2080, 2080, 598635920
31, 915236, 455439, 227, 82, 455286, 2101, 2101, 496349207
32, 914769, 455302, 233, 106, 455114, 2007, 2007, 1979688097
34, 914564, 455070, 177, 42, 454931, 2172, 2172, 3665983416
33, 913868, 454609, 312, 156, 454461, 2165, 2165, 221771807
37, 914216, 455124, 218, 77, 454861, 1968, 1968, 2261910600
40, 915969, 222, 455815, 455565, 97, 2135, 2135, 2716730610
38, 914696, 455096, 252, 105, 454845, 2199, 2199, 2921355521
41, 914688, 450, 454818, 454574, 286, 2280, 2280, 578518244
36, 915589, 455508, 255, 101, 455271, 2227, 2227, 1815919324
35, 915557, 184, 455724, 455542, 57, 2025, 2025, 4214076728
39, 914789, 280, 455094, 454902, 121, 2196, 2196, 1228697737
44, 913753, 248, 454398, 454197, 84, 2413, 2413, 582144440
42, 914693, 288, 455020, 454869, 128, 2194, 2194, 2762729920
43, 915821, 455731, 271, 135, 455546, 2069, 2069, 2995985181
46, 915794, 212, 455732, 455547, 77, 2113, 2113, 153871896
45, 914782, 454944, 278, 117, 454691, 2376, 2376, 1860100958
48, 915108, 242, 455037, 454866, 67, 2448, 2448, 562167454
49, 914750, 299, 455099, 454825, 145, 2191, 2191, 734348677
47, 915983, 250, 456045, 455880, 124, 1842, 1842, 1383842409
52, 915258, 209, 455357, 455114, 78, 2250, 2250, 1089316644
50, 914033, 222, 454753, 454578, 80, 2200, 2200, 1816166288
51, 913960, 454700, 350, 199, 454369, 2171, 2171, 484947752
53, 915383, 376, 455124, 454934, 201, 2374, 2374, 4274792941
55, 914939, 455437, 188, 50, 455228, 2018, 2018, 2922928061
58, 914267, 304, 454639, 454328, 146, 2425, 2425, 3329562150
54, 916854, 456114, 416, 262, 455892, 2085, 2085, 3064030474
56, 915176, 455385, 270, 128, 455147, 2123, 2123, 3084793872
57, 914958, 454997, 357, 195, 454477, 2466, 2466, 216384884
61, 915364, 196, 455441, 455169, 68, 2245, 2245, 203349975
63, 913872, 250, 454718, 454461, 97, 2173, 2173, 3330465858
60, 915121, 223, 455098, 454937, 107, 2378, 2378, 2551616742
66, 915315, 308, 455367, 455129, 157, 2177, 2177, 3598518847
65, 914856, 455337, 245, 84, 455090, 2050, 2050, 9943628
59, 915014, 455171, 273, 132, 454980, 2229, 2229, 2806406779
64, 916245, 201, 456069, 455907, 58, 2005, 2005, 125414364
68, 915135, 213, 455392, 455213, 73, 2122, 2122, 205187363
67, 913829, 454528, 224, 75, 454256, 2373, 2373, 3780625858
